pt,tr,title,speaker,duration,tags
"
											Não há um dia em que não 
me façam lembrar esse erro,
											e arrependo-me profundamente desse erro.
									","
											Hatamı hatirlamadigim
bir gün bile geçmiyor,
											ve büyük pişmanlık duyuyorum.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Em 1998, depois de ter sido
arrastada para um romance improvável,
											fui apanhada no centro dum redemoinho
político, legal e mediático
											como nunca fora visto antes.
											Lembrem-se, apenas há uns anos,
											as notícias eram conhecidas
através de três fontes:
											lendo um jornal ou uma revista,
											ouvindo o rádio,
											ou vendo a TV.
											Era assim.
											Mas não foi esse o meu caso.
											Em vez disso, este escândalo
apareceu em público
											através da revolução digital.
											Isso significou que tínhamos acesso
a todas as informações que quiséssemos,
											quando as quiséssemos, a qualquer hora,
em qualquer lugar,
											e quando a história veio à tona
em janeiro de 1998,
											apareceu na Internet.
											Foi a primeira vez que
as notícias habituais
											foram usurpadas pela Internet
para uma notícia importante,
											um clique que repercutiu
pelo mundo inteiro.
									","
											1998'de, imkansiz bir aşkın içine
savrulduktan sonra,
											daha önce hiç rastlamadigimiz
siyasi, hukuki ve medyatik bir fırtınanın
											tam ortasina suruklendim.
											Hatırlarsınız ki, sadece bir kaç sene önce
											haberler yalnızca
bir kaç yerden tüketiliyordu:
											gazete veya dergi okurken,
											radyo dinlerken
											veya televizyon izlerken.
											Bu kadardı.
											Ama benim kaderim bu değildi.
											Onun yerine, bu skandal size
											dijital devrim tarafindan getirildi.
											Bu, istediğimiz her türlü bilgiye
erişebileceğimiz anlamına geliyordu,
											ne zaman, nerede istersek.
											Ve 1998 Ocak ayında bu haber
											internete yayıldı.
											Bu, geleneksel haberlerin
											önemli bir olay için internet tarafından
ele geçirilmesinin ilk örneğiydi,
											bir tıklamayla dünyaya yayıldı.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											O que isso significou para mim,
pessoalmente,
											foi que, de um dia para o outro,
deixei de ser uma pessoa privada
											para ser uma pessoa publicamente
humilhada em todo o mundo.
											Eu fui a doente número zero 
da perda da reputação pessoal
											a uma escala mundial,
quase instantaneamente.
									","
											Bunun benim için kişisel anlamı,
											bir gecede, tamamen bir özel kişi
olmaktan çıkıp
											dünyaca ayıplanan bir figür
haline gelmem oldu.
											Ben, kişisel itibarını küresel bir ölçekte
											neredeyse aniden kaybeden ilk vakaydım.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Essa ânsia para julgar,
permitida pela tecnologia,
											gerou multidões
de atiradores de pedras virtuais.
											Felizmente, foi antes das redes sociais,
											mesmo assim as pessoas
podiam comentar online,
											enviar notícias por email, e, claro,
emails com piadas cruéis.
											As agências de notícias divulgaram
fotos de mim por toda a parte
											para vender jornais, 
fazer propaganda online,
											e para manter as pessoas ligadas à TV.
											Lembram-se de uma imagem minha
em particular,
											a usar uma boina?
									","
											Teknolojinin imkan sağladığı
bu yargılama telaşı
											taşlayan sanal çetelere yol açtı.
											Evet, bunlar sosyal medyadan önceydi
											ama insanlar yine de internette
yorum yapabiliyorlar,
											haberleri, ve, tabii ki, zalim şakaları
email ile iletebiliyorlardı.
											Haber kaynakları her yere
fotoğraflarımı yapıştırdı
											gazetelere ve internet ilanlarına satmak,
											ve insanların ilgisini
televizyona odaklamak için.
											Mesela, bereli bir fotoğrafımı
											hatırlayabiliyor musunuz?
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Reconheço que fiz erros,
											especialmente ao usar aquela boina.
											Mas a atenção e o julgamento 
que eu recebi, não a notícia,
											mas que recebi pessoalmente,
não teve precedentes.
											Eu fui considerada lixo,
											promíscua, vadia, prostituta, estúpida,
											e, claro, ""aquela mulher"".
											Fui vista por muitos,
											mas, na realidade, poucos me conheciam.
											Eu entendo: era fácil esquecer
											que aquela mulher era dimensional,
											tinha uma alma, e tinha sido intacta.
									","
											Hata yaptığımı kabul ediyorum,
											özellikle o bere konusunda.
											Hikayenin kendisinden ziyade
benim mazur kaldığım ilgi ve yargının
											eşi benzeri görülmemişti.
											Bana sürtük damgası vuruldu,
											kaşar, şıllık, fahişe, aptal,
											ve, tabii ki, o kadın.
											Birçok insan tarafından görülmüş
											ama çok azı tarafından tanınmıştım.
											Ve anlıyorum, o kadının çok boyutlu
											olduğunu unutmak kolaydı,
											ve bir zamanlar parçalanmamış
bir ruhu olduğunu.
											17 yıl önce bu benim başıma geldiğinde,
bir ismi yoktu.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Quando isso aconteceu comigo, 
há 17 anos, não havia nome para isso.
											Agora chamamos-lhe violência
cibernética e assédio online.
											Hoje, eu quero partilhar convosco 
alguma das minhas experiências,
											contar como aquela experiência tem ajudado
a formar as minhas observações culturais,
											e como eu espero que a minha experiência
passada possa gerar mudanças
											que resultem em menos
sofrimento para outros.
									","
											Şimdi buna sanal zorbalık diyoruz
ve çevrimici taciz.
											Bugün, sizinle bazı deneyimlerimi
paylaşmak istiyorum,
											kültürel gözlemlerimi nasıl
inşa ettiklerininden ve geçmiş
											deneyimlerimin diğerlerinde daha az çileye
sebep olacak bir değişime
											yol açabilecekleri umudumdan
bahsetmek istiyorum.
											1998'de, hem itibarımı
hem de gururumu kaybettim.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Em 1998, perdi
a minha reputação e dignidade.
											Perdi quase tudo,
											e quase perdi a vida.
									","
											Neredeyse herşeyimi kaybettim,
											ve neredeyse hayatımı kaybettim.
											Izin verin, sizin için bir resim çizeyim.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Vou traçar-vos um quadro.
											Em setembro de 1998.
											estou sentada numa sala sem janelas,
											no Gabinete da Procuradoria-Geral
											sob luzes fluorescentes.
											Oiço o som da minha voz,
											da minha voz nas chamadas telefónicas
ilegalmente gravadas 

											que um suposto amigo 
tinha feito um ano antes.
											Estou ali porque
fui convocada legalmente
											a autenticar pessoalmente 
todas as 20 horas de conversas gravadas.
											Nos últimos oito meses,
o misterioso conteúdo dessas gravações
											tem estado pendurado sobre a minha cabeça
como a espada de Dâmocles.
											Ou seja, quem se lembra
do que disse um ano antes?
											Assustada e constrangida, escutei,
											escutei, quando tagarelava
sobre as trivialidades do dia;
											escutei, quando confessei
o meu amor pelo presidente,
											e, claro, o meu coração partido.
											Ouvi-me, umas vezes maliciosa, 
outras vezes impertinente ou idiota,
											a ser cruel, impiedosa, grosseira.
											Ouvi, profundamente constrangida,
											a pior versão de mim mesma,
											uma pessoa que nem eu mesma reconheço.
									","
											Eylül 1998,
											ve ben penceresiz bir ofis odasında
oturuyorum.
											Bağımsız Danışmanın Oda'sında
											uğultulu floresan ışıklar altında
											sözde bir arkadaşın bir sene önce
											gizlice bantladığı telefon
görüşmelerindeki
											
kendi sesimi dinliyorum.
											Buradayım çünkü
hukuki olarak
											kaydedilmiş 20 saatlik konuşmanın tümünü
doğrulamak zorunda bırakıldım.
											Geçtiğimiz sekiz ay boyunca,
bu bantların gizemli içerikleri
											kafamın üstünde
Demokles'in kılıcı gibi asılmışlardı.
											Yani, bir sene önce ne söylediğini
kim hatirlayabilir ki?
											Korkmus ve utanç dolu bir şekilde
dinliyorum,
											günün olan biteni hakkında
gevezelik etmemi
											Cumhurbaşkanı'na ilan-ı aşk etmemi
											ve tabii ki kalp kırıklığımı;
											bazen hain, bazen kaba, bazen aptal
benliğimi
											gaddar, bağışlamaz, görgüsüz oluşumu;
											çok derin bir utanç içinde
											benim bile tanımadığım
kendimin en kötü versiyonu oluşumu
											dinliyorum.
											Bir kaç gün sonra, Starr Rapor'u
Kongre'ye veriliyor, ve bütün teyp
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Alguns dias depois, é entregue 
ao Congresso o relatório Starr.

											Contém todas aquelas gravações
e transcrições, aquelas palavras roubadas.
											Já é bastante horrível
que as pessoas possam ler as transcrições
											mas, umas semanas depois,
											as gravações de áudio vão para o ar na TV,
											aparecem na Internet
partes significativas.
											A humilhação pública foi dolorosa.
											A vida tornou-se quase insuportável.
									","
											ve transkriptler, o çalınan kelimeler,
bunun bir kısmını oluşturuyor.
											Insanların transkriptleri okuyabiliyor
olmaları yeterince dehşet verici,
											fakat bir kaç hafta sonra,
											bu ses bantları televizyonda yayınlanıyor,
											ve önemli kısımları
internete veriliyor.
											Duyduğum utanç eziyetliydi.
											Hayat neredeyse yaşanılamaz
hale geldi.
											Bu 1998'de çok sık meydana gelen
bir olay değildi.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Isto não acontecia com 
frequência em 1998.
											Ou seja, o roubo de palavras,
ações, conversas ou fotos
											privadas das pessoas,
											e depois torná-las públicas
											— públicas sem autorização,
											públicas fora do contexto,
											e públicas sem compaixão.
									","
											Bundan kastım, insanların özel
kelimelerini, hareketlerini
											sohbetlerini ya da fotoğraflarını çalmak,
											ve sonra bunları yayınlamak —
											izinsiz,

											içerikten yoksun
											ve merhametsizce.
											12 yıl ileri sarın. Yıl 2010 ve
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Avancemos 12 anos para 2010.
											Agora nasceram as redes sociais.
											O panorama, infelizmente,
											passou a ser muito mais populoso
em situações como a minha,
											quer uma pessoa faça um erro ou não,
											Agora é para pessoas públicas e privadas.
											As consequências para alguns
têm sido terríveis, desastrosas.
									","
											şimdi sosyal medya doğdu.
											Manzara ne yazık ki benimki gibi
hikayelerle doldu,
											Birinin hata yapıp yapmamasıyla alakasız
											ve şimdi hem kamuya mal olmuş
hem de özel kişiler için.
											Bazıları için sonuçlar ciddi oldu,
son derece ciddi.
											Eylül 2010'da
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Eu estava ao telefone com a minha mãe
											em setembro de 2010,
											e estávamos a conversar sobre a notícia
											de um estudante caloiro universitário
da Universidade de Rutgers,
											chamado Tyler Clementi.
											O amável, sensível, criativo Tyler
											foi secretamente filmado 
por uma webcam do colega de quarto
											enquanto estava a ter relações
com um outro homem.
											Quando o mundo virtual 
soube desse incidente,
											começou a ridicularização
e o abuso virtual.
											Alguns dias depois,
											Tyler saltou da ponte George Washington
											para a morte.
											Tinha 18 anos.
									","
											telefonda annemle konuşuyordum.
											haberlerdeki
											Rutgers Üniversite'si
birinci sinifta,
											Tyler Clementi adında
bir gençten bahsediyorduk.
											Tatlı, duygusal, yaratıcı Tyler
											oda arkadaşı tarafından
başka bir adamla beraber olurken
											.gizlice videoya alınmış.
											Çevrimiçi dünya
bu olayı duyunca,
											alaylar ve sanal zorbalık ateşlendi.
											Bir kaç gün sonra,
											Tyler George Washington Köprü'sünden
											ölümüne atladı.
											18 yaşındaydı.
											Annem, Tyler ve ailesinin 

									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											A minha mãe estava fora de si sobre
o que acontecera a Tyler e à sua família.
											Sofria atrozmente,
											de um modo que eu não percebia bem.
											Depois acabei por perceber
											que ela estava a reviver 1998,
											a reviver uma época em que se sentava
à minha cabeceira todas as noites,
											a reviver uma época em que me obrigava
a tomar banho de porta aberta,
											e a reviver uma época
em que os meus pais receavam
											que eu fosse humilhada até à morte,
											literalmente.
									","
											başına gelenler sonucunda çok telaşlanmış
ve azap çekmişti.
											Öyle ki, nedenini pek anlayamamıştım,
											ve zamanla farkettim ki
											o 1998'i tekrar yaşıyordu,
											başucuma oturup
											beni kapı açık duş almaya
zorladığı,
											ebeveynlerimin ikisinin de
benim utançtan gerçek anlamda
											öleceğimden korktukları bir dönemi,
											tekrar yaşıyordu.
											Bugün, çok fazla sayıda ebeveyn
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Hoje, muitos pais
											nao têm tido hipótese de agir 
e salvar os seus entes queridos.
											Muitos deles só se apercebem
do sofrimento e humilhação dos filhos
											quando é tarde demais.
											A morte trágica e sem sentido de Tyler
foi um ponto de viragem para mim.
											Serviu para voltar a contextualizar
as minhas experiências.
											Depois comecei a olhar para o mundo 
de humilhação e violência à minha volta
											e ver as coisas de modo diferente.
											Em 1998, não tínhamos a mínima ideia 
para onde nos levaria
											esta nova tecnologia ousada,
chamada Internet.
											Desde então, ela tem ligado pessoas 
de formas inimagináveis,
											juntando irmãos perdidos,
											salvando vidas, desencadeando revoluções.
											Mas a escuridão, a violência cibernética,
as humilhações por que passei
											multiplicaram-se como cogumelos.
											Todos os dias, online, há pessoas,
especialmente os jovens,
											que não têm maturidade
para aguentar isto.
											são tão violentados e humilhados
											que não conseguem imaginar 
viver mais um dia.
											E alguns, tragicamente, não vivem.
											Não há nada de virtual nisso.
											ChildLine, uma organização do Reino Unido 
que ajuda jovens em vários assuntos,
											publicou uma estatística alarmante 
no ano passado.
											Entre 2012 e 2013,
											houve um aumento de 87%
											em chamadas e emails relacionados 
com violência cibernética.
											Uma meta-análise feita na Holanda
											mostrou que, pela primeira vez,
											a violência cibernética estava 
a provocar mais tendências suicidas
											do que a violência na vida real.
											Sabem o que me chocou
— embora não devesse chocar —
											foi outra pesquisa, no ano passado,
que concluiu que a humilhação
											era a emoção sentida mais intensamente
											do que a felicidade ou mesmo a raiva.
									","
											sevdiklerini zamanında alıp
kurtarma şansına sahip olamıyorlar.
											Çok fazla sayıda ebeveyn
çocuklarının eziyet ve utancından
											çok geç haberdar oluyorlar.
											Tyler'ın trajik, anlamsız ölümü
benim icin bir dönüm
											noktası olup, kendi deneyimlerimi
gözden geçirmeme yardımcı oldu,
											ve etrafımdaki utanç ve zorbalık dolu
dünyaya bakmaya başlayıp,
											yeni bir şey gördüm.
											1998'de, bu internet denilen
cesur yeni teknolojinin bizi
											nereye götüreceğini bilmemizin
bir yolu yoktu.
											Ondan beri, birçok insanı hayal
edilemeyecek bir şekilde
											birbirine bağladı,
kayıp kardeşleri buluşturdu,
											hayatları kurtarıp, devrimler başlattı
											fakat benim başıma gelen karanlık,
sanal zorbalık ve ayıplama
											hızla yayıldı.
											Çevrimiçi her gün,
insanlar, özellikle
											gelişimsel açıdan bunun üstesinden
gelebilecek donanıma sahip olmayan
											genç insanlar, o kadar
istismar edilip utandırılıyorlar ki
											bir sonraki gün hayatta kalmayı
hayal bile edemiyorlar
											ve bazıları, ne yazik ki, kalmıyorlar
											ve bunun sanal olan hiçbir yani yok.
Genç insanlara
											birtakım sorunlarında
yardımcı olmaya odaklanmış
											BK merkezli Childcare, geçen yılın
sonlarında, çarpıcı bir istatistik
											yayınladı.
2012'den 2013'e kadar,
											sanal zorbalıkla ilişkili arama ve
epostalarda
											yüzde 87 bir artış yaşanmış.
											Hollanda'da yapılan bir
meta-analize göre
											ilk defa, sanal zorbalık
intihar
											düşüncelerine,
çevrimdışı zorbalıktan
											çok daha fazla neden olmaya başlamış.
											Ve beni şoke eden ne oldu biliyor musunuz?
											Geçen sene, başka bir araştırmanın
bulgularına göre, utanç duygusu
											mutluluk, ve hatta öfke duygularından
											çok daha yoğun bir şekilde
hissedilen bir duyguymuş.
											Zulüm yeni bir şey değil ama çevrimiçi,
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											A crueldade para com os outros 
não é nada de novo,
											mas online, tecnologicamente 
a humilhação acrescida é amplificada,
											sem controlo, e permanentemente acessível.
											Outrora, o eco da humilhação
estendia-se apenas à família, à aldeia,
											à escola ou à comunidade,
											mas agora estende-se também 
à comunidade online.
											Milhões de pessoas, quase sempre anónimas,
											podem apunhalar-nos com palavras,
e isso é muito doloroso.
											Não há perímetros em volta 
do número de pessoas
											que podem observar-nos publicamente
											e colocar-nos na praça pública.
											Há um preço muito pessoal
											para a humilhação pública.
											O crescimento da Internet
tem feito subir esse preço.
									","
											teknoloji tarafından
geliştirilmiş utandırma daha güçlü,
											denetimsiz ve kalıcı olarak
erişilebilir.
											Utancın yankısı eskiden sadece
ailene, köyüne,
											okuluna ya da topluluğuna
kadar ulaşırdı
											fakat şimdi, çevrimici toplumuna
kadar yayılıyor.
											Milyonlarca insan,
çoğunlukla anonim olarak,
											seni kelimeleriyle bıçaklayabilir
ve bu çok büyük bir acı.
											Ne kadar insanın
seni gözlemlediğini ve seni
											kazığa oturttuğunu gösteren
											bir indeks yok.
											Bu halk aşağılanması için
											çok kişisel bir bedel
											ve internetin büyümesi bu
bedeli yükseltti.
											Neredeyse iki asırdır,
kültürel toprağımıza
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Durante quase duas décadas, até hoje,
											temos lentamente semeado as sementes
da vergonha e da humilhação pública
											no nosso solo cultural,
tanto online como offline.
											Sites de mexericos, paparazzi,
reality shows, políticos,
											agências de notícias e por vezes hackers,
todo um tráfego de humilhação
											têm levado à insensibilidade
e a um ambiente virtual permissivo
											que se presta à bisbilhotice, à invasão
de privacidade e à violência cibernética.
											Esta mudança tem criado aquilo
a que o professor Nicolaus Mills chama
											""cultura da humilhação"".
											Considerem uns exemplos notórios 
só nos últimos seis meses.
											O Snapchat, um serviço que é usado
basicamente por gerações mais jovens
											afirma que as mensagens
têm uma vida útil
											de apenas uns segundos.
											Podem imaginar o tipo 
de conteúdo que aquilo tem.
											Um aplicativo 
que os utilizadores do Snapchat
											usam para preservar a vida útil
											das mensagens foi pirateada.
											Foram filtradas para a Internet
100 000 conversas pessoais, fotos e vídeos
											que agora têm uma vida útil para sempre.
											As contas do iCloud de Jennifer Lawrence
e de muitos outros atores foram pirateadas
											e foram divulgadas na Internet
fotos privadas, íntimas e de nudez

											sem autorização deles.
											Um site de mexericos
teve mais de cinco milhões de visitas
											só para esta história.
											E o que dizer do caso do ataque
cibernético à Sony Pictures?
											Os documentos que receberam
mais atenção
											foram os emails privados
que eram mais humilhantes.
									","
											yavaş yavaş,
utanç ve aşağılamanın
											tohumlarını ektik,
hem çevrimiçi hem çevrimdışı.
											Dedikodu siteleri, paparazzi,
realite programları, siyaset,
											haber yayınları ve bazen hackerlar
hep utanç içinde iş yapıyorlar.
											Bu, duyarsızlaşmaya ve serbest
bir çevrimiçi ortama yol açıp
											trollemeye, özel yaşamı işgale
ve sanal zorbalığa ortam yarattı.
											Bu değişim, Profesor Nicalau Mills'in
deyimiyle
											bir utanç kültürünü yarattı.
											Sırf geçtiğimiz altı aydan
birkaç öne çıkan örneğe bakalım.
											Snapchat, genel olarak genç neslin
kullandığı bir servis
											ve mesajlarının sadece bir kaç
saniyelik ömrü olduğunu
											iddia ediyor.
Nasıl bir içeriğe sahip olduğunu
											tahmin edebiliyorsunuzdur.
											Snapchat'çilerin mesajların ömrünü
uzatmak için kullandığı
											3. parti bir uygulama hacklenmiş,
											ve 100,000 kişisel konuşma, fotoğraf ve
vidyo,
											ölümsüzleşmek üzere
internete akmıştı.
											Jennifer Lawrence ve birkaç oyuncunun daha
iCloud hesapları hacklendi
											ve onlardan izinsiz, kişisel, mahrem,
çıplak fotoğraflar
											internette yayınlandı.
											Bir dedikodu sitesinde
bu hikaye
											beş milyondan fazla tıklama aldı.
											Peki Sony Pictures cyberhacking
olayına ne demeli?
											En çok dikkat çeken belgeler,

											azami toplu utanç değerine sahip
kişisel epostalardı.
											Fakat, bu utanç kültüründe,
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
											Mas nesta cultura da humilhação,
											há outro tipo de preço a ser pago
por humilhação pública.
											O preço não mede
o custo para a vítima,
											que Tyler e muitos outros,
											especialmente as mulheres, as minorias,
											e membros da comunidade LGBTQ têm pago.
											Mas o preço mede os lucros 
dos predadores.
											Esta invasão dos outros é a matéria-prima,
											eficaz e impiedosamente explorada, 
empacotada e vendida para ganhar dinheiro.
											Apareceu um mercado em que
a humilhação pública é uma mercadoria
											e a vergonha é uma indústria.
											Como se ganha dinheiro?
											Com cliques.
											Quanto maior a vergonha, mais cliques.
											Quanto mais cliques,
mais dólares de publicidade.
											Nós estamos num ciclo perigoso.
											Quanto mais clicamos
nesse tipo de mexericos,
											mais indiferentes ficamos
às vidas humanas por trás deles.
											Quanto mais indiferentes nos tornamos,
mais clicamos.
											Enquanto isso, alguém está a lucrar
											à custa do sofrimento de alguém.
											Em cada clique, fazemos uma escolha.
											Quanto mais saturarmos a nossa cultura
com a humilhação pública,
											mais aceitável ela é,
											mais vezes veremos comportamentos
como a violência cibernética,
											a bisbilhotice, quaisquer formas
de piratagem e de assédio online.
											Porquê? Porque todos eles têm 
humilhação no âmago.
											Este comportamento é um sintoma
da cultura que criámos.
											Pensem nisso.
									","
											genel utandırma eylemine iliştirilen
başka bir tür fiyat etiketi var.
											Bu, Tyler ve başta kadınlar, azınlıklar,
gey ve lezbiyenler olmak üzere
											çok fazla sayıda insanın ödediği
											kurbanlara malolan
											fiyatı ölçmeyip,
											onları avlayanların karlarını
ölçüyor.
											Bu başkalarına yapılan istila,
etkili biçimde ve insafsızca çıkarılıp
											
paketlenilip bir karda satılan
bir hammadde.
											Genel utandırmanın bir ticari mal
											ve utancın bir endüstri olduğu
bir pazar yeri ortaya çıktı.
											Nasıl para kazanılıyor?
											Tıklamalarla.
											Daha fazla utanç, daha fazla tıklama.
											Daha fazla tıklama,
daha fazla reklam dolarları.
											Tehlikeli bir döngünün içerisindeyiz.
											Bu tür dedikodulara ne kadar fazla
tıklarsak
											ardındaki hayatlara o kadar fazla
bağışıklık kazanıp
											bunlara bir o kadar fazla
tıklayacağız.
											Bütün bunlar olurken
birileri başka birinin acısından
											para kazanıyor.
											Her tıklamayla bir seçim yapıyoruz.
											Kültürümüzü ne kadar utandırma ile
donatırsak,
											bu bir o kadar kabul edilir olup,
											sanal zorbalık,

											trolleme, hacking
											ve çevrimiçi taciz tarzı
davranışlar göreceğiz.
											Neden? Çünkü hepsinin özünde
utandırma var.
											Bu davranış, yarattığımız kültürün
bir semptomu.
											Bir düşünün.
											davranış değiştirme
evrimleşen inançlarla başlar.
									",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
"
","
",The price of shame,Monica Lewinsky,22:26,"communication,media,social media,suicide,technology"
