en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											More than bone break and bleeding bigotry.
											More than bridge
over your troubled conscience.
											More than used up, walked on,
driven through, shot up.
											More than your ""Selma, Lord, Selma""
Edmund Pettus.
											More than your killer Katrina Danziger.
											More than your bust them out of Baltimore
""Highway to Nowhere.""
											If they knew her,
											she would know.
									","
											Plus qu'une fracture osseuse
et qu'un sectarisme saignant.
											Plus qu'un pont au-dessus
de votre conscience perturbée.
											Plus qu'épuisée, piétinée,
transpercée, fusillée.
											Plus que votre « Selma, Lord, Selma » 
Edmund Pettus.
											Plus que votre tueuse Katrina Danziger.
											Plus que votre échappatoire de Baltimore
« l'autoroute pour nulle part ».
											S'ils la connaissaient,
											elle saurait.
									","
											Más que el hueso roto
y fanatismo sangriento.
											Más que un puente
sobre tu conciencia aquejada.
											Más que gastado, andado, 
devorado y disparado.
											Más que tu ""Selma, Lord, Selma""
Edmund Pettus.
											Más que tu asesina: Katrina Danziger.
											Más que tu fúgate de Baltimore
""Highway to Nowhere"".
											Si la conocieran,
											ella lo sabría.
									","
											Kemik kırılması
ve kanayan bağnazlıktan fazlası.
											Sizin sorunlu vicdanlarınız üzerine
kurulu bir köprüden fazlası.
											Kullanılmış, üzerinde yürünmüş,
ezilmiş, çenesi kapatılmıştan fazlası.
											Senin ""Selma, Tanrım, Selma'dan""
fazlası, Edmund Pettus.
											Senin katil
Katrina Danziger'inden fazlası.
											Senin atın şunları Baltimore'dan,
""bir yere gitmeyen otoyol""undan fazlası.
											Onu tanısalardı,
											o bilirdi.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											(Singing)
									","
											(Chant)
									","
											(Cantando)
									","
											(Şarkı söylüyor)
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											Wild women,
											wild women, they walk with buffalo.
											Have lightning on their tongues,
											fly whisks as weapons.
											Wild women, they walk with machetes.
											With wisdom, with grace, with ease.
											Wild women have hurricanes
in their bellies,
											releasing a flood of a lesson.
											Oh, wild women, they fly free.
											Just watch their ways,
how they rip and shred.
									","
											Les femmes sauvages,
											les femmes sauvages,
elles marchent avec les bisons.
											Ont la foudre sur leur langue,
											font voler des fouets comme armes.
											Les femmes sauvages,
elles marchent avec des machettes.
											Avec sagesse, avec grâce, avec aisance.
											Les femmes sauvages ont des ouragans
dans leur ventre,
											libérant un déluge de leçons.
											Oh, les femmes sauvages,
elles volent librement.
											Observez juste leurs manières,
comment elles déchirent et détruisent.
									","
											Mujeres salvajes,
											mujeres salvajes, caminan con búfalos.
											Tienen relámpagos en la lengua,
											sacuden escobas como armas.
											Las mujeres salvajes andan con machetes.
											Con sabiduría, con elegancia, con calma.
											Las mujeres salvajes tienen
huracanes en el vientre,
											que liberan inundaciones de enseñanzas.
											Oh, las mujeres salvajes vuelan libres.
											Observa sus caminos,
sus rasgados jirones.
									","
											Vahşi kadınlar,
											vahşi kadınlar, sığırlarla yürürler.
											Dilleri şimşek çakar,
											silahları sinekliktir.
											Vahşi kadınlar, bıçaklarla yürürler.
											Bilgelik, zarafet ve ferahlıkla.
											Vahşi kadınların
karınlarında kasırgalar vardır,
											bir ders selini salıverirler.
											Ah, vahşi kadınlar, özgürce uçarlar.
											Yalnızca izleyin onları,
nasıl yırtıp parçaladıklarını.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											Oh, who can understand her,
											this winding Niger river of a woman
											one who is unafraid to tear away
											only to roam and then become the wind.
											She who speaks in gusts and cyclones
											blasting us back to high ground,
high consciousness,
											she turns and so does the world.
											Feel her spinning,
											spanning several lifetimes.
											Hear her speaking, sparking alarm.
											See her dancing, summoning the dead,
											resurrecting new life.
											Heaven hears her knocking on the door,
											safely transporting the ones
who call for her assistance.
									","
											Oh, qui peut la comprendre,
											ce fleuve Niger sinueux
qu'est cette femme,
											une qui n'a pas peur de partir
											pour seulement vagabonder
puis devenir le vent.
											Elle qui parle en rafales et en cyclones,
											nous repoussant vers un terrain élevé,
une conscience élevée,
											elle tourne et le monde également.
											Sentez-la tourner,
											couvrir plusieurs durées de vie.
											Entendez-la parler, une alarme qui sonne.
											Voyez-la danser, invoquant les morts,
											ressuscitant une nouvelle vie.
											Le paradis l'entend toquer à la porte,
											qui transporte prudemment ceux
qui appellent son aide.
									","
											Oh, quién puede entenderla,
											a ella que es el sinuoso río Níger
											uno que no tiene miedo de atreverse
											solo para vagar y convertirse 
en el viento mismo.
											Ella que habla en ráfagas y ciclones
											haciéndonos volar de vuelta a la tierra,
alta conciencia,
											se da la vuelta y el mundo también,
											Siente como gira,
											abarcando varias vidas.
											Escúchala hablar, alarma chispeante.
											Mírala bailar, invocando a la muerte,
											resucitando nueva vida.
											El cielo la escucha llamar a sus puertas,
											transportando con cuidado
a los que buscan su ayuda.
									","
											Ah, onları kim anlayabilir,
											yırtmaktan korkmayan, yalnızca gezen
											ve sonra rüzgâra dönüşen bir kadının
											bu dönemeçli Nijer nehrini.
											Kuvvetli rüzgar
ve tufanlar ile konuşan kadın
											bizi üstünlüğe,
yüksek bilinçliliğe geri fırlatıyor,
											o dönüyor ve dünya da dönüyor.
											Dönüşünü hissedin,
											birkaç yaşamı kapsadığını.
											Onun kıvılcım saçan konuşmasını dinleyin.
											Ölüyü çağırarak, yeni yaşamı dirilterek
											dans edişini izleyin.
											Cennet onun kapıyı çaldığını duyuyor,
											ondan yardım isteyenleri
güvenli bir şekilde taşıyor.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											Wild women, they open
portals to new worlds,
											new speech, new dreams.
									","
											Les femmes sauvages, elles ouvrent
des portails vers de nouveaux mondes,
											de nouveaux discours, de nouveaux rêves.
									","
											Las mujeres salvajes
abren portales a mundos nuevos,
											discursos nuevos, sueños nuevos.
									","
											Vahşi kadınlar, yeni dünyalara,
yeni sözlere, yeni hayallere
											kapılar açıyorlar.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											Oh, dearly beloveds,
											so dearly departed
from the ways of the guardian,
											beware.
											For wild women are not to be tamed.
											Only admired.
											Just let her in and witness her
set your days ablaze.
									","
											Oh, mes très chers,
											si défunts des manières du gardien,
											prenez garde.
											Les femmes sauvages
ne sont pas à domestiquer.
											Seulement à admirer.
											Laissez-la juste entrer, et observez-la
mettre vos jours en flammes.
									","
											Oh, queridos míos,
											qué queridos fallecieron lejos
de los caminos del que les guarda,
											tengan cuidado.
											Porque a las mujeres salvajes
no se las puede dominar.
											Tan solo admirar.
											Déjala entrar y sé testigo
de cómo quema tus días.
									","
											Ah, samimiyetle sevilenler,
											koruyucunun yollarından
sevgiyle ayrılanlar,
											dikkat.
											Çünkü vahşi kadınlar evcilleştirilemez.
											Onlara yalnızca hayran kalınır.
											Onu yalnızca çağırın ve günlerinizi
ışıldatmasına şahit olun.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											(Cheers) (Applause)
									","
											(Acclamations) (Applaudissements)
									","
											(Aclamación) (Aplausos)
									","
											(Tebrikler) (Alkış)
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											Thank you.
									","
											Merci.
									","
											Gracias.
									","
											Teşekkürler.
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									","
											(Alkış)
									","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
"
","
","
","
","""Wild Women""",Sunni Patterson,4:36,"performance art,poetry,performance,dance"
