en,es,title,speaker,duration,tags
"
											It's not going to happen tomorrow,
											but we're headed to a world
of brain transparency.
											And I don't think people understand
that that could change everything.
											Everything from our definitions
of data privacy to our laws,
											to our ideas about freedom.
											In fact, in my lab at Duke University,
											we recently conducted a nationwide study
in the United States
											to see if people appreciated
											the sensitivity
of their brain information.
											We asked people to rate
their perceived sensitivity
											of 33 different kinds of information,
											from their social security numbers
											to the content
of their phone conversations,
											their relationship history,
											their emotions, their anxiety,
											the mental images in their mind
											and the thoughts in their mind.
											Shockingly, people rated their social
security number as far more sensitive
											than any other kind of information,
											including their brain data.
											I think this is because
people don't yet understand
											or believe the implications
of this new brain-decoding technology.
											After all, if we can know
the inner workings of the human brain,
											our social security numbers
are the least of our worries.
									","
											Esto no va a pasar mañana,
											pero nos dirigimos a un mundo
de transparencia mental.
											Y creo que la gente no entiende 
que eso podría cambiar todo.
											Todo desde nuestras definiciones de
intimidad de datos a nuestras leyes,
											y a nuestras ideas sobre la libertad.
											De hecho, en mi laboratorio
en la Universidad Duke,
											hace poco llevamos a cabo un estudio
a nivel nacional en EE. UU.
											para ver si la gente era consciente
											de la sensibilidad
de su información cerebral.
											Preguntamos a la gente para evaluar
la sensibilidad que percibían
											de 33 tipos diferentes de información,
											desde sus números de la seguridad social
											al contenido de sus 
conversaciones telefónicas,
											la historia de su relación,
											sus emociones, sus ansiedades,
											las imágenes mentales de sus mentes
											y sus pensamientos.
											Asombrosamente, la gente evaluó como más
sensible su número de la seguridad social
											que otro tipo de información,
											incluyendo sus datos cerebrales.
											Creo que esto se debe a
que la gente no entiende todavía
											o no cree en las implicaciones de esta
tecnología que descodifica cerebros.
											Después de todo, si podemos saber el
funcionamiento interno del cerebro humano,
											nuestros números de la seguridad social
son lo último que debe preocuparnos.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											(Laughter)
									","
											(Risas)
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											Think about it.
											In a world of total brain transparency,
											who would dare have
a politically dissident thought?
											Or a creative one?
											I worry that people will self-censor
											in fear of being ostracized by society,
											or that people will lose their jobs
because of their waning attention
											or emotional instability,
											or because they're contemplating
collective action against their employers.
											That coming out
will no longer be an option,
											because people's brains will long ago
have revealed their sexual orientation,
											their political ideology
											or their religious preferences,
											well before they were ready
to consciously share that information
											with other people.
									","
											Piénsenlo.
											En un mundo de total transparencia mental,
											¿quién se atrevería a tener
un pensamiento político disidente?
											¿O uno creativo?
											Me preocupa que la gente se autocensuraría
											por el miedo a ser
excluidos por la sociedad,
											o que la gente perdiera sus trabajos
porque su atención mengua
											o su inestabilidad emocional,
											o porque estén contemplando
una acción colectiva contra sus empresas.
											Eso que viene no volverá a ser una opción,
											porque los cerebros de la gente hará
tiempo que habrán revelado su sexualidad,
											su ideología política
											o sus preferencias religiosas,
											mucho antes de que estén listos para
compartir esa información conscientemente
											con otras personas.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											I worry about the ability of our laws
to keep up with technological change.
											Take the First Amendment
of the US Constitution,
											which protects freedom of speech.
											Does it also protect freedom of thought?
											And if so, does that mean that we're free
to alter our thoughts however we want?
											Or can the government or society tell us
what we can do with our own brains?
											Can the NSA spy on our brains
using these new mobile devices?
											Can the companies that collect
the brain data through their applications
											sell this information to third parties?
											Right now, no laws prevent them
from doing so.
											It could be even more problematic
											in countries that don't share
the same freedoms
											enjoyed by people in the United States.
											What would've happened during
the Iranian Green Movement
											if the government had been
monitoring my family's brain activity,
											and had believed them
to be sympathetic to the protesters?
											Is it so far-fetched to imagine a society
											in which people are arrested
based on their thoughts
											of committing a crime,
											like in the science-fiction
dystopian society in ""Minority Report.""
											Already, in the United States, in Indiana,
											an 18-year-old was charged
with attempting to intimidate his school
											by posting a video of himself
shooting people in the hallways ...
											Except the people were zombies
											and the video was of him playing
an augmented-reality video game,
											all interpreted to be a mental projection
of his subjective intent.
									","
											Me preocupa la habilidad de nuestras
leyes para seguir al cambio tecnológico.
											Miren la primera Enmienda
de la Constitución de EE. UU.,
											la que protege la libertad de expresión.
											¿Protege también la libertad de pensar?
											Y si lo hace, ¿somos libres de cambiar
nuestros pensamientos cuando queramos?
											¿O puede decirnos el gobierno y la
sociedad qué hacer con nuestras mentes?
											¿Puede la Seguridad Nacional espiar
nuestras mentes usando teléfonos móviles?
											¿Las compañías que recogen los datos
mentales a través de aplicaciones pueden
											vender esa información a terceros?
											Ahora mismo, ninguna ley
les prohíbe hacer eso.
											Puede ser incluso más problemático
											en países que no comparten
las mismas libertades que
											disfrutamos la gente en EE. UU.
											¿Qué hubiera pasado durante
el Movimiento Verde Iraní
											si el gobierno hubiera estado controlando
la actividad cerebral de mi familia,
											y si hubieran pensado que ellos
simpatizaban con los protestantes?
											Es tan disparatado imaginar una sociedad
											en la que la gente es arrestada
basándose en sus pensamientos
											de cometer un crimen,
											como en la sociedad de un mundo de
ciencia ficción en ""Minority Report"".
											Ya, en EE. UU., en Indiana,
											un joven de 18 años fue detenido 
por intentar amenazar a su universidad
											publicando un vídeo suyo
disparando a la gente en los pasillos...
											Excepto que la gente eran zombis
											y el vídeo era de él jugando
un videojuego de realidad aumentada,
											todo fue interpretado como 
proyección mental de su intento subjetivo.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											This is exactly why our brains
need special protection.
											If our brains are just as subject
to data tracking and aggregation
											as our financial records and transactions,
											if our brains can be hacked
and tracked like our online activities,
											our mobile phones and applications,
											then we're on the brink of a dangerous
threat to our collective humanity.
									","
											Es por esto exactamente que nuestras
mentes necesitan una protección especial.
											Si nuestros cerebros son objeto
de seguimiento y acumulación de datos
											como nuestros estados
financieros y transacciones,
											si se puede hackearlos y monitorizarlos
como nuestra actividad en línea,
											nuestros teléfonos móviles y aplicaciones,
											estamos al borde de una amenaza peligrosa
para nuestra humanidad colectiva.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											Before you panic,
											I believe that there are solutions
to these concerns,
											but we have to start by focusing
on the right things.
											When it comes to privacy
protections in general,
											I think we're fighting a losing battle
											by trying to restrict
the flow of information.
											Instead, we should be focusing
on securing rights and remedies
											against the misuse of our information.
											If people had the right to decide
how their information was shared,
											and more importantly, have legal redress
											if their information
was misused against them,
											say to discriminate against them
in an employment setting
											or in health care or education,
											this would go a long way to build trust.
											In fact, in some instances,
											we want to be sharing more
of our personal information.
											Studying aggregated information
can tell us so much
											about our health and our well-being,
											but to be able to safely share
our information,
											we need special protections
for mental privacy.
											This is why we need
a right to cognitive liberty.
											This right would secure for us
our freedom of thought and rumination,
											our freedom of self-determination,
											and it would insure that we have
the right to consent to or refuse
											access and alteration
of our brains by others.
											This right could be recognized
											as part of the Universal Declaration
of Human Rights,
											which has established mechanisms
											for the enforcement
of these kinds of social rights.
									","
											Antes de que entren en pánico,
											creo que hay soluciones
a estas preocupaciones,
											pero tenemos que empezar por
centrarnos en las cosas correctas.
											Cuando se trata de la
protección de la intimidad en general,
											creo que luchamos una batalla perdida
											al intentar restringir
el movimiento de información.
											En vez de eso, debemos centrarnos
en asegurar los derechos y remedios
											contra el uso incorrecto
de nuestra información.
											Si la gente tiene derecho a decidir
cómo se comparte su información,
											y más importante, 
tiene una reparación legal
											si su información se ha usado
incorrectamente en su contra,
											digamos para discriminarlos
en un marco laboral
											o en una atención sanitaria 
o en educación,
											esto ayudaría mucho a generar confianza.
											De hecho, en algunas ocasiones,
											queremos compartir más
nuestra información personal.
											Los estudios confirman que
la información puede decirnos mucho
											sobre nuestra salud y nuestro bienestar,
											pero para ser capaces de compartir
nuestra información con seguridad,
											necesitamos protecciones
especiales para la intimidad mental.
											Es por eso que necesitamos
el derecho a la libertad cognitiva.
											Este derecho nos aseguraría nuestra
libertad de pensamiento y reflexión,
											nuestra libertad de autodeterminación,
											y nos aseguraría el tener
el derecho a acceder o rechazar
											el acceso y la alteración
de nuestras mentes debido a otros.
											Este derecho podría ser reconocido
											como parte de la Declaración
Universal de los Derechos Humanos,
											la que establece mecanismos
											para la aplicación
de este tipo de derechos sociales.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											During the Iranian Green Movement,
											the protesters used the internet
and good old-fashioned word of mouth
											to coordinate their marches.
											And some of the most oppressive
restrictions in Iran
											were lifted as a result.
											But what if the Iranian government
had used brain surveillance
											to detect and prevent the protest?
											Would the world have ever heard
the protesters' cries?
											The time has come for us to call
for a cognitive liberty revolution.
											To make sure that we responsibly
advance technology
											that could enable us to embrace the future
											while fiercely protecting all of us
from any person, company or government
											that attempts to unlawfully access
or alter our innermost lives.
									","
											Durante el Movimiento Verde Iraní,
											los protestantes usaron internet
y corrieron la voz a la vieja usanza
											para coordinar sus manifestaciones.
											Y algunas de las restricciones
más opresivas en Irán
											surgieron como resultado de ello.
											¿Pero y qué más da si el gobierno
Iraní vigiló las mentes de la gente
											para detectar y evitar las protestas?
											¿Se habría enterado el mundo alguna
vez de los gritos de los protestantes?
											Ha llegado la hora de
una revolución de la libertad cognitiva.
											Debemos asegurarnos de que
la tecnología avanza de forma responsable
											de manera que 
nos permita abrazar el futuro
											mientras nos protege ferozmente
de cualquier persona, empresa o gobierno
											que intente acceder o alterar
ilegalmente nuestras vidas más íntimas.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											Thank you.
									","
											Gracias.
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
											(Applause)
									","
											(Aplausos)
									","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
"
","
","When technology can read minds, how will we protect our privacy?",Nita Farahany,13:04,"brain,privacy,security,technology,science,neuroscience,medical imaging,cognitive science,mind,decision-making"
