en,pt,es,tr,title,speaker,duration,tags
"
											Our advances in understanding
protein folding
											and how to design proteins,
											coupled with the decreasing cost
of gene synthesis
											and the Moore's law increase
in computing power,
											now enable us to design
tens of thousands of new proteins,
											with new shapes and new functions,
											on the computer,
											and encode each one of those
in a synthetic gene.
											Once we have those synthetic genes,
											we put them into bacteria
											to program them to make
these brand-new proteins.
											We then extract the proteins
											and determine whether they function
as we designed them to
											and whether they're safe.
									","
											Os nossos avanços na compreensão
do enovelamento de proteínas
											e em como criar proteínas,
											juntamente com o custo decrescente
da síntese de genes
											e o aumento da lei de Moore
no poder computacional,
											permitem-nos agora criar dezenas
de milhares de proteínas novas,
											com formas e funções novas,
											no computador,
											e codificar cada uma delas
num gene sintético.
											Quando tivermos esses genes sintéticos,
											colocamo-los em bactérias
para programá-los
											para criar essas proteínas novas.
											Em seguida, extraímos as proteínas
											e determinamos se elas
funcionam como planeamos
											e se são seguras.
									","
											Nuestros avances en el conocimiento
del plegamiento de proteínas
											y en el diseño de estas,
											gracias a un descenso en el
costo de la síntesis de genes,
											junto con el aumento en el poder
computacional con la ley de Moore,
											nos permite, ahora, diseñar decenas
de miles de proteínas nuevas,
											con nuevas formas y funciones,
											en la computadora,
											y codificarlas todas en genes sintéticos.
											Una vez codificados,
											los colocamos con bacterias
											para que se programen y puedan
crear nuevas proteínas.
											Luego extraemos las proteínas
											y determinamos si su diseño
funciona como lo planeado
											y si son seguras.
									","
											Protein katlamayı anlamada
											ve protein tasarlama gelişmelerimiz,
											gen sentezi maliyetindeki azalma
											ve Moore kanunun programlama
gücüyle birleşince
											şimdi on binlerce
yeni protein tasarlayabiliyoruz,
											tamanen yeni şekil ve işlevlerle,
											bilgisayar üzerinde
											ve bir sentetik gen içinde
her birini kodlayabiliyoruz.
											Bu sentetik genleri edindiğimiz an,
											onları bakterilerin içine koyarak
											bu yeni proteinleri
yapmaları için programlıyoruz.
											Sonra proteinleri çıkarıyor
											ve tasarladığımız gibi işlediklerinden
ve güvenli olup olmadıklarından
											emin oluyoruz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											It's exciting to be able
to make new proteins,
											because despite the diversity in nature,
											evolution has only sampled a tiny fraction
of the total number of proteins possible.
											I told you that nature uses
an alphabet of 20 amino acids,
											and a typical protein is a chain
of about 100 amino acids,
											so the total number of possibilities
is 20 times 20 times 20, 100 times,
											which is a number on the order
of 10 to the 130th power,
											which is enormously more
than the total number of proteins
											which have existed
since life on earth began.
											And it's this unimaginably large space
											we can now explore
using computational protein design.
									","
											É entusiasmante conseguir
criar proteínas novas,
											porque, apesar da diversidade na natureza,
											a evolução só testou uma pequena fracção
do número total de proteínas possíveis.
											Eu disse-vos que a natureza usa
um alfabeto de 20 aminoácidos,
											e uma proteína típica é uma cadeia
de cerca de 100 aminoácidos.
											Assim, o número total de possibilidades
é 20 vezes 20 vezes 20, 100 vezes,
											o que é um número
na ordem de 10 elevado a 130,
											que é consideravelmente maior
do que o número total de proteínas
											que existem desde que começou
a vida na Terra.
											É esse espaço inimaginavelmente grande
que agora conseguimos explorar
											usando a criação computacional
da proteína.
									","
											Es emocionante poder
crear proteínas nuevas,
											porque, pese a la diversidad
en la naturaleza,
											la evolución solo ha muestreado una
pequeña fracción de las proteínas.
											Ya les mencioné que la naturaleza usa
un alfabeto de 20 aminoácidos,
											y una proteína promedio es una cadena
de alrededor de 100 aminoácidos,
											así que el total de posibilidades es de
20 x 20 x 20, 100 veces,
											ese número en el orden
de 10 a la potencia 130,
											es muchísimo más que
el total de proteínas
											que han existido desde
que la vida comenzó.
											Este espacio inimaginablemente grande
											podemos explorarlo usando diseños
de proteínas por computadora.
									","
											Yeni proteinler yapabilmek heyecan verici
											çünkü doğadaki çeşitliliğe rağmen
											evrim yalnızca mümkün olan proteinlerden
çok küçük bir sayı bize sundu.
											Size doğanın 20 amino asitli
bir alfabe kullandığını söylemiştim.
											Sıradan bir protein
yaklaşık 100 amino asitli bir zincirdir;
											yani mümkün olan ihtimaller sayısı
20 kere 20 kere 20 kere 100...
											bu da 10 üzeri 130 eder,
											bu da Dünya'da
hayat başladığından bu yana
											var olan tüm proteinlerden
devasa sayıda daha çok protein demek.
											Bu hayal bile edilemeyecek büyük alanı
											artık kompütasyonel protein
tasarımıyla keşfedebiliyoruz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Now the proteins that exist on earth
											evolved to solve the problems
faced by natural evolution.
											For example, replicating the genome.
											But we face new challenges today.
											We live longer, so new
diseases are important.
											We're heating up and polluting the planet,
											so we face a whole host
of ecological challenges.
											If we had a million years to wait,
											new proteins might evolve
to solve those challenges.
											But we don't have
millions of years to wait.
											Instead, with computational
protein design,
											we can design new proteins
to address these challenges today.
									","
											As proteínas existentes na Terra
											evoluíram para solucionar os problemas
que a evolução natural enfrentava
											como por exemplo, a replicação do genoma.
											Porém, hoje enfrentamos desafios novos.
											Vivemos mais tempo, por isso, 
as novas doenças são importantes.
											Estamos a aquecer e a poluir o planeta,
											por isso, enfrentamos
inúmeros desafios ecológicos.
											Se tivéssemos um milhão de anos
para esperar,
											poderiam evoluir proteínas novas
para solucionar estes desafios.
											No entanto, não temos
milhões de anos para esperar.
											Em vez disso, com a criação
computacional da proteína,
											podemos criar proteínas novas
para enfrentar esses desafios hoje.
									","
											Las proteínas que existen en la Tierra
											evolucionaron para resolver los problemas
afrontados por la evolución natural.
											Por ejemplo, la duplicación del genoma.
											Pero ahora enfrentamos nuevos retos
											Vivimos más años, las nuevas
enfermedades son importantes.
											Estamos calentando y
contaminando el planeta,
											ahora enfrentamos una multitud
de retos ecológicos.
											Si esperáramos un millón de años,
											evolucionarían nuevas proteínas
para resolver esos retos.
											Pero no podemos esperar millones de años.
											En cambio, con el diseño
computacional de proteínas
											podemos diseñar nuevas proteínas
para afrontar esos retos ahora.
									","
											Dünya'da var olan proteinler
											doğal evrimin sunduğu sorunları
çözecek şekilde evrildiler.
											Genomun kopyasını yapmak gibi.
											Ancak bugün yeni zorluklarla yüz yüzeyiz.
											Daha uzun yaşıyoruz,
dolayıısyla hastalıklar önemli.
											Gezegeni ısıtıyor ve kirletiyoruz,
											o yüzden bir dizi ekolojik zorlukla
karşı karşıyayız.
											Bekleyecek bir milyon yılımız olsaydı
											yeni proteinler bu zorlukları
çözecek şekilde evrilebilir.
											Ama bekleyecek bir milyon yılımız yok.
											Bunun yerine, kompütasyonel tasarımla
											bu zorluklara yönelebileceğimiz
yeni proteinler tasarlayabiliyoruz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											Our audacious idea is to bring
biology out of the Stone Age
											through technological revolution
in protein design.
											We've already shown
that we can design new proteins
											with new shapes and functions.
											For example, vaccines work
by stimulating your immune system
											to make a strong response
against a pathogen.
											To make better vaccines,
											we've designed protein particles
											to which we can fuse
proteins from pathogens,
											like this blue protein here,
from the respiratory virus RSV.
											To make vaccine candidates
											that are literally bristling
with the viral protein,
											we find that such vaccine candidates
											produce a much stronger
immune response to the virus
											than any previous vaccines
that have been tested.
											This is important because RSV
is currently one of the leading causes
											of infant mortality worldwide.
											We've also designed new proteins
to break down gluten in your stomach
											for celiac disease
											and other proteins to stimulate
your immune system to fight cancer.
											These advances are the beginning
of the protein design revolution.
									","
											A nossa ideia audaciosa é ir buscar
a biologia da Idade da Pedra
											através da revolução tecnológica
na criação de proteínas.
											Já mostrámos que podemos
criar proteínas novas,
											com formas e funções novas.
											Por exemplo, as vacinas funcionam
estimulando o sistema imunitário
											para criar uma reacção forte
contra um patógeno.
											Para fazer vacinas melhores,
											criámos partículas de proteína
											nas quais podemos fundir
proteínas a partir de patógenos,
											como esta proteína azul,
do vírus respiratório VSR.
											Para fazer vacinas candidatas
											que estejam literalmente
cheias de proteína viral,
											descobrimos que tais candidatas
											produzem uma reacção imunológica
muito mais forte ao vírus
											do que quaisquer vacinas anteriores
que tenham sido testadas.
											Isso é importante porque o VSR
é actualmente uma das principais causas
											de mortalidade infantil em todo o mundo.
											Também criámos novas proteínas
para decompor o glúten no estômago,
											para a doença celíaca,
											e outras proteínas para estimular
o sistema imunitário
											para combater o cancro.
											Estes avanços são o começo
da revolução da criação de proteínas.
									","
											Nuestra idea más audaz es sacar a la
biología de la Edad de Piedra
											mediante la revolución tecnológica
del diseño de proteínas.
											Hemos demostrado que es posible
diseñar nuevas proteínas
											con nuevas formas y funciones.
											Por ejemplo, las vacunas estimulan
el sistema inmune
											para producir una reacción
fuerte ante un patógeno.
											Para mejorar las vacunas,
											hemos diseñado partículas de proteínas
											en las cuales fusionar
proteínas de patógenos,
											como esta proteína azul aquí,
del virus respiratorio VSR.
											Para producir candidatos a vacuna
											que reaccionen rápido
con la proteína viral,
											descubrimos que esos candidatos de vacuna
											producen una respuesta mucho
más fuerte al virus
											que cualquier vacuna anterior
que se haya probado.
											Esto es importante porque el VSR es
actualmente una de las principales causas
											de mortalidad infantil en todo el mundo.
											Además, hemos diseñado nuevas proteínas
que descomponen el gluten en el estómago
											en los enfermos celíacos,
											así como otras proteínas que estimulan al
sistema inmune para combatir el cáncer.
											Estos avances son el principio
de la revolución del diseño de proteínas.
									","
											Cesur fikrimiz, Taş Devri'nden
biyolojiyi alarak
											protein tasarımında
teknolojik devrimden geçirmek.
											Yeni şekil ve işlevlerde
											yeni proteinler tasarlayabileceğimizi
zaten gösterdik.
											Örneğin aşılar, bağışıklık sisteminizi
stimüle ederek çalışırlar,
											bir patojene karşı
güçlü bir tepkime elde etmek için.
											Daha iyi aşılar elde etmek için
											patojenlerden protein
kaynaştırabileceğimiz
											protein partikülleri tasarladık,
											buradaki mavi protein gibi,
solunum virüsü RSV'den elde edilmiş.
											Viral proteinle gerçekten sımsıkı duran
											aşı adayları yapmak için
											bu tür aşı adaylarının
											virüse karşı daha önce test edilmiş
tüm aşılara göre
											çok daha güçlü bir
bağışıklık tepkimesi ürettiğini gördük.
											Bu önemli çünkü RSV, dünya çapında
											çocuk ölümlerinin başında geliyor.
											Ayrıca çölyak hastalığı için midenizdeki
glutenleri parçalayan
											yeni proteinler de tasarladık
											ve kanserle savaşmada bağışıklık sistemini
stimüle edecek başka proteinler.
											Bu ilerlemeler protein tasarım
devriminin daha başlangıcı.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											We've been inspired by a previous
technological revolution:
											the digital revolution,
											which took place in large part
due to advances in one place,
											Bell Laboratories.
											Bell Labs was a place with an open,
collaborative environment,
											and was able to attract top talent
from around the world.
											And this led to a remarkable
string of innovations —
											the transistor, the laser,
satellite communication
											and the foundations of the internet.
											Our goal is to build
the Bell Laboratories of protein design.
											We are seeking to attract
talented scientists from around the world
											to accelerate the protein
design revolution,
											and we'll be focusing
on five grand challenges.
									","
											Nós fomos inspirados
por uma revolução tecnológica anterior:
											a revolução digital,
											que ocorreu, em grande parte,
devido aos avanços obtidos num local:
											o Bell Laboratories.
											O Bell Labs era um lugar
com um ambiente aberto e colaborativo
											e conseguiu atrair os melhores
talentos de todo o mundo.
											Isso levou a uma série
extraordinária de inovações:
											o transístor, o laser,
a comunicação via satélite
											e os alicerces da Internet.
											O nosso objectivo é construir
o Bell Labs da criação de proteínas.
											Estamos a querer atrair
cientistas talentosos de todo o mundo
											para acelerar a revolução
da criação de proteínas
											e vamos concentrar-nos
em cinco grandes desafios.
									","
											Nos inspiramos en una revolución
tecnológica anterior:
											la revolución digital,
											la cual ocurrió en gran parte
por los avances en un lugar:
											los laboratorios Bell.
											Estos laboratorios contaban con un
ambiente colaborativo abierto,
											y lograron atraer a los mejores
talentos de todo el mundo.
											Y esto produjo una serie de
innovaciones extraordinarias:
											el transistor, el láser,
la comunicación satelital,
											las bases del internet.
											Nuestra meta es construir los
laboratorios Bell del diseño de proteínas.
											Buscamos atraer a científicos
talentosos de todo el mundo
											para acelerar la revolución
del diseño de proteínas,
											y nos enfocaremos en cinco
retos mayores.
									","
											Daha önce ortaya çıkan
teknolojik bir devrimden esinlendik:
											Dijital devrim,
											büyük oranda tek bir yerdeki
ilerlemelere bağlı olarak ortaya çıktı,
											Bell Laboratuvarları.
											Bell Labs açık
ve iş birliğine dayalı bir yerdi
											ve dünyanın her yerinden
en iyi yetenekleri çekerdi.
											Bu da beraberinde bir dizi
göz kamaştırıcı yenilik getirdi —
											transistör, lazer, uydu iletişimi
											ve internetin temelleri.
											Bizim amacımız da protein tasarımının
Bell Laboratuvarları'nı inşa etmek.
											Dünyanın dört bir yanından
yetenekli bilim insanları arıyoruz,
											bu protein tasarım
devrimine hız kazandıracak
											ve birlikte beş büyük zorluğa yöneleceğiz.
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											First, by taking proteins from flu strains
from around the world
											and putting them on top
of the designed protein particles
											I showed you earlier,
											we aim to make a universal flu vaccine,
											one shot of which gives a lifetime
of protection against the flu.
											The ability to design —
									","
											Primeiro: colhendo proteínas
de tipos de gripe de todo o mundo
											e colocando-as sobre
as partículas de proteína criadas
											que vos mostrei anteriormente,
											visamos criar uma vacina
universal contra a gripe,
											cuja dose dê uma protecção
vitalícia contra a gripe.
											A capacidade de criar...
									","
											El primero, tomaremos proteínas de
cepas de gripe de todo el mundo
											y las pondremos en las partículas
de proteínas que diseñamos
											que les mostré hace un momento,
											nuestro objetivo es crear una
vacuna universal contra la gripe.
											una inyección que proporcione protección
de por vida contra la gripe.
											La habilidad para diseñar...
									","
											Bir, dünyanın her yerinden
grip vakalarından proteinler alarak
											size başlarda gösterdiğim
tasarlanmış protein partiküllerinin
											en üst kısmına koyacağız,
											evrensel bir grip aşısı
yapmayı hedefliyoruz,
											tek bir iğne gribe karşı
hayat boyu koruma sağlayacak.
											Tasarlama yetisi —
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
","
","
","
",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									",5 challenges we could solve by designing new proteins,David Baker,10:19,"science,Audacious Project,future,biology,synthetic biology,nature,technology,molecular biology"
