en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											The original decoration of this church
reflected a smaller world.
											There were busy scenes
											that told the stories of the lives
of Jesus and Moses,
											reflecting the development
of the Jewish and Christian people.
											The man who commissioned this,
Pope Sixtus IV,
											assembled a dream team of Florentine art,
											including men like Sandro Botticelli
											and the man who would become
Michelangelo's future painting teacher,
											Ghirlandaio.
											These men, they blanketed the walls
with a frieze of pure color,
											and in these stories you'll notice
familiar landscapes,
											the artists using Roman monuments
or a Tuscan landscape
											to render a faraway story,
something much more familiar.
											With the addition of images
of the Pope's friends and family,
											this was a perfect decoration
for a small court
											limited to the European continent.
											But in 1492, the New World was discovered,
											horizons were expanding,
											and this little 133 by 46-foot
microcosm had to expand as well.
											And it did,
											thanks to a creative genius,
											a visionary and an awesome story.
									","
											A decoração inicial desta igreja
refletia um mundo mais pequeno.
											Havia cenas concorridas
											que contavam as histórias
da vida de Jesus e de Moisés,
											refletindo a evolução
do povo judeu e cristão.
											O homem que as encomendou,
o Papa Sisto IV,
											reuniu uma equipa de sonho
da arte florentina,
											incluindo homens como Sandro Botticelli
											e o homem que viria a ser
o mestre de pintura de Miguel Ângelo,
											Ghirlandaio.
											Estes homens atapetaram as paredes
com um friso de cor pura.
											Nestas cenas, podemos observar
paisagens familiares,
											em que os artistas usaram monumentos
romanos ou paisagens toscanas
											para tornar uma história distante
numa coisa muito mais familiar.
											Com a adição de imagens
dos amigos e da família do Papa,
											era uma decoração perfeita
para uma pequena corte,
											limitada ao continente europeu.
											Mas, em 1492, foi descoberto o Novo Mundo,
											os horizontes estavam em expansão,
											e este pequeno microcosmo de 40x14 metros
também teve que se expandir.
											E expandiu-se,
											graças a um génio criativo,
											uma história visionária e impressionante.
									","
											Bu kilisenin orijinal dekorasyonu daha 
küçük bir dünyayı yansıtıyordu.
											Hz. İsa ve Musa'nın
											yaşam öykülerini anlatarak 
Musevi ve Hristiyanların
											gelişimlerini yansıtan 
karışık sahneler vardı.
											Bunu sipariş eden adam, Papa IV. Sixtus
											Floransa sanatının rüya 
takımını oluşturdu,
											Sandro Botticelli ve Michelangelo'nun
											gelecekteki resim öğretmeni 
olacak olan Ghirlandaio
											gibi adamlar da buna dâhildi.
											Bu adamlar, duvarları saf renklerden 
duvar süsleriyle kapladılar
											ve bu hikâyelerde tanıdık 
manzaraları fark edeceksiniz,
											sanatçılar çok daha tanıdık olan, 
uzaklardan bir hikâyeyi betimlemek için
											Roma anıtlarını ve Toskana 
manzaralarını kullanmıştır.
											Papa'nın arkadaşları ve 
ailesinin resimleri de eklendiğinde,
											Avrupa kıtası ile sınırlı olan
küçük bir oturum için
											mükemmel bir dekorasyondu bu.
											Ancak 1492'de Yeni Dünya keşfedildi,
											ufuklar genişliyordu
											ve bu küçük 133'e 46 fitlik 
mikro kozmosun da genişlemesi gerekiyordu.
											Ve öyle oldu,
											yaratıcı deha sayesinde,
											ileriyi gören ve müthiş bir hikâye.
									","
											Die ursprüngliche Dekoration der Kirche
spiegelte eine kleinere Welt wider.
											Szenen geschäftigen Treibens
											erzählten die Geschichten 
von Jesus und Moses
											und gaben die Entwicklung des jüdischen 
und christlichen Volkes wieder.
											Papst Sixtus IV. hatte dies 
in Auftrag gegeben
											und ein Dreamteam aus florentinischen
Künstlern zusammengestellt,
											darunter Männer wie
Sandro Botticelli und Ghirlandaio,
											Michelangelos künftiger Lehrer.
											Diese Männer bedeckten die Wände
mit einem Fries aus reiner Farbe.
											In diesen Geschichten entdeckt man
bekannte Landschaften.
											Die Künstler malten römische Denkmäler 
oder eine toskanische Landschaft,
											um eine Geschichte, die in fernen Ländern 
spielt, vertrauter zu machen.
											Zusammen mit den Bildern
der Freunde und Familie des Papstes
											war dies die perfekte Ausschmückung
für einen kleinen Hof,
											der sich auf Europa beschränkte.
											Aber 1492 wurde die Neue Welt entdeckt,
											Horizonte erweiterten sich
											und dieser kleine 40 x 14 m große
Mikrokosmos musste sich auch öffnen.
											Das geschah auch,
											dank eines kreativen Genies,
											eines Visionärs und 
einer eindrucksvollen Geschichte.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											Now, the creative genius
was Michelangelo Buonarroti,
											33 years old when he was tapped
to decorate 12,000 square feet of ceiling,
											and the deck was stacked against him —
											he had trained in painting
but had left to pursue sculpture.
											There were angry patrons in Florence
because he had left a stack
											of incomplete commissions,
											lured to Rome by the prospect
of a great sculptural project,
											and that project had fallen through.
											And he had been left with a commission
to paint 12 apostles
											against a decorative background
in the Sistine Chapel ceiling,
											which would look like
every other ceiling in Italy.
									","
											O génio criativo 
foi Miguel Ângelo Buonarroti.
											Tinha 33 anos quando o escolheram
para decorar 1100 m2 do teto
											mas as coisas não lhe eram favoráveis.
											Ele tinha aprendido pintura
											mas abandonara-a
para se dedicar à escultura.
											Havia patronos irritados em Florença

											por ele ter deixado uma série
de encomendas inacabadas,
											atraído a Roma pela perspetiva
dum grande projeto de esculturas.
											Mas esse projeto tinha fracassado.
											Só obtivera uma encomenda
para pintar os 12 apóstolos
											num cenário decorativo
no teto da Capela Sistina
											que seria parecido
com qualquer outro teto italiano.
									","
											Yaratıcı dâhi Michelangelo Buonarroti'ydi,
											12.000 fit karelik tavanı dekore etmesi 
için görevlendirildiğinde 33 yaşındaydı
											ve şartlar aleyhineydi —
											resim eğitimi almıştı, ama heykel 
yapmak üzere bırakmıştı.
											Floransa'da öfkeli müşterileri vardı, 
çünkü bir yığın tamamlanmamış
											iş bırakmıştı,
											büyük bir heykel projesi beklentisi 
onu Roma'ya çekmişti
											ve o proje de suya düşmüştü.
											Sistine Şapeli tavanının dekoratif fonuna
											12 havariyi çizme göreviyle 
baş başa bırakılmıştı,
											ki o da İtalya'daki herhangi 
bir tavana benzeyecekti.
									","
											Das kreative Genie
war Michelangelo Buonarroti.
											Er war 33, als er ausgewählt wurde, um
die 1100 qm große Decke auszuschmücken.
											Er hatte schlechte Karten.
											Er war Maler, wollte sich aber
der Bildhauerei zuwenden.
											In Florenz saßen wütende Auftraggeber,
weil er viele unvollständige Aufträge
											hinterlassen hatte und
nach Rom gelockt worden war,
											mit Aussicht auf ein
großes Bildhauerprojekt.
											Das Projekt war nicht zustande gekommen.
											Letztendlich wurde er beauftragt,
12 Apostel vor dekorativem Hintergrund
											an die Decke der
Sixtinischen Kapelle zu malen,
											die wie jede andere Decke
in Italien aussehen würde.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											But genius rose to the challenge.
											In an age when a man dared
to sail across the Atlantic Ocean,
											Michelangelo dared to chart
new artistic waters.
											He, too, would tell a story —
											no Apostles — but a story
of great beginnings,
											the story of Genesis.
									","
											Mas o génio esteve à altura do desafio.
											Numa época em que um homem
se atrevera a atravessar
											o Oceano Atlântico,
											Miguel Ângelo atreveu-se a navegar
por novas águas artísticas.
											Também ele iria contar uma história
											— não de apóstolos — mas uma história
de um grande começo,
											a história do Génesis.
									","
											Ama dâhi meydan okudu.
											Atlas Okyanusu'nu gemiyle geçmeyi 
göze alan bir adamın yaşında,
											Michelangelo yeni sanatsal sularda 
gezinmeye cesaret etti.
											O da bir hikâye anlatacaktı —
											Havarileri değil — muhteşem 
başlangıçların hikâyesini,
											Yaratılış'ın hikâyesini.
									","
											Das Genie stellte sich
der Herausforderung.
											In einer Zeit, in der ein Mann es wagte,
über den Atlantik zu segeln,
											wagte es Michelangelo,
neue Wege in der Kunst zu gehen.
											Auch er würde eine Geschichte erzählen —
											nicht über Apostel — 
sondern über bedeutende Anfänge,
											die Geschichte der Genesis.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											Not really an easy sell,
stories on a ceiling.
											How would you be able to read
a busy scene from 62 feet below?
											The painting technique that had been
handed on for 200 years
											in Florentine studios was not equipped
for this kind of a narrative.
									","
											Não era uma coisa fácil
contar histórias no teto.
											Como é que podíamos ler uma cena 
cheia de figuras a 20 metros de altura?
											A técnica de pintura utilizada
durante 200 anos nos estúdios florentinos
											não estava preparada
para este tipo de narrativa.
									","
											Bir tavandaki hikâyeleri satmak 
gerçekten kolay değildi.
											62 fit aşağıdan karışık bir sahneyi
nasıl anlayabilirsiniz?
											Floransa stüdyolarında 200 senedir 
aktarılan resim tekniğinin
											bu tip bir anlatım için yeterince 
donanımı yoktu.
									","
											Es ist nicht gerade leicht,
Geschichten an der Decke umzusetzen.
											Wie kann man von unten eine belebte Szene 
aus einem Abstand von 20 m erkennen?
											Die Maltechnik, die seit 200 Jahren
in den Florentiner Studios
											weitergereicht wurde, war für
diese Art von Erzählung nicht gerüstet.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											But Michelangelo wasn't really a painter,
											and so he played to his strengths.
											Instead of being accustomed
to filling space with busyness,
											he took a hammer and chisel
and hacked away at a piece of marble
											to reveal the figure within.
											Michelangelo was an essentialist;
											he would tell his story
in massive, dynamic bodies.
									","
											Mas Miguel Ângelo
não era um verdadeiro pintor,
											por isso usou as suas competências.
											Em vez de se conformar em preencher
o espaço com cenas cheias de figuras,
											agarrou no martelo e no cinzel
e atacou um pedaço de mármore
											revelando a figura que havia lá dentro.
											Miguel Ângelo era um essencialista.
											ia contar a sua história
em corpos maciços e dinâmicos.
									","
											Ancak Michelangelo aslında 
bir ressam değildi
											ve o da güçlü yönlerini ortaya çıkardı.
											Karmaşıklıkla boşluğu doldurmaya 
alışkın olmak yerine,
											içindeki figürü ortaya çıkarmak 
için bir çekiç ve keski alıp
											bir parça mermeri yontup biçmişti.
											Michelangelo özcülüğü benimsemişti;
											hikâyesini kocaman, 
dinamik yapılarla anlatırdı.
									","
											Michelangelo war eigentlich kein Maler.
											Deshalb spielte er seine Stärken aus.
											Anstatt wie gewohnt die Fläche 
mit Geschäftigkeit auszufüllen,
											griff er nach Hammer und Meißel
und klopfte Marmorstücke weg,
											um die Figur darunter freizulegen.
											Michelangelo war ein Essentialist.
											Er erzählte seine Geschichte
mit gewaltigen, dynamischen Körpern.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
											This plan was embraced
by the larger-than-life Pope Julius II,
											a man who was unafraid
of Michelangelo's brazen genius.
											He was nephew to Pope Sixtus IV,
											and he had been steeped in art
for 30 years and he knew its power.
											And history has handed down the moniker
of the Warrior Pope,
											but this man's legacy to the Vatican —
it wasn't fortresses and artillery,
											it was art.
											He left us the Raphael Rooms,
the Sistine Chapel.
											He left St. Peter's Basilica
											as well as an extraordinary collection
of Greco-Roman sculptures —
											decidedly un-Christian works
that would become the seedbed
											of the world's first modern museum,
the Vatican Museums.
											Julius was a man
											who envisioned a Vatican
that would be eternally relevant
											through grandeur and through beauty,
											and he was right.
											The encounter between these two giants,
Michelangelo and Julius II,
											that's what gave us the Sistine Chapel.
											Michelangelo was so committed
to this project,
											that he succeeded in getting the job done
in three and a half years,
											using a skeleton crew and spending
most of the time, hours on end,
											reaching up above his head
to paint the stories on the ceiling.
									","
											Este plano foi aprovado
pelo excelso Papa Júlio II,
											um homem que não tinha medo
do génio ousado de Miguel Ângelo.
											Era sobrinho do Papa Sisto IV,
											tinha sido educado na arte
durante 30 anos e conhecia o seu poder.
											A história deu-lhe o cognome
de Papa Guerreiro,
											mas o legado deste homem ao Vaticano
não foi fortalezas e artilharia,
											foi arte.
											Deixou-nos as Câmaras de Rafael,
a Capela Sistina.
											Deixou-nos a Basílica de S. Pedro
											assim como uma coleção extraordinária
de esculturas greco-romanas
											— obras não cristãs —
que seriam a semente
											do primeiro museu mundial moderno,
os Museus Vaticanos.
											Júlio foi um homem
											que imaginou um Vaticano
que seria eternamente importante
											pela sua grandiosidade e beleza.
											E tinha razão.
											O encontro entre esses dois gigantes,
Miguel Ângelo e Júlio II,
											resultou na Capela Sistina.
											Miguel Ângelo empenhou-se 
tanto neste projeto
											que conseguiu terminar o trabalho
em três anos e meio,
											usando uma equipa reduzida
e gastando a maior parte do tempo,
											horas seguidas, lá em cima,
a pintar as cenas no teto.
									","
											Bu plan efsanevi Papa II. Julius
tarafından benimsendi,
											o Michelangelo'nun çekinmeyen dehasından 
korkmayan bir adamdı.
											Kendisi Papa IV. Sixtus'un yeğeniydi,
											30 yıldır sanatın içindeydi 
ve gücünü biliyordu.
											Tarih ona Savaşçı Papa adını verdi,
											ama bu adamın Vatikan'a mirası — 
kaleler ve toplar değildi,
											sanattı.
											Bize Rafael Odaları'nı, 
Sistine Şapeli'ni bıraktı.
											Aziz Petrus Bazilikası'nı,
											aynı zamanda olağanüstü Greko-Romen 
heykel koleksiyonunu bıraktı —
											bunlar şüphesiz dünyanın ilk modern 
müzesi olan Vatikan Müzeleri'nin
											yuvası olacak Hristiyan 
olmayan çalışmalardı.
											Julius, ihtişam ve güzellik
											sayesinde sonsuza dek 
güncel kalacak bir Vatikan
											hayal eden bir adamdı
											ve haklıydı.
											Bu iki devin, Michelangelo 
ve II. Julius'un karşılaşması
											bize Sistine Şapeli'ni verdi.
											Michelangelo projeye 
kendini öylesine adamıştı ki
											işi üç buçuk senede bitirmeyi başardı,
											bunu yapmak için çekirdek kadrosu ile 
zamanının çoğunu, saatlerini,
											tavana hikâyeler çizmek için başının 
yukarısına uzanarak geçirdi.
									","
											Der legendäre Papst Julius II. 
begrüßte dieses Konzept.
											Er ließ sich nicht von Michelangelos
dreister Genialität beeindrucken.
											Er war der Neffe von Papst Sixtus IV.
											Er war seit 30 Jahren der Kunst verhaftet
und war sich seiner Macht bewusst.
											Die Geschichte hat seinen Spitznamen 
vom Kriegerpapst überliefert,
											aber er hat dem Vatikan keine Burgen
oder Artillerie vererbt,
											sondern Kunst.
											Er hinterließ uns die Stanzen des Raffael,
											die Sixtinische Kapelle, den Petersdom
											und eine außerordentliche Sammlung
griechisch-römischer Skulpturen —
											definitiv heidnische Werke,
die die Grundlage
											des ersten modernen Museums der Welt,
der Vatikanischen Museen, bilden würden.
											Julius war ein Mann,
											der sich ausmalte, dass der Vatikan
											aufgrund seiner Größe und Schönheit
für immer maßgebend sein würde.
											Er hatte Recht.
											Dank der Begegnung der beiden Giganten,
Michelangelo und Julius II.,
											gibt es die Sixtinsche Kapelle.
											Michelangelo engagierte sich so sehr
in diesem Projekt,
											dass er die Aufgabe innerhalb
von dreieinhalb Jahren fertigstellte.
											Er arbeitete mit einer kleinen Gruppe
und verbrachte stundenlang damit,
											über seinem Kopf die Geschichten 
an die Decke zu malen.
									",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
"
","
","
","
",The unheard story of the Sistine Chapel,Elizabeth Lev,17:33,"Christianity,creativity,beauty,culture,history,God,museums,painting,visualizations,religion,art"
