en,es,tr,pt,title,speaker,duration,tags
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
											So now, as I've been telling you
this imagined 2030 story,
											I have a feeling
that I may have put some of you
											into this sci-fi
frame of reference. Right?
											You think you're reading a sci-fi book.
											Or maybe, like,
in Halloween mode of thinking.
											But this is really
a possible reality for us,
											just 15 years from now.
									","
											Al contarles esta imaginaria
historia del 2030,
											tengo la sensación de
poder haber llevado a algunos
											a este contexto de referencia
ficticio. ¿Cierto?
											Imaginan estar leyendo
un libro de ficción,
											o, quizá, tengan ideas terroríficas.
											Pero, en verdad,
es una posible realidad
											en apenas unos 15 años más.
									","
											Şimdi size 2030'da gerçekleşen hayal 
ürünü bu hikâyeyi anlatırken
											içimde sanki bazılarınızı
											bilim kurgu düşüncelerine sürüklemişim
gibi bir his var. Haksız mıyım?
											Bir bilim kurgu kitabı 
okuduğunuzu düşünüyorsunuz.
											Ya da belki Cadılar Bayramı 
tarzında düşünüyorsunuz.
											Ancak bu bizim için sadece 15 yıl sonra
											gerçekten de olabilecek bir hakikat.
									","
											Como estou a contar uma história
imaginária do ano 2030,
											certamente alguns de vocês
devem estar a pensar
											que se trata de um cenário
de ficção científica.
											Acham que estão a ler
um livro de ficção científica.
											Ou que talvez seja 
uma coisa do tipo Halloween.
											Mas esta é uma realidade
possível para nós,
											daqui a apenas 15 anos.
									",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
											I'm a stem cell and genetics researcher
											and I can see this new CRISPR technology
											and its potential impact.
											And we may find ourselves in that reality,
											and a lot will depend
on what we decide to do today.
											And if you're still
kind of thinking in sci-fi mode,
											consider that the world of science
had a huge shock earlier this year,
											and the public largely
doesn't even know about it.
											Researchers in China just a few months ago
											reported the creation
of genetically modified human embryos.
											This was the first time in history.
											And they did it using
this new CRISPR technology.
											It didn't work perfectly,
											but I still think
they sort of cracked the door ajar
											on a Pandora's box here.
											And I think some people
are going to run with this technology
											and try to make designer babies.
									","
											Yo investigo sobre las células
madre y la genética
											y puedo ver esta nueva tecnología CRISPR
											y su potencial impacto.
											Y podemos vernos,
en sí, en esa realidad,
											y mucho dependerá de lo que
decidamos hacer hoy.
											Y si aún siguen pensando
en el modo de ficción,
											consideren que el mundo científico
tuvo un gran impacto este año,
											y la gran mayoría del público
ni siquiera sabe de eso.
											Investigadores de China hace unos meses
											informaron de la creación de embriones
humanos modificados genéticamente.
											Esa fue la primera vez en la historia.
											Y lo hicieron usando
esta nueva tecnología CRISPR.
											No funcionó a la perfección,
											pero creo que, de cierto modo,
dejaron la tapa abierta
											de la caja de Pandora.
											Y creo que algunas personas
van a usar esta tecnología
											e intentarán hacer bebés de diseño.
									","
											Ben kök hücre ve genetik araştırmacısıyım
											ve bu yeni CRISPR teknolojisini
											ve onun potansiyel
etkisini anlayabiliyorum.
											Kendimizi bu hakikâtin 
içinde bulabiliriz ve
											birçok şey bugün ne yapmaya 
karar verdiğimize bağlı.
											Eğer hâlâ bilim kurgu tarzı 
düşünceler içindeyseniz
											bilim dünyasının bu yılın başlarında 
büyük bir şok yaşadığını hesaba katın
											ki halkın büyük ölçüde 
bundan haberi bile yok.
											Çin'deki araştırmacılar, birkaç ay önce
											genetik yapısı değiştirilmiş embriyoların 
yaratıldığı bilgisini verdiler.
											Bu tarihte ilk kez oluyordu.
											Bunu, yeni CRISPR teknolojisini
kullanarak yaptılar.
											Mükemmel bir şekilde çalışmadı
											ama yine de Pandora'nın kutusunun kapısını
											araladıklarını düşünüyorum.
											Bence, bazı insanlar bu 
teknolojiyi geliştirecek
											ve genetiği tasarlanmış 
bebekler yapmaya çalışacak.
									","
											Sou um investigador 
de células-tronco e genética
											e posso ver esta nova tecnologia CRISPR
											e o seu impacto provável.
											Podemos deparar-nos com esta realidade
											e muito irá depender
do que decidirmos fazer hoje.
											Se ainda estiverem no modo
ficção científica de pensar,
											considerem que o mundo da ciência
teve um grande choque recentemente,
											e que o grande público
nem sabe disto.
											Investigadores chineses,
há apenas alguns meses,
											reportaram a criação de embriões
humanos geneticamente modificados.
											Esta foi a primeira vez na história.
											Fizeram isso com
esta nova tecnologia CRISPR.
											Não funcionou perfeitamente,
											mas eu ainda acho que eles
entreabriram a porta
											da caixa de Pandora neste tema.
											Acho que algumas pessoas
vão seguir com esta tecnologia
											e tentar fazer bebés projetados.
									",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
											Now, before I go on, some of you
may hold up your hands and say,
											""Stop, Paul, wait a minute.
											Wouldn't that be illegal?
											You can't just go off
and create a designer baby.""
											And in fact, to some extent, you're right.
											In some countries, you couldn't do that.
											But in many other countries,
including my country, the US,
											there's actually no law on this,
so in theory, you could do it.
											And there was another development
this year that resonates in this area,
											and that happened
not so far from here over in the UK.
											And the UK traditionally
has been the strictest country
											when it comes to human
genetic modification.
											It was illegal there,
											but just a few months ago,
											they carved out an exception to that rule.
											They passed a new law
											allowing the creation
of genetically modified humans
											with the noble goal of trying
to prevent a rare kind of genetic disease.
											But still I think in combination
these events are pushing us
											further towards an acceptance
											of human genetic modification.
									","
											Ahora, antes de seguir,
algunos alzarán sus manos y dirán:
											""Detente, Paul, espera un minuto.
											¿Eso no sería ilegal?
											No se puede solo ir
y crear un bebé de diseño”.
											Y de hecho, en cierto punto,
tienen razón.
											En algunos países,
no se puede hacer eso,
											pero en muchos otros países,
aun en mi propio país, EE.UU,
											en realidad, no hay leyes sobre esto,
así que en teoría, se puede.
											Y hubo otro desarrollo este año
que resuena en esta área,
											y sucedió no muy lejos de aquí,
en el Reino Unido.
											Y el Reino Unido ha sido
tradicionalmente el país más estricto
											en materia de modificación
de genética humana.
											Era ilegal allí,
											pero solo hace unos meses,
											hicieron una excepción a esa regla;
											aprobaron una nueva ley
											que permite la creación de humanos
genéticamente modificados
											con el noble objetivo de prevenir
un raro tipo de enfermedad genética.
											Pero aún así creo que la suma de 
estos eventos está presionándonos
											aún más hacia la aceptación
											de la modificación genética humana.
									","
											Şimdi, devam etmeden önce 
bazılarınız elini kaldırıp
											""Paul, dur, bir dakika bekle. 
Bu yasa dışı olmaz mıydı?
											Öylece çıkıp genetiği tasarlanmış 
bir bebek yaratamazsın.""
											diyebilir.
											Aslında, bir bakıma haklısınız.
											Bazı ülkelerde, bunu yapamazdınız.
											Ama benim ülkem ABD'yi de 
içeren diğer birçok ülkede
											bu konuda bir yasa yok,
yani teoride yapabilirdiniz.
											Bu alanda yankılanan bir başka
araştırma daha vardı
											ve bu çok uzaklarda değil,
İngiltere'de yapıldı.
											İngiltere, insan genetiği 
değişimi konusunda
											geleneksel olarak en katı ülke oldu.
											Bu orada yasa dışıydı,
											ancak sadece birkaç ay önce,
											bu kurala bir istisna getirdiler.
											Az görülen genetik rahatsızlıkları 
önlemeye çalışmak amacıyla
											genetiği değiştirilmiş insan 
yaratımına izin veren
											bir yasa geçirdiler.
											Ben hâlâ bu olayların hep birlikte bizi
											insan genetiğinin değiştirilmesini 
kabul etmeye doğru sürüklediğini
											düşünüyorum.
									","
											Antes de seguir, alguns de vocês
podem levantar as mãos e dizer:
											""Alto lá, Paul, espera aí um minuto.
											""Isso não seria ilegal?
											""Não se pode simplesmente andar
por aí e criar um bebé projetado.""
											Em certa medida, vocês estariam certos.
											Nalguns países, isto não seria possível.
											Mas em muitos outros países,
incluindo o meu, os EUA,
											não há leis para isto e, assim,
em teoria, isto pode ser feito.
											Houve outro desenvolvimento este ano
com impacto nesta área,
											e aconteceu não tão
longe daqui, na Inglaterra.
											A Inglaterra tradicionalmente,
tem sido o país mais rigoroso
											quando se fala de modificação
genética humana.
											Isto era ilegal lá,
											mas, há apenas alguns meses,
											eles abriram uma exceção a essa regra.
											Aprovaram uma nova lei
											permitindo a criação de seres humanos
geneticamente modificados,
											com o nobre objetivo de tentar evitar
um tipo raro de doença genética.
											Mas acho que estes eventos
combinados nos levam
											na direção da aceitação
											da modificação genética humana.
									",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
											So I've been talking
about this CRISPR technology.
											What actually is CRISPR?
											So if you think about the GMOs
that we're all more familiar with,
											like GMO tomatoes and wheat
											and things like that,
											this technology
is similar to the technologies
											that were used to make those,
											but it's dramatically better,
											cheaper and faster.
									","
											Y bien, he estado hablando
sobre la tecnología CRISPR.
											¿Qué es en realidad CRISPR?
											Bueno, si piensan en las modificaciones
genéticas más familiares,
											como los tomates y el trigo transgénico
											y alimentos así,
											esta tecnología es similar
a las tecnologías
											usadas para esos alimentos,
											pero es mucho mejor,
											más barato y más rápido.
									","
											Peki, ben CRISPR teknolojisi hakkında 
konuşuyorum ama
											nedir bu CRISPR?
											Eğer hepimizin bildiği 
GDO'yu düşünürseniz,
											GDO'lu domatesler, GDO'lu buğday gibi,
											CISRPR teknolojisi,
											bunları yapmakta
kullanılan teknolojilere benzer,
											ama belirgin biçimde
											daha iyi, daha ucuz
											ve daha hızlıdır.
									","
											Tenho estado a falar
sobre esta tecnologia CRISPR.
											Mas o que é de facto a CRISPR?
											Se pensarem sobre os OGMs com 
os quais estamos mais familiarizados,
											como o tomate e o trigo
geneticamente modificados
											e coisas parecidas,
											a CRISP é similar às tecnologias
											que usamos para fazer estes vegetais,
											mas é incrivelmente melhor,
											mais barata e mais rápida.
									",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
											So what is it?
											It's actually like
a genetic Swiss army knife.
											We can pretend this is a Swiss army knife
											with different tools in it,
											and one of the tools
is kind of like a magnifying glass
											or a GPS for our DNA,
											so it can home in on a certain spot.
											And the next tool is like scissors
											that can cut the DNA right in that spot.
											And finally we have a pen
											where we can literally rewrite
the genetic code in that location.
											It's really that simple.
									","
											Entonces, ¿qué es?
											En realidad, es como una navaja multiusos.
											Imaginemos que esto es
una navaja multiusos
											con herramientas adicionales,
											y una de ellas es similar a una lupa
											o a un GPS para el ADN
											que puede buscar cierto punto.
											Otra herramienta, unas tijeras,
											puede cortar el ADN en tal punto.
											Y finalmente tenemos un bolígrafo
											que puede, literalmente, reescribir
el código genético en ese lugar.
											Es así de simple.
									","
											Peki nedir bu?
											Aslında genetik bir İsveç 
ordu çakısı gibidir.
											Bunun, içinde farklı gereçler olan
											bir İsveç ordu çakısı olduğunu farz edelim
											ve gereçlerden bir tanesi 
bizim DNA'mız için
											büyüteç gibi veya GPS gibi bir şey.

											Yani, belli bir noktaya yoğunlaşabilir.
											Bir sonraki gereç ise 
DNA'yı belli bir noktadan
											kesebilecek olan bir makas.
											Sonuncusu ise o noktadaki genetik kodu
											tekrar yazabileceğimiz bir tükenmez kalem.
											Gerçekten bu kadar basit.
									","
											Então o que é isto?
											É como se fosse
um canivete suíço genético.
											Suponhamos que isto
seja um canivete suíço,
											com várias ferramentas,
											e uma das ferramentas seja uma lupa
											ou um GPS para o nosso ADN,
											que pode localizar um certo ponto.
											Outra ferramenta é uma tesoura,
											que pode cortar o ADN
exatamente nesse ponto.
											E, finalmente, uma caneta
											com a qual podemos reescrever
o código genético naquele lugar.
											É muito simples.
									",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
"
","
","
","
",The ethical dilemma of designer babies,Paul Knoepfler,18:19,"AIDS,bioethics,biology,biotech,children,choice,discovery,DNA,CRISPR,genetics,HIV,health,humanity,innovation,molecular biology,identity,nature,parenting,policy,science,social change,society,technology,TEDx"
