en,es,tr,fr,title,speaker,duration,tags
"
											And he said:
											""There is geometry
in the humming of the strings,
											there is music in the spacing
of the spheres.""
											And so he literally thought
											that the motions of the planets
along the celestial sphere
											created harmonious music.
											And if you asked him,
""Why don't we hear anything?""
											he'd say you can't hear it
											because you don't know
what it's like to not hear it;
											you don't know what true silence is.
											It's like how you have to wait
for your power to go out
											to hear how annoying
your refrigerator was.
											Maybe you buy that,
											but not everybody else was buying it,
including such names as Aristotle.
									","
											Y él dijo:
											""Hay geometría en el murmullo
de las cuerdas,
											hay música en el espacio 
de las esferas"".
											Y literalmente, pensó:
											que los movimientos de los planetas

											a lo largo de la esfera celeste
											crearon música armoniosa.
											Y si le hubiera preguntado:
""¿Por qué no oímos nada?""
											el diría que no puede oírlo
											porque no sabe lo que no es oírlo;
											no sabemos qué es el auténtico silencio.
											Como cuando necesita
que la electricidad se vaya
											para oír lo fastidioso que era
su refrigerador.
											Quizás lo crea,
											pero no todo el mundo lo cree,
incluyendo nombres
											como Aristóteles.
									","
											O da şunu söyledi:
											""Yayların uğultusunda geometri vardır,
											kürelerin yerleşiminde müzik vardır.""
											Yani tam olarak gezegenlerin
											gökyüzündeki hareketlerinin
											uyumlu bir müzik
yarattığını düşünüyordu.
											ve neden hiçbir şey 
duyamadığınızı sorduğunuzda
											bunu duyamayacağınızı
											çünkü duymamanın 
nasıl bir şey olduğunu bilmediğinizi,
											gerçek sessizliğin ne olduğunu 
bilmediğinizi söyleyecektir.
											Tıpkı elektrik kesilene kadar 
buzdolabı sesinin
											nasıl sinir bozucu olduğunu
bilmememiz gibi.
											Belki buna kanarsınız
											ama herkes kanmıyordu,
örneğin Aristoteles adında biri...
									","
											Il a dit ceci :
											« Il y a de la géométrie
dans le son émis par des cordes
											et de la musique dans l'espace
entre deux sphères. »
											Il pensait littéralement
											que le mouvement des planètes
le long de la sphère céleste
											créait une musique harmonieuse.
											Si on lui demandait
pourquoi nous n'entendions rien,
											il disait qu'on n'entend pas
											parce qu'on ignore
ce que c'est de ne pas l'entendre.
											On ne connaît pas le silence.
											C'est quand il y a une panne d'électricité
											qu'on s'aperçoit que le bruit
du frigo est énervant.
											Vous pourriez le croire.
											Mais tout le monde ne l'a pas cru,
Aristote, notamment.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											Exact words.
									","
											Palabras exactas.
									","
											Sözleri tam olarak buydu.
									","
											Véridique.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											So I'll paraphrase his exact words.
											He said it's a nice idea,
											but if something as large and vast
as the heavens themselves
											were moving and making sounds,
											it wouldn't just be audible,
											it would be earth-shatteringly loud.
											We exist, therefore
there is no music of the spheres.
											He also thought that the brain's
only purpose was to cool down the blood,
											so there's that ...
									","
											Parafrasearé sus palabras exactas.
											Dijo que es una buena idea,
											pero si algo tan grande y vasto
como los cielos mismos
											se movían y hacían sonidos,
											no solo serían audibles,
											Sería un sonido terriblemente fuerte.
											Existimos, por lo tanto, no hay 
música en las esferas.
											También pensó que el único
propósito del cerebro
											era enfríar la sangre,
											así que...
									","
											Onun sözlerini yeniden aktaracağım.
											Bunun iyi bir fikir olduğunu
											ancak gökkube kadar büyük
ve geniş bir şeyin hareket etmesi
											ve sesler çıkarması dahilinde
											bu sadece duyulabilir değil
											ayrıca dünyayı sarsacak kadar 
yüksek sesli olurdu.
											Biz var olduğumuza göre,
kürelerin müziği diye bir şey yok.
											Gerçi o, beynin tek amacının 
kanı serinletmek olduğunu da düşünüyordu.
											Yani böyle bir şey de var.
									","
											Je vais vous citer ses mots exacts :
											« C'est une idée sympa
											mais si une chose aussi vaste
et immense que les cieux eux-mêmes
											bougeaient, produisaient des sons,
											non seulement ce serait audible,
											mais en plus, ce serait insoutenable. »
											Nous existons, donc il n'y a pas
de musique des sphères.
											Il pensait au demeurant, que l'unique rôle
du cerveau est de rafraîchir le sang.
											Ça ne le crédibilise pas.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											But I'd like to show you that in some way
they were actually both right.
											And we're going to start by understanding
what makes music musical.
											It may sound like a silly question,
											but have you ever wondered why it is
											that certain notes, when played together,
sound relatively pleasing or consonant,
											such as these two —
									","
											Pero me gustaría mostrarles que, 
de alguna manera,
											ambos tenían razón.
											Empezaremos entendiendo qué 
hace a la música musical.
											Puede sonar como una pregunta tonta,
											pero, ¿se ha preguntado por qué
											ciertas notas, al tocarse juntas, 
suenan relativamente agradables
											o consonantes,
											como estas dos...
									","
											Ancak ben size her ikisinin de bir şekilde
haklı olduklarını göstermek istiyorum
											ve buna müziği neyin müzikal 
yaptığını anlayarak başlayacağız.
											Aptalca bir soruymuş gibi gelebilir ama
											bazı notaların birlikte çalındığında
											neden göreceli olarak hoş veya uyumlu
duyulduğunu hiç merak ettiniz mi?
											bu ikisi gibi —
									","
											Mais je pense que d'une certaine manière,
ils ont tous les deux raison.
											Commençons donc par comprendre
ce qui rend la musique musicale.
											Ça peut vous sembler bizarre
comme question
											mais ne vous êtes-vous
jamais demandé pourquoi
											certaines notes jouées ensemble
sont agréables, sont consonantes.
											Comme ces deux-ci —
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											while others are
a lot more tense or dissonant,
											such as these two.
									","
											mientras otras, muchos 
más tensas o disonantes,
											como estas dos?
									","
											bazılarıysa çok daha gergin ya da uyumsuz,
											bu ikisi gibi —
									","
											Alors que d'autres
sont discordantes, dissonantes.
											Comme celles-ci.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											Right?
											Why is that? Why are there notes at all?
											Why can you be in or out of tune?
											Well, the answer to that question
											was actually solved by Pythagoras himself.
											Take a look at the string on the far left.
											If you bow that string,
											it will produce a note as it oscillates
very fast back and forth.
									","
											¿Verdad?
											¿Por qué es esto? ¿Por qué hay notas?
											¿Por qué puedes estar dentro
o fuera de tono?
											La respuesta a esa pregunta
											fue resuelta por el propio Pitágoras.
											Echen un vistazo a la cuerda 
en el extremo izquierdo
											Si tensa esa cuerda,
											producirá una nota que oscila
muy rápido ida y vuelta.
									","
											Değil mi?
											Neden böyle? Neden notalar var?
											Neden entone ya da detone oluruz?
											Aslına bu sorunun cevabı
											Pisagor'un kendisi tarafından çözülmüştür.
											En soldaki yaya bir göz atın.
											Bu yayı çekerseniz
											oldukça hızlı salınımıyla
bir nota üretecektir.
									","
											N'est-ce pas ?
											Pourquoi ? Pourquoi y a-t-il des notes ?
											Pourquoi peut-on être
accordé ou désaccordé ?
											Eh bien, la réponse à cette question
											a été résolue par Pythagore en personne.
											Regardez la corde sur la gauche.
											Si vous la pincez,
											elle produit une note en oscillant
très rapidement d'avant en arrière.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Musical note)
									","
											(Nota musical)
									","
											(Nota)
									","
											(Note musicale)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											But now if you cut the string in half,
you'll get two strings,
											each oscillating twice as fast.
											And that will produce a related note.
											Or three times as fast,
											or four times —
									","
											Pero al cortar la cuerda por 
la mitad, se obtendrán dos cuerdas,
											cada una oscilará dos veces más rápido.
											Y producirá una nota relacionada
											O tres veces más rápido,
											o cuatro veces...
									","
											Ama eğer yayı ikiye bölerseniz
											her ikisi de iki katı hızda
salınan iki yay elde edersiniz.
											Bu da ilgili notayı verir.
											Ya da üç katı hızda
											veya dört katı —
									","
											Mais si on coupe la corde en deux,
on obtient deux cordes
											qui oscillent deux fois plus vite.
											Ça produit une note associée.
											Trois fois plus vite,
											quatre fois plus vite —
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Musical notes)
									","
											(Notas musicales)
									","
											(Notalar)
									","
											(Notes musicales)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											And so the secret to musical harmony
really is simple ratios:
											the simpler the ratio,
											the more pleasing or consonant
those two notes will sound together.
											And the more complex the ratio,
the more dissonant they will sound.
											And it's this interplay
between tension and release,
											or consonance and dissonance,
											that makes what we call music.
									","
											Y así el secreto de la armonía
musical son ratios simples:
											cuanto más simple el ratio,
											más agradables o consonantes 
sonarán esas dos notas juntas.
											Y cuanto más complejo el ratio,
más disonantes sonarán.
											Y es una interacción entre tensión
e interacción,
											o consonancia y disonancia,
											que crea lo que llamamos música.
									","
											Yani müzikal armoninin sırrı
aslında basit oranlar:
											Oran ne kadar basitse
											notalar da o kadar keyif verici
ya da uyumlu duyulacaktır.
											Oran ne kadar kompleks olursa da
o kadar uyumsuz duyulacaktır.
											İşte bu gerilim ile serbesti veya
											uyumlu ve uyumsuz sesler
arasındaki etkileşim
											müzik dediğimiz şeyi yaratır.
									","
											Le secret de l'harmonie musicale réside
donc dans des ratios, tout simplement :
											plus le ratio est simple,
											plus agréables, consonantes,
ces deux notes seront, jouées ensemble.
											Plus le ratio est complexe,
plus le son devient dissonant.
											C'est l'interaction entre
la tension et le relâchement,
											ou la consonance et la dissonance,
											qui crée ce qu'on appelle la musique.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Music ends)
									","
											(La música acaba)
									","
											(Müzik sona erer)
									","
											(Fin de la musique)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											Thank you.
									","
											Gracias.
									","
											Teşekkürler.
									","
											Merci.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											But there's more.
									","
											Pero hay más.
									","
											Ama dahası var.
									","
											Ce n'est pas tout.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											So the two features of music
we like to think of as pitch and rhythms,
											they're actually two versions
of the same thing,
											and I can show you.
									","
											Las dos características de la música

											que nos gusta pensar como tono y ritmos,
											son, de hecho, dos versiones 
de la misma cosa,
											y puedo mostrárselo.
									","
											Müziğin iki özelliğinin
ses perdesi ve ritim olduğunu düşünürüz,
											aslında bunlar aynı şeyin
iki versiyonundan ibarettir
											ve bunu size gösterebilirim.
									","
											Les deux éléments musicaux
que nous appelons la hauteur et le rythme,
											sont en fait deux versions
de la même chose.
											Je vais vous monter.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Slow rhythm)
									","
											(Ritmo lento)
									","
											(Yavaş ritim)
									","
											(Rythme lent)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											That's a rhythm right?
											Watch what happens when we speed it up.
									","
											Eso era un ritmo, ¿no?
											Mire que pasa cuando lo aceleramos.
									","
											Bu bir ritim, değil mi?
											Hızlandırdığımız zaman
ne olduğuna bir bakın.
									","
											C'est bien un rythme.
											Observez ce qui se passe
quand on accélère.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Rhythm gets gradually faster)
									","
											(El ritmo se vuelve gradualmente
más rápido)
									","
											(Ritim gitgide hızlanır)
									","
											(Le rythme accélère progressivement)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(High pitch)
									","
											(Tono alto)
									","
											(Yüksek perde)
									","
											(Son aiguë)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Lowering pitch)
									","
											(Bajando el tono)
									","
											(Alçak perde)
									","
											(Son devenant grave)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											(Slow Rhythm)
									","
											(Ritmo lento)
									","
											(Yavaş ritim)
									","
											(Rythme lent)
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
											So once a rhythm starts happening
more than about 20 times per second,
											your brain flips.
											It stops hearing it as a rhythm
and starts hearing it as a pitch.
									","
											Pero una vez que el ritmo se repite
más de 20 veces por segundo,
											su cerebro desconecta.
											Deja de oírlo como un ritmo y 
empieza a oírlo como un tono.
									","
											Yani ritim saniyede 20 defadan
daha hızlı olursa
											beyniniz bunu çevirir.
											Onu bir ritim olarak değil de
ses perdesi olarak duymaya başlar.
									","
											Quand un rythme a lieu
plus de 20 fois par seconde,
											le cerveau bascule.
											Il n'entend plus un rythme,
mais il entend une hauteur.
									",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
"
","
","
","
",What does the universe sound like? A musical tour,Matt Russo,16:52,"TEDx,music,universe,space,Planets,astronomy,sound,guitar"
