es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											Era una trampa porque lo que ella más quería era,
											en lugar de ser Amy, la hermanita lesionada de 5 años,
											ser Amy, el unicornio especial.
											Esta opción le habría parecido imposible un momento antes.
											Si hubieran visto a mi pobre hermana manipulada ante el conflicto
											de prestar atención
											al sufrimiento, dolor y sorpresa que
											estaba padeciendo,
											o a contemplar su nueva identidad como unicornio.
											Y venció esto último.
											En lugar de llorar, o de suspender el juego,
											en lugar de despertar a mis padres,
											con todo lo que me habría caído encima,
											una sonrisa iluminó su cara
											y se arrastró ahí mismo a la litera con toda la gracia de un bebé unicornio...
											(Risas)
											con una pierna fracturada.
									","
											Aquilo era batota, porque não havia nada 
que a minha irmã mais quisesse
											do que não ser Amy, 
a irmãzinha de 5 anos magoada,
											mas sim Amy, o unicórnio especial.
											Claro que esta opção nunca 
lhe tinha passado pela cabeça.
											Era visível que a minha pobre 
e manipulada irmã se sentia num conflito,
											enquanto o seu pequeno cérebro 
tentava focar-se
											na sensação de dor, 
sofrimento e surpresa
											que acabara de sentir,
											ou na sua nova identidade como unicórnio.
											(Risos)
											E a última ganhou.
											Em vez de chorar, de acabar
com a brincadeira,
											e de acordar os meus pais,
											com todas as consequências 
negativas para mim,
											a cara abriu-se num sorriso
											e trepou pelo beliche acima com
todo o encanto de um unicórnio bebé...
											(Risos)
											... com uma perna partida.
									","
											Bu aldatmacaydı çünkü dünyada Amy'nin incinmiş beş yaşındaki bir kız kardeş
											olmaktan daha çok isteyeceği tek şey özel
											tek boynuzlu at Amy olmaktı.
											Tabi ki bu geçmişte ona mantıklı gelen bir seçenekti.
											Ve zavallı, kandırılmış kardeşimin, küçük beyni az önce hissettiği acı
											ve şaşkınlık hissine çareler arama girişimindeyken
											ya da yeni keşfettiği tek boynuzlu at kimliği
											üzerine düşünürken,
											sorunla nasıl yüzleştiğiniz görebilirdiniz.
											Ve sonunda ikincisi galip geldi.
											Ağlamak yerine, oyunumuzu durdurmak yerine,
											ailemizi uyandırmak yerine,
											ki bu benim için kötü sonuçlar doğururdu,
											yüzüne bir gülümseme yayıldı ve
											yeni doğmuş bir tek boynuzlu atın zarafetiyle zorlanarak ranzaya tekrar çıktı...
											(Kahkahalar)
											...bir de kırık bir bacakla.
									","
											C'était de la triche, car il n'y avait rien au monde que ma sœur n'aurait plus désiré
											que de ne pas être Amy, la petite sœur blessée,
											mais Amy, la licorne spéciale.
											Bien sûr, c'était une possibilité qui ne l'avait jamais effleurée jusque-là.
											Et on pouvait voir ma pauvre sœur, manipulée, entrer en conflit,
											comme son petit cerveau hésitait entre deux tâches,
											ressentir la douleur et la surprise
											qu'elle venait de rencontrer,
											ou bien s'intéresser à sa nouvelle identité de licorne.
											Et c'est cette dernière qui a gagné.
											Au lieu de crier, au lieu d'arrêter de jouer,
											au lieu de réveiller mes parents,
											avec toutes les conséquences négatives qui en auraient découlé,
											un sourire s'est épanoui sur son visage,
											et elle est regrimpée sur le lit avec toute la grâce d'un bébé licorne...
											(Rires)
											... avec une patte cassée.
									","
											Das war geflunkert, aber es gab nichts auf dieser Welt, das meine Schwester mehr wollte,
											als nicht Amy, die verletzte fünfjährige kleine Schwester zu sein,
											sondern Amy, das geheimnisvolle Einhorn.
											Und das war eine Möglichkeit, die sich ihr noch nie zuvor dargestellt hatte.
											Der Konflikt meiner armen, manipulierten Schwester war deutlich zu erkennen,
											als ihr kleines Gehirn versuchte,
											ihre Gefühle von Schmerz, Leid und Überraschung,
											die sie soeben erlebt hatte, zu verarbeiten,
											oder ihre neugefundene Identität als Einhorn zu überdenken.
											Und das zweitere gewann.
											Anstatt zu weinen, anstatt mit unserem Spiel aufzuhören,
											anstatt meine Eltern aufzuwecken,
											mit allen negativen Folgen, die das für mich bedeutet hätte,
											statt dessen trat ein Lächeln in ihr Gesicht
											und sie krabbelte sofort wieder aufs Bett mit all der Eleganz eines Baby-Einhorns ...
											(Lachen)
											... mit einem gebrochenen Bein.
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											Lo que nos encontramos
											a esta tierna edad de solo 5 y 7
											-ni lo sabíamos entonces-
											fue algo que iba a estar al frente de una revolución científica
											2 décadas después, sobre la manera en que vemos el cerebro humano.
											Lo que vimos es algo llamado psicología positiva,
											que es la razón por la que estoy hoy aquí
											y por la que me levanto cada mañana.
									","
											Aquilo com que nos deparamos
											nestas tenras idades de cinco e sete anos
											– na altura não fazíamos ideia –
											foi algo que viria a estar na vanguarda
duma revolução científica,
											que ocorreria 20 anos depois, no modo
como olhamos para o cérebro humano.
											Era uma coisa chamada
psicologia positiva,
											o motivo por que estou aqui hoje
											e a razão pela qual acordo
todas as manhãs.
									","
											Henüz beş ve yedi gibi
											erken yaşta tesadüfen buluğumuz şey —
											o zamanlar hiçbir fikrimiz yoktu —
											yirmi yıl sonra insan beynine bakış şeklimizde meydana gelen bilimsel bir
											devrimin öncüsü olacak bir şeydi.
											Tesadüfen bulduğumuz şey günümüzde pozitif psikoloji denen şey,
											ki bu benim bugün burada olma
											ve her sabah uyanma nedenim.
									","
											Ce que nous avions découvert,
											à l’âge tendre de cinq et sept ans -
											nous n'en avions alors pas la moindre idée -
											était quelque chose qui serait à l'avant-garde d'une révolution scientifique,
											deux décennies plus tard, sur la façon dont on considère le cerveau humain.
											Nous avions découvert ce qu'on appelle la psychologie positive,
											qui est la raison de ma présence ici,
											et aussi pour laquelle je me lève chaque matin.
									","
											Worüber wir damals gestolpert waren,
											in dem zarten Alter von nur fünf und sieben –
											damals war uns das gar nicht bewusst –
											war etwas, das zwanzig Jahre später in der Vorhut einer wissenschaftlichen
											Revolution mitreiten sollte, nämlich die Art, wie wir das menschliche Gehirn betrachten.
											Wir waren über etwas gestolpert, das sich positive Psychologie nennt,
											und das ist der Grund, aus dem ich heute hier bin,
											und der Grund, aus dem ich jeden Morgen aufwache.
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											Cuando empecé a hablar de esta investigación
											fuera del mundo académico, en empresas y escuelas,
											lo primero que me dijeron es que nunca
											comenzara una charla con una gráfica.
											Y lo primero que haré será comenzar con una gráfica.
											Esta gráfica parece aburrida,
											pero es la razón por la que ilusionado me levanto por las mañanas.
											Pero no significa nada; son datos falsos.
											Lo que aquí se ve...
									","
											Quando comecei a falar desta investigação
											fora dos meios académicos, 
em empresas e escolas,
											disseram-me para nunca começar 
a palestra com um gráfico.
											Mas vou começar com um gráfico.
											Este gráfico parece aborrecido,
											mas é o que me entusiasma e
me faz acordar todas as manhãs.
											E este gráfico nem significa nada; 
é informação falsa.
									","
											Bu araştırma hakkında akademik çevre dışında,
											şirketlerde ve okullarda konuşmaya başladığımda,
											bana söyledikleri ilk şey konuşmaya bir
											grafikle başlamamam gerektiğiydi.
											Konuşmama ilk olarak bir grafikle başlamak istiyorum.
											Bu grafik sıkıcı görünüyor,
											ama beni heyecanlandıran ve her sabah uyanmamı sağlayan neden bu grafik.
											Ve bu grafiğin anlamı bile yok, sahte bir bilgi.
											Bulduğumuz şey —
									","
											Quand j'ai commencé à parler de ces recherches,
											en dehors de l'Université, dans les entreprises et les écoles,
											la première chose qu'on m'a dite,
											c'est de ne jamais commencer par un graphique.
											Je veux donc tout d'abord commencer par un graphique.
											Ce graphique a l'air ennuyeux,
											mais il est la cause de mon enthousiasme en me levant chaque matin.
											Il n'a même pas de signification ; ce sont de fausses données.
											Ce que nous avons découvert -
									","
											Als ich das erste Mal außerhalb der Universität
											in Firmen und Schulen über diese Forschung sprach,
											sagten sie als Erstes, dass man niemals
											einen Vortrag mit einem Diagramm beginnen sollte.
											Ich möchte meinen Vortrag mit einem Diagramm beginnen.
											Es sieht ziemlich langweilig aus,
											aber dieses Diagramm treibt mich jeden Morgen aus dem Bett.
											Und dieses Diagramm bedeutet noch nicht einmal etwas, die Daten sind erfunden.
											Was wir herausfanden –
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Lachen)
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											Me encantaría que estos datos vinieran de Uds., de esta audiencia,
											porque habría una clara tendencia de lo que sucede
											y eso querría decir que lo puedo publicar,
											que es lo único que importa.
											El punto extraviado, el rojo, significa que
											hay un tipo raro en el salón.
											Sé quién eres, ya te vi antes;
											pero no importa.
											Como todos saben,
											puedo simplemente borrar ese punto.
											Y puedo porque es claramente un error de medición.
											Y sé que es un error de medición
											porque está estropeando mis datos.
									","
											Se eu obtivesse estes resultados 
a estudar-vos nesta sala,
											ficaria estarrecido, porque há aqui 
claramente uma tendência.
											Isso significa que posso 
publicar o meu trabalho,
											que é o mais importante.
											Porque é que há um ponto vermelho
esquisito acima da curva?
											Há um esquisitóide nesta sala.
											Eu sei quem é, vi-o há bocado.
											Mas não é um problema.
											Como muitos de vocês sabem,
											posso pura e simplesmente 
apagar aquele ponto.
											Posso apagá-lo porque se trata claramente
dum erro de medida.
											Sabemos que isto é um erro de medida
											porque está a baralhar os meus dados.
											(Risos)
									","
											Eğer bu bilgiyi bu odada, sizleri araştırarak elde etseydim, çok heyecanlanırdım,
											çünkü burada açıkça görülen bir akım var
											ve bu basına çıkabileceğim anlamına geliyor,
											ki önemli olan da bu.
											Aslına bakılırsa kavisin üzerinde tek bir garip kırmızı nokta var,
											odada sadece bir tane garip tip var —
											kim olduğunuzu biliyorum, sizi daha önce gördüm —
											bu sorun değil.
											Çoğunuzun bildiği gibi, bu sorun değil
											çünkü bu noktayı silebilirim.
											Bu noktayı silebilirim çünkü açıkça görülüyor ki bu bir ölçü hatası.
											Ve bunun bir ölçü hatası olduğunu biliyoruz
											çünkü verimi berbat ediyor.
									","
											Si j'avais obtenu ces données en vous étudiant, vous ici, j'aurais été ravi,
											parce qu'une tendance se dégage clairement,
											et cela signifie que je peux être publié,
											et c'est la seule chose qui compte vraiment.
											Le fait qu'il y ait un point rouge bizarre, au-dessus de la courbe ;
											il y a quelqu'un de bizarre dans la salle,
											je sais qui vous êtes, je vous ai repéré,
											ce n'est pas un problème.
											Ce n'est pas un problème, comme vous le savez,
											parce que je peux très bien effacer ce point.
											Je peux effacer ce point parce qu'il s'agit clairement d'une erreur de mesure.
											Et nous savons que c'est une erreur de mesure,
											parce que cela fiche en l'air mes données.
									","
											wenn ich solche Daten nach einer Studie in diesem Saal erhielte, wäre ich entzückt,
											denn hier ist eindeutig ein Trend zu erkennen,
											und das bedeutet, dass ich an die Öffentlichkeit kann,
											und es kommt eigentlich nur darauf an.
											Und der rote Punkt da überhalb der Kurve bedeutet,
											dass sich im Raum ein komischer Kauz befindet –
											ich weiß, wer Sie sind, ich hab Sie vorhin gesehen –
											das ist kein Problem.
											Es ist kein Problem, denn wie die meisten von Ihnen wissen,
											kann ich den Punkt einfach löschen.
											Ich kann den Punkt löschen, weil es ganz klar einen Messfehler darstellt.
											Und wir wissen, dass es ein Messfehler ist,
											weil es mir meine Daten versaut.
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
","
","
","
","
",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
"
											Una de las primeras cosas que enseñamos
											en los cursos de estadística, negocios y psicología,
											es cómo eliminar a los raros de manera estadísticamente válida.
											Y ¿cómo eliminamos a esos atípicos
											para encontrar la línea de mejor ajuste?
											Es fantástico si estoy tratando de encontrar
											cuántos Advil debe tomar una persona promedio: dos.
											Pero si estoy interesado en su potencial,
											o en la felicidad, o en la productividad,
											o en la energía, o en la creatividad,
											estamos creando un culto científico a los promedios.
									","
											Uma das primeiras coisas
que ensinamos às pessoas
											em economia, estatística, 
gestão e psicologia
											é como, de uma forma válida,
eliminar estes esquisitóides.
											Como eliminar os dados atípicos
											para encontrarmos a linha 
que melhor se ajusta.
											O que é fantástico, se quero descobrir
											quantos Advil uma pessoa comum
deve tomar – dois.
											Mas, se estiver interessando 
no vosso potencial,
											para felicidade ou produtividade
ou energia ou criatividade,
											estamos a criar o culto da média 
com a ciência.
									","
											İktisat, istatistik, işletme ve psikoloji kurslarında
											insanlara öğrettiğimiz şeylerden ilki, istatistiksel olarak geçerli bir
											şekilde, garip tipleri nasıl elediğimizi öğretiyoruz.
											En iyi uyum doğrusunu bulmak için
											aykırı değerleri nasıl eleriz?
											Eğer ortalama bir insanın kaç tane
											Advil alması gerektiğini bulmaya çalışsaydım harika olurdu — iki.
											Ama potansiyelle ilgileniyorsam, sizin potansiyelinizle ilgileniyorsam,
											ya da mutluluk için, üretkenlik için,
											enerji ya da yaratıcılık için,
											yaptığımız şey bilimsel yolla bir ortalama kültü yaratmak.
									","
											Ainsi, l'une des premières choses qu'on apprend
											dans les cours d'économie, de statistiques, de commerce et de psychologie,
											c'est la façon statistiquement exacte d'éliminer les bizarreries.
											Comment éliminer les excentriques,
											pour trouver le meilleur contour ?
											C'est fantastique si j'essaie de trouver
											combien d'Advil une personne moyenne devrait prendre : deux.
											Mais si je m'intéresse au potentiel, à votre potentiel,
											de bonheur, de productivité,
											d'énergie, ou de créativité,
											alors nous créons scientifiquement un culte de la moyenne.
									","
											Eine der ersten Sachen, die wir in den Ökonomie- und Statistik-
											und Business- und Psychologiekursen unterrichten ist, wie man
											auf statistisch gültige Weise die komischen Käuze eliminiert.
											Wie entledigen wir uns der Ausreißer,
											so dass wir die ideale Kurve finden können?
											Diese Methode ist fantastisch, wenn man herausfinden will,
											wie viele Paracetamol der Durchschnittsmensch nehmen soll – zwei.
											Aber was, wenn ich am Potenzial interessiert bin, an Ihrem Potenzial,
											oder an Glückseligkeit oder Produktivität,
											oder Energie oder Kreativität?
											Wir verfolgen einen Kult des Durchschnitts in der Wissenschaft.
									",The happy secret to better work,Shawn Achor,12:20,"TEDx,business,happiness,psychology,science,brain,mind,cognitive science,sociology,depression,mental health,health,motivation,innovation,work,productivity,social change"
