en,pt,es,fr,tr,title,speaker,duration,tags
"
											And the thing is,
my family are Arab from Yemen,
											and I knew that that channel,
											Bab-el-Mandeb,
											is not that much of a feat to cross.
											And I kept asking myself
this really simple question:
											if the ancestors to New World monkeys
could somehow cross the Atlantic Ocean,
											why couldn't humans cross
that tiny stretch of water?
											But the thing is, Yemen,
											compared to, let's say, Europe,
											was so understudied
											that it was something akin
to near virgin territory.
											But that, along with its location,
made the sheer potential for discovery
											so exciting,
											and I had so many questions.
											When did we first
start using Bab-el-Mandeb?
											But also, which species of human
besides ourselves made it to Yemen?
											Might we find a species
as yet unknown to science?
											And it turned out, I wasn't the only one
who had noticed Yemen's potential.
											There was actually
a few other academics out there.
											But sadly, due to political instability,
they moved out, and so I moved in.
											And I was looking for caves:
											caves because caves
are the original prime real estate.
											But also because if you're looking
for fossils in that kind of heat,
											your best bet for fossil preservation
is always going to be caves.
									","
											A questão é que a minha família
é árabe do Iémen,
											e eu sabia que aquele canal,
											Bab-el-Mandeb,
											não é muito bom para atravessar.
											Estava sempre a perguntar-me
esta pergunta muito simples:
											Se os antepassados dos macacos
do Novo Mundo
											puderam, de qualquer forma,
atravessar o Oceano Atlântico
											porque é que os seres humanos
											não poderiam atravessar
aquela pequena faixa de água?
											Mas a questão é que o Iémen,
											em comparação com a Europa,
por exemplo,
											foi tão pouco estudada
											que era uma coisa semelhante
a um território quase virgem.
											Mas isso, juntamente com a localização,
											tornou muito excitante 
o potencial para a descoberta
											e eu tinha imensas perguntas.
											Quando é que começámos
a usar o Bab-el-Mandeb?
											Mas também, que espécies de seres humanos,
além de nós, chegaram ao Iémen?
											Poderíamos encontrar uma espécie
ainda desconhecida da ciência?
											Aconteceu que não fui a única
que reparou no potencial do Iémen.
											Na verdade, havia
outros académicos por ali.
											Mas infelizmente, devido
à instabilidade política,
											eles foram-se embora, e eu fui para lá.
											Eu estava a procurar grutas:
											grutas, porque as grutas são
as primeiras propriedades imobiliárias.
											Mas também porque, se estamos à procura
de fósseis, com aquele calor,
											a melhor aposta para a preservação
de fósseis será sempre em grutas.
									","
											Lo cierto es que mi familia 
árabe procede de Yemen
											y yo sabía que ese canal, Bab-el-Mandeb,
											no es tan difícil de cruzar.
											Siempre me hice esta sencilla pregunta:
											si los descendientes del mono 
del Nuevo Mundo cruzaron el Atlántico,
											¿por qué no pudieron los humanos
cruzar ese diminuto estrecho de agua?
											Lo que pasa es que Yemen,
											comparado con Europa, por ejemplo,
											ha sido tan poco explorado que fue
considerado territorio casi virgen.
											Ese hecho, además de su ubicación, 
hizo que el potencial para la exploración
											fuera, precisamente, lo fascinante.
											Y tenía un montón de preguntas:
											¿cuándo se empezó a usar
el estrecho de Bab-el-Mandeb
											y qué especies humanas, además 
de la nuestra, llegaron a Yemen?
											¿Podría existir alguna especie
que la ciencia aún no ha descubierto?
											Pero no fui la única que advirtió
el potencial de Yemen.
											Algunos académicos mostraron interés,
											pero lamentablemente desistieron
por la inestabilidad política,
											y allí decidí participar yo.
											Mi propósito era encontrar cuevas.
											¿Por qué cuevas? Porque eran
los terrenos originales más codiciados.
											Pero, también, porque si buscamos
fósiles en un clima tan cálido,
											el mejor lugar donde se preservarán
siempre será en una cueva.
									","
											Ma famille est arabe du Yémen
											et je savais que traverser ce détroit,
											celui de Bab-el-Mandeb,
											n'est pas un grand exploit.
											Je me posais constamment
cette question simple :
											si les ancêtres des singes d'Amérique
ont pu traverser l'océan Atlantique,
											pourquoi les hominidés n'ont-ils pas pu
traverser cette petite étendue d'eau ?
											Mais le Yémen,
											en comparaison avec l'Europe par exemple,
											était si peu étudié
											qu'on aurait pu le comparer
à un territoire presque vierge.
											En plus de son emplacement, c'est
ce qui a rendu son potentiel de découverte
											si prometteur
											et j'avais tellement de questions.
											Quand avons-nous commencé
à traverser Bab-el-Mandeb ?
											Et aussi, quelles espèces d'hominidés
à part nous étaient arrivées au Yémen ?
											Pourrions-nous trouver une espèce
encore inconnue de la science ?
											Il s'est avéré que je n'étais pas la seule
à avoir remarqué le potentiel du Yémen.
											Il y avait en fait
quelques universitaires là-bas.
											Hélas, à cause de l'instabilité politique,
ils sont partis et je suis arrivée.
											Je cherchais des grottes :
											des grottes car elles étaient
les premiers biens immobiliers.
											Mais également car si vous cherchez
des fossiles sous cette chaleur,
											une grotte sera toujours le meilleur
endroit pour en trouver un bien préservé.
									","
											Ailem Yemenli Araplardan olduğundan
											biliyorum ki
											Bab'ül Mendep hattını geçmek
											büyük bir çaba gerektirmiyor.
											Ve kendime sürekli şu basit soruyu 
sorup durdum:
											Yeni Dünya maymunlarının ataları 
Atlantik Okyanusu'nu geçebildiyse
											neden insanlar bu küçük
su sahasını geçemesin?
											Sorun şu ki Yemen,
											Avrupa ile kıyaslandığında
											öylesine yan rol konumunda ki
											neredeyse el değmemiş
bir bölge sayılabilir.
											Ama konumu da düşünüldüğünde
keşfin en safi potansiyelini
											oldukça heyecanlı bir hale getirdi
											ve benim bir sürü sorum vardı.
											Bab'ül Mendep'i kullanmaya
ilk ne zaman başladık?
											Aynı zamanda, bizim dışımızda
ilk hangi insan türü Yemen'e ulaştı?
											Bilimin bihaber olduğu türler
bulma ihtimalimiz var mı?
											Üstelik meğer Yemen'in potansiyelini
fark eden tek kişi ben değilmişim.
											Başka akademisyenler de varmış.
											Ne yazık ki politik kargaşadan ötürü,
onlar ayrıldı ve ben onların yerini aldım.
											Ve ben mağaralar aramaya başlamıştım:
											Çünkü onlar birincil gayrimenkullerden.
											Bir de tabii eğer çöl sıcaklarında 
fosil arıyorsanız
											fosillerin en iyi muhafaza edildiği yerler
mağaralar olacaktır.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											But then, Yemen took
a really sad turn for the worse,
											and just a few days
before I was due to fly out to Yemen,
											the civil war escalated
into a regional conflict,
											the capital's airport was bombed
											and Yemen became a no-fly zone.
									","
											Mas depois, o Iémen deu
uma reviravolta muito triste para pior.
											Poucos dias antes
do meu voo para o Iémen,
											a guerra civil transformou-se
num conflito regional,
											o aeroporto da capital foi bombardeado
											e o Iémen passou a ser 
uma zona de exclusão aérea.
									","
											Pero luego, la situación 
en Yemen se complicó seriamente
											y, a pocos días de mi vuelo hacia allí,
											la guerra civil recrudeció y llegó
a ser un conflicto en la región.
											Bombardearon el aeropuerto de la ciudad
											y se prohibió la circulación
aérea sobre Yemen.
									","
											Mais la situation du Yémen
a pris une très mauvaise tournure
											et quelques jours avant
que je ne m'envole pour le Yémen,
											la guerre civile a dégénéré
en conflit régional,
											l'aéroport de la capitale a été bombardé
											et le Yémen est devenu
une zone d'exclusion aérienne.
									","
											Fakat sonra, Yemen'de durum kötüleşti
											ve ben Yemen'e uçmadan birkaç gün evvel,
											bir iç savaş, bölgesel bir savaşa dönüştü.
											Başkentteki havaalanı bombalandığından,
											Yemen uçuşa yasak bölge hâline geldi.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											Now, my parents made this decision
before I was born:
											that I would be born British.
											I had nothing to do
with the best decision of my life.
											And now ...
											Now the lucky ones
in my family have escaped,
											and the others, the others
are being been bombed
											and send you WhatsApp messages
that make you detest your very existence.
											This war's been going on for four years.
											It's been going on for over four years,
and it has led to a humanitarian crisis.
											There is a famine there,
											a man-made famine.
											That's a man-made famine,
so not a natural famine,
											an entirely man-made famine
that the UN has warned
											could be the worst famine
the world has seen in a hundred years.
											This war has made it
clear to me more than ever
											that no place, no people
deserve to get left behind.
									","
											Os meus pais tomaram esta decisão,
antes de eu nascer:
											eu nasceria britânica.
											Eu não tive nada a ver
com a melhor decisão da minha vida.
											E agora ...
											Agora os sortudos
da minha família escaparam,
											e os outros estão a ser bombardeados
											e a enviar-nos mensagens WhatsApp
											que nos fazem detestar
a própria existência.
											Esta guerra está a acontecer
há quatro anos,
											está a acontecer há mais de quatro anos,
e provocou uma crise humanitária.
											Há fome lá,
											uma fome provocada pelo homem.
											É uma fome provocada pelo homem,
não é uma fome natural,
											uma fome inteiramente provocada pelo homem
que, segundo a ONU alertou,
											pode ser a pior fome que o mundo
já viu em cem anos.
											Esta guerra tornou claro para mim,
mais do que nunca,
											que nenhum lugar, nenhum povo
merece ficar para trás.
									","
											Ahora bien, mis padres tomaron
una decisión antes de mi nacimiento:
											que yo naciera en Gran Bretaña.
											Yo no tuve participación 
en la mejor decisión de mi vida.
											Y ahora...
											los familiares que tuvieron 
suerte pudieron escapar,
											y los otros...
											los otros sufren bombardeos
											y envían mensajes por WhatsApp
que nos amargan la existencia.
											Esta guerra lleva ya cuatro años.
											Son ya cuatro años que causaron
una crisis humanitaria.
											La gente pasa hambre allí,
											una hambruna causada por el hombre.
											Causada por el hombre;
no es de origen natural.
											Es pura y exclusivamente
causada por el hombre.
											La ONU advierte que podría ser la peor
hambruna de los últimos 100 años.
											Esta guerra me ha dejado
más claro que nunca
											que ningún lugar, ninguna persona
merece ser dejada de lado.
									","
											Mes parents ont pris cette décision
avant ma naissance :
											je naîtrais Anglaise.
											Je n'avais rien à voir
avec la meilleure décision de ma vie.
											Et maintenant...
											Les chanceux de ma famille se sont enfuis
											et les autres, ils se font bombarder
											et envoient des messages à vous faire
détester votre propre existence.
											Cette guerre a lieu depuis quatre ans.
											Elle a lieu depuis plus de quatre ans
et a conduit à une crise humanitaire.
											Il y a une famine,
											une famine créée par les humains.
											C'est une famine créée par les humains,
pas une famine naturelle,
											une famine créée par les humains
et l'ONU a prévenu
											qu'elle pourrait être la pire famine
que le monde ait connue en cent ans.
											Cette guerre m'a montré
plus clairement que jamais
											qu'aucun lieu, qu'aucun peuple
ne mérite d'être laissé pour compte.
									","
											Ebeveynlerim ben doğmadan evvel
											İngiltere doğumlu olacağım
kararını verdiler.
											Hayatımdaki en doğru kararda
hiçbir söz hakkım yoktu.
											Ve şimdi...
											Ailemde şanslı olanlar kaçarken
											diğerleri bombalanıyor
											ve sana varoluşundan tiksindirecek
WhatsApp mesajları gönderiyorlar.
											Bu savaş dört senedir sürüyor.
											Dört senedir sürüyor
ve artık insani bir krize yol açtı.
											Kıtlığın hüküm sürdüğü bir yer,
											insanın yarattığı bir kıtlığın.
											Bu doğal bir kıtlık değil,
											BM'nin yüz yıldır yaşanmış olan
											en kötü kıtlık uyarısı yaptığı 
yapay bir kıtlık.
											Bu savaş bana, hiçbir yerin ve insanın
											geride bırakılmayı hak etmediğini öğretti.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											And so I was joining these other teams,
and I was forming new collaborations
											in other unstable places.
											But I was desperate
to get back into Yemen,
											because for me, Yemen's really personal.
											And so I kept trying to think
of a project I could do in Yemen
											that would help highlight
what was going on there.
											And every idea I had just kept failing,
											or it was just too high-risk,
because let's be honest,
											most of Yemen is just too dangerous
for a Western team.
									","
											Eu estava a juntar-me a outras equipas
e estava a formar novas colaborações
											noutros lugares instáveis.
											Mas eu estava desesperada
para voltar ao Iémen
											porque, para mim, 
o Iémen é muito pessoal.
											Por isso, continuei a tentar pensar
num projeto que pudesse fazer no Iémen
											que ajudasse a esclarecer
o que estava a acontecer ali.
											Todas as ideias que eu tinha
continuavam a falhar,
											ou era muito arriscado,
porque sejamos honestas,
											a maior parte do Iémen é muito perigosa
para uma equipa ocidental.
									","
											Entonces me conecté con otros grupos
y empezamos a trabajar en conjunto
											en otros lugares inestables.
											Pero yo estaba desesperada 
por volver a Yemen,
											porque allí están mis raíces.
											Y entonces empecé a pensar 
en algún proyecto para hacer en Yemen
											que me permitiera mostrar
lo que estaba pasando allí.
											Pero todas mis ideas caían en saco roto,
											o implicaban un alto riesgo,
porque, seamos sinceros,
											casi todo Yemen es peligroso
para quienes vienen de Occidente.
									","
											J'ai donc rejoint d'autres équipes
et j'ai collaboré avec elles
											dans d'autres régions instables.
											Mais je voulais désespérément
retourner au Yémen,
											car pour moi, le Yémen,
c'est une affaire personnelle.
											J'ai continué à réfléchir à un projet
que je pourrais réaliser au Yémen
											qui aiderait à mettre en lumière
ce qu'il s'y passait.
											Toutes les idées que j'avais échouaient
											ou les risques étaient trop élevés,
car soyons honnêtes,
											la majeure partie du Yémen est trop
dangereuse pour une équipe occidentale.
									","
											Bu yüzden başka kargaşa bölgelerinde
iş birliği oluşturup
											diğer ekiplere katılıyordum.
											Ama Yemen'e dönmek konusunda kararlıydım
											çünkü benim için Yemen gerçekten özel.
											Bu yüzden ben de Yemen'de yapabileceğim,
											orada yaşananların altını çizecek bir
proje fikri aramaya başladım.
											Bulduğum her fikir
bir şekilde başarısız oldu
											ya da hayata geçirmek için fazla riskliydi
çünkü, şimdi dürüst olalım,
											Yemen'in bir çok yeri
Batılı bir ekip için fazla tehlikeli.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											But then I was told that Socotra,
a Yemeni island,
											was safe once you got there.
											In fact, it turned out there was a few
local and international academics
											that were still working there.
											And that got me really excited,
											because look at Socotra's
proximity to Africa.
											And yet we have no idea
when humans arrived on that island.
											But Socotra, for those of you who know it,
											well, let's just say you probably know it
for a completely different reason.
											You probably know it
as the Galapagos of the Indian Ocean,
											because it is one of the most
biodiverse places on this earth.
											But we were also getting information
											that this incredibly delicate
environment and its people
											were under threat
											because they were at the frontline
of both Middle Eastern politics
											and climate change.
											And it slowly dawned on me
that Socotra was my Yemen project.
									","
											Mas depois disseram-me
que Socotra, uma ilha do Iémen,,
											era segura depois de lá chegarmos.
											De facto, havia alguns
académicos locais e internacionais
											que ainda estavam a trabalhar ali.
											Isso deixou-me muito animada,
											porque reparem na proximidade
de Socotra com África.
											Contudo, não temos ideia de quando
os seres humanos chegaram àquela ilha.
											Mas Socotra, para quem a conhece,
											digamos que provavelmente a conhecem
por uma razão totalmente diferente.
											Vocês provavelmente conhecem-na
como as Galápagos do Oceano Índico
											porque é um dos lugares
com maior biodiversidade da Terra.
											Mas também estávamos 
a receber informações
											de que esse ambiente
incrivelmente delicado e o seu povo
											estavam sob ameaça
											porque estavam na linha de frente
da política do Médio Oriente
											e da alteração climática.
											Pouco a pouco, ocorreu-me
que Socotra era o meu projeto no Iémen.
									","
											Pero luego me enteré 
de que Socotra, una isla yemení,
											era un sitio seguro
una vez que llegabas allí.
											De hecho, ya había algunos 
académicos locales y extranjeros
											que trabajaban en el lugar.
											Eso me entusiasmó enormemente,
											porque observen la proximidad
de Socotra con África.
											Sin embargo, no teníamos idea de cuándo
habían llegado los humanos a la isla.
											Pero para quienes conocen Socotra...
											Bueno, es posible que la conozcan
por una razón totalmente distinta.
											Quizá la conozcan como 
la Galápagos del océano Índico,
											porque es uno de los sitios
con mayor biodiversidad del planeta.
											Pero también nos enteramos
											de que ese medioambiente 
tan delicado y sus pobladores
											estaban bajo amenaza,
											en una situación crítica,
tanto en la política de Medio Oriente
											como en el cambio climático.
											Y de a poco fui madurando la idea
de que Socotra era mi proyecto en Yemen.
									","
											Mais on m'a alors dit qu'à Socotra,
une île du Yémen,
											on était en sécurité,
une fois qu'on l'avait atteinte.
											Il s'est avéré que quelques universitaires
yéménites et internationaux
											y travaillaient encore.
											Cela m'a vraiment enthousiasmée,
											parce que regardez la proximité
de Socotra avec l'Afrique.
											Et pourtant nous ne savons pas quand
les humains sont arrivés sur cette île.
											Mais Socotra, pour ceux qui connaissent,
											vous la connaissez probablement
pour une tout autre raison.
											Vous la connaissez sans doute comme
les Galapagos de l'océan Indien,
											car c'est l'un des endroits les plus
riches en biodiversité sur cette Terre.
											Mais nous recevions aussi des informations
											indiquant que cet environnement
incroyablement fragile et son peuple
											étaient menacés
											car ils étaient en première ligne
des conflits au Moyen-Orient
											et du changement climatique.
											Et peu à peu, j'ai réalisé que Socotra
était mon projet au Yémen.
									","
											Sonra bana Yemen'de bir ada olan
											Sokotra'nın güvenli olduğunu söylediler.
											Hatta orada hala çalışmakta olan
											hem yerli hem de yabancı akademisyenler
olduğunu da öğrendim.
											Bu beni çok heyecanlandırdı.
											Çünkü Sokotra'nın
Afrika'ya olan yakınlığına bakın.
											Ve hâlâ insanların o adaya ne zaman ayak
bastığıyla ilgili hiçbir fikrimiz yoktu.
											Bilenler için söylüyorum,
											Socotra'yı, tamamıyla farklı bir
sebepten biliyor olmalısınız.
											Muhtemelen orayı Hint Okyanusu'nun
Galapagos'u olarak tanıyorsunuzdur
											çünkü dünya üzerindeki en fazla biyolojik
çeşitliliğe sahip yerlerden.
											Ama aynı zamanda
											bu inanılmaz hassas çevrenin
ve insanlarının
											hem Orta Doğu politikalarında
bir cephe konumunda olmasından
											hem de iklim değişimi yüzünden
											tehdit altında olduğu bilgisini alıyorduk.
											Böylece Sokotra'nın Yemen projem olacağı
fikri kafama iyice oturdu.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											And so I wanted to put together
a huge multidisciplinary team.
											We wanted to cross the archipelago
on foot, camel and dhow boat
											to conduct a health check of this place.
											This has only been attempted
once before, and it was in 1999.
											But the thing is, that is not
an easy thing to pull off.
											And so we desperately needed a recce,
											and for those of you who aren't
familiar with British English,
											a recce is like a scouting expedition.
											It's like a reconnaissance.
											And I often say that a really big
expedition without a recce
											is a bit like a first date
without a Facebook stalk.
									","
											Quis formar uma grande
equipa multidisciplinar.
											Queríamos atravessar o arquipélago
a pé, de camelo e de barco à vela ""dhow""
											para fazer um controlo
da saúde desse local.
											Isso só tinha sido tentado
uma vez, em 1999.
											Mas a questão é que isso
não é fácil de conseguir.
											Precisávamos desesperadamente 
de um reconhecimento.
											Para quem não conhece
com o inglês britânico,
											um reconhecimento é como 
uma expedição de batedores,
											como uma exploração.
											Digo muitas vezes que uma expedição 
muito grande sem um reconhecimento,
											é um pouco como um primeiro encontro
sem uma abordagem prévia no Facebook.
									","
											Decidí entonces conformar 
un enorme equipo multidisciplinario.
											Decidimos cruzar el archipiélago a pie,
en camello y en embarcaciones de vela
											para hacer un control
sanitario en la zona.
											Se había hecho solo una vez, en 1999.
											El problema es que organizar
esto no era nada fácil.
											Necesitábamos imperiosamente 
hacer un reconocimiento de área.
											Para quienes no lo saben,
											es como una expedición
para reconocer el terreno.
											Y suelo decir que una expedición 
de grandes proporciones
											sin reconocimiento previo
											es como una primera cita sin antes
haber espiado al otro en Facebook.
									","
											J'ai voulu réunir une grande
équipe multidisciplinaire.
											Nous voulions traverser l'archipel
à pied, à dos de chameau et en boutre
											pour faire l'état des lieux de l'île.
											Cela n'avait été tenté qu'une seule fois
auparavant, en 1999.
											Mais ce n'est pas quelque chose
de facile à réaliser.
											Nous avions terriblement besoin
d'une mission de reconnaissance.
											D'une étude de terrain.
											Je dis souvent qu'une grande expédition
sans mission de reconnaissance,
											c'est comme un premier rendez-vous sans
avoir espionné la personne sur Facebook.
									","
											Bu yüzden çok disiplinli
büyük bir ekip kurmak istedim.
											Alanın sağlık kontrolünü yapmak adına
takım adalarını yayan bir şekilde
											develerle ve yelkenlilerle
geçmeye karar verdik.
											Buna daha önce
yalnızca 1999'da cesaret edilmişti.
											Sorun şu ki bu üstesinden gelmesi
o kadar kolay bir şey değil.
											Bu yüzden bir ön araştırmaya
ihtiyaç duyduk.
											Aranızda bu kelimelere aşina olmayan varsa
											ön araştırma bir gözcülük seferi gibidir.
											Bir nevi keşif.
											Ve bence ön araştırmasız bir gezi,
											Facebook'tan stalk yapmadan çıkılmış
bir buluşmaya benzer.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											Like, it's doable, but is it wise?
									","
											Podemos fazê-lo, mas será prudente?
									","
											Es decir, se puede; pero ¿conviene?
									","
											C'est faisable, mais est-ce judicieux ?
									","
											Yani, yapılabilir ama mantıklı mı?
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											(Laughter)
									","
											(Risos)

									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											There's a few too many
knowing laughs in this room.
									","
											Há poucos risos nesta sala.
									","
											Percibo muchas risas cómplices,
pero sigamos adelante.
									","
											Il y en a trop qui savent
dans cette salle.
									","
											Çok fazla durumdan haberdar
kahkaha duyuyorum.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											Anyway, so then our recce team thankfully
were no strangers to unstable places,
											which, let's be honest,
is kind of important
											because we were trying to get
to a place between Yemen and Somalia,
											And after calling in
what felt like a million favors,
											including to the deputy governor,
											we finally found ourselves on the move,
											albeit on a wooden cement cargo ship
											sailing through pirate waters
in the Indian Ocean
											with this as a toilet.
									","
											Felizmente, a equipa de reconhecimento
não era estranha a lugares instáveis,
											o que, sejamos honestas,
é muito importante
											porque estávamos a tentar chegar
a um locar entre o Iémen e a Somália.
											Depois de ligarmos para o que
parecia ser um milhão de favores,
											incluindo o vice-governador,
											finalmente encontrámo-nos em movimento,
											embora num cargueiro 
de cimento e madeira
											navegando pelas águas de piratas
no Oceano Índico
											com isto como latrina.
									","
											Por suerte, el equipo de reconocimiento ya
había estado en estos sitios inestables,
											lo cual, a decir verdad,
tenía su importancia
											porque intentaríamos entrar
a un lugar entre Yemen y Somalia.
											Y luego de pedir lo que pareció
un millón de favores,
											incluyendo al vicegobernador,
											finalmente nos pusimos en marcha.
											Eso sí, en un buque de madera
que cargaba cemento
											y atravesaba zonas de piratas
en el océano Índico,
											con este baño.
									","
											Notre équipe de reconnaissance
											était heureusement habituée
aux régions instables,
											ce qui est plutôt important
											car nous cherchions à nous rendre
entre le Yémen et la Somalie.
											Après avoir demandé ce qui nous a semblé
un million de faveurs,
											y compris de la part du sous-gouverneur,
											nous nous sommes enfin mis en marche,
											sur un cargo cimentier en bois
											voguant sur des eaux infestées de pirates
au milieu de l'océan Indien
											avec ceci pour toilettes.
									","
											Neyse ki ön araştırma ekibimiz
kargaşalı bölgelere aşinalar
											ki dürüst olalım bu oldukça önemli
											çünkü Yemen ve Somali arasında 
bir bölgeye giriyorduk
											ve vali yardımcısı da dahil
											neredeyse milyon tane yerden yardım alarak
											sonunda kendimizi
											Hint Okyanusu'nun yasa dışı sularında
											tahta bir kargo gemisiyle yola koyulmuş
bir hâlde bulduk.
											Üstelik tuvaletimiz de buydu.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											Can you guys see this?
											You know how everybody has
their worst toilet story?
											Well, I've never swam
with dolphins before.
											I just went straight to pooping on them.
									","
											Estão a ver isso?
											Sabem como toda a gente
tem a sua pior história de casa de banho?
											Eu nunca tinha nadado com golfinhos.
											Fui diretamente fazer cocó em cima deles.
									","
											¿Lo ven bien?
											¿Saben cuál es la peor experiencia
que se puede tener con un baño?
											Bueno, nunca había nadado con delfines.
											Directamente les hice caca encima.
									","
											Vous voyez ça ?
											Vous connaissez la pire expérience
que vous pouvez avoir aux toilettes ?
											Je n'avais jamais nagé
avec des dauphins auparavant,
											je leur ai fait directement caca dessus.
									","
											Şunu görüyor musunuz?
											Hani herkesin berbat bir
tuvalet anısı vardır ya?
											Yani ben daha önce
hiç yunuslarla yüzmedim.
											Ama tam olarak üzerlerine
tuvaletimi yaptım.
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Kahkahalar)
									",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
"
","
","
","
","
",The fascinating (and dangerous) places scientists aren't exploring,Ella Al-Shamahi,15:53,"science,exploration,anthropology,paleontology,discovery,humanity,human origins,nature,biodiversity,war"
