en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											""To be or not to be—that is the question:
											Whether ’tis nobler in the mind to suffer
											The slings and arrows 
of outrageous fortune,
											Or to take arms against a sea of troubles
											And, by opposing, end them.""
									","
											""Ser ou não ser - eis a questão:
											""O que é mais elevado para o espírito?
											""Sofrer os golpes e as flechas
de um destino ultrajante
											""ou pegar em armas contra
um mar de problemas
											""e, em contraste, acabar com eles?""
									","
											« Être ou ne pas être :
telle est la question.
											Y a-t-il pour l’âme
plus de noblesse à endurer
											les coups et les revers
d’une injurieuse fortune,
											ou à s'armer contre elle
											pour mettre frein
à une marée de douleurs ? »
									","
											""Olmak ya da olmamak,
işte bütün mesele bu!
											""Düşüncemizin katlanması mı güzel
											Zalim kaderin yumruklarına, oklarına
											Yoksa diretip bela denizlerine karşı
											Dur, yeter! demesi mi?""
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											This monologue personifies Hamlet’s 
existential dilemma:
											being torn between thought and action,
											unable to choose between life and death.
											But his endless questioning raises 
yet another anxiety:
											is Hamlet’s madness part of a performance
to confuse his enemies,
											or are we watching a character 
on the brink of insanity?
									","
											Este monólogo personifica
o dilema existencial de Hamlet:
											estar dividido
entre o pensamento e a ação,
											incapaz de escolher
entre a vida e a morte.
											Mas estas interrogações infindáveis
levantam uma outra angústia:
											a loucura de Hamlet fará parte
duma representação
											para confundir os seus inimigos
											ou estamos a observar uma personagem
à beira da loucura?
									","
											Ce monologue personnifie
le dilemme existentiel d'Hamlet :
											être déchiré entre l'idée et l'action,
											incapable de choisir
entre la vie et la mort.
											Mais sa remise en cause perpétuelle
provoque une autre anxiété :
											la folie d'Hamlet fait partie de son plan
pour confondre ses ennemis
											ou est-il un personnage
au bord de la démence ?
									","
											Bu monolog Hamlet'in 
varoluşsal ikilemini ifade ediyor:
											düşünce ve eylem arasında parçalanmak,
											yaşam ve ölüm arasında seçim yapamamak.
											Ancak sonsuz sorgulama 
başka bir endişe daha yaratıyor:
											Hamlet'in deliliği düşmanlarını 
afallatma çabasının bir parçası mı
											yoksa çıldırmanın eşiğindeki
bir karakteri mi izliyoruz?
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											These questions weigh heavily on Hamlet’s 
interactions with every character.
											And since he spends much of the play 
facing inward,
											he often fails to see the destruction 
left in his wake.
											He’s particularly cruel to Ophelia,
											his doomed love interest who is brought to
madness by the prince’s erratic behavior.
											Her fate is one example of how tragedy 
could have been easily avoided,
											and shows the ripple effect of Hamlet’s
toxic mind games.
									","
											Estas perguntas influenciam as interações
de Hamlet com todas as personagens.
											Como ele passa grande parte da peça
absorto nos seus pensamentos,
											muitas vezes não repara
na destruição que semeia.
											É especialmente cruel com Ophelia,
											o seu amor frustrado levado à loucura
pelo comportamento instável do príncipe.
											O destino de Ophelia exemplifica
a tragédia que podia evitar-se facilmente
											e mostra o efeito de cascata
das manipulações tóxicas de Hamlet.
									","
											Ces questions pèsent lourdement
sur les interactions d'Hamlet
											avec chaque personnage.
											Et, vu qu'il passe la plupart de la pièce
perdu dans ses pensées,
											souvent il échoue à voir la destruction
qu'il laisse derrière lui.
											Il est particulièrement
cruel avec Ophélie,
											son intérêt amoureux mené à la folie
par le comportement incohérent du prince.
											Son destin est la preuve de comment
la tragédie aurait pu être aisément évitée
											et montre l'effet domino des jeux
psychologiques toxiques d'Hamlet.
									","
											Bu sorular Hamlet'in tüm karakterlerle
etkileşiminde ağır basıyor.
											Oyunun çoğunu iç dünyasıyla 
yüzleşerek geçirdiği için
											ardında bıraktığı yıkımı 
çoğu zaman görmüyor.
											Ophelia'ya karşı özellikle acımasız.

											Prensin, dengesiz tavırlarıyla
delirttiği talihsiz sevgilisi.
											Kaderi, trajedinin nasıl kolaylıkla 
önlenebileceğinin bir örneği
											ve Hamlet'in toksik akıl oyunlarının
dalgalanma etkisini gösteriyor.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											Similar warning signs of tragedy are 
constantly overlooked throughout the play.
											Sometimes, these oversights occur because 
of willful blindness–
											such as when Ophelia’s father dismisses 
Hamlet’s alarming actions
											as mere lovesickness.
											At other points, tragedy stems 
from deliberate duplicity–
											as when a case of mistaken identity 
leads to yet more bloodshed.
											These moments leave us with the 
uncomfortable knowledge
											that tragedy evolves from human error–
											even if our mistake is to 
leave things undecided.
									","
											Semelhantes sinais de alerta da tragédia
											são constantemente ignorados 
durante toda a peça.
											Por vezes, essas omissões ocorrem
devido a uma cegueira intencional
											- como quando o pai de Ophelia
desvaloriza as ações alarmantes de Hamlet,
											como sendo simples ciúmes.
											Noutras ocasiões, a tragédia 
surge duma duplicidade deliberada
											- como quando um caso de identidade errada
leva a mais derramamento de sangue.
											Estes momentos deixam-nos
com o conhecimento incómodo
											de que a tragédia evolui
a partir do erro humano
											- mesmo que o nosso erro
seja deixar as coisas por decidir.
									","
											D'autres signaux d'alarme de la tragédie
											sont ignorés constamment
au cours de la pièce.
											Parfois, ces omissions sont le résultat
d'une cécité délibérée,
											comme lorsque le père d'Ophélie
											définit les actions alarmantes d'Hamlet
comme une simple maladie d'amour.
											D'autres fois, la tragédie vient
d'une duplicité délibérée,
											comme lorsqu'une erreur d'identité
mène à un carnage.
											Ces moments nous laissent
avec la connaissance gênante
											que la tragédie émane de l'erreur humaine,
											même si notre faute
est de ne pas prendre de décisions.
									","
											Trajedinin benzer uyarı sinyalleri
oyun boyunca sürekli gözden kaçırılıyor.
											Bazen bu gözden kaçırmalar kasıtlı 
görmezlikler yüzünden oluşuyor–
											örneğin Ophelia'nın babası,
Hamlet'in endişe verici hareketlerine
											aşk sarhoşluğu deyip geçtiğinde.
											Diğer noktalarda trajedi kasti
ikiyüzlülükten kaynaklanıyor–
											kişileri karıştırmanın daha fazla 
kan dökülmesiyle sonuçlanması gibi.
											Bu anlar bizi trajedinin
insan hatasından geliştiği yönündeki
											rahatsız edici bilgiyle
baş başa bırakıyor–
											hatamız, işleri muallakta 
bırakmak olsa bile.
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
											For all these reasons, perhaps the one 
thing we never doubt is Hamlet’s humanity.
											But we must constantly grapple with who 
the “real” Hamlet might be.
											Is he a noble son avenging his father?
											Or a mad prince creating courtly chaos?
											Should he act or observe, doubt or trust?
											Who is he? Why is he here?
											And who’s out there– 
waiting in the dark?
									","
											Por todas estas razões, talvez
a coisa de que nunca duvidamos
											é a humanidade de Hamlet.
											Mas estamos sempre na dúvida,
a tentar saber quem será o ""real"" Hamlet.
											Será um filho nobre a vingar o pai?
											Ou um príncipe louco que cria
o caos da corte?
											Deverá agir ou observar,
duvidar ou confiar?
											Quem é ele? Porque é que ali está?
											E quem está ali - à espera no escuro?
									","
											Pour toutes ces raisons, la seule chose
dont nous ne doutons pas
											est l'humanité d'Hamlet.
											Mais nous devons toujours essayer
de comprendre qui est le « vrai » Hamlet.
											Est-il un fils noble vengeant son père ?
											Ou un prince fou créant un chaos raffiné ?
											Devrait-il agir ou observer,
douter ou faire confiance ?
											Qui est-il ?
											Pourquoi il est là ?
											Et qui est là,
à attendre dans l'obscurité ?
									","
											Tüm bunlardan dolayı, belki de asla 
şüphelenmediğimiz şey Hamlet'in insanlığı.
											Ama sürekli ""gerçek"" Hamlet'in kim olduğu
sorusuyla boğuşmak zorundayız.
											Babasının intikamını 
alan asil bir evlat mı?
											Yoksa kaos yaratan deli bir prens mi?
											Harekete mi geçmeli yoksa gözetlemeli mi,
şüphe mi duymalı yoksa güvenmeli mi?
											O kim? Neden burada?
											Ve orada, karanlıkta bekleyen kim?
									","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
"
","
","
","
","Why should you read ""Hamlet""?",Iseult Gillespie,4:54,"animation,TED-Ed,writing,play,culture,arts,world cultures,history,books,book,politics"
