en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											Some people think that we're going
to solve the urban water problem
											by taking water from our rural neighbors.
											But that's an approach that's fraught
with political, legal and social dangers.
											And even if we succeed in grabbing
the water from our rural neighbors,
											we're just transferring
the problem to someone else
											and there's a good chance
it will come back and bite us
											in the form of higher food prices
											and damage to the aquatic ecosystems
that already rely upon that water.
									","
											Algunos piensan que resolveremos 
el problema del agua urbana
											tomando el agua 
de nuestros vecinos rurales.
											Pero eso es un enfoque plagado 
de peligros políticos, legales y sociales.
											E incluso si tenemos éxito tomando 
el agua de nuestros vecinos rurales,
											solo transferimos 
el problema a otra persona
											y hay una gran probabilidad de que 
vuelva e impacte en nosotros
											en los precios de los alimentos
											y en el daño a los ecosistemas acuáticos 
dependientes del agua.
									","
											para nos abastecermos de água.
											Há pessoas que pensam que vamos
resolver o problema da água urbana
											indo buscar a água
aos nossos vizinhos rurais.
											Mas isso é uma abordagem cheia
de perigos políticos, legais e sociais.
											Mesmo que conseguíssemos deitar a mão
à água dos nossos vizinhos rurais,
											estaríamos apenas a adiar
o problema para os outros
											e há boas hipóteses
de que ele nos fosse devolvido,
											sob a forma de preços mais altos
dos alimentos
									","
											Manche Leute denken, wir könnten
das städtische Wasserproblem lösen,
											indem wir Wasser aus dem Umland nehmen.
											Dieser Ansatz steckt voller politischer,
rechtlicher und sozialer Risiken.
											Aber selbst wenn es uns gelingt,
dem Umland das Wasser wegzunehmen,
											übertragen wir das Problem
nur auf jemand anderen
											und es ist gut möglich,
dass wir die Folgen
											in Gestalt von höheren Lebensmittelpreisen
											und Schäden am Wasser-Ökosystem
zu spüren bekommen.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											I think that there's a better way
to solve our urban water crisis
											and I think that's to open up
four new local sources of water
											that I liken to faucets.
											If we can make smart investments
in these new sources of water
											in the coming years,
											we can solve our urban water problem
											and decrease the likelihood
that we'll ever run across
											the effects of a catastrophic drought.
									","
											Creo que hay una mejor manera 
de resolver la crisis del agua urbana
											y creo que es abriendo 
cuatro nuevas fuentes de agua locales
											que yo comparo con los grifos.
											Si podemos hacer inversiones inteligentes 
en estas nuevas fuentes de agua
											en los próximos años,
											podemos resolver 
nuestro problema del agua urbana
											y disminuir la probabilidad 
de atravesar
											los efectos de una sequía catastrófica.
									","
											e perigo para os ecossistemas aquáticos
que já dependem dessa água.
											Penso que há uma forma melhor
de resolver a nossa crise de água urbana
											e penso que é abrir
quatro novas fontes locais de água
											que eu comparo a torneiras.
											Se fizermos investimentos inteligentes
nestas novas fontes de água,
											nos próximos anos,
											podemos resolver
o nosso problema de água urbana
											e diminuir a possibilidade
de virmos a depararmo-nos
									","
											Ich denke, es gibt einen besseren Weg,
die städtische Wasserkrise zu lösen,
											indem man vier neue Wasserquellen öffnet,
											die ich mit Wasserhähnen vergleiche.
											Wenn wir in den kommenden Jahren
											sinnvoll in diese neuen Wasserquellen
investieren können,
											können wir unser Wasserproblem lösen
											und das Risiko verringern,
jemals die Auswirkungen
											einer katastrophalen Dürre zu erleben.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											Now, if you told me 20 years ago
											that a modern city could exist
without a supply of imported water,
											I probably would have dismissed you
as an unrealistic and uninformed dreamer.
											But my own experiences
											working with some of the world's most
water-starved cities in the last decades
											have shown me that we have
the technologies and the management skills
											to actually transition away
from imported water,
											and that's what I want
to tell you about tonight.
									","
											Si Uds. me hubieran dicho hace 20 años
											que una ciudad moderna puede existir 
sin un suministro de agua importada,
											probablemente lo habría catalogado 
como soñador realista y desinformado.
											Pero mis propias experiencias, 
al trabajar
											en algunas de las ciudades más sedientas 
del mundo en las últimas décadas
											me han demostrado que tenemos 
la tecnología y la capacidad de gestión
											para abandonar la dependencia
de agua importada,
											y de eso quiero hablar esta noche.
									","
											com os efeitos duma seca catastrófica.
											Se me dissessem, há 20 anos,
											que podia existir uma cidade moderna
sem o abastecimento de água importada,
											provavelmente, eu considerar-vos-ia
sonhadores irrealistas e mal informados.
											Mas, segundo a minha experiência,
											o trabalho com algumas das cidades
mais sedentas de água, nas últimas décadas,
											mostrou-me que temos as tecnologias
e as competências de gestão
											para prescindirmos da água importada.
									","
											Wenn Sie mir vor 20 Jahren erzählt hätten,
											dass eine moderne Stadt ohne 
importiertes Wasser bestehen könnte,
											hätte ich Sie als einen realitätsfernen
und unwissenden Träumer abgetan.
											Ich habe in den letzten Jahrzehnten
mit den Städten gearbeitet,
											die am meisten unter Wassermangel leiden,
											und die Erfahrung gemacht, dass wir
Technologien und Fähigkeiten besitzen,
											sodass wir kein
importiertes Wasser brauchen.
											Darüber möchte ich heute Abend sprechen.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											The first source of local water
supply that we need to develop
											to solve our urban water problem
											will flow with the rainwater
that falls in our cities.
											One of the great tragedies
of urban development
											is that as our cities grew,
											we started covering all the surfaces
with concrete and asphalt.
											And when we did that,
we had to build storm sewers
											to get the water
that fell on the cities out
											before it could cause flooding,
											and that's a waste
of a vital water resource.
											Let me give you an example.
									","
											La primera fuente de suministro 
de agua local que necesitamos desarrollar
											para resolver 
el problema del agua urbana
											fluirá con el agua de lluvia 
que cae en nuestras ciudades.
											Una de las grandes tragedias 
de desarrollo urbano
											es que conforme las ciudades crecieron,
											empezamos a cubrir todas 
las superficies con hormigón y asfalto.
											Y al hacerlo, tuvimos 
que construir las alcantarillas
											para recoger el agua caída 
sobre las ciudades
											antes de que pudiera 
causar inundaciones,
											y eso es un desperdicio 
de un recurso vital del agua.
											Déjenme poner un ejemplo.
									","
											É sobre isso que vos quero falar hoje.
											A primeira fonte de abastecimento
de água local que precisamos de explorar, 

											para resolver o nosso problema
da água urbana, 

											provém da água da chuva
que cai nas nossas cidades.
											Uma das grandes tragédias
do desenvolvimento urbano
											é que, à medida que as cidades cresceram,
											começámos a cobrir toda a superfície
com betão e asfalto. 

											Ao fazermos isso,
tivemos que construir esgotos pluviais 

											para recolher a água que caía nas cidades
											antes de ela provocar inundações.
											Isso é um desperdício
duma fonte de água vital. 

									","
											Die erste Quelle lokaler Wasserversorgung,
die wir entwickeln müssen,
											um unser städtisches 
Wasserproblem zu lösen,
											betrifft das Regenwasser,
das in unseren Städten fällt.
											Es ist eine der größten Tragödien
in der städtischen Entwicklung,
											dass wir alle Oberflächen
unserer wachsenden Städte
											mit Beton und Asphalt bedecken.
											Dabei mussten wir Regenwasserkanäle bauen,
											um das Wasser, das in den 
Städten fiel, wegzuschaffen,
											bevor es zu Überschwemmungen kam.
											Das ist Verschwendung einer
wichtigen Wasserquelle.
											Ein Beispiel.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											This figure here shows you
the volume of water
											that could be collected
in the city of San Jose
											if they could harvest the stormwater
that fell within the city limits.
											You can see from the intersection
of the blue line and the black dotted line
											that if San Jose could just capture half
of the water that fell within the city,
											they'd have enough water
to get them through an entire year.
									","
											Esta gráfica muestra 
que el volumen de agua
											que podrían ser recogidos 
en la ciudad de San José
											si hubieran recogido el agua de lluvia 
caída en los límites de la ciudad.
											En la intersección de la línea azul 
y la negra se puede ver
											que si San José pudiera capturar la mitad 
del agua caída en la ciudad,
											tendrían suficiente agua 
para abastecerse todo un año.
									","
											Vou dar-vos um exemplo.
											Este gráfico mostra o volume de água
											que pode ser aproveitado
na cidade de San Jose 

											se recolherem a água da chuva
que cai dentro dos limites da cidade. 

											Podemos ver, pela interseção
da linha azul e da linha preta a tracejado 

											que, se San Jose recolher metade
da água que cai na cidade, 

									","
											Diese Grafik zeigt Ihnen die Wassermenge,
											die in San Jose 
aufgefangen werden könnte,
											wenn sie das Regenwasser
in der Stadt sammeln könnten.
											Anhand des Schnittpunkts der blauen und
der gestrichelten schwarzen Linie
											können Sie sehen, dass San Jose 
genug Wasser für ein Jahr hätte,
											wenn nur die Hälfte des Wassers
aufgefangen würde, das dort fällt.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											Now, I know what some of you
are probably thinking.
											""The answer to our problem
is to start building great big tanks
											and attaching them
to the downspouts of our roof gutters,
											rainwater harvesting.""
											Now, that's an idea
that might work in some places.
											But if you live in a place
where it mainly rains in the winter time
											and most of the water demand
is in the summertime,
											it's not a very cost-effective way
to solve a water problem.
											And if you experience the effects
of a multiyear drought,
											like California's currently experiencing,
											you just can't build a rainwater tank
that's big enough to solve your problem.
									","
											Sé lo que algunos de Uds. piensan.
											""La respuesta a nuestro problema es 
comenzar a construir grandes tanques
											y adherirlos a los bajantes 
de nuestros canales del tejado,
											para la recogida de agua de lluvia"".
											Es una idea que podría funcionar 
en algunos lugares.
											Pero si uno vive en un lugar donde 
llueve principalmente en invierno
											y la mayor parte de la demanda 
de agua es en el verano,
											no es una forma muy rentable 
para resolver un problema de agua.
											Y si se experimentan los efectos 
de una sequía de varios años,
											como lo hace California en la actualidad,
no se puede construir un tanque
											de agua de lluvia suficientemente 
grande para resolver el problema.
									","
											terá água suficiente
para um ano inteiro.
											Acho que devem estar a pensar:
											""A resposta ao nosso problema
é começar a construir grandes cisternas
											""e ligá-las às goteiras 
das caleiras dos telhados, 

											""uma colheita da água da chuva"".
											Isso é uma ideia 
que pode funcionar nalguns locais.
											Mas, se vivermos num local
em que só há chuvas no inverno
											e a maior necessidade de água
é na época do verão, 

											não é uma forma muito eficaz
de resolver o problema da água.
											Se experimentarmos os efeitos
duma seca de anos seguidos
											como a Califórnia está 
a experimentar atualmente,
									","
											Ich weiß, was manche von Ihnen 
wahrscheinlich denken:
											""Die Antwort auf unser Problem ist es,
große Becken zu bauen
											und sie an die Fallrohre
unserer Dachrinnen zu befestigen,
											um Regenwasser zu sammeln.""
											Diese Idee könnte an
einigen Orten funktionieren.
											Aber wenn Sie an einem Ort leben,
wo es vor allem im Winter regnet
											und die größte Wassernachfrage
im Sommer herrscht,
											ist dies kein sehr kostengünstiger Weg,
um ein Wasserproblem zu lösen.
											Wenn man die Folgen einer 
mehrjährigen Dürre erlebt,
											wie es in Kalifornien gerade der Fall ist,
											kann man nicht einfach einen Tank bauen, 
der groß genug ist, das Problem zu lösen.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											I think there's a lot more practical way
											to harvest the stormwater and
the rainwater that falls in our cities,
											and that's to capture it
and let it percolate into the ground.
											After all, many of our cities are sitting
on top of a natural water storage system
											that can accommodate
huge volumes of water.
									","
											Creo que hay 
muchas maneras más prácticas
											para recoger el agua de lluvia 
que cae sobre nuestras ciudades,
											y es recogiéndola y dejando 
que se infiltre en el suelo.
											Después de todo, muchas 
ciudades se asientan
											en la parte superior de un sistema 
de almacenamiento de agua natural
											que puede acomodar 
grandes volúmenes de agua.
									","
											não podemos construir
uma cisterna suficientemente grande
											para resolver esse problema.
											Penso que há uma forma mais prática
											de recolher a água da chuva
que cai sobre as nossas cidades. 

											É captá-la e infiltrá-la no terreno.
									","
											Ich denke, es gibt einen geeigneteren Weg,
											das Regenwasser in
unseren Städten zu sammeln,
											nämlich, es aufzufangen
und in den Boden sickern zu lassen.
											Schließlich liegen viele Städte auf
einem natürlichen Wasserspeichersystem,
											das riesige Wassermengen fassen kann.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
											For example, historically,
Los Angeles has obtained
											about a third of its water supply
from a massive aquifer
											that underlies the San Fernando Valley.
											Now, when you look at the water
that comes off of your roof
											and runs off of your lawn
and flows down the gutter,
											you might say to yourself,
""Do I really want to drink that stuff?""
											Well, the answer is
you don't want to drink it
											until it's been treated a little bit.
											And so the challenge that we face
in urban water harvesting
											is to capture the water, clean the water
											and get it underground.
									","
											Por ejemplo, históricamente, 
Los Ángeles obtenía
											cerca de un tercio de 
su suministro de agua de un acuífero
											que subyace en el Valle de San Fernando.
											Al fijarnos en el agua del canalón de lluvia
											que se esparce por su césped 
y fluye por el sumidero,
											uno podría decir: 
""¿Realmente quiero beber eso?""
											La respuesta es que no la querrán beber
											hasta que se haya tratado un poco.
											Y el reto al que nos enfrentamos 
con el agua de lluvia urbana
											es recoger el agua, limpiar el agua
											y almacenarla en el subsuelo.
									","
											Afinal, muitas das nossas cidades
											estão situadas em cima dum sistema
de armazenamento de água natural
											que pode conter um volume enorme de água.
											Por exemplo, historicamente,
Los Angeles obtinha 

											cerca de um terço do seu abastecimento
de água dum aquífero enorme 

											subjacente ao Vale de San Fernando.
											Quando olhamos para a água
que escorre pelos telhados 

											atravessa os relvados 
e se escoa pelas sarjetas,
											podemos perguntar:
											""Serei capaz de beber aquilo?""
											A resposta é que não queremos beber aquilo
									","
											Zum Beispiel hat Los Angeles,
historisch gesehen,
											rund ein Drittel seines Vorrats
aus einer Wasserschicht bezogen,
											die unterhalb des San-Fernando-Tals liegt.
											Wenn Sie das Wasser betrachten,
das von Ihrem Dach kommt
											und von Ihrem Rasen 
in den Rinnstein fließt,
											fragen Sie sich vielleicht:
""Möchte ich das wirklich trinken?""
											Sie werden es nicht trinken wollen,
											solange es nicht aufbereitet ist.
											Deshalb liegt die Herausforderung
der Wasserspeicherung darin,
											das Wasser aufzufangen, zu reinigen
											und unter die Erde zu bringen.
									",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
"
","
","
","
",4 ways we can avoid a catastrophic drought,David Sedlak,13:37,"TEDx,chemistry,climate change,design,engineering,environment,future,global issues,industrial design,innovation,public health,sustainability,urban planning,water,population,infrastructure"
