es,tr,de,title,speaker,duration,tags
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Otra de las madres 
a las que entrevisté
											cuando escribía mi libro
											la violaron 
cuando era adolescente,
											y fruto de esa violación,
tuvo una hija
											que le arruinó 
sus planes de carrera
											y dañó 
todas sus relaciones afectivas.
											Pero cuando la conocí, 
tenía 50 años,
											y le pregunté:
											""¿Piensas mucho 
en el hombre que te violó?""
											Y ella respondió:
""Antes pensaba en él con ira,
											pero ahora solo con lástima"".
											Pensé que quería decir 
con lástima
											por ser alguien capaz 
de hacer algo tan terrible.
											Y le dije: ""¿Lástima?
											Y ella: ""Sí,
											porque tiene una hermosa hija
											y dos hermosos nietos
											y él no lo sabe, 
en cambio yo sí.
											O sea que yo soy la afortunada"".
									","
											Kitabım üzerinde çalışırken
											görüştüğüm annelerden biri
											yetişkinken tecavüze uğramış
											ve bunun sonucunda 
bir çocuk sahibi olmuştu.
											Bu yüzden kariyer planları suya düşmüş
											ve bütün duygusal ilişkileri zedelenmişti.
											Onunla tanıştığımda 50 yaşındaydı.
											Ona dedim ki
											''Sana tecavüz eden adamı 
sık düşünür müsün?
											Dedi ki '' Eskiden düşündüğümde
											öfkelenirdim ama
şimdi sadece acıyorum.''
											Bu kadar korkunç şeyi yapabilecek kadar
											ilkel biri olduğu için acımak dediğini
düşünmüştüm.
											''Acımak?'' dedim.
											Evet dedi.
											Çünkü güzel bir kızı ve
											iki güzel torunu var
											ve bunu bilmiyor ama ben biliyorum.
											Yani şanslı olan benim.
									","
											Eine andere Mutter, die ich befragte,
											als ich an meinem Buch arbeitete,
											war als Jugendliche vergewaltigt worden
											und wurde schwanger,
											was all ihre Karrierepläne zunichte machte
											und all ihren zwischenmenschlichen
Beziehungen schadete.
											Als ich sie traf, war sie 50 Jahre alt,
											und ich fragte sie:
											""Denken Sie oft an den Mann,
der Sie vergewaltigt hat?""
											Und sie sagte: ""Ich war 
lange zornig auf ihn,
											aber jetzt bedauere ich ihn nur noch.""
											Ich dachte, sie bedauert ihn,
											weil er so unterentwickelt war,
dass er so etwas Furchtbares gemacht hat.
											Und ich sagte: ""Bedauern?""
											Und sie sagte: ""Ja, weil er 
eine wunderbare Tochter hat
											und zwei wunderbare Enkel
											und er weiß das nicht, ich aber schon.
											Es zeigt sich also, 
dass ich glücklicher bin.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Algunas de nuestras luchas 
son cosas con las que nacemos:
											género, sexualidad, raza, discapacidad.
											Y otras son cosas que nos suceden:
											ser un preso político, 
víctima de una violación
											o un sobreviviente del huracán Katrina.
											La identidad comporta 
entrar en una comunidad
											para recibir su fuerza
											y también darle fuerza.
											Consiste en reemplazar ""pero"" por ""y"".
											No es: ""Estoy aquí pero tengo cáncer"",
											sino más bien: 
""Tengo cáncer y estoy aquí"".
									","
											Bazı mücadelelerimiz doğuştan gelen
özelliklerimizledir:
											cinsiyetimiz, ırkımız, cinsel tercihimiz,
engellerimiz gibi.
											Bazı şeyler de başımıza gelenlerdir:
											Siyasi mahkum olmak, tecavüze uğramak,
											Katrina (fırtına felaketi) yaşamak.
											Kimlik, bir topluma girip
											o toplumdan güç alma ve
											topluma güç vermeyi kapsar.
											''Ama'' yerine ''ve'' koymayı kapsar.
											''Burdayım ama kanserim'' yerine,
											''Kanserim ve burdayım.''
									","
											Mit manchen Herausforderungen 
werden wir schon geboren:
											Geschlecht, sexuelle Orientierung, 
Hautfarbe, Behinderungen.
											Andere Herausforderungen passieren uns:
											ein politischer Gefangener sein, 
vergewaltigt werden,
											Hurrikan Katrina überleben.
											Identität heißt sich einer 
Gemeinschaft anzuschließen,
											um Kraft aus dieser 
Gemeinschaft zu schöpfen
											und den anderen Mitgliedern 
Kraft zu geben.
											Man ersetzt ""aber"" durch ""und"" —
											also nicht: ""Ich bin hier, 
aber ich habe Krebs."",
											sondern: ""Ich habe Krebs und bin hier.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Sentir vergüenza
											nos impide contar nuestras historias,
											y las historias son la base de la identidad.
											Forjar sentido, 
construir identidad,
											forjar sentido 
y construir identidad,
											Eso se convirtió en mi mantra.
											Forjar sentido consiste en 
cambiarse a uno mismo.
											Construir identidad consiste 
en cambiar el mundo.
											Todos nosotros con identidades estigmatizadas
											enfrentamos esta pregunta diariamente:
											¿En qué medida nos reprimimos
											para tener cabida en la sociedad,
											y hasta qué punto se deben romper los límites
											de lo que constituye una vida adecuada?
											Forjar sentido y construir identidad
											no hace que lo que está mal esté bien.
											Solo hace precioso lo que estaba mal.
									","
											Utandığımız zaman
											hikayelerimizi anlatamayız
											ama hikayelerimiz kimliğimizin temelidir.
											Anlamı yarat, kimliğini inşa et,
											anlamı yarat ve kimliğini inşa et.
											Bu benim mantram oldu.
											Anlamı yaratmak kendinizi değiştirmektir.
											Kimliğinizi inşa etmek dünyayı
değiştirmektir.
											Hepimiz damgalanmış kimliklerimizle
											her gün şu soruyla karşılaşırız:
											kendimizi kısıtlayarak
											topluma uymak neye mal olur,
											sınırları yıkarak
											anlamlı bir hayat kurmak neye mal olur?
											Anlamı yaratmak ve kimliği inşa etmek
											yanlışı doğru yapmıyor.
											Sadece yanlış olanı kıymetli yapıyor.
									","
											Wenn wir uns für etwas schämen,
											können wir unsere Storys 
nicht erzählen
											und Geschichten sind 
das Fundament unserer Identität.
											Sinngestaltung, Identitätsdefinition,
											Sinn gestalten und Identität definieren.
											Das wurde mein Mantra.
											Beim Sinngestalten geht es darum,
sich selbst zu verändern.
											Bei der Definition von Identität,
geht es darum, die Welt zu verändern.
											All jene von uns 
mit stigmatisierten Identitäten
											stehen jeden Tag vor der Frage:
											Wie sehr müssen wir uns 
der Gesellschaft anpassen,
											indem wir uns selbst einschränken,
											und was braucht es,
um die Grenze zu dem zu überschreiten,
											was ein lebenswertes Leben ist?
											Sinn gestalten und Identität definieren
											stellt das Geschehene nicht richtig.
											Es macht das Geschehene nur wertvoll.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											En enero de este año,
											fui a Myanmar a entrevistar presos políticos,
											y me sorprendió encontrarlos con menos rencor
											de lo que pensaba.
											La mayoría había cometido intencionalmente
											los delitos que les había llevado a la cárcel.
											Entraban con la frente alta,
											y salían con la frente
											todavía alta 
muchos años después.
											La Dra. Ma Thida, una destacada 
activista de derechos humanos
											que estuvo a punto de morir en la cárcel
											y que pasó varios años 
en régimen de aislamiento,
											me dijo que estaba agradecida 
con sus carceleros
											por el tiempo que había tenido para pensar,
											por la sabiduría que había adquirido,
											por la oportunidad de perfeccionar 
sus técnicas de meditación.
											Había buscado el sentido
											y encontró la identidad 
a partir del sufrimiento.
											Pero si la gente que conocí
											tenía menos rencor de lo que pensaba
											por estar en la cárcel,
											también estaba menos entusiasmada 
de lo esperado
											por el proceso de reforma
											iniciado en su país.
											Ma Thida dijo:
											""Los birmanos nos destacamos
											por nuestra extraordinaria elegancia 
bajo presión,
											pero bajo el encanto también hay disgusto"",
											y añadió: ""y el hecho de que se hayan producido
											estos cambios y transformaciones
											no elimina los problemas crónicos
											de nuestra sociedad
											que aprendimos tan bien
											mientras estábamos en la cárcel"".
									","
											Bu yıl Ocak ayında,
											Myanmar'a siyasi suçlularla
görüşmeye gittim
											ve onları beklediğimden daha az sert
											bulduğumda şaşırdım.
											Birçoğu onları hapse götüren
											suçlamalara kendilerini adadıklarından
											başları dik içeri girip
											yıllar sonra yine
											başları dik dışarı çıktılar.
											İnsan hakları hareketinin liderlerinden
											uzun yılları hücrede olmak üzere
											neredeyse hapiste ölen Dr.Ma Thida
											onu hapse atanlara,
											düşünmek için zaman verdikleri,
											dirayet kazandırdıkları ve
											meditasyon yeteneklerini geliştirdikleri
için minettar olduğunu söyledi.
											Anlamı aramıştı ve
											önemli bir kimliğin
doğum sancılarını çekmişti.
											Ancak tanıştıklarım
											hapiste oldukları için daha az sertlerdi
											aynı zamanda ülkelerinde gelişen
											reform süreci hakkında da
											beklediğimden
											daha az heyecan duyuyorlardı.
											Ma Thida: Biz Burmalı'lar
											baskı altındaki muhteşem
											zerafetimizle ünlüyüzdür,
											ama aynı zamanda iyiden de şikayet ederiz.
											Bu değişimlerin olması toplumumuzda
											devam eden
											sorunları çözmeyececeği
											gerçeğini hapishanede
											çok iyi görmeyi
											öğrendik'' dedi.
									","
											Im Januar dieses Jahres
											bin ich nach Myanmar gereist,
um mit politischen Gefangenen zu sprechen.
											Es wunderte mich,
dass sie weniger verbittert waren
											als ich angenommen hatte.
											Die meisten von ihnen haben bewusst
											die Delikte begangen, 
die sie ins Gefängnis brachten,
											und sie gingen erhobenen 
Hauptes ins Gefängnis.
											Und sie sind auch erhobenen 
Hauptes wieder rausgekommen,
											viele Jahre später.
											Dr. Ma Thida, eine der führenden 
Menschenrechtsaktivistinnen
											ist im Gefängnis fast gestorben
											und hat viele Jahre
in Einzelhaft verbracht.
											Sie erzählte mir, dass sie dankbar sei
											für die Zeit zum Nachdenken,
											für die dabei erlangte Weisheit,
											und für die Gelegenheit, 
ihre Meditiationsfähigkeiten zu verbessern.
											Sie war auf der Suche nach Sinn
											und fand ihre wesentliche Identität.
											Die Leute, die ich traf, waren zwar
											weniger verbittert als ich dachte,
											darüber im Gefängnis zu sein,
											aber sie waren auch 
weniger begeistert als erwartet,
											vom Reformprozess, 
der in ihrem Land abläuft.
											Ma Thida sagte:
											""Wir Burmesen sind bekannt
											für unsere Würde, auch unter großem Druck.
											Wir hegen aber auch Groll 
unter diesem ganzen Glanz.
											Allein die Tatsache, dass es
											Wandel und Änderungen gab,
											heißt nicht, dass 
die ständigen Probleme
											in unserer Gesellschaft ausgelöscht sind.
											Wir haben gelernt,
diese Probleme zu sehen,
											während wir im Gefängnis waren.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Y entendí cuando decía
											que las concesiones conferían 
solo un poco de humanidad
											donde debería haber plena humanidad,
											que las migajas no son lo mismo
											que un puesto en la mesa,
											es decir, podemos forjar sentido
											y construir identidad y aún así estar indignados.
									","
											Tüm insanlığın hakkettiği
											imtiyazların küçük bir azınlığa
											verildiği, kırıntıların,
											masada bir yerle aynı olmadığı
											kastettiğini anladım. Bu da,
											anlamı işleyebileceğiniz
ve kimlik inşa edebileceğiniz
											ama hala çılgın olabileceğiniz demektir.
									","
											Und ich verstand sie so,
											dass Zugeständnisse nur ein 
bisschen Menschlichkeit da verleihen,
											wo es Zeit für die ganze 
Menschlichkeit wäre.
											Dass Brotkrumen nicht dasselbe sind,
											wie ein Platz am Tisch.
											Dass heißt, man kann seinen Sinn gestalten
											und seine Identität definieren 
und trotzdem wütend sein.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Nunca he sido violado,
											y nunca he estado en nada que se aproxime
											a una cárcel birmana,
											sin embargo, como gay estadounidense,
											he sido víctima de prejuicios 
y hasta de odio,
											y he forjado sentido 
y construido identidad,
											que es algo que aprendí de personas
											que han experimentado 
privaciones mucho peores
											de las que yo haya conocido.
											En mi adolescencia,
											llegué a los extremos 
de intentar de ser heterosexual.
											Me inscribí en algo llamado
											terapia de sustitución sexual,
											donde personas que se hacían 
llamar doctores
											recetaban lo que me hacían llamar ejercicios
											con mujeres que me hacían llamar sustitutas,
											que no eran precisamente prostitutas
											pero no eran exactamente otra cosa.
											(Risas)
											Mi favorita
											era una rubia del Sur profundo
											que después me confesó
											que en realidad era necrófila
											y había asumido ese trabajo luego de tener
											problemas en el depósito de cadáveres.
											(Risas)
									","
											Hiç tecavüze uğramadım ve
											bir Burma hapisanesinde olabilme
											ihtimaline yaklaşmadım bile
											ancak gey bir Amerikalı olarak
											önyargı ve nefrete maruz kaldım ve
											anlamı yarattım ve kimlik inşa ettim,
											bunu da benimkinden
											çok daha kötü sıkıntılar
											yaşayanlardan öğrendim.
											Ergenliğimde heteroseksüel
											olmak için aşırı uçlara gittim.
											Kendimi ''cinsel vekillik''
											olarak adlandırılan bir şeye kaydettirdim.
											Doktor demeye teşvik edildiğim
kişilerin reçete ettiği,
											vekil demeye teşvik edildiğim
aslında fahişe olmayan,
											ama aslında hiçbir şey olmayan,
											kadınlarla, egzersiz demeye 
teşvik edildiğim
											birşeydi.
											(Gülüşmeler)
											En favori olanım
											morgda başı belaya girdikten sonra
											bu işe girdiğini ve
											bir nekrofil (ölüsevici) olduğunu
											sonunda itiraf eden
											Deep South'dan bir sarışındı.
											(Gülüşmeler)
									","
											Ich wurde nie vergewaltigt
											und war auch nie nur annähernd in etwas
											wie einem burmesischen Gefängnis.
											Aber als schwuler Amerikaner
											habe ich Vorverurteilung und Hass erfahren
											und meinen Sinn gestaltet 
und meine Identität definiert.
											Das habe ich von Leuten gelernt,
											die weitaus schlimmere 
Entbehrungen ertragen mussten
											als ich es jemals musste.
											In meiner Jugend
											strengte ich mich sehr an,
heterosexuell zu sein.
											Ich schrieb mich in einen Kurs
											namens ""Therapeutische 
Sexualbegleitung"" ein.
											Leute, die ich ""Ärzte"" nennen sollte,
											verschrieben etwas, das ich 
""Übungen"" nennen sollte,
											mit Frauen, die ich 
""Sexualbegleiter"" nennen sollte.
											Sie waren keine richtigen Prostituierte,
											aber sie waren auch nicht 
wirklich etwas anderes.
											(Gelächter)
											Meine Lieblingsfrau
											war eine blonde Frau aus den Südstaaten,
											die mir schließlich gestand,
											dass sie eigentlich nekrophil war.
											Sie nahm den Job nur an,
											nachdem sie in der Leichenhalle 
Schwierigkeiten bekommen hatte.
											(Gelächter)
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											Estas experiencias me permitieron 
finalmente establecer
											relaciones físicas felices con mujeres,
											por lo cual estoy agradecido,
											pero yo estaba en guerra conmigo mismo
											y cavé profundas heridas en mi psique.
									","
											Minnettar olduğum bu deneyimler sayesinde
											kadınlarla bazı mutlu
											fiziksel ilişkilerim oldu ancak
											kendimle savaş halindeydim ve
											ruhumda derin yaralar açtım.
									","
											Solche Erfahrungen erlaubten es mir,
											glückliche körperliche 
Beziehungen mit Frauen zu führen.
											Dafür bin ich dankbar,
											aber ich stand im Krieg mit mir selbst
											und ich habe tiefe Wunden 
in meine Psyche geschlagen.
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
											No buscamos experiencias dolorosas
											que den forma a nuestra identidad,
											pero sí buscamos nuestra identidad
											tras las experiencias dolorosas.
											No podemos soportar 
un tormento sin sentido,
											pero podemos aguantar un gran dolor
											si creemos que tiene un propósito.
											Lo fácil nos marca menos
											que la dificultad.
											Podríamos ser nosotros mismos 
sin nuestras alegrías,
											pero no sin las desgracias
											que guían 
nuestra búsqueda de sentido.
											""Por eso me regocijo en debilidades"",
											escribió San Pablo 
en la 2ª epístola a los corintios,
											""porque cuando soy débil, 
entonces soy fuerte"".
									","
											Kimliklerimizi yontan sancılı
											deneyimleri değil,
											sancılı deneyimler sonucu uyananan
											kimliklerimizi ararız.
											Amacı olmayan eziyetlere dayanamayız
											ama bir nedeni olduğuna inandığımız
											büyük acılara göğüs gerebiliriz.
											Kolaylık, üzerimizde mücadeleden
											daha az iz bırakır.
											Hazlarımız olmadan da kendimiz
olabilirdik ama
											anlamı aramamızı teşvik eden
											talihsizliklerimiz olmadan değil.
											St.Paul'un İkinci Corinthian'larda yazdığı
gibi
											'' Bundan dolayıdır ki kusurlardan

											güçsüzken daha çok zevk alıyorum.
									","
											Wir suchen die schmerzlichen 
Erlebnisse nicht,
											die Wunden in unsere Identitäten schlagen,
											aber wir suchen unsere Identitäten
											im Nachgang dieser schmerzlichen Ereignisse.
											Wir ertragen sinnloses Leiden nicht,
											aber wir können große 
Entbehrungen aushalten,
											wenn wir glauben, 
dass sie Sinn ergeben.
											Mühelosigkeit beeindruckt uns weniger
											als Kampf.
											Auch ohne unsere Freuden wären wir wir,
											nicht aber ohne unsere Missgeschicke,
											die uns bei der Sinnsuche antreiben.
											""Darum freue ich mich
über meine Schwächen"",
											schrieb Paulus im 2. Brief
an die Korinther:
											""Denn gerade wenn ich 
schwach bin, bin ich stark.""
									",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
"
","
","
",How the worst moments in our lives make us who we are,Andrew Solomon,20:27,"LGBT,culture,depression,identity,pain,gender equality"
