en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											So I started reading more articles,
I started talking to researchers,
											I started talking to doctors,
											and most importantly,
I started listening to patients.
											I ended up writing a book
based on those conversations,
											and that book really revolved
around three surprises —
											surprises to me, anyway.
											One I already alluded to —
											that there really are some benefits
to medical marijuana.
											Those benefits may not be
as huge or as stunning
											as some of the most avid proponents
of medical marijuana
											would have us believe,
											but they are real.
											Surprise number two:
											medical marijuana does have some risks.
											Those risks may not be
as huge and as scary
											as some of the opponents of medical
marijuana would have us believe,
											but they are real risks, nonetheless.
											But it was the third surprise
that was most ...
											surprising.
											And that is that a lot
of the patients I talked with
											who've turned to medical
marijuana for help,
											weren't turning to medical marijuana
because of its benefits
											or the balance of risks and benefits,
											or because they thought
it was a wonder drug,
											but because it gave them
control over their illness.
											It let them manage their health
											in a way that was productive and efficient
											and effective and comfortable for them.
									","
											Comencé a leer más artículos,
a hablar con investigadores,
											con médicos,
											y lo más importante, comencé 
a escuchar a los pacientes.
											Terminé escribiendo un libro
basado en esas conversaciones,
											y ese libro gira en torno 
a tres cuestiones
											que me sorprendieron.
											Una a la que ya aludí,
											de que la marihuana medicinal 
tiene beneficios.
											Esos beneficios quizá no sean 
tan grandes o asombrosos
											como los más ávidos defensores 
de la marihuana medicinal
											nos quieren hacer creer,
											pero son reales.
											Sorpresa número dos:
											la marihuana medicinal 
tiene algunos riesgos.
											Esos riegos no son 
tan grandes y alarmantes
											como algunos de sus oponentes
nos quieren hacer creer,
											sin embargo, son riesgos reales.
											Pero fue la tercera sorpresa la más...
											sorprendente.
											Muchos de los pacientes 
con los que hablé
											que recurrieron a la marihuana
medicinal en busca de ayuda,
											no recurrieron a esta por sus beneficios
											o por el balance de riesgo-beneficio,
											o porque fuese un medicamento maravilloso,
											sino porque les dio control 
sobre su enfermedad.
											Les permitió manejar su salud
											en una manera productiva, eficiente,
efectiva y cómoda para ellos.
									","
											Comecei a ler mais artigos,
comecei a falar com investigadores.
											Comecei a falar com médicos
											e, mais importante ainda,
comecei a ouvir os doentes.
											Acabei por escrever um livro
com base nessas conversas.
											Esse livro andava à volta
de três surpresas
											— pelo menos, uma surpresa para mim.
											Uma a que já aludi
											é que há de facto, benefícios 
na canábis medicinal.
											Esses benefícios podem não ser
tão enormes ou deslumbrantes,
											como alguns dos defensores mais ávidos
da canábis medicinal
											nos querem fazer crer,
											mas são reais.
											Surpresa número dois:
											a canábis medicinal tem alguns riscos.
											Esses riscos podem não ser
tão grandes e assustadores
											como alguns dos oponentes
da canábis medicinal
											querem que acreditemos,
											mas, de qualquer modo,
são riscos reais.
											Mas a terceira surpresa
é que foi a mais...
											surpreendente.
											Muitos dos doentes com quem falei,
											que recorreram
à canábis medicinal como ajuda,
											não recorriam à canábis medicinal
por causa dos seus benefícios,
											ou do equilíbrio entre riscos e benefícios
											ou porque pensavam
que era uma droga maravilhosa,
											mas porque lhes dava controlo
sobre a sua doença.
											Permitia-lhes gerir a sua saúde
											de uma forma produtiva e eficaz,
											eficaz e confortável para eles.
									","
											J'ai donc lu plus d'articles,
j'en ai parlé avec des chercheurs,
											avec des médecins,
											et surtout,
j'ai enfin écouté les patients.
											A partir de ces conversations,
j'ai fini par écrire un livre
											et ce livre tournait vraiment
autour de trois surprises -
											enfin, pour moi, en tout cas.
											J'ai déjà parlé de la première :
											le cannabis possède vraiment
des vertus thérapeutiques.
											Ces vertus ne sont peut-être pas aussi
énormes ou incroyables
											que ce que certains de ses partisans 
les plus acharnés
											veulent nous faire croire
											mais elles existent.
											Deuxième surprise :
											le cannabis médicinal 
comporte bien des risques.
											Ces risques ne sont peut-être pas aussi
énormes et effrayants
											que ce que certains de ses opposants
veulent nous faire croire,
											mais ils existent tout de même.
											C'est la troisième surprise
qui m'a le plus...
											surpris.
											Et c'est que beaucoup de patients
avec lesquels j'ai pu discuter
											et qui se sont tournés
vers le cannabis médicinal
											ne l'ont pas fait en raison
de ses vertus thérapeutiques,
											du rapport bénéfice-risque
											ou parce qu'ils espéraient
un remède miracle,
											mais parce qu'il leur donnait
du contrôle à exercer sur leur maladie.
											Il leur permettait de gérer leur santé
											d'une manière productive, efficiente,
											efficace et confortable.
									","
											Böylelikle daha fazla makale okumaya,
araştırmacılarla konuşmaya başladım,
											doktorlarla görüşmeye
											ve en önemlisi, hastalara
kulak vermeye başladım.
											Bu konuşmalara dayanarak 
bir kitap yazmaya başladım
											ve aslında bu kitap
üç sürprize ilgiliydi —
											yani benim için sürprizdi.
											Birisi belirttiğim gibi —
											Tıbbi marihuananın
gerçekten yararları var.
											Bu yararlar, tıbbi marihuana 
savunucularının
											inanmamızı istediği kadar 
büyük veya çarpıcı
											olmayabilirler
											ancak gerçekler.
											İki numaralı sürpriz:
											Tıbbi marihuana bazı riskler taşıyor.
											Bu riskler tıbbi marihuanaya
karşı olanların
											inanmamızı istediği kadar ciddi
ve korkutucu olmayabilir
											ancak bunlar ne yazık ki gerçek riskler.
											Fakat, en sürpriz dolu olansa üçüncü
											sürprizdi.
											Görüştüğüm ve iyileşmelerine 
yardımcı olması için
											tıbbi marihuanaya başvuran
birçok hasta, tıbbi marihuanın
											faydaları yüzünden
ya da risklerinin ve yararlarının
											eşit seviyede olmasından ya da
											harika bir ilaç olduğunu
düşündüklerinden değil
											kendilerine hastalıklarını kontrol etme
imkanı verdiği için başvurdular.
											Tıbbi marihuana onlara hastalıklarını
											verimli, etkili ve aynı zamanda etkin
											ve rahat bir şekilde 
yönetmelerine olanak sağlıyor.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											To show you what I mean,
let me tell you about another patient.
											Robin was in her early 40s when I met her.
											She looked though
like she was in her late 60s.
											She had suffered from rheumatoid arthritis
for the last 20 years,
											her hands were gnarled by arthritis,
											her spine was crooked,
											she had to rely
on a wheelchair to get around.
											She looked weak and frail,
											and I guess physically she probably was,
											but emotionally,
cognitively, psychologically,
											she was among the toughest
people I've ever met.
											And when I sat down next to her
											in a medical marijuana dispensary
in Northern California
											to ask her about why she turned
to medical marijuana,
											what it did for her and how it helped her,
											she started out by telling me things
											that I had heard
from many patients before.
											It helped with her anxiety;
											it helped with her pain;
											when her pain was better,
she slept better.
											And I'd heard all that before.
											But then she said something
that I'd never heard before,
											and that is that it gave her
control over her life
											and over her health.
											She could use it when she wanted,
											in the way that she wanted,
											at the dose and frequency
that worked for her.
											And if it didn't work for her,
then she could make changes.
											Everything was up to her.
											The most important thing she said
											was she didn't need
anybody else's permission —
											not a clinic appointment,
not a doctor's prescription,
											not a pharmacist's order.
											It was all up to her.
											She was in control.
									","
											Les contaré de otra paciente.
											Robin tenía apenas 40 cuando la conocí.
											Parecía como si tuviera 60.
											Había padecido de artritis reumatoide 
en los últimos 20 años,
											sus manos estaban
retorcidas por la artritis,
											su espina estaba torcida,
											necesitaba una silla de ruedas 
para moverse.
											Se veía débil y frágil,
											y supongo que físicamente lo estaba,
											pero emocionalmente,
cognitivamente, psicológicamente,
											estaba entre la gente más dura
que he conocido.
											Cuando me senté junto a ella

											en un dispensario de marihuana
medicinal en California
											para preguntarle el porqué había 
recurrido a la marihuana medicinal,
											lo que hizo por ella y cómo le ayudó,
											me dijo cosas que otros pacientes
me habían dicho antes.
											Le ayudaba con la ansiedad;
											le ayudaba con el dolor;
											cuando su dolor aminoraba,
dormía mejor.
											Ya había escuchado eso antes.
											Pero ella me dijo algo que nunca
había escuchado antes,
											dijo que ello le daba 
control sobre su vida
											y sobre su salud.
											Podía usarlo cuando quisiera,
											como ella quisiera,
											la dosis y la frecuencia 
que le funcionara.
											Si no le funcionaba, podía hacer ajustes.
											Todo dependía de ella.
											Lo más importante, dijo,
											era que no necesitaba el permiso
de nadie más —
											ni cita clínica, ni la receta del médico,
											ni el pedido de un farmaceútico.
											Todo dependía de ella.
											Ella tenía el control.
									","
											Para vos dar um exemplo,
vou falar de uma outra doente.
											Robin tinha os seus 40 anos
quando a conheci.
											Mas parecia que estava quase nos 70.
											Sofria de artrite reumatoide
desde há 20 anos,
											tinha as mãos deformadas pela artrite,
											a coluna vertebral torcida,
											tinha que usar uma cadeira de rodas
para se deslocar.
											Tinha um aspeto fraco e frágil,
											e penso que, provavelmente,
o era, fisicamente,
											mas, emocional, cognitiva
e psicologicamente,
											era uma das pessoas mais rijas
que já conheci.
											Quando me sentei junto dela,
											num dispensário de canábis medicinal
na Califórnia do Norte,
											para lhe perguntar porque é
que tinha recorrido à canábis medicinal,
											o que é que lhe fazia
e como a ajudava,
											ela começou a contar-me coisas
											que eu já tinha ouvido antes
de muitos doentes.
											Ajudava-a na sua ansiedade,
ajudava-a nas suas dores.
											Quando tinha menos dores,
dormia melhor.
											Eu já tinha ouvido tudo aquilo.
											Mas, depois, disse uma coisa
que eu nunca tinha ouvido,
											que lhe dava maior controlo
sobre a sua vida e sobre a sua saúde.
											Podia usá-la quando quisesse,
											da forma que ela quisesse,
											na dose que quisesse, com a frequência
que funcionava para ela.
											E se não funcionasse,
podia fazer alterações.
											Era ela que decidia.
											A coisa mais importante que disse
											foi que não precisava
da autorização de ninguém
											— nem uma consulta clínica,
nem uma receita do médico,
											nem uma ordem do farmacêutico.
											Era ela que decidia.
											Ela é que controlava.
									","
											Je vais vous expliquer
ce que je veux dire.
											Robin avait plus de 40 ans
quand je l'ai rencontrée.
											Mais on lui aurait donné presque
70 ans.
											Cela faisait 20 ans qu'elle souffrait
de polyarthrite rhumatoïde,
											ses mains étaient déformées
par la maladie,
											sa colonne vertébrale était tordue,
											elle se déplaçait
en fauteuil roulant.
											Elle avait l'air faible et fragile,
											et physiquement, elle l'était probablement
											mais sur les plans émotif, cognitif
et psychologique
											c'était une des personnes les plus fortes
que j'ai jamais rencontrées.
											Quand je me suis assis à côté d'elle
											dans un dispensaire de cannabis
de Californie du Nord
											pour lui demander pourquoi
elle s'était tournée vers ce traitement,
											quels étaient les bénéfices pour elle,
											elle a commencé par me dire
											ce que j'avais déjà beaucoup
entendu.
											Le cannabis apaisait son anxiété,
											il apaisait ses douleurs,
											et l'analgésie l'aidait
à mieux dormir.
											Je savais tout ça.
											Et puis elle a ajouté
quelque chose d'inédit :
											que le cannabis lui avait redonné
un droit de regard sur sa vie
											et sur sa santé.
											Elle pouvait en prendre
quand elle voulait,
											sous n'importe quelle forme,
											à la dose et à la fréquence
qui lui convenaient.
											Et si ça n'allait plus,
il n'y avait qu'à modifier.
											C'était à elle de décider.
											Le plus important, c'était
											qu'elle n'avait besoin
de la permission de personne.
											Pas d'un médecin,
ni d'une ordonnance,
											ni d'un pharmacien.
											C'était entièrement à elle
de décider.
											C'était son choix à elle seule.
									","
											Daha net açıklamak için
başka bir hastadan bahsedeceğim.
											Robini ilk tanıdığımda
40'lı yaşlarındaydı.
											Gerçi 60'lı yaşlarının sonlarındaymış
gibi görünüyordu.
											Geçtiğimiz 20 yıl eklem iltihabı 
ile mücadele etmişti,
											elleri iltihab nedeniyle şekilsizdi,
											omurgası eğriydi,
											gezinmek için tekerlekli 
sandalyeye muhtaçtı.
											Zayıf ve çelimsiz görünüyordu
											ve sanıyorum fiziksel olarak da öyleydi
											ama duygusal, bilişsel ve 
psikolojik olarak
											tanıdığım en güçlü insanlardandı.
											Ve Kuzey Kaliforniya'daki
											tıbbi marihuana sağlık merkezinde
											neden tıbbi marihuanayı seçtiğini,
onu nasıl etkilediğini
											ve ona nasıl yardım ettiğini
sormak için yanına oturduğumda
											bana daha önce de birçok hastamdan

											duyduğum şeyleri anlatmaya başladı.
											Tıbbi marihuana, kaygısına
											ve ağrılarına iyi geldi.
											Ağrıları dindiğinde çok daha iyi uyudu.
											Bunları daha önce duymuştum.
											Ama sonra bana daha önce
hiç duymadığım bir şey söyledi:
											Tıbbi marihuana ona kendi hayatını 
ve sağlığını kontrol edebilme imkanını
											sunuyordu.
											Tıbbi marihuanayı istediği zaman,
											istediği şekilde,
											kendisine uygun dozda ve
sıklıkta kullanabilirdi.
											Ve bunlar işe yaramazsa 
değişiklikler yapabilirdi.
											Her şey ona bağlıydı.
											Söylediği en önemli şey ise:
											Ne bir klinik randevusuna,
ne bir doktorun reçetesine,
											ne de bir eczacının 
raporuna; kimsenin iznine
											ihtiyaç duymadığıydı.
											Hepsi kendi kararıydı.
											Her şey onun kontrolündeydi.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											And if that seems like a little thing
for somebody with chronic illness,
											it's not — not at all.
											When we face a chronic serious illness,
											whether it's rheumatoid arthritis
or lupus or cancer or diabetes,
											or cirrhosis,
											we lose control.
											And note what I said: ""when,"" not ""if.""
											All of us at some point in our lives
will face a chronic serious illness
											that causes us to lose control.
											We'll see our function decline,
some of us will see our cognition decline,
											we'll be no longer able
to care for ourselves,
											to do the things that we want to do.
											Our bodies will betray us,
											and in that process, we'll lose control.
											And that's scary.
											Not just scary — that's frightening,
											it's terrifying.
											When I talk to my patients,
my palliative care patients,
											many of whom are facing illnesses
that will end their lives,
											they have a lot of be frightened of —
											pain, nausea, vomiting,
constipation, fatigue,
											their impending mortality.
											But what scares them
more than anything else
											is this possibility that at some point,
											tomorrow or a month from now,
											they're going to lose
control of their health,
											of their lives,
											of their healthcare,
											and they're going to become
dependent on others,
											and that's terrifying.
									","
											Si eso parece poco para alguien
con una enfermedad crónica,
											no lo es es absoluto.
											Cuando se tiene 
una enfermedad crónica seria,
											sea artritis reumatoide o lupus
o cáncer o diabetes,
											o cirrosis,
											se pierde el control.
											Dense cuenta que dije ""cuando"" no ""si"".
											Todos nosotros en algún punto de la vida
padeceremos una enfermedad crónica seria
											que nos hará perder control.
											Veremos nuestra actividad disminuir, 
algunos veremos nuestra cognición decaer,
											no seremos capaces de cuidarnos 
a nosotros mismos,
											de hacer las cosas que queremos hacer.
											Nuestros cuerpos nos traicionarán,
											y en ese proceso, perderemos control.
											Es escalofriante.
											No sólo escalofriante, es espantoso,
											es aterrador.
											Cuando hablo con mis pacientes
de cuidados paliativos,
											muchos de los cuales padecen enfermedades
que acabarán con sus vidas,
											tienen mucho por lo que estar aterrados,
											dolor, náusea, vómito, 
estreñimiento, fatiga,
											su inminente mortalidad.
											Lo que los asusta más que cualquier cosa
											es la posibilidad de que en algún punto,
											mañana o en un mes,
											van a perder control de su salud,
											de sus vidas,
											del cuidado de su salud,
											y dependerán de otros,
											y eso es aterrador.
									","
											E se isto parece uma coisa de somenos
para uma pessoa com uma doença crónica,
											não é, de forma alguma.
											Quando enfrentamos 
uma doença crónica grave,
											seja artrite reumatoide, lúpus,
cancro, diabetes ou cirrose,
											perdemos o controlo.
											Reparem que eu disse ""quando"",
não disse ""se"".
											Todos nós, a certa altura da nossa vida,
enfrentaremos uma doença crónica grave
											que leva à perda de controlo.
											Vemos o nosso funcionamento a diminuir,
alguns verão a cognição a diminuir,
											deixaremos de poder
cuidar de nós mesmos,
											de fazer as coisas que queremos fazer.
											O nosso corpo trai-nos
											e, nesse processo, perdemos o controlo.
											É assustador.
											Não só assustador, é terrível,
											é pavoroso.
											Quando falo com os meus doentes,
de cuidados paliativos,
											muitos dos quais enfrentam doenças
que vão acabar com a sua vida,
											eles têm muito o que temer
											— dores, náuseas, vómitos,
prisão de ventre, fadiga,
											a sua mortalidade impeditiva.
											Mas o que os apavora,
mais do que todo o resto,
											é a possibilidade de,
em determinada altura,
											amanhã ou daí a um mês.
											perderem o controlo
da sua saúde, da sua vida,
											ou dos cuidados da sua saúde
											e ficarem dependentes de terceiros.
											Isso é pavoroso.
									","
											Pour un patient
qui souffre d'une maladie chronique,
											ce n'est pas un détail.
											Quand on souffre
d'une maladie chronique grave,
											d'une polyarthrite rhumatoïde,
d'un lupus, d'un cancer, du diabète,
											ou d'une cirrhose,
											on perd le contrôle.
											Et notez bien que je dis « quand », 
pas « si ».
											Tôt ou tard, nous serons tous
confrontés à une grave maladie chronique
											qui nous rendra impuissants.
											Nous subirons tous un déclin
fonctionnel et parfois cognitif,
											nous perdrons notre indépendance
											et la capacité de faire
ce que nous voulons.
											Nos corps nous trahiront,
											et nous perdrons tôt ou tard le contrôle.
											Et cette pensée est effrayante.
											Plus qu'effrayante,
											elle est terrifiante.
											Pour mes patients placés
en soins palliatifs,
											qui pour la plupart sont confrontés
à des maladies qui les tueront,
											les raisons d'avoir peur
ne manquent pas :
											douleurs, nausées, vomissements,
constipation, fatigue,
											et l'approche de la mort.
											Mais ce qui leur fait plus peur que tout,
											c'est la possibilité qu'à un moment,
											demain ou dans un mois,
											ils perdront le contrôle sur leur santé,
											leur vie,
											leurs soins médicaux,
											et qu'ils deviendront dépendants
											car cette idée est terrifiante.
									","
											Ve bu, kronik bir hasta için 
küçük bir şey gibi görünüyorsa da,
											değil - hem de hiç değil.
											İster eklem iltihabı, ister 
deri tüberkülozu,
											ister kanser, ister şeker hastalığı veya 
siroz olsun, kronik ciddi bir hastalıkla
											karşı karşıya kaldığımız zaman
											kontrolü kaybederiz.
											Dikkat edin: ""kalırsak"" değil
""kaldığımız zaman.""
											Hepimiz, hayatımızın bir noktasında, 
kontrolümüzü kaybetmemize neden olan
											kronik, ciddi bir hastalıkla 
karşılaşacağız.
											Kuvvetten düştüğümüzü göreceğiz, 
kimimiz idrak yetersizliğiyle karşılaşacak
											yapmak istediklerimizi yapamayacak,
											kendimize bakamayacak hale geleceğiz.
											Vücutlarımız bize ihanet edecek
											ve bu süreçte kontrolü kaybedeceğiz.
											Bu korkunç bir şey.
											Sadece korkunç da değil— ürkütücü.
											Dehşet verici.
											Çoğu ölümcül hastalıklara sahip olan 

											palyatif bakım hastalarımla 
görüştüğümde onlar açısından
											korkulacak çok fazla şey olduğunu gördüm—
											ağrı, bulantı, kusma, 
kabızlık ve yorgunluk
											yani yaklaşan ölümleri.
											Ancak onları her şeyden 
daha fazla korkutan ise
											bir noktada, yarın ya da
											bundan bir ay sonra, sağlıklarının
											hayatlarının ve bakımlarının
											kontrolünü kaybedecek

											olmaları ihtimaliydi.
											Ve başkalarına bağımlı hale 
gelecek olma ihtimali,
											işte korkunç olan buydu.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											So it's no wonder really
that patients like Robin,
											who I just told you about,
											who I met in that clinic,
											turn to medical marijuana
											to try to claw back
some semblance of control.
											How do they do it though?
											How do these medical
marijuana dispensaries —
											like the one where I met Robin —
											how do they give patients like Robin
back the sort of control that they need?
											And how do they do it
											in a way that mainstream
medical hospitals and clinics,
											at least for Robin, weren't able to?
											What's their secret?
											So I decided to find out.
									","
											No es de sorprenderse 
que pacientes como Robin,
											de la que les acabo de hablar
											que conocí en la clínica,
											recurran a la marihuana medicinal
											para intentar recuperar
un indicio de control.
											¿Cómo lo logran?
											¿Cómo estos dispensarios
de marihuana medicinal,
											como en el que conocí a Robin,
											cómo les dan a pacientes como Robin
el control que necesitan?
											¿Y cómo lo hacen?
											porque los hospitales 
convencionales y clínicas,
											al menos para Robin, no lo logran.
											¿Cuál es su secreto?
											Decidí averiguarlo.
									","
											Por isso, não é surpresa
que doentes como Robin,
											de quem vos falei há pouco,
											que encontrei naquela clínica,
											recorressem à canábis medicinal
											para tentarem agarrar-se
a um certo controlo.
											Mas como é que fazem isso?
											Como é que os dispensários
de marijuana medicinal
											— como aquele onde encontrei Robin
											como dão a doentes como Robin
o tipo de controlo de que precisam?
											Como fazem uma coisa dessas
											de uma forma que as clínicas
e os hospitais convencionais,
											pelo menos para Robin,
não fizeram?
											Qual é o segredo deles?
											Então, decidi investigar.
									","
											Il n'est donc pas vraiment étonnant 
que des patients comme Robin,
											dont je viens de vous parler,
											rencontrée dans cette clinique,
											se tournent vers le cannabis
											pour tenter de retrouver
un semblant de contrôle.
											Mais comment ?
											Comment ces dispensaires
de cannabis médicinal,
											comme celui où j'ai rencontré Robin,
											font-ils pour rendre à Robin et aux autres
le contrôle dont ils ont besoin ?
											Et que font-ils de plus
											que les hôpitaux conventionnels
											qui n'étaient pas parvenus à aider Robin ?
											Quel est leur secret ?
											J'ai décidé d'enquêter.
									","
											Bu yüzden, size 
biraz önce bahsettiğim,
											Robin gibi klinikte tanıştığım
											hastaların
											kontrolü sağlamak için
											tıbbi marihuanaya başvurması
şaşılacak bir şey değil.
											Bunu nasıl başarıyorlar?
											Nasıl oluyor da 
bu tıbbi marihuana merkezleri
											- Robin'le tanıştığım merkezde
olduğu gibi -
											Robin gibi hastalara, ihtiyaç duydukları 
kontrolü geri veriyorlar?
											Bunu normal hastane
											ve kliniklerin yapamadığı bir şekilde
											- en azından Robin için -
nasıl yapıyorlar?
											Sırları ne?
											Böylece öğrenmeye karar verdim.
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											I went to a seedy clinic
in Venice Beach in California
											and got a recommendation
											that would allow me
to be a medical marijuana patient.
											I got a letter of recommendation
that would let me buy medical marijuana.
											I got that recommendation illegally,
											because I'm not
a resident of California —
											I should note that.
											I should also note, for the record,
											that I never used that letter
of recommendation to make a purchase,
											and to all of you DEA agents out there —
									","
											Fui a una clínica sospechosa
en Venice Beach en California
											con una recomendación
											para ser paciente tratado
con marihuana medicinal.
											Me dieron una carta de recomendación
para poder comprar.
											Obtuve esa recomendación de manera ilegal,
											porque no resido en California,
											debo mencionarlo.
											También debo constatar
											que nunca usé esa recomendación
para realizar una compra,
											y para los agentes de la DEA
que andan allá afuera,
									","
											Fui a uma clínica suspeita
em Venice Beach, na Califórnia
											e arranjei uma recomendação
											que me permitia ser
um doente de canábis medicinal.
											Arranjei uma carta de recomendação
											que me permitia comprar
canábis medicinal.
											Arranjei essa recomendação ilegalmente,
											porque não resido na Califórnia
											— é preciso que se note.
											Também devo referir, para registo,
											que nunca usei essa carta
de recomendação para fazer uma compra
											e, se está aqui
algum funcionário da DEA...
									","
											Je suis allé dans une clinique sordide de
Venice Beach en Californie
											pour avoir une autorisation
											me permettant d'utiliser du cannabis
médicinal en tant que patient.
											Cette autorisation,
											je me la suis procurée illégalement
											car je ne réside pas en Californie -
											je dois le préciser.
											Je précise aussi, pour information,
											que je n'ai jamais utilisé cette lettre
pour faire d'achat,
											et je m'adresse à tous les agents
de la DEA -
									","
											Kaliforniya Venice Beach'te 
köhne bir kliniğe gittim
											ve beni tıbbi marihuana
											hastası olarak kabul edebilmeleri için
gerekli olan onay belgesini aldım.
											Tıbbi marihuana satın almamı sağlayacak 
tavsiye mektubunu da aldım.
											Kaliforniya'da yaşamadığımdan,
											bu tavsiyeyi yasa dışı olarak aldığımı da
											belirtmek isterim.
											Ayrıca kayıtlara geçsin lütfen:
											Bu tavsiyeyi, hiçbir zaman 
satın alma işlemi için kullanmadım
											çalışmalarını takdir ettiğim
tüm narkotik polislerine
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											love the work that you're doing,
											keep it up.
									","
											me gusta el trabajo que realizan,
											sigan haciéndolo.
									","
											adorem o trabalho que fazem,
continuem.
									","
											merci pour votre travail,
											continuez comme ça !
									","
											saygıyla beyan etmek isterim.
											Sağ olun!
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
"
","
","
","
","
",A doctor's case for medical marijuana,David Casarett,15:07,"cancer,communication,health,medical research,health care,medicine,mental health,pharmaceuticals,science,social change,policy,writing,TEDMED,addiction"
