en,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											Did you know the World Games
happened this year?
											I was one of over 6,500 athletes
with intellectual disabilities
											from 165 countries who competed in LA.
											There was over 62,000 spectators
watching opening ceremonies,
											and there was live coverage
on TSN and ESPN.
											Did you even know that happened?
									","
											como nem sequer os veem.
											Sabiam que os Jogos Mundiais
se realizaram este ano?
											Eu fui um de mais de 6500 atletas
com deficiências intelectuais
											de 165 países que competiram
em Los Angeles.
											Houve mais de 62 000 espetadores
a assistir às cerimónias de abertura
											e houve cobertura ao vivo
na TSN e na ESPN.
									","
											Saviez-vous que les championnats du monde
s'étaient déroulés cette année ?
											J'étais parmi les plus de 6 500 athlètes
ayant des déficiences intellectuelles
											venus de 165 pays
et concourant à Los Angeles.
											Il y avait plus de 62 000 spectateurs
aux cérémonies d'ouverture,
											et il y avait TSN et ESPN
pour couvrir l'évènement.
											Saviez-vous que
cet événement s'était déroulé ?
									","
											Wussten Sie, dass dieses Jahr 
die World Games waren?
											Ich war einer von über 6 500 Athleten 
mit geistiger Behinderung,
											die aus 165 Ländern 
in Los Angeles teilnahmen.
											Über 62 000 Zuschauer
sahen sich die Eröffnungsfeier an
											und TSN und ESPN berichteten live.
											Wussten Sie überhaupt, dass es das gab?
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											What do you think of
when you see someone like me?
											I am here today to challenge you
											to look at us as equals.
									","
											Sabem, pelo menos, que isso existiu?
											O que é que pensam quando veem
alguém como eu?
											Estou aqui hoje para vos desafiar
									","
											Que pensez-vous lorsque
vous rencontrez quelqu'un comme moi ?
											Je suis ici aujourd'hui pour vous défier
											de nous considérer comme égaux.
									","
											Was denken Sie, wenn Sie
jemanden wie mich sehen?
											Ich bin heute hier,
um Sie herauszufordern,
											uns als gleichwertig anzusehen.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											Special Olympics transforms
the self-identity of athletes
											with intellectual disabilities
											and the perceptions of everyone watching.
											For those of you who aren't familiar,
											Special Olympics is for athletes
with intellectual disabilities.
											Special Olympics is separate
from the Paralympics and Olympics.
											We offer high-quality,
year round sports programs
											for people with intellectual disabilities
											that changes lives and perceptions.
											This movement has changed my life
											and those of so many others.
											And it has changed the way
											the world sees people
with intellectual disabilities.
									","
											a olhar para nós como vossos iguais.
											Os Special Olympics transformam
a identidade dos atletas
											com deficiências intelectuais
											e as perceções de todos
os que os observam.
											Para aqueles que não conhecem,
											os Special Olympics são para atletas
com deficiências intelectuais.
											Os Special Olympics são separados
dos Jogos Paraolímpicos e Olímpicos.
											Oferecemos alta qualidade nos programas
desportivos, durante todo o ano,
											a pessoas com deficiências intelectuais
											que altera a vida e a perceção.
											Este movimento mudou a minha vida
											e a de tantos outros,
											e alterou a forma
									","
											Les Jeux Olympiques Spéciaux transforment
l'identité propre des athlètes
											ayant des déficiences intellectuelles
											et la perception de quiconque
regardant la compétition.
											Pour ceux d'entre vous
qui ne le savent pas,
											les Jeux Olympiques Spéciaux
											s'adressent aux sportifs
ayant des déficiences intellectuelles.
											Les Jeux Olympiques Spéciaux sont séparés
des Jeux Paralympiques et Olympiques.
											Nous offrons des programmes sportifs
de haute qualité, toute l'année
											pour les personnes
ayant des déficiences intellectuelles,
											ce qui change des vies et la perception.
											Ce mouvement a changé ma vie
											et celle de tellement d'autres personnes.
											Et cela a changé la manière
											dont le monde voit les personnes
ayant des déficiences intellectuelles.
									","
											Special Olympics verändert
das Selbstverständnis der Athleten
											mit geistigen Behinderungen
											und die Wahrnehmung von jedem,
der ihnen zusieht.
											Für alle, die damit nicht vertraut sind:
											Die Special Olympics sind für Athleten
mit geistigen Behinderungen.
											Sie finden getrennt von den Olympischen
und Paralympischen Spielen statt.
											Wir bieten hochqualitative, 
ganzjährige Sportprogramme
											für Menschen mit geistigen Behinderungen,
											die Leben und Wahrnehmung verändern.
											Diese Bewegung hat mein Leben verändert
											und das von so vielen anderen.
											Und es hat die Art und Weise geändert,
											wie die Welt Menschen mit geistigen 
Behinderungen wahrnimmt.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											I was born with epilepsy
and an intellectual disability.
											Growing up, I played hockey
until I was 12 years old.
											The older I got, the more I felt
											it was harder to keep up
with everyone else,
											and I was angry and frustrated.
											For a while, I did not play any sports,
											didn't have many friends
											and felt left out and sad.
									","
											como o mundo vê as pessoas
com deficiências intelectuais.
											Nasci com epilepsia
e uma deficiência intelectual.
											Ao crescer, joguei hóquei até aos 12 anos.
											Quanto mais velho ficava,
maior dificuldade sentia
											em acompanhar os outros
											e sentia-me irritado e frustrado.
											Durante uns tempos,
deixei de praticar desporto,
											não tinha muitos amigos,
									","
											Je suis né épileptique
et avec une déficience intellectuelle.
											En grandissant, j'ai joué au hockey
jusqu'à mes 12 ans.
											Plus je grandissais, plus je ressentais
											qu'il était plus difficile de se maintenir
à la hauteur des autres,
											et j'étais énervé et frustré.
											Pendant un certain temps, 
je n'ai plus pratiqué aucun sport,
											n'avais plus aucun ami,
											et me sentais oublié et triste.
									","
											Ich wurde mit einer Epilepsie und
einer geistigen Behinderung geboren.
											Bis ich 12 Jahre alt war,
spielte ich Hockey.
											Je älter ich wurde, desto mehr spürte ich,
											dass es schwerer wurde,
mit den Anderen mitzuhalten,
											und so wurde ich wütend und frustriert.
											Für eine Weile betrieb ich keinen Sport,
											hatte nicht viele Freunde,
											fühlte mich ausgeschlossen und traurig.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											There was a time when people
with intellectual disabilities
											were hidden away from society.
											No one thought they could
participate in sports,
											let alone be a valued member of society.
											In the 1960s, Dr. Frank Hayden,
											a scientist at the University of Toronto,
											was studying the effects
of regular exercise
											on the fitness levels of children
with intellectual disabilities.
											Using rigorous scientific research,
											Dr. Hayden and other researchers
											came to the conclusion
											that it was simply the lack
of opportunity to participate
											that caused their fitness
levels to suffer.
									","
											e sentia-me excluído e triste.
											Houve tempos em que as pessoas
com deficiências intelectuais
											eram mantidas à margem da sociedade.
											Ninguém pensava que elas podiam
participar no desporto,
											quanto mais ser um membro 
da sociedade com valor.
											Nos anos 60, o Dr. Frank Hayden,
											um cientista da Universidade de Toronto,
											estudava os efeitos do exercício regular
											nos níveis da aptidão física de crianças
com deficiências intelectuais.
											Usando uma rigorosa investigação científica,
											o Dr. Hayden e outros investigadores
											chegaram à conclusão
											de que era apenas a falta
de oportunidade em participar
									","
											Il fut un temps où les personnes
ayant des déficiences intellectuelles
											étaient cachées de la société.
											Personne ne pensait 
qu'ils pouvaient pratiquer un sport,
											et encore moins être un membre
important pour la société.
											Dans les années 60, Dr. Frank Hayden,
											un scientifique à l'Université de Toronto,
											étudiait les effets de l'exercice régulier
											sur la condition physique des enfants
ayant des déficiences intellectuelles.
											Utilisant des recherches
scientifiques rigoureuses,
											Dr. Hayden et d'autres chercheurs
											ont conclu
											que c'était simplement 
le manque d'opportunité à participer
											qui entraînait des problèmes
de condition physique.
									","
											Es gab eine Zeit, in der Menschen
mit geistigen Behinderungen
											vor der Gesellschaft versteckt wurden.
											Niemand dachte, sie könnten 
am Sport teilhaben,
											geschweige denn ein geschätztes Mitglied
der Gesellschaft sein.
											In den 60er Jahren
untersuchte Dr. Frank Hayden,
											ein Wissenschaftler 
der Universität Toronto,
											die Wirkungen von regelmäßigem Training
											auf die Kondition von Kindern
mit geistigen Behinderungen.
											Durch Anwendung gründlicher
wissenschaftlicher Forschung
											kamen Dr. Hayden und andere Wissenschafter
											zu der Schlussfolgerung,
											dass es nur an dem Mangel
an Gelegenheit zur Teilnahme lag,
											die ihre Kondition leiden ließ.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											Lots of people doubted
that people with intellectual disabilities
											could benefit from fitness programs
											and sports competition opportunities.
											But pioneers like Dr. Hayden
and Eunice Kennedy Shriver,
											the founder of Special Olympics,
											persevered,
											and Special Olympics athletes
have proved them right
											four and a half million times over.
									","
											que prejudicava a aptidão física delas.
											Muita gente duvidava que as pessoas
com deficiências intelectuais
											pudessem beneficiar
de programas de aptidão física
											e de oportunidades
de competição desportiva,
											mas pioneiros, como o Dr. Hayden
e Eunice Kennedy Shriver,
											a fundadora dos Special Olympics,
											perseveraram.
											Os atletas dos Special Olympics
provaram que eles tinham razão
									","
											Beaucoup de gens doutaient
											que les personnes
ayant des déficience intellectuelles
											pouvaient bénéficier
des programmes de mise en forme
											et des compétitions sportives.
											Mais des pionniers comme Dr. Hayden
et Eunice Kennedy Shriver,
											le fondateur des Jeux Olympiques Spéciaux,
											ont persévéré,
											et les athlètes des Jeux Olympiques
Spéciaux leur ont donné raison
											quatre millions et demi de fois.
									","
											Viele Leute zweifelten daran, dass
Menschen mit geistigen Behinderungen
											aus Trainingsprogrammen
											und Möglichkeiten für Sportwettkämpfe
Nutzen ziehen könnten.
											Aber Pioniere wie Dr. Hayden
und Eunice Kennedy Shriver,
											die Begründerin der Special Olympics,
											machten beharrlich weiter
											und die Athleten der Special Olympics
gaben ihnen Recht —
											mehr als viereinhalb Millionen Mal.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											(Applause)
									","
											quatro milhões e meio de vezes.
									","
											(Applaudissements)
									","
											(Applaus)
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											Before I joined Special Olympics,
											I was nervous
											because I was young, shy, not confident
											and didn't have many friends.
											When I got there, though,
everyone was very encouraging,
											supportive, and let me be myself
											without being judged.
											Now, I am a basketball player
and speed skater
											who has competed
at provincial, national games,
											and this year made it all the way
to the World Summer Games in LA,
											where I was part of the first ever
Canadian basketball team
											to compete at World Games.
									","
											(Aplausos)
											Antes de aderir aos Special Olympics,
											eu andava nervoso,
											porque era jovem,
tímido, pouco confiante,
											e não tinha muitos amigos.
											Mas, quando lá cheguei,
foram todos muito encorajadores,
											apoiantes e deixaram-me ser eu
											sem me julgarem.
											Agora, sou jogador de basquetebol
e patinador de velocidade
											que tem competido em jogos 
provinciais, nacionais,
											e este ano chegou aos Jogos Mundiais
de verão em Los Angeles,
											onde fiz parte da primeira
equipa canadiana de basquetebol
									","
											Avant que je rejoigne
les Jeux Olympiques Spéciaux,
											j'étais nerveux
											car j'étais jeune, timide,
et avais peu de confiance en moi
											et je n'avais pas beaucoup d'amis.
											Lorsque je suis arrivé, pourtant,
tout le monde m'a beaucoup encouragé,
											m'a supporté et m'a laissé être moi-même
											sans être jugé.
											A présent, je suis un joueur de basketball
et un patineur de vitesse
											qui a concouru
aux jeux régionaux, nationaux,
											et cette année, a fini
aux Jeux Mondiaux d’Été à Los Angeles,
											où j'ai fait partie de la toute première
équipe canadienne de basketball
											à participer aux Jeux Mondiaux.
									","
											Bevor ich mich der Special Olympics-
Bewegung anschloss,
											war ich nervös,
											weil ich jung und schüchtern war,
											kein Selbstvertrauen
und nicht viele Freunde hatte.
											Als ich dahin kam, war jedoch
jeder sehr unterstützend
											und sie ließen mich so sein, wie ich bin,
											ohne mich zu beurteilen.
											Jetzt bin ich ein Basketballspieler
und Eisschnellläufer,
											der an regionalen, nationalen Spielen 
teilgenommen hat,
											und es dieses Jahr zu den 
World Summer Games in L. A. geschafft hat,
											wo ich Teil des ersten kanadischen
Basketballteams war,
											das jemals an den World Games
teilgenommen hat.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											(Applause)
									","
											a competir nos Jogos Mundiais.
									","
											(Applaudissements)
									","
											(Applaus)
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											I am one of more than four and a half
million athletes around the globe,
											and I've heard so many similar stories.
											Being Special Olympics athletes
											restores our pride and dignity.
									","
											(Aplausos)
											Sou um de mais de 4,5 milhões 
de atletas em todo o globo
											e já ouvi muitas histórias semelhantes.
											Sermos atletas dos Special Olympics
									","
											Je suis l'un des plus de quatre millions
et demi d'athlètes du monde entier,
											et j'ai entendu tellement
d'histoires similaires.
											Être un athlète
des Jeux Olympiques Spéciaux
											redonne de la fierté et de la dignité.
									","
											Ich bin einer von mehr als 
viereinhalb Millionen Athleten weltweit
											und ich habe so viele 
ähnliche Geschichten gehört.
											Athleten der Special Olympics zu sein,
											stellt unseren Stolz
und unsere Würde wieder her.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											Special Olympics also addresses
critical health needs.
											Studies have shown that, on average,
											men with intellectual disabilities
											die 13 years younger than men without,
											and women with intellectual disabilities
											die 20 years younger than women without.
											Special Olympics keeps us healthy
											by getting us active
											and participating in sport.
											Also, our coaches teach us
about nutrition and health.
											Special Olympics also provides
free health screening
											for athletes who have difficulty
communicating with their doctor
											or accessing health care.
									","
											restaura o nosso orgulho e dignidade.
											Os Special Olympics também 
tratam de necessidades de saúde críticas.
											Os estudos têm mostrado que, em média,
											os homens com deficiências intelectuais
											morrem 13 anos mais cedo
do que os homens que as não têm
											e as mulheres com deficiências intelectuais
											morrem 20 anos mais cedo
do que as mulheres que as não têm.
											Os Special Olympics mantêm-nos saudáveis
											porque nos mantêm ativos
e participativos no desporto.
											Os nossos treinadores também
nos ensinam nutrição e saúde.
											Os Special Olympics também proporcionam
exames de saúde grátis
											aos atletas que têm dificuldades
de comunicação com os médicos
									","
											Les Jeux Olympiques Spéciaux adressent
également des besoins de santé importants.
											Des études ont indiqué qu'en moyenne
											les hommes
ayant des déficiences intellectuelles
											meurent 13 ans plus jeune
que les hommes sans,
											et les femmes
ayant des déficiences intellectuelles
											meurent 20 ans plus jeune
que les femmes sans.
											Le Jeux Olympiques Spéciaux
nous gardent en bonne santé
											en nous rendant actifs
											et en nous faisant participer à un sport.
											Par ailleurs, nos entraîneurs
nous enseignent la nutrition et la santé.
											Les Jeux Olympiques Spéciaux fournissent
également des tests de dépistage gratuits
											pour les athlètes qui ont des difficultés
à communiquer avec leur docteur
											ou à accéder aux soins médiaux.
									","
											Die Special Olympics sprechen auch 
bedeutsame Gesundheitsbedürfnisse an.
											Untersuchungen haben gezeigt,
											dass Männer mit geistigen
Behinderungen im Durchschnitt
											13 Jahre früher sterben als Männer
ohne geistige Behinderungen
											und Frauen mit geistigen Behinderungen
											20 Jahre früher sterben als Frauen ohne.
											Die Special Olympics halten uns gesund,
											indem wir aktiv werden
											und am Sport teilhaben.
											Unsere Trainer bringen uns auch etwas
über Ernährung und Gesundheit bei.
											Die Special Olympics sorgen auch für
kostenlose Gesundheitsuntersuchungen
											für Athleten, die Schwierigkeiten haben,
mit ihrem Arzt zu kommunizieren
											oder medizinisch versorgt zu werden.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											At the 2015 World Summer Games,
											my Team Canada teammates and I
played the Nigerian basketball team.
											The day before our game,
											the Nigerian basketball team went to
the World Games Healthy Athlete screening,
											where seven of 10 members
											were given hearing aids for free
											and got to hear clearly
for the first time.
									","
											ou de aceder aos cuidados de saúde.
											Nos Jogos Mundiais de verão de 2015
											os meus colegas da equipa do Canadá e eu
											jogámos com a equipa
de basquetebol da Nigéria.
											No dia anterior ao nosso jogo,
											a equipa de basquetebol da Nigéria 
foi fazer exames de saúde
											e 10 membros da equipa
									","
											Aux Jeux d’Été Mondiaux 2015,
											mes coéquipiers de l'équipe Canada et moi
jouions contre l'équipe du Nigeria.
											Le jour précédent notre match,
											l'équipe nigériane de basket
était venue au dépistage
											des Athlètes des Jeux Mondiaux
											à l'occasion duquel 
des dispositifs d'aide auditive
											ont été distribués gratuitement
à sept membres sur dix
											et ont eu l'occasion d'entendre
clairement pour la première fois.
									","
											Bei den World Summer Games 2015
											spielten meine Mitspieler und ich
gegen das nigerianische Basketballteam.
											Einen Tag vor unserem Spiel
											ging das nigerianische Basketballteam
zur Untersuchung für World Games-Athleten,
											wo 7 von 10 Mitgliedern
											kostenlos Hörgeräte erhielten
											und sie so zum ersten Mal deutlich hörten.
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
											(Applause)
									","
											receberam aparelhos de audição grátis
									","
											(Applaudissements)
									","
											(Applaus)
									",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
"
","
","
","
",Special Olympics let me be myself — a champion,Matthew Williams,14:12,"bullying,community,disability,health,sports,identity,inequality,motivation,personal growth,play,potential,self,TEDx,social change"
