en,fr,tr,pt,title,speaker,duration,tags
"
											You can’t leave anything up to chance -
NIM will take any advantage it can get.
											And you’ll need to have a response 
to any possible move it makes.
									","
											Vous ne pouvez rien laisser au hasard,
NIM tirera avantage de tout ce qu'il peut.
											Vous devez pouvoir répondre
à toute action de sa part.
									","
											Hiçbir şeyi şansa bırakamazsın.
NIM bulduğu her fırsatı değerlendirir.
											Yapabileceği her muhtemel hamle 
için bir karşılığının olması gerekecek.
									","
											e tens que ter resposta
											a qualquer possível movimento
que ela faça.
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
											The trick here is to start from where 
you want to end and work backwards.
											You want to be the one to lower 
the water level to 0,
											which means you need the water level 
to be at 1, 3, or 4
											when control switches to you.
											If the water level were at 2,
											your only option would be
to lower it 1 story,
											which would lead 
to NIM making the winning move.
											If we color code the water levels,
											we can see a simple principle at play:
											there are “losing” levels like 2,
											where no matter what whoever starts 
their turn there does, they’ll lose.
											And there are winning levels,
where whoever starts their turn there
											can either win or leave their opponent 
with a losing level.
											So not only are 1, 3, 
and 4 winning levels,
											but so are 5 and 6,
											since you can send your opponent 
to 2 from there.
									","
											Le truc est de commencer
par là où vous voulez arriver
											et de revenir en arrière.
											Vous voulez être celui baissant
le niveau d'eau à 0,
											ce qui signifie que le niveau d'eau
devrait être à 1, 3 ou 4
											quand vous récupérer le contrôle.
											Si le niveau d'eau est à 2,
											votre seule option serait
de le baisser d'un étage,
											NIM effectuerait alors le coup gagnant.
											Si nous colorons les niveaux d'eaux,
											nous pouvons le voir
qu'un principe simple s'applique :
											il y a des niveaux « perdants »
comme le 2,
											où peu importe ce que fera
celui dont c'est le tour, il perdra.
											Il y a des niveaux gagnant
où celui dont c'est le tour
											peut gagner ou laisser son adversaire
dans un niveau perdant.
											Il n'y a pas que 1, 3 et 4
qui sont des niveaux gagnants,
											il y a aussi 5 et 6
											car vous pouvez envoyer
votre adversaire au niveau 2.
									","
											Püf noktası, nerede bitmesini istiyorsan
oradan başlamak ve geriye doğru gitmek.
											Su seviyesini 0. kata indiren 
sen olmak istiyorsun
											Bu da sıra sana geçtiğinde su seviyesinin
1, 3 veya 4'te
											
olmasına ihtiyacın var demek.
											Eğer su seviyesi 2. katta olsaydı
											tek seçeneğin 1 kat azaltmak olacaktı
											dolayısıyla NIM kazanma 
hamlesini yapabilecekti.
											Eğer su seviyelerine 
renk kodu atarsak
											işleyen basit bir ilkesi 
olduğunu görebiliriz:
											ne olursa olsun 
o kattan başlayanın kaybedeceği
											2 gibi ""kaybetme"" katları var.
											Ve sırasına oradan 
başlayana kazandırabilen
											ya da rakibini kaybetme katında
bırakabilen kazanma katları var.
											Yani kazanma katları 
sadece 1, 3 ve 4 değil
											aynı zamanda 5 ve 6
											çünkü oradan rakibini
2'ye gönderebilirsin.
									","
											O truque aqui é começar
por onde queres acabar
											e andar para trás.
											Queres ser tu a baixar 
o nível da água para 0,
											ou seja, precisas que o nível da água
esteja no 1.º, no 3.º ou no 4.º piso
											quando o controlo passar para ti.
											Se o nível da água estiver no 2.º piso,
											a tua única opção será baixá-lo um piso
											o que fará com que a NIM
faça o movimento da vitória.
											Se codificarmos com cores
os níveis da água,
											vemos que está em jogo
um princípio simples:
											há níveis ""perdedores"", como o 2.º,
											em que, seja quem for que começar aí
a sua vez, perderá.
											E há níveis ""ganhadores"", em que,
seja quem for que começar aí a sua vez,
											pode ganhar ou deixar o adversário
com um nível perdedor.
											Portanto, os níveis ganhadores
para além dos níveis 1, 3 e 4,
											são também os níveis 5 e 6
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
											What about 7?
											From 7, all possible moves would 
send your opponent to a winning level,
											making this another losing level.
											And we can continue up 
the lab in this way.
											If you start your turn 1, 3,
or 4 levels above a losing level,
											then you’re at a winning level.
											Otherwise, you’re destined to lose.
									","
											Qu'en est-il du 7 ?
											Du 7, toutes les actions possibles
envoient votre adversaire
											à un niveau gagnant,
											faisant du 7 un autre niveau perdant.
											Nous pouvons continuer ainsi
vers le haut du labo.
											Si vous commencez votre tour 1, 3
ou 4 étages au-dessus d'un niveau perdant,
											vous êtes à un niveau gagnant.
											Sinon, vous êtes condamné à perdre.
									","
											Peki ya 7?
											7'den yapılacak muhtemel her hamle
rakibini kazanma katına gönderir,
											bu da onu başka bir
kaybetme katı yapar.
											Bu şekilde laboratuvarda
yukarı doğru devam edebiliriz.
											Eğer sırana kaybetme katlarından
1, 3 ya da 4 kat aşağıda başlarsan
											kazanma katındasın demektir.
											Aksi takdirde kaybetmek alın yazın.
									","
											porque, a partir deles, podes enviar
o adversário para o nível 2.
											Então, e o nível 7?
											No nível 7, todos os movimentos possíveis
											enviarão o adversário
para um nível ganhador.
											o que faz dele outro nível perdedor.
											Podemos continuar deste modo
pelo laboratório acima.
											Se começares a tua vez
											1, 3 ou 4 níveis acima
de um nível perdedor
											estás num nível ganhador.
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
											You could continue like this 
all the way to level 25.
											But as a shortcut,
											you might notice that levels 8 through 11
are colored identically to 1 through 4.
											Since a level’s color is determined by
the levels 1, 3, and 4 stories below it,
											this means that level 12 
will be the same color as level 5,
											13 will match 6,
											14 will match 7, and so on,
									","
											Vous pourriez continuer ainsi
jusqu'au niveau 25.
											Pour faire plus vite,
											vous pouvez remarquer
que les niveaux 8 à 11
											sont de la même couleur
que les niveaux 1 à 2.
											La couleur d'un niveau étant déterminée
											par les niveaux 1, 3
et 4 étages en-dessous,
											cela signifie que le niveau 12
sera de la même couleur que le 5,
											le 13 sera identique au 6,
											le 14 au 7 et ainsi de suite.
									","
											Bu şekilde 25. kata
kadar devam edebilirsin.
											Ama kısa yol olarak,
											8'den 11'e kadar olan katlarla 
1'den 4'e olan katların renkleri aynı.
											Bir katın rengi kendinden aşağıdaki 
1,3 ve 4. katlardan belirlendiği için
											12. kat 5. katla aynı
renkte olacak demektir,
											13-6 ile eşleşecek,
											14-7 ile eşleşecek, böyle devam eder.
									","
											Caso contrário, estás condenado a perder,
											Podes continuar deste modo
até ao nível 25.
											Mas, para ser mais rápido,
											repara que os níveis 8 a 11
têm as mesmas cores dos níveis 1 a 4.
											Como a cor de um nível é determinada
pelos níveis 1, 3 e 4, por baixo dele
											isso significa que o nível 12
terá a mesma cor do nível 5,
											o nível 13 será igual ao nível 6
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
											In particular, the losing levels 
will always be multiple of 7,
											and two greater than multiples of 7.
											Now, from your original 
starting level of 25,
											you have to make sure your opponent starts
on a losing level every single turn—
											if NIM starts on a winning level 
even once,
											it’s game over for you.
											So your only choice on turn 1 
is to lower the water level by 4 stories.
											No matter what the AI does,
											you can continue giving it losing levels
											until you reach 0 
and trigger the manual override.
									","
											En particulier, les niveaux perdants
seront toujours des multiples de 7
											et les multiples de 7 plus deux.
											De votre niveau de départ au 25ème étage,
											vous devez vous assurez
											que votre adversaire soit
à un niveau perdant à tous les tours.
											Si NIM commence à un niveau gagnant
ne serait-ce qu'une fois,
											vous avez perdu.
											Votre seul choix au premier tour
est de baisser l'eau de 4 étages.
											Peu importe ce que fait l'IA,
											vous pouvez continuer
à lui donner des niveaux perdants
											jusqu'à atteindre 0
et activez le contrôle manuel.
									","
											Bilhassa 7'nin katları
ve katlarından 2 fazlası
											hep kaybetme katları olacak.
											Şimdi başlama katın 25'e gelirsek,
											rakibinin her seferinde kaybetme
katından başladığına emin olmalısın.
											Eğer NIM bir kere bile 
kazanma katından başlarsa
											senin için oyun biter.
											Yani ilk sıranda su seviyesini
4 kat düşürmek tek seçeneğin.
											Yapay zekâ ne yaparsa yapsın
											Sıfıra ulaşıp etkisiz bırakma
butonuna basana kadar
											ona kaybetme katlarını verebilirsin.
									","
											o nível 14 será igual ao nível 7,
e assim sucessivamente.
											Ou seja, os níveis perdedores
serão sempre, ou múltiplos de 7
											ou múltiplos de 7 mais 2.
											A partir do nível inicial do 25.º piso,
											tens que garantir que o teu adversário
											começa num nível perdedor
sempre que for a vez dele.
											Se a NIM começar num nível ganhador,
nem que seja uma só vez,
											para ti, o jogo acabou.
											Portanto, a tua única hipótese,
na primeira jogada,
											é baixar o nível da água em 4 pisos.
											Seja o que for que a IA faça,
											podes continuar a dar-lhe
níveis perdedores,
											até chegares a 0
e acionar o comando manual.
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
											And with that, the crisis is averted.
											Now, back to a less stressful 
kind of surfing.
									","
											En faisant cela, la crise est évitée.
											Vous pouvez reprendre
un type de surf moins stressant.
									","
											Böylece kriz önlenir.
											Şimdi daha az stresli bir 
sörf türüne geri dönelim.
									","
											E assim, afastarás a crise.
											Agora, volta para um tipo
menos desgastante de ""surf"".
									",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
"
","
","
","
",Can you solve the rogue AI riddle?,Dan Finkel,4:22,"TED-Ed,math"
