en,es,tr,de,title,speaker,duration,tags
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											And that would happen every single paper.
									","
											Eso pasa con cada artículo.
									","
											Her makalede hep böyle oluyordu.
									","
											Und das passierte mit
jeder einzelnen Arbeit.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											But then came my 90-page senior thesis,
											a paper you're supposed
to spend a year on.
											And I knew for a paper like that,
my normal work flow was not an option.
											It was way too big a project.
											So I planned things out,
											and I decided I kind of had
to go something like this.
											This is how the year would go.
											So I'd start off light,
											and I'd bump it up in the middle months,
											and then at the end,
I would kick it up into high gear
											just like a little staircase.
											How hard could it be
to walk up the stairs?
											No big deal, right?
									","
											Pero luego llega la tesis de 90 páginas,
											un artículo en el que se supone 
uno pasó un año.
											Sabía que para un trabajo así, mi flujo 
de trabajo normal no era opción.
											Era un proyecto demasiado grande.
											Por eso planeé las cosas,
											y decidí hacer algo como esto.
											Planifiqué el año.
											Empezaría de a poco,
											en los meses del medio aceleraría,
											y luego, el empujón final
											como una pequeña escalera.
											¿Cuán difícil sería subir las escaleras?
											No gran cosa, ¿no?
									","
											Ama sonra 90 sayfalık, üzerinde 
bir sene boyunca uğraşmanız gereken
											bitirme tezim geldi.
											Böyle bir ödevi normal çalışma şeklimle 
yapamayacağımı biliyordum.
											Fazla büyük bir projeydi.
											Ben de her şeyi planladım
											ve bu şekilde gitmeye karar verdim.
											Bir seneyi bu şekilde kullanacaktım.
											Önce hafif başlayıp
											yılın ortasına doğru çalışmayı arttıracak
											ve sonunda vitesi iyice yükseltecektim.
											Aynı küçük bir merdiven gibi.
											Merdivenleri çıkmak 
ne kadar zor olabilirdi ki?
											Lafı bile olmaz, değil mi?
									","
											Doch dann kam
die 90-seitige Abschlussarbeit —
											eine Arbeit, an der man
ein Jahr sitzen sollte.
											Mein normaler Arbeitsprozess 
kam dafür nicht in Frage.
											Das Projekt war viel zu groß.
											Also plante ich alles
											und beschloss, es etwa so zu machen.
											So würde das Jahr aussehen.
											Ich würde langsam beginnen,
											mich in den mittleren Monaten steigern
											und am Ende noch mal eins draufsetzen.
											Wie eine kleine Treppe.
											Wie schwer kann es sein,
ein paar Stufen zu gehen?
											Kein großes Ding, oder?
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											But then, the funniest thing happened.
											Those first few months?
											They came and went,
											and I couldn't quite do stuff.
											So we had an awesome new revised plan.
									","
											Pero luego sucedió algo muy gracioso.
											¿Los primeros meses?
											Como vinieron, se fueron,
											y prácticamente no hice nada.
											Hice un nuevo plan ajustado.
									","
											Ama sonra çok acayip bir şey oldu.
											O ilk birkaç ay var ya,
											bir anda gelip geçti
											ve ben pek bir şey yapamadım.
											O yüzden revize edilmiş
yeni müthiş bir plan yaptım.
									","
											Doch dann passierte etwas Witziges.
											Diese ersten Monate?
											Sie kamen und gingen,
											und ich kam irgendwie zu nichts.
											Also gab es einen genialen
überarbeiteten Plan.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											And then —
									","
											Y luego...
									","
											Ve sonra —
									","
											Und dann —
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											But then those middle months
actually went by,
											and I didn't really write words,
											and so we were here.
											And then two months turned into one month,
											which turned into two weeks.
											And one day I woke up
											with three days until the deadline,
											still not having written a word,
											and so I did the only thing I could:
											I wrote 90 pages over 72 hours,
											pulling not one but two all-nighters —
											humans are not supposed to pull
two all-nighters —
											sprinted across campus,
											dove in slow motion,
											and got it in just at the deadline.
									","
											Pasaron los meses del medio,
											y en verdad no escribí nada,
											así que estábamos aquí.
											Luego dos meses se hicieron un mes,
											que fueron dos semanas.
											Y un día desperté
											y faltaban tres días para la entrega,
											y todavía no había escrito nada,
											de modo que hice 
lo único que podía hacer:
											Escribí 90 páginas en 72 horas,
											no en una sino en dos noches enteras,
											se supone que los humanos
no pasamos dos noches en vela
											corriendo por el campus,
											cayendo en cámara lenta,
											lográndolo justo para la entrega.
									","
											Sonra ortadaki aylar da geçip gitti
											ve ben yine bir şey yazmadım.
											Sonunda bu duruma geldik.
											Kalan iki ay, bir aya;
											bir ay da iki haftaya dönüştü.
											Bir gün uyandığımda,
											son teslim tarihine üç gün kalmıştı
											ve ben hâlâ tek bir kelime yazmamıştım.
											Ben de yapabileceğim tek şeyi yaptım.
											Tek gece değil, tam iki gece sabahlayarak
											72 saatte 90 sayfa yazdım.
											İnsanların iki gece üst üste
sabahlamaması gerek aslında.
											Kampüsü koşarak geçip
											ağır çekimde içeri dalarak
											tam son anda tezimi teslim ettim.
									","
											dann verflogen die mittleren Monate,
											ohne dass ich wirklich ein Wort schrieb,
											und so waren wir an diesem Punkt.
											Dann wurden zwei Monate zu einem,
											und dieser wurde zu zwei Wochen.
											Eines Tages wachte ich auf,
											drei Tage vor dem Abgabetermin,
											ohne ein Wort geschrieben zu haben.
											Also tat ich das, was mir übrig blieb:
											Ich schrieb 90 Seiten in 72 Stunden,
											arbeitete nicht eine,
sondern zwei Nächte durch —
											kein Mensch sollte zwei Nächte
am Stück durchmachen –
											rannte über den Campus,
											hechtete in Zeitlupe
											und schaffte es genau zum Abgabetermin.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											I thought that was the end of everything.
											But a week later I get a call,
											and it's the school.
											And they say, ""Is this Tim Urban?""
											And I say, ""Yeah.""
											And they say, ""We need
to talk about your thesis.""
											And I say, ""OK.""
											And they say,
											""It's the best one we've ever seen.""
									","
											Pensé que eso era el fin de todo.
											Pero una semana después 
recibí una llamada,
											de la universidad.
											Dijeron: ""¿Es Ud. Tim Urban?""
											Dije: ""Sí"".
											Dijeron: ""Tenemos que hablar
sobre su tesis"".
											Dije: ""Bien"".
											Y ellos:
											""Es la mejor que hemos visto"".
									","
											Her şey bitti sanıyordum.
											Ama bir hafta sonra telefonum çaldı,
											okuldan arıyorlardı.
											""Tim Urban ile mi görüşüyoruz?"" dediler.
											""Evet."" dedim.
											""Teziniz hakkında
konuşmamız gerek."" dediler.
											""Olur."" dedim.
											Sonra da dediler ki;
											""Bu şimdiye kadar gördüğümüz en iyi tez.""
									","
											Ich dachte, damit wäre alles erledigt.
											Eine Woche später — ein Anruf,
											es ist die Uni.
											Sie fragen: ""Ist da Tim Urban?""
											Ich sage: ""Ja.""
											Und sie: ""Wir müssen über
ihre Arbeit sprechen.""
											Und ich sage: ""Okay.""
											Und sie sagen:
											""Es ist die beste,
die wir je gesehen haben.""
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkış)
									","
											(Applaus)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											That did not happen.
									","
											Eso no sucedió.
									","
											Tabii böyle olmadı.
									","
											Das ist nicht passiert.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											It was a very, very bad thesis.
									","
											Fue una tesis muy, muy mala.
									","
											Çok çok kötü bir tezdi.
									","
											Es war eine sehr
schlechte Abschlussarbeit.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											I just wanted to enjoy that one moment
when all of you thought,
											""This guy is amazing!""
									","
											Solo quería disfrutar ese momento
en el que todos pensaran:
											""¡Este tipo es increíble!""
									","
											Sadece hepinizin bir anlığına, 
""Bu adam inanılmaz biri!""
											diye düşünmesinin
keyfini çıkarmak istedim.
									","
											Ich wollte nur den Moment genießen,
wenn alle hier denken:
											""Dieser Typ ist großartig!""
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											No, no, it was very, very bad.
											Anyway, today I'm a writer-blogger guy.
											I write the blog Wait But Why.
											And a couple of years ago,
I decided to write about procrastination.
											My behavior has always perplexed
the non-procrastinators around me,
											and I wanted to explain
to the non-procrastinators of the world
											what goes on in the heads
of procrastinators,
											and why we are the way we are.
											Now, I had a hypothesis
											that the brains of procrastinators
were actually different
											than the brains of other people.
											And to test this, I found an MRI lab
											that actually let me scan both my brain
											and the brain of a proven
non-procrastinator,
											so I could compare them.
											I actually brought them here
to show you today.
											I want you to take a look carefully
to see if you can notice a difference.
											I know that if you're not
a trained brain expert,
											it's not that obvious,
but just take a look, OK?
											So here's the brain
of a non-procrastinator.
									","
											No, no, fue muy, muy mala.
											Como sea, hoy escribo blogs.
											Escribo el blog Wait But Why.
											Y hace un par de años decidí 
escribir sobre la dilación.
											Mi comportamiento siempre dejó perplejos 
a los no procrastinadores cercanos
											y quería explicarles 
a los no procrastinadores del mundo
											qué pasa por la cabeza 
de un procrastinador,
											y por qué somos como somos.
											Yo tenía la hipótesis
											de que el cerebro de los procrastinadores
era en realidad diferente
											al del resto de la gente.
											Para probarlo, encontré un laboratorio
de resonancia magnética
											que me permitió escanear mi cerebro
											y el de un no procrastinador,
											para poder compararlos.
											Y los traje aquí para mostrarles hoy.
											Quiero que observen con atención
si pueden encontrar diferencias.
											Sé que si no son expertos en el cerebro,
											no es tan obvio, pero solo observen, ¿sí?
											Este es el cerebro 
de un no procrastinador.
									","
											Hayır gerçekten çok çok kötüydü.
											Neyse, şimdi ben bir blog yazarıyım.
											Wait But Why (Bekle Niye) isimli 
blogu yazıyorum.
											Birkaç yıl önce erteleme hastalığı
ile ilgili yazmaya karar vermiştim.
											Benim davranışım, etrafımdaki erteleyici 
olmayanların hep kafasını karıştırmıştır.
											Ben de dünyadaki 
erteleyici olmayan insanlara,
											erteleyicilerin kafasında neler döndüğünü
											ve neden böyle olduğumuzu
açıklamak istedim.
											Erteleyicilerin beyinlerinin
											diğer insanların beyinlerinden
daha farklı olduğuna dair
											bir hipotezim var.
											Bunu test etmek için benim beynimle,
											erteleyici olmadığı kanıtlanmış
birinin beynini tarayıp
											onları karşılaştırmamı sağlayan
											bir MR laboratuvarı buldum.
											Sonuçları size göstermek için
bugün buraya getirdim.
											Bir farklılık olup olmadığını anlamak
için dikkatlice bakmanızı istiyorum.
											Eğitimli bir beyin uzmanı
olmadığınızı biliyorum.
											Fark o kadar da bariz değil
ama bir bakın işte, olur mu?
											İşte erteleyici olmayan birinin beyni.
									","
											Nein, sie war sehr, sehr, schlecht.
											Wie auch immer, heute bin ich
so ein Blogschreiber-Typ.
											Ich schreibe den Blog ""Wait But Why"".
											Und vor ein paar Jahren beschloss ich,
über das Aufschieben zu schreiben.
											Mein Verhalten hat die Nicht-Aufschieber
um mich herum immer verdutzt,
											und ich wollte den Nicht-Aufschiebern
dieser Welt erklären,
											was den Aufschiebern durch den Kopf geht
											und warum wir eben so sind.
											Ich hatte eine Theorie,
											dass die Gehirne von Aufschiebern
tatsächlich anders sind
											als die Gehirne anderer Menschen.
											Um das zu testen,
ging ich in ein MRT-Labor,
											das mir erlaubte,
sowohl mein Gehirn zu scannen
											als auch das eines erwiesenen
Nicht-Aufschiebers,
											um sie vergleichen zu können.
											Ich habe die Scans heute mitgebracht.
											Ich möchte, dass Sie genau hinsehen,
ob sie einen Unterschied bemerken.
											Wenn man kein Gehirn-Experte,
ist es nicht offensichtlich,
											aber schauen Sie hin, okay?
											Hier das Gehirn eines Nicht-Aufschiebers.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											[Rationaler Entscheider]
(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Now ...
											here's my brain.
									","
											Ahora...
											este es mi cerebro.
									","
											Şimdi...
											bu da benim beynim.
									","
											Und —
											hier ist mein Gehirn.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											[Sofortige-Belohnungs-Affe]
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											There is a difference.
											Both brains have a Rational
Decision-Maker in them,
											but the procrastinator's brain
											also has an Instant Gratification Monkey.
											Now, what does this mean
for the procrastinator?
											Well, it means everything's fine
until this happens.
									","
											Hay una diferencia.
											Ambos cerebros tienen alguien 
que toma decisiones racionales,
											pero el cerebro del procrastinador
											también tiene un Mono de 
la Gratificación Instantánea.
											¿Qué significa esto 
para el procrastinador?
											Significa que todo está bien
hasta que sucede esto.
									","
											Bir farklılık var.
											İki beyinde de 
Mantıklı Karar Verici varken,
											erteleyicinin beyninde
											bir de Anlık Haz Maymunu var.
											Peki bu erteleyici için ne anlama geliyor?
											Her şeyin yolunda olduğu anlamına geliyor,
ta ki bu olana kadar.
									","
											Es gibt einen Unterschied.
											Beide Gehirne haben
einen rationalen Entscheider,
											doch das Aufschieber-Gehirn
											hat außerdem einen
Sofortige-Belohnungs-Affen.
											Was bedeutet das für den Aufschieber?
											Es bedeutet: Alles ist gut,
bis das hier passiert.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											[This is a perfect time
to get some work done.] [Nope!]
									","
											[Momento ideal para hacer la tarea.]
[¡No!]
									","
											[Biraz iş bitirmek için harika bir zaman.]
[Hayır!]
									","
											[Jetzt ist die perfekte Zeit,
etwas zu schaffen.] [Nö!]
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											So the Rational Decision-Maker
will make the rational decision
											to do something productive,
											but the Monkey doesn't like that plan,
											so he actually takes the wheel,
											and he says, ""Actually, let's read
the entire Wikipedia page
											of the Nancy Kerrigan/
Tonya Harding scandal,
											because I just remembered
that that happened.
									","
											El Motor de Decisiones Racionales
tomará la decisión racional
											de hacer algo productivo,
											pero al mono no le gusta ese plan,
											por eso toma el timón
											y dice: ""En realidad, leamos
toda la página de Wikipedia
											del escándalo de Nancy Kerrigan
y Tonya Harding
											porque acabo de recordar
que sucedió eso.
									","
											Mantıklı Karar Verici, 
verimli bir şey yapmak için
											mantıklı bir karar verecek
											ama Maymun bu planı sevmiyor
											ve dümeni ele alıp;
											""Hadi Nancy Kerrigan - Tonya Harding
skandalı hakkındaki
											bütün Vikipedi sayfasını okuyalım,
											çünkü az önce öyle bir olay
olduğunu hatırladım."" diyor.
									","
											Der rationale Entscheider
trifft eine rationale Entscheidung,
											etwas Produktives zu tun,
											aber der Affe mag den Plan nicht,
											er übernimmt also das Steuer
											und sagt: ""Lesen wir lieber
die ganze Wikipedia-Seite
											über den Nancy-Kerrigan/
Tonya-Harding-Skandal,
											weil ich mich gerade daran erinnert habe.
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											Then —
									","
											Entonces...
									","
											Sonra —
									","
											Dann —
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
											(Laughter)
									","
											(Risas)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
"
","
","
","
",Inside the mind of a master procrastinator,Tim Urban,14:03,"brain,comedy,decision-making,entertainment,goal-setting,humor,Internet,mind,productivity,online video,time,visualizations,work,writing,choice"
