es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
											Ahora, el vuelo.
¿Qué se necesita para volar?
											Bueno, para poder volar,
al igual que un avión humano,
											se necesitan alas que puedan generar 
suficientes fuerzas aerodinámicas,
											se necesita un motor capaz de generar 
la energía necesaria para el vuelo,
											y se necesita un controlador,
											y en el primer avión humano, 
el controlador era básicamente
											el cerebro de Orville y Wilbur
sentados en la cabina.
									","
											Now, flight — what does it take to fly?
											Well, in order to fly, just as in a human aircraft,
											you need wings that can generate sufficient aerodynamic forces,
											you need an engine sufficient to generate the power required for flight,
											and you need a controller,
											and in the first human aircraft, the controller was basically
											the brain of Orville and Wilbur sitting in the cockpit.
									","
											Mais, le vol. Que faut-il
pour voler ?
											Pour voler, comme dans un avion,
											il vous faut des ailes qui peuvent générer 
suffisamment de forces aérodynamiques,
											il vous faut un moteur capable de générer 
assez d'énergie pour un vol,
											et il vous faut un contrôleur,
											dans le premier avion,
le contrôleur était tout simplement
											le cerveau d'Orville et Wilbur
assis dans le cockpit.
									","
											Was braucht man zum Fliegen?
											Um zu fliegen, genau wie 
in der Luftfahrt,
											braucht man Flügel, die ausreichende 
aerodynamische Kräfte entwickeln können,
											man braucht einen Antrieb, 
der genug Energie zum Fliegen erzeugt
											und man braucht Steuerung.
											Und im ersten Flugzeug
war die Steuerung
											das Gehirn von Orville und 
Wilbur, die im Cockpit saßen.
									",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
											Ahora, ¿cómo se compara
esto con una mosca?
											Pasé mucho tiempo al principio
de mi carrera intentando averiguar
											como las alas de los insectos generan suficiente fuerza
como para mantener las moscas en el aire.
											Y quizás hayan escuchado
cómo los ingenieros probaron
											que los abejorros no podían volar.
											Bien, el problema fue pensar
que las alas del insecto
											funcionaban de la forma que lo hacían las del avión. 
Pero no es así.
											Y abordamos este problema
construyendo un modelo
											gigante, a escala dinámica
de insecto robot
											que pudiera aletear en piscinas
gigantes de aceite mineral
											donde podríamos estudiar
las fuerzas aerodinámicas.
											Y resulta que los insectos,
al batir sus alas,
											de forma muy inteligente,
en un ángulo de ataque muy alto,
											crean una estructura
en el borde de ataque del ala,
											una pequeña estructura parecida a un tornado, 
llamada vórtice del borde de ataque,
											y es ese vórtice el que realmente permite a las alas
											hacer la suficiente fuerza como para que el animal 
pueda mantenerse en el aire.
											Pero lo que es realmente más...
lo qué es fascinante
											no es tanto que el ala tenga
una morfología interesante.
											Lo inteligente es la manera
en que la mosca aletea
											que por supuesto, en definitiva, 
es controlado por el sistema nervioso,
											y esto es lo que permite
a las moscas realizar
											estas notables maniobras aéreas.
									","
											Now, how does this compare to a fly?
											Well, I spent a lot of my early career trying to figure out
											how insect wings generate enough force to keep the flies in the air.
											And you might have heard how engineers proved
											that bumblebees couldn't fly.
											Well, the problem was in thinking that the insect wings
											function in the way that aircraft wings work. But they don't.
											And we tackle this problem by building giant,
											dynamically scaled model robot insects
											that would flap in giant pools of mineral oil
											where we could study the aerodynamic forces.
											And it turns out that the insects flap their wings
											in a very clever way, at a very high angle of attack
											that creates a structure at the leading edge of the wing,
											a little tornado-like structure called a leading edge vortex,
											and it's that vortex that actually enables the wings
											to make enough force for the animal to stay in the air.
											But the thing that's actually most — so, what's fascinating
											is not so much that the wing has some interesting morphology.
											What's clever is the way the fly flaps it,
											which of course ultimately is controlled by the nervous system,
											and this is what enables flies to perform
											these remarkable aerial maneuvers.
									","
											Alors, quel rapport avec 
une mouche ?
											J'ai passé une grande partie de 
mon début de carrière à essayer de comprendre
											comment les ailes des insectes pouvaient 
générer assez de force pour les maintenir en l'air.
											Et vous avez peut-être entendu parler du
fait que des ingénieurs ont prouvé
											qu'un bourdon ne pouvait pas voler ?
											Et bien, le problème était d'avoir 
pensé que les ailes des insectes
											fonctionnent comme les ailes des avions.
Mais ce n'est pas le cas.
											On a résolu le problème
en construisant
											des insectes robots géants, à l'échelle,
											qui battaient des ailes dans des
piscines géantes d'huile minérale
											où nous pouvions étudier les
forces aérodynamiques.
											Et il se trouve que les insectes 
battent des ailes
											d'une façon très intelligente, 
avec un angle d'attaque très élevé
											qui crée une structure à 
l'extrémité de l'aile,
											une sorte de structure comme une tornade, 
que l'on appelle un vortex
											et que c'est ce vortex qui 
permet aux ailes
											de créer assez de force pour
que l'animal reste en l'air.
											Mais, en fait, ce qui est le plus -
ce qui est fascinant,
											ce n'est pas le fait que l'aile ait
une morphologie intéressante.
											Ce qui est intéressant, c'est la façon
dont la mouche bat de l'aile,
											ce qui est bien évidemment contrôlé
par son système nerveux,
											qui lui permet de voler et de réaliser
											ces figures aériennes remarquables.
									","
											Wie verhält sich das bei der Fliege?
											Einen Großteil meiner frühen Karriere 
wollte ich herausfinden,
											wie die Flügel der Insekten genug Kraft 
generieren, um sich in der Luft zu halten.
											Vielleicht haben Sie 
vom Beweis gehört,
											dass Hummeln 
nicht fliegen können.
											Das Problem war die Annahme, 
dass Insektenflügel
											so funktionieren wie Flugzeugflügel. 
Aber das ist nicht so.
											Und wir bauten für dieses Problem 
einen dynamisch
											skalierten Riesen-Insekten-Roboter,
											der in riesigen Mineralölpools flatterte,
											um die aerodynamischen Kräfte
untersuchen zu können.
											Wir fanden heraus, dass 
Insekten ihre Flügel
											sehr intelligent schlagen,
mit einem hohen Anstellwinkel,
											der an der Vorderkante
eine Struktur schafft,
											eine tornadoartige Struktur, 
die Vorderkantenwirbel heißt.
											Und dieser Wirbel lässt die Flügel
genügend Kraft erzeugen,
											damit das Tier sich in der Luft halten kann.
											Aber das Faszinierendste
											ist nicht die interessante 
Flügelmorphologie.
											Das Clevere dabei 
ist das Flügelschlagen,
											das letztendlich vom 
Nervensystem kontrolliert wird.
											Und dies ermöglicht Fliegen diese
											eindrucksvollen Flugmanöver.
									",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
											Ahora, ¿qué pasa con el motor?
											El motor de la mosca
es absolutamente fascinante.
											Tienen dos tipos de músculos de vuelo:
											el llamado músculo de la potencia, 
que es activado por estiramiento,
											que significa que se activa a sí mismo 
y no necesita ser controlado
											contracción por contracción
por el sistema nervioso.
											Se ha especializado para generar
la enorme potencia necesaria para el vuelo,
											y llena la parte media de la mosca,
											así que cuando una mosca
golpea su parabrisas,
											básicamente, están viendo
el músculo de la potencia.
											Pero conectado a la base del ala,
											hay un conjunto de diminutos músculos de control,
											que no son muy poderosos, pero sí muy rápidos,
											y son capaces de reconfigurar la bisagra del ala
											a cada golpe,
											y esto es lo que permite
a la mosca transformar su ala
											y generar los cambios
en las fuerzas aerodinámicas
											que modifican su trayectoria de vuelo.
											Y por supuesto, el papel del sistema nervioso 
es controlar todo esto.
									","
											Now, what about the engine?
											The engine of the fly is absolutely fascinating.
											They have two types of flight muscle:
											so-called power muscle, which is stretch-activated,
											which means that it activates itself and does not need to be controlled
											on a contraction-by-contraction basis by the nervous system.
											It's specialized to generate the enormous power required for flight,
											and it fills the middle portion of the fly,
											so when a fly hits your windshield,
											it's basically the power muscle that you're looking at.
											But attached to the base of the wing
											is a set of little, tiny control muscles
											that are not very powerful at all, but they're very fast,
											and they're able to reconfigure the hinge of the wing
											on a stroke-by-stroke basis,
											and this is what enables the fly to change its wing
											and generate the changes in aerodynamic forces
											which change its flight trajectory.
											And of course, the role of the nervous system is to control all this.
									","
											Alors, qu'en est-il du moteur?
											Le moteur de la mouche
est totalement fascinant.
											Elles ont deux types de
muscle pour voler :
											le muscle dit de puissance,
qui s'active en s'étirant,
											ce qui veut dire qu'il s'active
et n'a pas besoin d'être contrôlé
											par le système nerveux sur un mode
de contraction- par contraction.
											Ce muscle génère l'énorme puissance
qui est demandée pour le vol,
											et il remplit la partie
au milieu de la mouche,
											donc quand une mouche 
heurte votre pare-brise,
											c'est tout simplement le muscle
de la puissance que vous avez en face de vous.
											Mais aussi, attachés à 
la base de l'aile,
											il y a un ensemble de petits muscles 
de contrôle minuscules
											qui ne sont pas du tout puissants,
mais qui sont très rapides
											et qui peuvent reconfigurer
la charnière de l'aile
											à chaque battement,
											et c'est ce qui permet à la mouche
de changer son orientation
											et qui est à l'origine des changements
dans les forces aérodynamiques
											qui changent sa trajectoire de vol.
											Bien sûr, c'est au système nerveux
de contrôler tout ça.
									","
											Aber wie verhält es sich mit dem Motor?
											Der Motor der Fliege
ist absolut faszinierend.
											Sie haben 2 Typen 
an Flugmuskulatur:
											der Kraftmuskel wird
durch Strecken aktiviert,
											er aktiviert sich also selbst 
und bedarf nicht bei
											jeder einzelnen Kontraktion
die Steuerung des Nervensystems.
											Er generiert die enorme Kraft, 
die für das Fliegen nötig ist,
											und macht den mittleren Teil einer Fliege aus.
											Bei einer Fliege auf Ihrer Windschutzscheibe
											sehen Sie im Prinzip also ihren Kraftmuskel.
											Aber an der Flügelbasis
											ist ein Satz kleiner Kontrollmuskeln,
											die gar nicht stark sind, 
aber dafür sehr schnell,
											und die in der Lage sind,
das Flügelscharnier
											Schlag für Schlag 
zu rekonfigurieren
											und das befähigt Fliegen dazu,
ihre Flügel zu ändern
											und die aerodynamischen 
Kräfte zu generieren,
											die den Lauf der Flugbahn ändern.
											Und das Nervensystem 
steuert natürlich alles.
									",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
											Así que analicemos el controlador.
											Las moscas sobresalen
en las clases de sensores
											que llevan a este problema.
											Tienen antenas que perciben olores 
y detectan la dirección del viento.
											Tienen un ojo sofisticado que es
											el sistema visual más rápido del planeta.
											Tienen otro par de ojos
en la parte superior de su cabeza.
											No tenemos idea de lo que hacen.
											Tienen sensores en su ala.
											Su ala está cubierta de sensores,
incluyendo sensores
											que detectan la deformación del ala.
											Incluso pueden degustar con sus alas.
											Uno de los más sofisticados
sensores que tiene una mosca
											es una estructura llamada halterio.
											Los halterios son realmente giroscopios.
											Estos dispositivos oscilan 
a unos 200 hercios durante el vuelo,
											y el animal puede utilizarlos 
para detectar la rotación de su cuerpo
											e iniciar maniobras
correctivas muy, muy rápidas.
											Pero toda esta información
sensorial debe ser procesada
											por un cerebro, y sí, en efecto, 
las moscas tienen un cerebro,
											un cerebro de unas 100 000 neuronas.
									","
											So let's look at the controller.
											Now flies excel in the sorts of sensors
											that they carry to this problem.
											They have antennae that sense odors and detect wind detection.
											They have a sophisticated eye which is
											the fastest visual system on the planet.
											They have another set of eyes on the top of their head.
											We have no idea what they do.
											They have sensors on their wing.
											Their wing is covered with sensors, including sensors
											that sense deformation of the wing.
											They can even taste with their wings.
											One of the most sophisticated sensors a fly has
											is a structure called the halteres.
											The halteres are actually gyroscopes.
											These devices beat back and forth about 200 hertz during flight,
											and the animal can use them to sense its body rotation
											and initiate very, very fast corrective maneuvers.
											But all of this sensory information has to be processed
											by a brain, and yes, indeed, flies have a brain,
											a brain of about 100,000 neurons.
									","
											Alors, regardons un peu
le contrôleur.
											Les mouches excellent dans
le type de capteurs sensoriels
											qu'elles ont pour résoudre
ce problème.
											Elles ont des antennes qui sentent les odeurs
et qui détectent le vent.
											Elles ont un œil sophistiqué qui
											est le système visuel 
le plus rapide de la planète.
											Elles ont aussi un autre groupe d'yeux
sur le sommet de la tête.
											Et nous ne savons pas
à quoi ils servent.
											Elles ont des capteurs sur
leurs ailes.
											Leurs ailes sont couvertes de capteurs,
y compris des capteurs
											qui mesurent la déformation de l'aile.
											Elle peuvent même gouter
avec leurs ailes.
											Un des capteurs les plus
sophistiqués de la mouche
											est une structure qu'on 
appelle les haltères.
											Les haltères sont en fait des gyroscopes.
											Ces éléments battent d'avant en arrière
à environ 200 hertz pendant le vol,
											l'animal peut les utiliser pour
ressentir la rotation de son corps
											et faire des manœuvres correctives
extrêmement rapides.
											Toutes ces informations sensorielles
doivent être analysées
											par un cerveau, et oui, en effet,
les mouches ont un cerveau,
											un cerveau d'environ 
100 000 neurones.
									","
											Sehen wir uns die Steuerung an.
											Fliegen haben Unmengen 
dieser Sensoren
											zur Problemlösung.
											Sie haben Antennen, die Düfte 
und Windströme wahrnehmen.
											Ihr ausgeklügeltes Auge ist
											das schnellste visuelle System
unseres Planeten.
											Auf dem Kopf haben sie 
noch einen Satz Augen.
											Wir haben keine Ahnung, wozu.
											Sie haben Sensoren auf ihren Flügeln.
											Ihre Flügel sind mit Sensoren 
übersät, einige können auch
											eine Flügeldeformation erkennen.
											Sie können sogar 
mit ihren Flügeln schmecken.
											Einer der ausgeklügeltsten 
Sensoren einer Fliege
											ist eine Struktur namens ""Halteren"".
											Halteren sind Gyroskope.
											Sie schlagen während des Fluges
mit einer Frequenz von 200 Hertz
											und die Fliege kann damit ihre 
Körperdrehung erfühlen
											und sehr schnell 
Korrekturmanöver einleiten.
											Aber all diese sensorischen 
Informationen brauchen
											ein Gehirn. Ja, Fliegen 
haben ein Gehirn
											mit etwa 100.000 Nervenzellen.
									",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
											Ahora varias personas en esta conferencia
											ya han sugerido que las moscas de la fruta 
podrían servir a la neurociencia
											porque son un modelo simple
de la función cerebral.
											Y el punto fuerte básico de mi charla
											es que me gustaría
voltear esto cabeza abajo.
											No pienso que sean
un modelo simple de nada.
											Y creo que las moscas
son un gran modelo.
											Son un gran modelo para moscas.
											(Risas)
									","
											Now several people at this conference
											have already suggested that fruit flies could serve neuroscience
											because they're a simple model of brain function.
											And the basic punchline of my talk is,
											I'd like to turn that over on its head.
											I don't think they're a simple model of anything.
											And I think that flies are a great model.
											They're a great model for flies.
											(Laughter)
									","
											Plusieurs personnes
présentes à cette conférence
											ont déjà suggéré que les drosophiles
soient utilisées en neurosciences.
											parce qu'elles ont un modèle simple
de fonction cérébrale.
											Le point central de
mon exposé est que,
											je voudrais que l'on y
réfléchisse,
											je ne pense pas qu'il y ait
un modèle simple pour quoi que ce soit.
											Et je pense que les mouches
sont un modèle formidable,
											elles sont un modèle formidable
pour les mouches.
											(Rires)
									","
											Einige Konferenzteilnehmer
											deuteten bereits an, dass Fruchtfliegen 
der Neurowissenschaft dienen können,
											weil sie ein simples Modell 
einer Gehirnfunktion besitzen.
											Das Verblüffende an meinem Vortrag ist aber,
											dass ich das auf den Kopf stellen möchte.
											Ich halte sie überhaupt nicht
für ein simples Modell.
											Fliegen sind ein großartiges Modell.
											Ein großartiges Modell für Fliegen.
											(Lachen)
									",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
"
","
","
","
",How a fly flies,Michael Dickinson,15:55,"TEDx,biology,insects,science,flight,evolution,ecology,animals,neuroscience,biomechanics,cognitive science,brain,nanoscale,mind,physiology"
