en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
											Now, when I was getting involved,
											when I said yes to this,
											I had no idea what I was getting into.
											But every second of this journey
has been totally worth it.
											This was science
in service to the public.
											This is what I came
to graduate school for,
											and this is how I would rather
spend my life.
											And so this coalition —
											this unlikely coalition of citizens,
pastors, journalists and scientists —
											came together to uncover the truth
using science, advocacy and activism.
									","
											Quand j'ai été embarqué
dans cette histoire,
											quand j'ai accepté ce projet,
											je n'avais aucune idée
de ce qui m'attendait.
											Mais chaque seconde de ce trajet
en a valu la peine.
											La science était vraiment
au service du public.
											Tel était mon but
en choisissant mes études.
											Je souhaitais consacrer ma vie à ça.
											Donc, cette coalition improbable
											entre des citoyens, des pasteurs,
des journalistes et des scientifiques,
											s'est constituée pour dévoiler
la vérité grâce à la science,
											la revendication et le militantisme.
									","
											Quando eu estava a ser envolvido,
											quando concordei com isto,
											eu não fazia ideia daquilo
em que me ia meter.
											Mas cada segundo deste percurso
foi extremamente valioso.
											Era a ciência ao serviço do público.
											Foi para isso que eu fui
para a escola de pós-graduação,
											e é assim que eu gostaria
de passar a vida.
											Esta coligação
											— uma coligação improvável de cidadãos,
pastores, jornalistas e cientistas —
											reuniu-se para revelar a verdade,
											usando a ciência,
a argumentação e o ativismo.
									","
											Şimdi, olaya müdahale olduğumda,
											buna evet dediğimde,
											neyin içine daldığım konusunda herhangi
bir fikrim yoktu.
											Fakat yolculuğumun her saniyesi
buna tamamen değerdi.
											Bu bilimin halka hizmetidir.
											Bu lisans üstü okula gelme sebebim,
											ve hayatımı nasıl geçirmek istediğimdi.
											Ve bu nedenle bu koalisyon
											—halk, din adamları, gazeteciler ve bilim adamalarının
oluşturduğu koalisyondan farklı—
											bilimi, savunmayı ve aktivizm kullanarak 
gerçekleri ortaya çıkartmak için bir araya gelmişti.
									",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
											A local pediatrician figured out
											that the instances of childhood
lead poisoning had indeed doubled
											in Flint during the crisis.
											And the state of Michigan was forced
to acknowledge the problem
											and take steps to correct it.
											This group and many others
got Flint's kids protected.
									","
											Un pédiatre local a pu déterminer
											que les cas d'empoisonnement au plomb
chez les enfants avaient doublé
											à Flint depuis le début de la crise.
											L’État du Michigan a dû
reconnaître le problème
											et prendre des mesures correctives.
											Ce regroupement, et bien d'autres
ont pu protéger les enfants de Flint.
									","
											Um pediatra local concluiu
											que as situações de envenenamento infantil
por chumbo tinham duplicado
											em Flint, durante a crise.
											O estado de Michigan foi forçado
a reconhecer o problema
											e a dar passos para o corrigir.
											Este grupo e muitos outros
protegeram as crianças de Flint.
									","
											Yerel çocuk doktoru çocuk kurşun
											zehirlenmesinin kriz boyunca
											Flint'te iki katına çıktığını fark etti.
											Ve Michigan Eyaleti problemi kabullenmeye
											bunu düzeltmek için adım atmaya
zorlandı.
											Bu grup ve daha bir çok kişi
Flint'li çocukları korumaya aldı.
									",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
											A few months later,
											President Obama came in
and declared a federal emergency,
											and now Flint is getting
more than 600 million dollars
											in healthcare, nutrition, education
											and overhauling
their water infrastructure.
											However, the arrogance and the callous
disregard for public health
											shown by scientists and engineers
at these government agencies
											is beyond belief.
											These unhealthy cultures
that are festering in these groups,
											where the focus is on meeting
regulations and checking boxes
											as opposed to protecting public health,
											is just appalling.
											Just consider this email
that an EPA employee wrote,
											where she goes,
											""I'm not so sure Flint is a community
we want to go out on a limb for.""
											The dehumanization of an entire population
could not be more obvious.
									","
											Quelques mois plus tard,
											le président Obama a visité la ville
et déclaré l'état d'urgence fédérale.
											Aujourd'hui, Flint reçoit
plus de 600 millions de dollars
											en soins de santé, nutrition, éducation,
											et pour réhabiliter le système des eaux.
											Toutefois, l'arrogance et le mépris
impitoyable pour la santé publique
											des scientifiques et des ingénieurs
des agences gouvernementales
											est simplement incroyable.
											Ces cultures malsaines
se repaissent au sein de tels groupes,
											là où on ne pense qu'à respecter
les règles et cocher des cases,
											au dépens de protéger la santé publique.
											C'est consternant.
											Regardez ce passage d'un e-mail
											d'une employée de l'agence
de protection de l'environnement :
											« Je crains que Flint ne mérite pas
que nous prenions des risques. »
											Clairement, il y a une déshumanisation
de toute la population.
									","
											Uns meses depois,
											o presidente Obama declarou
emergência federal,
											e agora Flint está a receber
mais de 600 milhões de dólares
											em cuidados de saúde,
nutrição e educação
											e a reformar as infraestruturas da água.
											Contudo, a arrogância e o desprezo
insensível pela saúde pública
											mostrado por cientistas e engenheiros
destas organizações governamentais
											é incompreensível.
											Estas culturas insalubres
que infestam estes grupos
											que se concentram em regulamentos
de reuniões e caixas de verificação
											em oposição à proteção da saúde pública,
											são uma coisa chocante.
											Reparem neste email
que uma empregada da EPA escreveu,
											em que diz:
											""Não sei bem se Flint é uma comunidade
com que valha a pena preocuparmo-nos"".
											A desumanização de toda uma população
não podia ser mais óbvia.
									","
											Birkaç ay sonra,
											Başkan Obama geldi ve Federal acil durum
ilan etti,
											ve şimdi Flint sağlık hizmet, beslenme,
											ve sıhhi altyapının bakımı için
											600 milyon dolardan fazla kaynak 
almıştır.
											Buna rağmen, Hükumet kurumlarındaki 
bilim adamlarının ve mühendislerin
											göstermiş olduğu kibir ve acı ihmal
											inanılanın ötesindedir.
											Halk sağlığının korunmasına karşı olarak 
toplantı düzenlemeye ve kutuları işaretlemeye
											odaklanan bu gruplar içindeki
											iltihaplanmış bu sağlıksız kültür
											sadece dehşet verici.
											Sadece EPA çalışanının yazmış olduğu
şu e-mail'i düşün,
											o kız nereye gitti,
											"" Flint'in çok farklı şeyler yapmak isteyeceğimiz
bir toplum olduğu konusunda emin değilim.""
											Tüm nüfusun insanlıktan uzaklaşması daha 
belirgin olamazdı.
									",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
											Now, contrast that to the first
canon of engineering,
											which, in my opinion, should be
the first law of humanity:
											""To hold paramount the health,
safety and welfare of the public,""
											above all else.
											This is the Hippocratic Oath
we've rarely acknowledged,
											let alone embraced.
											And so when scientists and engineers,
very much like medical doctors,
											screw up,
											people can get hurt —
											even die.
											If our professionals and even
students fail to get that,
											society pays a huge price.
									","
											A présent, écoutez la première règle
des sciences de l'ingénieur,
											qui, à mon avis, devrait être
la première loi de l'humanité :
											« Considérer avant tout la santé,
la sécurité et le bien-être public, »
											par-dessus tout.
											Tel est notre Serment d'Hippocrate,
bien qu'il soit rarement reconnu,
											et encore moins accepté.
											Quand des scientifiques et des ingénieurs,
comme leurs confrères médecins,
											font des erreurs, des gens en subissent
les conséquences,
											et parfois, ils meurent.
											Si nos professionnels et nos étudiants
ne comprennent pas ça,
											c'est la société entière
qui en paie le prix.
									","
											Comparem isto com o primeiro
cânone da engenharia,
											que, na minha opinião, devia ser
a primeira lei da humanidade:
											""Defender, em especial, a saúde,
a segurança e o bem-estar do público"",
											acima de tudo o mais.
											Este é o Juramento de Hipócrates
que raramente reconhecemos
											e muito menos adotamos.
											Quando cientistas e engenheiros,
tal como os médicos,
											fazem asneira,
											quem sofre são as pessoas,
por vezes até morrem.
											Se os nossos profissionais
e mesmo os estudantes, não percebem isso,
											a sociedade paga um preço elevado.
									","
											Şimdi, ilk mühendislik ilkesinin aksine
											bence bu insanlığın ilk kanunu olmalı;
											""Sağlığı, güvenliği ve halkın refahını
en yüksekte tutmak.""
											hepsinin üstüne.
											Bu bizim nadiren bildiğimiz Hipoktat 
yemini,
											kucaklayalım.
											Bu nedenle bilim adamları ve mühendisler
medikal doktorlara çok benzerler,
											boşver,
											insanlar incine bilir —
											hatta ölebilir.
											Eğer bizim uzmanlarımız ve hatta 
öğrencilerimiz bunu yapmayı başaramazsa
											toplum büyük zarar görür.
									",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
											Buried deep in history lies
a character I deeply admire —
											an engineer named Peter Palchinsky.
											He lived in the time of the Soviet Union.
											And Palchinsky repeatedly got in trouble
for his radical honesty
											and willingness to point out major flaws
in the Soviets' mindless pursuit
											of rapid industrialization.
											Everyone was expected to follow orders
coming from the top.
											Anyone asking questions
or offering feedback was unwelcome.
											The Soviets had created the largest army
of engineers the world had ever seen,
											and yet most of them were mere cogs
in a gigantic machine heading for doom.
											Palchinsky, on the other hand,
implored engineers
											to look at the economic, political
and social consequences of their actions;
											in other words, be more public-focused.
											His fearless voice of reason
was seen as a threat
											to the political establishment,
											and Joseph Stalin
had him executed in 1929.
									","
											Aux tréfonds de l'histoire,
il y a un personnage que j'admire beaucoup
											et qui s'appelle Peter Palchinsky.
											Il a vécu au temps de l'Union soviétique.
											Palchinsky a eu des ennuis répétés
à cause de son honnêteté radicale,
											et de sa volonté de pointer du doigt
les failles de la poursuite aveugle
											d'une industrialisation rapide
par les soviétiques.
											Tout le monde devait suivre
les ordres venus d'en-haut.
											Toutes les remarques ou questions
étaient malvenues.
											Les Soviétiques avaient créé la plus
grande armée d'ingénieurs au monde.
											Cependant, ils n'étaient que des rouages
d'une machine titanesque vouée à l'échec.
											Palchinsky par contre,
implorait les ingénieurs
											d'envisager les conséquences économiques,
politiques et sociales de leurs actes,
											en d'autres mots, de se focaliser
sur le public.
											Sa voix de la raison, courageuse,
était considérée comme une menace
											par l'institution politique.
											Joseph Staline a ordonné
son exécution en 1929.
									","
											Profundamente enterrada na História
há uma figura que admiro profundamente,
											um engenheiro chamado Peter Palchinsky.
											Viveu na época da União Soviética.
											Palchinsky meteu-se em sarilhos
muitas vezes,
											por causa da sua honestidade radical
											e por apontar erros importantes
na insensata procura dos soviéticos
											de uma rápida industrialização.
											Esperava-se que todos obedecessem
a ordens provenientes do topo.
											Quem quer que fizesse perguntas
ou comentários era mal aceite.
											Os soviéticos tinham criado
o maior exército de engenheiros
											que o mundo jamais vira
											e, no entanto, a maior parte
eram simples peças
											numa máquina gigantesca
condenada ao fracasso.
											Palchinsky, por outro lado,
implorava aos engenheiros
											que olhassem para as consequências
											económicas, políticas
e sociais das suas ações.
											Por outras palavras,
que se focassem mais no público.
											Aquela ousada voz da razão
era vista como uma ameaça
											à instituição política,
											e José Estaline mandou-o
executar em 1929.
									","
											Benim büyük saygı duyduğum 
tarihin derin yalanlarına gömülmüş
											bir karater Mühendis Peter Palchinsky.
											Sovyetler Birliği zamanında yaşadı.
											Ve Palchinsky radikal dürüstlüğü 
ve sovyetlerin akılsız
											hızlı endüstrileşme ısrarını işaret 
etme isteği nedeniyle
											başı defalarca belaya girmiştir.
											Herkesin yukarıdan gelen emirleri 
takip etmesi beklenirdi.
											Herhangi birinin soru sorması 
veya bir teklif sunması hoş karşılanmazdı.
											Sovyetler dünyanın görmüş olduğu en büyük
mühendisler ordusunu kurmuştu
											ve fakat bir çoğu mahşere giden büyük bir
makinenin sadece dişlisiydi.
											Plachinsky, diğer taraftan, bu hareketin ekonomik,
politik ve sosyal sonuçlarına bakan
											zeki bir mühendisti;
											diğer bir değişle, daha fazla kamu odaklıydı.
											Onun korkusuz sesi politik yapılanma
											için bir tehlike idi,
											ve Joseph Stalin 1929'da idam ettirdi.
									",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
"
","
","
","
",Science in service to the public good,Siddhartha Roy,14:33,"science,activism,public health,algorithm,community,communication,engineering,environment,health,humanity,society,TEDx,water"
