en,es,pt,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											Tumor Treating Fields
											use externally placed transducers
											attached to a field generator
											to create an artificial electric field
											on that space station.
											And when that cellular space station
											is within the electric field,
											it acts on those highly charged proteins
											and aligns them.
											And it prevents them from forming those chains,
											those mitotic spindles,
											that are necessary to pull the genetic material
											into the daughter cells.
											What we see is that the cells will attempt to divide
											for several hours.
											And they will either enter into
											this so-called cellular suicide,
											programmed cell death,
											or they will form unhealthy daughter cells
											and enter into apoptosis
											once they have divided.
											And we can observe this.
									","
											Los Campos de Tratamiento de Tumores
											usan transductores colocados fuera del cuerpo
											conectados a un generador de campo
											para crear un campo electromagnético artificial
											en esa estación espacial.
											Y cuando la estación espacial celular
											esta dentro de ese campo electromagnético,
											Actúa en esas proteínas cargadas eléctricamente
											Y las alinea.
											Y evita que formen las cadenas,
											esos husos mitóticos,
											que son necesarios para juntar el material genético
											en las células hijas.
											Lo que vemos aquí es el intento de división de la célula
											durante horas.
											Éstas células entrarán en lo
											que llamamos suicidio celular,
											muerte celular programada,
											o formarán células hijas enfermas
											e iniciarán la apoptosis
											una vez que se dividan.
											Y lo podemos observar.
									","
											Os Campos de Tratamento de Tumores
											usam transdutores colocados externamente
											ligados a um gerador de campo
											para criar um campo elétrico artificial
											nessa estação espacial.
											Quando essa estação espacial celular
											está dentro do campo elétrico,
											este atua sobre essas proteínas
altamente carregadas
											e alinha-as.
											Impede-as de formar aquelas cadeias,
											aqueles fusos mitóticos,
											que são necessários
para puxar o material genético
											para as células filhas.
											Observamos que as células
tentarão dividir-se
											durante várias horas.
											E depois, ou entram
no chamado suicídio celular,
											morte celular programada,
											ou formam células filhas doentes
											e entram em apoptose
											depois da divisão.
											Conseguimos observar isto.
									","
											La thérapie TTF
											fonctionne avec des transducteurs externes,
											reliés à un générateur de champ,
											destiné à créer un champ électrique artificiel
											dans cette station spatiale.
											Quand cette station spatiale cellulaire
											est dans le champ électrique,
											celui-ci s'exerce sur ces protéines hautement chargées,
											et les aligne.
											Il les empêche de former ces chaînes,
											ces fuseaux mitotiques,
											qui sont indispensables à la migration du matériel génétique
											vers les cellules filles.
											On observe alors que les cellules vont essayer de se diviser
											pendant plusieurs heures.
											Puis elles vont soit commettre un suicide cellulaire,
											comme on appelle
											la mort programmée des cellules,
											soit elles vont former des cellules filles maladives,
											et déclencher l'apoptose,
											une fois divisées.
											On peut le constater.
									","
											Tumortherapiefelder
											nutzen extern angeordnete Energiewandler,
											angeschlossen an einen Feldgenerator,
											um ein künstliches elektrisches Feld
											auf dieser Raumstation zu erzeugen.
											Und wenn sich diese zelluläre Raumstation
											innerhalb des elektrischen Felds befindet,
											wirkt es auf die hochaufgeladenen Proteine ein
											und richtet sie in einer Linie aus.
											Es hindert sie daran, diese Ketten zu bilden,
											diese mitotischen Spindeln,
											die notwendig sind, um das genetische Material
											in die Tochterzellen zu ziehen.
											Die Zellen versuchen über mehrere Stunden
											sich zu teilen.
											Und dann beginnen sie entweder
											den sogenannten Zellselbstmord,
											programmierten Zelltod,
											oder sie formen ungesunde Tochterzellen
											und gehen in die Apoptose,
											sobald diese sich geteilt haben.
											Man kann das beobachten.
									","
											yapay bir elektrik alanı oluşturmak için
											bir alan jeneratörüne eklenen
											harici olarak yerleştirilmiş
											transdürler kullanılır.
											Hücresel uzay istasyonu
											elektik alanına girdiğinde
											yüksek derecede yüklü proteinler üzerinde
											etki eder ve onları hizaya sokar.
											Bu, genetik materyali
											yavru hücrelere çekmek için
											gerekli olan mitotik iğnecikleri,
											zincirleri oluşturmasını engeller.
											Birkaç saat boyunca
											bölünme girişiminde bulunan hücreleri
											görüyoruz.
											Ya hücresel intihar programlı
											hücre ölümlü olarak adlandırılan
											bu hücrelere girecekler
											ya da bölündükten sonra
											apoptise girecekler
											ve sağlıksız yavru hücrelere bölünecekler.
											Bunu gözlemleyebiliriz.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											What I'm going to show you next
											are two in vitro experiments.
											This is cultures, identical cultures,
											of cervical cancer cells.
											And we've stained these cultures
											with a green florescent dye
											so that we can look at these proteins
											that form these chains.
											The first clip shows
											a normal cell division
											without the Tumor Treating Fields.
											What we see
											are, first of all, a very active culture,
											a lot of divisions,
											and then very clear nuclei
											once the cells have separated.
											And we can see them dividing throughout.
											When we apply the fields —
											again, in the identical time-scale
											to the identical culture —
											you're going to see something different.
											The cells round up for division,
											but they're very static in that position.
											We'll see two cells
											in the upper part of the screen
											attempting to divide.
											The one within the circle manages.
											But see how much of the protein
											is still throughout the nucleus,
											even in the dividing cell.
											The one up there can't divide at all.
											And then this bubbling, this membrane bubbling,
											is the hallmark
											of apoptosis in this cell.
									","
											Lo que les mostraré ahora son
											dos experimentos in vitro.
											Estos son cultivos, dos cultivos idénticos,
											de células cervicales cancerosas.
											Marcamos estos cultivos
											con una tinta fluorescente
											para poder ver las proteínas
											que forman estas cadenas.
											Este primer video muestra
											una división celular normal
											sin los Campos de Tratamiento de Tumores.
											Lo que vemos
											primeramente es un cultivo muy activo,
											muchas divisiones,
											y después un núcleo muy claro
											una vez que las células se han separado.
											Y podemos observarlas durante el proceso de división.
											Cuando aplicamos los campos electromagnéticos,
											de nuevo, en el mismo espacio de tiempo,
											a un cultivo idéntico,
											verán algo diferente.
											Las células se acomodan para dividirse,
											pero se quedan en esa posición.
											Veremos dos células
											en la parte alta de la pantalla
											tratando de dividirse.
											La que está en el círculo lo logra.
											Pero vean cuánto de la proteína
											se encuentra todavía en el núcleo,
											aún en la célula dividida.
											La que está allá no se pudo dividir en absoluto.
											Y también este burbujeo, esta membrana burbujeando,
											es el sello
											de apoptosis en esta célula.
									","
											O que vos vou mostrar a seguir
											são duas experiências in vitro.
											Isto são culturas idênticas
											de células cervicais neoplásicas.
											Colorimos estas culturas
											com um corante verde fluorescente
											para podermos observar as proteínas
											que formam estas cadeias.
											As primeiras imagens mostram
											uma divisão celular normal
											sem os Campos de Tratamento de Tumores.
											Vemos, antes de tudo,
											uma cultura muito ativa,
											muitas divisões,
											e, depois, núcleos muito nítidos,
											após a separação das células.
											Vemo-las a dividirem-se por toda a parte.
											Quando aplicamos os campos
											— numa escala de tempo idêntica
											e numa cultura idêntica —
											vemos algo diferente.
											As células arredondam-se,
para se dividirem,
											mas ficam muito estáticas, nessa posição.
											Veremos duas células,
											na parte superior da tela,
											a tentarem dividir-se.
											A que está dentro do círculo consegue.
											Mas vejam a quantidade de proteína
											que ainda está por todo o núcleo,
											mesmo na célula que se divide.
											A de cima nem consegue dividir-se.
											Depois, este borbulhar da membrana,
											é a marca típica da apoptose da célula.
									","
											Je vais maintenant vous montrer
											deux expériences in-vitro.
											Ce sont des cultures, deux cultures identiques,
											de cellules cervicales cancéreuses.
											Nous avons teinté ces cultures
											avec un colorant vert fluorescent,
											pour pouvoir observer les protéines
											qui forment ces chaînes.
											Le premier extrait montre
											une division cellulaire normale,
											sans la thérapie TTF.
											Ce que nous voyons,
											c'est, tout d'abord, une culture très active,
											beaucoup de divisions,
											et des noyaux très clairs,
											une fois que les cellules se sont séparées.
											On peut les voir se diviser complètement.
											Quand on applique les champs -
											sur une échelle de temps identique,
											à la même culture -
											vous allez voir quelque chose de différent.
											Les cellules se contractent pour se diviser,
											mais elles restent figées dans cette position.
											On voit deux cellules,
											en haut de l'écran,
											qui essaient de se diviser.
											Celle qui est encerclée y parvient.
											Mais observez comment les protéines
											restent dans le noyau,
											même dans la cellule qui se divise.
											Celle qui est en haut n'arrive pas à se diviser du tout.
											Et puis ce bouillonnement, ce bouillonnement de la membrane,
											est la marque de fabrique
											de l'apoptose de cette cellule.
									","
											Als Nächstes zeige ich Ihnen
											zwei In-vitro-Experimente.
											Das sind identische Kulturen
											von Gebärmutterhalskrebszellen.
											Und wir haben diese Kulturen
											mit einem grün fluoreszierenden Farbstoff markiert,
											sodass wir die Proteine ​​sehen können,
											wenn sie diese Ketten formen.
											Das erste Video zeigt
											eine normale Zellteilung
											ohne die Tumortherapiefelder.
											Was wir sehen
											ist eine sehr aktive Kultur,
											viele Zellteilungen,
											und dann einen klar definierten Nukleus,
											sobald sich die Zellen geteilt haben.
											Wir sehen, wie sie sich fortlaufend teilen.
											Wenn wir die Felder einsetzen —
											im gleichem Zeitraum
											auf die gleiche Kultur —
											werden Sie etwas anderes beobachten können.
											Die Zellen sammeln sich zur Teilung,
											aber sie sind in dieser Position sehr statisch.
											Wir sehen zwei Zellen
											im oberen Teil des Bildschirms,
											die versuchen sich zu teilen.
											Die eine innerhalb des Kreises schafft es.
											Aber sehen Sie, wie viel Protein
											noch immer überall im Zellkern ist,
											sogar in der geteilten Zelle.
											Die obere kann sich überhaupt nicht teilen.
											Und diese Blasenbildung der Membran
											ist ein Kennzeichen
											des Zellsterbens.
									","
											Şimdi size
											iki vitro deneyi göstereceğim.
											Bu kültürler, rahim ağzı
kanser hücrelerinin
											benzeri olan kültürlerdir.
											Bu kültürleri fosforlu
yeşil boya ile boyadık.
											Böylece
											bu zincirleri oluşturan
											proteinlere bakalım.
											İlk video
											Tümör tedavi alanları olmayan
											normal bir hücre bölünmesini gösteriyor.
											Gördüğümüz şey
											ilk olarak çok aktif bir kültür,
											bir çok bölünme,
											daha sonra hücreler ayrıldığında
											çok temiz bir çekirdektir.
											Onları baştan aşağıya
bölünürken görüyoruz.
											Alanları aynı zaman ölçeğinde
											tekrar uyguladığımızda,
											aynı kültür içinde farklı
											şeyler olduğunu göreceksiniz.
											Hücre bölünmek için toplanıyor
											fakat bu durumda oldukça statikler.
											Ekranın üst kısmında bölünmeye çalışan
											iki hücre göreceğiz.
											Daire içindeki hücre başarılı.
											Çekirdek boyunca
											hatta bölünen hücre de
											kaç tane protein olduğunu görüyoruz.
											Buradaki hiç bölünemiyor bile.
											Bu kabarcıklar,
											bu ince zar kabarcıkları,
											bu hücrede aptosis niteliğini oluşturuyor.
											Tüm hücre tiplerinde
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											Formation of healthy mitotic spindles
											is necessary for division
											in all cell types.
											We've applied Tumor Treating Fields
											to over 20 different cancers in the lab,
											and we see this effect
											in all of them.
											Now importantly,
											these Tumor Treating Fields have no effect
											on normal undividing cells.
									","
											La formación de husos mitóticos saludables
											es necesaria para la división
											de cualquier célula.
											Hemos aplicado los Campos de Tratamiento de Tumores
											a más de 20 diferentes tipos de cáncer en el laboratorio,
											y hemos visto este efecto
											en todos.
											Ahora, lo que es importante,
											es que estos Campos de Tratamiento de Tumores no tienen efecto
											en las células normales que no se dividen.
									","
											A formação de fusos mitóticos saudáveis
											é necessária à divisão
											em todos os tipos de células.
											Aplicámos os Campos
de Tratamento de Tumores
											a mais de 20 tipos diferentes
de cancro, em laboratório,
											e vemos este efeito em todos eles.
											Agora, o que é importante,
											estes Campos de Tratamento de Tumores
não têm qualquer efeito
											sobre as células normais,
que não se dividem.
									","
											La formation de fuseaux mitotiques sains
											est nécessaire pour la division
											de tous les types de cellules.
											Nous avons appliqué la thérapie TTF
											à plus de 20 cancers différents, en laboratoire,
											et on observe cet effet
											pour chacun d'eux.
											Mais l'important
											est que cette thérapie n'a aucun effet
											sur les cellules normales qui ne se divisent pas.
									","
											Die Bildung gesunder mitotischer Spindeln
											ist für die Teilung
											in allen Zelltypen notwendig.
											Wir haben Tumortherapiefelder im Labor
											bei über 20 verschiedenen 
Krebsarten angewendet
											und wir sehen diesen Effekt
											bei allen davon.
											Es ist wichtig zu beachten,
											dass die Tumortherapiefelder keinen Effekt
											auf normale, ungeteilte Zellen haben.
									","
											bölünme için gerekli olan
											sağlıklı mitotik iğnelerin oluşumu
											tüm hücre tiplerindeki
bölünme için gereklidir.
											Laboratuardaki 20'den fazla farklı hücreye
											Tümör Tedavi Alanları uyguladık
											ve hepsinde bu etkiyi görüyoruz.
											Şimdi önemli olan,
											Bu Tümör Tedavi Alanlarının
											normal bölünmeyen
											hücrede etkisi olmamasıdır.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											10 years ago,
											Dr. Palti founded a company called Novocure
											to develop his discovery
											into a practical therapy for patients.
											In that time, Novocure's developed two systems —
											one system for cancers in the head
											and another system for cancers in the trunk of the body.
											The first cancer that we have focused on
											is the deadly brain cancer, GBM.
											GBM affects about 10,000 people
											in the U.S. each year.
											It's a death sentence.
											The expected five year survival
											is less than five percent.
											And the typical patient
											with optimal therapy
											survives just a little over a year,
											and only about seven months
											from the time that the cancer is first treated
											and then comes back and starts growing again.
									","
											Hace 10 años
											el Dr. Palti fundó una empresa llamada Novocure
											para convertir su descubrimiento
											en una terapia práctica para los pacientes.
											En aquel tiempo, Novocure desarrolló dos sistemas,
											uno para los cánceres en la cabeza
											y otro para los cánceres en el tronco del cuerpo.
											El primero de los cánceres en el que nos concentramos
											es el mortal cáncer cerebral: Glioblastoma Multiforme (GBM).
											El GBM afecta a cerca de 10 000 personas
											en los EEUU cada año.
											Es una sentencia de muerte.
											La esperanza de sobrevivir más de 5 años
											es inferior al 5%.
											Y el paciente típico
											con una terapia óptima
											sobrevive un poco más de un año,
											y sólo cerca de siete meses
											desde el momento en que se comienza a tratar el cáncer
											que después vuelve a crecer otra vez.
									","
											Há 10 anos,
											o Dr. Palti fundou uma empresa
chamada Novocure
											para desenvolver a sua descoberta
											como uma terapia prática para os doentes.
											Durante esse tempo, a Novocure
desenvolveu dois sistemas
											— um sistema para os cancros na cabeça
											e outro sistema para cancros no tronco.
											O primeiro cancro em que nos concentrámos
											foi o letal cancro do cérebro,
glioblastoma multiforme.
											O glioblastoma multiforme
afeta cerca de 10 000 pessoas
											por ano, nos EUA.
											É uma sentença de morte.
											A sobrevida aos cinco anos
											é inferior a 5%.
											E o doente típico
											com a terapia ótima
											sobrevive apenas um pouco mais de um ano,
											e apenas cerca de sete meses
											a partir do momento em que o cancro
é inicialmente tratado
											e depois regressa e volta a crescer.
									","
											Il y a 10 ans,
											le Dr. Palti a fondé une société appelée Novocure,
											pour développer, à partir de sa découverte,
											une thérapie utilisable sur des patients.
											Depuis, Novocure a développé deux systèmes :
											l'un pour les cancers situés dans la tête,
											l'autre pour ceux qui sont situés dans le tronc.
											Le premier cancer sur lequel nous nous sommes penchés,
											est le cancer mortel du cerveau, le GBM.
											Le GBM touche environ 10 000 personnes
											chaque année, aux États-Unis.
											C'est une condamnation à mort.
											Le taux de survie à cinq ans
											est inférieur à 5%.
											Le patient moyen,
											avec le meilleur traitement,
											ne survit qu'un peu plus d'un an,
											et seulement sept mois environ,
											après un premier traitement,
											quand le cancer revient et recommence à croître.
									","
											Vor 10 Jahren
											gründete Dr. Palti die Firma Novacure,
											um seine Entdeckung
											in eine praktische Therapie 
für Patienten weiterzuentwickeln.
											Damals entwickelte Novocure zwei Systeme —
											ein System für Krebs im Kopfbereich
											und ein System für Krebs im Rumpfbereich.
											Der erste Krebs, auf den wir uns konzentrierten,
											ist der tödliche Gehirnkrebs, GBM.
											GBM betrifft jedes Jahr ca. 10.000 Menschen
											in den USA.
											Es ist ein Todesurteil.
											Die zu erwartende 5-Jahres-Überlebensrate
											liegt bei unter 5 Prozent.
											Und der typische Patient
											mit einer optimalen Therapie
											überlebt gerade mal mehr als ein Jahr,
											und nur sieben Monate,
											nachdem der Krebs erstmalig behandelt wird,
											kehrt er zurück und wächst erneut.
									","
											10 yıl önce,
											Dr.Palti keşfini hastalara yönelik
											pratik bir tedavi haline getirmek için
											Novocure adlı bir şirket kurdu.
											O zamanlar,
											Novocure iki sistem geliştirdi:
											biri baş bölgesindeki kanserler için
											diğer sistem
											vücudun gövde bölgesindeki kanserler için.
											Üzerinde yoğunlaştığımız ilk kanser
											ölümcül beyin kanseri, GBM'dir.
											GBM, ABD'de her yıl 10.000 kişiyi etkiler.
											Bu bir ölüm cezasıdır.
											Beklenen yaşam olasılığı
											yüzde beşten daha az.
											En iyi terapiye sahip tipik hastalar
											bir yıldan az bir süre yaşarlar
											ve kanserin ilk kez tedavi edildiği andan
											itibaren sadece
											yaklaşık yedi ay boyunca 
hayatta kalırlar.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											Novocure conducted
											its first phase three randomized trial
											in patients with recurrent GBM.
											So these are patients
											who had received surgery,
											high dose radiation to the head
											and first-line chemotherapy,
											and that had failed and their tumors had grown back.
											We divided the patients into two groups.
											The first group received second-line chemotherapy,
											which is expected to double the life expectancy,
											versus no treatment at all.
											And then the second group
											received only Tumor Treating Field therapy.
											What we saw in that trial
											is that that the life expectancies of both groups —
											so the chemotherapy treated group
											and the Tumor Treating Field group —
											was the same.
											But importantly,
											the Tumor Treating Field group
											suffered none of the side effects
											typical of chemotherapy patients.
											They had no pain,
											suffered none of the infections.
											They had no nausea, diarrhea,
											constipation, fatigue
											that would be expected.
									","
											Novocure realizó
											en su primera fase tres pruebas aleatorias
											en pacientes con GBM recurrente.
											Estos son pacientes
											que han pasado por cirugía,
											grandes dosis de radicación en la cabeza
											y quimioterapia de primera línea,
											todos ellos fallaron y los tumores volvieron a crecer.
											Dividimos a los pacientes en dos grupos.
											El primer grupo recibió quimioterapia de segunda línea,
											que podría duplicar su expectativa de vida,
											comparado con ningún tratamiento.
											Y el segundo grupo
											recibió sólo terapia de Campos de Tratamiento de Tumores.
											Lo que vimos en las pruebas
											fue que la expectativa de vida de ambos grupos,
											el que se trató con quimioterapia
											y el de los Campos de Tratamiento de Tumores,
											resultó ser la misma.
											Pero hay que resaltar
											que el grupo de Campos de Tratamiento de Tumores
											no sufrió ninguno de los efectos colaterales
											típicos de los pacientes de quimioterapia.
											No sufrieron dolor,
											no pasaron por infecciones.
											No tuvieron nauseas, ni diarrea,
											estreñimiento o fatiga
											como se podría haber esperado.
									","
											A Novocure realizou
											três ensaios clínicos aleatórios
de primeira fase
											em doentes com glioblastoma
multiforme recidivante.
											Portanto, estes são doentes
											que tinham sido operados,
											tinham recebido altas doses
de radiação na cabeça
											e quimioterapia de primeira linha,
											não se tinham curado,
e os seus tumores voltaram a crescer.
											Dividimos os doentes em dois grupos.
											O primeiro grupo recebeu
quimioterapia de segunda-linha,
											que se espera que duplique
a esperança de vida,
											em comparação com a ausência
total de tratamento.
											O segundo grupo recebeu apenas
											a terapia de Campo
de Tratamento do Tumor.
											Observámos nesse ensaio,
											que a esperança de vida
de ambos os grupos
											— o grupo tratado com quimioterapia
											e o grupo do Campo
de Tratamento do Tumor —
											foi a mesma.
											Mas, o que é importante,
											o grupo do Campo de Tratamento do Tumor
											não sofreu nenhum dos efeitos secundários
											típicos dos doentes da quimioterapia.
											Não tiveram dores,
											não sofreram nenhuma infeção.
											Não tiveram as náuseas, diarreia,
											obstipação nem fadiga
											que seriam de esperar.
									","
											Novocure a effectué
											ses premiers essais aléatoires de phase III,
											sur des patients atteints de récidive du GBM.
											Ce sont des patients
											qui ont subi une intervention chirurgicale,
											des radiations à haute dose au niveau de la tête,
											et une chimiothérapie de première ligne,
											et tout cela a échoué, et leur tumeur a récidivé.
											Nous avons divisé les patients en deux groupes.
											Le premier groupe a reçu une chimiothérapie de seconde ligne,
											qui en principe double l'espérance de vie,
											par rapport à une absence de traitement.
											Puis le second groupe
											n'a reçu que le traitement par thérapie TTF.
											Ce que nous avons observé dans cet essai,
											c'est que l'espérance de vie des deux groupes,
											c'est-à-dire le groupe traité par chimiothérapie,
											et celui traité par thérapie TTF,
											était identique.
											L'important,
											c'est que le groupe traité par la thérapie TTF
											n'a souffert d'aucun des effets secondaires
											typiques des patients sous chimiothérapie.
											Ils n'ont souffert d'aucune douleur,
											d'aucune infection.
											Ils n'ont pas subi les nausées, les diarrhées,
											la constipation, la fatigue,
											qu'ils auraient dû subir.
									","
											Novocure führte
											seine erste randomisierte Phase-3-Studie
											an Patienten mit wiederkehrenden GBM durch.
											Bei diesen Patienten
											wurden Operationen,
											hochdosierte Bestrahlung am Kopf
											und Erstlinien-Chemotherapie durchgeführt,
											die fehlschlugen und ihre Tumore 
waren wieder gewachsen.
											Wir teilten die Patienten in zwei Gruppen ein.
											Die erste Gruppe erhielt Zweitlinien-Chemotherapie,
											welche die Lebenserwartung verdoppeln soll,
											im Vergleich zu gar keiner Behandlung.
											Die zweite Gruppe
											erhielt nur die Tumortherapiefelder-Behandlung.
											In dieser Studie sahen wir,
											dass die Lebenserwartungen beider Gruppen —
											der mit Chemotherapie behandelten Gruppe
											und der Tumortherapiefelder-Gruppe —
											gleich waren.
											Am wichtigsten ist,
											dass die Tumortherapiefeld-Gruppe
											nicht unter den Nebenwirkungen litt,
											die für Chemotheraphiepatienten üblich sind.
											Sie hatten keine Schmerzen,
											sie litten an keinen Infektionen.
											Sie hatten keinen Schwindel, Durchfall
											Verstopfung, Müdigkeit,
											die man erwarten würde.
									","
											Tekrar geri gelirler ve yeniden büyürler.
											Novocure tekrarlayan GBM'li hastalarda
											ilk aşamasını üç randomize
deney halinde uyguladı.
											Bunlar ameliyat olmuş
											başlarına yüksek dozda radyasyon almış
											ve birinci aşama kemoterapi uygulanan,
											bu uygulamanın başarısız olduğu
											ayrıca tümörün tekrar büyüme
											gösterdiği hastalardır.
											Hastaları iki gruba ayırdık.
											İlk gruba, hiçbir şekilde tedavi olmayıp
											yaşam umutlarını iki katına çıkaran
											ikinci seviye kemoterapi aldı.
											Sonra ikinci grup sadece
											Tümör Tedavi Alanları tedavisi aldı.
											Bu denemelerde gördüğümüz şey
											her iki grubunda kemoterapi grubu
											ve Tümör Tedavi Alanları grubunun
											yaşam beklentileri aynıydı.
											Fakat önemli olan
											Tüm TTA grup hastalarının
											kemoterapi hastalarının maruz kaldığı
											yan etkilerden hiçbirine maruz kalmadılar.
											Acı çekmediler,
											Enfeksiyonlardan hiçbirini görmediler.
											Görülebileceği umulan
											mide bulantısı, kabızlık ve yorgunluktan
											hiçbiri yoktu.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
											Based on this trial,
											in April of this year,
											the FDA approved Tumor Treating Fields
											for the treatment of patients
											with recurrent GBM.
											Importantly, it was the first time ever
											that the FDA included
											in their approval of an oncology treatment
											a quality of life claim.
									","
											A partir de estas pruebas,
											en abril de este año,
											la Administración de Drogas y Alimentos (FDA) aprobó el uso de los Campos de Tratamiento de Tumores
											para el tratamiento de pacientes
											con GBM recurrente.
											Hay que recalcar que fue la primera vez
											que la FDA
											en la aprobación del tratamiento oncológico
											incluyó una cláusula sobre la calidad de vida.
									","
											Com base neste ensaio,
											em abril deste ano,
											a FDA aprovou os Campos
de Tratamento de Tumores
											para o tratamento de doentes
											com glioblastoma multiforme recorrente.
											É importante mencionar
que foi a primeira vez
											que a FDA incluiu
											na sua aprovação
de um tratamento oncológico
											uma reivindicação de qualidade de vida.
									","
											Sur la base de ces essais,
											en avril de cette année,
											la FDA a approuvé la thérapie TTF
											pour le traitement des patients
											atteints de récidive du GBM.
											L'important, c'est que pour la toute première fois,
											la FDA a intégré
											dans son approbation d'un traitement oncologique,
											la demande d'une meilleure qualité de vie.
									","
											Aufgrund dieser Studie
											im April diesen Jahres,
											genehmigte die FDA die Tumortherapiefelder
											als Verfahren für Patienten
											mit wiederkehrendem Glioblastom (GBM).
											Zudem war es das erste Mal,
											dass die FDA in ihrer Zulassung
											für eine Krebsbehandlung
											einen Anspruch auf Lebensqualität aufnahm.
									","
											Bu denemeye dayanarak,
											bu yılın Nisan ayı içerisinde
											FDA, GBM'li hastaların tedavisinde
											Tümör Tedavi Alanları'nı onayladı.
											Önemli bir şekilde
											FDA,
											bir onkoloji tedavisinin onayında
											bir yaşam kalitesini dahil eden
											bir ilk oldu.
									",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
"
","
","
","
","
","
",Treating cancer with electric fields,Bill Doyle,15:35,"cancer,medical research,technology"
