en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											And so we went downstairs,
and before you knew it,
											Curtis, Bette and the rest of them
formed this collaboration,
											and they built this garden
in Jamaica, Queens.
											And it turned out Curtis, 50 Cent,
grew up in Jamaica.
											And so again, when you start
bringing these worlds together —
											me, Curtis, Bette —
											you get something more incredible.
											You get a garden
											that last year was voted one of the top 10
secret gardens in New York.
											Right?
									","
											Así que fuimos escaleras abajo
y, en un santiamén,
											Curtis, Bette y el resto
formaron esta colaboración,
											y construyeron este jardín 
en Jamaica, Queens.
											Y resultó que Curtis, 50 Cent,
creció en Jamaica.
											Así que de nuevo, cuando empiezas
uniendo estos mundos,
											Curtis, Bette, yo...
											consigues algo más increíble.
											Consigues un jardín
											que el año pasado fue votado dentro de 
los mejores 10 jardines secretos de NY.
											¿Verdad?
									","
											Sonra aşağı indik
ve daha ne olduğunu anlamadan
											Curtis, Bette ve diğerleri
bu işbirliğini kurmuşlar
											ve Jamaica, Queens'deki
bu bahçeyi yapmışlar.
											Sonra ortaya çıktı ki
Curtis 50 Cent Jamaika'da büyümüş.
											Böylece tekrar bu farklı dünyaları 
bir araya getirince
											ben, Curtis, Bette —
											ortaya inanılmaz bir şey çıkıyor.
											Öyle bir bahçeniz oluyor ki
											geçen sene New York'un en iyi 10 gizli 
bahçesinden biri olarak seçiliyor.
											Nasıl ama?
									","
											On est descendu, et, en un rien de temps,
											Curtis, Bette et les autres
ont fondé cette association
											et ont construit ce jardin à Jamaica.
											Il s'avère que Curtis -
50 Cent - vient de Jamaïque.
											Quand vous commencez
à rassembler ces univers —
											Curtis, Bette, moi —
											vous obtenez quelque chose d'incroyable.
											Vous obtenez un jardin
											listé comme l'un des 10 plus beaux jardins
secrets de New-York l'année dernière.
											Incroyable, non ?
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											(Applause)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											It's for young and old,
											but more importantly, it's a place —
											there was a story in the Times
about six months ago
											where this young woman
found solace in going to the garden.
											It had nothing to do with me.
It had more to do with 50, I'm sure,
											but it has inspired people
to think about gardens
											and sharing each other's worlds
in a different way.
									","
											Es para jóvenes y ancianos,
											pero más importante, es un lugar
											que tuvo una noticia en Times
hace unos seis meses
											donde una joven encontró
consuelo en ir al jardín.
											No tuvo que ver conmigo,
no tuvo que ver con 50 Cent, seguro,
											pero ha inspirado a la gente 
para pensar en los jardines
											y compartir sus mundos
de una manera diferente.
									","
											Bu, gençler ve yaşlılar için
											ama daha önemlisi bu yer...
											Times gazetesinde
altı ay önce bir hikâye vardı;
											genç bir kadının parka giderek
teselli bulduğu ile ilgili.
											Eminim benimle alakası yoktu.
Eminim 50 Cent'ten dolayıydı
											ama insanları bahçeler hakkında düşünmeye
											ve birbirimizin dünyasını
farklı şekilde paylaşmaya teşvik etti.
									","
											Pour les jeunes et les vieux.
											Mais il s'agit surtout d'un endroit —
											un article est paru
dans le Times il y a six mois
											sur une jeune femme qui se rendait
dans ce jardin pour trouver du réconfort.
											Je suis sûr que ça n'avait rien
à voir avec moi, plutôt avec 50 Cent,
											mais cela a permis aux gens
de percevoir les jardins
											et de partager leur monde
d'une manière différente.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											This next concept, ""two-ness"" —
											it's not as simple as I thought
it would be to explain,
											but as I left to go to college,
my father looked at me,
											and said, ""Junior, you're going to have
to be both black and white
											when you go out there.""
											And if you go back to the early
parts of the 20th century,
											W.E.B. Du Bois, the famous activist,
											said it's this peculiar sensation
											that the Negro has to walk around
											being viewed through the lens
of other people,
											and this two-ness,
this double consciousness.
											And I want to argue that more
than a hundred years later,
											that two-ness has made us
strong and resilient,
											and I would say for brown people, women —
											all of us who have had to navigate
the world through the eyes of others —
											we should now share that strength
to the rest of those
											who have had the privilege to be singular.
									","
											Siguiente concepto: la ""duplicidad"".
											No es tan simple como pensé
que sería explicarlo,
											pero cuando dejé la universidad
mi padre me miró
											y dijo: ""Hijo, vas a tener que 
ser tanto blanco como negro
											cuando salgas al mundo"".
											Y si nos remontamos a principios
del siglo XX,
											W.E.B. Du Bois, el famoso activista,
											dijo que esta peculiar sensación
											que el negro tiene de caminar
											siendo observado a través 
de la mirada de otras personas,
											es una ""duplicidad"", esta doble conciencia.
											Y quiero argumentar que
más de un siglo después
											esta ""duplicidad"" nos ha hecho 
fuertes y resilientes,
											y diría que la gente de color,
las mujeres...
											todos los que navegamos por el mundo 
a través de la mirada de los demás
											debemos compartir esa fuerza a quienes
											tuvieron el privilegio de ser peculiares.
									","
											Sıradaki kavram ""İki-lik"" kavramı,
											açıklaması düşündüğünüz kadar kolay değil
											ama üniversiteyi terk ettiğimde
babam bana baktı
											ve dedi ki ""Evlat, dışarı çıktığında
											hem siyahi hem de
beyaz olmak zorundasın.""
											Eğer 20. yüzyılın başlarına giderseniz
											W.E.B Du Bois, meşhur aktivist,
											şu özgün duygudan bahsetti;
											bir ""siyahi"" diğer insanların lenslerinden
											görülerek yürümek zorunda
											ve bu iki-lik, bu çifte farkındalık.
											Hatta şunu iddia ediyorum,
yüz seneden fazla bir sürede
											bu iki-lik bizi güçlü ve esnek yaptı
											ve her Latin asıllı kadın, erkek hepimiz—
											dünyayı birbirimizin gözlerinden 
görmek zorunda kaldığımız oldu —
											şimdi de tek olma ayrıcalığı sahipleriyle
											bu gücümüzü paylaşmalıyız.
									","
											Le prochain concept, « dualité » —
											Il n'est pas aussi simple à expliquer
que ce que j'imaginais,
											mais en partant à l'université,
mon père m'a regardé
											et m'a dit : « Fils, tu vas devoir
être noir et blanc une fois là-bas. »
											Si on en revient au début du 20ème siècle,
											W.E.B. Du Bois, le célèbre activiste,
											a expliqué que
c'est cette étrange sensation
											qu'un noir qui marche dans la rue
											est vu à travers le regard des autres
											et cette dualité, cette double conscience.
											J'aimerais faire remarquer
que plus de cent ans après,
											cette dualité nous a rendus
forts et résistants
											et je dirais que
pour les métisses, les femmes,
											toutes les personnes qui vivent
à travers le regard des autres,
											nous devrions partager
cette force avec ceux
											qui ont eu le privilège d'être unique.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											I'd like to share with you a project,
											because I do think this two-ness
can find itself in the world around us.
											And it's beginning to happen where
we're beginning to share these stories.
											At the University of Virginia,
											the academical village
by Thomas Jefferson,
											it's a place that we're beginning
to notice now was built by African hands.
											So we have to begin to say,
											""OK, how do we talk about that?""
											As the University
was expanding to the south,
											they found a site
that was the house of Kitty Foster,
											free African American woman.
											And she was there,
											and her descendants,
											they all lived there,
											and she cleaned for the boys of UVA.
											But as they found the archaeology,
											they asked me if I would do
a commemorative piece.
											So the two-ness of this landscape,
both black and white ...
											I decided to do a piece
based on shadows and light.
											And through that, we were able
to develop a shadow-catcher
											that would talk about this two-ness
in a different way.
											So when the light came down,
											there would be this ride to heaven.
											When there's no light, it's silent.
											And in the landscape of Thomas Jefferson,
											it's a strange thing.
											It's not made of brick.
											It's a strange thing,
											and it allows these two things
to be unresolved.
									","
											Me gustaría compartir un proyecto,
											porque creo que esta ""duplicidad""
puede encontrarse a nuestro alrededor.
											Y empieza a pasar si empezamos
a compartir estas historias.
											La Universidad de Virginia
											la ciudad académica de Thomas Jefferson,
											es un lugar que empezamos a notar
que fue construido por manos africanas.
											Entonces debemos empezar a decir:
											""Bien, ¿cómo hablamos de eso?""
											Como la universidad se estaba
expandiendo hacia el sur,
											encontraron un sitio que
fue la casa de Kitty Foster,
											una mujer libre afroestadounidense.
											Y ella estaba allí,
											y sus descendientes,
											todos vivieron allí,
											ella limpiaba para los chicos de UVA.
											Cuando descubrieron los restos
											me pidieron que creara
una obra conmemorativa.
											De allí la ""duplicidad"" del paisaje,
tanto blanco como negro.
											Decidí hacer una obra 
basada en sombras y luz.
											Y desarrollamos un atrapa sombras
											que hablaría de esta duplicidad
de un modo diferente.
											Entonces, cuando baja la luz
											se produce un viaje al Paraíso.
											Cuando no hay luz, hay silencio.
											Y en el paisaje de Thomas Jefferson,
											es algo extraño.
											No está hecho de ladrillo.
											Es algo extraño,
											y permite dejar irresuelta esta duplicidad.
									","
											Sizle bir proje paylaşmak istiyorum
											çünkü bence bu iki-lik etrafımızdaki 
dünyada kendini bulabilir.
											Biz bu hikâyeleri paylaşmaya başladıkça
gerçekleşmeye başlayacak.
											Virginia Üniversitesi'nde,
											Thomas Jefferson akademik köyü,
											Afrikalı ellerden çıktığı
fark edilmeye başlanan bir yer.
											Hemen kendimize soruyoruz,
											''Bu konu hakkında nasıl konuşuruz?''
											Üniversite güneye genişlerken
											Zamanında Kitty Foster'ın evi olan
bir alan buldular,
											özgür bir Afrikan-Amerikan kadını.
											Kadın orada yaşadı
											ve onun torunları da,
											hepsi orada yaşadılar.
											Viriginia Üniversitesi
çocukları için temizlik yaptı.
											Ama arkeolojik kanıtı bulduklarında
											oraya ondan yadigar
bir şeyler yapmamı istediler.
											Böylece bu parkın iki-liği,
hem siyah hem beyaz.
											Gölge ve ışığa dayalı
bir şeyler yapmaya karar verdim.
											Bu bağlamda,
bir gölge-yakalayıcı geliştirebildik,
											bu şey farklı bir biçimde
iki-likten bahsetti.
											Işıklar geldiği zaman,
											bu cennete yolculuk olacaktı.
											Işık olmadığı zamanlar sessiz kalacaktı.
											Ve Thomas Jefferson parkında,
											bu garip bir şeydir.
											Tuğladan yapılmadı.
											Bu garip bir şey
											ve bu iki şeyin çözülmeden
kalmasına izin veriyor.
									","
											J'aimerais vous parler d'un projet,
											car je pense que cette dualité
peut se retrouver partout autour de nous.
											Elle s'observe aux endroits
où l'on commence à partager ces histoires.
											À l'Université de Virginie, la résidence
universitaire créée par Thomas Jefferson
											est un lieu où l'on commence à noter les
origines africaines de sa construction.
											Nous devons commencer à nous dire :
											« OK, comment devons-nous
aborder ce sujet ? »
											Au moment de l'agrandissement
de l'université côté sud,
											ils ont retrouvé
la maison de Kitty Foster,
											une Afro-Américaine libre.
											Elle vivait là,
											ses descendants aussi,
											ils ont tous vécu là
											et elle faisait le ménage
pour les garçons de l'université.
											Lors des fouilles archéologiques,
											ils m'ont demandé
de créer une œuvre commémorative.
											La dualité de ce paysage,
à la fois noir et blanc,
											j'ai décidé d'en faire une œuvre
basée sur les ombres et la lumière.
											À travers celle-ci, on a pu
développer un capteur d'ombres
											qui mettrait en évidence cette dualité
d'une autre manière.
											Au moment où la lumière s'éteint,
											un chemin mènerait au paradis.
											En l'absence de lumière
règnerait le silence.
											Dans le paysage de Thomas Jefferson,
											c'est une chose étrange.
											L'œuvre n'est pas faite de briques.
											C'est une chose étrange
											qui permet à ces deux éléments
de rester irrésolus.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											And we don't have to resolve these things.
											I want to live in a world
											where the resolution —
											there's an ambiguity between things,
											because that ambiguity
allows us to have a conversation.
											When things are clear and defined,
											we forget.
									","
											Y no tenemos que resolverla.
											Quiero vivir en un mundo
											donde la solución...
											donde exista ambigüedad en la duplicidad,
											porque la ambigüedad nos permite 
entablar una conversación.
											Cuando las cosas son claras y definidas,
											olvidamos.
									","
											Ve bunları ayırmak zorunda değiliz.
											Öyle bir dünyada yaşamak istiyorum ki
											farklı şeyler arasında
											anlam farklılığı olsun
											çünkü anlam farklılığı
diyalog kurmamızı sağlıyor.
											Bu şeyler açık ve belirli olduğunda
											biz bu şeyleri unutuyoruz.
									","
											Et nous ne voulons pas les résoudre.
											Je veux vivre dans un monde
											où la résolution —
											où les choses sont ambiguës,
											car l'ambiguïté nous permet
d'avoir cette conversation.
											Lorsque les choses sont bien définies,
											nous oublions.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											The next example? Empathy.
											And I've heard that a couple of times
in this conference,
											this notion of caring.
											Twenty-five years ago,
when I was a young pup,
											very optimistic,
											we wanted to design a park
in downtown Oakland, California
											for the homeless people.
											And we said, homeless people
can be in the same space
											as people who wear suits.
											And everyone was like,
""That's never going to work.
											People are not going to eat lunch
with the homeless people.""
									","
											¿Siguiente ejemplo? La empatía.
											Hemos oído un par de veces
en esta conferencia,
											esta noción de cuidado.
											Hace 25 años, cuando era un cachorrillo,
											muy optimista,
											quisimos diseñar un parque
en el centro de Oakland, California
											para los sin techo.
											Y dijimos: los sin techo 
pueden estar en el mismo espacio
											que quienes llevan traje.
											Y todo el mundo decía:
""Eso nunca funcionará.
											La gente no va a comer 
con las personas sin techo"".
									","
											Diğer örnek? Empati.
											Bu konferansta bunu birkaç kez duydum,
											bu şefkat kavramını.
											Yirmi beş yıl önce genç bir delikanlıyken
											bayağı iyimserlikle,
											Oakland, California'da
bir park tasarlamak istedik,
											evsiz insanlar için.
											Evsiz insanlar takım elbise
giyen insanlarla
											aynı ortamda olabilir dedik.
											Herkes ""Bu işe yaramaz."" dedi,
											""İnsanlar evsizlerin olduğu yerde öğle
yemeklerini yemeyecekler.""
									","
											Exemple suivant : l'empathie.
											J'ai entendu plusieurs fois parler
au cours de cette conférence
											de la notion de bienveillance.
											Il y a 25 ans,
quand j'étais un jeune adulte,
											très optimiste,
											nous voulions concevoir un parc
dans le centre d'Oakland, en Californie,
											pour les sans-abris.
											Nous sommes partis du principe
que les sans-abris pouvaient cohabiter
											avec ceux en costumes.
											Et tout le monde s'est dit :
«  Ça ne marchera jamais.
											Les gens ne vont pas déjeuner
avec des sans-abris. »
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											We built the park.
											It cost 1.1 million dollars.
											We wanted a bathroom.
											We wanted horseshoes,
barbecue pits, smokers,
											picnic tables, shelter and all of that.
											We had the design,
we went to the then-mayor
											and said, ""Mr. Mayor, it's only
going to cost you 1.1 million dollars.""
											And he looked at me.
											""For homeless people?""
											And he didn't give us the money.
									","
											Construimos el parque.
											Costó USD 1,1 millones.
											Queríamos un baño.
											Queríamos juegos de herradura,
barbacoas, zona de fumadores,
											mesas de picnic, albergue y todo eso.
											Teníamos el diseño, 
fuimos a ver al alcalde
											y le dijimos: ""Señor alcalde, 
solo costará USD 1,1 millones"".
											Y él me miró:
											""¿Para la gente sin techo?""
											Y no nos dio el dinero.
									","
											Parkı inşa ettik.
											1.1 milyon dolara mal oldu.
											Lavabosu olsun istedik.
											At nalları, barbekü alanları,
dumanlıklar, piknik masaları,
											barınak ve bu tarz şeyler istedik.
											Tasarımı yaptık,
belediye başkanına gittik
											ve dedik ki ""Sayın başkan,
bu size sadece 1.1 milyona mal olacak.""
											Başkan bana baktı.
											""Evsizler için mi?""
											Ve bize parayı vermedi.
									","
											On a construit le parc.
											Il a coûté 1,1 million de dollars.
											Nous voulions des toilettes,
											un espace de jeu, des aires
de pique-nique, des fumeurs,
											des tables de pique-nique, des abris, etc.
											Après conception,
nous avons rencontré le maire
											et lui avons dit que ça lui coûterait
seulement 1,1 million de dollars.
											Et il m'a regardé.
											« Pour les sans-abris ? »
											Il ne nous a pas donné l'argent.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
											So we walked out, unfettered,
and we raised the money.
											Clorox gave us money.
											The National Park Service
built the bathroom.
											So we were able to go ahead
											because we had empathy.
									","
											Nos fuimos, a rienda suelta,
y conseguimos el dinero
											Clorox nos dio dinero.
											El Servicio de Parques Nacionales
construyó el baño.
											Pudimos continuar
											porque teníamos empatía.
									","
											Destek alamadan çıktık
ve parayı kendimiz topladık.
											Clorox bize para verdi.
											Ulusal Park Hizmetleri lavaboyu yaptı.
											Böylece daha ileri gidebildik
											çünkü biz empati kurduk.
									","
											Nous sommes partis, libres,
et avons levé des fonds.
											Clorox nous a donné l'argent.
											Le service des parcs nationaux
a construit les toilettes.
											Nous avons pu avancer,
											car nous avons fait preuve d'empathie.
									",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
"
","
","
","
",How urban spaces can preserve history and build community,Walter Hood,14:14,"design,architecture,beauty,history,community,public spaces,society,identity,social change"
