en,fr,pt,title,speaker,duration,tags
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											Ten years later, with my group
of ninja origami robotic researchers —
											about 22 of them right now —
											we have a new generation of robogamis,
											and they're a little more effective
and they do more than that.
											So the new generation of robogamis
actually serve a purpose.
											For example, this one actually navigates
through different terrains autonomously.
											So when it's a dry
and flat land, it crawls.
											And if it meets sudden rough terrain,
											it starts rolling.
											It does this — it's the same robot —
											but depending on which terrain it meets,
											it activates a different sequence
of actuators that's on board.
											And once it meets an obstacle,
it jumps over it.
											It does this by storing energy
in each of its legs
											and releasing it and catapulting
like a slingshot.
											And it even does gymnastics.
											Yay.
									","
											10 ans plus tard, avec mon groupe
de chercheurs ninja en origami robotique –
											nous sommes maintenant presque 22 –
											nous avons une nouvelle génération
de robogamis.
											Ils sont un peu plus efficaces
et ils font plus de choses.
											La nouvelle génération de robogamis
a un but.
											Par exemple, celui-ci évolue en autonomie
sur différents terrains.
											Sur un terrain sec et plat, il rampe.
											Et s'il rencontre soudain
un terrain accidenté,
											il commence à rouler.
											Il le fait – c'est le même robot –
											selon le terrain qu'il rencontre,
											il active une séquence différente
de mécanismes embarqués.
											Dès qu'il rencontre un obstacle,
il saute par-dessus.
											Il le fait en stockant de l'énergie
dans chacune de ses jambes,
											en la libérant et en se catapultant
comme un lance-pierres.
											Et il fait même de la gymnastique.
											Ouais.
									","
											Dez anos mais tarde, com o meu grupo
de engenheiros robóticos ninjas
											— cerca de 22 agora —
											temos uma nova geração de ""robogamis""
											que são um pouco mais eficazes
e fazem mais do que isso.
											A nova geração de ""robogamis""
tem um objetivo.
											Por exemplo, este navega de forma
autónoma através de diferentes terrenos.
											Quando o terreno é seco e plano, rasteja.
											E, se encontrar terreno acidentado,
começa a rolar.
											Faz isto — é o mesmo robô —
											mas dependendo do terreno em que está
											ativa uma sequência
diferente de atuadores.
											Quando encontra um obstáculo,
salta por cima dele.
											Faz isto ao armazenar energia
em cada uma das suas pernas
											e ao libertá-la e catapultá-la
como uma fisga.
											Até faz ginástica.
											Boa.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So I just showed you
what a single robogami can do.
											Imagine what they can do as a group.
											They can join forces to tackle
more complex tasks.
											Each module, either active or passive,
											we can assemble them
to create different shapes.
											Not only that, by controlling
the folding joints,
											we're able to create and attack
different tasks.
											The form is making new task space.
											And this time, what's most
important is the assembly.
											They need to autonomously
find each other in a different space,
											attach and detach, depending on
the environment and task.
											And we can do this now.
									","
											Je viens de vous montrer
ce qu'un seul robogami peut faire.
											Imaginez ce qu'ils peuvent
faire en groupe.
											Ils peuvent unir leurs forces pour
s'atteler à des tâches plus complexes.
											Chaque module, actif ou passif,
											peut être assemblé
pour créer des formes différentes.
											En plus de cela,
en contrôlant le pliage des articulations,
											nous sommes capables de créer
et d'aborder différentes tâches.
											Les formes créent
de nouvelles possibilités de tâches.
											Et ici, c'est l'assemblage
qui est le plus important.
											Ils ont besoin de se retrouver
tout seuls dans un espace différent,
											de s'attacher et se détacher,
selon le contexte et la tâche à effectuer.
											Désormais, on le peut faire.
									","
											Acabei de vos mostrar
o que um só ""robogami"" pode fazer.
											Imaginem o que podem fazer em grupo.
											Podem juntar forças para lidar
com tarefas mais complexas.
											Cada módulo, ativo ou passivo,
											pode ser montado
para criar diferentes formas.
											Para além disso, ao controlar
as juntas dobradiças,
											conseguimos criar e enfrentar
diferentes tarefas.
											A forma está a criar 
um novo espaço de tarefa.
											E desta vez, o mais importante
é a montagem.
											Precisam de se encontrar
uns aos outros num espaço diferente,
											anexar ou separar-se,
conforme o ambiente e a tarefa.
											E podemos fazer isto agora.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So what's next?
											Our imagination.
									","
											Alors, quelle est l'étape suivante ?
											Notre imagination.
									","
											O que vem a seguir?
											A nossa imaginação.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											This is a simulation
of what you can achieve
											with this type of module.
											We decided that we were going
to have a four-legged crawler
											turn into a little dog
and make small gaits.
											With the same module, we can actually
make it do something else:
											a manipulator, a typical,
classical robotic task.
											So with a manipulator,
it can pick up an object.
											Of course, you can add more modules
to make the manipulator legs longer
											to attack or pick up objects
that are bigger or smaller,
											or even have a third arm.
											For robogamis, there's no
one fixed shape nor task.
											They can transform into anything,
anywhere, anytime.
									","
											Voici une simulation de
ce que vous pouvez réaliser
											avec ce type de module.
											Nous avons décidé de construire
un robot rampant à quatre pattes
											qui se transforme en petit chien
et se déplace par petits trots.
											A partir du même module,
nous pouvons en faire autre chose :
											un bras manipulateur,
une tâche typique pour un robot.
											Grâce au bras manipulateur,
il peut ramasser un objet.
											Bien sûr, on peut ajouter plus de modules
afin d'allonger les jambes du robot
											pour qu'il appréhende ou ramasse
des objets plus gros ou plus petits,
											ou même lui ajouter un troisième bras.
											Pour les robogamis,
il n'y a ni forme ni tâche fixe.
											Ils peuvent se transformer
en tout, partout et à tout moment.
									","
											Isto é uma simulação
do que podemos alcançar
											com este tipo de módulo.
											Decidimos que iríamos ter
um rastejante de quatro pernas
											que se iria transformar num cão
e dar pequenos passos.
											Com o mesmo módulo, podemos
transformá-lo em algo diferente:
											um manipulador,
uma tarefa robótica típica e clássica.
											Com um manipulador,
ele pode pegar num objeto.
											Claro que são necessários mais módulos
para aumentar o comprimento das pernas,
											para atacar ou pegar em objetos
grandes ou pequenos,
											ou até para ter um terceiro braço.
											Para os ""robogamis"" não existe
uma tarefa ou forma fixa.
											Eles podem transformar-se em qualquer
coisa, em qualquer lado, a qualquer hora.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So how do you make them?
											The biggest technical challenge
of robogami is keeping them super thin,
											flexible,
											but still remaining functional.
											They're composed of multiple layers
of circuits, motors,
											microcontrollers and sensors,
											all in the single body,
											and when you control
individual folding joints,
											you'll be able to achieve
soft motions like that
											upon your command.
											Instead of being a single robot that is
specifically made for a single task,
											robogamis are optimized to do multi-tasks.
											And this is quite important
											for the difficult and unique
environments on the Earth
											as well as in space.
									","
											Alors, comment les fabrique-t-on ?
											Le plus grand défi technique du robogami
est de le garder très fin,
											flexible,
											mais toujours fonctionnel.
											Il est composé de plusieurs
couches de circuits, de moteurs,
											de microcontrôleurs et de capteurs,
											tous réunis en un ensemble.
											Quand on contrôle
chaque pliage d'articulation,
											on peut réaliser
des mouvements doux comme celui-ci
											sur commande.
											Au lieu d’être un robot
conçu pour une seul tâche,
											les robogamis sont optimisés
pour effectuer des opérations multitâches.
											Et c'est très important
											dans les environnements
complexes et uniques sur Terre
											comme dans l'espace.
									","
											Então, como os construímos?
											O maior desafio técnico dos ""robogamis""
é mantê-los superfinos
											e flexíveis
											mantendo-se funcionais.
											São compostos por várias camadas
de circuitos, motores,
											microcontroladores e sensores,
											tudo num único corpo.
											Quando controlamos
juntas dobradiças individuais,
											somos capazes de realizar
movimentos suaves como este
											ao nosso comando.
											Em vez de ser um único robô
feito especificamente para uma tarefa,
											os ""robogamis"" são otimizados
para efetuar várias tarefas.
											E isto é muito importante
											para o ambiente único e difícil
do planeta Terra
											assim como do espaço.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											Space is a perfect
environment for robogamis.
											You cannot afford to have
one robot for one task.
											Who knows how many tasks
you will encounter in space?
											What you want is a single robotic platform
that can transform to do multi-tasks.
											What we want is a deck
of thin robogami modules
											that can transform to do multiples
of performing tasks.
											And don't take my word for it,
											because the European Space Agency
and Swiss Space Center
											are sponsoring this exact concept.
									","
											L'espace est un environnement parfait
pour les robogamis.
											On ne peut pas s'y permettre
d'avoir un robot pour chaque tâche.
											Qui sait ce que nous allons trouver
à faire dans l'espace ?
											Il nous faut une seule base robotique
transformable et multi-tâches.
											Il nous faut un ensemble de modules
de robogamis fins
											et transformables pour effectuer
des tâches variées.
											Et je ne suis pas la seule à le dire
											car l'Agence spatiale européenne
et le Bureau spatial suisse
											soutiennent exactement la même idée.
									","
											O espaço é o ambiente perfeito
para os ""robogamis"".
											Não podemos dar-nos ao luxo
de ter um robô para cada tarefa.
											Quem sabe quantas tarefas
encontraremos no espaço?
											Precisamos de uma plataforma robótica
que se transforme e cumpra várias tarefas.
											Precisamos de um baralho
de módulos finos de ""robogami""
											que se transformem
e façam múltiplas tarefas.
											Não se limitem a acreditar em mim,
											porque a Agência Espacial Europeia 
e o Centro Espacial Suíço
											estão a patrocinar este preciso conceito.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So here you see a couple of images
of reconfiguration of robogamis,
											exploring the foreign land
aboveground, on the surface,
											as well as digging into the surface.
											It's not just exploration.
											For astronauts, they need additional help,
											because you cannot afford
to bring interns up there, either.
									","
											Vous voyez ici quelques images
de transformations des robogamis,
											qui explorent une terre étrangère
au-dessus du sol, en surface,
											et qui creusent la surface.
											Ils ne font pas qu'explorer.
											Les astronautes ont besoin
d'une aide supplémentaire,
											car impossible d'emporter
des stagiaires là-haut.
									","
											Aqui podem ver duas imagens
de reconfiguração de ""robogamis""
											a explorar terreno desconhecido
acima do solo, na superfície,
											assim como a escavar a superfície.
											Não é apenas exploração.
											Para os astronautas,
é uma ajuda adicional,
											porque não podem levar
estagiários lá para cima.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											They have to do every tedious task.
											They may be simple,
											but super interactive.
											So you need robots
to facilitate their experiments,
											assisting them with the communications
											and just docking onto surfaces to be
their third arm holding different tools.
											But how will they be able
to control robogamis, for example,
											outside the space station?
											In this case, I show a robogami
that is holding space debris.
											You can work with your vision
so that you can control them,
											but what would be better
is having the sensation of touch
											directly transported onto
the hands of the astronauts.
											And what you need is a haptic device,
											a haptic interface that recreates
the sensation of touch.
											And using robogamis, we can do this.
									","
											Ils doivent effectuer
chaque tâche fastidieuse.
											Elles sont parfois simples,
											mais très interactives.
											Il y a besoin de robots
pour faciliter leurs expériences,
											en les aidant avec la communication,
											en se positionnant à la surface comme
troisième bras pour manipuler les outils.
											Mais comment contrôler les robogamis,
par exemple,
											en dehors de la station spatiale ?
											Voici un robogami qui tient
des débris spatiaux.
											Vous pouvez voir ce qu'ils voient
et ainsi les contrôler,
											mais ce serait mieux
que la sensation du toucher
											soit directement transmise
vers les mains des astronautes.
											Vous avez besoin d'un appareil haptique,
											une interface haptique qui recrée
la sensation du toucher.
											Et en utilisant des robogamis,
nous pouvons le faire.
									","
											Eles têm de fazer
todas as tarefas aborrecidas.
											Podem ser simples,
											mas super interativas.
											Precisamos de robôs
para facilitar as experiências,
											auxiliar com as comunicações
											e até posicionar-se
como um terceiro braço
											para segurar diferentes ferramentas.
											Mas como conseguirão controlar
os ""robogamis"", por exemplo
											fora da estação espacial?
											Neste caso, mostro-vos um ""robogami""
que está a segurar em detritos espaciais.
											Podemos trabalhar com a visão
para os controlar,
											mas seria muito melhor
ter a sensação do toque
											transportada diretamente
para as mãos dos astronautas.
											Precisamos de um dispositivo háptico,
											uma interface háptica
que recrie a sensação de toque.
											Ao usar ""robogamis"", podemos fazê-lo.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											This is the world's
smallest haptic interface
											that can recreate a sensation of touch
just underneath your fingertip.
											We do this by moving the robogami
											by microscopic and macroscopic
movements at the stage.
											And by having this, not only
will you be able to feel
											how big the object is,
											the roundness and the lines,
											but also the stiffness and the texture.
											Alex has this interface
just underneath his thumb,
											and if he were to use this
with VR goggles and hand controllers,
											now the virtual reality
is no longer virtual.
											It becomes a tangible reality.
											The blue ball, red ball
and black ball that he's looking at
											is no longer differentiated by colors.
											Now it is a rubber blue ball,
sponge red ball and billiard black ball.
											This is now possible.
											Let me show you.
									","
											Voici l'interface haptique
la plus petite au monde :
											elle peut recréer la sensation du toucher
juste sous vos doigts.
											Nous pouvons ainsi déplacer le robogami
											par des mouvements
microscopiques et macroscopiques.
											Et ce faisant, vous pourrez
non seulement ressentir
											la taille de l'objet,
											sa forme et ses lignes,
											mais aussi sa rigidité et sa texture.
											Cette interface est située juste
sous le pouce d'Alex,
											et s'il l'utilise avec un casque
de réalité virtuelle et des manettes,
											alors la réalité virtuelle
n'a plus rien de virtuel.
											Elle devient une réalité tangible.
											Les boules bleue, rouge et noire
qu'il regarde
											ne sont plus seulement
différenciées par la couleur.
											La bleue est désormais en caoutchouc,
la rouge en mousse, la noire de billard.
											C'est aujourd'hui possible.
											Laissez-moi vous montrer.
									","
											Esta é a interface háptica
mais pequena do mundo
											que consegue recriar a sensação de toque
debaixo dos nossos dedos.
											Fazemos isto ao mover o ""robogami""
											com movimentos microscópicos
e macroscópicos no dispositivo.
											Não seremos apenas capazes de sentir
											o tamanho dos objetos,
											a redondeza das linhas,
											mas também a rigidez e a textura.
											O Alex tem esta interface
debaixo do polegar.
											Se a utilizarmos com óculos
e controladores VR,
											a realidade virtual deixa de ser virtual.
											Torna-se numa realidade tangível.
											As bolas azul, vermelha e preta
para as quais ele está a olhar
											já não se diferenciam por cores.
											Agora são uma bola de borracha azul,
											uma bola de esponja vermelha
e uma bola de bilhar preta.
											Isto já é possível.
											Vou mostrar-vos.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											This is really the first time
this is shown live
											in front of a public grand audience,
											so hopefully this works.
											So what you see here
is an atlas of anatomy
											and the robogami haptic interface.
											So, like all the other
reconfigurable robots,
											it multitasks.
											Not only is it going to serve as a mouse,
											but also a haptic interface.
									","
											C'est vraiment la première fois
qu'on le montre en direct
											devant un public, un public nombreux,
											alors espérons que cela fonctionne.
											Vous avez ici une image
d'un atlas d'anatomie
											et l'interface haptique du robogami.
											Comme tous les autres
robots reconfigurables,
											il est multi-tâche.
											Il va non seulement servir de souris,
											mais aussi d'interface haptique.
									","
											Esta é a primeira demonstração ao vivo,
											perante uma grande audiência,
											por isso espero que funcione.
											O que estão a ver
é um atlas de anatomia
											e a interface háptica ""robogami"".
											Tal como todos os outros
robôs reconfiguráveis
											realiza várias tarefas.
											Não serve apenas como rato,
											mas também como interface háptica.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So for example, we have a white background
where there is no object.
											That means there is nothing to feel,
											so we can have a very,
very flexible interface.
											Now, I use this as a mouse
to approach skin,
											a muscular arm,
											so now let's feel his biceps,
											or shoulders.
											So now you see
how much stiffer it becomes.
											Let's explore even more.
											Let's approach the ribcage.
											And as soon as I move
on top of the ribcage
											and between the intercostal muscles,
											which is softer and harder,
											I can feel the difference
of the stiffness.
											Take my word for it.
											So now you see, it's much stiffer
in terms of the force
											it's giving back to my fingertip.
									","
											Alors, par exemple,
nous avons un fond blanc vide.
											C'est-à-dire qu'il n'y a pas de sensation,
											afin d'avoir une interface très flexible.
											Maintenant, je l'utilise comme une souris
pour s'approcher de la peau,
											du bras musclé
											pour sentir les biceps,
											ou les épaules.
											Vous voyez maintenant
à quel point il devient rigide.
											Explorons un peu plus.
											Approchons-nous de la cage thoracique.
											Dès que je remonte la cage thoracique
											et que je passe
entre les muscles intercostaux,
											qui sont plus tendres et plus durs,
											je peux sentir la différence de raideur.
											Croyez-moi sur parole.
											Il est maintenant beaucoup plus rigide
et renvoie plus de résistance
											vers le bout de mes doigts.
									","
											Por exemplo, no espaço branco
não há nenhum objeto.
											O que significa
que não há nada para sentir,
											então a interface é muito flexível.
											Agora, vou utilizar isto como um rato
para me aproximar da pele,
											como um braço muscular,
											para sentir os seus bíceps,
											ou os ombros.
											Vejam como agora está mais firme.
											Vamos explorar mais.
											Vou aproximar-me da caixa torácica.
											Quando passo por cima da caixa torácica
											e entre os músculos intercostais,
											com partes moles e duras,
											consigo sentir a diferença de rigidez.
											Acreditem em mim.
											Agora está mais rijo, em termos da força
											que exerce contra o meu dedo.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											So I showed you the surfaces
that aren't moving.
											How about if I were to approach
something that moves,
											for example, like a beating heart?
											What would I feel?
									","
											Je vous ai fait une démonstration
pour des surfaces immobiles.
											Et si je devais m'approcher
d'un organe en mouvement,
											par exemple, d'un cœur qui bat ?
											Que ressentirais-je ?
									","
											Mostrei-vos as superfícies
que não se movem.
											E, se abordasse algo que se move,
											como um coração?
											O que sentiria?
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
											This can be your beating heart.
											This can actually be inside your pocket
											while you're shopping online.
											Now you'll be able to feel the difference
of the sweater that you're buying,
											how soft it is,
											if it's actually cashmere or not,
											or the bagel that you're trying to buy,
											how hard it is or how crispy it is.
											This is now possible.
									","
											Ce cœur qui bat, c'est peut-être le vôtre.
											Cette interface peut se trouver
à l'intérieur de votre poche
											quand vous achetez en ligne.
											Vous pourrez sentir la texture
du pull que vous voulez acheter,
											comme il est doux,
											si c'est vraiment du cachemire ou non,
											ou celle du bagel que vous pensez acheter,
											comme il est dur ou croustillant.
											C'est maintenant possible.
									","
											Este pode ser o vosso coração.
											Podem ter isto no vosso bolso
											enquanto fazem compras na Internet.
											Agora serão capazes de sentir o tecido
da camisola que querem comprar.
											A sua suavidade,
											e se é realmente caxemira.
											Ou do pão que querem comprar,
											se é duro ou estaladiço.
											Isto é possível agora.
									",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
"
","
","
",Origami robots that reshape and transform themselves,Jamie Paik,12:26,"robots,future,design,science,demo,space,technology,innovation,engineering"
