en,fr,pt,es,de,title,speaker,duration,tags
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
											In a different context,
											but to a very similar point,
											a peculiar challenge was presented
to my team by this woman.
											She came to us with a lot of data,
											but ultimately she wanted to tell
one of the most humane stories possible.
											She's Samantha Cristoforetti.
											She has been the first
Italian woman astronaut,
											and she contacted us before being launched
											on a six-month-long expedition
to the International Space Station.
											She told us, ""I'm going to space,
											and I want to do something meaningful
with the data of my mission
											to reach out to people.""
											A mission to the
International Space Station
											comes with terabytes of data
											about anything you can possibly imagine —
											the orbits around Earth,
											the speed and position of the ISS
											and all of the other thousands
of live streams from its sensors.
											We had all of the hard data
we could think of —
											just like the pundits
before the election —
											but what is the point
of all these numbers?
											People are not interested
in data for the sake of it,
											because numbers are never the point.
											They're always the means to an end.
											The story we needed to tell
											is that there is a human being
in a teeny box
											flying in space above your head,
											and that you can actually see her
with your naked eye on a clear night.
											So we decided to use data
to create a connection
											between Samantha and all of the people
looking at her from below.
											We designed and developed
what we called ""Friends in Space,""
											a web application that simply
lets you say ""hello"" to Samantha
											from where you are,
											and ""hello"" to all the people
who are online at the same time
											from all over the world.
											And all of these ""hellos""
left visible marks on the map
											as Samantha was flying by
											and as she was actually
waving back every day at us
											using Twitter from the ISS.
									","
											Dans un autre contexte,
											mais pour une même observation,
											cette femme a lancé à mon équipe
un défi singulier.
											Elle est venue à nous
avec beaucoup de données,
											mais elle voulait raconter 
une histoire la plus humaine possible.
											Son nom est Samantha Cristoforetti.
											Elle a été la première
astronaute italienne,
											elle m'a contactée avant son envol
											pour une mission de six mois
dans la station spatiale internationale.
											Elle nous a dit : « Je pars dans l'espace,
											je veux faire quelque chose d'utile
avec les données de ma mission
											pour toucher les gens. »
											Une mission dans 
la station spatiale internationale
											génère des téraoctets de données
											sur tout ce que vous pouvez imaginer —
											les orbites autour de la Terre,
											la vitesse et la position de l'ISS
											et les milliers d'enregistrements
en direct de ses senseurs.
											Nous avions toutes les données
dont nous pouvions rêver —
											comme les experts avant l'élection —
											mais que faire de tous ces chiffres ?
											Les gens ne s'intéressent pas
aux données pour le plaisir,
											les nombres ne sont jamais le sujet.
											Ils sont toujours le moyen
d'arriver à une fin.
											L'histoire que nous devions conter :
											un être humain dans une boîte en fer
											vole dans l'espace, 
au-dessus de nos têtes,
											vous pouvez la voir vraiment, 
à l'œil nu, si la nuit est belle.
											Nous avons décidé d'utiliser les données
pour créer une connexion
											entre Samantha et tous les gens
qui la regardaient d'en bas.
											Nous avons conçu et développé
« Friends in Space »,
											une application qui vous permettait
d'envoyer un « salut » à Samantha
											d'où vous étiez,
											de saluer toutes les personnes
connectées au même moment
											dans le monde entier.
											Tous ces saluts laissaient 
des marques visibles sur la carte
											quand Samantha les survolait
											et nous saluait en retour chaque jour
											via Twitter, depuis l'ISS.
									","
											Num contexto diferente,
											mas num ponto muito semelhante,
											esta senhora apresentou-nos um desafio
peculiar, a mim e à minha equipa.
											Apareceu-nos com muitos dados
											mas, no fundo, queria contar 
uma das histórias mais humanas possível
											Chama-se Samantha Cristoforetti.
											É a primeira mulher astronauta italiana
											e contactou-nos antes de partir
para uma expedição de seis meses
											na Estação Espacial Internacional.
											Ela disse-nos: ""Vou para o espaço
											""e quero fazer algo importante 
com os dados da minha missão
											""para chegar às pessoas.""
											Uma missão na
Estação Espacial Internacional
											traz terabits de dados
											sobre tudo o que se possa imaginar:
											as órbitas à volta da Terra,
											a velocidade e a posição da EEI
											e todas as outras transmissões em direto 
emitidas pelos seus sensores.
											Tínhamos todos 
os dados concretos imagináveis
											— tal como os comentadores 
antes das eleições —
											mas para que servem estes números todos?
											As pessoas não estão interessadas
nos dados em si mesmos,
											pois os números nunca são o essencial.
											São sempre um meio para atingir um fim.
											A história que tínhamos de contar
											é que há um ser humano numa caixinha
											a flutuar no espaço acima de nós
											e que podemos vê-la a olho nu, 
numa noite límpida.
											Então, decidimos usar dados
para criar uma ligação
											entre Samantha e as pessoas 
a olhar para ela cá de baixo.
											Concebemos e desenvolvemos o chamado
""Amigos no Espaço"",
											uma aplicação da Internet
que nos permite dizer ""olá"" à Samantha,
											em qualquer lugar onde estejamos
											e dizer ""olá"" a toda a gente
que está online ao mesmo tempo,
											em todo o mundo.
											E todos esses ""olás""
deixavam marcas visíveis no mapa,
											enquanto Samantha estava a passar
											e enquanto estava a acenar-nos,
diariamente,
											usando o Twitter da EEI.
									","
											En un contexto distinto
											pero con una situación similar,
											una mujer nos trajo a mí y 
a mi equipo un desafío peculiar.
											Ella vino a nosotros con
una gran cantidad de datos
											pero en última estancia, quería contar
una de las historias más humanas posibles.
											Ella es Samantha Cristoforetti.
											Ha sido la primera mujer 
astronauta italiana,
											y nos contactó antes de irse
											en una expedición de seis meses
a la Estación Espacial Internacional.
											Nos dijo, ""Me voy al espacio,
											y quiero hacer algo significativo
con los datos de mi misión
											para acercar a la gente"".
											Una misión a la Estación
Espacial Internacional
											comprende terabytes de información
											acerca de todo lo que se puedan imaginar:
											las órbitas alrededor de la Tierra
la velocidad y posición de la EEI,
											y todas las miles de emisiones 
en directo de sus sensores.
											Teníamos tantos datos fidedignos
como se pudieran imaginar,
											como los expertos 
antes de la elección,
											pero, ¿cuál era el propósito 
de todos estos números?
											A la gente no le importan los datos
solo por que sí,
											porque los números nunca son el fin.
											Siempre son un medio para un fin.
											La historia que necesitábamos contar
											es que había un ser humano
en una caja minúscula
											volando en el espacio
arriba de sus cabezas,
											visible a simple vista 
en una noche despejada.
											Así que decidimos usar los datos
para crear una conexión
											entre Samantha y toda la gente
buscándola desde abajo.
											Diseñamos y desarrollamos lo que llamamos
""Amigos en el espacio"",
											una aplicación web que sencillamente
les permitía saludar a Samantha
											desde donde estuvieran,
											y también podían saludar a la gente
que también estuviera en línea
											desde todo el mundo.
											Todos estos saludos dejaban 
unas marcas en un mapa
											mientras Samantha volaba
											y ella nos saludaba de vuelta
todos los días
											usando Twitter desde la EEI.
									","
											In einem anderen Kontext,
											aber in ähnlichem Zusammenhang
											forderte eine besondere Aufgabe
dieser Frau mein Team heraus.
											Sie brachte uns ganz viel Datenmaterial,
											aber letztlich ging es ihr darum,
eine menschliche Geschichte zu vermitteln.
											Sie ist Samantha Cristoforetti.
											Sie war die 1. italienische Astronautin.
											Sie kontaktierte uns vor ihrem Abflug,
											eine sechsmonatige Expedition
zur Internationalen Raumstation (ISS).
											Sie sagte: ""Ich fliege ins All,
											und möchte mit den Daten der Mission
etwas Bedeutsames machen,
											um die Menschen draußen zu erreichen.""
											Eine Mission zur 
Internationalen Raumstation
											hat Terabytes an Daten
											über alles Erdenkliche —
											die Erdumlaufbahnen,
											die Geschwindigkeit und Position der ISS
											und allen anderen, tausenden
Livestreams seiner Sensoren.
											Wir haben alle möglichen ""harte Daten""
											— wie die Experten vor einer Wahl —
											aber wozu haben wir sie?
											Menschen wollen keine Daten
um ihrer selbst Willen.
											Es geht uns niemals um die Zahlen.
											Sie dienen immer nur einem Zweck.
											Die wichtige Geschichte ist,
											dass ein Mensch in einer winzigen Box
											im All über Ihren Köpfen schwebt
											und Sie sie in einer klaren Mondnacht
mit bloßen Auge sehen können.
											Wir nutzen also die Daten,
um eine Verbindung zwischen Samantha
											und allen anderen Menschen herzustellen,
die sie von unten aus beobachten.
											Wir designten und entwickelten:
""Friends in Space"",
											eine Webanwendung, die es Ihnen erlaubt
Samantha einfach ""Hallo"" zu sagen,
											von irgendwo her,
											und auch allen anderen Menschen,
die weltweit online sind ""Hallo"" zu sagen.
											All diese ""Hallos"" hinterlassen
sichtbare Spuren auf der Karte,
											während Samantha umherfliegt
											und ihr tägliches Winken
											per Twitter aus der ISS teilt.
									",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
											This made people see the mission's data
from a very different perspective.
											It all suddenly became much more
about our human nature and our curiosity,
											rather than technology.
											So data powered the experience,
											but stories of human beings
were the drive.
											The very positive response
of its thousands of users
											taught me a very important lesson —
											that working with data
means designing ways
											to transform the abstract
and the uncountable
											into something that can be seen,
felt and directly reconnected
											to our lives and to our behaviors,
											something that is hard to achieve
											if we let the obsession for the numbers
and the technology around them
											lead us in the process.
											But we can do even more to connect data
to the stories they represent.
											We can remove technology completely.
									","
											Les gens ont alors vu très différemment
les données de la mission.
											Soudain, il s'agissait bien plus 
de notre nature humaine, notre curiosité
											que de technologie.
											Les données ont donc
alimenté l'expérience,
											mais le moteur en était
les histoires d'êtres humains.
											Les retours très positifs 
des milliers d'utilisateurs
											m'ont appris une leçon
très importante —
											travailler avec des données
veut dire concevoir des moyens
											de transformer l'abstrait et l'infini
											en une chose qui peut être vue,
ressentie et directement reliée
											à nos vies et à nos comportements,
											une chose difficile à atteindre
											si on laisse l'obsession des chiffres
et de la technologie qui les entoure
											prendre l'ascendant sur nous.
											Nous pouvons faire mieux pour relier 
les données à leurs histoires.
											Nous pouvons complètement
retirer la technologie.
									","
											Isto fez com que as pessoas 


											olhassem para os dados da missão 
sob uma perspetiva diferente.
											De repente, tornou-se mais acerca 
da nossa natureza humana e curiosidade
											do que sobre a tecnologia.
											Então, os dados potenciaram a experiência
											mas as histórias de seres humanos
foram o impulso.
											A resposta muito positiva
dos milhares de utilizadores
											ensinou-me uma lição muito importante.
											Trabalhar com dados 
implica conceber formas
											de transformar 
o abstrato e e o incontável
											em algo que pode ser visto,
sentido e diretamente relacionado
											com a nossa vida e comportamentos.
											Algo que é difícil concretizar
											se deixarmos que os números
e a tecnologia que os rodeia
											nos guiem nesse processo.
											Mas podemos fazer mais para ligar
os dados às histórias que eles representam.
									","
											Gracias a eso, la gente pudo ver los datos
de la misión desde otra perspectiva.
											Repentinamente se trató mucho más
de la naturaleza humana y la curiosidad
											que de la tecnología.
											Los datos potenciaron la experiencia
											pero las historias humanas
fueron el impulso.
											Tan positiva respuesta
de los miles de usuarios
											me enseñó una lección importante:
											que el trabajar con datos implica
diseñar maneras
											de transformar lo abstracto e incontable
											en algo que se puede ver, 
sentir y reconectar
											a nuestras vidas y comportamientos,
											algo difícil de lograr
											si dejamos que la obsesión por los números
y la tecnología que los rodea,
											nos dirija en el proceso.
											Pero podemos hacer aún más para relacionar
los datos y las historias que representan.
											Podemos prescindir 
de la tecnología completamente.
									","
											Menschen konnten die Daten
der Mission ganz anders einordnen.
											Plötzlich stand unsere menschliche 
Natur und Neugierde im Fokus —
											und nicht die Technologie.
											Daten treiben also die Erfahrung an,
											aber die Geschichten
von Menschen waren der Antrieb.
											Die superpositive Resonanz
von tausenden Nutzern
											erteilte mir eine wichtige Lektion —
											mit Daten zu arbeiten,
bedeutet Wege zu konzipieren,
											das Abstrakte und Unzählbare
											in etwas Greifbares und 
Fühlbares zu verwandeln,
											das direkt mit unserem Leben 
und Verhalten zu tun hat.
											Das können wir nicht erreichen,
											wenn wir zulassen, dass uns
Zahlen und Technologie leiten.
											Wir können sogar noch mehr 
Daten mit ihren Geschichten vernetzen.
											Wir können die Technologie 
komplett weglassen.
									",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
											A few years ago, I met this other woman,
											Stefanie Posavec —
											a London-based designer who shares with me
the passion and obsession about data.
											We didn't know each other,
											but we decided to run
a very radical experiment,
											starting a communication using only data,
											no other language,
											and we opted for using no technology
whatsoever to share our data.
											In fact, our only means of communication
											would be through
the old-fashioned post office.
											For ""Dear Data,"" every week for one year,
											we used our personal data
to get to know each other —
											personal data around weekly
shared mundane topics,
											from our feelings
											to the interactions with our partners,
											from the compliments we received
to the sounds of our surroundings.
											Personal information
that we would then manually hand draw
											on a postcard-size sheet of paper
											that we would every week
send from London to New York,
											where I live,
											and from New York to London,
where she lives.
											The front of the postcard
is the data drawing,
											and the back of the card
											contains the address
of the other person, of course,
											and the legend for how
to interpret our drawing.
											The very first week into the project,
											we actually chose
a pretty cold and impersonal topic.
											How many times do we
check the time in a week?
											So here is the front of my card,
											and you can see that every little symbol
											represents all of the times
that I checked the time,
											positioned for days
and different hours chronologically —
											nothing really complicated here.
											But then you see in the legend
											how I added anecdotal details
about these moments.
											In fact, the different types of symbols
indicate why I was checking the time —
											what was I doing?
											Was I bored? Was I hungry?
											Was I late?
											Did I check it on purpose
or just casually glance at the clock?
											And this is the key part —
											representing the details
of my days and my personality
											through my data collection.
											Using data as a lens or a filter
to discover and reveal, for example,
											my never-ending anxiety for being late,
											even though I'm absolutely always on time.
									","
											Il y a quelques années, j'ai rencontré
											Stefanie Posavec —
											une designer qui vit à Londres 
et partage ma passion pour les données.
											Nous ne nous connaissions pas
											mais nous avons décidé de mener
une expérience très radicale :
											engager une communication
n'utilisant que des données,
											pas d'autre langage,
											sans technologie d'aucune sorte
pour le partage de nos données.
											Notre seul moyen de communicaiton
											serait par la poste classique.
											Pour « Dear Data », 
chaque semaine pendant un an,
											nos données personnelles ont servi
à mieux nous connaître l'une l'autre —
											les données personnelles hebdomadaires
partageaient des sujets banals,
											de nos sentiments
											aux relations avec nos partenaires,
											des compliments reçus
aux sons de notre environnement.
											Des informations personnelles
que nous dessinions
											sur une feuille de papier
au format carte postale,
											postée chaque semaine
de Londres à New York,
											où je vis,
											de New York à Londres, où elle vit.
											Le recto de la carte postale
est le dessin des données,
											le verso
											contient l'adresse de la destinataire
											et la légende nécessaire
à l'interprétation du dessin.
											Pour la première semaine du projet,
											nous avions choisi un sujet
assez froid et impersonnel.
											Combien de fois avons-nous 
regardé l'heure pendant une semaine ?
											Voici le recto de ma carte,
											vous pouvez voir que chaque petit symbole
											représente toutes les fois
où j'ai regardé l'heure,
											par jour, par heure,
chronologiquement —
											rien de très compliqué.
											Vous voyez dans la légende
											les détails anecdotiques 
attachés à ces instants.
											Les différents symboles indiquent
la raison de ma consultation de l'heure —
											que faisais-je ?
											M'ennuyais-je ? Avais-je faim ?
											Étais-je en retard ?
											Ai-je regardé sciemment, 
ai-je jeté un œil distrait à la pendule ?
											C'est là l'élément essentiel —
											la représentation des détails 
de mes journées et de ma personnalité
											au travers de ma collecte de données.
											L'utilisation des données comme une loupe
ou un filtre, pour découvrir et montrer...
											ma crainte éternelle d'être en retard,
											même si je suis toujours
absolument ponctuelle.
									","
											Há uns anos, conheci outra mulher,
Stefanie Posavec,
											uma ""designer"" sediada em Londres,
											com a mesma paixão 
e obsessão por dados.
											Não nos conhecíamos,
											mas decidimos fazer
uma experiência muito radical:
											começar uma conversa
usando apenas dados,
											nenhuma outra linguagem
											e optámos por não usar qualquer
tecnologia para partilhar os dados.
											Na verdade, o nosso único
meio de comunicação
											seria a antiquada estação de correios.
											Para ""Queridos Dados"", 
todas as semanas, durante um ano,
											usámos dados pessoais
para nos conhecermos:
											dados pessoais partilhados
semanalmente sobre tópicos mundanos,
											desde os nossos sentimentos
às interações com os nossos companheiros.
											Desde os elogios que recebíamos,
aos sons ao nosso redor.
											Informações pessoais
que desenhávamos manualmente,
											numa folha do tamanho de um postal,
											que mandávamos semanalmente
de Londres para Nova Iorque,
											onde eu moro,
											e de Nova Iorque para Londres,
onde ela mora.
											Na parte frontal do postal
ficava o desenho dos dados
											e, no verso, continha
a morada da outra pessoa
											e a legenda de como interpretar o desenho.
											Na primeira semana do projeto,
											escolhemos um tópico frio e impessoal:
											Quantas vezes olhamos para as horas,
numa semana?
											Aqui está a frente do meu cartão
											e podemos ver que cada símbolo
											representa todas as vezes
que eu olhei para as horas,
											colocado por dias e por horas,
cronologicamente,
											nada muito complicado.
											Mas então vemos na legenda,
											como eu adicionei detalhes informais
sobre esses momentos.
											Na verdade, os diferentes símbolos

											indicam a razão de eu
ter consultado as horas.
											O que é que eu estava a fazer?
											Estava aborrecida? Com fome? Atrasada?
											Consultei de propósito?
											Ou olhei, casualmente,
para o relógio, de relance?
											Esta parte é a parte essencial:
									","
											Hace un par de años conocí a esta mujer,
											Stefanie Posavec, 
una diseñadora de Londres
											con quien comparto la pasión 
y obsesión por los datos.
											No nos conocíamos
											pero decidimos realizar 
un experimento muy radical,
											comenzamos una comunicación 
usando solo datos,
											ningún otro lenguaje,
											y optamos por no usar la tecnología
para compartir nuestros datos.
											De hecho, nuestro único
medio de comunicación
											fue el anticuado correo postal.
											Para «Queridos datos»,
cada semana durante un año,
											usamos nuestros datos personales
para conocernos mútuamente,
											datos personales semanales 
sobre temas triviales,
											nuestros sentimientos,
											la interacción con nuestra pareja,
											los cumplidos que recibíamos 
y los sonidos de nuestro entorno.
											Escribíamos a mano estos datos personales
											en una hoja del tamaño de una postal
											y la enviábamos semanalmente 
de Londres a Nueva York,
											donde vivo,
											y de Nueva York a Londres,
donde ella vive.
											Los dibujos de los datos iban
en la parte frontal de la postal

											y en la parte trasera
											la dirección de la otra persona, claro,
											y la leyenda de cómo interpretar
nuestro dibujo.
											La primera semana de este proyecto,
											elegimos un tema un poco frío e impersonal
											""¿Cuántas veces consultamos 
la hora en una semana?""
											Esta es la parte frontal de mi postal,
											como podrán ver, los símbolos pequeños
											representan todas las veces 
que consulté la hora,
											organizados por día y hora
cronológicamente,
											nada realmente complejo aquí.
											Pero, como verán en la leyenda,
											agregué detalles anecdóticos 
acerca de esos momentos.
											Los diferentes tipos de símbolos 
indican el porqué consultaba la hora,
											¿qué hacía?
											¿estaba aburrida? ¿tenía hambre?
											¿se me hacía tarde?
											¿consulté la hora a propósito
o por casualidad miré el reloj?
											Y lo más importante,
											representé los detalles 
de mis días y personalidad
											en mi recopilación de datos.
											Los datos me sirvieron como lupa o filtro
para descubrir y demostrar, por ejemplo,
											mi eterna preocupación por llegar tarde,
											aunque nunca jamás llego tarde.
									","
											Vor einigen Jahren
traf ich diese andere Frau,
											Stefanie Posavec —
											eine in London ansässige Designerin,
die mit mir die Daten-Leidenschaft teilt.
											Wir kannten uns nicht,
											entschieden uns aber gemeinsam
zu einem radikalen Experiment,
											nur über Daten zu kommunizieren,
											keine andere Sprache,
											ebenso entschieden wir uns, keine
Technologien dafür anzuwenden.
											Unser einziges Kommunikationsmedium
											würde sogar nur das 
altgediente Postamt sein.
											Für das ""Dear Data"", benutzten wir
ein Jahr lang jede Woche
											unsere persönlichen Daten,
um uns näher kennenzulernen —
											persönlichen Daten über wöchentlich
geteilte Themen der Welt,
											über unsere Gefühle,
											die Beziehung zu unseren Partnern,
											von den Komplimente, die wir erhielten,
zu den Geräuschen unserer Nachbarschaft.
											Persönliche Infos, die wir dann von Hand
											auf ein postkartengroßen Blatt zeichneten
											und dann wöchentlich von London 
nach New York sendeten,
											wo ich lebe und von
New York nach London, wo sie lebt.
											Die Vorderseite der Postkarte
war die Datenabbildung,
											die Hinterseite enthielt natürlich
die Adresse der anderen.
											und die Erklärung wie man diese
Abbildungen deuten müsse.
											Die allererste Woche dieses Projekts
											wählten wir ein kaltes, 
ziemlich unpersönliches Thema.
											Wie viel Mal schauen wir 
in einer Woche auf die Uhr?
											Dies ist die Vorderseite meiner Karte,

											jedes kleine Symbol bedeutet die Male, 
an denen ich auf die Uhr guckte.
											Es bildet den Tag und 
die einzelnen Uhrzeiten ab —
											noch nicht wirklich kompliziert.
											Aber dann sehen Sie in den Erklärungen,
											wie ich sie mit Anekdoten schmückte.
											Die unterschiedlichen Symbole zeigten,
warum ich auf die Uhr schaute —
											was tat ich gerade?
											War mir langweilig? Hatte ich Hunger?
											Kam ich zu spät?
											Schaute ich absichtlich
oder nur zufällig auf die Uhr?
											Hier liegt nämlich der Schlüssel —
											Ich zeigte nämlich die Details 
meiner Tage und meine Persönlichkeit
											durch diese Datenkollektion.
											Daten als Linse oder Filter,
											um etwa meine ewige Angst,
mich zu verspäten,
											zu entlarven, obwohl ich
meistens pünktlich bin.
									",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
											Stefanie and I spent one year
collecting our data manually
											to force us to focus on the nuances
that computers cannot gather —
											or at least not yet —
											using data also to explore our minds
and the words we use,
											and not only our activities.
											Like at week number three,
											where we tracked the ""thank yous""
we said and were received,
											and when I realized that I thank
mostly people that I don't know.
											Apparently I'm a compulsive thanker
to waitresses and waiters,
											but I definitely don't thank enough
the people who are close to me.
									","
											Stefanie et moi avons passé un an
à rassembler manuellement nos données,
											nous forçant à être attentives aux nuances
que les ordinateurs ne notent pas —
											du moins pas encore —
											utilisant les données pour explorer
nos esprits, les mots que nous disons,
											pas seulement nos activités.
											Pendant la troisième semaine,
											quand nous enregistrions les « merci »
que nous disions et recevions,
											j'ai réalisé que je remercie surtout
des gens que je ne connais pas.
											Apparemment, je remercie compulsivement
les serveuses et les serveurs,
											mais certainement pas assez mes proches.
									","
											representar os detalhes dos meus dias
e da minha personalidade,
											através da recolha de dados.
											Usar dados como uma lente ou filtro
											para descobrir e revelar, por exemplo,
											a minha interminável ansiedade
de nunca me atrasar,
											apesar de eu chegar sempre a horas.
											Stefanie e eu passámos um ano
a recolher os nossos dados, manualmente,
											para nos forçarmos a concentrar em nuances
que os computadores não recolhem,
									","
											Stefanie y yo recolectamos nuestros datos
manualmente por un año
											a fin de concentrarnos en los detalles
que las computadoras pasan por alto
											—al menos hasta ahora.
											También usamos los datos para estudiar
nuestra mente y nuestras palabras,
											no solo nuestras actividades.
											Más o menos en la semana tres
											monitoreamos los «gracias» 
que decíamos y recibíamos,
											descubrí que tiendo a agradecerle más
a la gente que no conozco.
											Al parecer, le agradezco compulsivamente
a las meseras y meseros,
											pero no le agradezco lo suficiente 
a la gente cercana a mí.
									","
											Ein Jahr lang verbrachten Stefanie
und ich mit der Datensammlung per Hand,
											um den Fokus auf Nuancen zu setzen,
die ein Computer nicht zusammenbringt,
											zumindest noch nicht jetzt —
											Daten, um unsere Gedanken zu erforschen
und die Wörter, die wir gebrauchen,
											und nicht nur unsere Handlungen.
											Wie in Woche Nummer drei,
											als wir die ""Dankes"" festhielten,
die wir gesagt und erhalten hatten.
											und ich merkte, dass ich meist 
denen danke, die ich nicht kenne.
											Scheinbar bedanke ich mich zwanghaft
bei Kellnerinnen und Kellnern,
											aber bei mir nahe 
stehenden Leuten fast gar nicht.
									",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
											Over one year,
											the process of actively noticing
and counting these types of actions
											became a ritual.
											It actually changed ourselves.
											We became much more
in tune with ourselves,
											much more aware of our behaviors
and our surroundings.
											Over one year, Stefanie and I
connected at a very deep level
											through our shared data diary,
											but we could do this only because
we put ourselves in these numbers,
											adding the contexts
of our very personal stories to them.
											It was the only way
to make them truly meaningful
											and representative of ourselves.
									","
											Pendant un an,
											l'observation et le décompte
de ces types d'actions
											sont devenus un rituel.
											Il nous a vraiment changées.
											Nous sommes devenues
bien mieux avec nous-mêmes,
											bien plus conscientes de nos comportements
et de notre environnement.
											Stefanie et moi avons communiqué
à un niveau très profond
											par le partage de nos journaux de données,
											nous avons pu le faire parce que 
nous nous engagions dans ces chiffres,
											y ajoutant le contexte 
de nos histoires personnelles.
											C'était la seule façon
de leur donner un sens
											et qu'elles nous représentent.
									","
											pelo menos, por enquanto,
											usando dados para explorar
as nossas mentes
											e as palavras que usamos
											e não apenas as nossas atividades.
											Na terceira semana,
											monitorizámos os ""obrigados""
que dissemos e recebemos
											e, então, percebi que agradeço 
sobretudo às pessoas que não conheço.
											Aparentemente, agradeço
compulsivamente aos empregados de mesa,
											mas não agradeço às pessoas
chegadas a mim o suficiente.
											Durante um ano,
											o processo de ativamente
observar e calcular estas ações,
									","
											Después de un año,
											el hacer conscientes y enumerar 
este tipo de acciones
											se volvió un ritual.
											Realmente cambió algo en nosotras.
											Entramos en una mejor sintonía 
con nosotras mismas,
											estábamos más conscientes 
de nuestro comportamiento y entorno.
											Ese año, Stefanie y yo establecimos
una conexión muy profunda
											a través del diario de datos compartido,
											pero lo logramos porque
nos depositamos en estos números
											añadiéndoles los contextos
de nuestras historias personales.
											Solo así logramos 
que fueran significativos
											y que en verdad nos representaran.
									","
											Über ein Jahr
											wurde dieser Achtsamkeits- und
Zählprozess solcher Sachen zum Ritual.
											Es veränderte uns.
											Wir kamen mit uns selber mehr in Einklang,
											wurden uns unseres Verhaltens und
unserer Umgebung viel bewusster.
											Über 1 Jahr lang waren Stefanie 
und ich sehr tief verbunden

											durch diese geteilten Daten,
											aber nur dadurch, dass wir uns selbst
in Daten darstellten, konnten wir es,
											weil wir Kontexte unserer persönlichen 
Geschichten erzählten.
											Nur so wurden sie wirklich bedeutsam
und stellten uns wirklich dar.
									",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
"
","
","
","
","
",How we can find ourselves in data,Giorgia Lupi,11:13,"algorithm,communication,collaboration,data,art,design,humanity,media,personal growth,visualizations,statistics,TEDNYC"
