en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So it's good to start with simple animals
											like lampreys, which are
very primitive fish,
											and then gradually
go toward more complex locomotion,
											like in salamanders,
											but also in cats and in humans,
											in mammals.
											And here, a robot becomes
an interesting tool
											to validate our models.
											And in fact, for me, Pleurobot
is a kind of dream becoming true.
											Like, more or less 20 years ago
I was already working on a computer
											making simulations of lamprey
and salamander locomotion
											during my PhD.
											But I always knew that my simulations
were just approximations.
											Like, simulating the physics in water
or with mud or with complex ground,
											it's very hard to simulate that
properly on a computer.
											Why not have a real robot
and real physics?
											So among all these animals,
one of my favorites is the salamander.
											You might ask why,
and it's because as an amphibian,
											it's a really key animal
from an evolutionary point of view.
											It makes a wonderful link
between swimming,
											as you find it in eels or fish,
											and quadruped locomotion,
as you see in mammals, in cats and humans.
											And in fact, the modern salamander
											is very close to the first
terrestrial vertebrate,
											so it's almost a living fossil,
											which gives us access to our ancestor,
											the ancestor to all terrestrial tetrapods.
									","
											Es bueno empezar con animales simples
											como las lampreas, 
que son peces muy primitivos,
											y luego, gradualmente pasar 
a animales de locomoción más compleja,
											como salamandras,
											pero también a gatos y humanos,
											los mamíferos.
											Y aquí un robot se convierte
en una herramienta interesante
											para validar nuestros modelos.
											Para mí, Pleurobot es 
una especie de sueño hecho realidad.
											Hace más o menos 20 años 
yo ya trabajaba
											haciendo simulaciones informáticas del 
movimiento de lampreas y salamandras
											durante mi doctorado.
											Pero siempre supe que mis simulaciones
eran solo aproximaciones.
											Como simular la física en el agua,
o en barro o en un suelo complejo,
											es muy difícil simularlo
correctamente en la computadora.
											¿Por qué no tener un robot real
y una física real?
											De todos estos animales,
uno de mis favoritos es la salamandra.
											Podrán preguntarse por qué
y es porque, dado que es un anfibio,
											es un animal clave desde 
un punto de vista evolutivo.
											Establece una relación 
maravillosa entre nadar,
											como vemos en la anguila o el pez,
											y la locomoción del cuadrúpedo, como 
vemos en mamíferos, gatos y humanos.
											De hecho, la salamandra moderna
											se parece mucho al primer
vertebrado terrestre,
											por lo que es casi un fósil viviente,
											lo que nos da acceso 
a nuestro antepasado,
											el antepasado de todos 
los tetrápodos terrestres.
									","
											Convém começar com animais simples
											como as lampreias,
que são peixes muito primitivos.
											Depois avançar para uma locomoção
mais complexa,
											como a das salamandras,
mas também em gatos
											em pessoas, em mamíferos.
											Aí, um robô começa a ser
um instrumento interessante
											para validar os nossos modelos.
											Para mim, o Pleurobot
é uma espécie de sonho tornado realidade.
											Eu comecei a trabalhar num computador
mais ou menos há 20 anos,
											fazendo uma simulação da locomoção
duma lampreia e duma salamandra,
											durante o meu doutoramento.
											Mas sempre soube que as minhas simulações
não passavam de aproximações.
											Simular a física da água,
da lama ou dum solo complexo,
											num computador, é muito difícil.
											Porque não ter um robô real
e uma física real?
											Entre todos esses animais,
um dos meus preferidos é a salamandra.
											Podem perguntar porquê.
É porque é um anfíbio.
											É um verdadeiro animal-chave,
do ponto de vista evolutivo.
											Constitui um elo maravilhoso
entre a natação,
											como encontramos
nas enguias ou nos peixes.
											e a locomoção quadrúpede, como vemos
nos mamíferos, em gatos e nas pessoas.
											A salamandra moderna está muito próxima
											dos primeiros vertebrados terrestres,
											por isso é quase um fóssil vivo
											que nos dá acesso ao nosso antepassado,
											o antepassado de todos
os tetrápodes terrestres.
									","
											Also beginnen wir mit einfachen Tieren
											wie Neunaugen, sehr primitive Fische,
											und befassen uns dann allmählich
mit komplexerer Fortbewegung
											wie bei Salamandern,
											aber auch bei Katzen und Menschen,
											bei Säugetieren.
											Hier wird ein Roboter ein
interessantes Instrument,
											um unsere Modelle zu überprüfen.
											Eigentlich ist Pleurobot für mich
ein Traum, der wahr wird.
											Vor ungefähr 20 Jahren erstellte ich
bereits während meiner Promotion
											Simulationen der Fortbewegung von
Neunaugen und Salamandern am Computer.
											Aber ich wusste immer, dass meine
Simulationen nur Näherungen waren.
											Ähnlich der Simulation der Physik von
Wasser, Schlamm oder komplexem Boden
											ist es schwierig, das sauber
im Computer zu simulieren.
											Warum also keinen Roboter unter
realen Bedingungen benutzen?
											Unter allen diesen Tieren
bevorzuge ich den Salamander.
											Sie fragen sich vielleicht warum.
											Von einem evolutionären Standpunkt
ist ein Amphibium ein zentrales Tier.
											Es verbindet auf großartige
Weise das Schwimmen,
											wie bei Aalen oder Fischen zu beobachten,
											und die vierbeinige Fortbewegung
wie bei Säugetieren: Katzen und Menschen.
											Der heutige Salamander
											ist sehr nah an den ersten
Landwirbeltieren dran,
											also ist er fast ein lebendes Fossil,
											der uns den Zugang zu unseren Vorfahren,
											den Vorfahren aller vierbeinigen
Landbewohner, eröffnet.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So the salamander swims
											by doing what's called
an anguilliform swimming gait,
											so they propagate a nice traveling wave
of muscle activity from head to tail.
											And if you place
the salamander on the ground,
											it switches to what's called
a walking trot gait.
											In this case, you have nice
periodic activation of the limbs
											which are very nicely coordinated
											with this standing wave
undulation of the body,
											and that's exactly the gait
that you are seeing here on Pleurobot.
											Now, one thing which is very surprising
and fascinating in fact
											is the fact that all this can be generated
just by the spinal cord and the body.
											So if you take
a decerebrated salamander —
											it's not so nice
but you remove the head —
											and if you electrically
stimulate the spinal cord,
											at low level of stimulation
this will induce a walking-like gait.
											If you stimulate a bit more,
the gait accelerates.
											And at some point, there's a threshold,
											and automatically,
the animal switches to swimming.
											This is amazing.
											Just changing the global drive,
											as if you are pressing the gas pedal
											of descending modulation
to your spinal cord,
											makes a complete switch
between two very different gaits.
											And in fact, the same
has been observed in cats.
											If you stimulate the spinal cord of a cat,
											you can switch between
walk, trot and gallop.
											Or in birds, you can make a bird
switch between walking,
											at a low level of stimulation,
											and flapping its wings
at high-level stimulation.
											And this really shows that the spinal cord
											is a very sophisticated
locomotion controller.
									","
											La salamandra nada,
											haciendo una marcha 
de natación anguiliforme,
											para ello propaga una onda viajera de 
actividad muscular de la cabeza a la cola.
											Y una vez en el suelo,
											pasa a un modo de andar al trote.
											En este caso, se produce una activación 
periódica de las extremidades
											muy bien coordinadas
											con esta ondulación 
estacionaria del cuerpo,
											y es exactamente la marcha que 
están viendo aquí con el Pleurobot.
											Pero muy sorprendente 
y, de hecho, es fascinante,
											todo esto lo puede generar
simplemente la médula y el cuerpo.
											Si tomamos una salamandra sin cerebro,
											no es tan agradable pero 
se le quita la cabeza,
											y le estimulamos la médula 
con electricidad,
											con un bajo nivel de estimulación
inducirá un modo de andar similar.
											Si se estimula un poco más,
la marcha se acelera.
											En un momento, hay un umbral,
											y automáticamente,
el animal pasa a nadar.
											Es increíble.
											Sencillamente cambia la marcha,
											como si pisar el acelerador
											de la modulación descendente
en la médula espinal,
											cambiara por completo entre
dos marchas muy diferentes.
											De hecho, lo mismo se observa en gatos.
											Si uno estimula la médula de un gato,
											puede pasar de caminata, 
a trote, a galope.
											O en las aves, uno puede hacer
que pasen de caminar,
											en un nivel bajo de la estimulación,
											a batir alas en un nivel 
alto de estimulación.
											Y esto demuestra 
que la médula espinal
											controla la locomoción de 
forma muy sofisticada.
									","
											A salamandra nada
											fazendo uma marcha natatória anguiliforme,
											propagando uma bela onda de atividade
muscular da cabeça até à cauda.
											Se colocarmos a salamandra no chão,
											ela muda para uma marcha de trote.
											Neste caso, temos uma ativação
periódica dos membros
											que são coordenados perfeitamente
											com a ondulação do corpo
											e que é exatamente a marcha
que estão a ver no Pleurobot.
											Uma coisa surpreendente e fascinante
											é que tudo isso pode ser gerado
apenas pela espinal medula e pelo corpo.
											Se arranjarmos uma salamandra sem cérebro
											— não é muito bonito,
mas cortamos-lhe a cabeça —
											e se estimularmos eletricamente
a espinal medula,
											um nível baixo de estímulo
induzirá uma marcha tipo andar.
											Se estimularmos um pouco mais,
a marcha acelera.
											A certa altura, atinge-se um limiar
											e, automaticamente,
o animal muda para nadar.
											É espantoso!
											Basta mudar o impulso global,
como se carregássemos no acelerador,
											da modulação descendente 
da espinal medula,
											e há uma mudança total
entre duas marchas muito diferentes.
											Na verdade, podemos
observar o mesmo nos gatos.
											Se estimularmos a espinal medula dum gato,
											podemos mudar entre andar,
trotar e galopar.
											Ou nas aves, podemos fazer
com que uma ave mude
											entre o andar, com um nível
baixo de estímulo,
											e bater as asas,
com um estímulo de alto nível.
											Isto mostra que a espinal medula
											é um controlador da locomoção
muito sofisticado.
									","
											Der Salamander schwimmt,
											indem er sich wie ein Aal fortbewegt.
											Vom Kopf bis zum Schwanz breitet sich eine
laufende Welle der Muskelaktivität aus.
											Stellt man den Salamander auf den Boden,
											wechselt er zum sogenannten
gehenden Trab.
											In diesem Fall ergibt sich eine
periodische Aktivierung der Gliedmaßen,
											die sehr schön koordiniert wird,
											mit dieser beständigen
Wellenbewegung des Körpers.
											Das ist die Gangart, die man hier
beim Pleurobot sehen kann.
											Ein überraschender
und faszinierender Aspekt,
											ist die Tatsache, dass das alles nur das
Rückenmark und der Körper hervorruft.
											Wenn man einem Salamander
das Gehirn entfernt —
											es ist nicht so schön,
wenn man den Kopf entfernt —
											und das Rückenmark auf niedrigem
Niveau elektrisch stimuliert,
											wird eine dem Gehen
ähnliche Gangart ausgelöst.
											Stimuliert man ein wenig mehr,
beschleunigt sich die Gangart.
											An einem gewissen Punkt ist eine Schwelle,
											die automatisch zum Schwimmen überleitet.
											Das ist erstaunlich.
											Nur den allgemeinen Antrieb zu ändern,
											als ob man das Gaspedal
für die Neuromodulation
											in den absteigenden Bahnen
zum Rückenmark drückt,
											bewirkt einen Wechsel zwischen
zwei unterschiedlichen Gangarten.
											Das Gleiche hat man bei Katzen beobachtet.
											Wenn man das Rückenmark
einer Katze stimuliert,
											erfolgt der Wechsel zwischen
Schritt, Trab und Galopp.
											Oder Vögel wechseln zwischen Gehen,
											auf einem niedrigem Stimulationsniveau,
											und dem Flügelschlag auf
einem hohen Stimulationsniveau.
											Das zeigt wirklich, dass das Rückenmark
											ein sehr ausgeklügelter
Fortbewegungsregler ist.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So we studied salamander locomotion
in more detail,
											and we had in fact access
to a very nice X-ray video machine
											from Professor Martin Fischer
in Jena University in Germany.
											And thanks to that,
you really have an amazing machine
											to record all the bone motion
in great detail.
											That's what we did.
											So we basically figured out
which bones are important for us
											and collected their motion in 3D.
											And what we did is collect
a whole database of motions,
											both on ground and in water,
											to really collect a whole database
of motor behaviors
											that a real animal can do.
											And then our job as roboticists
was to replicate that in our robot.
											So we did a whole optimization process
to find out the right structure,
											where to place the motors,
how to connect them together,
											to be able to replay
these motions as well as possible.
											And this is how Pleurobot came to life.
									","
											Por eso estudiamos la locomoción 
de la salamandra en más detalle,
											y tuvimos acceso a una máquina
de rayos X muy buena
											del profesor Martin Fischer de 
la Universidad Jena en Alemania.
											Gracias a eso, tenemos 
una máquina increíble
											para grabar el movimiento 
de los huesos en gran detalle.
											Así hicimos.
											En esencia, descubrimos 
qué huesos importaban
											y recolectamos su movimiento en 3D.
											Recolectamos una gran base
de datos de movimientos,
											tanto en tierra como en el agua,
											para obtener una base completa
de los comportamientos motrices
											que puede tener un animal real.
											Nuestro trabajo como robotistas 
fue replicarlo en nuestro robot.
											Mediante un proceso de optimización
encontramos la estructura correcta
											para colocar los motores,
para conectarlos,
											para poder reproducir esos 
movimientos lo mejor posible.
											Y así cobró vida el Pleurobot.
									","
											Estudámos a locomoção da salamandra
com mais pormenor.
											Tivemos acesso a uma máquina
de vídeo de raios-X muito boa
											do Professor Martin Fischer
da Universidade Jena na Alemanha.
											Graças a isso, 
temos uma máquina fantástica
											para registar todo o movimento ósseo
com grande pormenor.
											Foi o que fizemos.
											Descobrimos quais são os ossos
que são importantes para nós
											e registámos o seu movimento a 3D.
											Reunimos toda uma base de dados
de movimentos
											tanto no terreno como na água.
											Reunimos uma base de dados
de comportamentos motores
											que um animal pode fazer.
											A nossa tarefa era reproduzir
isso no nosso robô.
											Fizemos todo um processo de otimização
para encontrar a estrutura correta,
											onde colocar os motores,
como ligá-los uns aos outros,
											para conseguir reproduzir
esses movimentos o melhor possível.
											Foi assim que nasceu o Pleurobot.
									","
											Wir untersuchten die Fortbewegung
der Salamander genauer
											und hatten Zugang zu
einem Röntgen-Video-Gerät
											von Professor Martin Fischer
von der Universität Jena.
											Daher hatten wir ein Gerät,
											um alle Knochenbewegungen
im Detail aufzuzeichnen.
											Das taten wir.
											Wir fanden hauptsächlich heraus,
welche Knochen wichtig sind
											und trugen ihre Bewegung in 3D zusammen.
											Wir trugen eine ganze
Datenbank für Bewegungen
											auf dem Land als auch
im Wasser zusammen,
											für motorisches Verhalten,
											das ein echtes Tier zeigen kann.
											Dann war es unsere Aufgabe, das
bei unserem Roboter nachzubilden.
											Wir führten einen Optimierungsprozess
durch, um den richtigen Aufbau zu finden,
											die Motoren zu platzieren und
alles miteinander zu verbinden,
											damit wir die Bewegungen so gut
wie möglich wiederholen können.
											So wurde Pleurobot lebendig.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So let's look at how close
it is to the real animal.
											So what you see here
is almost a direct comparison
											between the walking
of the real animal and the Pleurobot.
											You can see that we have
almost a one-to-one exact replay
											of the walking gait.
											If you go backwards and slowly,
you see it even better.
											But even better, we can do swimming.
											So for that we have a dry suit
that we put all over the robot —
									","
											Veamos cuánto se asemeja al animal real.
											Aquí ven una comparación casi directa
											entre la marca del animal real 
y la del Pleurobot.
											Puede verse que hay casi
una reproducción uno a uno
											de la marcha a pie.
											Hacia atrás y poco a poco,
se ve aún mejor.
											Pero todavía mejor, podemos nadar.
											Para eso usamos un traje seco
y recubrimos todo el robot...
									","
											Vejamos como é parecido
com o animal real.
											O que aqui veem é quase
uma comparação direta
											entre o andar do animal real
e o Pleurobot.
											Podem ver que temos uma repetição
da marcha quase exata.
											Se recuarem, ainda se vê melhor.
											Mas, melhor ainda, podemos pô-lo a nadar.
											Para isso, temos um fato seco
com que envolvemos o robô...
									","
											Sehen wir nun, wie nah
es am echten Tier dran ist.
											Hier sehen Sie einen
fast unmittelbaren Vergleich
											zwischen dem Gehen eines
echten Tieres und Pleurobot.
											Hier ist eine fast direkte Nachbildung
der Gangart zu sehen.
											Wenn man zurückspult, sieht
man es in Zeitlupe noch besser.
											Aber noch besser: Er kann auch schwimmen.
											Dafür haben wir einen Trockenanzug,
den wir über den Roboter ziehen —
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Lachen) —
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											and then we can go in water
and start replaying the swimming gaits.
											And here, we were very happy,
because this is difficult to do.
											The physics of interaction are complex.
											Our robot is much bigger
than a small animal,
											so we had to do what's called
dynamic scaling of the frequencies
											to make sure we had
the same interaction physics.
											But you see at the end,
we have a very close match,
											and we were very, very happy with this.
											So let's go to the spinal cord.
											So here what we did
with Jean-Marie Cabelguen
											is model the spinal cord circuits.
											And what's interesting
is that the salamander
											has kept a very primitive circuit,
											which is very similar
to the one we find in the lamprey,
											this primitive eel-like fish,
											and it looks like during evolution,
											new neural oscillators
have been added to control the limbs,
											to do the leg locomotion.
											And we know where
these neural oscillators are
											but what we did was to make
a mathematical model
											to see how they should be coupled
											to allow this transition
between the two very different gaits.
											And we tested that on board of a robot.
									","
											y entonces podemos ir al agua
y reproducir la marcha de natación.
											Aquí estábamos muy contentos
porque esto es difícil de hacer.
											La física de interacción es compleja.
											El robot es mucho más grande 
que un animal pequeño,
											por eso tuvimos que hacer 
un escalado dinámico de frecuencias
											para asegurarnos de lograr
la misma física de interacción.
											Pero al final, logramos
buena compatibilidad,
											y estábamos muy, muy felices.
											Pasemos a la médula espinal.
											Con Jean-Marie Cabelguen
											modelamos los circuitos de la médula.
											Lo interesante es que la salamandra
											conserva un circuito muy primitivo,
											muy similar al de la lamprea,
											ese pez parecido a una anguila primitiva,
											y parece que, durante la evolución,
											surgieron nuevos neuroosciladores 
para controlar las extremidades,
											para lograr la locomoción de las piernas.
											Y sabemos dónde están
estos osciladores neurales
											pero hicimos un modelo matemático
											para ver cómo deberían acoplarse
											y lograr esta transición
entre las dos marchas tan diferentes.
											Y lo probamos a bordo de un robot.
									","
											... depois podemos pô-lo na água
e começar a repetir a marcha da natação.
											Ficámos muito satisfeitos,
porque isto também é difícil de fazer.
											A física da interação é complexa.
											O nosso robô é muito maior
do que um pequeno animal,
											por isso tivemos que fazer
um aumento dinâmico das frequências
											para garantir que tínhamos
a mesma física de interação.
											Veem que temos
uma parecença muito grande
											e ficámos imensamente
satisfeitos com isso.
											Vamos então à espinal medula.
											Com Jean-Marie Cabelguen,
											fizemos o modelo dos circuitos
da espinal medula.
											O interessante é que a salamandra
											manteve um circuito muito primitivo
											que é muito semelhante
ao que encontramos na lampreia,
											esse peixe primitivo, tipo enguia,
											e parece que, durante a evolução,
											foram acrescentados
novos osciladores neurais,
											para controlar os membros,
para a locomoção das pernas.
											Sabemos onde estão
esses osciladores neurais
											mas fizemos um modelo matemático
											para ver como devem ser acoplados
											para permitir a transição entre
os dois tipos de marcha muito diferentes.
											Testámos isso integrado num robô.
									","
											und so kann man ins Wasser gehen
und die Schwimmarten nachbilden.
											Wir waren sehr froh, weil das
schwierig zu bewerkstelligen ist.
											Die physikalischen Bedingungen
der Interaktion sind komplex.
											Unser Roboter ist viel
größer als das kleine Tier.
											Wir mussten eine dynamische Skalierung
der Frequenzen vornehmen,
											um die selben physikalischen
Bedingungen vorliegen zu haben.
											Aber am Ende stimmte es sehr stark überein
											und wir waren sehr froh darüber.
											Kommen wir nun zum Rückenmark.
											Zusammen mit Jean-Marie Cabelguen
											bildeten wir die Schaltkreise
des Rückenmarks ab.
											Sehr interessant ist, dass der Salamander
											sehr primitive Schaltkreise behalten hat,
											die denen beim Neunauge sehr ähneln —
											diesem primitiven aalgleichen Fisch.
											Im Laufe der Evolution
											wurden neue neuronale Oszillatoren
hinzugefügt, um die Gliedmaßen zu steuern,
											die für die Fortbewegung da sind.
											Wo sich diese neuronalen Oszillatoren
befinden, ist bekannt,
											aber wir erstellten ein
mathematisches Modell,
											um zu erkennen, wie sie
verkoppelt sein sollten,
											um den Übergang zwischen zwei
Bewegungsarten zu bewirken.
											Wir testeten das auf der
Platine eines Roboters.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											And this is how it looks.
											So what you see here
is a previous version of Pleurobot
											that's completely controlled
by our spinal cord model
											programmed on board of the robot.
											And the only thing we do
											is send to the robot
through a remote control
											the two descending signals
it normally should receive
											from the upper part of the brain.
											And what's interesting is,
by playing with these signals,
											we can completely control
speed, heading and type of gait.
											For instance,
											when we stimulate at a low level,
we have the walking gait,
											and at some point, if we stimulate a lot,
											very rapidly it switches
to the swimming gait.
											And finally, we can also
do turning very nicely
											by just stimulating more one side
of the spinal cord than the other.
											And I think it's really beautiful
											how nature has distributed control
											to really give a lot of responsibility
to the spinal cord
											so that the upper part of the brain
doesn't need to worry about every muscle.
											It just has to worry
about this high-level modulation,
											and it's really the job of the spinal cord
to coordinate all the muscles.
									","
											Y tiene este aspecto.
											Aquí vemos una versión 
previa del Pleurobot
											totalmente controlada por 
nuestro modelo de médula espinal
											programado a bordo del robot.
											Lo único que hacemos
											es enviarle al robot
mediante un control remoto
											las dos señales descendentes
que debería recibir normalmente
											de la parte superior del cerebro.
											Y lo interesante es que,
jugando con estas señales,
											podemos controlar completamente
velocidad, rumbo y tipo de marcha.
											Por ejemplo,
											si estimulamos en un nivel bajo,
tenemos el modo caminar,
											y, en un momento, si estimulamos mucho,
											muy rápidamente pasa al modo nadar.
											Y, por último, también podemos
hacer giros muy bien
											con solo estimular más un lado
de la médula que el otro.
											Y pienso que es realmente hermoso
											cómo la naturaleza distribuyó el control
											y le dio mucha responsabilidad
a la médula espinal
											para que la parte superior del cerebro
no tenga que ocuparse de cada músculo.
											Solo tiene que ocuparse de 
esta modulación de alto nivel,
											y es trabajo de la médula
coordinar cada músculo.
									","
											É assim que se comporta.
											O que vemos aqui
é uma versão anterior do Pleurobot
											que é totalmente controlada
pelo nosso modelo de espinal medula
											programado no interior do robô.
											A única coisa que fazemos
											é enviar para o robô,
através dum telecomando
											os dois sinais descendentes
que normalmente devia receber
											da parte superior do cérebro.
											O interessante é que,
jogando com estes sinais,
											podemos controlar totalmente
a velocidade, a direção e o tipo de marcha.
											Por exemplo,
											quando estimulamos a baixo nível,
temos a marcha de andar.
											A certa altura, se estimularmos mais,
											muito rapidamente, ele muda
para o movimento de natação.
											Por fim, também podemos fazê-lo
virar-se, muito facilmente,
											estimulando a espinal medula
mais dum lado do que o outro.
											Acho que é mesmo muito bonito
											como a Natureza distribuiu o controlo
											para dar tanta responsabilidade
à espinal medula
											de modo que a parte superior do cérebro
não se preocupe com todos os músculos.
											Só se preocupa
com esta modulação de alto nível.
											É de facto a tarefa da espinal medula
coordenar todos os músculos.
									","
											So sieht das Ganze aus.
											Hier sieht man eine frühere
Version von Pleurobot,
											die vollständig durch unser
Rückenmark-Modell gesteuert wird,
											das in die Roboterplatine
programmiert wurde.
											Wir senden über eine Fernsteuerung
											die zwei Signale an den Roboter, die ein
Salamander durch die absteigenden Bahnen
											von höheren Hirnregionen erhalten würde.
											Wir können mit diesen Signalen
											die Geschwindigkeit, den Kurs und
die Gangart vollständig steuern.
											Zum Beispiel:
											Bei niedrigem Stimulationsniveau
ergibt sich die gehende Fortbewegung
											und bei hoher Stimulation wechselt
es ab einem bestimmten Punkt
											sehr schnell in die
schwimmende Fortbewegung.
											Zuletzt kann man das Wenden
sehr schön vollführen,
											indem man das Rückenmark auf einer
Seite mehr stimuliert als auf der anderen.
											Ich glaube, es ist wirklich schön,
											wie die Natur die Steuerung aufteilt,
											indem sie viel Verantwortung
an das Rückenmark abgibt,
											sodass die höheren Hirnregionen sich
nicht um jeden Muskel kümmern müssen.
											Sie müssen sich nur um die Regulierung
auf hohem Niveau kümmern,
											während das Rückenmark die Aufgabe hat,
alle Muskeln zu koordinieren.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
","
","
","
",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
"
											So now let's go to cat locomotion
and the importance of biomechanics.
											So this is another project
											where we studied cat biomechanics,
											and we wanted to see how much
the morphology helps locomotion.
											And we found three important
criteria in the properties,
											basically, of the limbs.
											The first one is that a cat limb
											more or less looks
like a pantograph-like structure.
											So a pantograph is a mechanical structure
											which keeps the upper segment
and the lower segments always parallel.
											So a simple geometrical system
that kind of coordinates a bit
											the internal movement of the segments.
											A second property of cat limbs
is that they are very lightweight.
											Most of the muscles are in the trunk,
											which is a good idea,
because then the limbs have low inertia
											and can be moved very rapidly.
											The last final important property is this
very elastic behavior of the cat limb,
											so to handle impacts and forces.
											And this is how we designed Cheetah-Cub.
									","
											Pasemos ahora a la locomoción del gato
y a la importancia de la biomecánica.
											Este es otro proyecto
											en el que estudiamos 
la biomecánica del gato,
											y queríamos ver en qué medida
la morfología ayuda a la locomoción.
											Encontramos tres criterios 
importantes en las propiedades,
											básicamente, de las extremidades.
											El primero es que la extremidad del gato
											se parece más o menos
a una estructura de pantógrafo.
											El pantógrafo es una estructura mecánica
											que mantiene el segmento superior y los 
segmentos inferiores siempre paralelos.
											Es un sistema geométrico sencillo
que coordina un poco
											el movimiento interno de los segmentos.
											Una segunda propiedad de las 
extremidades del gato: son muy livianas.
											La mayor parte de los músculos
están en el tronco,
											muy buena idea, porque 
las extremidades tienen baja inercia
											y pueden moverse muy rápidamente.
											La última propiedad importante 
es el comportamiento tan elástico,
											para manejar impactos y fuerzas.
											Así diseñamos Cheetah-Cub.
									","
											Vamos agora à locomoção do gato
e à importância da biomecânica.
											Isto é outro projeto
											em que estudámos a biomecânica do gato.
											Quisemos ver até que ponto
a morfologia ajuda a locomoção.
											Descobrimos três critérios importantes
											nas propriedades dos membros.
											O primeiro é que os membros dum gato
											parecem-se mais ou menos
com uma estrutura tipo pantógrafo.
											Um pantógrafo é uma estrutura mecânica
											que mantém sempre em paralelo
											o segmento superior
e os segmentos inferiores.
											É um simples sistema geométrico
que coordena um pouco
											o movimento interno dos segmentos.
											A segunda propriedade dos membros do gato
é que têm muito pouco peso.
											A maior parte dos músculos
estão no tronco,
											o que é bom, porque os membros
ficam com uma inércia baixa
											e podem mover-se muito rapidamente.
											A última propriedade importante
											é o comportamento muito elástico
dos membros do gato
											que gerem os impactos e as forças.
											É aquilo a que chamamos o Cheetah-Cub.
									","
											Nun zur Fortbewegung der Katze
und der Wichtigkeit von Biomechanik.
											Das ist ein weiteres Projekt,
											bei dem wir die Biomechanik
von Katzen untersuchten.
											Wir wollten erkennen, wie sehr die
Gestalt die Fortbewegung unterstützt.
											Wir fanden drei wichtige Kriterien
bei den Eigenschaften der Gliedmaßen.
											Die erste:
											Das Katzenbein hat mehr oder weniger
den Aufbau eines Stromabnehmers.
											Ein Pantograph ist eine
mechanische Struktur,
											die das obere und das untere
Segment immer parallel ausrichtet —
											also ein einfaches geometrisches System,
											das die internen Bewegungsabläufe
der Segmente koordiniert.
											Eine zweite Eigenschaft
der Katzenglieder ist deren Leichtigkeit.
											Die meisten Muskeln
befinden sich am Rumpf,
											was gut ist, weil die Gliedmaßen
dann eine geringe Trägheit haben
											und schnell bewegt werden können.
											Das elastische Verhalten der Katzenglieder
ist die letzte wichtige Eigenschaft,
											um Stöße und Kräfte abzufedern.
											Auf diese Weise haben
wir Cheetah-Cub entworfen.
									",A robot that runs and swims like a salamander,Auke Ijspeert,14:10,"animals,biomechanics,biotech,design,engineering,future,invention,innovation,biology,nature,robots,physics,technology,neuroscience"
