en,es,de,title,speaker,duration,tags
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											In early September of 2015,
											LIGO turned on for a final test run
											while they sorted out
a few lingering details.
											And on September 14 of 2015,
											just days after the detector
had gone live,
											the gravitational waves
from those colliding black holes
											passed through the Earth.
											And they passed through you and me.
											And they passed through the detector.
									","
											A principios de septiembre de 2015,
											LIGO se activó para una prueba definitiva
											mientras nos arreglaron 
algunos detalles.
											Y el 14 de septiembre de 2015
											pocos días después de que 
el detector estuviera funcionando,
											las ondas gravitacionales de 
los agujeros negros en colisión
											llegaron hasta la Tierra.
											Y pasaron a través de Uds. y de mí.
											Y a través del detector.
									","
											Anfang September 2015
											wurde LIGO für einen
letzten Testlauf gestartet
											um einige kleinere,
hartnäckige Probleme zu klären.
											Am 14. September 2015,
											nur einige Tage nach der
Inbetriebnahme des Detektors,
											rauschten die Gravitationswellen der
beiden kollidierenden schwarzen Löcher
											durch die Erde hindurch.
											Sie gingen durch Sie und mich
											und auch durch den Detektor hindurch.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											(Audio) Scott Hughes:
There's two moments in my life
											more emotionally intense than that.
											One is the birth of my daughter.
											The other is when I had to say goodbye
to my father when he was terminally ill.
											You know, it was the payoff
of my career, basically.
											Everything I'd been working on —
it's no longer science fiction! (Laughs)
									","
											(Audio) Scott Hughes: 
Hay dos momentos en mi vida
											emocionalmente más intensos que eso.
											Uno es el nacimiento de mi hija.
											El otro al tener que 
despedirme de mi padre
											quien padecía una enfermedad terminal.
											Fue la recompensa de 
mi carrera, básicamente.
											Por todo lo que había trabajado, 
y no es ciencia ficción. (Risas)
									","
											(Aufnahme) Scott Hughes:
Nur zwei Momente in meinem Leben
											waren emotionaler als dieser:
											die Geburt meiner Tochter
											und der Abschied von
meinem todkranken Vater.
											Im Grunde waren das
die Früchte meines Lebenswerks.
											All das, wofür ich gearbeitet hatte,
ist nicht länger Science-Fiction! (Lacht)
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											Allan Adams: So that's my very good friend
and collaborator, Scott Hughes,
											a theoretical physicist at MIT,
											who has been studying
gravitational waves from black holes
											and the signals that they could impart
on observatories like LIGO,
											for the past 23 years.
									","
											Allan Adams: Este es mi buen amigo 
y colaborador, Scott Hughes,
											un físico teórico del MIT,
											quien ha estudiado las ondas 
gravitacionales de los agujeros negros
											y las señales de que podrían generar 
en observatorios como LIGO,
											durante los últimos 23 años.
									","
											AA: Das ist mein sehr guter Freund
und Kollege Scott Hughes,
											theoretischer Physiker am MIT.
											Er untersucht seit 23 Jahren
Gravitationswellen aus schwarzen Löchern
											und ihre durch Observatorien
wie LIGO messbaren Signale.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											So let me take a moment to tell you
what I mean by a gravitational wave.
											A gravitational wave is a ripple
											in the shape of space and time.
											As the wave passes by,
											it stretches space and everything in it
											in one direction,
											and compresses it in the other.
											This has led to countless instructors
of general relativity
											doing a really silly dance to demonstrate
in their classes on general relativity.
											""It stretches and expands,
it stretches and expands.""
									","
											Quiero aprovechar para contarles
qué es una onda gravitacional.
											Una onda gravitacional es una ondulación
											en la forma del espacio y el tiempo.
											Conforme pasa la onda,
											esta extiende el espacio y todo en él
											en una dirección,
											y lo comprime en la otra.
											Esto ha generado un sinnúmero de 
instructores de la relatividad general
											haciendo un baile tonto para demostrar 
en sus clases la relatividad general.
											""Se extiende y se expande, 
se estira y se expande"".
									","
											Was aber sind Gravitationswellen?
											Eine Gravitationswelle ist eine Kräuselung
											im Gefüge von Raum und Zeit.
											Beim Vorüberziehen der Welle
											werden der Raum und sein gesamter Inhalt
											in eine Richtung gedehnt
											und in die andere gestaucht.
											Zur Veranschaulichung führen Dozenten
											in Kursen zur Relativitätstheorie oft
einen richtig albernen Tanz auf.
											""Dehnen und stauchen,
dehnen und stauchen.""
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											So the trouble with gravitational waves
											is that they're very weak;
they're preposterously weak.
											For example, the waves that hit us
on September 14 —
											and yes, every single one of you
stretched and compressed
											under the action of that wave —
											when the waves hit, they stretched
the average person
											by one part in 10 to the 21.
											That's a decimal place, 20 zeroes,
											and a one.
											That's why everyone thought
the LIGO people were nuts.
											Even with a laser detector five kilometers
long — and that's already crazy —
											they would have to measure
the length of those detectors
											to less than one thousandth
of the radius of the nucleus
											of an atom.
											And that's preposterous.
									","
											Así que el problema 
con las ondas gravitacionales
											es que son muy débiles; 
que son absurdamente débiles.
											Por ejemplo, las olas que nos golpearon 
el 14 de septiembre,
											y si cada uno de Uds. 
se estirara y comprimiera
											bajo la acción de la onda,
											cuando las ondas golpean, 
la persona promedio se extendería
											una parte en 10 a la 21.
											Eso es cero coma, 20 ceros,
											y un 1.
											Es por eso que todos pensaban 
que la gente de LIGO estaba loca.
											Incluso con un detector láser 
de 5 km de largo, y eso ya es una locura,
											tendrían que medir 
la longitud de los detectores
											a menos de una milésima 
del radio del núcleo
											de un átomo.
											Y eso es descabellado.
									","
											Das Problem ist, dass Gravitationswellen
											extrem schwach, sogar lächerlich, sind.
											Am 14. September, zum Beispiel,
											wurde jeder von uns
beim Auftreffen der Wellen
											gedehnt und gestaucht.
											Die Dehnung eines
durchschnittlichen Menschen
											betrug 10 hoch -21.
											Das heißt 20 Nullen nach
dem Komma, gefolgt von einer 1.
											Darum erklärte man die
LIGO-Mitarbeiter für verrückt.
											Mit einem fünf Kilometer langen
Laser-Detektor, und das ist schon absurd,
											müsste diese Länge auf weniger
											als ein Tausendstel des Radius
eines Atomkerns genau gemessen werden.
											Das ist grotesk.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											So towards the end
of his classic text on gravity,
											LIGO co-founder Kip Thorne
											described the hunt
for gravitational waves as follows:
											He said, ""The technical difficulties
to be surmounted
											in constructing such detectors
											are enormous.
											But physicists are ingenious,
											and with the support
of a broad lay public,
											all obstacles will surely be overcome.""
											Thorne published that in 1973,
											42 years before he succeeded.
									","
											Así que hacia el final 
de su texto clásico de la gravedad,
											el cofundador de LIGO, Kip Thorne,
											describe la búsqueda de 
ondas gravitacionales así.
											Dijo: ""Las dificultades técnicas 
que hay que superar
											en la construcción de tales detectores
											son enormes.
											Pero los físicos son ingeniosos,
											y con el apoyo de 
un amplio público, en general,
											todos los obstáculos, sin duda, 
se superarán"".
											Thorne lo publicó en 1973,
											42 años antes de que sucediera.
									","
											Am Ende seines klassischen
Textes über Gravitation
											beschrieb Kip Thorne,
ein Mitbegründer LIGOs,
											die Jagd nach den Wellen folgendermaßen:
											""Die technischen Schwierigkeiten
											beim Bau solcher Detektoren sind gewaltig.
											Aber Physiker sind erfinderisch
											und mit der Unterstützung
der Öffentlichkeit
											werden gewiss alle Hindernisse
überwunden werden.""
											Thorne veröffentlichte dies 1973,
											42 Jahre vor seinem Erfolg.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											Now, coming back to LIGO,
											Scott likes to say that LIGO
acts like an ear
											more than it does like an eye.
											I want to explain what that means.
											Visible light has a wavelength, a size,
											that's much smaller
than the things around you,
											the features on people's faces,
											the size of your cell phone.
											And that's really useful,
											because it lets you make an image
or a map of the things around you,
											by looking at the light
coming from different spots
											in the scene about you.
									","
											Ahora, volviendo a LIGO,
											a Scott le gusta decir que 
LIGO actúa como un oído
											más que como un ojo.
											Quiero explicar qué significa.
											La luz visible tiene 
una longitud de onda, un tamaño,
											eso es mucho más pequeño 
que las cosas a su alrededor,
											como las facciones de la gente,
											o el tamaño de su teléfono móvil.
											Y eso es realmente útil,
											ya que le permite hacer una foto o 
un mapa de las cosas de alrededor,
											observando la luz proveniente 
de diferentes lugares
											en la escena alrededor de Uds.
									","
											Zurück zu LIGO.
											Scott behauptet gern,
LIGO sei mehr ein Ohr als ein Auge.
											Ich möchte erklären, was das bedeutet.
											Sichtbares Licht hat eine Wellenlänge,
											die viel kleiner ist
als die Dinge um uns herum:
											Gesichtszüge,
											die Größe Ihres Handys.
											Das ist recht praktisch.
											Denn so können Sie ein Bild oder
eine Karte von Dingen anfertigen,
											indem Sie das von mehreren
Punkten kommende Licht
											um Sie herum wahrnehmen.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											Sound is different.
											Audible sound has a wavelength
that can be up to 50 feet long.
											And that makes it really difficult —
											in fact, in practical purposes,
impossible — to make an image
											of something you really care about.
											Your child's face.
											Instead, we use sound
to listen for features like pitch
											and tone and rhythm and volume
											to infer a story behind the sounds.
											That's Alice talking.
											That's Bob interrupting.
											Silly Bob.
									","
											El sonido es diferente.
											El sonido audible tiene 
una longitud de onda
											que puede ser de hasta 
unos 15 m de largo.
											Y eso hace que sea muy difícil.
											De hecho, en la práctica, imposible, 
que hagan una imagen
											de algo que realmente importa.
											La cara de su hijo.
											En su lugar, usamos el sonido para 
escuchar características de timbre,
											tono, ritmo y volumen
											para inferir una historia 
tras los sonidos.
											Habla Alice.
											Bob la interrumpe.
											El tonto de Bob.
									","
											Bei Tönen ist das anders.
											Hörbare Töne haben eine Wellenlänge
von bis zu 15 Metern.
											Darum ist es sehr schwer,
											eigentlich unmöglich,
ein Bild von Dingen zu fertigen,
											die Ihnen besonders viel bedeuten:
											dem Gesicht Ihres Kindes etwa.
											Stattdessen lauschen wir
nach bestimmten Eigenschaften
											wie Tonlage und -höhe,
Rhythmus und Lautstärke,
											um auf die Geschichte
dahinter zu schließen.
											""Jetzt spricht gerade Alice.""
											""Und Bob unterbricht sie.""
											""Dummer Bob.""
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											So, the same is true
of gravitational waves.
											We can't use them to make simple images
of things out in the Universe.
											But by listening to changes
											in the amplitude and frequency
of those waves,
											we can hear the story
that those waves are telling.
											And at least for LIGO,
											the frequencies that it can hear
are in the audio band.
											So if we convert the wave patterns
into pressure waves and air, into sound,
											we can literally hear
the Universe speaking to us.
											For example, listening to gravity,
just in this way,
											can tell us a lot about the collision
of two black holes,
											something my colleague Scott has spent
an awful lot of time thinking about.
									","
											Lo mismo puede aplicar 
a las ondas gravitacionales.
											No podemos usarlos para hacer imágenes 
simples de las cosas del Universo.
											Pero al escuchar los cambios
											en la amplitud 
y la frecuencia de esas ondas,
											podemos oír la historia 
de lo que dicen esas ondas.
											Y al menos LIGO
											oye las frecuencias que 
están en la banda de audio.
											Así convertimos los patrones de ondas 
en ondas de presión de aire y en sonido,
											por eso, literalmente, podemos escuchar 
cómo nos habla el Universo.
											Por ejemplo, escuchando 
la gravedad, simplemente así,
											nos puede decir mucho de 
la colisión de dos agujeros negros,
											algo a lo que mi colega Scott 
ha dedicado gran cantidad de tiempo.
									","
											Das Gleiche gilt für Gravitationswellen.
											Wir können mit ihnen keine einfachen
Bilder von Objekten im All anfertigen.
											Aber indem wir auf Änderungen
											in der Amplitude und Frequenz
der Wellen achten,
											können wir uns ihre Geschichten anhören.
											Zumindest liegen für LIGO
											die gemessenen Frequenzen
im hörbaren Bereich.
											Wenn wir also Wellenmuster
in Schall umwandeln,
											können wir das All
buchstäblich sprechen hören.
											Der Gravitation zu lauschen,
kann uns etwa viel über die Kollision
											zweier schwarzer Löcher verraten,
											womit sich mein Kollege Scott
schon sehr lange beschäftigt.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											(Audio) SH: If the two black holes
are non-spinning,
											you get a very simple chirp: whoop!
											If the two bodies are spinning
very rapidly, I have that same chirp,
											but with a modulation on top of it,
											so it kind of goes: whir, whir, whir!
											It's sort of the vocabulary of spin
imprinted on this waveform.
									","
											(Audio) SH: Si los dos 
agujeros negros no giran,
											se obtiene un chirrido muy simple: 
¡Whoop!
											Si ambos cuerpos giran muy rápidamente, 
obtengo el mismo chirrido,
											pero con una modulación 
en la parte superior,
											que puede ser así, 
whir, whir, whir...
											Es una especie de vocabulario 
de giro impreso en forma de onda.
									","
											(Aufnahme) SH: Zwei schwarze, nicht
drehende Löcher, zirpen einfach: wupp!
											Drehen sich die zwei Körper
sehr schnell, hört man dasselbe Zirpen
											mit einem zusätzlichen Tonartwechsel.
											Das hört sich so an: wu-wu-wu-wu-wu-wu!
											Es ist eine Art Bewegungswortschatz,
eingeprägt in die Wellenform.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											AA: So on September 14, 2015,
											a date that's definitely
going to live in my memory,
											LIGO heard this:
									","
											AA: Así, el 14 de septiembre de 2015,
											una fecha que, definitivamente, 
perdurará en mi memoria,
											LIGO oyó esto:
									","
											AA: Am 14. September 2015 —
											einem Datum, das zumindest ich
nie vergessen werden —
											hörte LIGO Folgendes:
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											[Whirring sound]
									","
											(Zumbido)
									","
											[Surrendes Geräusch]
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											So if you know how to listen,
that is the sound of —
									","
											Si uno sabe cómo escuchar, 
es el sonido de...
									","
											Jemand, der weiß, worauf er hören muss,
erkennt dies als Geräusch von —
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											(Audio) SH: ... two black holes,
each of about 30 solar masses,
											that were whirling around at a rate
											comparable to what goes on
in your blender.
									","
											(Audio) SH: ... dos agujeros negros, 
de unas 30 masas solares cada uno,
											que giraban a una velocidad
											comparable a la de su licuadora.
									","
											(Aufnahme) SH: ... zwei schwarzen Löchern
mit je 30-facher Sonnenmasse,
											die sich ungefähr so schnell drehen
											wie die Stäbe Ihres Mixers.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											AA: It's worth pausing here
to think about what that means.
											Two black holes, the densest thing
in the Universe,
											one with a mass of 29 Suns
											and one with a mass of 36 Suns,
											whirling around each other
100 times per second
											before they collide.
											Just imagine the power of that.
											It's fantastic.
											And we know it because we heard it.
									","
											AA: Vale la pena pararse a pensar 
en qué significa eso.
											Dos agujeros negros, 
lo más denso del Universo,
											uno con una masa de 29 soles
											y otro con una masa de 36 soles,
											que giran uno en torno al otro 
100 veces por segundo
											antes de chocar.
											Imaginen el poder de eso.
											Es fantástico.
											Y lo sabemos porque lo oímos.
									","
											AA: Überlegen wir uns kurz,
was das bedeutet.
											Zwei schwarze Löcher,
die dichtesten Körper im All,
											eines mit einer Masse von 29 Sonnen,
											das andere mit einer Masse von 36 Sonnen,
											umkreisen sich hundert Mal pro Sekunde,
											bevor sie kollidieren.
											Stellen Sie sich diese Kräfte vor.
											Fantastisch.
											Und wir wissen davon,
weil wir es gehört haben.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											That's the lasting importance of LIGO.
											It's an entirely new way
to observe the Universe
											that we've never had before.
											It's a way that lets us hear the Universe
											and hear the invisible.
									","
											Esa es la importancia duradera de LIGO.
											Es una forma completamente 
nueva de observar el Universo
											que nunca hemos tenido antes.
											Es una manera que nos permite 
escuchar el Universo
											y oír lo invisible.
									","
											Darin besteht die bleibende
Bedeutung von LIGO.
											LIGO ebnet einen gänzlich neuen Weg
zur Erforschung des Alls,
											wie sie nie zuvor möglich war.
											Auf diesem Weg können wir dem All lauschen
											und das Unsichtbare hören.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
											And there's a lot out there
that we can't see —
											in practice or even in principle.
											So supernova, for example:
											I would love to know why very massive
stars explode in supernovae.
											They're very useful;
											we've learned a lot
about the Universe from them.
											The problem is, all the interesting
physics happens in the core,
											and the core is hidden behind
thousands of kilometers
											of iron and carbon and silicon.
											We'll never see through it,
it's opaque to light.
											Gravitational waves go through iron
as if it were glass —
											totally transparent.
											The Big Bang: I would love
to be able to explore
											the first few moments of the Universe,
											but we'll never see them,
											because the Big Bang itself
is obscured by its own afterglow.
											With gravitational waves,
											we should be able to see
all the way back to the beginning.
											Perhaps most importantly,
											I'm positive that there
are things out there
											that we've never seen
											that we may never be able to see
											and that we haven't even imagined —
											things that we'll only
discover by listening.
									","
											Y hay mucho por ahí 
que no podemos ver...
											en la práctica, 
ni siquiera en principio.
											Una supernova, por ejemplo.
											Me gustaría saber por qué las estrellas 
muy masivas explotan en supernovas.
											Son muy útiles;
											con ellas hemos aprendido mucho 
sobre el universo.
											El problema es que toda la física 
interesante ocurre en el núcleo,
											y el núcleo está oculto tras miles de km
											de hierro, carbono y silicio.
											Nunca veremos a través de él, 
es opaco a la luz.
											Las ondas gravitacionales pasan 
por el hierro como si fuera vidrio,
											es totalmente transparente.
											El Big Bang: 
Me encantaría poder explorar
											los primeros momentos del Universo,
											pero nunca los veremos,
											debido a que el Big Bang está 
oscurecido por su propio resplandor.
											Con las ondas gravitacionales,
											podremos ver todo el camino 
hasta el principio.
											Tal vez lo más importante,
											estoy seguro de que hay cosas por ahí
											que nunca hemos visto
											que es posible que nunca podamos ver
											y que ni siquiera hemos imaginado.
											Cosas que solo se descubrirán escuchando.
									","
											Vieles im All können wir —
											praktisch oder grundsätzlich
— nicht sehen.
											Eine Supernova, zum Beispiel.
											Ich würde gern wissen, warum massereiche
Sterne in Supernovae explodieren.
											Sie sind sehr nützlich.
											Von ihnen haben wir
viel über das All gelernt.
											Die spannenden physikalischen Vorgänge
geschehen aber im Kern,
											der hinter tausenden Kilometern von Eisen,
											Kohlenstoff und Silizium versteckt liegt.
											Wir werden nie hindurchsehen,
da diese opak sind.
											Gravitationswellen durchdringen
Eisen, als wäre es transparentes Glas.
											Der Urknall: Ich würde wahnsinnig gerne

											die ersten Minuten des Alls erforschen,
											aber wir werden sie nie sehen,
											da der Urknall durch sein
eigenes Nachleuchten verdeckt wird.
											Mithilfe von Gravitationswellen
											sollte es möglich sein,
bis zum Anfang zurückzublicken.
											Und das wohl Wichtigste:
											Ich bin optimistisch, dass
im All Dinge existieren,
											die wir noch nie gesehen haben,
											die wir wohl nie sehen werden
											und von denen wir
gar keine Vorstellung haben.
											Dinge, die wir nur entdecken,
indem wir zuhören.
									",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
"
","
","
",What the discovery of gravitational waves means,Allan Adams,10:58,"astronomy,cosmos,curiosity,exploration,nature,physics,science,technology,universe,space"
