pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											A pergunta era: ""Isto consegue encontrar 
marijuana nos cacifos dos estudantes?""
											A resposta é: 
""Se abrirem um número suficiente, consegue"".
											(Risos)
											(Aplausos)
									","
											Tabi asıl soru şuydu, bu şey gerçekten öğrenci dolaplarında esrar bulabiliyor mu?
											Ve cevap da, eğer yeterince dolap açarsanız, evet.
											(Gülüşmeler)
											(Alkışlar)
									","
											Donc, la question était, est-ce que ça peut vraiment détecter de la marijuana dans les casiers des étudiants?
											Et la réponse est oui...si on en ouvre assez.
											(Rires)
											(Applaudissements)
									","
											Die Frage war also, kann es wirklich Marihuana 
in den Schließfächern der Schüler finden?
											Und die Antwort ist, 
wenn man genug davon öffnet – ja.
											(Gelächter)
											(Applaus)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Em ciência, temos que anotar 
as falhas, não apenas os sucessos.
											Isso é provavelmente a lição chave 
da minha curta conversa aqui.
											É assim que funcionam os psíquicos ,
											os astrólogos, 
os leitores de cartas de tarot, etc.
											As pessoas registam apenas os sucessos.
											Na ciência temos que manter 
toda a base de dados,
											e reparar se o número de sucessos 
é de algum modo relevante
											perante o número total 
que podemos esperar devido ao acaso.
									","
											Tabi bilimde, sadece tutturduklarımızı değil tutturamadıklarımızı da ölçmek zorundayız.
											Ve buradaki kısa konuşmamın anahtar noktası da muhtemelen bu.
											Medyumlar, astrologlar ve tarotçular ve benzerleri hep bunu kullanıyorlar.
											İnsanlar doğru tutanları hatırlar, tutmayanları da unutur.
											Bilimde her şeyin kaydını tutmalı ve
											tutturma sayısının, şans eseri tutması beklenene göre
											bariz bir şekilde üstün olup olmadığına bakmalıyız.
									","
											Mais en science, on doit tenir compte des échecs, pas seulement des succès.
											Et c'est probablement la leçon clé de mon bref exposé ici,
											c'est comme ça que fonctionnent les mediums, les astrologues, les tireurs de cartes, etc...
											Les gens se souviennent des succès; ils oublient les fois où ça rate.
											En science, nous devons conserver toutes les données,
											et voir si le nombre de succès se distingue
											du résultat qu'on obtiendrait par simple chance.
									","
											In der Wissenschaft müssen wir aber auch die 
Fehlversuche zählen, nicht nur die Treffer.
											Und das ist wohl die zentrale Botschaft 
meines kurzen Vortrags hier:
											so arbeiten Hellseher, 
Astrologen, Tarotkartenleger usw.
											Die Leute erinnern sich an die Treffer 
und vergessen die Fehlversuche.
											In der Wissenschaft müssen wir 
die ganze Datenmenge aufzeichnen
											und nachsehen, ob die Anzahl der Treffer 
irgendwie auffällig abweicht,
											von der Gesamtzahl, die bei einer 
zufälligen Verteilung zu erwarten wäre.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Neste caso, nós testámo-lo.
											Tínhamos duas caixas opacas,
											uma com marijuana THC 
aprovada pelo governo, e outra vazia.
											Acertou 50% das vezes
											o que é exactamente o que esperaríamos 
com um modelo de moeda ao ar.
											Portanto este é só um pequeno e engraçado
exemplo do tipo de coisas que fazemos.
									","
											Çubukları test ettik.
											İki tane içi görünmeyen kutu aldık,
											birine devlet onaylı THC içeren esrar koyduk, diğeri ise boştu.
											Ve denemelerin yüzde 50'sinde tutturduk
											ki bu da yazı tura da atsanız bekleyeceğiniz sonuçtur.
											Bu yaptığımız şeylere dair eğlenceli küçük bir örnek sadece.
									","
											Pour ce cas, nous avons fait le test.
											Nous avions deux boites opaques,
											une contenant de la marijuana approuvée par le gouvernement, et une autre vide.
											et la baguette est tombée juste une fois sur deux...
											...ce qui est exactement ce qu'on obtient à pile ou face.
											C'est un petit exemple marrant des choses que nous faisons.
									","
											In diesem Fall haben wir das geprüft.
											Wir verwendeten zwei 
undurchsichtige Behälter,
											einen mit offiziell genehmigten THC-haltigen 
Marihuana und einen, der nichts enthielt.
											Und sie lag in 50% aller Fälle richtig –
											was genau dem entspricht, 
was man bei einem Münzwurf erwarten würde.
											Das ist nur ein kleines, lustiges Beispiel dafür, 
womit wir uns beschäftigen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Skeptic é uma publicação trimestral.
											Cada uma tem um tema em particular.
Esta é sobre o futuro da inteligência.
											Estarão as pessoas a tornar-se 
mais espertas ou mais burras?
											Tenho a minha opinião sobre isto
por causa do ramo em que estou.
											Segundo parece, as pessoas 
estão a ficar mais espertas.
											Sobem três pontos de QI em cada 10 anos.
											Uma coisa interessante.
									","
											Skeptic dergisi üç ayda bir yayınlanıyor.
											Her sayının bir teması oluyor, mesela bu sayı zekanın geleceği üzerine.
											İnsanlar gittikçe daha mı zeki oluyor, yoksa daha aptal mı?
											İşim yüzünden benim bu konuda bir fikrim var tabi.
											Ama, ortaya çıkan sonuç daha zeki olduklarını gösteriyor.
											Her on yılda üç IQ puanı yükseliyor.
											İlginç bir şey.
									","
											Skeptic est une publication trimestrielle.
											Chacune a un thème particulier, celle-ci traite du futur de l'intelligence.
											Est-ce que les gens deviennent plus malins ou plus bêtes?
											J'ai une idée sur la question à cause du milieu où je travaille.
											Mais, en fait, il s'avère que les gens deviennent plus intelligents.
											3 points de QI en plus tous les 10 ans.
											C'est assez intéressant.
									","
											„Skeptic“ ist eine 
vierteljährlich erscheinende Zeitschrift.
											Jede Ausgabe widmet sich einem bestimmten Thema, 
diese hier zum Beispiel der Zukunft der Intelligenz.
											Werden die Menschen klüger oder dümmer?
											Ich habe dazu eine Meinung, 
aufgrund der Branche, in der ich arbeite.
											Aber die Menschen werden tatsächlich, 
so stellt sich heraus, immer klüger.
											Um drei IQ Punkte alle 10 Jahre, 
Tendenz steigend.
											Ein irgendwie spannendes Ergebnis.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Em ciência, não se pensa no cepticismo 
como uma coisa
											nem na ciência como uma coisa.
											A religião será compatível com a ciência?
											A ciência será compatível 
com a canalização?
											São duas coisas diferentes.
											A ciência não é uma coisa. É um verbo.
											É uma maneira de pensar sobre as coisas,
											de procurar explicações 
naturais para todos os fenómenos.
									","
											Kuşkuculuğu bir şey olarak düşünmeyin, hatta bilimi de.
											Bilim ve din uyumlu mudur?
											Bunu sormak, bilimle sıhhi tesisat uyumlu mudur diye sormak gibi bir şey.
											Bunlar — bunlar iki farklı şey.
											Bilim bir şey değildir, bir eylemdir.
											Şeyler hakkında düşünmenin bir yoludur.
											Tüm fenomenler için doğal açıklamalar aramanın bir yolu.
									","
											En science, ne voyez pas le scepticisme comme une chose, ni même la science comme une chose.
											Est-ce que la science et la religion sont compatibles?
											C'est comme demander si la science et la plomberie sont compatibles.
											C'est — ce sont juste 2 choses différentes.
											La science n'est pas une chose, c'est un verbe.
											C'est une façon de penser les choses.
											c'est une manière de chercher des explications naturelles pour tous les phénomènes.
									","
											Wissenschaft… Denken Sie nicht über Skeptizismus 
oder gar Wissenschaft an sich nach.
											Sind Wissenschaft 
und Religion miteinander vereinbar?
											Das ist wie, als ob ich fragen würde: Sind 
Wissenschaft und Klempnerei miteinander vereinbar?
											Diese… es sind einfach 
zwei unterschiedliche Dinge.
											Wissenschaft is keine Sache an sich. 
Es ist ein Verb.
											Es ist eine Art Nachdenken über die Dinge.
											Es ist eine Methode, nach natürlichen Erklärungen 
für alle Erscheinungen zu suchen.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Ou seja, o que é mais provável?
											Uma inteligência extraterrestre,
seres multi-dimensionais,
											a viajar através de vastas distâncias 
do espaço interestelar
											para deixar um círculo na seara
da quinta do fazendeiro Bob
											em Puckerbrush, no Kansas,
											para promover o site skeptic.com, 
a nossa página na web?
											Ou um leitor da Skeptic ter feito 
isto com o Photoshop?
											Em todos os casos 
temos que perguntar...
											(Risos)
											... qual é a explicação mais provável?
											Antes de dizermos 
que uma coisa é de outro mundo,
											primeiro temos que garantir 
que não existe neste mundo.
											O que é mais provável?
											Arnold ter tido ajuda de extraterrestres
											na campanha para o cargo de governador?
											Ou a World Weekly News 
ter inventado coisas?
											(Risos)
									","
											Demek istiyorum ki, hangisi sizce daha olası?
											Dünya dışı zekaların veya çok boyutlu varlıkların, yıldızlararası uzayda
											muazzam mesafeler katederek buraya gelip, Çiftçi Bob'un Puckerbrush, Kansas'taki
											tarlasına skeptic.com'un reklamını yapmak için bir ekin çemberi bırakmış olması mı?
											Yoksa Skeptic okuyucularından birinin bunu Photoshop'ta yapmış olması mı?
											Her şekilde sormamız gereken —
											(Gülüşmeler)
											— hangi açıklamanın daha olası olduğudur.
											Ve bir şeyin bu dünyanın dışından geldiğini söylemek için
											önce bu dünyadan olmadığına emin olmalıyız.
											Sizce hangisi daha olası?
											Arnold'ın vali olmak için uzaylılardan yardım almış olması mı?
											Yoksa World Weekly News'in bunu uydurmuş olması mı?
											(Gülüşmeler)
									","
											Par exemple, qu'est ce qui a le plus de chances d'arriver —
											que des intelligences extraterrestres, ou des êtres multi-dimensionnels traversent
											des distances cosmiques pour laisser un dessin
											dans le champ de Bob le fermier à Puckerbrush au Kansas, pour faire la pub de notre site skeptic.com?
											Ou bien est ce qu'il y a plus de chances que ce soit un lecteur de Skeptic qui ait fait ça sur Photoshop?
											Et dans chaque cas, nous devons nous demander —
											(Rires)
											— quelle est l'explication la plus probable?
											Et avant de dire que quelque chose vient d'ailleurs,
											on devrait d'abord s'assurer qu'elle ne vient pas de ce monde.
											Qu'est ce qui est plus probable —
											que Arnold ait reçu un petit coup de pouce extraterrestre dans sa course à la gouvernance?
											Ou que le World Weekly News ait inventé cette histoire?
											(Rires)
									","
											Ich meine, was ist wahrscheinlicher,
											dass außerirdische Intelligenz oder 
multi-dimensionale Wesen die unermesslichen
											Weiten des interstellaren Raumes durchqueren, 
um Kornkreise in Farmer Bobs Acker
											in Puckerbrush, Kansas, zu hinterlassen 
und Werbung für skeptic.com zu machen?
											Oder ist es wahrscheinlicher, dass ein Leser von 
„Skeptic“ das mit Photoshop gemacht hat?
											Und in all den Fällen müssen wir fragen –
											(Gelächter)
											– welche ist die wahrscheinlichere Erklärung?
											Bevor wir behaupten, 
dass etwas aus einer anderen Welt kommt,
											müssen wir erst einmal feststellen, 
dass es nicht aus dieser Welt kommt.
											Was ist wahrscheinlicher,
											dass Arnold bei seiner Kandidatur zum 
Gouverneur ein wenig außerirdische Hilfe hatte
											oder dass „World Weekly News“ 
Geschichten erfinden?
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											O mesmo tema é expresso de forma notável
											aqui neste cartune de Sidney Harris, que diz:
											""Depois acontece um milagre.
											""Acho que precisas de ser mais explícito
aqui no segundo passo.""
											Este único cartune desmonta completamente
os argumentos do Design Inteligente.
											Não existe mais nada para isso do que isto.
											(Aplausos)
											Podem dizer que acontece um milagre.
											Só que isso não explica nada.
											Não há nada para testar.
											É o fim da conversa para os criacionistas
do Design Inteligente.
									","
											Bir de bununla ilgili — aynı konuyu irdeleyen bir
											Sidney Harris karikatürü var.
											Arkada oturanlar için okuyorum, ""Sonra bir mucize oluyor.
											Sanırım bu ikinci adımdaki kısmı biraz daha açmalısın.""
											Bu saydam tamamen akıllı tasarım argümanını çürütüyor.
											Bundan başka bir şey değil.
											(Alkışlar)
											Bir mucize oluyor diyebilirsiniz.
											Ama bu hiçbir şeyi açıklamaz.
											Ortaya attığı bir fikir yok. Test edilebilecek bir şey sunmuyor.
											Akıllı tasarım yaratılışçıları için bu tartışmanın sonu.
									","
											Le même thème est joliment abordé
											dans ce dessin de Sidney Harris.
											Pour ceux du fond, ça dit ""Puis un miracle se produit.""
											""Je pense que vous devriez être plus explicite dans l'étape 2.""
											Cette simple vignette démonte complètement les arguments du ""design intelligent"".
											Ce n'est rien de plus que ça.
											(Applaudissements)
											Vous pouvez dire qu'un miracle se produit.
											C'est juste que ça n'explique rien.
											Ca ne propose rien. Il n'y a rien à mettre à l'épreuve.
											C'est la fin de la conversation pour les créationnistes du design intelligent.
									","
											Und passend dazu wird das Thema
											gut in den Cartoons 
von Sidney Harris behandelt.
											Für euch da hinten, hier steht: 
„Dann geschah ein Wunder!
											Ich denke in Schritt zwei 
solltest du etwas präziser werden!“
											Eine einzelne Folie räumt vollständig 
mit der Mär vom Intelligenten Design auf.
											Mehr ist dazu nicht zu sagen.
											(Applaus)
											Man kann sagen, dass ein Wunder geschah.
											Das erklärt bloß nichts.
											Es bietet nichts. Nichts zum Prüfen.
											Das ist für Kreationisten 
das Ende der Diskussion.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											É verdade que os cientistas por vezes usam
termos como tapa-buracos linguísticos
											— energia negra, matéria negra 
ou coisa assim —
											até descobrirmos o que isso é, 
chamamos-lhes assim.
											É o início da cadeia causal para a ciência.
											Para os criacionistas do Design Inteligente,
é o fim da cadeia.
											Portanto, voltamos a perguntar: 
o que é mais provável?
											Os OVNIs são naves espaciais, 
erros de percepção cognitiva, ou vigarices?
									","
											Şartlara göre, bilim insanlarının bazen ne olduğu belirsiz şeylere,
											karanlık enerji, karanlık madde gibi kelime karşılıkları uydurduğu doğru.
											Bunun ne olduğunu anlayana kadar, buna şöyle diyelim.
											Bu bilim için mantık zincirinin başlangıcıdır.
											Akıllı tasarım yaratılışçıları için ise, zincirin son halkası.
											Yani yine aynı soruyu sorabiliriz. Hangisi daha olası?
											UFOlar uzaylı araçları mı yoksa algı hataları hatta düzmece mi?
									","
											Alors que — et c'est vrai, les scientifiques utilisent parfois des
											bouche-trous linguistiques comme énergie noire, ou matière noire, ou quelque chose dans le genre.
											Jusqu'à ce qu'on ait trouvé ce que c'est, on l'appelera comme ça.
											C'est le début de la chaine causale pour la science.
											Pour les créationnistes, c'est la fin de la chaine.
											Alors une fois de plus, on peut poser la question — qu'est ce qui est le plus probable —
											est-ce que les OVNI sont des vaisseaux extraterrestres, ou des erreurs de perception cognitive, ou même des canulars?
									","
											Wohingegen… es stimmt schon, 
dass die Wissenschaft manchmal
											abstruse Begriffe als Platzhalter verwendet: 
Dunkle Energie oder Dunkle Materie.
											Solange wir nicht genau wissen, 
was es ist, nennen wir es halt so.
											Das ist der Anfang des kausalen Zusammenhangs 
in der Wissenschaft.
											Für Kreationisten ist das 
das Ende der Fahnenstange.
											Und nochmal können wir uns fragen: 
Was ist wahrscheinlicher,
											dass UFOs außerirdische Schiffe sind oder kognitive Wahrnehmungsfehler, oder sogar Fälschungen?
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Esta é uma foto de um OVNI tirada 
da minha casa em Altadena, na Califórnia,
											na direcção de Pasadena.
											Se isto se parece com uma grelha 
de um Buick, é porque é.
											Não precisam de Photoshop,
nem de equipamento de alta tecnologia,
											não precisam de computador.
											Isto foi tirado com uma 
câmara descartável da Kodak.
											Só é preciso ter alguém ao pé
com uma grelha pronto para atirar.
											A câmara está pronta — já está.
											(Risos)
									","
											Bu benim Altadena, California'daki evimden Pasadena'ya doğru çekilmiş
											bir UFO fotoğrafı.
											Bir Buick jant kapağına benziyorsa, öyle olduğundandır.
											Photoshop bile gerekmiyor, yüksek teknoloji ürünü cihazlar gerekmiyor,
											bilgisayar gerekmiyor.
											Bu fotoğrafı bir kullan at Kodak Instamatic makineyle çektim.
											Sadece kenarda, atmaya hazır halde jant kapağıyla duran biri var.
											Makine hazır — işte bu kadar.
											(Gülüşmeler)
									","
											Voici un OVNI pris depuis ma maison à Altadena, en Californie,
											en regardant vers Pasadena.
											Et si ça ressemble à un enjoliveur de Buick, c'est parce que c'en est un.
											Vous n'avez même pas besoin de Photoshop, vous n'avez pas besoin d'équipement de pointe,
											vous n'avez pas besoin d'ordinateurs.
											Cette photo a été prise avec un appareil jetable Kodak Instamatic.
											Il suffit d'avoir quelqu'un hors champ prêt à lancer l'enjoliveur.
											L'appareil photo est prêt — c'est dans la boîte.
											(Rires)
									","
											Das ist ein UFO-Foto von meinem Haus 
in Altadena aus, in Kalifornien,
											wenn man über Pasadena schaut.
											Und wenn es sehr nach einer Radkappe aussieht, 
dann, weil es eine ist.
											Man braucht nicht einmal Photoshop 
oder eine High-Tech-Ausrüstung,
											man braucht nicht einmal einen Computer.
											Das Bild wurde mit einer 
„Wegwerf-Kodak-Kamera“ geschossen.
											Man braucht nur jemanden, 
der mit der Kamera bereit steht und abdrückt.
											Kamera bereit – fertig!
											(Gelächter)
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
											Portanto, apesar de a maior parte
destas coisas poder ser vigarice,
											ilusões ou algo do género, 
e algumas delas serem reais,
											é mais provável que todas sejam falsas, 
tal como os círculos das searas.
									","
											Yani, bunların çoğu düzmece veya ilüzyon olsa da, bazılarının
											gerçek olması muhtemel diye düşünseniz de,
											hepsinin düzmece olması daha olası, ekin çemberleri gibi.
									","
											Donc, bien qu'il soit possible que la plupart des OVNI soient des faux
											ou des illusions, ou autre, et que certains d'entre eux soient réels,
											il est plus probable qu'ils soient tous des faux, comme les motifs dans les champs.
									","
											Es ist zwar möglich, 
dass die meisten dieser Dinge Schwindel
											oder Illusionen sind oder so 
und sich nur einige wenige bewahrheiten,
											jedoch ist es wahrscheinlicher, 
dass alles gefälscht ist, wie die Kornkreise.
									",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
"
","
","
","
",Why people believe weird things,Michael Shermer,13:25,"culture,entertainment,faith,illusion,religion,science"
