en,es,fr,pt,title,speaker,duration,tags
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											So what do we do about it?
											Well, preventing infection
											is either about protecting people
or about eliminating the mosquitoes.
											Let's focus on people first.
											You can get vaccinated.
											You can not travel to Zika areas.
											Or you can cover up
and apply insect repellent.
											Getting vaccinated is not an option,
because there isn't a vaccine yet
											and there probably won't be
for a couple of years.
											Staying home isn't
a foolproof protection either
											because we now know that
it can be sexually transmitted.
											Covering up and applying
insect repellent does work ...
									","
											Y, ¿qué hacemos al respecto?
											Para prevenir infecciones,
											o se protege a la gente,
o bien se eliminan los mosquitos.
											Centrémonos primero en la gente.
											Pueden vacunarse.
											No viajar a zonas infectadas,
											o taparse y aplicar repelente de insectos.
											Vacunarse no es una opción,
porque no hay una vacuna todavía
											y probablemente no la haya
hasta dentro de unos años.
											Permanecer en casa no es
una protección infalible tampoco
											porque ahora sabemos que puede
contraerse por transmisión sexual.
											Taparse y aplicar repelente
de insectos funciona...
									","
											Alors que faisons-nous ?
											Eh bien, empêcher l'infection
											c'est soit protéger les gens,
soit éliminer les moustiques.
											Concentrons-nous d'abord sur les gens.
											Vous pouvez vous faire vacciner.
											Vous pouvez éviter
les régions atteintes par Zika.
											Ou vous pouvez vous couvrir 
et utiliser un anti-moustique.
											Se faire vacciner n'est pas une option, 
car il n'y a pas encore de vaccin
											et il n'y en aura probablement pas 
avant quelques années.
											Rester chez soi n'est pas non plus
la solution la plus sûre
											car nous savons maintenant 
qu'il peut être transmis sexuellement.
											Se couvrir et mettre 
de l'anti-moustique fonctionne,
									","
											O que havemos de fazer?
											A prevenção desta infeção
											é sobretudo proteger as pessoas
ou eliminar os mosquitos.
											Tratemos primeiro das pessoas.
											Podemos ser vacinados.
											Podemos não viajar
a áreas infetadas pelo Zika.
											Ou podemos tapar-nos
e aplicar repelente de insetos.
											A vacina não é uma opção
porque ainda não há nenhuma vacina
											e provavelmente não haverá
durante alguns anos.
											Ficar em casa também não é
uma proteção a toda a prova,
											porque agora sabemos que pode ser
sexualmente transmissível.
											Taparmo-nos e aplicarmos
repelente de insetos funciona...
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											until you forget.
									","
											hasta que se les olvida.
									","
											jusqu'à ce que vous oubliiez.
									","
											até nos esquecermos.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											(Laughter)
											So that leaves the mosquitoes,
and here's how we control them now:
											spraying insecticides.
											The protective gear is necessary
because these are toxic chemicals
											that kill people as well as bugs.
											Although it does take quite a lot more
to kill a person than to kill a bug.
											These are pictures from
Brazil and Nicaragua.
											But it looks the same in Miami, Florida.
											And we of course can spray
insecticides from planes.
											Last summer, mosquito control officials
in Dorchester County, South Carolina,
											authorized spraying of Naled,
an insecticide,
											early one morning,
as recommended by the manufacturer.
											Later that day, a beekeeper told reporters
											that her bee yard looked
like it had been nuked.
											Oops.
											Bees are the good guys.
											The citizens of Florida protested,
but spraying continued.
											Unfortunately, so did the increase
in the number of Zika fever cases.
											That's because insecticides
aren't very effective.
									","
											(Risas)
											Estos métodos no resuelven
el problema de los mosquitos,
											pero es así es como
se les controla: insecticidas.
											Se necesita equipo de protección porque
se manipulan productos químicos tóxicos
											que matan tanto a personas
como a mosquitos,
											aunque haría falta mucho más
para matar a una persona.
											Estas son fotos de Brasil y Nicaragua,
											pero es igual en Miami, Florida.
											Y por supuesto podemos
fumigar desde el aire.
											El verano pasado,
											funcionarios de control de mosquitos
de Dorchester, Carolina del Sur,
											autorizaron fumigar con el insecticida
""Naled"" una mañana temprano,
											según lo recomendado por el fabricante.
											Más tarde ese día,
un apicultor dijo a los periodistas
											que su colmenar parecía haber sido
destruido por una bomba nuclear.
											¡Uy! Las abejas no son las malas.
											Los ciudadanos de Florida protestaron,
pero la fumigación continuó.
											Por desgracia, también
los casos de fiebre de Zika.
											Esto se debe a que los insecticidas
no son muy eficaces.
									","
											(Rires)
											Cela nous laisse les moustiques, 
et voici comment nous les contrôlons :
											en pulvérisant des insecticides.
											La tenue de protection est nécessaire
car ce sont des produits toxiques
											qui tuent les gens aussi bien
que les insectes.
											Bien qu'il en faille beaucoup plus 
pour tuer une personne qu'un insecte.
											Ce sont des photos 
du Brésil et du Nicaragua.
											Mais c'est pareil à Miami, en Floride.
											Et nous pouvons bien-sûr 
répandre de l'insecticide des avions.
											L'été dernier, des responsables
du contrôle de moustiques
											dans le conté de Dorchester,
en Caroline du Sud,
											ont autorisé la diffusion du Naled, 
un insecticide,
											tôt un matin, comme recommandé 
par les fabricants.
											Plus tard ce jour-là, une apicultrice 
a déclaré à des reporters
											que ses ruches avaient l'air 
d'avoir été atomisées.
											Oups.
											Les abeilles sont « les gentils ».
											Les citoyens de Floride ont protesté, 
mais la pulvérisation a continué.
											Malheureusement, tout comme
le nombre de cas de fièvre Zika.
											Parce que les insecticides 
ne sont pas très efficaces.
									","
											(Risos)
											Isso deixa-nos com os mosquitos
e é assim que os controlamos:
											pulverizando com inseticidas.
											A máscara protetora é necessária
porque trata-se de químicos tóxicos
											que matam pessoas
tal como matam os insetos,
											embora seja preciso maior quantidade
para matar uma pessoa do que um inseto.
											Estas são fotos do Brasil e da Nicarágua,
											mas o panorama é igual
em Miami, na Flórida.
											E, claro, podemos pulverizar
inseticidas de aviões.
											No verão passado, os funcionárioa
de controlo de mosquitos
											no Condado de Dorchester,
na Carolina do Sul,
											autorizaram as pulverizações
com Naled, um inseticida,
											de manhã cedo, conforme
recomendado pelo fabricante.
											No final do dia, um apicultor
disse aos repórteres
											que as suas colmeias pareciam
vítimas de um bombardeamento.
											Ups!
											As abelhas são insetos úteis.
											Os cidadãos da Flórida protestaram
mas as pulverizações continuaram.
											Infelizmente, o número de casos
de febre Zika também aumentou.
											Isso porque os inseticidas
não são muito eficazes.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											So are there any approaches that are
perhaps more effective than spraying
											but with less downsides
than toxic chemicals?
											I'm a huge fan of biological controls,
											and I share that view with Rachel Carson,
author of ""Silent Spring,""
											the book that is credited with starting
the environmental movement.
											In this book she tells the story,
as an example,
											of how a very nasty insect
pest of livestock
											was eliminated in the last century.
											No one knows that
extraordinary story today.
											So Jack Block and I,
when we were writing an editorial
											about the mosquito problem today,
retold that story.
											And in capsule form, it's that pupae —
that's the immature form of the insect —
											were irradiated until they were sterile,
grown to adulthood
											and then released from planes
all over the Southwest,
											the Southeast and down into Mexico
and into Central America
											literally by the hundreds of millions
from little airplanes,
											eventually eliminating
that terrible insect pest
											for most of the Western Hemisphere.
											Our real purpose in writing this editorial
											was to introduce readers
to how we can do that today —
											not with radiation
but with our knowledge of genetics.
											Let me explain.
									","
											Así que, ¿hay algunas alternativas
más eficaces que la fumigación
											pero más ventajosas que 
los productos químicos tóxicos?
											Soy una fan de los controles biológicos,
											igual que Rachel Carson,
la autora de ""Silent Spring"",
											el libro que inició
el movimiento ambientalista.
											Este libro da un ejemplo
											de un insecto muy desagradable
causante de una plaga del ganado
											que fue eliminado en el siglo pasado.
											Nadie conoce hoy
esa historia extraordinaria.
											Así que junto a Jack Block la contamos
en un editorial que estábamos escribiendo
											sobre el problema actual de los mosquitos.
											En resumidas palabras, las crisálidas,
que son la forma previa al insecto,
											fueron irradiadas hasta la esterilización,
llegaron a la edad adulta
											y luego se las soltó desde aviones
por todo el suroeste, el sureste
											y hasta llegar a México y Centroamérica;
											literalmente cientos de millones
fueron soltadas desde pequeños aviones.
											Así se eliminó esa terrible
plaga de insectos
											en gran parte del hemisferio occidental.
											El verdadero propósito
de nuestro editorial
											era informar a los lectores
cómo podemos lograrlo hoy,
											no con radiación, sino con nuestros
conocimientos de genética.
											Déjenme explicar.
									","
											Existe-t-il donc des approches peut-être
plus efficaces que la pulvérisation
											mais avec moins d'inconvénients
que les produit toxiques ?
											Je suis une grande fan 
des contrôles biologiques,
											je partage cette idée avec Rachel Carson,
auteure de « Printemps silencieux »
											le livre reconnu pour avoir lancé
le mouvement écologiste.
											Dans ce livre, elle raconte, 
comme exemple,
											comment un très mauvais insecte, 
nuisible pour l'élevage
											a été éradiqué au siècle dernier.
											Personne ne connaît
cette histoire incroyable aujourd'hui.
											Donc Jack Block et moi,
lorsque nous écrivions notre édito
											sur les problème actuels
liés aux moustiques,

											nous avons raconté cette histoire.
											En quelques mots, les nymphes,
la larve de l'insecte
											ont été éradiquées jusqu'à ce qu'elles
soient stériles,
											cultivées jusqu'à l'âge adulte,
											puis relâchées par avion 
dans tout le Sud-Ouest,
											le Sud-Est et jusqu'au Mexique
et à l'Amérique Centrale
											littéralement par millions
depuis des petits avions,
											éliminant finalement ce terrible nuisible
											de la majeur partie de l'hémisphère ouest.
											Notre véritable but en écrivant cet édito
											était de montrer aux lecteurs comment
on peut s'y prendre aujourd'hui,
											pas avec la radiation, mais avec
nos connaissances en génétique.
											Laissez-moi vous expliquer.
									","
											Haverá então alguma abordagem
											que seja mais eficaz que a pulverização,
											mas com menos efeitos nocivos
do que os químicos tóxicos?
											Sou uma enorme adepta
dos controlos biológicos,
											e tenho a mesma opinião
que Rachel Carson,
											a autora de ""Silent Spring"",
											o livro a que se atribui o início
do movimento ambientalista.
											Neste livro, ela conta a história,
como exemplo,
											de como uma praga de insetos
muito nociva no gado bovino
											foi eliminada no século passado.
											Ninguém conhece hoje
essa história extraordinária.
											Então, Jack Block e eu,
quando estávamos a escrever um editorial
											sobre o problema dos mosquitos,
voltámos a contar esta história.
											Numa forma resumida, é que as crisálidas
— ou seja, a forma imatura do inseto —
											foram irradiadas até ficarem estéreis,
cresceram até à forma adulta
											e depois foram libertadas de aviões
por todo o sudoeste,
											pelo sudeste e pelo México
e pela América Central,
											literalmente às centenas de milhões,
de pequenos aviões,
											acabando por eliminar
aquela terrível praga de insetos
											na maior parte do hemisfério ocidental.
											O nosso objetivo,
ao escrever aquele editorial,
											era apresentar aos leitores
o que podemos fazer hoje
											— não com radiações,
mas com o nosso conhecimento da genética.
											Passo a explicar.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											This is the bad guy: Aedes aegypti.
											It's the most common insect
vector of diseases,
											not just Zika but dengue,
Chikungunya, West Nile virus
											and that ancient plague, yellow fever.
											It's an urban mosquito,
											and it's the female
that does the dirty work.
											She bites to get a blood meal
to feed her offspring.
											Males don't bite; they don't even
have the mouth parts to bite.
											A little British company called Oxitec
genetically modified that mosquito
											so that when it mates with a wild female,
its eggs don't develop to adulthood.
											Let me show you.
											This is the normal reproductive cycle.
											Oxitec designed the mosquito so that
when the male mates with the wild female
											the eggs don't develop.
											Sounds impossible?
											Well let me show you
just diagrammatically how they do it.
											Now this represents the nucleus
of a mosquito cell,
											and that tangle in the middle
represents its genome,
											the sum total of its genes.
											Scientists added a single gene
											that codes for a protein represented
by this orange ball
											that feeds back on itself
to keep cranking out more of that protein.
											The extra copies, however,
go and gum up the mosquitoes' genes,
											killing the organism.
											To keep it alive in the laboratory
they use a compound called tetracycline.
											Tetracycline shuts off that gene
and allows normal development.
											They added another little wrinkle
so that they could study what happens.
											And that is they added a gene
that makes the insect glow under UV light
											so that when they released it
they could follow exactly how far it went
											how long it lived
and all of the kinds of data
											for a good scientific study.
											Now this is the pupal stage,
and at this stage
											the females are larger than the males.
											That allows them to sort them
into the males and the females
											and they allow only the males
to grow to adulthood.
											And let me remind you
that males don't bite.
											From there it's pretty simple.
											They take beakers full of male mosquitoes,
											load them into milk cartons,
and drive around the city,
											releasing them guided by GPS.
											Here's the mayor of a city
releasing the first batch
											of what they call the ""friendly Aedes.""
											Now I wish I could tell you
this is an American city, but it's not.
											It's Piracicaba, Brazil.
											The amazing thing is that in just a year
											it brought down the cases
of dengue by 91 percent.
											That's better than any insecticide
spraying can do.
									","
											Este es el malo: Aedes aegypti.
											Es el portador más común de enfermedades
											no solo como el Zika sino el dengue,
chikunguña o el virus del Nilo occidental
											y esa peste antigua, la fiebre amarilla.
											Es un mosquito urbano, y es la hembra
la que hace el trabajo sucio.
											Pica y usa su festín de sangre
para alimentar a sus crías.
											Los machos no pican y ni siquiera
tienen la anatomía bucal para hacerlo.
											La pequeña empresa británica Oxitec
modificó genéticamente ese mosquito
											para que al cruzarse
con una hembra silvestre,
											los huevos no lleguen a desarrollarse.
											Les mostraré.
											Este es el ciclo reproductivo normal.
											Los mosquitos de Oxitec están diseñados
											para que al aparearse
con las hembras silvestres,
											los huevos no se desarrollen.
											¿Suena imposible?
											Les mostraré de forma
esquemática cómo lo hacen.
											Esto representa el núcleo
de una célula de mosquito
											y ese enredo en el medio
representa su genoma,
											la suma total de sus genes.
											Los científicos añadieron un gen
											que codifica una proteína,
representada aquí por esta bola naranja,
											que se alimenta de sí misma para
seguir produciendo más proteína.
											Las copias adicionales, sin embargo,
bloquean los genes de los mosquitos,
											matando al organismo.
											Para mantenerlo vivo en el laboratorio
usan un compuesto llamado tetraciclina.
											La tetraciclina inhibe el gen
y permite un desarrollo normal.
											Añadieron otro pequeño gen
para poder estudiar lo que ocurre:
											es un gen que hace brillar al insecto
bajo una luz ultravioleta,
											para poder seguirlos, ver hasta
dónde llegan una vez liberados,
											cuánto tiempo viven
											y todo tipo de información necesaria
para un buen estudio científico.
											Ahora estas son las larvas
											y en esta etapa, las hembras
son más grandes que los machos.
											Eso les permite clasificarlos por sexo
											y solo dejar a los machos
que lleguen a la edad adulta.
											Les recuerdo que los machos no pican.
											De allí en adelante es bastante simple.
											Llenan recipientes de mosquitos machos,
											los cargan en cartones de leche
y los sueltan por la ciudad
											guiados por un GPS.
											Aquí está el alcalde de una ciudad
liberando el primer lote
											de lo que ellos llaman el ""Aedes bueno"".
											Me encantaría decirles que es una
ciudad estadounidenses, pero no.
											Es Piracicaba, Brasil.
											Lo sorprendente es que en solo un año
											los casos de dengue
se redujeron en un 91 %.
											Eso es mejor de lo que se puede
hacer con cualquier insecticida.
									","
											Voici le coupable : Aedes aegypti
											L'insect vecteur de maladies
le plus commun,
											pas seulement Zika mais aussi la dengue,
Chikungunya, le virus du Nil occidental
											et de cet ancien fléau, la fièvre jaune.
											C'est un moustique urbain,
											et c'est la femelle qui fait
le sale boulot.
											Elle pique pour nourrir sa progéniture.
											Les mâles ne piquent pas, ils n'ont
même pas la trompe pour piquer.
											Une petite entreprise britannique, Oxitec,
a modifié génétiquement ce moustique
											afin que lorsque qu'il se reproduise
avec une femelle sauvage,
											ses oeufs ne se développent pas
jusqu'à l'âge adulte.
											Je vais vous montrer.
											Voici le cycle reproductif normal.
											Oxitec a modifié le moustique
afin que lorsque le mâle
											se reproduit avec la femelle sauvage
											ses oeufs ne se développent pas.
											Ça a l'air impossible ?
											Je vais vous montrer avec
un schéma comment ils ont fait.
											Cela représente le noyau
d'une cellule de moustique,
											et cet amas au milieu
représente son génome,
											la totalité de ses gènes.
											Les scientifiques ont ajouté un gène isolé
											qui code une protéine représentée
par cette balle orange
											qui se nourrit elle-même,
créant plus de protéines.
											Les copies supplémentaire s'attachent
aux gènes du moustique
											tuant l'organisme.
											Pour le maintenir en vie en laboratoire,
ils utilisent de la tétracycline.
											La tétracycline « éteint » ce gène
et permet un développement normal.
											Ils ont ajouté une autre trouvaille
pour pouvoir étudier ce qu'il arrive.
											Ils ont ajouté un gène qui rend
l'insecte luisant sous les UV
											afin de voir à quel distance
il va lorsqu'il est relâché,
											combien de temps il vit et tout
ce genre de données utiles
											pour obtenir une étude scientifique
de qualité.
											Voici le stade nymphal, à ce stade
											les femelles sont plus grandes 
que les mâles.
											Cela leur permet de
trier mâles et femelles
											et ils ne laissent que
les mâles se développer.
											Et je vous rappelle que
les mâles ne piquent pas.
											De là, c'est assez simple.
											Ils prennent des béchers
pleins de moustiques mâles,
											les mettent dans des briques de lait, 
et conduisent dans la ville,
											les relâchant en étant guidés par GPS.
											Voici le maire d'une ville relâchant
le premier groupe
											de ce qu'ils appellent le « Aedes ami ».
											J'aimerais pouvoir vous dire qu'il s'agit
d'une ville américaine, mais non.
											C'est Piracicaba, au Brésil.
											Ce qui est étonnant est 
qu'en seulement un an,
											cela a fait baissé
les cas de dengue de 91 %.
											C'est mieux que n'importe quel 
anti-moustique.
									","
											Este é o mau da fita: ""Aedes aegypti"".
											É o inseto mais vulgar
vetor de doenças,
											não apenas do Zika, mas do Dengue,
o Chikungunya, o vírus do Nilo Ocidental
											e dessa praga antiga,
a febre amarela.
											É um mosquito urbano
											e é a fêmea que faz o trabalho sujo.
											Pica para obter uma refeição de sangue
para alimentar a sua progenitura.
											Os machos não picam; nem sequer
têm a tromba para picar.
											Uma pequena empresa britânica, a Oxitec,
											modificou geneticamente este mosquito
											para que, quando ele acasala
com uma fêmea,
											os ovos não se desenvolvam.
											Vou mostrar.
											Este é o ciclo reprodutivo normal.
											A Oxitec concebeu o mosquito de modo que,
quando o macho acasala com a fêmea,
											os ovos não se desenvolvem.
											Parece impossível?
											Vou mostrar, num diagrama,
como é que o fazem.
											Isto representa o núcleo
de uma célula de mosquito,
											e aquele emaranhado no meio
representa o seu genoma,
											a soma total dos seus genes.
											Os cientistas juntaram um único gene
											que codifica uma proteína
representada por esta bola laranja
											que se alimenta de si mesma
para continuar a produzir essa proteína.
											As cópias extra, contudo,
bloqueiam os genes dos mosquitos,
											matando o organismo.
											Para o manter vivo, no laboratório,
usam um composto chamado tetraciclina.
											A tetraciclina inibe esse gene
e permite um desenvolvimento normal.
											Juntaram outro pequeno gene
para estudarem o que acontece.
											Juntaram um gene que põe o inseto
a brilhar sob uma luz ultravioleta
											para, quando o libertassem,
poderem saber exatamente até onde ele ia,
											quanto tempo vivia
e todo o tipo de dados
											para um bom estudo científico.
											Esta é a fase das crisálidas.
											Nesta fase, as fêmeas
são maiores do que os machos.
											Isso permite separar os machos das fêmeas
											e permite que apenas os machos
se tornem adultos.
											Não se esqueçam 
de que os machos não mordem.
											A partir daqui é muito simples.
											Enchem recipientes com mosquitos machos,
											colocam-nos em pacotes de leite
e percorrem a cidade,
											libertando-os, guiando-se pelo GPS.
											Este é o autarca da cidade
a libertar o primeiro lote
											daquilo a que chamaram
os ""Aedes amigos"".
											Gostava de poder dizer que isto é
uma cidade americana, mas não é.
											É Piracicaba, no Brasil.
											O espantoso é que, em apenas um ano,
											reduziu os casos de Dengue em 91%.
											É melhor do que qualquer
pulverização de inseticidas.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											So why aren't we using this remarkable
biological control in the US?
											That's because it's a GMO:
a genetically modified organism.
											Notice the subtitle here says
if the FDA would let them
											they could do the same thing here,
when Zika arrives.
											And of course it has arrived.
											So now I have to tell you the short form
											of the long, torturous story
of GM regulation in the US
											In the US, there are three agencies that
regulate genetically modified organisms:
											the FDA, the Food and Drug Administration,
											the EPA, the Environmental
Protection Agency,
											and the USDA, US Department
of Agriculture.
											Took these folks two years
to decide that it would be the FDA
											that would regulate the genetically
modified mosquito.
											And they would do it as a new animal drug,
if that makes any sense.
											Took them another five years going back
and forth and back and forth
											to convince the FDA
that this would not harm people,
											and it would not harm the environment.
											They finally gave them, this summer,
permission to run a little test
											in the Florida Keys,
											where they had been invited years earlier
when they Keys had an outbreak of dengue.
											Would that it were that easy.
											When the local residents heard
											that there would be genetically modified
mosquitoes tested in their community
											some of them began to organize protests.
											They even organized a petition on
the internet with this cuddly logo,
											which eventually accumulated
some 160,000 signatures
											And they demanded a referendum
											which will be conducted
in just a couple of weeks
											about whether the trials
would be permitted at all.
									","
											Entonces, ¿por qué no se usa
este control biológico en EE.UU.?
											Porque es un OMG:
un organismo modificado genéticamente.
											Vean el subtítulo aquí que dice
que si el gobierno lo permitiera,
											podrían hacer lo mismo aquí,
cuando llegue el Zika.
											Y por supuesto ya ha llegado.
											Y ahora tengo que resumirles
											la tortuosa y larga historia en EE.UU.
de la normativa de la ingeniería genética.
											En EE.UU. hay tres agencias
											que regulan los organismos
modificados genéticamente:
											la Administración
de Alimentos y Medicamentos,
											la Agencia de Protección
del Medioambiente
											y el Ministerio de Agricultura.
											Tardaron dos años en decidir que sería
											la Administración
de Alimentos y Medicamentos,
											la encargada de regular los mosquitos
modificados genéticamente,
											con un nuevo medicamento animal,
si eso tiene algún sentido.
											Tardaron otros cinco años
en convencer a la Administración
											de que esto no dañaría a la gente
											y no era nocivo para el medioambiente.
											Este verano, por fin les dieron permiso
											para una pequeña prueba
en los Cayos de Florida,
											donde se les esperaba dos años antes
cuando la zona tuvo un brote de dengue.
											¡Pero no iba a ser tan sencillo!
											Cuando los residentes locales oyeron
											que iban a experimentar con mosquitos
modificados genéticamente en la zona
											algunos organizaron protestas.
											Organizaron incluso una petición
en línea con este logotipo tan bonito
											que finalmente recogió unas 160 000 firmas
											y exigieron un referéndum
											que se llevará a cabo
en solo un par de semanas
											acerca de la posibilidad de hacer
el experimento en primer lugar.
									","
											Alors pourquoi n'utilisons-nous pas

											ce remarquable 
contrôle biologique aux USA ?
											C'est parce que c'est un OGM :
un organisme génétiquement modifié.
											Vous noterez que le sous-titre ici dit 
que si la FDA les y autorisait,
											ils pourraient faire la même chose ici,
quand Zika apparaîtrait.
											Et bien sûr il est apparu.
											Maintenant, je dois vous raconter
la version courte
											de la longue, tortueuse histoire
de la régulation des OGM aux USA.
											Aux USA, il y a trois agences qui régulent
les organismes génétiquement modifiés :
											la FDA, Agence américaine des produits
alimentaires et médicamenteux,
											l'EPA, Agence américaine 
de protection de l'environnement,
											et l'USDA, le Département de l'agriculture
des Etats-Unis.
											Cela leur a pris deux ans à décider
que cela serait la FDA
											qui réglementera le moustique
génétiquement modifié.
											Et elle le ferait comme si c'était 
un nouveau médicament vétérinaire,
											selon leur logique.
											Cela leur a pris cinq ans
de plus d'allers-retours
											pour convaincre la FDA que cela
ne nuirait pas aux gens,
											que cela ne nuirait pas
à l'environnement.
											Ils leur ont finalement donné, cet été,
la permission de faire un petit test
											dans les îles Keys de Floride,
											où ils avaient été invités
des années auparavant
											quand les îles avaient connu
une épidémie de dengue.
											Cela aurait pu être simple.
											Quand les habitants ont appris
											qu'il y aurait des tests 
de moustiques génétiquement modifiés
											dans leur communauté,
											certains ont organisé des manifestations.
											Ils ont même organisé une pétition
sur internet avec ce charmant logo,
											qui a obtenu 160 000 signatures.
											Et ils ont exigé un référendum
											qui sera mené dans quelques semaines
											sur l'autorisation 
pure et simple des tests.
									","
											Então, porque é que não estamos a usar
o controlo biológico nos EUA?
											Porque trata-se de um OGM:
um organismo geneticamente modificado.
											Reparem que a nota em baixo
diz que, se a FDA os autorizar,
											eles podem fazer aqui o mesmo,
quando chegar o Zika.
											Claro que já chegou.
											Agora, tenho que vos contar
resumidamente
											a longa e tortuosa história
da regulamentação dos OGM nos EUA.
											Nos EUA, há três instituições que regulam
os organismos geneticamente modificados:
											a FDA, Administração
de Alimentos e Drogas,
											a EPA, a Agência de Proteção Ambiental
											e a USDA, o Departamento
da Agricultura dos EUA.
											Esta gente levou dois anos a decidir
que seria a FDA
											a regulamentar o mosquito
geneticamente modificado.
											E fá-lo-ia como se se tratasse
de uma nova droga animal,
											se é que isto faz sentido.
											Levaram mais cinco anos,
a andar de um lado para o outro,
											para convencer a FDA
que isto não prejudicaria as pessoas,
											e não prejudicaria o ambiente.
											Por fim, este verão, deram-lhes
autorização para fazer um teste
											nas Florida Keys,
											onde tinham sido convidados anos antes
											quando tinha havido
um surto de Dengue nas Keys.
											Mas isso não seria muito fácil.
											Quando os residentes locais
ouviram dizer
											que iam testar mosquitos geneticamente
modificados na comunidade
											começaram a organizar
manifestações de protesto.
											Organizaram uma petição na Internet
com este logótipo fofinho,
											que acabou por reunir
umas 160 000 assinaturas.
											Exigiam um referendo
											que seria realizado
em poucas semanas
											sobre se os testes
seriam permitidos ou não.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
											Well it's Miami that really needs
these better ways of controlling insects.
											And there the attitudes are changing.
											In fact, very recently a bipartisan group
of more than 60 legislators
											wrote to HHS Secretary Sylvia Burwell
											asking that she, at the Federal level,
expedite access for Florida
											to this new technology.
									","
											Es en Miami donde se necesitan
mejores controles de insectos.
											Y allí, la actitud está cambiando.
											De hecho, muy recientemente un grupo
bipartidista de más de 60 legisladores
											escribió a la ministra
de Salud, Sylvia Burwell,
											pidiendo que acelere, a nivel federal,
											el acceso de Florida
a esta nueva tecnología.
									","
											C'est Miami qui a besoin de ces meilleures
techniques pour contrôler les insectes.
											Et là-bas, les attitudes changent.
											Très récemment, un groupe bipartisan
de plus de 60 législateurs
											a écrit à la Secrétaire du Département
de la santé, Sylvia Burwell,
											en lui demandant d'accélérer 
au niveau fédéral l'accès de la Floride
											à cette nouvelle technologie.
									","
											Miami precisa mesmo desta forma
melhor de controlo dos insetos.
											As atitudes estão a mudar.
											Na verdade, há pouco tempo,
											um grupo bipartidário
de mais de 60 legisladores
											escreveu à Secretária da Saúde,
Sylvia Burwell,
											pedindo-lhe que ela, a nível federal,
facilitasse o acesso à Flórida
											a esta nova tecnologia.
									",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
"
","
","
","
",A secret weapon against Zika and other mosquito-borne diseases,Nina Fedoroff,15:10,"biology,biotech,disease,environment,genetics,epidemiology,global issues,health,illness,molecular biology,insects,public health,monkeys,technology,science,virus,society,TEDx"
