en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											But if you think about it,
											the front page of the newspaper
is usually bad news,
											and cues man's failures.
											An instance where bad news
cues accomplishment
											is at the end of the paper,
in the obituaries.
									","
											Mas, se vocês pensarem bem,
											a primeira página do jornal
geralmente traz notícias más
											e indica os fracassos do homem.
											Uma secção em que as notícias más
destacam feitos pessoais
											está no fim do jornal, na necrologia.
									","
											Mais en y réfléchissant,
											la une du journal est généralement
pleine de mauvaises nouvelles
											signalant des échecs de l'Homme.
											Une mauvaise nouvelle
signalant un accomplissement
											se trouve à la fin du journal,
dans la nécrologie.
									","
											Bunu düşünürseniz,
											gazetenin ön sayfasında
genelde kötü haberlere
											ve başarısızlıklara yer verilir.
											Kötü haberin başarıya
işaret ettiği bir örnek
											ölüm ilanları içinde, sayfanın sonundadır.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											In my day job,
											I run a company that focuses
on future insights
											that marketers can derive
from past data —
											a kind of rearview-mirror analysis.
											And we began to think:
											What if we held a rearview mirror
to obituaries from the New York Times?
											Were there lessons on how you could get
your obituary featured —
											even if you aren't around to enjoy it?
									","
											No meu trabalho,
											eu dirijo uma empresa
que se concentra nas perspetiva
											que os comerciantes podem deduzir
de dados antigos,
											uma espécie de análise retroativa.
											E pusemo-nos a pensar:
											E se olhássemos em retrospetiva
para a necrologia do New York Times?
											Haveria lições sobre como
ter uma necrologia de destaque,
											mesmo sem estar cá para apreciá-la?
									","
											Le jour,
											je dirige une entreprise se concentrant
											sur les informations pouvant être obtenues
de données passées —
											une analyse qui se tourne vers le passé.
											Nous avons pensé :
											et si nous appliquions la même approche
aux nécrologies du New York Times ?
											Y a-t-il des leçons pour que
sa nécrologie soit présentée —
											même si vous n'en profiterez pas ?
									","
											Gün boyu,
											pazarlamacıların geçmiş
verilerden hareketle
											geleceğe odaklandığı
bir şirket işletiyorum
											Bir tür geçmiş analizi.
											Ve düşünmeye başladık:
											New York Times'ın ölüm ilanları için 
geçmiş analizi yapsak ne olurdu?
											Ölüm ilanınızı ilgi çekici
yapan dersler var mıydı?
											Bundan zevk almasanız bile?
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Would this go better with scrambled eggs?
									","
											Isso combinaria melhor
com os ovos mexidos?
									","
											Cela irait-il mieux avec les œufs ?
									","
											Omletden daha iyi gider miydi?
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											And so, we looked at the data.
											2,000 editorial, non-paid obituaries
											over a 20-month period
between 2015 and 2016.
											What did these 2,000 deaths —
rather, lives — teach us?
									","
											Então, observámos os dados.
											Duas mil obituários editoriais, não pagos,
											durante um período de 20 meses,
entre 2015 e 2016.
											O que é que essas duas mil mortes
— ou melhor, vidas — nos ensinam?
									","
											Nous avons considéré les données.
											2 000 nécrologies éditoriales, non payées,
											sur une période de 20 mois
entre 2015 et 2016.
											Qu'est-ce que c'est 2 000 morts —
ou plutôt vies — nous ont appris ?
									","
											Böylece, verilere baktık.
											2015 ile 2016 yılları arasındaki
20 aylık süre boyunca
											2000 başyazı ve basılmamış ölüm ilanları.
											Bu 2000 ölüm, daha doğrusu
bu yaşamlar bize neler öğretti?
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Well, first we looked at words.
											This here is an obituary headline.
											This one is of the amazing Lee Kuan Yew.
											If you remove the beginning and the end,
											you're left with a beautifully
worded descriptor
											that tries to, in just a few words,
capture an achievement or a lifetime.
											Just looking at these is fascinating.
											Here are a few famous ones,
people who died in the last two years.
											Try and guess who they are.
									","
											Bem, primeiro observámos as palavras.
											Este é um título de uma necrologia.
											É do extraordinário Lee Kuan Yew.
											Se retirarmos o início e o fim,
											ficamos com uma descrição
elegantemente redigida
											que tenta, em poucas palavras,
resumir uma conquista ou uma vida.
											Observem. É fascinante.
											Eis aqui algumas pessoas famosas
que morreram nos últimos dois anos.
											Tentem adivinhar quem são.
									","
											D'abord, nous avons considéré les mots.
											Voici le titre d'une nécrologie.
											C'est celle du génial Lee Kuan Yew.
											Si vous enlevez le début et la fin,
											il vous reste un descripteur
joliment mis en mots
											qui essaye, en seulement quelques mots,
de capturer un accomplissement ou une vie.
											Les regarder est fascinant.
											En voici quelques connus, des gens morts
sur les deux dernières années.
											Devinez qui ils sont.
									","
											İlk önce kelimelere baktık.
											İşte bir ölüm ilanı başlığı.
											Bu inanılmaz biri Lee Kuan Yew.
											Başını ve sonunu kaldırırsanız,
											birkaç kelimeyle yaşam boyu
başarı yakalamaya çalışan,
											güzel bir tasvirle baş başasınız.
											Bunlara bakmak etkileyici.
											İşte son iki yıl içinde ölen
ünlü insanlardan bazıları.
											Kim olduklarını tahmin edin.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											[An Artist who Defied Genre]
											That's Prince.
									","
											[Um Artista que Desafiou o Sexo]
											É o Prince.
									","
											[Un artiste qui a défié le genre]
											C'est Prince.
									","
											[Tarzı Bilinmeyen Bir Sanatçı]
											Prince.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											[Titan of Boxing and the 20th Century]
											Oh, yes.
									","
											[Titã do Boxe do Século XX]
											Ah, sim.
									","
											[Titan de la boxe et du XXe siècle]
											Oh, oui.
									","
											[20. Yüzyılın ve Boksun Titanı]
											Ah, evet.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											[Muhammad Ali]
									","
											[Muhammad Ali]
									","
											[Mohamed Ali]
									","
											[Muhammad Ali]
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											[Groundbreaking Architect]
											Zaha Hadid.
									","
											[Arquiteta Inovadora]
											Zaha Hadid.
									","
											[Architecte révolutionnaire]
											Zaha Hadid.
									","
											[Çığır açan Mimar]
											Zaha Hadid.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											So we took these descriptors
											and did what's called
natural language processing,
											where you feed these into a program,
											it throws out the superfluous words —
											""the,"" ""and,"" — the kind of words
you can mime easily in ""Charades,"" —
											and leaves you with the most
significant words.
											And we did it not just for these four,
											but for all 2,000 descriptors.
											And this is what it looks like.
											Film, theatre, music, dance
and of course, art, are huge.
											Over 40 percent.
											You have to wonder
why in so many societies
											we insist that our kids pursue
engineering or medicine or business or law
											to be construed as successful.
											And while we're talking profession,
											let's look at age —
											the average age at which
they achieved things.
											That number is 37.
											What that means is,
you've got to wait 37 years ...
											before your first significant achievement
that you're remembered for —
											on average —
											44 years later, when you
die at the age of 81 —
											on average.
									","
											Nós pegámos nestas descrições
											e fizemos um processamento 
de linguagem natural,
											em que o colocamos num programa
que elimina palavras supérfluas
											— ""o"", ""e"" — as palavras fáceis de fazer
num jogo de mímica —
											ficando com as palavras
mais significativas.
											Fizemos isso não só com estas quatro,
											mas com todas as duas mil descrições.
											E o resultado foi este.
											Cinema, Teatro, Música, Dança
e, é claro, Artes, são um colosso.
											Mais de 40%.
											Ficamos a pensar porque é que,
em tantas sociedades,
											insistimos com os filhos para que sigam
Engenharia, Medicina, Gestão ou Direito
											para virem a ter êxito.
											Enquanto falamos de profissão,
vejamos a idade
											— a idade média com que
eles conquistaram algo.
											O número é 37.
											Isso significa que
é preciso aguardar 37 anos
											antes do primeiro grande feito
pelo qual seremos lembrados,
											— em média.
											44 anos depois, quando
morremos aos 81 anos
											— em média.
									","
											Nous avons pris ces descripteurs
											et avons fait des traitements
du langage naturel :
											nous les avons donnés à un programme.
											Il s'est débarrassé des mots superflus —
											« le », « et » — le genre de mots
pouvant être mimés facilement —
											et vous laisse les mots
les plus significatifs.
											Nous ne l'avons pas fait
que pour ces quatre
											mais pour les 2 000 descripteurs.
											Voici ce à quoi cela ressemble.
											Film, théâtre, musique, danse
et, bien sûr, art sont très utilisés.
											Plus de 40% des mots.
											Il faut se demander
pourquoi dans tant de sociétés,
											nous insistons pour que nos enfants
étudient l’ingénierie, la médecine,
											le commerce ou le droit
											pour considérer qu'ils ont réussi.
											Quitte à parler de profession,
											considérons l'âge —
											l'âge moyen auquel
ils ont accompli quelque chose.
											Cet âge est 37 ans.
											Cela signifie qu'il vous faut
attendre 37 ans...
											avant votre premier accomplissement
significatif dont on se souviendra —
											en moyenne —
											44 ans plus tard, à votre mort
à l'âge de 81 ans —
											en moyenne.
									","
											Bu sözcükleri aldık
											ve doğal dil işleme diye adlandırılan
											bir programa aktardık.
											Bu program ""bir"", ""ve"" 
gibi gereksiz sözcükleri
											ve ""sessiz sinema"" da kolayca tahmin 
edebileceğimiz türdeki sözcükleri atar.
											Size en mühim sözcükleri bırakır.
											Sadece bu dördü için değil,
											bunu her 2000 tanımlayıcı sözcük
için de yaptık.
											Göründüğü gibi.
											Film, tiyatro, müzik, dans
ve tabii ki sanatın oranı büyüktür.
											Yüzde 40'ın üstündedir.
											Birçok toplumda çocuklarımızın 
başarılı olabileceğini düşündüğümüz
											mühendislik, tıp, işletme veya 
hukuk gibi bölümlerde okumaları için
											neden ısrar ettiğimizi 
merak etmelisiniz.
											Mesleklerden söz etmişken,
											Başarıya ulaştıkları
											ortalama yaşlara bir göz atalım.
											Bu sayı 37'dir.
											Bu demek oluyor ki,

											ortalama 81 yaşında öldüğünüzde,
											ortalama 44 yıl sonra
											hatırladığınız ilk önemli
başarınızdan önce
											37 yıl beklemelisiniz.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Talk about having to be patient.
									","
											Isso é que é ter paciência.
									","
											Parlez d'être patient.
									","
											Hadi sabırlı olmaktan bahsedelim.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Of course, it varies by profession.
											If you're a sports star,
											you'll probably hit
your stride in your 20s.
											And if you're in your 40s like me,
											you can join the fun world of politics.
									","
											Claro, varia conforme a profissão.
											Se formos do desporto,
											provavelmente atingiremos
o pico antes dos 30.
											Se estivermos na casa dos 40, como eu,
											podemos entrar
no animado mundo da política.
									","
											Bien sûr, cela dépend de la profession.
											dans le sport,
											vous atteindrez le sommet
à la vingtaine.
											Si vous avez la quarantaine, comme moi,
											vous pouvez rejoindre la politique.
									","
											Elbette mesleğe göre değişir.
											Bir spor yıldızıysanız,
											muhtemelen yıldızınız 
20'li yaşlarda parlar.
											Eğer benim gibi 40'lı yaşlarındaysanız,
											neşeli siyaset dünyasına katılabilirsiniz.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Politicians do their first and sometimes
only commendable act in their mid-40s.
									","
											Os políticos têm o primeiro e, às vezes,
único feito louvável aos 40 e poucos.
									","
											Les politiques font leur premier,
parfois seul, acte mémorable vers 45 ans.
									","
											Politikacılar 40'lı yaşların ortasında
övgüye değer eylemler yaparlar.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											If you're wondering what ""others"" are,
											here are some examples.
											Isn't it fascinating, the things people do
											and the things they're remembered for?
									","
											Se quiserem saber
o que são os ""outros"",
											aqui vão alguns exemplos.
											Não é fascinante o que as pessoas fazem
											e as coisas por que são lembradas?
									","
											Si vous vous questionnez sur les autres,
											voici quelques exemples.
											N'est-ce pas fascinant
ce que les gens font
											et ce pour quoi
nous nous souvenons d'eux ?
									","
											""Diğerlerini"" merak ediyorsanız,
											işte bazı örnekler.
											Etkileyici değil mi, insanların yaptığı
											ve hatırlayacağı şeyler?
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Our curiosity was in overdrive,
											and we desired to analyze
more than just a descriptor.
											So, we ingested the entire
first paragraph of all 2,000 obituaries,
											but we did this separately
for two groups of people:
											people that are famous
and people that are not famous.
											Famous people — Prince,
Ali, Zaha Hadid —
											people who are not famous
are people like Jocelyn Cooper,
											Reverend Curry
											or Lorna Kelly.
											I'm willing to bet you haven't heard
of most of their names.
											Amazing people, fantastic achievements,
but they're not famous.
											So what if we analyze
these two groups separately —
											the famous and the non-famous?
											What might that tell us?
									","
											A nossa curiosidade era enorme,
											e queríamos analisar
mais do que apenas uma descrição.
											Então, inserimos o primeiro parágrafo
de todos os dois mil obituários,
											mas separámo-los
em dois grupos de indivíduos:
											as pessoas que são famosas
e as pessoas que não são famosas.
											Pessoas famosas:
Prince, Ali, Zara Hadid.
											Pessoas que não são famosas
são gente como Jocelyn Cooper,
											o Reverendo Curry
ou Lorna Kelly.
											Eu podia apostar que vocês
nunca ouviram falar da maioria deles.
											Pessoas incríveis, conquistas fantásticas,
mas não são famosas.
											E se analisássemos
esses dois grupos separadamente,
											os famosos e os não famosos?
											O que é que isso nos diria?
									","
											Notre curiosité était piquée,
											nous voulions analyser
plus que le descripteur.
											Nous avons ingéré le premier paragraphe
des 2 000 nécrologies
											mais l'avons fait séparément
pour deux groupes de personnes :
											les personnes célèbres et les autres.
											Les gens célèbres :
Prince, Ali, Zaha Hadid.
											Les inconnus : Jocelyn Cooper,
											le révérend Curry
											ou Lorna Kelly.
											Je peux parier que vous ne connaissez pas
la majorité de ces noms.
											Des gens géniaux,
des accomplissements fantastiques
											mais ils ne sont pas célèbres.
											Et si nous analysions
ces deux groupes séparément —
											les célèbres et les autres ?
											Que verrions-nous ?
									","
											Merakımız üst safhadaydı,
											sadece bir tanımdan daha çok 
analiz etmeyi arzuluyorduk.
											Böylece, 2000 ölüm ilanının
ilk paragrafının tamamını ele aldık,
											Fakat bunu iki grup için ayrı ayrı yaptık:
											Ünlü ve ünlü olmayan insanlar.
											Ünlüler - Prince, Ali, Zaha Hadid -
											Ünlü olmayanlar Jocelyn Cooper,
											Reverend Curry
											ve Lorna Kelly gibi.
											Bahse girerim ki isimlerinin çoğunu
duymamışsınızdır.
											İnanılmaz insanlar, harika
başarılar, ama ünlü değiller.
											Peki, bu iki grubu
ayrı ayrı analiz edersek,
											ünlü ve ünlü olmayanları?
											Bu bize ne anlatabilir?
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Take a look.
											Two things leap out at me.
											First:
											""John.""
									","
											Vejam só.
											Há duas coisas que me parecem óbvias.
											Primeiro:
											""John.""
									","
											Regardez.
											Deux choses me sautent aux yeux.
											Un :
											« John ».
									","
											Bir göz atalım.
											İki şey gözüme çarptı.
											İlki:
											""John.""
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											Anyone here named John
should thank your parents —
									","
											Se alguém aqui se chama John,
deve agradecer aos seus pais...
									","
											Quiconque appelé John
devrait remercier ses parents —
									","
											Burada John adında olan herkes
ailenize teşekkür etmeli.
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Gülüşmeler)
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
											and remind your kids to cut out
your obituary when you're gone.
											And second:
											""help.""
									","
											e lembrar aos filhos que recortem
a necrologia quando vocês se forem.
											Em segundo lugar:
											""Ajuda.""
									","
											et rappeler à ses enfants de découper
votre nécrologie après votre mort.
											Deux :
											« aide ».
									","
											Çocuklarınıza, öldüğünüzde ölüm
ilanınızı kesmesini hatırlatın.
											İkincisi:
											""Yardım.""
									","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
"
","
","
","
","What I learned from 2,000 obituaries",Lux Narayan,6:08,"life,death,aging,communication,entrepreneur,humanity,motivation,personality,success,society,TEDNYC"
