en,pt,fr,tr,de,title,speaker,duration,tags
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											Trust me, it helps a lot
with the planning process.
											And the thing is, almost anything
that could possibly happen here today,
											or at any point in the future,
											can also be expressed
as a probability, too.
									","
											Acreditem, ajuda muito 
no processo de planeamento.
											E a questão é que quase tudo
o que poderia acontecer aqui hoje,
											ou em qualquer momento no futuro,
											também pode ser expresso
como uma probabilidade.
									","
											Croyez-moi, ça aide beaucoup
à planifier.
											Et le truc, c'est que presque tout 
ce qui pourrait arriver aujourd'hui,
											ou n'importe quand dans le futur,
											peut aussi s'exprimer 
comme une probabilité.
									","
											İnanın bana, planlama sürecinde
çok faydası oluyor.
											Aslına bakarsanız bugün burada
olabilecek nerdeyse her şey
											veya gelecekte herhangi bir nokta
											olasılık olarak da ifade edilebilir.
									","
											Glauben Sie mir, es hilft sehr
beim Planungsprozess.
											Fast alles, was möglicherweise
heute hier passieren könnte,
											oder irgendwann in der Zukunft,
											kann auch als Wahrscheinlichkeit
ausgedrückt werden.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											So now I also try to speak
in numbers as well.
											So if someone asks me,
											""Hey, Liv, do you think you're going
to come along to that thing tonight?""
											instead of just saying to them,
""Yeah, probably,""
											I actually give them my best estimate —
											say, 60 percent.
											Because — I know that sounds
a little odd —
											but the thing is, I ran a poll on Twitter
											of what people understand
the word ""probably"" to mean,
											and this was the spread of answers.
											Enormous!
											So apparently, it's absolutely useless
											at actually conveying
any real information.
									","
											Portanto, agora também tento 
falar em números.
											Se alguém me perguntar:
											""Ei, Liv, achas que vais conseguir
aquela coisa logo à noite?""
											em vez de apenas responder:
""Sim, provavelmente"",
											eu dou-lhes a minha melhor estimativa,
											digamos, 60%.
											Porque — eu sei que parece estranho —
											mas acontece que,
fiz uma sondagem no Twitter
											sobre o que as pessoas entendem
por ""provavelmente"",
											e estas foram as respostas.
											Enorme!
											""Aparentemente"" é completamente inútil
											para fornecer qualquer informação real.
									","
											Du coup, j'essaye aussi
de parler avec des nombres.
											Donc si quelqu'un me demande,
											« Hé, Liv, 
Tu penses venir ce soir ? »
											Au lieu de répondre :
« Ouais, peut-être »,
											je leur donne ma meilleure estimation,
											disons, 60%.
											Car, - je sais que ça semble bizarre -
											mais le truc, c'est que 
j'ai réalisé un sondage sur Twitter
											sur ce que les gens entendaient
par « sûrement, »
											et voici l'étendue des réponses.
											Énorme !
											Visiblement, c'est totalement inadapté
											pour transmettre toute information réelle.
									","
											Ben de o yüzden artık
sayılar hâlinde konuşmaya çalışıyorum.
											Biri bana soru sorarsa
											''Hey Liv, bu akşamki etkinliğe
geliyorsun değil mi?''
											onlara ''Evet, muhtemelen'' yerine
											en iyi değerlendirmemi sunuyorum;
											mesela yüzde 60 olasılıkla.
											Kulağa tuhaf geldiğini biliyorum
											ama bakın, Twitter'da bir anket yaptım,
											insanların ''muhtemelen''den
ne anladığını sorguladım
											ve işte ortaya çıkan yanıtlar.
											Müthiş!
											Görünen, gerçek bilgi alışverişinde
											bu tamamen faydasız bir kelime.
									","
											Auch versuche ich jetzt 
in Nummern zu sprechen.
											Wenn mich jemand fragt: ""Hey Liv,
											denkst du, dass du heute Nacht
mit mir ausgehst?""
											Sage ich nicht bloß: ""Ja, wahrscheinlich"",
											sondern gebe meine beste Schätzung —
											sagen wir, 60 Prozent.
											Ich weiß, das klingt etwas seltsam —
											doch ich habe eine Umfrage auf
Twitter darüber gemacht,
											was Leute unter dem Wort
""wahrscheinlich"" verstehen
											und das war das Spektrum der Antworten.
											Enorm!
											Anscheinend, ist es also nutzlos,
											um irgendwelche realen
Informationen zu vermitteln.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											So if you guys catch yourselves
using these vague words,
											like ""probably"" or ""sometimes,""
											try, instead, using numbers,
because when we speak in numbers,
											we know what lands
in the other person's brain.
									","
											Então, se vocês se apanharem
a usar estas palavras vagas,
											como ""provavelmente"" ou ""às vezes"",
											tentem, em vez disso, usar números, 
porque, quando falamos com números,
											sabemos o que entra no cérebro
da outra pessoa.
									","
											Donc si vous vous surprenez 
à utiliser ces mots imprécis,
											comme « peut-être » ou « parfois »,
											essayez d'utiliser des nombres à la place,
car quand on parle avec des nombres,
											on sait exactement
ce que l'autre comprend.
									","
											Bu belirsiz kelimeleri
kullandığınızı fark ettiğinizde,
											yani ''muhtemelen'' veya ''bazen'' gibi,
											sayıları kullanmaya çalışın
çünkü sayı kullandığımız zaman
											diğer kişinin ne kavradığını biliyoruz.
									","
											Sollten Sie sich also dabei erwischen,
diese vagen Ausdrücke
											wie ""wahrscheinlich"" oder
""manchmal"" zu benutzen,
											versuchen Sie Zahlen zu nutzen,
											denn mit ihnen wissen wir, 
was im Gehirn des Anderen landet.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											Now, the third thing I want
to touch on today is intuition.
											How often have you seen
these kinds of inspirational memes
											in your Facebook feed?
									","
											Ora, a terceira coisa de que
vos quero falar hoje é a intuição.
											Quão frequentemente vocês veem
estes memes inspiradores
											no ""feed"" do vosso Facebook?
									","
											Ensuite, la troisième chose que je veux
aborder aujourd'hui, c'est l'intuition.
											Combien de fois avez-vous vu
ce genre de mèmes inspirants
											dans votre fil Facebook ?
									","
											Değinmek istediğim üçüncü şey de içgüdü.
											Facebook akışınızda
											bu tür ilham verici esprilerle
ne kadar sık karşılaşıyorsunuz?
									","
											Das Dritte, worüber ich
heute reden möchte, ist Intuition.
											Wie oft haben Sie diese Art 
inspirierender Memes
											in Ihrem Facebook-Feed gesehen?
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											[Always trust your gut feeling
and never second-guess.]
									","
											[Confia sempre no teu instinto
e nunca duvides].
											[Confia nas vibrações
que recebes das pessoas.]
									","
											[Écoutez toujours votre instinct
et ne doutez jamais.]
									","
											[İçgüdülerinize hep güvenin
ve ikinci tahminde bulunmayın.]
									","
											[Vertraue immer deinem Bauchgefühl
und zweifele es nie an.]
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											They're nice, right?
											It's lovely. Yes. ""Trust your soul.""
											Well, they're terrible advice.
											These are some of the best
poker players in the world right now.
											Do they look like people who live
purely off feelings and intuitions?
									","
											São agradáveis, não são?
											É amoroso! Sim!
""Confia na tua alma.""
											Bem, são péssimos conselhos!
											Estes são alguns dos melhores jogadores
de póquer do mundo, hoje.
											Acham que são pessoas que vivem apenas
de sentimentos e intuições?
									","
											C'est plutôt sympa.
											C'est mignon, même,
« Fiez-vous à votre âme. »
											Eh bien, ce sont de très mauvais conseils.
											Voici quelques-uns des meilleurs
joueurs de poker du monde aujourd'hui.
											Est ce qu'ils ressemblent à des gens
qui vivent de sentiments et d'intuitions ?
									","
											Çok hoşlar, değil mi?
											Hoş, evet. ''Ruhunuza güvenin.''
											Bunlar korkunç tavsiyeler.
											Bu gördükleriniz dünyadaki
en iyi poker oyuncularından bazıları.
											Hislerine ve içgüdülerine göre
yaşayan insanlara mı benziyorlar?
									","
											Die sind schön, richtig
											Es ist reizend. 
Ja, ""Vertraue deiner Seele.""
											Das sind schrecklicher Ratschläge.
											Das hier sind aktuell ein paar
der besten Pokerspieler der Welt.
											Sehen die so aus, als würden die pur nach
ihren Gefühlen und ihrer Intuition leben?
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											(Laughter)
									","
											(Risos)
									","
											(Rires)
									","
											(Kahkahalar)
									","
											(Gelächter)
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
											Look at them!
											Obviously, these guys
are about slow, careful analysis,
											and that's because the game
has outgrown the days
											where pure street smarts
and people-reading
											can get you to the top.
											And that's because our intuitions
aren't nearly as perfect
											as we'd like to believe.
											I mean, it'd be great,
whenever we're in a tough spot,
											to just have an answer appear to us
from some magical source of inspiration.
											But in reality, our gut
is extremely vulnerable
											to all kinds of wishful
thinking and biases.
									","
											Olhem para eles!
											Obviamente, estas pessoas
retratam análises lentas e cuidadas,
											e isto é porque o jogo, hoje,
já ultrapassou os dias
											em que a inteligência de rua 
e a leitura de pessoas
											podiam levar-nos ao topo.
											Isso é porque as nossas intuições 
não são tão perfeitas
											quanto queríamos que fossem.
											Quer dizer, seria ótimo, sempre
que estivéssemos numa fase má
											aparecer-nos uma fonte mágica
de inspiração com uma resposta.
											Mas na realidade, o nosso instinto
é extremamente vulnerável
											a todos os tipos de esperanças 
e preconceitos.
									","
											Regardez-les !
											Manifestement, ces gars sont adeptes
d'une analyse lente et prudente,
											et c'est parce que le jeu
a dépassé l'époque
											où la ruse et l'analyse comportementale
											pouvait vous amener au sommet.
											Et c'est parce que nos intuitions
ne sont pas aussi parfaites
											que nous aimerions le croire.
											Je veux dire, ça serait super
si, dès qu'on tombe sur un os,
											une réponse magique et instinctive
se matérialisait devant nous.
											Mais en réalité, notre instinct
est extrêmement vulnérable
											à toutes sortes de vœux pieux
et de préjugés.
									","
											Onlara bir bakın!
											Bu insanların yavaş ve özenli analiz
yapan insanlar olduğu çok açık
											ve bunun sebebi,
şehir zekâsı ve insan okumanın
											sizi en üstlere taşıdıgı günler
											poker için geride kaldı.
											Çünkü içgüdülerimiz
inanmak istediğimiz kadar
											kusursuz değil.
											Tabii ki zor bir durumdayken
											sihirli bir ilham anında aradığımız
yanıtın belirmesi harika olurdu.
											Ancak gerçek hayatta içgüdülerimiz
											her tür istek ve ön yargılara karşı
aşırı savunmasız.
									","
											Schauen Sie sie an!
											Diesen Jungs geht es natürlich 
um langsame, vorsichtige Analyse,
											denn das Spiel ist über die Tage
hinausgewachsen,
											in denen dich Cleverness 
und Menschenverständnis
											an die Spitze bringen.
											Das kommt, weil unsere Intuition 
absolut nicht so perfekt ist,
											wie wir das gerne glauben würden.
											Es wäre klasse, wenn in einer Bredouille
											einfach eine Antwort aus
einer magischen Inspirationsquelle käme.
											Aber in Wirklichkeit ist unser
Bauchgefühl sehr verletzlich
											gegenüber jedweden
Wunschdenken und Vorurteilen.
									",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
"
","
","
","
","
",3 lessons on decision-making from a poker champion,Liv Boeree,6:07,"gaming,math,sports,psychology,choice"
