en,tr,es,de,title,speaker,duration,tags
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											To see what I mean, have a look at this.
											Right now, your brain
is working like crazy.
											Your neurons are firing like mad
trying to make meaning out of this
											so that you see something
other than black and white blobs.
											Your brain is sifting
through a lifetime of experience,
											making thousands of guesses
at the same time,
											weighing the probabilities,
											trying to answer the question,
											""What is this most like?""
											not ""What is it?""
											but ""What is this most like
in my past experience?""
											And this is all happening
in the blink of an eye.
											Now if your brain is still struggling
to find a good match
											and you still see black and white blobs,
											then you are in a state
called ""experiential blindness,""
											and I am going to cure you
of your blindness.
											This is my favorite part.
Are you ready to be cured?
									","
											Demek istediğimi anlamak için
buna bir bakın.
											Şu anda beyniniz çok hızlı çalışıyor.
											Nöronlarınız siyah beyaz şekiller
dışında bir şey görebilmeniz
											ve anlam çıkarmanız için
hızlı bir şekilde ateşleniyor.
											Beyniniz bir hayat boyu
tecrübe içinden eleme yapıyor,
											aynı anda binlerce tahmin yürütüyor,
											olasılıkları tartıyor,
											soruyu cevaplandırmaya çalışıyor,
											''Bu en çok neye benziyor?''
											''Bu nedir?'' değil,
											''Geçmiş tecrübelerime göre
bu en çok neye benziyor?''
											Tüm bunların hepsi
bir anda gerçekleşiyor.
											Beyniniz hâlâ iyi bir eşleşme
yapmak için uğraşıyorsa
											ve hâlâ siyah beyaz şekiller görüyorsanız,
											o hâlde ''deneyimsel körlük''
dediğimiz bir hâl içindesiniz
											ve ben sizi bu körlükten kurtaracağım.
											İşte en sevdiğim kısım.
Kurtulmak istiyor musunuz?
									","
											Para entender mejor, miren esto.
											Ahora mismo, sus cerebros
están trabajando como locos.
											Sus neuronas se están disparando
para intentar darle sentido a esto,
											para ver algo más allá
de manchas negras y blancas.
											Sus cerebros están examinando
una vida de experiencias,
											haciendo miles de conjeturas
al mismo tiempo,
											sopesando las probabilidades,
											intentando responder la pregunta:
											""¿A qué se asemeja esto?"".
											No ""¿Qué es?"",
											sino ""¿A qué se asemeja esto
en mi experiencia pasada?"".
											Y todo esto sucede
en un abrir y cerrar de ojos.
											Si sus cerebros aún están tratando
de encontrar una coincidencia
											y aún ven manchas negras y blancas,
											están en un estado llamado
""ceguera experiencial"",
											y yo voy a curarles la ceguera.
											Esta es mi parte favorita.
¿Están listos para curarse?
									","
											Um zu sehen, was ich meine,
schauen Sie sich dies an.
											Gerade arbeitet Ihr Gehirn wie verrückt.
											Ihre Neuronen feuern wie verrückt,
um in diesem Bild Bedeutung zu erkennen,
											um mehr als nur
schwarz-weiße Kleckse zu sehen.
											Ihr Gehirn siebt aus einer Zahl
lebenslanger Erfahrungen,

											stellt tausende Vermutungen 
gleichzeitig auf
											und wägt die Wahrscheinlichkeiten ab,
											um die Frage zu beantworten:
											""Was ist das am ehesten?""
											nicht ""Was ist das?"",
											sondern ""Nach was sieht das nach 
meinen Erfahrungen am ehesten aus?""
											All dies geschieht 
in einem ganz kurzen Augenblick.
											Wenn Ihr Gehirn jetzt immer noch versucht,
ein passendes Gegenstück zu finden
											und Sie immer noch 
schwarz-weiße Kleckse sehen,
											dann befinden Sie sich in einem Zustand
der ""erfahrungsmäßige Blindheit"".
											Ich werde Ihre Blindheit heilen.
											Das ist mein Lieblingsteil:
Wollen Sie geheilt werden?
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											(Cheers)
									","
											(Tezahürat)
									","
											(Vítores)
									","
											(Jubel)
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											All right. Here we go.
									","
											Pekala. Başlayalım.
									","
											Muy bien, aquí vamos.
									","
											Also gut, los geht's.
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											(Gasps)
									","
											(Şaşkınlık sesleri)
									","
											Audiencia: ¡Oh!
									","
											(Staunen)
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											All right.
											So now many of you see a snake,
											and why is that?
											Because as your brain is sifting
through your past experience,
											there's new knowledge there,
											the knowledge that came
from the photograph.
											And what's really cool is that
											that knowledge which you just
acquired moments ago
											is changing how you experience
these blobs right now.
											So your brain is constructing
the image of a snake
											where there is no snake,
											and this kind of a hallucination
											is what neuroscientists like me
call ""predictions.""
											Predictions are basically
the way your brain works.
											It's business as usual for your brain.
											Predictions are the basis
of every experience that you have.
											They are the basis
of every action that you take.
											In fact, predictions are what allow you
to understand the words that I'm speaking
											as they come out of my —
									","
											Pekâlâ.
											Şimdi çoğunuz bir yılan görüyor,
											neden peki?
											Çünkü beyniniz geçmiş deneyimleriniz
arasında eleme yaparken
											orada yeni bir bilgi var,
											fotoğraftan edindiğiniz bilgi.
											İşin ilginç yanı
											bir dakika önce edindiğiniz bu bilgi,
											bu şekilleri deneyimlemenizi etkiliyor.
											Yani aslında ortada yılan yokken
											beyniniz yılan resmi oluşturuyor.
											Bu tür halüsinasyonlara
											biz nörobilimciler ''öngörü'' diyoruz.
											Öngörüler beyninizin
çalışma şekliyle ilgilidir.
											Beyniniz için her zamanki işleyiştir.
											Öngörüler edindiğiniz
her tecrübenin temelidir.
											Yaptığınız her hareketin temelidir.
											Hatta öngörüler ben konuşurken
çıkan sözcükleri anlamanızı sağlar
											Seyirci: Ağzınızdan
									","
											Lisa Feldman Barrett: Muy bien.
											Ahora muchos de Uds. ven una serpiente,
											¿y por qué sucede eso?
											Porque cuando sus cerebros
examinan sus experiencias pasadas,
											aparece un nuevo conocimiento:
el conocimiento de la fotografía.
											Y lo realmente genial
											es que ese conocimiento adquirido
apenas hace unos momentos
											está cambiando cómo perciben
estas manchas ahora mismo.
											Sus cerebros están construyendo
la imagen de una serpiente
											donde no hay una serpiente,
											y este tipo de ""alucinación""
											es lo que los neurocientíficos
llamamos ""predicciones"".
											Las predicciones son básicamente
la forma en que el cerebro funciona.
											Es un día como cualquier otro
para nuestro cerebro.
											Las predicciones son la base
de todas las experiencias que tenemos,
											son la base de todas
las acciones que realizamos.
											De hecho, les permiten entender
las palabras que yo estoy pronunciando
											mientras salen de mi...
									","
											Also gut.
											Viele von Ihnen sehen nun eine Schlange.
											Warum ist das so?
											Während Ihr Gehirn 
Ihre Erinnerungen durchsiebt,
											kommt neues Wissen hinzu,
											das Wissen aus dem Foto.
											Und faszinierend hierbei ist,
											dass sich durch das kürzlich 
aufgenommene Wissen
											Ihre aktuelle Sicht auf 
die Kleckse verändert.
											Ihr Gehirn konstruiert ein Schlangenbild,
											wo es keine Schlange gibt.
											Diese Art einer Halluzination
											wird von uns Neurowissenschaftlern 
eine ""Vorhersage"" genannt.
											Das Gehirn funktioniert, im Grunde
genommen, mit Vorhersagen.
											Das ist Alltag für das Gehirn.
											Vorhersagen sind die Grundlage 
jeder Ihrer Erinnerungen.
											Sie sind die Grundlage 
jeder Ihrer Entscheidungen.
											Vorhersagen lassen 
Sie meine Worte verstehen
											sowie sie aus meinem —
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											Audience: Mouth.
Lisa Feldman Barrett: Mouth. Exactly.
									","
											Lisa Feldman Barrett: Ağzımdan, evet.
									","
											Audiencia: Boca.
Lisa Feldman Barrett: Boca, correcto.
									","
											Publikum: Mund.
Lisa F. Barrett: Mund kommen. Richtig.
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											Predictions are primal.
											They help us to make sense
of the world in a quick and efficient way.
											So your brain does not react to the world.
											Using past experience,
											your brain predicts and constructs
											your experience of the world.
									","
											Öngörüler ilkeldir.
											Dünyayı hızlı ve etkili bir şekilde
anlamlandırmamızı sağlar.
											Böylece beyniniz dünyaya tepki vermez.
											Geçmiş deneyimleri kullanarak
											beyniniz dünya tecrübenizi
											öngörür ve oluşturur.
									","
											Las predicciones son primitivas,
											nos ayudan a entender al mundo
en una forma rápida y eficiente.
											Nuestro cerebro no
reacciona ante el mundo...
											usando experiencias pasadas,
											nuestro cerebro predice y construye
											nuestra experiencia del mundo.
									","
											Vorhersagen sind primär.
											Sie geben der Welt schnell 
und effizient ihre Bedeutung.
											Also reagiert Ihr 
Gehirn nicht auf die Welt.
											Mithilfe vergangener Erlebnisse
											macht Ihr Gehirn Prognosen und erschafft
Ihre Wahrnehmung der Welt.
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											The way that we see emotions in others
are deeply rooted in predictions.
											So to us, it feels like
we just look at someone's face,
											and we just read the emotion
that's there in their facial expressions
											the way that we would read
words on a page.
											But actually, under the hood,
your brain is predicting.
											It's using past experience
based on similar situations
											to try to make meaning.
											This time, you're not
making meaning of blobs,
											you're making meaning of facial movements
											like the curl of a lip
or the raise of an eyebrow.
											And that stone-faced stare?
											That might be someone
who is a remorseless killer,
											but a stone-faced stare might also mean
											that someone is stoically
accepting defeat,
											which is in fact what Chechen culture
prescribes for someone
											in Dzhokhar Tsarnaev's situation.
									","
											Başkalarında gördüğümüz duygular
derinlemesine öngörülerde kök salmıştır.
											Biz sadece birinin yüzüne bakıyoruz
											ve mimiklerindeki ifadeyi okuyoruz
											tıpkı bir kağıtta yazanları okur gibi.
											Ancak aslında olan şey
beynimiz öngörülerde bulunuyor.
											Anlam verebilmek adına
benzer durumlardan yararlanarak
											geçmiş deneyimleri kullanıyor.
											Bu sefer şekillerden
anlam çıkarmıyorsunuz,
											dudak bükmek veya kaş kaldırmak gibi
											yüz hareketleriyle anlam veriyorsunuz.
											Peki o donuk ifade?
											Hissiz bir katil olabilir
											ama o ifade aynı zamanda
											sabırla yenilgiyi kabul eden
birine de ait olabilir,
											aslında Dzhoknar Tsarnaev durumunda
Çeçen kültürü
											tam da bunu ifade ediyor.
									","
											La forma en que vemos las emociones
de otros está arraigada en predicciones.
											A nosotros nos parece que
mirando a alguien a la cara
											podemos leer las emociones
en sus expresiones faciales
											como si estuviéramos leyendo un libro.
											Pero en realidad, nuestro cerebro
está haciendo predicciones,
											está usando experiencias pasadas
basadas en situaciones similares
											para intentar encontrar un sentido.
											Esta vez no está buscándole
sentido a unas manchas,
											está buscando el sentido
de un movimiento facial,
											como mover un labio o levantar una ceja.
											¿Y esa mirada fría?
											Puede ser la de un asesino
sin remordimientos,
											pero también puede significar
											que alguien está aceptando
estoicamente su derrota,
											que es lo que la cultura chechena
indica que uno debe hacer
											si está en la situación
de Dzhokhar Tsárnayev.
									","
											Wie wir Emotionen bei anderen deuten,
hängt stark von Vorhersagen ab.
											Wir denken, wir sehen ein fremdes Gesicht
											und lesen einfach die Emotionen 
aus dem Gesichtsausdruck,
											als ob wir ein Buch lesen würden.
											Doch unter der Haube trifft 
Ihr Gehirn eigentlich Vorhersagen.
											Es greift zurück auf Erfahrungen
aus ähnlichen Erinnerungen,
											um die Bedeutung zu erfassen.
											Dieses Mal muss man keine Kleckse deuten,
											sondern Gesichtsausdrücke
											wie z. B. ein gekräuselter Mund
oder eine hochgezogene Augenbraue.
											Und dieser versteinerte Blick?
											Das könnte ein reueloser Mörder sein,
											doch ein starrer Blick kann auch bedeuten,
											dass jemand stoisch 
seine Niederlage eingesteht;
											exakt was die tschetschenische Kultur
											für so eine Situation vorschreibt.
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											So the lesson here
											is that emotions that you seem
to detect in other people
											actually come in part
from what's inside your own head.
											And this is true in the courtroom,
											but it's also true in the classroom,
											in the bedroom,
											and in the boardroom.
									","
											Buradaki ders şu,
											başka insanlarda tanımladığınız duygular
											aslında sizin kendi aklınızdan geliyor.
											Mahkeme salonunda da böyle,
											sınıflarda,
											yatak odasında,
											toplantı odasında da.
									","
											Entonces, la lección
											es que las emociones que uno
cree detectar en otras personas,
											en realidad vienen, en parte,
de nuestro propio cerebro.
											Esto es verdad en el juzgado,
											pero también es verdad
en el salón de clases,
											en el dormitorio
											y en las reuniones de trabajo.
									","
											Die Lehre aus diesem Beispiel ist,
											dass die wahrgenommenen Emotionen anderer
											eigentlich teilweise aus 
Ihrem eigenen Kopf stammen.
											Das trifft sowohl auf den Gerichtssaal,
											als auch auf den Klassenraum zu,
											auf das Schlafzimmer
											und den Sitzungssaal.
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											And so here's my concern:
											tech companies
which shall remain nameless ...
											well, maybe not.
											You know, Google, Facebook —
									","
											Endişe ettiğim konu,
											ismini veremeyeceğim teknoloji şirketleri
											belki de verebilirim.
											Google, Facebook —
									","
											Y esto es lo que me preocupa:
											ciertas empresas de tecnología
que permanecerán anónimas...
											Bueno, tal vez no;
ya saben: Google, Facebook...
									","
											Hier ist also mein Anliegen:
											Technologieriesen, die hier 
ungenannt bleiben —
											vielleicht auch nicht.
											Google, Facebook und Co. —
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Risas)
									","
											(Lachen)
									",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
"
","
","
","
",You aren't at the mercy of your emotions — your brain creates them,Lisa Feldman Barrett,18:15,"emotions,brain,science,humanity,society,personal growth"
