en,es,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											After a few years experimenting,
											I was 17 and had something
I wanted to tell and preserve.
											It started with a question:
											What happens when a story is forgotten?
											I lead with this in my latest
documentary film,
											""Smoke That Travels,""
											which immerses people into the world
of music, song, color and dance,
											as I explore my fear that a part
of my identity, my Native heritage,
											will be forgotten in time.
									","
											Tras algunos años de experimentación,
											a mis 17 años tenía algo 
que quería contar y preservar.
											Empezaba con una pregunta:
											¿Qué pasa cuando se olvida una historia?
											Con esto comienza mi último documental
											""Humo que viaja"" que sumerge a la gente
											en el mundo de la música, 
la canción, el color y la danza,
											mientras exploro mi miedo 
de que una parte de mi identidad,
											mi herencia indígena, 
sea olvidada con el tiempo.
									","
											Após alguns anos a experimentar,
											estava com 17 anos e tinha algo
que queria contar e preservar.
											Começou com uma pergunta:
											O que acontece
quando uma história é esquecida?
											Começo com isto
o meu último documentário,
											""Fumo que viaja"",
											que imerge as pessoas
no mundo da música, canções, cor e dança,
											à medida que exploro o meu medo
de que uma parte da minha identidade,
											da minha herança nativa,
											seja esquecida com o tempo.
									","
											Après quelques années à expérimenter,
											j'avais 17 ans et j'avais quelque chose
que je voulais raconter et préserver.
											J'ai commencé avec une question :
											que se passe-t-il
lorsqu'une histoire est oubliée ?
											C'est la trame de mon dernier
film documentaire,
											« Smoke That Travels »,
											qui nous plonge dans un monde de musique,
de chansons, de couleurs et de danse
											et où j'explore ma peur de voir
une part de mon identité,
											mon patrimoine amérindien,
											tomber dans l'oubli avec le temps.
									","
											görseller ve görüntülerin yanı sıra.
											toplum kolejine gidip 
para biriktirmek, film yapmak
											ve yazılım editlemeyi öğrenmek amacıyla,
											internetten özel derslere yöneldim.
											Birkaç yıllık deneyimden sonra,
											17 yaşındaydım. Anlatmak ve sunmak
istediğim bir şeye sahiptim.
											Bir soruyla başladı.
											""Bir hikâye unutulursa ne olur?""
											Buna son belgesel filmimde yer verdim.
											Adı: ""Smoke That Travels""
											Yerli mirasımın ve kimliğimin bir
parçası olan korkularımı açığa çıkarırken,
											insanları müziğin, şarkının, rengin
ve dansın dünyasına kaptıran bir belgesel.
											Ve bu zamanla unutulacak.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											Many indigenous languages are dying
due to historically forced assimilation.
											From the late 1800s to the early 1970s,
											Natives were forced into boarding schools,
											where they were violently punished
if they practiced traditional ways
											or spoke their native language,
											most of which were orally passed down.
											As of now, there are 567 federally
recognized tribes in the United States,
											when there used to be countless more.
											In my father's words,
											""Being Native is not about
wearing long hair in braids.
											It's not about feathers or beadwork.
											It's about the way we all center ourselves
in the world as human beings.""
									","
											Muchos idiomas indígenas están muriendo 
por la histórica asimilación forzada.
											Desde el final del siglo XIX 
hasta el principio de los años 70,
											los nativos fueron obligados 
a ir a internados
											donde se les castigaba de manera violenta 
si mantenían sus costumbres tradicionales
											o hablaban sus idiomas nativos,
											la mayoría de los cuales 
se transmitían oralmente.
											Al día de hoy, hay 567 tribus reconocidas 
de manera federal en EE.UU.,
											cuando solía haber muchísimas más.
											Según las palabras de mi padre:
											""Ser nativo no tiene nada que ver 
con llevar pelo largo trenzado.
											No tiene que ver con plumas y abalorios.
											Se refiere a la manera de posicionarnos 
en el mundo como seres humanos"".
									","
											Muitas línguas nativas estão em extinção
devido à assimilação forçada.
											Desde os finais de 1800
até ao início da década de 1970,
											os nativos americanos eram obrigados
a frequentar colégios internos,
											onde eram violentamente castigados
se praticassem os modos tradicionais
											ou falassem na sua língua nativa,
											grande parte da qual
era passada oralmente.
											Atualmente, há 567 tribos
reconhecidas federalmente nos EUA,
											onde costumava haver inúmeras mais.
											Nas palavras do meu pai:
											""Ser nativo americano não é usar
tranças de cabelo compridas.
											"" Não é usar penas ou colares de contas.
											""É a forma como todos nos centramos
no mundo como seres humanos.""
									","
											Beaucoup de langages indigènes meurent
à cause d'une assimilation forcée.
											Depuis la fin des années 1800
jusqu'au début des années 70,
											les Amérindiens
ont dû intégrer des internats
											où ils étaient sévèrement punis
											s'ils pratiquaient leurs coutumes
											ou parlaient leur langue maternelle,
											dont la majorité
était transmise oralement.
											Il existe à ce jour 567 tribus reconnues
au niveau fédéral aux États-Unis,
											alors qu'il en existait tellement plus.
											Selon les dires de mon père,
											« Être la Première Nation n'a rien à voir
avec les longues tresses,
											avec les plumes et les bijoux en perle,
											mais avec la façon dont nous nous
positionnons dans le monde
											en tant qu'êtres humains. »
									","
											Birçok dil tarih boyunca asimile 
olmasından dolayı ölüyor.
											1800'lerin sonundan 1970'lerin 
başına kadar
											yerli halk, çoğunun
nesilden nesle aktarıldığı
											dillerini konuştuklarında 
ya da geleneksel yollarla
											pratik yaptıklarında 
şiddetle cezalandırıldıkları
											yatılı okullara gönderildi.
											ABD'de eskiden sayısız kabile varken, 
şu an itibarıyla
											federal olarak 567 kabile mevcut.
											Babam şöyle derdi:
											""Yerli olmak demek uzun 
örgülü saçların olması,
											kuş tüyleri ya da boncukların 
olması da değil,
											yerli olmak, insanoğlu olarak hepimizin 
dünyada bir merkezde olması demektir.""
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											After traveling with this film
for over a year,
											I met indigenous people
from around the world,
											from the Ainu of Japan,
											Sami of Scandinavia,
											the Maori
											and many more.
											And they were all dealing
with the exact same struggle
											to preserve their language and culture.
									","
											Tras viajar con esta película 
durante más de un año,
											conocí a indígenas de todo el mundo,
											desde los ainu de Japón,
											los saami de Escandinavia,
											hasta los maorís
											y muchos más.
											Y todos estaban llevando 
a cabo la misma lucha
											por preservar su idioma y su cultura.
									","
											Depois de viajar com este filme
durante mais de um ano,
											conheci povos indígenas
de todo o mundo,
											desde os Ainu do Japão,
											aos Sami da Escandinávia,
											aos Maori,
											e muitos mais.
											E todos estavam a ter
exatamente a mesma dificuldade
											em preservar as suas línguas e culturas.
									","
											J'ai voyagé avec ce film
pendant plus d'un an.
											J'ai rencontré des peuples
autochtones du monde entier,
											les Aïnous du Japon,
											les Samis de Scandinavie,
											les Māoris
											et plein d'autres.
											Ils étaient tous engagés
dans ce même combat
											de préservation de leur langage
et de leur culture.
									","
											Belgesel için 1 yılı aşan
seyahatimin ardından
											dünyanın birçok yerinden 
yerli halkla tanıştım.
											Japonya'dan Ainu'lar,
											İskandinavya'dan Sami'ler
											Yeni Zellanda Yerlileri
											ve daha fazlası.
											Hepsi dillerini ve kültürlerini
											korumak için mücadele veriyorlar.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											At this moment, I not only realize
the power storytelling has
											to connect all of us as human beings
											but the responsibility
that comes with this power.
											It can become incredibly dangerous
when our stories are rewritten or ignored,
											because when we are denied identity,
											we become invisible.
											We're all storytellers.
											Reclaiming our narratives
and just listening to each other's
											can create a portal
that can transcend time itself.
									","
											En este momento no solo comprendo 
el poder de la narración
											para conectarnos como seres humanos,
											sino también la responsabilidad 
que conlleva este poder.
											Puede volverse increíblemente peligroso
											cuando nuestras historias 
son reescritas o ignoradas,
											porque cuando se nos niega la identidad,
											nos volvemos invisibles.
											Somos todos narradores.
											El reivindicar nuestras narrativas 
y el escuchar simplemente las de otros
											puede crear un portal 
que supere el tiempo mismo.
									","
											Neste momento, não só me apercebo
do poder que contar histórias tem
											em nos interligar a todos
como seres humanos,
											mas da responsabilidade
que vem com esse poder.
											Pode tornar-se incrivelmente perigoso
quando as nossas histórias
											são reescritas ou ignoradas,
											porque quando nos é negada a identidade,
											tornamo-nos invisíveis.
											Somos todos contadores de histórias.
											Recuperarmos as nossas narrativas
e ouvirmo-nos uns aos outros, apenas,
											pode criar um portal
que pode transcender o próprio Tempo.
									","
											À cet instant, j'ai non seulement réalisé
le pouvoir des histoires
											pour nous réunir tous,
en tant qu'êtres humains,
											mais aussi la responsabilité
qui va de pair avec ce pouvoir.
											La réécriture ou l'oubli de nos histoires
peuvent devenir incroyablement dangereux,
											parce que lorsque l'on nous refuse
notre identité, nous devenons invisibles.
											Nous sommes tous des narrateurs.
											La réappropriation de nos histoires
et l'attention portée à celles des autres
											peuvent créer un portail
qui transcende le temps.
									","
											Bu anda, güçlü hikâye anlatıcılığının
sadece bizi birbirimize
											bağlama gücünü değil,

											bu güçle gelen sorumlulukların da 
farkına vardım.
											Hikâyelerimiz yeniden yazılırsa veya
görmezden gelinirse tehlikeli olabilir.
											Çünkü kimliğimizi reddedersek,
											görünmez oluruz.
											Hepimiz hikâye anlatıcılarıyız.
											Anlatılarımızı geri kazanmak 
ve sadece birbirimizi dinlemek
											zamanın kendi sınırını 
aşabilen bir kapı açabilir.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											Thank you.
									","
											Gracias.
									","
											Obrigada.
									","
											Merci.
									","
											Teşekkürler.
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaudissements)
									","
											(Alkış)
									",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
"
","
","
","
","
",Why do I make art? To build time capsules for my heritage,Kayla Briët,5:56,"TED Fellows,art,film,culture,community,family,creativity,identity,music"
