en,de,title,speaker,duration,tags
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											So I knew I was dealing
with a professional.
									","
											Nun wusste ich, ich hatte es
mit einem Profi zu tun.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""How much is it worth?""
									","
											Ich schrieb: ""Wie viel ist es wert?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											He said, ""We will start
with smaller quantity,"" —
											I was like, aww —
											and then he said, ""of 25 kgs.
									","
											Er schrieb: ""Wir fangen
mit einer kleinen Menge an"", —
											ich dachte: ""ohhh"" —
											und dann schrieb er, ""25 kg.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											The worth should be about $2.5 million.""
									","
											""Es sollte in etwa
2,5 Mio. Dollar wert sein.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Solomon, if we're
going to do it, let's go big.
									","
											Ich schrieb: ""Solomon, warum ziehen wir
es nicht gleich ganz groß auf?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I can handle it.
How much gold do you have?""
									","
											""Das krieg ich hin.
Wie viel Gold haben Sie?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											He said, ""It is not a matter
of how much gold I have,
											what matters is
your capability of handling.
											We can start with 50 kgs
as trial shipment.""
									","
											Er schrieb: ""Es geht nicht darum,
wie viel Gold ich habe,
											sondern mit wie viel
Sie umgehen können.
											Wir können mit einer Probelieferung
von 50 kg beginnen.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""50 kgs?
											There's no point doing this at all
											unless you're shipping
at least a metric ton.""
									","
											Ich schrieb: ""50 kg?
											Das alles ergibt keinen Sinn,
											wenn Sie nicht mindestens
eine Tonne liefern.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											He said, ""What do you do for a living?""
									","
											Er fragte: ""Was machen Sie beruflich?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""I'm a hedge fund
executive bank manager.""
									","
											Ich schrieb: ""Ich bin leitender
Hedgefond-Manager.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											This isn't the first time
I've shipped bullion, my friend,
											no no no.
									","
											""Ich verkaufe nicht zum ersten Mal
Goldbarren, mein Freund,
											nein, nein.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Then I started to panic.
											I was like, ""Where are you based?""
											I don't know about you,
											but I think if we're going
via the postal service,
											it ought to be signed for.
											That's a lot of gold.""
									","
											Dann bekam ich Panik.
											Ich fragte: ""Von wo aus schreiben Sie?
											Ich weiß nicht, was Sie denken,
											aber wenn wir es über die Post machen,
											müsste es unterzeichnet werden.
											Das ist eine Menge Gold.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											He said, ""It will not be easy
to convince my company
											to do larger quantity shipment.""
									","
											Er: ""Es wird nicht einfach sein,
meine Firma zu überzeugen,
											eine größere Lieferung zu versenden.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Solomon, I'm completely
with you on this one.
											I'm putting together a visual for you
to take into the board meeting.
											Hold tight.""
									","
											Ich schrieb: ""Solomon,
da gebe ich Ihnen völlig recht.
											Ich stelle eine Grafik zusammen,
die Sie mit zum Meeting nehmen können.
											Einen Moment.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											This is what I sent Solomon.
									","
											Das schickte ich Solomon zu.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I don't know if we have
any statisticians in the house,
											but there's definitely something going on.
									","
											Haben wir heute Statistiker im Haus?
											Hier springt auf jeden Fall was raus.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Solomon, attached to this email
you'll find a helpful chart.
											I've had one of my assistants
run the numbers.
									","
											Ich schrieb: ""Solomon, anbei
finden Sie eine hilfreiche Grafik.
											Einer meiner Assistenten
hat alles durchgerechnet.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											We're ready for shipping
as much gold as possible.""
									","
											Wir sind bereit, so viel Gold
wie möglich zu liefern.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											There's always a moment where they try
to tug your heartstrings,
											and this was it for Solomon.
											He said, ""I will be so much happy
if the deal goes well,
											because I'm going to get
a very good commission as well.""
											And I said, ""That's amazing,
What are you going to spend your cut on?""
											And he said, ""On RealEstate,
what about you?""
									","
											Zu irgendeinem Zeitpunkt
drücken sie immer auf die Tränendrüse
											und genau das tat Solomon jetzt.
											Er schrieb: ""Ich bin so glücklich,
wenn das Geschäft klappt,
											weil ich dann auch
eine sehr gute Provision bekomme.""
											Und ich: ""Das ist großartig.
In was werden Sie investieren?""
											Und er: ""In Grundbesitz. Und Sie?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I thought about it for a long time.
											And I said, ""One word;
											Hummus.""
									","
											Ich dachte lange darüber nach.
											Dann schrieb ich: ""Ein Wort:
											Hummus.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											""It's going places.
									","
											""Das ist jetzt der Hit.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I was in Sainsbury's the other day
											and there were like
30 different varieties.
											Also you can cut up carrots,
and you can dip them.
											Have you ever done that, Solomon?""
									","
											""Ich war kürzlich bei Sainsbury
											und da gab es 30 verschiedene Varianten.
											Man kann auch Möhren
zerschneiden und sie dippen.
											Haben Sie das auch
schon gemacht, Solomon?""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											He said, ""I have to go bed now.""
									","
											Er schrieb: ""Ich muss jetzt
schlafen gehen.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											""Till morrow.
											Have sweet dream.""
									","
											Bis morgen.
											Schöne Träume.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I didn't know what to say!
											I said, ""Bonsoir
my golden nugget, bonsoir.""
									","
											Ich wusste nicht,
was ich schreiben sollte!
											Ich schrieb: ""Bonsoir,
mein Goldnugget, bonsoir.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Guys, you have to understand,
this had been going for, like, weeks,
											albeit hitherto the greatest
weeks of my life,
											but I had to knock it on the head.
											It was getting a bit out of hand.
											Friends were saying, ""James,
do you want to come for a drink?""
											I was like, ""I can't, I'm expecting
an email about some gold.""
									","
											Sie müssen verstehen,
das ging wochenlang so,
											bis jetzt zwar die besten
Wochen meines Lebens,
											aber es musste Schluss sein.
											Die Situation entglitt mir etwas.
											Freunde sagten: ""James,
gehst du mit einen trinken?""
											Ich: ""Ich kann nicht,
ich erwarte eine E-Mail über Gold.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											So I figured I had
to knock it on the head.
											I had to take it
to a ridiculous conclusion.
											So I concocted a plan.
											I said, ""Solomon,
I'm concerned about security.
											When we email each other,
											we need to use a code.""
											And he agreed.
									","
											Ich musste den Korken drauf machen.
											Ich musste es ins Lächerliche ziehen.
											Ich schmiedete einen Plan.
											Ich schrieb: ""Solomon,
ich sorge mich über die Sicherheit.
											Wenn wir uns E-Mails schreiben,
											müssen wir einen Code benutzen.""
											Und er willigte ein.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Solomon, I spent all night
coming up with this code
											we need to use
in all further correspondence:
									","
											Ich sagte: ""Solomon, ich habe
die ganze Nacht an dem Code getüftelt,
											den wir ab jetzt in
unseren E-Mails benutzen sollten:
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Lawyer: Gummy Bear.
									","
											Anwalt: Gummibär.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Bank: Cream Egg.
									","
											Bank: Schoko-Ei.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Legal: Fizzy Cola Bottle.
Claim: Peanut M&amp;Ms.
									","
											Legal: Schäumende Cola-Flasche.
Forderung: Erdnuss-M&amp;Ms.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Documents: Jelly Beans.
									","
											Dokumente: Geleebohnen.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Western Union: A Giant Gummy Lizard.""
									","
											Western Union: eine Riesen-Gummiechse.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I knew these were all words
they use, right?
											I said, ""Please call me Kitkat
in all further correspondence.""
									","
											Ich wusste, dass sie
all diese Wörter benutzen.
											Ich schrieb: ""Bitte nennen Sie
mich ab jetzt Kitkat.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I didn't hear back.
I thought, I've gone too far.
											I've gone too far.
So I had to backpedal a little.
											I said, ""Solomon, Is the deal still on?
											KitKat.""
									","
											Ich hörte nichts mehr.
War ich zuweit gegangen?
											Ich war zuweit gegangen.
Ich musste zurückrudern.
											Ich schrieb: ""Solomon,
gilt das Geschäft noch?
											Kitkat.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Because you have to be consistent.
											Then I did get an email back from him.
											He said, ""The Business is on
and I am trying to blah blah blah ...""
									","
											Man muss ja konsequent sein.
											Dann bekam ich eine E-Mail.
											Er schrieb: ""Das Geschäft gilt
und ich versuche ...""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I said, ""Dude, you have to use the code!""
											What followed is the greatest email
I've ever received.
									","
											Ich schrieb: ""Mensch,
Sie müssen den Code nutzen!""
											Darauf folgte die beste E-Mail,
die ich je erhielt.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											I'm not joking, this is what
turned up in my inbox.
											This was a good day.
											""The business is on.
											I am trying to raise the balance
for the Gummy Bear —
									","
											Das ist kein Witz.
Das war in meinem Posteingang.
											Das war ein guter Tag.
											""Das Geschäft gilt.
											Ich versuche, das Geld für
den Gummibär aufzutreiben —
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											so he can submit all the needed
Fizzy Cola Bottle Jelly Beans
											to the Creme Egg,
											for the Peanut M&amp;Ms process to start.
									","
											sodass er die nötigen schäumenden
Cola-Flaschen Geleebohnen
											bei dem Schoko-Ei einreichen kann,
											damit der Erdnuss-M&amp;Ms-Vorgang
beginnen kann.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											Send 1,500 pounds
											via a Giant Gummy Lizard.""
									","
											Senden Sie 1500 Pfund
											über eine Riesen-Gummiechse.""
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											And that was so much fun, right,
											that it got me thinking:
											like, what would happen if I just spent
as much time as could
											replying to as many
scam emails as I could?
											And that's what I've been doing
											for three years
											on your behalf.
									","
											Das war so ein großer Spaß,
											dass ich mich fragte:
											Was wäre, wenn ich so viel Zeit
wie möglich damit verbrächte,
											auf so viele Spam-Mails
wie möglich zu antworten?
											Und das mache ich
											seit drei Jahren
											in Ihrem Namen.
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Laughter)
									","
											(Lachen)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
											(Applause)
									","
											(Applaus)
									",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
"
","
",This is what happens when you reply to spam email,James Veitch,9:48,"comedy,curiosity,communication,humor,technology"
