pt,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											Lachen
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											Mas o interessante é que
o tipo paquistanês muçulmano
											dá má fama aos muçulmanos
											e às pessoas do Médio Oriente
e paquistaneses em todo o mundo.
											E aconteceu que os Taliban paquistaneses
											reivindicaram aquele
atentado falhado com o carro.
											A minha pergunta é: ""Porquê reivindicar
um atentado falhado?
											""Só queríamos dizer que tentámos.""
											(Risos)
											""Além disso, é a intenção que conta.""
											(Risos)
											(Aplausos)
											""Em conclusão, não se pode ganhar sempre.""
											(Risos)
											Mas quando o tipo branco
atirou o avião contra o edifício,
											os meus amigos do Médio Oriente
e muçulmanos, nos EUA
											estavam a ver TV, a dizer:
""Por favor, que não seja do Médio Oriente.
											""Não seja Hassan, não seja Hussein.""
											O nome acabou por ser Jack.
											E eu: ""Ufa! Esse não é um dos nossos.""
											Mas continuei a ver a TV
no caso de eles voltarem e dizerem:
											""Mas antes, converteu-se ao Islão.""
											""Maldição! Porquê Jack? Porquê?""
									","
											Pero lo interesante fue que el musulmán pakistaní...
											le da una mala reputación a los musulmanes
											a la gente de Medio Oriente y Pakistán de todo el mundo.
											Y algo que pasó allí fue que además los talibanes de Pakistán
											se atribuyeron el atentado fallido.
											Mi pregunta es: ¿por qué uno habría de adjudicarse
											un atentado fallido?
											""Sólo queremos decir
											que lo intentamos"".
											(Risas)
											""Y, además,
											lo que cuenta es haberlo pensado"".
											(Risas)
											(Aplausos)
											""En conclusión: a veces se gana, a veces se pierde"".
											(Risas)
											Lo que pasó, cuando el tipo blanco estrelló el avión contra el edificio
											sé que todos mis amigos de Medio Oriente y musulmanes en EE.UU.
											estaban mirando TV, diciendo: ""Por favor, que no sean de Medio Oriente"".
											""Que no sea Hassan. Que no sea Hussein"".
											""Y el nombre resultó Jack. Yo hice: '¡Guuuu!'""
											""No es de los nuestros"".
											Pero me quedé mirando las noticias por si acaso decían
											algo así como: ""Antes de hacerlo él se convirtió al Islam"".
											""¡Maldición! ¿Por qué Jack? ¿Por qué?""
									","
											Daha da ilginç olanı, Pakistanlı Müslüman adam —
											tüm dünyadaki Müslümanlara,
											Orta Doğululara ve Pakistanlılara kötü bir şöhret bıraktı.
											Bir başka olay ise Pakistanlı Taliban
											başarısız araba bombalama olayını üstlendi.
											Sorum şu: başarısız bir araba bombalama
											için neden sorumluluk üstlenilir?
											""Sadece denediğimizi
											belirtmek istedik.""
											(Gülüşmeler)
											""Ve dahası
											önemli olan düşünce.""
											(Gülüşmeler)
											(Alkışlar)
											""Ve neticede hem kazandık hem kaybettik.""
											(Gülüşmeler)
											Olan şu, beyaz adam uçağını bir binaya doğru uçururken,
											Amerika'da ekran başındaki tüm Orta Doğulu ve
											Müslüman arkadaşlarım ""Lütfen, Orta Doğulu olmasın.
											Hasan olmasın. Hüseyin olmasın."" diye söyleniyordu.
											Ve adamın adının Jack olduğu anlaşıldı. Ben de,
											""Ooooo! Bizden değilmiş."" dedim.
											Ama yine de her an şöyle diyeceklerini düşünerek
											izlemeye devam ettim, ""Eylemi gerçekleştirmeden önce,
											Müslüman olmuştu."" ""Kahretsin! Neden Jack? Neden?""
									","
											Mais ce qui était intéressant, le musulman pakistanais —
											vous voyez, il donne une mauvaise réputation aux musulmans
											et aux gens du Moyen-Orient et aux Pakistanais du monde entier.
											Et une autre chose dans cette histoire, c'est que les talibans pakistanais
											ont revendiqué cet attentat manqué.
											Ma question est : pourquoi revendiquer
											un attentat manqué ?
											""On voulait juste dire :
											on a essayé.""
											(Rires)
											""Et de plus,
											c'est l'intention qui compte.""
											(Rires)
											(Applaudissements)
											""Et donc, un coup on gagne, un coup on perd.""
											(Rires)
											Mais en réalité, quand le blanc a encastré son avion dans l'immeuble,
											tous mes amis musulmans et moyen-orientaux aux Etats-Unis
											regardaient la télé en se disant, ""Je t'en prie, ne sois pas du Moyen-Orient.
											Ne t'appelle pas Hassan. Ou Hussein.""
											Et il ont donné le nom de Jack. Et j'ai fait, ""Youpie !
											Ce n'est pas l'un d'entre nous.""
											Mais j'ai continué à regarder les infos au cas où ils reviennent dessus,
											et qu'ils disent, ""Avant de faire ça, il s'est converti à l'Islam.""
											""Bon sang ! Pourquoi Jack ? Pourquoi ?""
									","
											Das interessante ist, dass der muslimischer Pakistaner,
											er versaut den Ruf aller Muslimen,
											Pakistaner und Menschen aus dem Mittleren Osten. Und das auf der ganzen Welt.
											Und die Sache war noch, dass die pakistanischen Taliban
											sich zu dem Anschlag bekannt hatten.
											Ich frage mich: warum sollte man sich
											zu einem misslungenen Bombenangriff bekennen?
											""Wir wollten Euch nur sagen:
											wir haben uns Mühe gegeben!""
											Lachen
											""Und außerdem,
											es ist der Gedanke der zählt.""
											es ist der Gedanke der zählt.""
											Applaus
											""Überhaupt: mal gewinnt man, mal verliert man.""
											Lachen
											Als der weiße Typ sein Flugzeug in Gebäude flog-
											ich wusste, dass alle meine Freunde in den Staaten (Muslime und die aus dem Mittleren Osten)
											zusahen und sich dachten: ""Bitte las es keinen aus dem Mittleren Osten sein.
											Bitte lass ihn kein Hassan sein. Oder Hussein.""
											Und sein Name lautete Jack. Und ich sagt zu mir: ""WOOOO!""
											Der ist keiner von uns.""
											Aber ich hörte weiterhin zu für den Fall, dass
											sie sagen würden: ""Bevor er starb, konvertierte er zum Islam.""
											""Verdammt Jack! Warum Jack? Warum?""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											A verdade é que tenho tido muita sorte
											por ter oportunidade
de atuar por todo o mundo.
											Fiz muitos espetáculos no Médio Oriente.
											Acabei de fazer uma digressão
a solo por sete países.
											Estive em Oman, na Arábia Saudita
e no Dubai.
											É ótimo, há pessoas boas em todo o lado.
											Aprendem-se coisas fabulosas
sobre estes lugares.
											Vão visitar estes locais.
											O Dubai, um sítio bem fixe.
											Estão obcecados em ter o maior,
o mais alto, mais comprido,.
											Têm lá um Centro Comercial,
o ""Dubai Mall"".
											É tão grande que têm táxis lá dentro.
											Eu estava lá e ouço: ""Pi-pi"".
											E eu: ""O que está a fazer aqui dentro?""
											E ele: ""Vou à Zara. 
É quase a 5 km daqui.
											""Saia da frente, saia da frente,
saia da frente"".
											E o que é de loucos
— há uma recessão, até no Dubai,
											mas ninguém diria, pelos preços.
											Por exemplo, no ""Dubai Mall"",
											vende-se iogurte congelado ao grama.
											É como vender droga.
											Eu estava a passar. Vem um tipo e diz:
""Psst, Habibi, amigo.""
											(Risos)
											""Queres um bocado de iogurte gelado?
											""Anda cá. Anda cá. Anda cá.
											""Tenho um grama, cinco gramas, 10 gramas.
Quantos gramas queres?""
											(Risos)
											Comprei cinco gramas. 10 dólares.
10 dólares! disse: ""O que há nisto?""
											E ele: ""É da boa, pá. Colombiana.
Do melhor. Do melhor.""
									","
											Pero el hecho es que he tenido suerte
											de tener la oportunidad de actuar en todo el mundo
											e hice espectáculos en Medio Oriente.
											Hice una gira en solitario por siete países.
											Estuve en Omán y en Arabia Saudita.
											Estuve en Dubai.
											Y es genial, hay buena gente en todos lados.
											Y uno aprende grandes cosas sobre estos lugares.
											Siempre aliento a las personas a que visiten estos lugares.
											Por ejemplo, Dubai. Un lugar cool.
											Están obsesionados por tener lo más grande, lo más alto, lo más largo, como sabemos.
											Tienen un centro comercial allí, el Dubai Mall.
											Es tan grande que tienen taxis dentro del centro comercial.
											Estaba hablando y escucho ""Bip, bip"".
											Y les digo: ""¿Qué hacen aquí?""
											Él dice: ""Voy a la tienda Zara. Está a unos 5 kms.
											Fuera de mi camino. Fuera de mi camino. Fuera de mi camino"".
											Y lo loco es que hay una recesión en curso, incluso en Dubai,
											pero uno no lo nota si mira los precios.
											En el Dubai Mall
											venden helado de yogurt por gramo.
											Es como el tráfico de drogas.
											Yo iba caminando y el tipo me dice: ""Psst. Habibi, amigo mio"".
											(Risas)
											""¿Quieres un poco de helado de yogurt?""
											Ven aquí. Ven aquí. Ven aquí.
											Tengo 1 gramo, 5 gramos, 10 gramos. ¿Cuánto quieres?
											(Risas)
											Compré 5 gramos. 10 dólares. ¡10 dólares! Dije: ""¿Qué contiene?
											Él dijo: ""Muy buena, hombre. Colombiana. De lo mejor. De lo mejor""
									","
											Gerçek şu ki, kendimi şanslı hissediyorum,
											çünkü dünyanın her yerinde gösterimi sergileme
											imkanı buldum, Orta Doğuda da birçok kez şov yaptım.
											Kısa bir süre önce yedi ülkelik solo bir tur yaptım.
											Umman'da, Suudi Arabistan'da
											ve Dubai'de idim.
											Her yerde çok iyi insanlar var, bu harika bir şey.
											Ve bu yerler hakkında harika şeyler öğreniyorsunuz.
											İnsanları oraları ziyaret etmeleri için teşvik ediyorum.
											Mesela, Dubai — harika bir yer.
											Her şeyin, en büyüğüne, en uzununa sahip olmak konusunda saplantılılar.
											Dubai AVM adlı bir alışveriş merkezleri var.
											O kadar büyük ki içinde taksiler var.
											Orada yürüyordum. ""Bip, bip."" sesini duydum.
											""Ne yapıyorsun burada?"" diye sordum.
											O da, ""Zara mağazasına gidiyorum. 5 km. ileride.
											Çekil yolumdan. Çekil yolumdan. Çekil yolumdan.""
											Çılgın olan şey ise — Dubai'de bile durgunluk söz konusu
											ama bunu fiyatlardan anlayamıyorsunuz.
											Dubai AVM'de
											donmuş yoğurdu gram ile satıyorlar.
											Uyuşturucu satışı gibi.
											Orada geçerken biri geldi, ""Pşşt. Habibi, dostum.""
											(Gülüşmeler)
											""Biraz donmuş yoğurt ister misin?
											Gel buraya. Gel buraya. Gel.
											Bir gram, beş gram, on gramım var. Kaç gram istiyorsun?""
											(Gülüşmeler)
											5 gram satın aldım. 10 dolar. 10 dolar! ""Bunun içinde ne var?"" dedim.
											""İyi mal var adamım. Kolombiya malı. En iyisi, en üstünü."" dedi.
									","
											Mais le fait est que j'ai eu de la chance
											de pouvoir monter sur scène dans le monde entier,
											et j'ai fait de nombreux spectacles au Moyen-Orient.
											Je viens de faire une tournée en solo dans 7 pays.
											J'ai été en Oman, j'ai été en Arabie Saoudite.
											J'ai été à Dubai.
											Et c'est génial, il y a des gens bien partout.
											Et on apprend des choses géniales sur ces endroits.
											J'encourage toujours les gens à visiter ces endroits.
											par exemple, Dubai — un endroit cool.
											On le sait, ils ont l'obsession d'avoir ce qu'il y a de plus grand, de plus haut, de plus long.
											Ils ont un centre commercial là-bas, le Dubai Mall.
											Il est si grand qu'ils ont des taxis à l'intérieur.
											J'étais en train de marcher. J'ai entendu ""Bip, bip.""
											J'ai dit ""Qu'est-ce que vous faites ici ?""
											Il a répondu, ""Je vais au magasin Zara, c'est à 4,5 kilomètres.
											Dégage. Dégage. Dégage.""
											Et ce qui est dingue — on est en pleine récession, même à Dubai,
											mais les prix pratiqués ne le révèleront pas.
											Par exemple, au Dubai Mall,
											ils vendent le yaourt glacé au gramme.
											C'est comme un deal de drogue.
											J'étais en train de marcher. Le type me fait, ""Psst. Habibi, mon ami.""
											(Rires)
											""Tu veux du yaourt glacé ?
											Viens ici. Viens ici. Viens ici.
											J'ai un gramme, 5 grammes, 10 grammes. Combien de grammes tu veux ?""
											(Rires)
											J'en ai acheté 5 grammes. 10 dollars. 10 dollars ! j'ai dit, ""Y a quoi là dedans ?""
											Il me fait "" C'est de la bonne, mec. Colombienne. La meilleure. La meilleure. ""
									","
											Ich habe das Glück die Chance zu haben
											überall auf der Welt performen zu können.
											Ich hatte viele Auftritte im Mittleren Osten.
											Ich habe vor Kurzem in sieben Staaten solo getourt.
											Ich war im Oman und Saudi Arabien.
											Ich wart in Dubai.
											Und es ist toll. Gute Menschen gibt es überall.
											Und man lernt so Vieles über diese Orte.
											Ich bestärke die Menschen immer darin sich diese Staaten anzusehen.
											Dubai zum Beispiel!
											Wie wir alle wissen sind davon besessen die dicksten, längsten und größten zu haben.
											Die haben da eine Post, die Dubai Post.
											Es ist so groß, dass sie dort Taxis haben.
											Ich ging da entlang und hört: ""Beep, beep.""
											Ich sagte:""Was macht ihr hier?""
											Und er antwortet: ""Ich fahre zu ZARA. Es ist drei Meilen entfernt.
											Aus dem Weg. Aus dem Weg. Aus dem Weg. ""
											Was verrückt ist: die haben in Dubai eine Konjunkturschwäche
											aber das könnte man an der Preisen nicht erkennen.
											Zum Beispiel in der Dubai Post:
											da verkaufen sie gefrorenen Jogurt grammweise.
											Als wären es Drogen.
											Ich laufe vorbei und der Typ sagt: ""Psst. Habibi mein Freund.
											Lachen
											Willst du etwas gefrorenen Jogurt?
											Komm her.Komm her.Komm her.
											Ich habe ein Gramm. Fünf Gramm. Zehn. Wieviel willst du?""
											Lachen
											Ich nahm fünf. 10 Dollar. 10 Dollar! Ich sagte: ""Was soll das?""
											Und er:"" Guter Stoff Mann! Aus Kolumbien. Das Beste vom Besten.""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											Outra coisa que aprendemos às vezes
											quando viajamos para estes países
no Médio Oriente,
											na América Latina, na América do Sul
											por vezes, quando constroem coisas,
não há regras nem regulamentações.
											Levei o meu filho de dois anos 
a um parque infantil no ""Dubai Mall"".
											E já o levei a parques infantis
por todos os EUA.
											Quando pomos um miúdo de dois anos
num escorrega nos EUA,
											eles põem qualquer coisa no escorrega
											para abrandar o miúdo
à medida que ele escorrega.
											Não no Médio Oriente.
											(Risos)
											Pus o meu filho no escorrega
e ele, zum! levantou voo.
											Fui lá abaixo, e:
""Onde é que está o meu filho?""
											""No terceiro andar, senhor.
No terceiro andar.""
											(Risos)
											""Apanhe um táxi. Vá até à Zara.
Vire à esquerda.""
											(Risos)
											""Experimente o iogurte.
É muito bom. Um pouco caro.""
									","
											Otra cosa que uno aprende a veces
											cuando uno viaja a estos países en Medio Oriente,
											a veces en países de América Latina, los países sudamericanos...
											muchas veces cuando construyen cosas
											no tienen reglas ni regulaciones.
											Por ejemplo, llevé a mi hijo de 2 años al patio de recreo de Dubai Mall.
											Y he llevado a mi hijo de 2 años a patios de recreo por todo Estados Unidos.
											Y cuando uno pone a su hijo de 2 años en un tobogán en EE.UU.
											se pone algo en el tobogán
											para desacelerar al niño a medida que baja por el tobogán.
											No en Medio Oriente.
											(Risas)
											Puse a mi hijo de 2 años en el tobogán; hizo ¡frrmrmm! Despegó.
											Bajé y dije: ""¿Dónde está mi hijo?""
											""En el tercer piso, señor. En el tercer piso"".
											(Risas)
											""Toma un taxi. Va a Zara. Gira a la izquierda"".
											(Risas)
											""Pruebe el yogur. Es muy bueno. Poco caro"".
									","
											Bazen bu Orta Doğu, Latin Amerika,
											Güney Amerika ülkelerini ziyaret ettiğinizde
											öğrendiğiniz bir başka şey de,
											bir şey inşa ettiklerinde
											kural veya düzenleme tanımıyorlar.
											Mesela, Dubai AVM'de 2 yaşındaki oğlumu oyun alanına götürdüm.
											Oğlumu tüm ABD'de oyun alanlarına götürmüştüm.
											ABD'de 2 yaşındaki çocuğunuzu kaydırağa koyduğunuzda,
											aşağı doğru kayarken yavaşlasın
											diye bir aparat konur.
											Orta Doğu'da konmaz.
											(Gülüşmeler)
											Oğlumu kaydırağa koydum; o da fırrrrrrr! Fırladı.
											Aşağı indim. Dedim ki, ""Oğlum nerede?""
											""Üçüncü katta, efendim. Üçüncü katta.""
											(Gülüşmeler)
											""Taksiye atlayın. Zara'ya gidin. Sola dönün.""
											(Gülüşmeler)
											""Yoğurdu deneyin. Çok iyidir. Biraz pahalıdır.""
									","
											L'autre chose qu'on apprend parfois
											quand on voyage dans ces pays du Moyen-Orient,
											et parfois dans les pays latino-américains, les pays d'Amérique du Sud
											souvent quand ils construisent,
											il n'y a ni règles ni régulations.
											Par exemple, j'ai emmené mon fils de deux ans au parc de jeux au Dubai Mall.
											Et j'ai emmené mon fils de deux ans au parc de jeux partout aux Etats-Unis.
											Et quand vous mettez votre fils de deux ans sur un toboggan aux Etats-Unis,
											il y a quelque chose sur le toboggan
											pour ralentir la descente du gosse.
											Pas au Moyen-Orient.
											(Rires)
											J'ai mis mon fils de deux ans sur le toboggan, frmmm! Il a décollé
											Je suis descendu, j'ai dit, ""Où est mon fils?""
											""Au troisième étage, Monsieur. Au troisième étage.""
											(Rires)
											""Vous prenez un taxi. Vous allez à Zara. Prenez à gauche.""
											(Rires)
											""Essayez le yaourt. Il est très bon. Un peu cher.""
									","
											Eine andere Sache, die man lernt ist,
											wenn man die Länder im Mittleren Osten bereist
											- manchmal auch in Latein Amerika, Südamerika-
											ist, dass es oft keinerlei Regeln oder Bestimmung gibt
											für Gebäude die sie bauen.
											Zum Beispiel: ich brachte meinen zwei Jahre alten Sohn in den Spielplatz der Dubai Post.
											Und mein zwei Jahre alten Sohn war schon an vielen Spielplätzen der Staaten gewesen.
											Und wenn man seinen Zweijährigen auf eine amerikanische Rutsche setzt
											die tuen da etwas auf die Rutschen,
											was das Kind beim Rutschen verlangsamt.
											Nicht so im Mittleren Osten!
											Lachen
											Ich setzte ihn also auf die Rutsche und er flog förmlich weg!
											Ich steige runter und frage: ""Wo ist mein Sohn?""
											Im dritten Stock.Im dritten Stock.""
											(Lachen)
											""Sie nehmen ein Taxi. Fahren zu Zara. Und dann nach links.""
											""Sie nehmen ein Taxi. Fahren zu Zara. Und dann nach links.""
											""Versuchen Sie den Jogurt. Er ist sehr gut. Etwas teuer.""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											Uma das coisas que tento com a comédia
é quebrar estereótipos.
											Também tenho sido culpado de estereotipar.
											Estava no Dubai. Há muitos indianos
a trabalhar no Dubai.
											E não são assim tão bem pagos.
											Achava que todos os indianos
eram operários
											Esqueci-me que também há
indianos bem-sucedidos no Dubai.
											Eu estava a fazer um espetáculo
e alguém disse:
											""Vamos mandar um motorista buscá-lo.""
											Desci ao hall de entrada,
vi um tipo indiano:
											""Deve ser o meu motorista.""
											Ele estava ali especado, num fato barato,
de bigodinho, a olhar para mim.
											Fui ter com ele:
""Desculpe, é o meu motorista?""
											E ele: ""Não, senhor. Sou o dono do hotel.""
											(Risos)
											E eu: ""Então porque é
que estava a olhar para mim?""
											E ele: ""Pensava que você
era o meu motorista.""
									","
											Pero una de las cosas que trato de hacer con mi espectáculo es romper los estereotipos.
											Y he sido presa de los estereotipos también.
											Estaba en Dubai. Y hay un montón de indios que trabajan en Dubai.
											Y no les pagan muy bien.
											Y tengo en mi mente que todos los indios deben ser trabajadores.
											Y olvidé que, obviamente, hay indios exitosos en Dubai también.
											Yo estaba haciendo un espectáculo
											y dijeron: ""Vamos a enviar a un chofer a recogerlo"".
											Así que bajé al vestíbulo y vi a este tipo indio.
											Dije: ""Tiene que ser mi chofer"".
											Porque estaba allí de pie con un traje barato, bigote fino, mirándome fijamente.
											Así que fui: ""Disculpe, señor, ¿es Ud mi chofer?""
											Me dice: ""No, señor. Soy el dueño del hotel"".
											(Risas)
											Le digo: ""Lo siento. Entonces ¿por qué mi miraba fijamente?""
											Me dice: ""Pensé que Ud. era mi chofer"".
									","
											Şovlarımda yapmaya çalıştığım bir şey de klişeleri yıkmak.
											Ve klişeleştirmek konusunda ben de suçluyum.
											Dubai'deydim. Dubai'de çalışan bir çok Hintli var.
											Maaşları pek yüksek denemez.
											Aklıma oradaki tüm Hintlilerin işçi olması gerektiğini yerleştirmişim.
											Dubai'de başarılı Hintlilierin de olduğunu unutmuşum.
											Bir gösteri yapıyordum
											dediler ki, ""Seni alması için bir şoför göndereceğiz.""
											Lobiye indim ve bir Hintli gördüm.
											Dedim ki, ""Bu benim şoförüm olmalı.""
											Çünkü orada ucuz bir takım elbise, ince bıyıkları ile bana bakıyordu.
											Yanına gittim, ""Afedersiniz, bayım, siz benim şoförüm müsünüz?""
											O da, ""Hayır, bayım. Otelin sahibiyim."" dedi.
											(Gülüşmeler)
											""Özür dilerim. O zaman neden bana bakıyorsunuz?"" dedim.
											O da, ""Sizi kendi şoförüm sandım."" dedi.
									","
											Mais une des choses que j'essaye de faire avec mon spectacle est de briser les stéréotypes.
											Et moi aussi je suis coupable d'avoir utilisé les stéréotypes.
											J'étais à Dubai. Et il y a beaucoup d'Indiens qui travaillent à Dubai.
											Et ils ne sont pas si bien payés.
											Et je m'étais mis dans la tête que tous les Indiens devaient être des ouvriers.
											Et j'ai oublié qu'il y avait aussi des Indiens qui avaient réussi à Dubai aussi.
											Je faisais un spectacle,
											et ils ont dit, ""On va vous envoyer un chauffeur pour vous prendre.""
											Alors je suis descendu à l'entrée, et j'ai vu cet Indien.
											J'ai pensé, ""Ce doit être mon chauffeur.""
											Parce qu'il était là debout, un costume bon marché, une petite moustache, me fixant du regard.
											Alors je me suis avancé vers lui, ""Excusez-moi, monsieur, êtes-vous mon chauffeur ?""
											Il a dit, ""Non, monsieur. Cet hôtel m'appartient.""
											(Rires)
											J'ai dit, ""Désolé. Alors, pourquoi me regardiez-vous fixement ?""
											Il a dit, ""Je croyais que vous étiez mon chauffeur.""
									","
											Ich versuche mit meiner Stand-Up Comedy Stereotypen zu brechen.
											Ich bin da auch nicht unschuldig.
											In Dubai da arbeitet eine Menge Inder in Dubai.
											Sie werden schlecht bezahlt.
											Also habe ich abgelegt, dass alle Inder Arbeiter sind.
											Ich vergas, dass es auch erfolgreiche Inder in Dubai gibt.
											Ich hatte einen Auftritt und man sagte mir
											""Wir bestellen ein Taxi um Sie abzuholen.""
											Also ging ich in die Lobby und sah diesen indischen Typen.
											Ich dachte mir: das wird mein Fahrer sein.
											Denn er stand da und schaute mich an: billiger Anzug, dünner Schnurbart.
											Also gehe ich zu ihm rüber und frage:"" Verzeihung Sir, sind sie mein Fahrer?""
											Und er: ""Nein, Sir. Ich bin der Hotelbezitzer.""
											Lachen
											Und ich:"" Tut mir Leid. Warum schauten Sie mich dann so an?""
											Er sagt: ""Ich dachte Sie wären mein Fahrer.""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											(Risos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											Er sagt: ""Ich dachte Sie wären mein Fahrer.""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											(Aplausos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											Com a minha comédia,
tento quebrar estereótipos,
											apresentar as pessoas do Médio Oriente
e os muçulmanos de forma positiva.
											Espero que nos próximos anos,
											apareçam em Hollywood
mais filmes e programas de TV
											a apresentar-nos de maneira positiva.
											Quem sabe, talvez um dia tenhamos
até o nosso próprio James Bond.
											""O meu nome é Bond, Jamal Bond.""
									","
											Gente, les dejo este mensaje: intento, con mi comedia, romper estereotipos,
											presentar a la gente de Medio Oriente de modo positivo, a los musulmanes de modo positivo,
											y espero que en los años venideros
											salgan de Hollywood más películas y programas de TV
											que nos presenten de manera positiva.
											Quien sabe, quizá un día tendremos incluso nuestro propio James Bond, ¿no?
											""Mi nombre es Bond, Jamal Bond"".
									","
											Sizlere şununla veda edeceğim: Gösterimde klişeleri yıkmaya çalışıyorum,
											Orta Doğuluları ve Müslümanları olumlu bir şekilde
											temsil etmeye çalışıyorum ve umarım ki gelecek yıllarda
											Hollywood'da bizi olumlu bir şekilde yansıtan
											birçok film ve televizyon programı üretilecek.
											Kim bilir, belki bir gün bizim de kendi James Bond'umuz olur değil mi?
											""Ben Bond, Camal Bond.""
									","
											Je vais vous laisser là-dessus : j'essaye, avec mon spectacle, de briser les stéréotypes,
											de présenter les gens du Moyen-Orient sous un jour positif, les musulmans sous un jour positif —
											et j'espère que dans les années qui viennent,
											plus de films et de séries télé viendront d'Hollywood
											qui nous présenteront sous un jour positif.
											Qui sait, peut-être qu'un jour nous aurons notre propre James Bond, non ?
											""Mon nom est Bond, Jamal Bond.""
									","
											Damit verlasse ich Euch: Ich versuche Stereotypen zu brechen mit meinen Shows.
											Versuche den Mittleren Osten- die Muslime- in einem positiven Licht zu presentieren.
											Ich hoffe, die Hollywood Produktionen
											der kommenden Jahre
											uns öfter im possitiven Licht darstellen wird.
											Wer weiß, vielleicht haben wir eines Tages sogar unseren eigenen James Bond.
											""Mein Name ist Bond. Jamal Bond.""
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler) O zamana kadar şakalarımı
									","
											(Rires)
									","
											Lachen
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											Até lá, continuo a dizer piadas.
Espero que se continuem a rir.
											Tenham um bom dia. Obrigado.
									","
											Hasta entonces seguiré haciendo chistes. Espero que Uds sigan riendo.
											Que tengan un buen día. Gracias.
									","
											anlatmaya devam edeceğim. Umarım siz de gülmeye devam edersiniz.
											İyi günler. Teşekkürler.
									","
											En attendant, je continuerai à raconter des blagues. J'espère que vous continuerez à rire.
											Bonne journée. Merci
									","
											Bis dahin werde ich weiterhin Witze erzählen. Hoffentlich hört Ihr weiterhin zu.
											Habt noch einen schönen Tag. Dank Euch.
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
											(Aplausos)
									","
											(Aplausos)
									","
											(Alkışlar)
									","
											(Applaudissements)
									","
											Applaus
									",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
"
","
","
","
","
",Did you hear the one about the Iranian-American?,Maz Jobrani,9:14,"Iran,Middle East,comedy,entertainment,politics,humor"
