en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											The second big priority
is factory farming.
											This is superneglected.
											There are 50 billion land animals
used every year for food,
											and the vast majority of them
are factory farmed,
											living in conditions
of horrific suffering.
											They're probably among
the worst-off creatures on this planet,
											and in many cases, we could
significantly improve their lives
											for just pennies per animal.
											Yet this is hugely neglected.
											There are 3,000 times
more animals in factory farms
											than there are stray pets,
											but yet, factory farming gets one fiftieth
of the philanthropic funding.
											That means additional
resources in this area
											could have a truly transformative impact.
									","
											İkinci büyük öncelik fabrika çiftçiliği.
											Bu da aşırı ihmal ediliyor.
											Her yıl 50 milyar kara hayvanı
besin için kullanılıyor
											ve bunların büyük çoğunluğu
fabrika çiftçiliğine tabi,
											çok kötü koşullarda acı çekiyorlar.
											Muhtemelen gezegendeki
durumu en kötü yaratıklar arasındalar
											ve pek çok durumda birkaç kuruşla
											hayatlarını büyük
ölçüde iyileştirebiliriz.
											Bu çok ihmal edilen bir konu.
											Sokak hayvanlarına kıyasla
											fabrika çiftliklerde
üç bin kat daha fazla hayvan var
											ama buna rağmen fabrika çiftçiliği
hayırsever fonların 50'de birini alıyor.
											Bu da demek oluyor ki
bu alandaki ek kaynaklar
											gerçekten dönüşümsel bir etki yapabilir.
									","
											A segunda grande prioridade
é a pecuária industrial.
											Esta é super negligenciada.
											Há 50 mil milhões de animais terrestres
todos os anos destinados à alimentação,
											e a grande maioria deles
é criada na pecuária industrial,
											vivendo em condições 
de sofrimento horrível.
											Provavelmente estão entre as criaturas
em pior situação no planeta
											e, em muitos casos, podemos melhorar
significativamente as suas vidas
											por apenas alguns cêntimos por animal.
											No entanto, isto é
extremamente negligenciado.
											Existem 3000 vezes mais animais 
na pecuária industrial
											do que animais de estimação
abandonados.
											No entanto, a pecuária industrial recebe
1/50 do financiamento filantrópico.
											Isso significa que recursos
adicionais nesta área
											podem ter um impacto
verdadeiramente transformador.
									","
											La deuxième priorité
est l'élevage industriel.
											Personne ne s'y intéresse.
											Cinquante milliards d'animaux terrestres
sont utilisés par an pour l'alimentation
											et la majorité d'entre eux 
sont élevés industriellement,
											en vivant dans d'atroces souffrances.
											Ils font probablement partie
des créatures les plus mal loties
											et souvent, nous pourrions
grandement améliorer leur vie
											pour quelques centimes par animal.
											Mais très peu de gens s'y intéressent.
											Il y a 3 000 fois plus d'animaux
en élevage industriel
											qu'il n'y a d'animaux errants
											mais l'élevage industriel
n'obtient qu'un cinquantième
											du financement philanthrope.
											Des ressources supplémentaires
dans ce domaine
											pourraient avoir un effet transformateur.
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											Now the third area is the one
that I want to focus on the most,
											and that's the category
of existential risks:
											events like a nuclear war
or a global pandemic
											that could permanently derail civilization
											or even lead to the extinction
of the human race.
											Let me explain why I think
this is such a big priority
											in terms of this framework.
									","
											Üçüncü alan en çok
odaklanmak istediğim alan
											ve mevcut riskleri içine alan kategori bu:
											medeniyete kalıcı olarak
sarsıntı yaşatabilecek
											ve hatta insan ırkı neslinin
tükenmesine yol açabilecek
											nükleer savaş veya küresel
bir salgın gibi olaylar.
											Bu alt yapı çerçevesinde
											bunun neden önemli bir husus
olduğunu açıklamak istiyorum.
									","
											Agora, a terceira área é aquela em que
pretendo concentrar-me mais,
											e é a da categoria 
dos riscos existenciais:
											eventos como uma guerra nuclear 
ou uma pandemia global
											que poderiam fazer descarrilar
a civilização permanentemente
											ou mesmo levar à extinção 
da espécie humana.
											Deixem-me explicar por que me parece
que essa é uma prioridade tão grande
											em termos desse enquadramento.
									","
											Le troisième domaine est celui sur lequel
je veux me concentrer,
											et c'est la catégorie
des risques existentiels :
											des événements tels
qu'une guerre nucléaire
											ou une pandémie mondiale,
											qui pourraient faire altérer
définitivement la civilisation
											ou mener à l'extinction
de la race humaine.
											Laissez-moi vous expliquer pourquoi
c'est une telle priorité
											dans ce cadre.
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											First, size.
											How bad would it be if there were
a truly existential catastrophe?
											Well, it would involve the deaths
of all seven billion people on this planet
											and that means you
and everyone you know and love.
											That's just a tragedy
of unimaginable size.
											But then, what's more,
											it would also mean the curtailment
of humanity's future potential,
											and I believe that humanity's
potential is vast.
											The human race has been around
for about 200,000 years,
											and if she lives as long
as a typical mammalian species,
											she would last
for about two million years.
											If the human race
were a single individual,
											she would be just 10 years old today.
											And what's more, the human race
isn't a typical mammalian species.
											There's no reason why, if we're careful,
											we should die off
after only two million years.
											The earth will remain habitable
for 500 million years to come.
											And if someday, we took to the stars,
											the civilization could continue
for billions more.
									","
											Öncelikle büyüklük.
											Gerçekten varoluşsal bir felaket olsa
durum ne kadar vahim olurdu?
											Gezegendeki yedi milyar insanın
hayatını kaybetmesi demek olurdu,
											buna siz ve tanıdığınız
ve sevdiğiniz herkes dâhil.
											Hayal bile edilemeyecek
boyutta bir felaket.
											Ancak dahası var,
											bu ayrıca insanoğlunun gelecekteki
potansiyelinin kesilmesi demek
											ve ben insanoğlu potansiyelinin
devasa olduğu kanısındayım.
											İnsan ırkı 200 bin yıldır var
											ve eğer tipik bir memeli türü kadar
uzun süre var olacaksak
											yaklaşık iki milyon yıl
var olacağız demektir.
											İnsan ırkı eğer tek bir birey olsaydı
											bugün henüz 10 yaşında olurdu.
											Dahası, insan ırkı
tipik bir memeli türü değil.
											Dikkatli olduğumuz takdirde
											iki milyon yıl sonra
yok olmamız için hiçbir neden yok.
											Dünya 500 milyon yıl daha süreyle
yaşanabilir olacak.
											Bir gün yıldızlara ulaşabilirsek
											medeniyetimiz milyarlarca
yıl daha sürebilir.
									","
											Primeiro a dimensão.
											Até que ponto seria mau se houvesse
uma verdadeira catástrofe existencial?
											Bom, isso significaria a morte de todos
os 7 mil milhões de pessoas neste planeta
											e isso iria inclui-lo a vocês
e a todos que conhecem e amam.
											Isso é precisamente uma tragédia
de dimensão inimaginável.
											Mas então, para além disso,
											significaria também a redução 
do potencial futuro da humanidade,
											e acredito que o potencial 
da humanidade é vasto.
											A espécie humana existe 
há cerca de 200 000 anos
											e, se viver tanto como 
uma espécie típica de mamífero,
											duraria cerca de
dois milhões de anos.
											Se a espécie humana
fosse um único indivíduo,
											hoje teria apenas 10 anos de idade.
											Para além do mais, a espécie humana
não é uma espécie típica de mamíferos.
											Não há razão para, se tivermos cuidado,
											morrermos depois de apenas
2 milhões de anos.
											A Terra permanecerá habitável 
por mais 500 milhões de anos.
											E se algum dia,
viajarmos para as estrelas,
											a civilização poderá continuar
por mais uns milhares de milhões de anos.
									","
											Un : son importance.
											Quel serait vraiment l'impact s'il y avait
une catastrophe existentielle ?
											Cela impliquerait la mort
des sept milliards de personnes sur Terre,
											cela signifie vous et tous ceux
que vous connaissez et aimez.
											C'est une tragédie
dont l'importance est inimaginable.
											En plus de ça,
											cela signifierait aussi une réduction
du futur potentiel humain
											et je crois que le potentiel
de l'humanité est vaste.
											La race humaine existe
depuis environ 200 000 ans
											et si elle vivait aussi longtemps
qu'un mammifère en général,
											elle subsisterait environ
deux millions d'années.
											Si la race humaine était un seul individu,
											elle aurait environ 10 ans aujourd'hui.
											Et, en réalité, l'Humain n'est pas
un mammifère comme les autres.
											Si nous faisons attention,
il n'y a pas de raison
											que nous nous éteignions
après deux millions d'années.
											La Terre restera encore habitable
pendant 500 millions d'années.
											Et si nous allions dans les étoiles,
											la civilisation pourrait continuer
des milliards d'années.
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											So I think the future
is going to be really big,
											but is it going to be good?
											Is the human race
even really worth preserving?
											Well, we hear all the time about
how things have been getting worse,
											but I think that when
we take the long run,
											things have been getting radically better.
											Here, for example,
is life expectancy over time.
											Here's the proportion of people
not living in extreme poverty.
											Here's the number of countries over time
that have decriminalized homosexuality.
											Here's the number of countries over time
that have become democratic.
											Then, when we look to the future,
there could be so much more to gain again.
											We'll be so much richer,
											we can solve so many problems
that are intractable today.
									","
											O yüzden bence geleceğimiz
çok büyük olacak,
											peki güzel olacak mı?
											İnsan ırkı korumaya bile değer mi?
											Sürekli her şeyin
daha kötüye gittiğini duyuyoruz
											ama bence uzun vadede
											her şey kökten daha iyiye gidiyor.
											Örneğin zaman içindeki insan ömrü.
											Bu, aşırı yoksulluk içinde
yaşamayan insanların oranı.
											Zaman içinde eşcinselliği
suç olmaktan çıkaran ülkelerin sayısı.
											Bu da zaman içinde demokratik sistemi
benimseyen ülkelerin sayısı.
											Sonra geleceğe baktığımızda
kazanılacak çok daha şey olabilir.
											Çok daha zengin olacağız,
											bugün çok zorlu olan
pek çok sorunu çözebiliriz.
									","
											Parece-me que o futuro
irá ser muito longo,
											mas irá ser bom?
											Será que vale sequer a pena 
preservar a espécie humana?
											Bem, ouvimos falar constantemente
sobre como as coisas estão a piorar,
											mas parece-me que,
quando pensamos a longo prazo,
											as coisas estão a ficar
radicalmente melhores.
											Aqui está, por exemplo,
a esperança de vida ao longo do tempo.
											Aqui está a proporção de pessoas
que não vive em pobreza extrema.
											Aqui está o número de países
que, ao longo do tempo,
											descriminalizaram a homossexualidade.
											Aqui está o número de países
que, ao longo do tempo,
											se tornaram democráticos.
											Então, quando olhamos para o futuro,
											pode haver novamente
muito mais para conseguirmos.
											Seremos tão ricos
											que poderemos resolver muitos problemas
											que hoje são impossíveis de resolver.
									","
											Je pense que l'avenir sera très long,
											mais sera-t-il un bel avenir ?
											La race humaine mérite-t-elle
d'être sauvée ?
											Nous entendons dire constamment
combien les choses empirent,
											mais quand nous considérons le long terme,
											les choses se sont
radicalement améliorées.
											Voici, par exemple,
l'espérance de vie au cours du temps.
											Voici la proportion de la population
ne vivant pas dans l'extrême pauvreté.
											Voici le nombre de pays qui ont
décriminalisé l'homosexualité.
											Voici le nombre de pays
qui sont devenus démocratiques.
											En nous tournant vers l'avenir,
il pourrait y avoir tant à gagner.
											Nous serons tellement plus riches,
											nous pourrons résoudre tant de problèmes
qui sont insolubles aujourd'hui.
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											So if this is kind of a graph
of how humanity has progressed
											in terms of total human
flourishing over time,
											well, this is what we would expect
future progress to look like.
											It's vast.
									","
											Zaman içinde toplam
insan gelişimi konusunda
											insanlığın ne kadar geliştiğini
gösteren bir grafik olsaydı
											geleceğe dair ilerleme
işte bu şekilde görünürdü.
											Bu muhteşem.
									","
											Portanto, se isto é uma espécie de gráfico
de como a humanidade tem progredido
											em termos do florescimento humano 
total ao longo do tempo,
											é a isto que esperamos
que o progresso futuro se assemelhe.
											É vasto.
									","
											Voici un graphique représentant
la manière dont l'humanité a progressé
											en termes d'épanouissement
humain au fil du temps.
											Voici ce à quoi nous espérons que
les progrès futurs ressembleront.
											C'est immense !
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
											Here, for example,
											is where we would expect no one
to live in extreme poverty.
											Here is where we would expect
everyone to be better off
											than the richest person alive today.
											Perhaps here is where we would discover
the fundamental natural laws
											that govern our world.
											Perhaps here is where we discover
an entirely new form of art,
											a form of music we currently lack
the ears to hear.
											And this is just
the next few thousand years.
											Once we think past that,
											well, we can't even imagine the heights
that human accomplishment might reach.
									","
											Burada gördüğünüz
											hiç kimsenin aşırı yoksulluk içinde
yaşamasını istemediğiz nokta.
											Bu herkesin yaşayan en zengin insandan
											daha iyi şartlarda olduğu nokta.
											Bu muhtemelen dünyayı yöneten
											temel doğa yasalarını keşfettiğimiz nokta.
											Bu ise sanatın tamamen
yeni bir şeklini keşfettiğimiz nokta,
											kulaklarımızın şu an
duyamadığı bir müzik türü.
											Üstelik bunlar sadece
gelecek birkaç bin yıl.
											Bunun da ötesini düşündüğümüzde
											insan başarısının ulaştığı noktayı
tahmin bile edemeyiz.
									","
											Aqui, por exemplo,
											é onde esperamos que ninguém 
viva em pobreza extrema.
											Aqui é onde esperamos que todos 
estejam em melhor situação
											do que a pessoa mais rica viva hoje.
											Talvez aqui seja onde descobrimos 
as leis naturais fundamentais
											que governam o nosso mundo.
											Talvez aqui seja onde descobrimos 
uma forma inteiramente nova de arte,
											uma forma de música para a qual
atualmente não temos ouvido para apreciar.
											E isto é apenas
nos próximos milhares de anos.
											E assim que pensamos para lá disso,
											não podemos sequer imaginar
											as dimensões que a realização humana
poderá alcançar.
									","
											Ici, par exemple,
											nous nous attendons à ce que personne
ne vive dans une extrême pauvreté.
											Ici, nous nous attendons
à ce que tout le monde soit mieux loti
											que la personne la plus riche
actuellement en vie.
											Peut-être qu'ici nous découvrirons
les lois fondamentales de la nature
											qui régissent notre monde.
											Peut-être qu'ici nous découvrirons
une toute nouvelle forme d'art,
											une forme de musique
que nos oreilles n'entendent pas.
											Ce ne sont que les quelques
prochains milliers d'années.
											Si nous voyons au-delà,
											nous ne pouvons pas imaginer les sommets
atteints par les exploits de l'humanité.
									",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
"
","
","
","
",What are the most important moral problems of our time?,Will MacAskill,11:54,"global issues,philosophy,future,society,social change,philanthropy,morality"
