en,fr,de,title,speaker,duration,tags
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											During my final year
of my undergraduate degree,
											I desperately wanted to escape
from being forced into marriage,
											so I applied to
a fellowship program in Delhi,
											which is about 1,600 miles
away from my village.
									","
											La dernière année du premier cycle,
											je voulais désespérément échapper
au mariage forcé,
											j'ai donc postulé à un programme
de bourse à Delhi,
											à environ 2 500 km de mon village.
									","
											Im letzten Jahr meines Grundstudiums
											wollte ich unbedingt
einer Zwangsehe entfliehen,
											also bewarb ich mich
für ein Stipendium in Delhi,
											das 2.500 km von meinem Dorf
entfernt liegt.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											In fact, I recall that the only way
I could fill out the application
											was during my commute to college.
											I did not have access to computers,
											so I had to borrow
a college junior's cell phone.
											As a woman, I could not
be seen with a cell phone,
											so I used to huddle
his phone under my shawl
											and type as slowly as possible
											to ensure that I would not be heard.
											After many rounds of interviews,
											I got into the fellowship program
with a full scholarship.
											My father was confused,
my mother was worried —
									","
											En fait, je me souviens que le seul moyen 
était de remplir ma demande
											pendant mon trajet vers la fac.
											Je n'avais pas accès aux ordinateurs,
											j'ai donc dû emprunter 
le portable d'un camarade.
											En tant que femme, je n'avais pas le droit
d'être vue avec un portable,
											je cachais alors son téléphone
sous mon châle
											et je tapais le plus lentement possible
											pour ne pas être entendue.
											Après plusieurs entretiens,
											j'ai été acceptée dans le programme
avec une bourse complète.
											Mon père était perturbé,
ma mère était inquiète —
									","
											Die Bewerbung konnte ich nur
auf meinem Weg zur Hochschule ausfüllen.
											Ich hatte keinen Zugang zu einem Computer,
											also musste ich das Handy
eines Freundes borgen.
											Als Frau konnte ich mich nicht öffentlich
mit einem Handy sehen lassen,
											also versteckte ich sein Handy
unter meinem Schal
											und tippte so langsam wie möglich,
											damit es wirklich keiner hört.
											Nach vielen Interviews
											wurde ich im Programm
mit einem Vollstipendium angenommen.
											Mein Vater war verwirrt,
meine Mutter machte sich Sorgen —
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Applaus)
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											My father was confused,
my mother was worried,
											but I felt butterflies in my stomach
											because I was going
to step out of my village
											for the first time
											to study in the national capital.
									","
											Mon père était perturbé,
ma mère était inquiète,
											mais j'avais des papillons dans le ventre
											parce que j'allais quitter mon village
											pour la première fois
											pour aller étudier dans la capitale.
									","
											Mein Vater war verwirrt,
meine Mutter machte sich Sorgen,
											aber ich hatte Schmetterlinge im Bauch,
											denn ich würde zum ersten Mal
											mein Dorf verlassen,
											um in der Hauptstadt zu studieren.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Of the 97 fellows selected that year,
											I was the only rural college graduate.
											There was no one there
who looked like me or spoke like me.
											I felt alienated, intimidated
and judged by many.
											One fellow called me ""Coconut Girl.""
											Can you guess why?
											Anyone?
											That's because I applied
a lot of coconut oil to my hair.
									","
											Parmi les 97 boursiers de cette année-là,
											j'étais la seule jeune diplômée
issue du milieu rural.
											Personne d'autre ne me ressemblait,
ni ne parlait comme moi.
											Je me sentais isolée, intimidée
et jugée par beaucoup.
											Un camarade m'appelait « Coconut Girl ».
											Qui peut deviner pourquoi ?
											Personne ?
											Parce que j'utilisais beaucoup
d'huile de coco dans mes cheveux.
									","
											Von den 97 in diesem Jahr
ausgewählten Stipendiaten
											war ich die einzige vom Land.
											Keiner dort sah so aus wie ich
oder sprach wie ich.
											Ich fühlte mich fremd, eingeschüchtert
und von vielen verurteilt.
											Einer nannte mich ""Kokosnussmädchen"".
											Wissen Sie warum?
											Irgendwer?
											Weil ich mir viel Kokosnussöl
ins Haar schmierte.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Another asked me where
I had learned to speak English,
											and some of my peers did not prefer
to have me on their assignment teams
											because they thought I would not be able
to contribute to their discussion.
											I felt that many of my peers
believed that a person from rural India
											could not supply anything of value,
											yet the majority of Indian
population today is rural.
											I realized that stories like mine
were considered to be an exception
											and never the expectation.
									","
											Un autre m'a demandé 
comment j'avais appris l'anglais,
											et certains ne voulaient pas de moi
dans leur groupe de travail
											parce qu'ils pensaient que je n'étais pas
capable de contribuer à la discussion.
											J'ai senti que beaucoup de mes camarades
pensaient qu'une personne de l'Inde rurale
											ne pouvait rien apporter de valeur,
											alors que la majorité de la population
indienne est rurale.
											Une histoire comme la mienne
est considérée comme une exception,
											et jamais comme une possibilité.
									","
											Ein anderer fragte mich,
wo ich Englisch gelernt hätte,
											und einige Studenten wollten mich nicht
in ihren Arbeitsgruppen haben,
											weil sie dachten, dass ich zu ihren
Aufgaben nichts beitragen könnte.
											Viele meiner Mitstudenten glaubten,
dass jemand vom ländlichen Indien
											nichts Wertvolles beitragen könnte,
											doch die Mehrheit der indischen
Bevölkerung lebt auf dem Land.
											Geschichten wie meine
wurden als Ausnahme gesehen
											und nie als die Erwartung.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											I believe that all of us are born
into a reality that we blindly accept
											until something awakens us
and a new world opens up.
											When I saw my mother's first signature
on her bidi-rolling wage book,
											when I felt the hot
Delhi air against my face
											after a 50-hour train journey,
											when I finally felt free
and let myself be,
											I saw a glimpse
of that new world I longed for,
											a world where a girl like me
is no longer a liability or a burden
											but a person of use, a person of value
											and a person of worthiness.
									","
											Je crois qu'on naît tous dans une réalité 
qu'on accepte aveuglément,
											jusqu'à ce qu'on se réveille 
et qu'un nouveau monde s'ouvre.
											Quand j'ai vu la première signature
de ma mère sur son carnet de salaire,
											quand j'ai senti l'air chaud de Delhi
sur mon visage
											après un trajet de 50 heures en train,
											quand je me suis enfin sentie libre
et moi-même,
											j'ai eu un aperçu de ce nouveau monde
que je désirais,
											un monde dans lequel une fille comme moi
n'est plus un fardeau,
											mais une personne de valeur, utile
											et une personne de mérite.
									","
											Wir werden alle in eine Realität geboren,
die wir blind akzeptieren,
											bis uns etwas aufwachen lässt
und sich uns eine neue Welt eröffnet.
											Als meine Mutter zum ersten Mal
ihr Gehaltsbuch unterschrieb,
											als mir die heiße Luft in Delhi
ins Gesicht schlug,
											nach 50 Stunden im Zug,
											als ich mich schließlich frei fühlte
und ich selbst sein konnte,
											da sah ich kurz diese neue Welt,
die ich mir ersehnte.
											Eine Welt, wo ein Mädchen wie ich 
nicht länger eine Bürde oder Last ist,
											sondern eine hilfreiche
und wertvolle Person,
											eine Person mit Würde.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											By the time my fellowship ended,
my life had changed.
											Not only had I traced my lost voice,
											but also had a choice
to make myself useful.
											I was 22.
											I came back to my village
to set up the Bodhi Tree Foundation,
											an institution that supports rural youth
											by providing them with education,
life skills and opportunities.
											We work closely with our rural youth
											to change their life
and to benefit our communities.
									","
											À la fin de ma bourse,
ma vie avait changé.
											J'avais non seulement retrouvé ma voix,
											mais j'avais aussi le choix
de me rendre utile.
											J'avais 22 ans.
											Je suis retournée dans mon village 
pour créer la fondation Bodhi Tree,
											une institution qui soutient
la jeunesse rurale
											en leur donnant une éducation,
des compétences et des opportunités.
											On travaille avec les jeunes
											pour changer leur vie 
et aider nos communautés.
									","
											Am Ende meines Studiums
hatte sich mein Leben verändert.
											Ich hatte nicht nur
meine Stimme wiedergefunden,
											sondern ich hatte auch die Wahl,
mich nützlich zu machen.
											Ich war 22.
											Ich kehrte in mein Dorf zurück
und gründete die Bodhi Tree Stiftung,
											die die Jugend auf dem Land unterstützt,
											indem sie ihnen Bildung, Kompetenzen
und Möglichkeiten schenkt.
											Wir arbeiten eng mit ihnen zusammen,
											um ihr Leben zu verändern
und unseren Dorfgemeinschaften zu helfen.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											How do I know my institution is working?
											Well, six months ago, we had a new joinee.
											Her name is Kaviarasi.
											I first spotted her
in a local college in Tirunelveli
											during one of my training sessions.
											As you can see, she has a smile
which you can never forget.
											We guided her to get an opportunity
to study at Ashoka University, Delhi.
											The best part of her story is that
she is now back at Bodhi Tree as a trainer
											working with dedication to make a change
in the lives of others like her.
											Kaviarasi doesn't want
to feel like an exception.
											She wants to be of use
to others in this world.
									","
											Comment savoir que
mon institution fonctionne ?
											Il y a six mois, une nouvelle personne
nous a rejoints.
											Elle s'appelle Kaviarasi.
											Je l'ai repérée à l'université locale
de Tirunelveli
											pendant l'une de mes séances de formation.
											On peut voir qu'elle a 
un sourire remarquable.
											On l'a aidée à aller étudier 
à l'université d'Ashoka, à Delhi.
											Le meilleur, c'est qu'elle est de retour 
à Bodhi Tree en tant que formatrice
											travaillant avec dévouement à changer
la vie d'autres comme elle.
											Kaviarasi ne veut pas avoir l'impression
d'être une exception.
											Elle veut être utile aux autres
dans ce monde.
									","
											Woher weiß ich, dass es funktioniert?
											Vor sechs Monaten hatten wir
eine neue Teilnehmerin.
											Sie heißt Kaviarasi.
											Ich entdeckte sie in einem
lokalen College in Tirunelveli
											während einer meiner Schulungen.
											Sie hat ein Lächeln,
das man nicht vergessen kann.
											Wir verhalfen ihr zu einem Studium
an der Ashoka Universität, Delhi.
											Das Beste ist, dass sie nun als Lehrerin
zurück in Bodhi Tree ist.
											Sie arbeitet hingebungsvoll,
um das Leben anderer zu verändern.
											Kaviarasi will sich nicht
wie eine Ausnahme fühlen.
											Sie möchte Anderen
von Nutzen sein.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Recently, Kaviarasi mentored Anitha,
											who also comes
from a remote, rural village,
											lives in a 10-foot-by-10-foot home,
											her parents are also farm laborers.
											Kaviarasi helped Anitha secure admission
in a prestigious undergraduate program
											in a top university in India
with a full scholarship.
											When Anitha's parents
were reluctant to send her that far,
											we asked the district
administration officials
											to speak to Anitha's parents,
											and it worked.
									","
											Récemment, Kaviarasi a guidé Anitha,
											qui vient aussi d'un village reculé,
											vit dans une maison de neuf m²,
											ses parents sont aussi ouvriers agricoles.
											Kaviarasi a aidé Anitha à intégrer 
un prestigieux programme
											dans une grande fac indienne
avec une bourse complète.
											Devant la réticence de ses parents
à l'envoyer aussi loin,
											on a demandé aux membres
du comité de district
											de parler aux parents d'Anitha,
											et ça a marché.
									","
											Vor Kurzem hat Kaviarasi Anitha betreut,
											die auch aus einem entlegenen Dorf stammt,
											in einer 3 × 3 m großen Hütte wohnt,
											und deren Eltern auch Landarbeiter sind.
											Kaviarasi half Anitha, die Zusage
zu einem namhaften Studium
											in einer Universität in Indien
mit Vollstipendium zu bekommen.
											Als Anithas Eltern zögerten,
sie so weit weggehen zu lassen,
											baten wir die Regierungsbeamten
des Distrikts darum,
											mit Anithas Eltern zu sprechen,
											und es funktionierte.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											And then there is Padma.
											Padma and I went to college together.
											She's the first in her entire village
to attend graduation.
											She had been working with me at Bodhi Tree
											until one day she decides
to go to graduate school.
											I asked her why.
											She told me that she wanted to make sure
											that she would never be
a liability or a burden to anyone
											at any point in her life.
									","
											Et il y a Padma.
											Nous sommes allées à la fac ensemble.
											Elle est la première diplômée 
de son village.
											Elle travaillait avec moi à Bodhi Tree
											jusqu'à ce qu'elle décide d'aller
à l'école supérieure.
											Je lui ai demandé pourquoi.
											Elle a dit qu'elle voulait s'assurer
											ne jamais être un fardeau 
pour qui que ce soit
											à aucun moment de sa vie.
									","
											Dann gibt es noch Padma.
											Padma und ich waren zusammen
auf dem College.
											Sie ist die erste Studentin
in ihrem ganzen Dorf.
											Sie hatte mit mir
bei Bodhi Tree gearbeitet,
											bis sie sich eines Tages
entschied zu studieren.
											Ich fragte sie warum.
											Sie sagte mir,
											dass sie ganz sicher sein wollte,
in ihrem gesamten Leben
											niemals eine Verpflichtung
oder eine Last für jemanden zu sein.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Padma, Anitha and Kaviarasi
											grew up in the most tough
families and communities
											one could only imagine.
											Yet the journey of finding
my usefulness in this world
											served them in finding
their usefulness to this world.
									","
											Padma, Anitha et Kaviarasi
											ont grandi dans les communautés
et familles
											les plus difficiles qu'on puisse imaginer.
											Mais ma quête d'utilité dans ce monde
											leur a servi à trouver leur utilité
pour ce monde.
									","
											Padma, Anitha und Kaviarasi
											wuchsen in den schwierigsten
Familien und Dörfern auf,
											die man sich nur vorstellen kann.
											Doch der Weg, wie ich meinen Wert
in dieser Welt fand,
											half ihnen dabei, ihren Wert
für diese Welt zu entdecken.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Of course there are challenges.
											I'm aware change
does not happen overnight.
											A lot of my work involves working
with families and communities
											to help them understand
why getting an education
											is useful for everyone.
											The quickest way
to convince them is by doing.
											When they see their kids
getting a real education,
											getting a real job, they begin to change.
									","
											Bien sûr, il y a des défis.
											Je sais que le changement
n'arrive pas soudainement.
											Je travaille beaucoup 
avec les familles et communautés
											pour les aider à comprendre
pourquoi l'éducation
											est utile à tous.
											Agir permet de les convaincre rapidement.
											Quand ils voient leurs enfants
s'instruire,
											avoir un vrai travail, 
ils commencent à changer.
									","
											Ja, es gibt Herausforderungen.
											Ich weiß, dass Veränderungen
nicht sofort kommen.
											Ich arbeite viel mit Familien
und Dorfgemeinschaften,
											damit sie verstehen,
											warum Bildung für jeden nützlich ist.
											Der schnellste Weg sie zu überzeugen,
ist durch das Handeln.
											Wenn sie sehen,
wie ihre Kinder echte Bildung
											und einen guten Job bekommen,
ändern sie sich langsam.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											The best example
is what happened at my home.
											I was recently given an award
in recognition of my social work
											by the chief minister of my state.
											That meant I was going
to be on television.
									","
											Ce qui s'est passé chez moi 
en est un bon exemple.
											J'ai reçu une récompense 
pour mon travail social
											du Ministre en chef de l'État.
											J'allais donc passer à la télévision.
									","
											Das beste Beispiel ist,
was in meinem Zuhause passierte.
											Ich bekam einen Preis
in Anerkennung meiner sozialen Arbeit,
											vom Ministerpräsidenten in meinem Staat.
											Ich würde also im Fernsehen zu sehen sein.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											Everyone was hooked on to the television
that morning, including my parents.
											I would like to believe
that seeing her daughter on television
											made my mother feel useful too.
											Hopefully, she will stop
pressuring me to get married now.
									","
											Tout le monde était collé à la télé,
y compris mes parents.
											Je voudrais croire que
voir sa fille à la télé
											a aussi permis à ma mère 
de se sentir utile.
											Espérons maintenant qu'elle arrête 
de me forcer à me marier.
									","
											Alle waren vor dem Fernseher an dem Tag,
											auch meine Eltern.
											Ich möchte glauben, dass meine Mutter,
als sie ihre Tochter im Fernsehen sah,
											sich auch nützlich fühlte.
											Hoffentlich wird sie nun aufhören,
mich verheiraten zu wollen.
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
											(Laughter)
									","
											(Rires)
									","
											(Gelächter)
									",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
"
","
","
",How education helped me rewrite my life,Ashweetha Shetty,10:41,"education,india,children,personal growth,potential,future,society,social change,activism,community,women"
