en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
											So okay, determining whether or not
											something is abusive without context,
											definitely hard.
									","
											Por eso determinar 
si algo es o no
											abusivo sin tener contexto,
											sin duda es difícil.
									","
											(Risos)
											Portanto, determinar se uma coisa
											é ou não ofensiva, sem qualquer contexto,
									","
											Also festzustellen,
ob etwas beleidigend ist,
											ohne den Zusammenhang zu kennen,
											ist wirklich schwer.
									",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
											Let's look at spam.
											Here's an example of an account engaged
											in classic spammer behavior,
											sending the exact same message
											to thousands of people.
											While this is a mockup I put
together using my account,
											we see accounts doing this all the time.
											Seems pretty straightforward.
											We should just automatically suspend accounts
											engaging in this kind of behavior.
											Turns out there's some exceptions to that rule.
											Turns out that that message
could also be a notification
											you signed up for that the International
Space Station is passing overhead
											because you wanted to go outside
											and see if you could see it.
											You're not going to get that chance
											if we mistakenly suspend the account
											thinking it's spam.
									","
											Veamos el spam.
											Este es el ejemplo de 
una cuenta que participó
											en una conducta clásica de spam,
											enviando exactamente 
el mismo mensaje
											a miles de personas.
											Si bien este es un ejemplo 
que hice con mi cuenta,
											vemos cuentas que hacen 
esto todo el tiempo.
											Parece bastante simple.
											Deberíamos suspender 
automáticamente las cuentas
											que tienen este comportamiento.
											Pero resulta que hay 
excepciones a la regla.
											Puede que ese mensaje 
podría ser una suscripción
											a una notificación que indica si la 
Estación Espacial está pasando por encima
											porque uno quería salir
											y tratar de verla.
											No tendrán esa oportunidad
											si suspendemos la cuenta por error
											pensando que es spam.
									","
											é muito difícil.
											Vejamos o ""spam"".
											Temos aqui um exemplo duma conta
											do clássico comportamento de ""spam""
											que envia a mesmíssima mensagem
											a milhares de pessoas.
											Embora isto seja uma maqueta 
que eu fiz na minha conta,
											vemos contas a fazer isto muitas vezes.
											Parece muito simples.
											Devíamos suspender 
automaticamente as contas
											que incorrem neste tipo de comportamento.
											Acontece que há algumas 
exceções a esta regra.
											Acontece que a mensagem também 
pode ser uma notificação que assinámos
											para a Estação Espacial Internacional 
que está a passar lá em cima,
											porque queríamos sair à rua
											e ver se conseguíamos vê-la.
											Não vamos correr o risco
											de suspender a conta erradamente
									","
											Schauen wir uns mal Spam an.
											Hier ein Twitter-Account,
											der sich wie ein klassischer 
Spam-Account verhält,
											indem er denselben Tweet
											an Tausende von Leuten schickt.
											Dieses Beispiel ist von 
meinem Account konstruiert,
											aber wir beobachten welche, 
die das ständig tun.
											Scheint ziemlich eindeutig zu sein.
											Wir sollten Accounts,
											die sich so verhalten, 
einfach automatisch sperren.
											Es gibt aber ein paar 
Ausnahmen von der Regel.
											Vielleicht haben Sie 
die Nachricht sogar angefordert,
											weil Sie wissen wollen, 
wann sich die Internationale Raumstation
											über Ihnen befindet, weil Sie raus gehen
											und schauen wollen, ob Sie sie entdecken.
											Das könnten Sie nicht,
											wenn wir versehentlich
den Account sperren würden,
											weil wir denken, es ist Spam.
									",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
											Okay. Let's make the stakes higher.
											Back to my account,
											again exhibiting classic behavior.
											This time it's sending the same message and link.
											This is often indicative of 
something called phishing,
											somebody trying to steal another
person's account information
											by directing them to another website.
											That's pretty clearly not a good thing.
											We want to, and do, suspend accounts
											engaging in that kind of behavior.
											So why are the stakes higher for this?
											Well, this could also be a bystander at a rally
											who managed to record a video
											of a police officer beating a non-violent protester
											who's trying to let the world know what's happening.
											We don't want to gamble
											on potentially silencing that crucial speech
											by classifying it as spam and suspending it.
											That means we evaluate hundreds of parameters
											when looking at account behaviors,
											and even then, we can still get it wrong
											and have to reevaluate.
									","
											Bien, subamos la apuesta.
											Volvamos a mi cuenta,
											veamos el comportamiento clásico.
											Esta vez se está enviando 
el mismo mensaje y enlace.
											A menudo es indicativo
de algo llamado <i>phishing</i>,
											alguien que trata de robar la información 
de la cuenta de otra persona
											redirigiéndolos a otro sitio web.
											Eso claramente no es algo bueno.
											Queremos hacerlo, lo hacemos, 
suspendemos las cuentas
											que tienen ese comportamiento.
											¿Por qué los riesgos son 
más altos en este caso?
											Bueno, también podría ser 
un espectador en un mitin
											que grabó un video
											de un oficial de policía que golpea 
a un manifestante no violento
											que trata de contarle 
al mundo lo que ocurre.
											No queremos participar
											potencialmente silenciando 
ese discurso crucial
											tildándolo de spam y suspendiéndolo.
											Eso significa que evaluamos 
cientos de parámetros
											al analizar el comportamiento 
de las cuentas
											y aún así, todavía 
podemos equivocarnos
											y tenemos que volver a evaluar.
									","
											pensando que é ""spam"".
											Vamos piorar as coisas.
											Voltando à minha conta,
											que exibe de novo 
um comportamento clássico.
											Desta vez está a enviar 
a mesma mensagem e ligação.
											Isto quase sempre indica 
uma coisa chamada ""phishing"".
											Alguém que tenta roubar informações 
da conta de outra pessoa,
											encaminhando-a para outro ""website"".
											Obviamente, não é nada bom.
											Queremos, e suspendemos as contas
											que se envolvem 
neste tipo de comportamento.
											Então porque é que isto é tão grave?
											Bem, também pode ser 
um espetador num comício
											que conseguiu registar em vídeo
											um polícia a bater 
num manifestante não violento
											Está a tentar que o mundo saiba 
o que aconteceu.
											Não queremos correr o risco
											de silenciar esse discurso fundamental
											classificando-o como ""spam"" 
e suspendendo-o.
											Isto significa que avaliamos 
centenas de parâmetros
											quando observamos 
os comportamentos das contas
											e, mesmo assim, podemos enganar-nos
									","
											Okay. Legen wir die Latte höher.
											Kehren wir zurück zu meinem Account
											und zeigen wir wieder 
klassisches Verhalten.
											Dieses Mal sendet er die 
gleiche Nachricht mit gleichem Link,
											was oft ein Anzeichen für ""Phishing"" ist:
											Jemand versucht, Account-Infos 
einer anderen Person zu stehlen,
											indem er sie zu einer 
anderen Webseite lotst.
											Das ist natürlich nicht besonders nett.
											Wir möchten Accounts, die so etwas tun,
											sperren und tun das auch.
											Also warum liegt hier die Latte höher?
											Es könnte auch ein Augenzeuge sein,
											dem es gelang,
einen Polizisten zu filmen,
											der einen friedlichen 
Demonstranten schlägt,
											und Ersterer versucht, die Welt über 
die Zustände aufzuklären.
											Wir wollen nicht riskieren,
											so wichtige Nachrichten zu unterdrücken,
											indem wir sie als Spam 
kennzeichnen und aussortieren.
											Deshalb erheben wir Hunderte 
von Parametern
											beim Beobachten eines Accounts,
											und trotzdem können wir uns irren
											und müssen Entscheidungen zurücknehmen.
									",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
											Now, given the sorts of challenges I'm up against,
											it's crucial that I not only predict
											but also design protections for the unexpected.
											And that's not just an issue for me,
											or for Twitter, it's an issue for you.
											It's an issue for anybody who's building or creating
											something that you think is going to be amazing
											and will let people do awesome things.
											So what do I do?
											I pause and I think,
											how could all of this
											go horribly wrong?
											I visualize catastrophe.
											And that's hard. There's a sort of
											inherent cognitive dissonance in doing that,
											like when you're writing your wedding vows
											at the same time as your prenuptial agreement.
											(Laughter)
											But you still have to do it,
											particularly if you're marrying 
500 million tweets per day.
											What do I mean by ""visualize catastrophe?""
											I try to think of how something as
											benign and innocuous as a picture of a cat
											could lead to death,
											and what to do to prevent that.
											Which happens to be my next example.
											This is my cat, Eli.
											We wanted to give users the ability
											to add photos to their tweets.
											A picture is worth a thousand words.
											You only get 140 characters.
											You add a photo to your tweet,
											look at how much more content you've got now.
											There's all sorts of great things you can do
											by adding a photo to a tweet.
											My job isn't to think of those.
											It's to think of what could go wrong.
									","
											Ahora, dado los desafíos 
que enfrentamos
											es crucial no solo predecir
											sino también diseñar protecciones 
para lo inesperado.
											Y eso no solo es 
un problema para mí,
											o para Twitter, 
es un problema para Uds.
											Es un problema para cualquiera 
que esté construyendo o creando
											algo que uno cree que será increíble
											y le permitirá a la gente 
hacer cosas impresionantes.
											Entonces ¿qué hago?
											Me detengo y pienso,
											¿cómo podría todo esto
											terminar muy mal?
											Visualizo la catástrofe.
											Y eso es difícil. 
Hay una especie
											de disonancia cognitiva en esto,
											como cuando estás declarando 
los votos matrimoniales
											y al mismo tiempo 
el acuerdo prenupcial.
											(Risas)
											Y aún así hay que hacerlo,
											sobre todo si te estás casando 
con 500 millones de tuits por día.
											¿A qué me refiero con 
""visualizo la catástrofe""?
											Trato de pensar cómo algo
											tan benigno e inocuo 
como la foto de un gato
											podría llevar a la muerte,
											y qué hacer para evitarlo.
											Que resulta ser 
mi siguiente ejemplo.
											Este es mi gato, Eli.
											Queríamos darle a los 
usuarios la posibilidad
											de agregar fotos a sus tuits.
											Una foto vale más que mil palabras.
											Solo tienes 140 caracteres.
											Agregas una foto al tuit,
											y mira cuánto más contenido 
tienes ahora.
											Pueden hacerse grandes cosas
											al agregar una foto a un tuit.
											Mi trabajo no es pensar en eso.
											Es pensar qué puede terminar mal.
									","
											e temos que reavaliar.
											Dados os tipos de desafios que enfrento,
											é fundamental que eu não só preveja
											mas também conceba 
proteções para o inesperado.
											E isso não é uma questão 
apenas para mim, nem para o Twitter.
											É uma questão para todos nós.
											É uma questão para todos 
os que constroem
											ou criam algo que pensamos 
que vai ser espantoso
											e vai permitir que as pessoas 
façam coisas fantásticas.
											Então, o que é que eu faço?
											Faço uma pausa e penso:
											""Como é que tudo isto
											""pode correr terrivelmente mal?""
											Visualizo catástrofes.
											E é difícil. Há uma espécie
											de dissonância cognitiva inerente, 
quando fazemos isso.
											É como escrever os votos de casamento
											ao mesmo tempo que o contrato pré-nupcial.
											(Risos)
											Mas temos que o fazer,
											especialmente, se casamos com 
500 milhões de ""tweets"" por dia.
											O que é que eu quero dizer 
com ""visualizar catástrofes""?
											Tento pensar se uma coisa,
											tão benigna e inofensiva 
como a imagem de um gato,
											pode levar à morte
											e o que fazer para impedir isso.
											Vai ser esse o meu próximo exemplo.
											Este é o meu gato Eli.
											Quisemos dar aos utilizadores 
a possibilidade
											de juntar fotos aos seus ""tweets"".
											Uma imagem vale por mil palavras,
											basta juntar 140 carateres.
											Juntamos uma foto ao nosso ""tweet"".
											Vejam como ficamos muito mais satisfeitos.
											Há imensas coisas ótimas que podemos fazer
											juntando uma foto a um ""tweet"".
											O meu trabalho não é pensar nelas.
									","
											Angesichts der Herausforderungen, 
denen ich gegenüberstehe,
											ist es wichtig, dass ich Probleme 
nicht nur voraussehe,
											sondern mich auch gegen 
das Unerwartete wappne.
											Und das ist nicht nur ein Thema für mich
											oder für Twitter,
es ist auch eines für Sie.
											Es ist ein Thema für jeden, 
der etwas erschafft,
											von dem er denkt,
es könnte etwas Wundervolles werden
											und Leute könnten tolle Sachen machen.
											Also was mache ich?
											Ich lege einen Pause ein und denke,
											wie könnte all das
											schrecklich schief laufen?
											Ich stelle mir Katastrophen vor.
											Und das ist schwer.
											Da entsteht im Kopf eine Art 
ständige ""kognitive Dissonanz"",
											so als ob man
beim Schreiben seines Ehegelübdes
											gleichzeitig den Ehevertrag aufsetzt.
											(Gelächter)
											Aber man muss es tun,
											besonders, wenn man 500 Millionen 
Tweets täglich ""heiratet"".
											Was meine ich mit 
""ich stelle mir Katastrophen vor""?
											Ich versuche mir auszudenken,
											wie etwas so Niedliches und Unschuldiges 
wie ein Katzenbild
											zum Tode führen könnte
											und wie wir das verhindern können.
											Das ist also mein nächstes Beispiel.
											Das ist meine Katze Eli.
											Wir wollten Usern die Möglichkeit bieten,
											ihren Tweets Fotos beizufügen.
											Ein Bild sagt mehr als 1 000 Worte.
											Man hat nur 140 Zeichen.
											Wenn man seinem Tweet ein Foto beifügt,
											transportiert er wesentlich mehr Inhalt.
											Man kann viele tolle Sachen tun,
											indem man einem Tweet ein Foto beifügt.
											Mein Job ist nicht, darüber nachzudenken.
											Ich muss darüber nachdenken, 
was schief laufen könnte.
									",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
											How could this picture
											lead to my death?
											Well, here's one possibility.
											There's more in that picture than just a cat.
											There's geodata.
											When you take a picture with your smartphone
											or digital camera,
											there's a lot of additional information
											saved along in that image.
											In fact, this image also contains
											the equivalent of this,
											more specifically, this.
											Sure, it's not likely that someone's going to try
											to track me down and do me harm
											based upon image data associated
											with a picture I took of my cat,
											but I start by assuming the worst will happen.
											That's why, when we launched photos on Twitter,
											we made the decision to strip that geodata out.
											(Applause)
											If I start by assuming the worst
											and work backwards,
											I can make sure that the protections we build
											work for both expected
											and unexpected use cases.
									","
											¿Cómo esta imagen puede
											llevarme a la muerte?
											Bueno, esta es 
una posibilidad.
											Hay mucho más que 
un gato en esa foto.
											Hay información geográfica.
											Cuando tomas una foto con tu móvil
											o con tu cámara digital
											hay mucha información adicional
											guardada junto con esa imagen.
											De hecho, esta imagen 
también contiene
											el equivalente a esto,
											más específicamente, esto.
											Seguro, no es probable 
que alguien trate
											de localizarme y hacerme daño
											basado en los datos 
asociados a la foto
											que le tomé a mi gato,
											pero empiezo suponiendo 
que ocurrirá lo peor.
											Por eso, cuando lanzamos 
las fotos en Twitter,
											tomamos la decisión de quitar 
los datos geográficos.
											(Aplausos)
											Si empiezo suponiendo lo peor
											y voy hacia atrás,
											puedo asegurar que las 
protecciones que construimos
											funcionan para los casos
											esperados y para los inesperados.
									","
											É pensar no que pode correr mal.
											Como é que esta foto
											pode levar à minha morte?
											Bem, há uma possibilidade.
											Há mais coisas naquela foto 
do que um simples gato.
											Há dados geográficos.
											Quando tiramos uma fotografia 
com o nosso ""smartphone""
											ou câmara digital,
											há muitas informações adicionais
											gravadas juntamente com a imagem.
											De facto, esta imagem também contém
											o equivalente a isto,
											mais especificamente, a isto.
											Claro, não é provável que alguém vá tentar
											localizar-me, e fazer-me mal
											com base em dados de uma imagem
											associada a uma foto que eu tirei ao gato.
											Mas parto do princípio que acontece o pior.
											Foi por isso que, quando 
publicámos fotos no Twitter,
											tomámos a decisão de eliminar 
os dados geográficos.
											(Aplausos)
											Se eu começar por assumir o pior
											e trabalhar daí para trás.
											tenho a certeza de que 
as proteções que construímos
											funcionam para os casos esperados
									","
											Wie könnte dieses Bild
											zu meinem Tod führen?
											Hier ist eine Möglichkeit:
											Das Bild zeigt mehr als nur eine Katze.
											Es beinhaltet auch Geodaten.
											Wenn man ein Bild mit dem Smartphone
											oder der Digitalkamera aufnimmt,
											gibt es eine Menge mehr Informationen,
											die mit dem Bild gespeichert werden.
											Tatsächlich beinhaltet dieses Bild
											ungefähr das.
											Genauer gesagt: das.
											Es ist unwahrscheinlich,
dass jemand versucht,
											mich aufzuspüren und mir weh zu tun,
											aufgrund von Bilddaten eines Fotos,
											das ich von meiner Katze gemacht habe,
											aber ich muss immer 
das Schlimmste annehmen.
											Deshalb entschieden wir, 
als wir damit begannen,
											bei Fotos auf Twitter 
die Geodaten rauszuziehen.
											(Applaus)
											Ich gehe vom Schlimmsten aus
und arbeite mich dann rückwärts.
											So funktionieren die Sicherheitsmaßnahmen
											sowohl für die erwarteten als auch
											für die unerwarteten Fälle.
									",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
"
","
","
","
",Protecting Twitter users (sometimes from themselves),Del Harvey,9:19,"security,social media,technology"
