es,fr,de,title,speaker,duration,tags
"
											Y entonces...
											la realidad imitó la caricatura
											el día que Donald Trump se convirtió
en el presidente de EE. UU.
									","
											Et puis...
											la réalité a imité la caricature
											le jour où Donald Trump est devenu
président des États-Unis d'Amérique.
									","
											Und dann ...
											wurde die Karikatur zur Realität
											an dem Tag als Donald Trump Präsident 
der Vereinigten Staaten von Amerika wurde.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Saben, la gente se nos acerca y nos dice:
											""Uds. los caricaturistas la tienen fácil.
¿Con personas como Trump?""
											Bueno, no, no es tan sencillo
											caricaturizar a un hombre
que es en sí mismo una caricatura.
									","
											Les gens viennent nous voir
et nous disent :
											« Pour vous les caricaturistes, c'est trop
simple avec des gens comme Trump ? »
											Eh bien non, ce n'est pas facile
											de caricaturer un homme
qui est lui-même une caricature.
									","
											Wissen Sie, die Leute sagen zu uns:
											""Es ist zu leicht für euch Karikaturisten.
Ich meine — mit Leuten wie Trump?""
											Nein, es ist nicht einfach
											einen Mann zu karikieren,
der selbst schon eine Karikatur ist.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											No.
									","
											Non.
									","
											Nein.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Los populistas no son
un blanco fácil para la sátira
											porque un día tratas de captarlos,
											y al día siguiente, te superan.
											Por ejemplo, tan pronto como fue elegido,
											traté de imaginarme el tweet que
Trump enviaría en la víspera de Navidad.
											Así que hice esto, ¿de acuerdo?
									","
											Les populistes ne sont pas
une cible facile pour la satire :
											vous essayez de bien les caricaturer,
											le lendemain ils vous dépassent.
											Par exemple, dès que Trump a été élu,
											j'ai essayé d'imaginer le tweet
que Trump enverrait au réveillon de Noël.
											J'ai fait ce dessin :
									","
											Populisten sind 
kein leichtes Ziel für Satire.
											Weil man sie zuerst genau festnageln will
											und dann übertreffen sie dich.
											Zum Beispiel, als er gewählt worden war,
											versuchte ich mir den Tweet vorzustellen,
											den Trump am Heiligen Abend senden würde.
											Ich machte also das.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[Feliz Navidad a todos. Excepto
a esos páteticos perdedores. Triste]
									","
											[Joyeux Noël à tous ! Sauf à ces
pathétiques perdants. Tellement triste.]
									","
											[Frohe Weihnachten an alle! Außer an all
diese erbärmlichen Loser. Traurig.]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Y al día siguiente, Trump tuiteó esto:
									","
											Le jour d'après, Trump a tweeté :
									","
											Am nächsten Tag twitterte Trump das:
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[Feliz año nuevo a todos,
incluidos mis muchos enemigos
											y los que lucharon contra mí
y perdieron tanto
											que no saben qué hacer. ¡Besos!]
									","
											[Bonne année à tous,
y compris à mes nombreux ennemis
											et à ceux qui m'ont affronté
et ont tant perdu
											qu'ils ignorent quoi faire. Bisous !]
									","
											[Frohes neues Jahr an alle,
auch an meine vielen Feinde,
											die mich bekämpft
und kläglich verloren haben
											und nun nicht weiterwissen. Alles Liebe!]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											¡Es lo mismo!
									","
											C'est la même chose !
									","
											Es ist genau das gleiche!
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Esta es la era de los hombres fuertes.
											Y pronto, Donald Trump fue capaz de
conocer a su héroe, Vladimir Putin,
											y así es como fue su primer encuentro:
									","
											C'est l'ère des hommes forts.
											Peu après, Donald Trump a pu rencontrer
son héros, Vladimir Poutine,
											et voici comment s'est déroulée
la première rencontre :
									","
											Dies ist die Ära der starken Männer.
											Und bald konnte Trump seinen persönlichen 
Helden treffen, Vladimir Putin.
											So lief das erste Meeting:
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[Te ayudaré a encontrar a los hackers.
Dame tu contraseña]
									","
											[Je vais t'aider avec les hackers.
Donne-moi ton mot de passe.]
									","
											[Ich helfe dir die Hacker zu finden.
Gib mit dein Passwort.]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Y no me estoy inventando nada.
											Salió de esa primera reunión diciendo
que los dos habían acordado
											un grupo de trabajo conjunto
sobre ciberseguridad.
											Es cierto, si lo recuerdan.
									","
											Je n'invente rien.
											Trump est sorti de cette réunion en disant
qu'il s'était accordé avec Poutine
											sur une force conjointe de cybersécurité.
											C'est vrai, si vous vous en souvenez.
									","
											Ich erfinde das nicht.
											Er kam aus dem ersten Meeting und sagte,
											dass sie sich auf
eine gemeinsame Taskforce
											für Internetsicherheit geeinigt hatten.
											Das ist die Wahrheit. Erinnern Sie sich?
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											¡Oh, quién hubiera imaginado
las cosas que vimos en estos 20 años!
											Vimos a Gran Bretaña correr
hacia una salida de la Unión Europea.
									","
											Qui aurait imaginé les choses que
nous avons vues ces 20 dernières années ?
											La Grande-Bretagne s'est précipitée vers
la sortie de l'Union européenne.
									","
											Wer hätte sich das vorstellen können,
											was wir die letzten 20 Jahre erlebten?
											Wir sahen zu, wie Großbritannien
auf einen EU-Austritt zusteuert.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[¿Un Brexit duro?]
									","
											[Brexit dur ?]
									","
											[Harter Brexit?]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											En Oriente Medio, creímos por un tiempo
											en el milagro democrático
de la Primavera Árabe.
											Vimos caer a dictadores,
vimos a otros aguantar.
									","
											Au Moyen-Orient, nous avons cru un moment
											au miracle démocratique
du Printemps arabe.
											Nous avons vu des dictateurs tomber,
d'autres s'accrocher.
									","
											Im Nahen Osten glaubten wir eine Zeit lang
											an das demokratische Wunder
des Arabischen Frühlings.
											Wir sahen den Fall einiger Diktatoren
und andere die durchhielten.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Y luego tenemos la intemporal
dinastía Kim de Corea del Norte.
											Estos tipos parecen recién
salidos de Cartoon Network.
											Tuve la suerte de poder
dibujar a dos de ellos.
											Kim Jong-il, el padre,
											cuando murió hace unos años,
que fue un momento muy peligroso.
									","
											Et puis il y a l'éternelle
dynastie Kim en Corée du Nord.
											Ils semblent tout droit sortis
d'une chaîne de dessins animés.
											J'ai eu la chance de pouvoir
dessiner deux d'entre eux.
											Kim Jong-il, le père,
											est mort il y a quelques années,
à un moment très dangereux.
									","
											Und dann ist da noch 
die zeitlose Kim-Dynastie Nordkoreas.
											Diese Typen scheinen direkt 
dem Cartoon Network zu entspringen.
											Ich hatte die Ehre, zwei von ihnen
zeichnen zu dürfen.
											Kim Jong-il, den Vater
als er vor ein paar Jahren starb.
											
Das war ein sehr gefährlicher Moment.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[¡Eso estuvo cerca!]
									","
											[On n'est pas passé loin !]
									","
											[Das war knapp!]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Eso fue...
									","
											C'était –
									","
											Das war —
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Aplausos)
									","
											(Applaudissements)
									","
											(Applaus)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Y luego el hijo, Kim Jong-un,
											demostró ser un valioso sucesor al trono.
											Ahora es amigo del presidente de EE. UU.
											Se encuentran todo el rato,
y hablan como si fueran amigos.
									","
											Et puis le fils, Kim Jong-un,
											s'est montré un digne
successeur sur le trône.
											Il est maintenant ami
avec le président américain.
											Ils se rencontrent tout le temps
et ils bavardent comme des amis.
									","
											Der Sohn, Kim Jong-un,
											erwies sich als ehrwürdiger Thronfolger.
											Er ist mit dem US-Präsidenten befreundet.
											Sie treffen sich die ganze Zeit
und unterhalten sich wie Freunde.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[¿Qué tipo de gel fijador usas?]
									","
											[Quel est ton gel coiffant ?]
									","
											[Welches Haargel?]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											¿Deberíamos estar sorprendidos
											de vivir en un mundo
											dirigido por ególatras?
											¿Y si solo fueran un reflejo
de nosotros mismos?
											Mirennos a todos, a cada uno de nosotros.
									","
											Devrions-nous être surpris
											de vivre dans un monde
											dirigé par des égocentriques ?
											Et s'ils étaient à notre image ?
											Regardez-nous, chacun d'entre nous.
									","
											Sollten wir überrascht sein,
in einer Welt zu leben,
											die von Egomanen regiert wird?
											Was ist, wenn diese
nur uns selbst widerspiegeln?
											Schauen Sie uns nur an,
jeden einzelnen.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Sí, amamos nuestros
teléfonos inteligentes,
											amamos nuestros selfies,
											nos amamos a nosotros mismos.
											Y gracias a Facebook,
tenemos un montón de amigos
											por todo el mundo.
											Mark Zuckerberg es nuestro amigo.
											[Lista de contactos]
									","
											Nous adorons nos téléphones,
											nous adorons nos selfies,
											nous nous adorons.
											Et grâce à Facebook,
nous avons plein d'amis
											à travers le monde.
											Marck Zuckerberg est notre ami.
									","
											Ja, wir lieben unsere Smartphones;
											wir lieben unsere Selfies;
											wir lieben uns selbst.
											Und dank Facebook, 
haben wir eine Menge Freunde
											auf der ganzen Welt.
											Mark Zuckerberg ist unser Freund.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											(Risas)
									","
											(Rires)
									","
											(Gelächter)
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Saben, él y sus compañeros
en Silicon Valley
											son los reyes y emperadores
											de nuestro tiempo.
											Mostrar que los emperadores
están desnudos,
											esa es una tarea para la sátira, ¿verdad?
											Diciendo la verdad al poder.
											Este ha sido siempre el papel
histórico del caricaturista político.
											En la década de 1830, la Francia
postrevolucionaria bajo el rey Luis Felipe
											los periodistas y caricaturistas lucharon
duro por la libertad de prensa.
											Fueron encarcelados, fueron multados
pero prevalecieron.
											Y esta caricatura del rey
hecha por Daumier
											llegó a definir al monarca.
											Marcó la historia.
											Se volvió el símbolo intemporal del
triunfo de la sátira sobre la autocracia.
									","
											Lui et ses pairs de la Silicon Valley
											sont les rois et les empereurs
											de notre époque.
											Montrer que le roi est nu,
											c'est la mission de la satire,
n'est-ce pas ?
											Dire la vérité à l'autorité.
											Cela a toujours été le rôle de
la caricature politique dans l'histoire.
											Dans les années 1830, dans la France post-
révolutionnaire du roi Louis Philippe,
											les journalistes et caricaturistes se sont
battus pour la liberté de la presse.
											Ils ont été emprisonnés, ont reçu
des amendes, mais ils l'ont emporté.
											Cette caricature du roi par Daumier
											en est venue à définir le monarque.
											Elle a marqué l'histoire.
											Elle est devenue un symbole intemporel
du triomphe de la satire sur l'autocratie.
									","
											Er und seine Kollegen im Silicon Valley
											sind die Könige und Kaiser unserer Zeit.
											Zu zeigen, dass die Kaiser
keine Kleider haben,
											das ist die Aufgabe von Satire, oder?
											Den Mächtigen die Wahrheit zu sagen,
											war immer schon die historische Rolle
politischer Karikatur.
											In den 1830ern im postrevolutionären
Frankreich unter König Louis Philippe,
											kämpften die Journalisten und 
Karikaturisten hart für Pressefreiheit.
											Sie wurden eingesperrt, zahlten Strafen -
aber sie bleiben hartnäckig.
											Und diese Karikatur des Königs von Daumier
											wurde zum Sinnbild des Monarchen.
											Es prägte die Geschichte.
											Es wurde ein zeitloses Symbol der Satire
und des Triumphs über die Autokratie.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Hoy en día, 200 años después de Daumier,
											¿están los caricaturistas políticos
al borde de la extinción?
											Miren este espacio en blanco en la portada
del periódico opositor turco ""Chumhuriyet""
											Aquí es donde solían aparecer
las caricaturas de Musa Kart.
											En 2018, Musa Kart fue sentenciado
a tres años de prisión.
											¿Por hacer qué?
											Por hacer caricaturas políticas
en la Turquía de Erdoğan.
											Caricaturistas de Venezuela, Rusia
y Siria han sido forzados al exilio.
									","
											Aujourd'hui, 200 ans après Daumier,
											les caricaturistes de presse
risquent-ils de disparaître ?
											Voyez ce carré blanc en première page du
journal turc d'opposition « Cumhuriyet ».
											C'est là que figuraient
les caricatures de Musa Kart.
											En 2018, Musa Kart a été condamné
à trois ans de prison.
											Pour quel motif ?
											Pour avoir fait des caricatures
dans la Turquie d'Erdogan.
											Des caricaturistes vénézuéliens, russes,
syriens ont été contraints à l'exil.
									","
											Besteht heute, 200 Jahre
nach Daumier, das Risiko,
											dass politische Karikaturen verschwinden?
											Schauen Sie sich diesen leeren Platz
											auf der Vorderseite der Zeitung
""Cumhuriyet"" der türkischen Opposition an.
											Hier wurden immer Musa Karts
Karikaturen veröffentlicht.
											2018 wurde Musa Kart zu drei Jahren
Gefängnis verurteilt.
											Und wofür?
											Für die Veröffentlichung von politischen
Karikaturen in der Türkei unter Erdogan.
											Karikaturisten aus Venezuela, Russland
und Syrien wurden ins Exil getrieben.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Miren esta imagen.
											Parece muy inocente, ¿no?
											Aun así es tan provocativa.
											Cuando publicó esta imagen,
											Hani Abbas supo que cambiaría su vida.
											Era el año 2012, y los sirios 
salieron a las calles.
											Por supuesto, la pequeña flor roja
es el símbolo de la revolución siria.
											Muy pronto, el régimen lo persiguió
											y tuvo que huir del país.
											Un buen amigo suyo,
el caricaturista Akram Raslan,
											no consiguió salir de Siria.
											Murió torturado.
									","
											Regardez cette image.
											Elle semble bien innocente, n'est-ce pas ?
											Pourtant, elle est si provocatrice.
											Quand il a posté cette image,
											Hani Abbas savait
qu'elle allait changer sa vie.
											C'était en 2012 et les Syriens
descendaient dans la rue.
											Évidemment, la petite fleur rouge
est le symbole de la révolution syrienne.
											Peu après, le régime était à ses trousses
											et il a dû fuir le pays.
											Un bon ami à lui,
le caricaturiste Akram Raslan,
											n'a pas réussi à quitter la Syrie.
											Il est mort sous la torture.
									","
											Schauen Sie sich dieses Bild an.
											Es scheint so unschuldig, nicht wahr?
											Und doch ist es so provokativ.
											Als er dieses Bild postete,
											wusste Hani Abbas, dass es 
sein Leben verändern würde.
											2012 gingen die Syrer auf die Straße.
											Natürlich wurde die kleine rote Blume
das Symbol der syrischen Revolution.
											Schon bald wurde er vom Regime verfolgt
											und musste aus dem Land fliehen.
											Ein guter Freund von ihm, 
der Karikaturist Akram Raslan,
											schaffte es nicht aus Syrien zu fliehen.
											Er wurde zu Tode gefoltert.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											Recientemente en EE. UU.,
											algunos de los mejores dibujantes,
como Nick Anderson o Rob Rogers,
											esta es una caricatura de Rob,
									","
											Récemment, aux États-Unis,
											certains des meilleurs caricaturistes
comme Nick Anderson et Rob Rogers –
											voici un dessin de Rob –
									","
											Erst kürzlich haben in den USA
											einige der Top-Karikaturisten wie 
Nick Anderson und Rob Rogers —
											dies ist eine Karikatur von Rob —
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											[Día de los caídos en guerra 2018]
[Verdad. Honor. Estado de derecho]
									","
											[Memorial Day 2018. (Sur la tombe)
Vérité. Honneur. État de droit.]
									","
											[Memorial Day 2018.
Wahrheit. Ehre. Rechtsstaatlichkeit.]
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
											perdieron sus puestos
											porque sus editores consideraron
su trabajo muy crítico de Trump.
											Y lo mismo le ocurrió al dibujante
canadiense Michael de Adder.
											Quizás deberíamos empezar a preocuparnos.
											Los dibujos políticos nacieron
con la democracia
											y son amenazados cuando
la libertad es amenazada.
									","
											ont perdu leur poste
											parce que leur éditeur a trouvé
leur travail trop critique envers Trump.
											La même chose est arrivée au caricaturiste
canadien Michael de Adder.
											Peut-être devrions-nous
commencer à nous inquiéter.
											Les caricatures politiques
sont nées avec la démocratie
											et elles sont remises en question
en même temps que la liberté.
									","
											ihre Jobs verloren,
											weil ihre Verleger ihre Arbeit
zu kritisch gegenüber Trump fanden.
											Dasselbe passierte dem kanadischen
Karikaturisten Michael de Adder.
											Vielleicht sollten wir anfangen,
uns Sorgen zu machen.
											Politische Karikaturen wurden
mit der Demokratie geboren.
											Sie sind in Gefahr,
wenn die Freiheit es auch ist.
									",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
"
","
","
",A free world needs satire,Patrick Chappatte,14:26,"democracy,art,news,social media,media,humor,journalism"
