en,pt,tr,de,title,speaker,duration,tags
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											(Laughter)
											And I wanted it not just for myself
but I wanted it for my students as well.
									","
											(Risos)
											Queria-o não só para mim
queria-o também para os meus alunos.
									","
											(Gülüşmeler)
											Bunu sadece kendim için değil
öğrencilerim içinde istedim.
									","
											(Gelächter)
											Ich wollte das nicht nur für mich,
sondern auch für meine Studenten.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											And so six years ago,
I changed the direction of my career.
											At the time, I was working
on ""The Chess of Love,""
											the last important long poem
of the European Middle Ages
											never to have been edited.
											And it wasn't edited because
it existed in only one manuscript
											which was so badly damaged
during the firebombing of Dresden
											in World War II
											that generations of scholars
had pronounced it lost.
											For five years, I had been working
with an ultraviolet lamp
											trying to recover traces of the writing
											and I'd gone about as far
as technology at the time
											could actually take me.
									","
											Por isso, há seis anos,
mudei a direção da minha carreira.
											Na época, estava a trabalhar
em ""Les Esches d’Amour"",
											o último grande poema importante
da Idade Média europeia
											que nunca fora publicado.
											Nunca fora publicado
porque só existia um manuscrito
											que ficara tão danificado
durante o bombardeamento de Dresden,
											na II Guerra Mundial,
											que gerações de estudiosos
tinham-no declarado perdido.
											Durante cinco anos, trabalhei
com uma lâmpada ultravioleta
											a tentar recuperar restos da escrita
											e tinha ido quase tão longe
quanto a tecnologia da época
											me podia levar.
									","
											Böylelikle altı yıl sonra kariyer
gidişatını değiştirdim.
											Bir zaman, Avrupa Orta Çağı'nın
hiç düzenlenmemiş,
											son önemli uzun şiiri olan 
""The Chess of Love,""
											üzerinde çalıştım.
											Düzeltilememişti çünkü var olan
tek el yazması, 2. Dünya Savaşı
											esnasında gerçekleşen Dresden
bombalaması sırasında
											kötü bir biçimde
											hasar görüp, yitirildiği bilimciler
tarafından bildirilmişti.
											Beş yıl boyunca, morötesi lambasıyla
yazmaların kalıntılarını
											kurtarmaya çalıştım ve
											teknolojinin el verdiği ölçüde,
											bu konuda ilerledim.
									","
											Daher änderte ich vor sechs Jahren 
meine berufliche Richtung.
											Damals arbeitete ich gerade
an ""Liebesschach"",
											dem letzten wichtigen Langgedicht
des europäischen Mittelalters,
											das nie veröffentlicht wurde,
											weil nur ein einziges 
Manuskript existierte,
											das bei der Bombardierung Dresdens
im Zweiten Weltkrieg
											so schwer beschädigt wurde,
											dass ganze Forschergenerationen
es für verloren erklärten.
											Fünf Jahre hatte ich
mit einer UV-Lampe daran gearbeitet
											Schriftspuren zu vervollständigen
											und dabei herausgeholt,
											was die damalige Technik erlaubte.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											And so I did what many people do.
											I went online,
											and there I learned about
											how multispectral imaging had been used
to recover two lost treatises
											of the famed Greek
mathematician Archimedes
											from a 13th-century palimpsest.
											A palimpsest is a manuscript
which has been erased and overwritten.
									","
											Por isso, fiz o que muita gente faz:
											fui para a Internet.
											Aí, aprendi como estavam a usar
as imagens multiespectrais
											para recuperar dois tratados perdidos
											do famoso matemático grego Arquimedes
											dum palimpsesto do século XIII.
											Um palimpsesto é um manuscrito
que foi apagado e escrito por cima.
									","
											Yani çoğu insanın yaptığını yaptım.
											İnternet üzerinden,
											ünlü Yunan matematikçi Arşimet'in,
											13. yüzyılda palimpsestlerinden 
kayıp iki eseri,
											çok bantlı görüntüleme kullanarak
											nasıl kurtarıldığını öğrendim.
											Palimpsest, silinmiş ve 
üzeri tekrar yazılmış el yazmasıdır.
									","
											Ich tat, was viele Menschen tun:
											Ich suchte im Internet,
											wo ich herausfand,
											dass mittels Multispektraltechnik
											die Renovierung von
zwei verlorenen Abhandlungen
											des berühmten griechischen
Mathematikers Archimedes
											von Palimpseste des 13. Jahrhunderts —
											Manuskripte, die abgeschabt
und überschrieben wurden — geglückt war.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											And so, out of the blue,
											I decided to write
to the lead imaging scientist
											on the Archimedes palimpsest project,
											Professor Roger Easton,
											with a plan and a plea.
											And to my surprise,
he actually wrote back.
											With his help, I was able
to win a grant from the US government
											to build a transportable,
multispectral imaging lab,
											And with this lab, I transformed
what was a charred and faded mess
											into a new medieval classic.
									","
											Assim, de repente,
											decidi escrever ao cientista
de imagiologia
											líder do projeto
do Palimpsesto de Arquimedes,
											o Professor Roger Easton,
											com um plano e um pedido.
											Para minha surpresa,
ele respondeu-me.
											Com a sua ajuda, consegui
um subsídio do governo dos EUA
											para construir um laboratório
de imagiologia espectral transportável.
											Com esse laboratório, transformei
uma confusão carbonizada e desbotada
											num novo clássico medieval.
									","
											Ve birdenbire,
											Arşimet palimpsest projelesinin
											baş görüntüleme bilimcisi,
											Profesör Roger Easton'a
plan
											ve talep yazısı
yazmaya karar verdim.
											Aslında sürpriz olan, bana geri döndü.
											Onunda yardımıyla, ABD'den, 
taşınabilir bir
											çoklu bant laboratuvarı inşa etmek 
için teminat aldım.
											Bu laboratuvar ile yakılmış ve 
solmuş olan bir dağınıklığı,
											yeni bir orta çağ klasiğine çevirdim.
									","
											Aus heiterem Himmel beschloss ich,
											mich mit einem Konzept und einer Bitte
											an den führenden Bildwissenschaflter
											des Archimedes-Palimpsest-Projektes,
											Professor Roger Easton, zu wenden.
											Zu meiner Überraschung antwortete er.
											Mit seiner Hilfe erhielt ich 
die Unterstützung der US-Regierung,
											um ein tragbares 
Multispektraltechniklabor zu bauen.
											Mit diesem Labor verwandelte ich das
angekohlte und verblasste Durcheinander
											in neue mittelalterliche Klassiker.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											So how does multispectral
imaging actually work?
											Well, the idea
behind multispectral imaging
											is something that anyone who is familiar
with infrared night vision goggles
											will immediately appreciate:
											that what we can see
in the visible spectrum of light
											is only a tiny fraction
of what's actually there.
											The same is true with invisible writing.
											Our system uses 12 wavelengths of light
											between the ultraviolet and the infrared,
											and these are shown down
onto the manuscript from above
											from banks of LEDs,
											and another multispectral light source
											which comes up through
the individual leaves of the manuscript.
											Up to 35 images per sequence
per leaf are imaged this way
											using a high-powered digital camera
equipped with a lens
											which is made out of quartz.
											There are about five
of these in the world.
											And once we capture these images,
											we feed them through
statistical algorithms
											to further enhance and clarify them,
											using software which was originally
designed for satellite images
											and used by people
like geospatial scientists
											and the CIA.
									","
											Como é que funciona
a imagiologia multiespectral?
											A ideia por detrás
da imagiologia multiespectral
											é uma coisa que quem quer que conheça
os óculos de visão noturna infravermelhos
											apreciará imediatamente:
											o que podemos ver
no espetro visível da luz
											é apenas uma pequena fração 
do que lá existe.
											O mesmo acontece com a escrita invisível.
											O nosso sistema usa
12 comprimentos de ondas de luz
											entre o ultravioleta e o infravermelho
											que são projetados sobre o manuscrito
											a partir de bancos de LEDs
											e outra fonte de luz multiespectral
											que sobe nas folhas individuais
do manuscrito.
											Deste modo, aparecem até 35 imagens
por sequência por folha
											usando uma câmara digital de alta potência
											equipada com uma lente de quartzo.
											Há cerca de cinco no mundo.
											Depois de captarmos estas imagens,
											alimentamo-las com algoritmos estatísticos
											para as reforçar e clarificar,
											usando um ""software"" que foi concebido
inicialmente para imagens de satélite
											e usado por pessoas
como cientistas geoespaciais
											e pela CIA.
									","
											Peki çoklu bant görüntüleme 
aslında nasıl çalışıyor?
											Çoklu bant görüntülemenin 
arkasındaki fikir,
											kızılötesi gece görüş gözlüğüne 
aşina olanlar
											hemen anlayacak,
											görebileceğimiz ışık spektrumu
											toplam olanın sadece çok ufak bir parçası.
											Aynı şey görünür yazılar içinde geçerli.
											Sistemimiz, morötesi ve 
kızılötesi arasında bulunan
											12 ışık dalga boyunu kullanıyor ve
											bunlar yukarıdaki LED yığınlarından, 
el yazmalarının
											üzerine düşüyor.
											Bir diğer çok bantlı ışık kaynağıysa,
											tek olarak direkt sayfaya gönderiyor.
											Çok güçlü dijital kameralar
kullanılarak sayfanın,
											her bir dizesi için 35 
görüntü oluşturuluyor.
											Dünyada 5 tane var olan,
											kuvarstan yapılma lenslere sahipler.
											Bu görüntüleri çektiğimiz zaman,
											onları istatiksel algoritma
											kullanarak, iyileştirip temizliyoruz.
											Bu yazılım aslında uydu görüntüleme,
											jeo-uzamsal bilimciler gibileri ve CIA
											tarafından kullanılıyor.
									","
											Wie funktioniert Multispektraltechnik?
											Hinter der Technik steckt etwas,
											das jeder, der mit 
Infrarotnachtsichtgeräten vertraut ist,
											sofort verstehen wird:
											Das für uns sichtbare
Lichtspektrum zeigt nur
											einen winzigen Teil
des eigentlich Vorhandenen.
											Das gleiche gilt für unsichtbare Schrift.
											Unser System nutzt zwölf Lichtwellenlängen
											zwischen Ultraviolett und Infrarot,
											die durch LED-Röhren
von oben auf das Manuskript strahlen.
											Ein anderes multispektrales Licht
											strahlt von unten durch die einzelnen
Seiten des Manuskripts.
											Bis zu 35 Bilder werden
pro Sequenz und Blatt abgelichtet,
											durch eine leistungsstarke Digitalkamera
											mit einer Linse aus Quarz.
											Davon gibt es auf der Welt nur fünf.
											Die gemachten Bilder
											werden durch statistische Algorithmen
											verbessert und gereinigt,
											mit einer Software, die für
Satellitenbilder konzipiert wurde
											und von Wissenschaftlern
zum Sammeln von Geoinformationen
											und der CIA benutzt wird.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
											The results can be spectacular.
											You may already have heard
of what's been done
											for the Dead Sea Scrolls,
											which are slowly gelatinizing.
											Using infrared, we've been able
to read even the darkest corners
											of the Dead Sea Scrolls.
											You may not be aware, however,
											of other Biblical texts
that are in jeopardy.
									","
											Os resultados podem ser espetaculares.
											Talvez já tenham ouvido falar
do que se fez
											com os Pergaminhos do Mar Morto
											que estão a gelatinizar lentamente.
											Usando infravermelhos, até pudemos ler
os cantos mais escuros
											dos Pergaminhos do Mar Morto.
											Mas podem não saber
											de outros textos bíblicos
que correm o risco de se perder.
									","
											Sonuçlar şaşırtıcı olabiliyor.
											Yavaş yavaş jelatinleşen
											Ölü Deniz Parşömenleri'ne
											ne olduğunu duymuşsunuzdur.
											Kızılötesi kullanarak, Ölü Deniz 
Parşömenleri'nin en siyahlanmış
											kısımlarını okuyabiliyoruz.
											Bunun yanında, risk altındaki
											diğer İncil metinlerinden de
haberdar olmayabilirsiniz.
									","
											Die Ergebnisse können sensationell sein.
											Sie wissen vielleicht,
											was man mit den
Qumranschriften gemacht hat,
											die langsam gelieren.
											Mit Infrarotlicht konnten
wir sogar die dunkelsten Ecken
											der Quamranschriften lesen.
											Sie wissen vielleicht nicht,
											dass auch andere
biblische Texte in Gefahr sind.
									",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
"
","
","
","
",How I'm discovering the secrets of ancient texts,Gregory Heyworth,12:07,"books,ancient world,computers,culture,creativity,library,technology,history,science,literature,TEDx,society,archaeology"
