en,pt,es,tr,title,speaker,duration,tags
"
											In rats, we can ask
this question and answer it.
											So what we did is
a cross-fostering experiment.
											You essentially separate the litter,
the babies of this rat, at birth,
											to two kinds of fostering mothers —
											not the real mothers,
but mothers that will take care of them:
											high-licking mothers
and low-licking mothers.
											And you can do the opposite
with the low-licking pups.
											And the remarkable answer was,
											it wasn't important
what gene you got from your mother.
											It was not the biological mother
that defined this property of these rats.
											It is the mother that
took care of the pups.
											So how can this work?
									","
											Nos ratos, podemos fazer
esta pergunta e responder-lhe.
											Então, fizemos uma experiência
de adopção cruzada.
											Separámos a ninhada, os bebés
deste rato, à nascença,
											em dois tipos de
progenitoras adoptivas
											— não as reais, mas progenitoras
que vão tomar conta deles:
											progenitoras que lambem muito
e outras que lambem pouco.
											Podemos fazer o contrário
com as crias que lambem pouco.
											A resposta extraordinária foi
											que não era importante
o gene que se recebe da progenitora.
											Não é a progenitora biológica
que define a característica destes ratos.
											É a progenitora que tomou conta das crias.
											Como é que isto funciona?
									","
											En cuanto a las ratas, podemos
hacer esta pregunta y responderla.
											Y lo que hicimos fue un experimento 
de cruce de acogimiento.
											En esencia, se separa la camada, 
los bebés de esta rata al nacer,
											para darlos 
a dos tipos de madres adoptivas.
											No las madres reales, 
sino las madres que van a cuidarlos:
											las madres muy lamedoras
y las madres poco lamedoras.
											Y se puede hacer lo contrario
con las crías poco lamidas.
											Y la respuesta sorprendente fue que
											el gen que obtienes de tu madre 
no era importante.
											La madre biológica no definía 
esta propiedad de esas ratas,
											sino la madre que cuidó a esas crías.
											Y ¿cómo funciona esto?
									","
											Farelerde bu soruyu sorup
cevaplayabiliriz.
											Biz de bir çapraz-ebeveyn deneyi yaptık.

											Temelde bu, yavruları doğumda ayırıp
											farklı iki koruyucu anneye -
											gerçek anneler değil,
onlarla ilgilenecek annelere -
											çok yalayan ve az yalayan
annelere verilir.
											Ve bunun tam tersini az yalayan 
yavrularla da yapabilirsiniz.
											Elde ettiğimiz çarpıcı sonuç ise
											anneden alınan genin önemi olmamasıydı.
											Bu farelerin özelliklerini
biyolojik anneleri belirlemiyordu.
											Onlara bakan ve ilgi gösteren
anne belirliyordu.
											Peki bu nasıl oluyordu?
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											I am an a epigeneticist.
											I am interested in how genes are marked
											by a chemical mark
											during embryogenesis, during the time
we're in the womb of our mothers,
											and decide which gene will be expressed
											in what tissue.
											Different genes are expressed in the brain
than in the liver and the eye.
											And we thought: Is it possible
											that the mother is somehow
reprogramming the gene of her offspring
											through her behavior?
											And we spent 10 years,
											and we found that there is a cascade
of biochemical events
											by which the licking and grooming
of the mother, the care of the mother,
											is translated to biochemical signals
											that go into the nucleus and into the DNA
											and program it differently.
											So now the animal can prepare
itself for life:
											Is life going to be harsh?
											Is there going to be a lot of food?
											Are there going to be a lot of cats
and snakes around,
											or will I live
in an upper-class neighborhood
											where all I have to do
is behave well and proper,
											and that will gain me social acceptance?
											And now one can think about
how important that process can be
											for our lives.
									","
											Sou epigeneticista.
											Estou interessado em como
os genes são marcados
											por um marcador químico
											durante a embriogénese, durante o tempo
em que estamos no ventre das nossas mães,
											e que decide quais os genes
que são expressos, em que tecido.
											Diferentes genes são expressos
no cérebro, no fígado e nos olhos.
											E pensámos: será possível
											que a progenitora esteja, de algum modo,
a reprogramar os genes das suas crias
											através do seu comportamento?
											Investigámos durante 10 anos
											e descobrimos que há uma cascata
de acontecimentos bioquímicos
											através dos quais as lambidelas da mãe,
os cuidados da mãe,
											são traduzidos em sinais bioquímicos
											que entram no núcleo e no ADN
											e o programam de maneira diferente.
											O animal pode preparar-se para a vida.
											A vida vai ser complicada?
											Vai haver muita comida?
											Vai haver muitos gatos e cobras,
											ou vou viver num bairro de classe alta
											onde tudo o que tenho
de fazer é portar-me bem,
											e isso vai dar-me aceitação social?
											Agora podemos pensar sobre o quão
importante este processo pode ser
											para a nossa vida.
									","
											Soy epigenetista.
											Estoy interesado en cómo 
están marcados los genes
											por una marca química
											en la embriogénesis, cuando estamos 
en el vientre de nuestras madres
											y decidimos cuál gen se va a expresar
											en cuál tejido.
											En el cerebro se expresan diferentes 
genes que en el hígado o en un ojo.
											Y pensamos: ¿será pósible
											que la madre esté 
reprogramando el gen de su cría
											a través de su comportamiento?
											Y pasaron 10 años,
											y descubrimos que hay una cascada 
de eventos bioquímicos
											por medio de la cual el lamido y 
la caricia de la madre, el cuidado,
											se traduce en señales bioquímicas
											que van hacia el núcleo y hacia el ADN
											y lo programan diferentemente.
											Y ahora el animal puede
prepararse solo para la vida:
											¿Será dura la vida?
											¿Habrá mucha comida?
											¿Habrá muchos gatos y 
serpientes alrededor?
											¿O viviré en un vecindario
de clase media alta,
											donde lo que tendré que hacer es
comportarme correctamente,
											y eso me dará aceptación social?
											Y ahora, uno puede pensar sobre 
cuán importante puede ser ese proceso
											para nuestras vidas.
									","
											Ben bir epigenetikçiyim.
											Anne karnında olduğumuz dönemde,
											embriyogenez sırasında,
											genlerin kimyasal bir işaretle 
nasıl işaretlendiği
											ve hangi genin hangi dokuda
ortaya çıkacağı
											konusuyla ilgileniyorum.
											Beyin, karaciğer ve gözlerde 
farklı genler bulunur.
											Kendimize şunu sorduk:
											Acaba annenin, bir şekilde, 
yavruların genlerini davranışlar yoluyla
											yeniden programlaması mümkün müdür?

											10 yıl süren çalışmaların ardından
											bulduğumuz şey,
annenin yalama, bakım ve ilgisinin
											biyokimyasal sinyallere çevrildiği,
											bu sinyallerin çekirdek ve DNA'ya giderek
											onu farklı şekilde programladığı,
											kademeli bir biyokimyasal
olaylar dizisi olduğuydu.
											Hayvan artık kendini 
hayata hazırlayabilir.
											Hayat zorlu ve çetin mi olacak?
											Bol bol yiyecek olacak mı?
											Çevrede çok fazla kedi ve yılan olacak mı?
											Ya da mesela ben
üst sınıf bir semtte mi yaşayacağım?
											Toplumsal olarak kabul görmek için 

											tek yapmam gereken 
doğru düzgün davranmak mı olacak?
											Şimdi bu sürecin hayatımız için 
ne kadar önemli olduğunu anlayabilirsiniz.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											We inherit our DNA from our ancestors.
											The DNA is old.
											It evolved during evolution.
											But it doesn't tell us
if you are going to be born in Stockholm,
											where the days are long in the summer
and short in the winter,
											or in Ecuador,
											where there's an equal number of hours
for day and night all year round.
											And that has such an enormous [effect]
on our physiology.
											So what we suggest is,
perhaps what happens early in life,
											those signals that come
through the mother,
											tell the child what kind of social world
you're going to be living in.
											It will be harsh, and you'd better
be anxious and be stressful,
											or it's going to be an easy world,
and you have to be different.
											Is it going to be a world
with a lot of light or little light?
											Is it going to be a world
with a lot of food or little food?
											If there's no food around,
											you'd better develop your brain to binge
whenever you see a meal,
											or store every piece of food
that you have as fat.
									","
											Herdamos o ADN dos nossos antepassados.
											O ADN é antigo.
											Evoluiu ao longo do tempo.
											Mas não nos diz se
vamos nascer em Estocolmo,
											onde os dias são longos no verão
e curtos no inverno,
											ou no Equador,
											onde o dia e a noite têm o mesmo
número de horas, durante todo o ano.
											Isto tem um grande efeito
na nossa fisiologia.
											O que sugerimos é, talvez
o que acontece cedo na vida,
											esses sinais, que nos são
enviados através da progenitora,
											dizem à cria em que tipo
de mundo social vão viver.
											Vai ser complicado, e é melhor
sermos ansiosos e angustiados,
											ou vai ser fácil, e temos
de ser diferentes.
											Vai ser um mundo com muita ou pouca luz?
											Vai ser um mundo com
muita ou pouca comida?
											Se não há comida,
											é melhor desenvolver o cérebro para
comer muito quando há uma refeição,
											ou guardar todos os bocados de comida
que temos sob a forma de gordura.
									","
											Nosotros heredamos el ADN 
de nuestros ancestros.
											El ADN es antiguo.
											Evolucionó durante la evolución.
											Pero no nos dice si 
vas a nacer en Estocolmo,
											donde los días son largos en verano
y cortos en invierno,
											o en Ecuador,
											donde el número de horas es igual 
para el día y la noche en todo el año.
											Y eso tiene un enorme efecto
en nuestra fisiología.
											Lo que sugerimos es que tal vez 
lo que sucede en la edad temprana,
											aquellas señales que 
provienen de la madre,
											le dicen al niño el tipo de 
mundo social en el que van a vivir.
											Será duro, así que es mejor que
estés ansioso y estés estresado,
											o será un mundo fácil, 
y deberás ser diferente.
											¿Será un mundo con mucha o poca luz?
											¿Será un mundo con mucha o poca comida?
											Si no hay comida alrededor,
											deberás desarrollar tu cerebro 
para atracarte cuando veas comida,
											o reservar cada trozo de comida 
en forma de grasa.
									","
											DNA'mızı atalarımızdan miras alırız.
											DNA çok eskidir.
											Evrim sırasında, o da evrilmiştir.
											Ama günlerin yazın uzun kışın kısa 
olduğu Stockholm'de mi
											ya da yıl boyunca gece
ve gündüzün eşit olduğu
											Ekvador'da mı doğacağınızı
											DNA bilemez ve bize söyleyemez.
											Ve bu bizim fizyolojimiz üzerinde 
o kadar muazzam bir etkiye sahip ki.
											Yani burada önerdiğimiz şey, belki de
hayatımızın ilk yıllarında olanlar,
											anne vasıtasıyla gelen bu sinyaller,
											çocuğa ne tür bir sosyal dünyada 
yaşayacağını söylemektedir.
											Acımasız olacak,
kaygılı ve stresli olmalısın
											ya da kolay bir hayat olacak,
rahat olmalısın.
											Aydınlık bir dünya mı
yoksa karanlık bir dünya mı olacak?
											Bol yiyecek mi olacak
ya da yiyecek az mı olacak?
											Eğer yiyecek yoksa
											beyninin, her yemek gördüğünde 
bol bol yiyecek şekilde
											ya da her yemeği yağ olarak depolayacak 
şekilde gelişmesi daha iyi olur.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So this is good.
											Evolution has selected this
											to allow our fixed, old DNA
to function in a dynamic way
											in new environments.
											But sometimes things can go wrong;
											for example, if you're born
to a poor family
											and the signals are, ""You better binge,
											you better eat every piece of food
you're going to encounter.""
											But now we humans
and our brain have evolved,
											have changed evolution even faster.
											Now you can buy McDonald's for one dollar.
											And therefore, the preparation
that we had by our mothers
											is turning out to be maladaptive.
											The same preparation that was supposed
to protect us from hunger and famine
											is going to cause obesity,
											cardiovascular problems
and metabolic disease.
											So this concept that genes
could be marked by our experience,
											and especially the early life experience,
											can provide us a unifying explanation
											of both health and disease.
									","
											Isto é bom.
											A evolução seleccionou isto
											para permitir que o nosso antigo ADN
funcione de modo dinâmico
											em novos ambientes.
											Mas, às vezes, as coisas podem correr mal.
											Por exemplo, se nascermos
numa família pobre
											e os sinais forem:
""é melhor comeres muito,
											""é melhor comeres toda
a comida que encontrares.""
											Mas em nós, os seres humanos,
o nosso cérebro evoluiu,
											a evolução tornou-se ainda mais rápida.
											Podemos comprar McDonald's por um dólar.
											Por isso, a preparação
que as nossas mães nos deram
											está a tornar-se desajustada.
											A mesma preparação que é suposto
proteger-nos da fome e da escassez
											vai causar obesidade,
											problemas cardiovasculares
e doenças metabólicas.
											Este conceito de que os genes podem
ser marcados pela nossa experiência,
											e especialmente a experiência
no início de vida,
											pode dar-nos uma explicação consistente
											da saúde e da doença.
									","
											Esto es bueno.
											La evolución ha elegido esto
											para que nuestro ADN fijo y viejo 
pueda funcionar de una manera dinámica
											en nuevos entornos.
											Pero a veces las cosas pueden salir mal,
											por ejemplo: si naces 
en una familia pobre
											y las señales son: ""Deberás atracarte,
											deberás comer cada trozo de 
comida que te encuentres"".
											Pero los humanos y nuestros
cerebros hemos evolucionado,
											hemos cambiado la evolución más rápido.
											Ahora puedes comprar 
en McDonald's por un dólar,
											y por ende, la crianza que 
nuestras madres nos dieron
											está resultando inadaptada.
											La misma crianza que se suponía que 
nos protegería del hambre y la escasez
											va a causar obesidad,
											problemas cardiovasculares y
enfermedades metabólicas.
											Este concepto de que los genes pueden 
ser marcados por nuestras experiencias,
											y especialmente la experiencia 
de vida temprana,
											puede proveernos una 
explicación unificante,
											tanto de la salud como 
de las enfermedades.
									","
											Bu iyi bir şeydir.
											Evrim, değişmeyen, eski DNA'nın
											yeni ortamlarda dinamik bir şekilde 
işlev göstermesini sağlamak için
											bunu seçmiştir.
											Ancak bazen işler ters gidebilir;
											örneğin yoksul bir ailede
dünyaya gelmişseniz
											sinyaller şöyledir, ''Bol bol yemelisin,
											her fırsatta karşına çıkan
her bir yiyeceği tüketmelisin.''
											Fakat şimdi biz insanlar 
ve beynimiz evrildik
											ve evrimi daha da hızlı hâle getirdik.
											Şimdi bir dolara McDonald's'tan
bir şeyler alabilirsiniz.
											Bu nedenle annelerimiz tarafından 
bize verilen hazırlık
											uyum sağlamamıza yetmiyor.
											Bizi açlıktan ve kıtlıktan koruması 
gereken hazırlık
											obeziteye, kardiyovasküler problemlere
											ve metabolik rahatsızlıklara neden oluyor.
											Bu nedenle genlerin deneyimlerimizle,
											özellikle de hayatımızın
ilk yıllarındaki deneyimlerimizle
											belirlenmiş olması ihtimali 
bize hem sağlıkla hem de hastalıkla ilgili
											bir açıklama sağlayabilir.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											But is true only for rats?
											The problem is, we cannot
test this in humans,
											because ethically, we cannot administer
child adversity in a random way.
											So if a poor child develops
a certain property,
											we don't know whether
this is caused by poverty
											or whether poor people have bad genes.
											So geneticists will try to tell you
that poor people are poor
											because their genes make them poor.
											Epigeneticists will tell you
											poor people are in a bad environment
or an impoverished environment
											that creates that phenotype,
that property.
									","
											Mas será verdade só para os ratos?
											O problema é que não podemos
testar isto nos seres humanos,
											porque eticamente não podemos colocar
uma criança num ambiente adverso.
											Se uma criança pobre desenvolve
uma certa característica,
											não sabemos se ela é devida à pobreza
											ou se as pessoas pobres têm maus genes.
											Os geneticistas vão tentar dizer-nos
que os pobres são pobres
											porque os seus genes fazem-nos pobres.
											Os epigeneticistas vão dizer-nos
											que as pessoas pobres estão num
mau ambiente ou num ambiente empobrecido
											que cria esse fenótipo,
essa característica.
									","
											Pero ¿será solo cierto para las ratas?
											El problema es que no podemos 
probar esto en humanos,
											porque éticamente no podemos 
administrar adversidad infantil aleatoria.
											Entonces, si un niño pobre
desarrolla una propiedad,
											no sabemos si esta es 
causado por la pobreza
											o si las personas pobres 
tienen malos genes.
											Los genetistas intentarán decirles 
que los pobres son pobres
											porque sus genes los hacen pobres.
											Los epigenetistas les dirán
											que los pobres están en un mal entorno
o un entorno empobrecido

											que crea ese fenotipo, esa propiedad.
									","
											Ancak bu sadece fareler için mi geçerli?
											Sorun şu ki bunu insanlarda 
test edemiyoruz,
											çünkü etik olarak çocuğa rastgele 
kötü koşullar ve zorluklar yaşatamayız.
											Bu yüzden eğer yoksul bir çocuk
belirli bir özelliğe sahipse
											bunun yoksulluk sebebiyle mi
											yoksulların kötü genleri olmasından mı
kaynaklandığını bilmiyoruz.
											Dolayısıyla genetikçiler size 
insanların yoksul olmasının nedeninin
											genleri olduğunu söyleyecektir.
											Epigenetikçiler ise
											yoksul insanların kötü
veya fakirleşmiş ortamlarda olmasının
											bu fenotipi, yani bu özelliği 
oluşturduğunu söyleyecektir.
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
											So we moved to look
into our cousins, the monkeys.
											My colleague, Stephen Suomi,
has been rearing monkeys
											in two different ways:
											randomly separated the monkey
from the mother
											and reared her with a nurse
											and surrogate motherhood conditions.
											So these monkeys didn't have
a mother; they had a nurse.
											And other monkeys were reared
with their normal, natural mothers.
											And when they were old,
they were completely different animals.
											The monkeys that had a mother
did not care about alcohol,
											they were not sexually aggressive.
											The monkeys that didn't have a mother
were aggressive, were stressed
											and were alcoholics.
											So we looked at their DNA
early after birth, to see:
											Is it possible that the mother is marking?
											Is there a signature of the mother
in the DNA of the offspring?
									","
											Então, fomos ver nos nossos primos,
os macacos.
											O meu colega, Stephen Suomi,
tem criado macacos
											de dois modos diferentes.
											Aleatoriamente, separou o macaco
da sua progenitora
											e criou-o com uma ama
											e condições de maternidade substituta.
											Estes macacos não tiveram
uma progenitora; tiveram uma ama.
											Outros macacos foram criados
com as suas mães biológicas.
											Quando cresceram, eram animais
completamente diferentes.
											Os macacos que tiveram uma progenitora
não se interessavam pelo álcool,
											não eram sexualmente agressivos.
											Os macacos que não tiveram progenitora
eram agressivos e ansiosos
											e eram alcoólicos.
											Observámos o seu ADN, logo depois
do nascimento, para ver:
											É possível que a progenitora
esteja a marcar?
											Haverá uma assinatura da progenitora
no ADN que passe para a descendência?
									","
											Cambiamos para ver 
a nuestros primos, los monos.
											Mi colega, Stephen Suomi,
ha estado criando monos
											de dos formas diferentes:
											separando al mono de su madre al azar
											y criado por una enfermera
											en condiciones de maternidad sustituta.
											Estos monos no tuvieron una madre,
sino una enfermera.
											Y los otros monos fueron criados 
por sus madres biológicas.
											Y de mayores eran animales 
completamente diferentes.
											Los monos que tuvieron una madre
eran indiferentes al alcohol,
											no eran sexualmente agresivos.
											Los monos que no tuvieron madre
eran agresivos, estresados
											y alcohólicos.
											Y nos fijamos en su ADN justo
después de su nacimiento, para ver
											si es posible que la madre esté marcando,
											si habrá alguna característica 
de la madre en el ADN de su cría.
									","
											Bu nedenle kuzenlerimiz maymunlarla 
bir araştırma yaptık.
											Meslektaşım Stephen Suomi,
											maymunları iki farklı
şekilde yetiştiriyor:
											Maymunu anneden rastgele ayırıp
											bir bakıcıyla yetiştiriyor,
											vekil annelik koşullarıyla.
											Yani bu maymunların anneleri yoktu,
bakıcıları vardı.
											Diğer maymunlar ise normal, 
doğal anneleri tarafından yetiştiriliyor.
											Yaşlandıklarında tamamen farklı 
hayvanlar oluyorlar.
											Anneleri olan maymunların
alkol umurlarında değildi,
											cinsel saldırganlıkları yoktu.
											Anneleri olmayan maymunlar ise 
agresifti, stresliydi
											ve alkolik olmuşlardı.
											Bu nedenle doğumdan hemen sonra 
DNA'ya baktık ve şu soruya yanıt aradık:
											Annenin bu değişikliğe
neden olması mümkün mü?
											Yavrunun DNA'sında 
annenin imzası var mı?
									",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
"
","
","
","
",How early life experience is written into DNA,Moshe Szyf,16:35,"animals,biomechanics,biology,children,disease,cancer,DNA,health,genetics,medicine,pregnancy,life,nature,primates,TEDx,science"
