es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Y me dijeron: ""Elige algo realista"".
									","
											E eles disseram: ""Escolhe algo realista.""
									","
											Et on m'a répondu,
« Choisis quelque chose de réaliste. »
									","
											Und sie sagten: ""Such dir etwas Realistisches aus.""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Entonces dije, ""Luchador profesional"".
									","
											Então eu disse: ""Lutador profissional.""
									","
											Alors j'ai dit, ""Catcheur professionnel"".
									","
											Also sagte ich: ""Profi-Wrestler.""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Y me dijeron: ""No seas estúpido"".
									","
											E eles disseram: ""Não sejas parvo.""
									","
											Et on m'a répondu,
« Ne fais pas l'imbécile. »
									","
											Und sie sagten: ""Sei nicht dumm.""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Vean, me preguntaron qué quería ser,
											y entonces me dijeron qué no ser.
									","
											Veem? Perguntaram-me 
o que eu queria ser,
											e depois disseram-me 
o que eu não podia ser.
									","
											Vous voyez, on m'a demandé
ce que je voulais faire,
											puis on m'a dit ce que je ne pouvais pas faire.
									","
											Sie haben mich gefragt, was ich werden wollte,
											und sagten mir dann, was ich nicht sein soll.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Y yo no era el único.
											Se nos dice que de alguna 
manera debemos ser
											lo que no somos, 
sacrificar lo que somos
											para heredar la mascarada 
de lo que seremos.
											Me dijeron que aceptara la identidad
											que otros me darían.
									","
											E não fui o único.
											Foi-nos dito que, de alguma forma, 
tínhamos de nos tornar
											algo que não éramos, sacrificando 
aquilo que éramos
											para incorporar a máscara do que iríamos ser.
											Foi-me dito que aceitasse a identidade
											que os outros me dessem.
									","
											Et je n'étais pas le seul.
											On nous disait plus ou moins de devenir
											ce que nous n'étions pas,
tout en sacrifiant qui on était
											afin d'hériter de la mascarade
de ce que nous allions être.
											On me disait d'accepter l'identité
											que d'autres me donneraient.
									","
											Und nicht nur mir sagten sie,
											wir müssen das werden, was wir nicht sind,
											indem wir das, was wir sind, aufopfern,
											um die Maskerade von dem,
was wir sein werden, zu erben.
											Mir wurde gesagt, ich muss 
die Identität akzeptieren,
											die andere mir geben werden.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Y me preguntaba, ¿qué hace mis sueños 
tan fáciles de descalificar?
											Concedido, mis sueños son tímidos,
											porque son canadienses. (Risas)
											Mis sueños son autoconscientes y 
excesivamente cabizbajos.
											Están a solas en el baile
de la secundaria,
											y nunca han sido besados.
											Vean, mis sueños fueron calificados también.
											Bobo. Tonto. Imposible.
											Pero yo seguí soñando.
											Iba a ser un luchador. 
Lo tenía todo dilucidado.
											Iba a ser El Hombre Basura.
											Mi último movimiento iba a ser 
El Compactador de Basura.
											Mi dicho iba a ser, 
""¡Estoy sacando la basura!""
									","
											E perguntei-me: ""O que fará com que os meus 
sonhos sejam tão facilmente rejeitados?""
											Obviamente, os meus sonhos são tímidos,
											porque são canadianos. 
(Risos)
											Os meus sonhos são autoconscientes e 
excessivamente apologéticos.
											Eles estão sozinhos no baile 
da escola secundária,
											e nunca foram beijados.
											Veem, também chamaram nomes 
aos meus sonhos.
											""Tolo."" ""Insensato."" ""Impossível.""
											Mas eu continuei a sonhar.
											Ia ser um grande lutador. 
Tinha tudo planeado.
											Ia ser ""O Homem do Lixo"".
											O meu ataque final ia ser ""O Compactador de Lixo"".
											O meu mote ia ser: ""Estou a deitar fora o lixo!""
									","
											Alors je me suis demandé, qu'est ce qui faisait
que mes rêves étaient si faciles à rejeter ?
											OK, mes rêves sont timides,
											parce qu'ils sont canadiens. (Rires)
											Mes rêves sont complexés et
exagérément désolés.
											Ils sont tout seuls à la danse du lycée,
											et on ne les embrasse jamais.
											Vous voyez, on insulte mes rêves eux aussi.
											Stupides. Insensés. Impossibles.
											Mais j'ai continué à rêver.
											J'allais devenir catcheur.
J'avais tout organisé.
											J'allais devenir l'Homme Poubelle.
											Et mon final serait Le Compacteur d'Ordures.
											Mon slogan serait « Je vais sortir les poubelles ! »
									","
											Und ich fragte mich: Wie kann es
so leicht sein, meine Träume aufzugeben?
											Zugegeben, meine Träume sind schüchtern,
											denn sie sind Kanadier. (Lachen)
											Meine Träume sind verlegen 
und übermäßig bedauernd.
											Sie stehen beim Schulball alleine rum,
											und sie wurden noch nie geküsst.
											Meine Träume wurden auch beschimpft.
											Albern. Töricht. Unmöglich.
											Aber ich habe weitergeträumt.
											Ich wollte Wrestler werden.
Ich hatte alles geplant.
											Ich wollte Der Müllmann sein.
											Mein Finishing Move sollte die Müllpresse sein.
											Mein Motto wäre: ""Ich bring den Müll raus!""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											(Risas) (Aplausos)
									","
											(Risos) (Aplausos)
									","
											(Rires) (Applaudissements)
									","
											(Lachen) (Beifall)
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Y entonces este tipo, 
Duke ""Contenedor"" Droese,
											robó todo mi número.
											Estaba aplastado, como 
por un compactador de basura.
											Pensé, ""¿y ahora qué? ¿Qué hago? ¿A qué acudo?""
									","
											E depois veio este tipo, 
Duke ""O Contentor do Lixo"" Droese,
											e tirou-me todo o protagonismo.
											Foi como ser esmagado por 
um compactador do lixo.
											Pensei para mim próprio: 
""E agora? Para onde me viro?""
									","
											Puis ce mec, le Duc ""Benne à Ordures"" Droese
											m'a volé mon gag.
											J'étais abattu, comme écrasé
par un compacteur d'ordures.
											Je me suis dit, « Que faire maintenant ?
Vers quoi puis-je me tourner ? »
									","
											Und dann hat dieser Kerl, 
Duke ""Müllcontainer"" Droese,
											mir die Masche gestohlen.
											Ich war gebrochen, wie von einer Müllpresse.
											Ich dachte mir: ""Was nun? 
Wohin kann ich mich wenden?""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Poesía.
											Como un búmeran, lo que 
adoraba regresó a mí.
											Una de las primeras líneas de poesía 
que recuerdo haber escrito
											fue en respuesta a un mundo 
que me exigía odiarme.
											De los 15 a los 18 años, me odié
											por convertirme en lo que detestaba: un matón.
									","
											Poesia.
											Aquilo que amava voltou a mim, 
como um bumerangue.
											Um dos primeiros versos de poesia 
de que me lembro de escrever
											foi em resposta a um mundo que 
insistia em que eu me odiasse a mim mesmo.
											Dos 15 aos 18 anos, eu odiava-me
											por me ter tornado naquilo que 
eu mais detestava: um rufia.
									","
											La Poésie.
											Comme un boomerang,
ce que j'aimais m'est revenu.
											Je me rappelle qu'un des premiers vers
de poésie que j'ai écrit
											était venu en réponse à un monde
qui exigeait que je me déteste.
											De 15 à 18 ans, je me suis détesté
											parce que je devenais ce que je détestais: une brute qui persécute les autres.
									","
											Poesie.
											Wie ein Bumerang kam das, 
was ich liebte, zu mir zurück.
											Eine meiner ersten Zeilen, 
an die ich mich erinnere,
											war die Antwort auf eine Welt, 
die verlangte, dass ich mich selbst hasse.
											Ich hasste mich im Alter von 15 bis 18 dafür,
											das geworden zu sein, 
was ich verabscheute: ein Tyrann.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Cuando tenía 19, escribí,
											""Me amaré a pesar de mi dócil
											inclinación a lo contrario"".
									","
											Quando eu tinha 19, escrevi:
											""Vou amar-me a mim mesmo, 
apesar da facilidade com que
											""me inclino a não o fazer.""
									","
											À l'âge de 19 ans, j'ai écrit :
											« Je m'aimerai malgré la facilité que j'ai
											à pencher vers l'opposé. »
									","
											Als ich 19 war, schrieb ich:
											""Ich werde mich selbst lieben, 
trotz der Leichtigkeit,
											mit der ich zum Gegenteil neige.""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Defenderse solo no implica
											adoptar la violencia.
									","
											Defendermo-nos não tem necessariamente
											que envolver violência.
									","
											Pour affirmer sa personnalité, on n'a pas besoin
											d'adopter un comportement violent.
									","
											Für sich selbst einzustehen muss nicht bedeuten,
											Gewalt anzunehmen.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Cuando era niño,
											negociaba tareas escolares por amistad,
											luego les daba un pase 
por no llegar nunca a tiempo
											y en la mayoría de las veces ni eso.
											Me di un permiso para 
afrontar cada promesa rota.
											Y recuerdo ese plan, 
nacido de la frustración
											de un niño a quien llamaban ""Yogi"",
											y luego señalaban mi barriga y decían: 
""Demasiadas cestas de picnic"".
											Resulta que no es tan 
difícil engañar a alguien,
											y un día antes de la clase, dije:
											""Sí, puedes copiar mi tarea"",
											y le di todas las respuestas erradas
											que había anotado la noche anterior.
											Entregó su hoja esperando 
un puntaje casi perfecto,
											y no podía creer cuando me miró 
a través del salón y sostenía un cero.
											Yo sabía que no tenía que 
mostrar mi hoja de 28 sobre 30,
											pero mi satisfacción fue completa 
cuando él me miró, desconcertado,
											y pensé, ""Más inteligente 
que el oso promedio, hijo de puta"".
									","
											Quando era criança,
											Fazia trabalhos de casa em troca de amizade,
											depois dava aos meus amigos um aviso 
por não chegarem a horas,
											e, na maior parte das vezes, 
por nem sequer aparecerem.
											Dava a mim mesmo um livre trânsito para 
ultrapassar cada promessa quebrada.
											E lembro-me de um plano, que nasceu 
da frustração causada
											por um miúdo que me chamava ""Zé Colmeia"",
											e apontava para a minha barriga e dizia: 
""Muitos cestos de piquenique.""
											Acontece que não é muito difícil 
enganar alguém,
											e um dia antes das aulas, eu disse:
											""Sim, podes copiar os meus trabalhos de casa"",
											e dei-lhe as respostas todas erradas
											que tinha escrito na noite anterior.
											Recebeu os resultados, 
à espera de uma excelente nota,
											e mal podia acreditar quando ele olhou para mim 
do outro lado da sala, enquanto recebia um zero.
											Eu sabia que não tinha necessidade de mostrar 
os meus 28 valores numa escala de 30,
											mas a minha satisfação foi completa 
quando ele olhou para mim, confuso,
											e pensei para mim mesmo: ""Sou mais esperto 
do que qualquer urso, seu filho da mãe.""
									","
											Quand j'étais enfant,
											je troquais mes devoirs contre de l'amitié,
											puis je donnais à chaque ami
un billet de retard pour ne jamais arriver à l'heure,
											et dans la plupart des cas, ne pas arriver du tout.
											Je me suis donné un laissez-passer pour
échapper à chaque promesse non tenue
											Et je me souviens de ce plan,
né d'une frustration
											venant d'un enfant qui n'arrêtait pas
de m'appeler ""Yogi"",
											et montrait mon ventre en disant,
« Tu as mangé trop de pique-nique ».
											Mais il s'avère qu'il n'est pas
très difficile de piéger quelqu'un,
											et un jour avant la classe, j'ai dit,
											« Ouais, tu peux copier mon devoir »,
											et je lui ai donné toutes les mauvaises réponses
											que j'avais notées la veille au soir.
											Il espérait une note presque parfaite
quand on lui a rendu son devoir,
											et il n'arrivait pas à le croire quand il m'a regardé de l'autre coté de la classe et m'a montré un zéro.
											Je savais que je n'avais pas à lui montrer
la note de 28/30 de ma copie,
											mais ma satisfaction était entière quand
il m'a regardé, interloqué,
											et je me suis dis, « Plus intelligent que
la moyenne des ours, connard »,
									","
											Als ich ein Kind war,
											habe ich Hausaufgaben 
für Freundschaft eingetauscht,
											dann gab ich jedem Freund eine
Verwarnung fürs Spätsein,
											und meist dafür, gar nicht zu kommen.
											Ich gab mir selbst eine Durchgangsgenehmigung 
durch jedes gebrochene Versprechen.
											Und ich erinnere mich an einen Plan, geboren aus Frust
											über ein Kind, das mich immer ""Yogi"" nannte
											und dann auf meinen Bauch zeigte 
und sagte: ""Zu viele Picknick-Körbe.""
											Es ist gar nicht so schwer,
jemanden hereinzulegen,
											und eines Tages vor der Schule sagte ich:
											""Klar kannst du meine Hausaufgaben abschreiben"",
											und ich gab ihm die falschen Antworten,
											die ich in der Nacht davor aufgeschrieben hatte.
											Er hat seine Arbeit wieder bekommen 
und eine fast perfekte Punktzahl erwartet
											und konnte es nicht glauben, 
als er mich ansah und seine null Punkte zeigte.
											Ich wusste, dass ich meine Arbeit mit 
28 von 30 Punkten nicht zeigen musste,
											aber meine Freude war perfekt, 
als er mich verwirrt ansah,
											und ich mir dachte: ""Schlauer als 
der Durchschnittsbär, Arschloch.""
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											(Risas) (Aplausos)
									","
											(Risos) (Aplausos)
									","
											(Rires) (Applaudissements)
									","
											(Lachen) (Beifall)
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Este soy yo
											Así es como me defiendo.
									","
											Isto é quem sou.
											É assim que me defendo.
									","
											Voilà qui je suis.
											Voilà comment j'affirme ma personnalité.
									","
											Das bin ich.
											So stehe ich für mich ein.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											Cuando era niño,
											solía pensar que las chuletas de cerdo 
y las chuletas de karate eran lo mismo.
											Pensaba que las dos eran chuletas de cerdo.
											Y como mi abuela pensaba que era lindo,
											y como eran mis favoritos, 
me dejó seguir haciéndolo.
											No es una gran cosa.
											Un día, antes de que me comprendiera 
que los niños gordos no están hechos para trepar,
											me caí de un árbol y me magullé 
el lado derecho de mi cuerpo.
											Temí contarle a mi abuela
											que me había metido en problemas 
por jugar donde no debía.
											Unos días más tarde, el profesor 
de gimnasia notó el hematoma,
											y me envió a la oficina del Director.
											De ahí, a otra habitación pequeña
											con una señora muy agradable que me hizo 
todo tipo de preguntas sobre mi vida en casa.
											No vi ninguna razón para mentir.
											Hasta donde me concernía, 
la vida era bastante buena.
											le dije, cuando estoy triste, mi abuela 
me da chuletas de karate,
									","
											Quando eu era criança,
											Pensava que murros de <i>karaté</i> e batatas a murro 
eram a mesma coisa.
											Pensava que ambos se referiam 
a batatas a murro.
											E porque a minha avó achava piada,
											e porque eram as minhas preferidas, 
deixou que lhes continuasse a chamar assim.
											Não tinha importância.
											Certo dia, descobri que os miúdos gordos 
não foram feitos para trepar às árvores,
											caí de uma árvore e fiquei com nódoas negras 
no lado direito do corpo.
											Não quis dizer nada à minha avó
											porque tinha medo de ser castigado 
por brincar onde não devia.
											Dias depois, o meu professor de Educação Física 
reparou nas nódoas negras,
											e fui mandado ao Conselho Diretivo.
											Ali, levaram-me para uma sala mais pequena
											onde uma senhora muito simpática me perguntou 
todo o tipo de coisas sobre a minha vida em casa.
											Não vi motivo para mentir.
											Tanto quanto sabia, a vida era bastante boa.
											Disse-lhe que sempre que estava triste, 
a minha avó me dava murros de <i>karaté</i>.
									","
											Quand j'étais enfant,
											je pensais que les ""côtes de porc"" et les ""coups de karaté"", c'était la même chose.
											Je pensais que c'était des côtes de porc.
											Et parce que ma grand-mère
pensait que c'était mignon,
											et parce que j'aimais ça, elle m'a laissé dire.
											Ça n'était pas vraiment important.
											Un jour, avant que je réalise que les enfants ronds n'étaient pas faits pour grimper aux arbres,
											je suis tombé d'un arbre et me suis
blessé tout le coté droit du corps.
											Je ne voulais pas le dire à ma grand-mère
											parce que j'avais peur de me faire disputer
pour avoir joué là où je n'aurais pas dû être.
											Quelques jours plus tard, mon professeur
de gymnastique a vu mes bleus,
											et il m'a envoyé dans le bureau du proviseur.
											De là, on m'a envoyé dans une autre petite salle
											avec une dame très gentille qui m'a posé toutes sortes de questions sur mon quotidien à la maison.
											Je ne voyais aucune raison de mentir.
											En ce qui me concernait,
la vie était plutôt agréable.
											Je lui ai dit que quand j'étais triste,
ma grand-mère me donnait ""des coups de karaté"".
									","
											Als ich ein Kind war,
											dachte ich, dass Schlegel
und Schläge dasselbe wären.
											Ich dachte, beides wäre etwas zu essen.
											Und weil meine Großmutter das niedlich fand,
											und weil es mein Lieblingsessen war, 
ließ sie mich das weiterhin denken.
											Keine große Sache.
											Eines Tages, bevor ich lernte, dass dicke Kinder
nicht fürs Bäumeklettern geeignet sind,
											fiel ich von einem Baum und zerschrammte
die ganze rechte Seite meines Körpers.
											Ich wollte meiner Großmutter nichts davon sagen,
											weil ich Angst hatte, dass ich Ärger kriegen würde, 
weil ich dort nicht hätte spielen dürfen.
											Ein paar Tage später bemerkte 
der Sportlehrer die Prellung,
											und ich wurde zum Schulleiter geschickt.
											Von dort wurde ich in einen 
anderen kleinen Raum geschickt,
											mit einer sehr netten Frau, die mir allerlei Fragen
über mein Leben zu Hause stellte.
											Ich sah keinen Grund, zu lügen.
											Ich fand mein Leben ziemlich gut.
											Ich erzählte ihr, dass meine Oma mir 
immer Schläge gab, wenn ich traurig war.
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
											(Risas)
									","
											(Risos)
									","
											(Rires)
									","
											(Lachen)
									",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
"
","
","
","
",To This Day ... for the bullied and beautiful,Shane Koyczan,12:03,"bullying,children,compassion,depression,mental health,poetry,spoken word"
