en,fr,es,title,speaker,duration,tags
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											First, we need to believe in truth.
											You might have noticed
											that our culture is having
something of a troubled relationship
											with that concept right now.
											It seems as if we disagree so much that,
											as one political commentator
put it not long ago,
											it's as if there are no facts anymore.
											But that thought is actually an expression
											of a sort of seductive line
of argument that's in the air.
											It goes like this:
											we just can't step outside
of our own perspectives;
											we can't step outside of our biases.
											Every time we try,
											we just get more information
from our perspective.
											So, this line of thought goes,
											we might as well admit
that objective truth is an illusion,
											or it doesn't matter,
											because either we'll never
know what it is,
											or it doesn't exist in the first place.
									","
											Premièrement, nous devons
croire en la vérité.
											Vous avez sûrement remarqué
											que notre culture a une relation
quelque peu problématique
											avec ce concept en ce moment.
											On dirait que nous sommes
en si grand désaccord que,
											comme un commentateur
politique l'a dit il y a peu,
											c'est comme s'il n'y avait plus de faits.
											Mais cette pensée est en fait l'expression
											d'une sorte de ligne séductrice
d'arguments dans l'air du temps.
											C'est présenté ainsi :
											nous ne pouvons pas sortir
de notre propre point de vue,
											nous ne pouvons pas sortir de nos biais.
											À chaque fois que nous essayons,
											nous obtenons juste plus d'informations
depuis notre point de vue.
											Donc avec cette ligne de pensée,
											nous pouvons aussi bien admettre
que la vérité objective est une illusion,
											ou qu'elle n'a pas d'importance,
											car soit nous ne saurons
jamais ce qu'elle est,
											ou bien elle n'existe pas en premier lieu.
									","
											Primero, tenemos que creer en la verdad.
											Puede que hayan notado
											que nuestra cultura tiene
una relación un tanto tortuosa
											con ese concepto en este momento.
											Parece que estamos tan en desacuerdo que,
											como un comentarista político
dijo hace no mucho,
											es como si ya no existieran los hechos.
											Pero ese pensamiento en realidad expresa
											una línea argumental seductora
de esta época.
											Y dice así:
											no podemos sobrepasar
nuestra propia perspectiva;
											no podemos escapar de nuestros sesgos.
											Cada vez que lo intentamos,
											recibimos más información
de nuestro punto de vista.
											Entonces, prosigue este razonamiento,
											podríamos admitir también
que la verdad objetiva es una ilusión,
											o que no importa,
											porque o bien nunca la conoceremos,
											o bien nunca existió, en primer lugar.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											That's not a new philosophical thought —
											skepticism about truth.
											During the end of the last century,
as some of you know,
											it was very popular in certain
academic circles.
											But it really goes back all the way
to the Greek philosopher Protagoras,
											if not farther back.
											Protagoras said that objective
truth was an illusion
											because ""man is the measure
of all things.""
											Man is the measure of all things.
											That can seem like a bracing bit
of realpolitik to people,
											or liberating,
											because it allows each of us
to discover or make our own truth.
									","
											Ce n'est pas une nouvelle pensée
philosophique,
											le scepticisme au sujet de la vérité.
											Durant la fin du siècle dernier,
comme certains parmi vous le savent,
											c'était très populaire dans
certains cercles académiques.
											Mais en réalité cela remonte
au philosophe grec Protagoras,
											si ce n'est plus loin encore.
											Protagoras disait que
la vérité objective était une illusion car
											« l'Homme est la mesure de toute chose. »
											L'Homme est la mesure de toute chose.
											Cela peut paraitre comme un renfort
de realpolitik pour certains ou libérateur
											car cela permet à chacun de découvrir
ou de créer sa propre vérité.
									","
											Esta no es una idea filosófica nueva...
											el escepticismo sobre la verdad.
											A fines del siglo pasado,
como algunos saben,
											fue muy popular en ciertos
círculos académicos.
											Pero en realidad se remonta a épocas
del filósofo griego Protágoras,
											o quizá incluso más atrás.
											Protágoras decía
											que la verdad objetiva era ilusión
											porque ""el hombre es la medida
de todas las cosas"".
											El hombre es la medida de todas las cosas.
											Eso se puede ver como un refuerzo
de pragmatismo político,
											o de liberación,
											porque permite que cada uno descubra
o construya su propia verdad.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											But actually, I think it's a bit
of self-serving rationalization
											disguised as philosophy.
											It confuses the difficulty
of being certain
											with the impossibility of truth.
											Look —
											of course it's difficult
to be certain about anything;
											we might all be living in ""The Matrix.""
											You might have a brain chip in your head
											feeding you all the wrong information.
											But in practice, we do agree
on all sorts of facts.
											We agree that bullets can kill people.
											We agree that you can't flap
your arms and fly.
											We agree — or we should —
											that there is an external reality
											and ignoring it can get you hurt.
									","
											Mais en fait, je pense 
que c'est une rationalisation égocentrique
											sous couvert de philosophie.
											C'est confondre
la difficulté d'être certain
											avec l'impossibilité de la vérité.
											Écoutez...
											bien sûr qu'il est difficile
d'être certain de quoi que ce soit,
											nous vivons peut-être tous
dans la « Matrice ».
											Vous avez peut-être
une puce dans le cerveau
											vous abreuvant de fausses informations.
											Mais en pratique, nous sommes d'accord
sur toutes sortes de faits.
											Nous sommes d'accord sur le fait
que les balles tuent les gens.
											Nous sommes d'accord qu'on ne peut pas
agiter les bras et s'envoler.
											Nous sommes d'accord,
ou nous devrions l'être,
											sur le fait qu'il existe
une réalité externe
											et l'ignorer peut nous blesser.
									","
											Pero, en realidad, pienso que es
una racionalización un tanto egocéntrica,
											disfrazada de filosofía.
											Confunde la dificultad de tener certeza
											con la imposibilidad de la verdad.
											Miren...
											por supuesto que es difícil
tener certeza de algo;
											puede que vivamos en la ""Matrix"".
											Puede que tengamos un chip en el cerebro
											que nos provea información errónea.
											Pero en la práctica, estamos de acuerdo
en todo tipo de hechos.
											Estamos de acuerdo en que las balas
pueden matar gente.
											Estamos de acuerdo en que no podemos
volar agitando los brazos.
											Estamos de acuerdo —o deberíamos—
											en que hay una realidad externa
											y que ignorarla puede hacernos daño.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											Nonetheless, skepticism
about truth can be tempting,
											because it allows us to rationalize
away our own biases.
											When we do that, we're sort of like
the guy in the movie
											who knew he was living in ""The Matrix""
											but decided he liked it there, anyway.
											After all, getting what you
want feels good.
											Being right all the time feels good.
											So, often it's easier for us
											to wrap ourselves in our cozy
information bubbles,
											live in bad faith,
											and take those bubbles
as the measure of reality.
									","
											Cependant, le scepticisme
au sujet de la vérité peut être tentant,
											car cela nous permet
de rationaliser nos propres biais.
											En faisant cela, nous sommes un peu
comme le personnage dans le film
											qui sait qu'il vit dans la « Matrice »
											mais décide d'y rester quand même.
											Après tout, ça fait du bien
d'obtenir ce que l'on veut.
											Ça fait du bien
d'avoir raison tout le temps.
											C'est souvent plus facile pour nous
											de nous envelopper dans
nos confortables bulles d'informations,
											de vivre dans la mauvaise foi,
											et de considérer ces bulles
comme la mesure de la réalité.
									","
											No obstante, el escepticismo
sobre la verdad puede ser tentador,
											porque nos permite racionalizar
más allá de nuestros propios sesgos.
											Al hacerlo, somos
como el personaje de la película
											que supo que estaba viviendo
en la ""Matrix""
											pero decidió que le gustaba,
de todos modos.
											Después de todo, tener lo que queremos
nos hace sentir bien.
											Tener la razón todo el tiempo
nos hace sentir bien.
											A menudo, nos resulta más fácil
											encerrarnos en nuestras cómodas
burbujas de información,
											vivir de mala fe,
											y tomar esas burbujas
como la medida de la realidad.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											An example, I think, of how
this bad faith gets into our action
											is our reaction
to the phenomenon of fake news.
											The fake news that spread on the internet
											during the American
presidential election of 2016
											was designed to feed into our biases,
											designed to inflate our bubbles.
											But what was really striking about it
											was not just that it fooled
so many people.
											What was really striking to me
about fake news,
											the phenomenon,
											is how quickly it itself became
the subject of knowledge polarization;
											so much so, that the very term —
the very term — ""fake news""
											now just means: ""news story I don't like.""
											That's an example of the bad faith
towards the truth that I'm talking about.
									","
											Un exemple de la façon dont
cette mauvaise foi influence nos actes
											est notre réaction
au phénomène des « fake news ».
											Les « fake news » qui se sont
répandues sur internet
											durant l'élection présidentielle
américaine de 2016
											étaient élaborées pour nourrir nos biais,
											élaborées pour gonfler nos bulles.
											Mais ce qui est vraiment frappant
											n'est pas juste que
cela a trompé beaucoup de gens.
											Ce qui est vraiment frappant pour moi
à propos des « fake news »,
											le phénomène,
											est comment c'est rapidement devenu
un sujet de polarisation du savoir,
											à tel point que le terme,
le terme même « fake news »
											signifie maintenant :
« sujet d'actualité que je n'aime pas ».
											C'est un exemple de la mauvaise foi
par rapport à la vérité dont je parle.
									","
											Por ejemplo, pienso, cuánta
de esta mala fe entra en acción
											en nuestra reacción al fenómeno
de las ""noticias falsas"".
											Las noticias falsas
difundidas por Internet
											durante la campaña presidencial
estadounidense de 2016
											fueron pensadas para alimentar
nuestros sesgos,
											para inflar nuestras burbujas.
											Pero me llamó la atención
											no solo que engañara a tanta gente;
											lo que me llamó la atención
de las noticias falsas,
											del fenómeno,
											es la velocidad con la que se convirtió
en objeto de polarización de conocimiento;
											tanto que el propio término,
el término ""noticias falsas"",
											ahora significa
""noticias que no me gustan"".
											Ese es un ejemplo de la mala fe
hacia la verdad de la que hablo.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											But the really, I think, dangerous thing
											about skepticism with regard to truth
											is that it leads to despotism.
											""Man is the measure of all things""
											inevitably becomes ""The Man
is the measure of all things.""
											Just as ""every man for himself""
											always seems to turn out to be
""only the strong survive.""
									","
											Mais ce qui est vraiment dangereux
											à propos du scepticisme sur la vérité
											est que cela mène au despotisme.
											« L'Homme est la mesure de toute chose »
											devient inévitablement :
« Un homme est la mesure de toute chose ».
											Tout comme « chacun pour soi »
											semble toujours devenir
« seul le plus fort survit ».
									","
											Pero lo verdaderamente peligroso, pienso,
											del escepticismo respecto de la verdad
											es que lleva al despotismo.
											""El hombre es la medida
de todas las cosas"",
											inevitablemente se torna ""un hombre
es la medida de todas las cosas"".
											Así como ""cada uno por su cuenta""
											siempre termina siendo
""solo sobrevive el más fuerte"".
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											At the end of Orwell's ""1984,""
											the thought policeman O'Brien is torturing
the protagonist Winston Smith
											into believing two plus two equals five.
											What O'Brien says is the point,
											is that he wants to convince Smith
that whatever the party says is the truth,
											and the truth is whatever the party says.
											And what O'Brien knows
is that once this thought is accepted,
											critical dissent is impossible.
											You can't speak truth to power
											if the power speaks truth by definition.
									","
											À fin de « 1984 » d'Orwell,
											le policier de la pensée O'Brien torture
le personnage Winston Smith
											pour lui faire admettre
que deux et deux font cinq.
											Ce que O'Brien dit est clé,
											il veut convaincre Smith que
tout ce que le parti dit est la vérité,
											et la vérité est tout ce que le parti dit.
											Et ce que O'Brien sait est
qu'une fois que cette vérité est acceptée,
											la critique dissidente est impossible.
											Vous ne pouvez pas
dire la vérité au pouvoir
											si le pouvoir
dit la vérité par définition.
									","
											Al final de ""1984"" de Orwell,
											el policía del pensamiento O'Brien
tortura al protagonista Winston Smith
											para que admita que dos más dos es cinco.
											Lo que dice O'Brien es clave,
											quiere convencer a Smith de que todo
lo que diga el partido es verdad;
											la verdad es todo lo que diga el partido.
											Y O'Brien sabe que una vez
que se acepta este pensamiento,
											la disidencia crítica es imposible.
											Uno no puede decirle la verdad al poder
											si el poder dice la verdad por definición.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											I said that in order to accept
that we really live in a common reality,
											we have to do three things.
											The first thing is to believe in truth.
											The second thing can be summed up
											by the Latin phrase that Kant took
as the motto for the Enlightenment:
											""Sapere aude,""
											or ""dare to know.""
											Or as Kant wants,
""to dare to know for yourself.""
									","
											J'ai dit que pour accepter que nous vivons
véritablement dans une réalité commune,
											nous devons faire trois choses.
											La première est de croire en la vérité.
											La deuxième peut être résumée
											par la phrase que Kant a utilisée
comme devise des Lumières
											« Sapere aude »,
											« Aie le courage de savoir ».
											Ou comme Kant le veut :
									","
											Dije que para aceptar que vivimos
realmente en una realidad común,
											tenemos que hacer tres cosas.
											Lo primero es creer en la verdad.
											Lo segundo podría resumirse
											con la frase latina que Kant
usó como lema de la Ilustración:
											""Sapere aude"",
											o ""atrévete a saber"".
											O como quiere Kant,
""atrévete a saber por ti mismo"".
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											I think in the early days of the internet,
											a lot of us thought
											that information technology
was always going to make it easier
											for us to know for ourselves,
											and of course in many ways, it has.
											But as the internet has become
more and more a part of our lives,
											our reliance on it, our use of it,
											has become often more passive.
											Much of what we know today we Google-know.
											We download prepackaged sets of facts
											and sort of shuffle them along
the assembly line of social media.
											Now, Google-knowing is useful
											precisely because it involves
a sort of intellectual outsourcing.
											We offload our effort onto a network
of others and algorithms.
											And that allows us, of course,
to not clutter our minds
											with all sorts of facts.
											We can just download them
when we need them.
											And that's awesome.
									","
											« aie le courage de te servir
de ton propre entendement. »
											Je pense qu'aux débuts d'internet,
											beaucoup d'entre nous pensaient
											que la technologie de l'information
allait nous faciliter
											l'utilisation de notre entendement,
											et bien sûr de bien des façons,
ça a été le cas.
											Mais à mesure qu'internet a fait
de plus en plus partie de nos vies,
											notre dépendance, notre utilisation,
											est souvent devenue plus passive.
											La plupart des choses que nous savons
aujourd'hui est du savoir Google.
											Nous téléchargeons
des séries de faits préemballés
											et nous les mélangeons sur la chaîne
d'assemblage des réseaux sociaux.
											Le savoir Google est utile
											précisément car il représente une forme
d'externalisation intellectuelle.
											Nous déchargeons notre effort sur
un réseau d'autres et d'algorithmes.
											Et cela nous permet, bien sûr,
de ne pas encombrer nos esprits
											avec toutes sortes de faits.
											Nous pouvons juste les télécharger
quand nous en avons besoin. C'est génial.
									","
											Creo que en los primeros días de Internet,
											muchos pensamos
											que la tecnología de la información
siempre nos iba a facilitar
											el conocer por uno mismo,
											y, por supuesto,
en muchas formas lo ha hecho.
											Pero conforme Internet se ha vuelto
cada vez más parte de nuestras vidas,
											nuestra dependencia, el uso que le damos,
											se ha vuelto cada vez más pasivo.
											Mucho de lo que sabemos hoy
viene de Google.
											Descargamos hechos
empaquetados previamente
											y los ensamblamos en la línea
de montaje de las redes sociales.
											Saber mediante Google es útil
											precisamente porque implica
una tercerización intelectual.
											Descargamos nuestro esfuerzo
en una red de otros y de algoritmos.
											Y eso nos permite, claro,
no sobrecargar nuestras mentes
											con todo tipo de hechos.
											Podemos descargarlos
cuando los necesitamos.
											Y eso es genial.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
											But there's a difference
between downloading a set of facts
											and really understanding how or why
those facts are as they are.
											Understanding why
a particular disease spreads,
											or how a mathematical proof works,
											or why your friend is depressed,
											involves more than just downloading.
											It's going to require, most likely,
											doing some work for yourself:
											having a little creative insight;
											using your imagination;
											getting out into the field;
											doing the experiment;
											working through the proof;
											talking to someone.
									","
											Mais il y a une différence
entre télécharger une série de faits
											et véritablement comprendre comment
ou pourquoi ces faits sont ainsi.
											Comprendre pourquoi
une certaine maladie se répand,
											ou comment fonctionne
une démonstration mathématique,
											ou pourquoi un ami est déprimé
											implique plus que de télécharger.
											Cela nécessite, très probablement,
											de réaliser un travail par soi-même :
											d'être créatif,
											d'utiliser son imagination,
											d'aller sur le terrain,
											d'expérimenter,
											de tirer des preuves,
											de parler à quelqu'un.
									","
											Pero hay una diferencia
entre descargar hechos
											y entender realmente cómo o por qué
esos hechos son como son.
											Entender por qué se propaga
determinada enfermedad,
											o cómo opera una demostración matemática,
											o por qué un amigo está deprimido,
											implica más que solo una descarga.
											Lo más seguro es que requiera
											hacer algo de trabajo uno mismo:
											tener un poco de visión creativa;
											usar la imaginación;
											salir al terreno;
											hacer el experimento;
											hacer la comprobación;
											hablar con alguien.
									",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
"
","
","
",How to see past your own perspective and find truth,Michael Patrick Lynch,14:26,"philosophy,communication,politics,democracy,identity,Internet,intelligence,personal growth,news,social media,social change,society"
