											Peki, bununla ne demek istiyorum?
											Demek istediğim insanlar aslında
											şunu yapıyorlar; bir çeşit, iletişim kanallarını kullanarak
											bu kurumların onlara dayatmış olduğu
											soyutlanmayı kırıyorlar.
											Bunu nasıl yapıyorlar? Çok basit olarak,
											iş yerinden annelerini arayarak,
											arkadaşlarına anlık mesajlar göndererek,
											masa altından telefon mesajı yollayarak yapıyorlar.
											Arkamda görmüş olduğunuz resimler
											son bir kaç aydır görüştüğüm kişilerdir.
											Onlara en çok iletişimde bulundukları insanlarla gelmelerini rica ettim.
											Ve kimisi erkek arkadaşını, kimisi babasını getirdi.
											Genç bir bayan dedesini getirdi.
											Son 20 yıldır insanların e-mail, cep telefonu, telefon mesajları, gibi
											kanalları nasıl kullandıklarına bakıyordum.
											Burada aslında göreceğimiz, esas olarak,
											insanların düzenli bir şekilde en samimi çevresiyle,
											beş, altı, yedi kişiyle iletişime geçtiğidir.
											Şimdi bazı bilgilere bakalım. Facebook.
											Yakın zamanlarda Facebook'tan bazı sosyologlar—
											Tahmin edeceğiniz gibi Facebook
											tüm iletişim kanalları içerisinde en çok gelişerek büyüyen kanaldır.
											Ve ortalama bir kullanıcı
											der Cameron Marlow,
											Facebook'tan 120 arkadaşa sahiptir.
											Ama aslında kişinin sürekli konuşup
											karşılıklı değiş tokuş yaptığı, cinsiyetine bağlı olarak
											dört ila altı insandır.
											İnternetteki anında mesajlarda yapılan akademik araştırmalar da
											100 kişiyi arkadaş listesinde gösterir,
											ancak asıl olarak insanlar iki, üç, dört—
											kısaca beşten az kişiyle sohbet etmektedirler.
											Cep telefonları ve sesli konuşmalarla ilgili benim kendi araştırmam
											bu aramaların yüzde 80'inin aslında
											dört kişiyle yapıldığını gösterir. Yüzde 80.
											Ve Skype'a gittiğimizde, bu sayı iki kişiye düşer.
											Pek çok sosyolog aslında bayağı hayal kırıklığına uğramıştır.
											Yani, benim de hayal kırıklığına uğradığım zamanlar oldu,
											bu bilgiyi ve yayılımı gördüğümde, sadece beş kişi!
											Ve bazı sosyologlar aslında bunun
											toplumdan uzaklaştırıcı
											içine kapalı ve korumacı bir durum olduğunu hissediyorlar.
											Aslında ben, sizlere şunu göstermek isterim,
											eğer gerçekten kim yapıyor
											ve nereden yapıyor diye bakarsak,
											aslen inanılmaz bir sosyal dönüşüm görürüz.
											Sanırım bu duruma çok iyi örnek olacak üç hikâye var.
											İlk beyefendi, kendisi fırıncıdır.
											Ve her sabah saat dörtte çalışmaya başlar.
											Daha sonra saat sekiz gibi fırınından gizlice uzaklaşıp
											unlu ellerini yıkar,
											ve karısını arar.
											Tek isteği ona iyi günler dilemektir, çünkü eşinin günü o saatte başlamaktadır.
											Bu hikâyeyi çoğu kereler duydum.
											Gece vardiyalarında çalışan genç bir fabrika isçisi,
											fabrikanın güvenlik kameralarının olduğu kattan
											sinsice uzaklaşmayı başarır,
											ve saat gece 11'de bir köşe bulur
											sadece kız arkadaşını arayıp iyi geceler diyebilmek için.
											Ya da bir anne, saat dörtte,
											aniden tuvaletin bir köşesinde bir yer bulmayı becerip
											çocuklarının eve sağ salim vardıklarını kontrol eder.
											Bir de diğer bir çift var, Brezilyalı bir çift.
											Yıllardır İtalya’da yaşamaktadırlar.
											Aileleriyle haftanın birkaç günü Skype'ta birkaç kez görüşürler.
											Ama on beş günde bir, bilgisayarlarını yemek masasının üzerine koyup
											kameralar karşısında Sao Paula'daki aileleriyle
											gerçekten yemek yerler. Ve bunu büyük bir olay haline getirirler.
											İki üç sene önce ilk defa
											İsviçre’de yaşayan orta halli bir
											Kosova göçmeni aileden şöyle bir hikâye duydum:
											Oturma odalarına çok büyük bir ekran kurmuşlardı.
											Ve her sabah nineleriyle birlikte kahvaltı yapıyorlardı.
											Çok iyi bir antropolog olan Danny Miller,
											Filipinli çocuklarını Filipin’de bırakmış,
											göçmen kadınlar üzerinde çalışırken
											Skype üzerinden bu annelerin ne kadar çok
											ebeveynlik yaptığını
											ve Skype sayesinde çocuklarıyla ne kadar çok meşgul olduklarını bana söylüyordu.
											Ve sonra üçüncü bir çift daha var. İki arkadaş.
											Her gün birbirleriyle sohbet ediyorlar, günde üç beş kez aslında.
											Ve en sonunda anlık mesaj sistemini
											iş bilgisayarlarına koydular.
											Ve şimdi, besbelli, açık hale getirdiler.
											Ne zaman boş bir an bulsalar birbirleriyle sohbet ediyorlar.
											Ve genclerle ve cocuklarla da tam olarak bunu gormekteydik
											siralarinin altindan,
											arkadaslarina mesaj gonderiyorlar.
											Oyleyse, bu orneklerin hicbiri ozel degil.
											Yani bunlardan yuzlerce anlatabilirim.
											Ancak burada ayricalikli olan ortam.
											Soyle ki size soyledigim uc ortami dusunun
											fabrika,gocmenlik hali, ofis.
											Ama bir okul olabilirdi,bir idare olabilirdi,
											hastanede olabilirdi.
											Uc ortam icin eger soyle 25 yil geri gidersek,
											eger sadece 15 yil oncesini dusunursek,
											mesaiye basladiginizda
											ofis mesaisine basladiginizda
											fabrikada mesaiye basladiginizda,
											tum sure boyunca kontak yoktu,
											yakin cevrenizle hicbir kontaginiz yoktu.
											Eger sansliysaniz koridorda bir yerlerde umumi bir telefon vardi,
											Eger muduriyette iseniz baska bir hikaye,
											belki direk hattiniz vardi.
											yok degilseniz,belki once bir operatore baglaniyordunuz,
											Ama temel olarak, bir kere bu binalara girdiyseniz,
											yakin cevreniz arkada kalmisti.
											Ve bu bizim profesyonel hayatimizda normal hala gelmisti,
											sıradan bir hal ve beklenti.
											Ayrıca bunun teknik kapasiteyle bir ilgisi yok.
											Telefon ordaydı. Ama beklenti bir kez oraya doğru gittiğinizde
											sorumluluğunuzun tamamen elinizdeki işte,
											tamamen çevrenizdeki insanlarda olmasıydı.
											Bu dikkatin olması gerektiği yerdeydi.
											Bu öylesine sıradan bir kültürel durum haline geldi ki
											çocuklarımıza bölünmeyi becerebilmeyi öğretiyoruz.
											Kreş, anaokulu, okulun ilk yıllarını düşünürsek
											çocuklarımızı uzaklaştırmaya adanmışlardır,
											onları uzun saatler ailelerinden uzaklaştırmaya alıştırırlar.
											Ve okul rolünü gayet mükemmel oynar,
											İleride ofislerde yapacağımız tüm ritüelleri mükemmel bir şekilde taklit eder,
											giriş ritüeli, çıkış ritüeli,
											program çizelgeleri, bu ülkenin üniformaları,
											sizi tanımlayan şeyler, takım olma aktiviteleri,
											takım olma temelinde size herhangi bir grup çocukla
											beraber olma imkânı verir ya da herhangi bir grup insanla
											belli zamanlarda belli sayıda birlikte olma zorunluluğu yaratır.
											Tabii ki en önemli şey:
											dikkatini vermeyi öğrenmek,
											yoğunlaşmak ya da odaklanmaktır.
											Bu durum sadece 150 yıl kadar önce başladı.
											Modern bürokrasinin doğuşuyla ve
											endüstri devrimiyle başladı.
											İnsanlar aslında işlerini yapmak için bir yerlere işe gitmek
											zorunda kaldıklarında.
											Ve modern bürokrasiyle birlikte, özel çevre ve kamusal çevre arasında
											çok açık bir ayrım olduğundan bu son derece
											mantıklı bir yaklaşımdı.
											Yani o zamana kadar insanlar özünde kendi zanaatları üzerinden geçiniyorlardı.
											Emek verdikleri toprakların üzerinde yaşıyorlardı.
											Çalıştıkları atölyelerinin üst katında yaşıyorlardı.
											Bir düşünürseniz bu bütün kültürümüzün içine işlemişti,
											şehirlerimizin bile.
											Eğer Ortaçağ şehirlerini düşünürseniz, Ortaçağ şehirleri
											orada yasayan esnafın ve onların uzmanlaştıkları işin ismini almış kentlerdi.
											Günümüzde üretim alanlarından ve
											ticari alanlarından bariz biçimde ayrı olarak yayılmış
											kenar mahallelerde ikamet etmekteyiz.
											Ve aslında, bu son 150 yılda,
											ortaya çıkan çok açık bir sınıf sistemi vardır.
											Bir işin statüsü daha düşük oldukça ve
											kişi çalışıp yükseldikçe, kişisel çevresinden
											fazla uzaklaşacaktadır.
											İnsanlar bütün gün boyunca ya da her tür durumda
											gerçekten iletişimde bulunabilecekleri
											bu harika olasılığı benimsediler.
											Ve bunu çok yoğun bir şekilde yapıyorlar.
											Düzenli bir şekilde iyi veriler ortaya koyan The Pew Enstitüsü,
											örneğin Amerika'da işyerinde e-mail erişimi olan
											insanların yüzde ellisinin - ki bence bu tutucu bir sayı -
											özel e-posta yazışmalarını
											ofislerinde yaptıklarını söyler.
											Gerçekten bu sayının ılımlı olduğunu düşünüyorum.
											Benim kendi araştırmamda, özel e-posta'nın
											hangi ülkede olursa olsun saat sabah 11'de doruğa ulaştığını gördük.
											İnsanların yüzde 75'i özel konuşmalarını işyerinden
											cep telefonlarıyla yaptıklarını itiraf ettiler.
											Yüzde yüzü telefon mesajı kullanıyor.
											Buradaki konu, özel çevreyi kısıtlamalarında
											tüm kurumların pek de başarıya ulaşamadıklarıdır.
											Amerikan ordusunun sosyologlarının,
											mesela Irak'taki askerlerin aileleriyle
											günlük iletişimlerinin
											yarattığı etkiyi tartışmalarına daima şaşırmışımdır.
											Ama bu erişimi engelleyen pek çok kurum var.
											Her gün, her Allah’ın günü,
											tüylerimi diken diken eden haberler okuyorum,
											Texas'taki çocukların
											okulda cep telefonunu çıkarıp
											her kullandığında 15 dolar ceza vermesi gibi.
											New York'taki otobüs şoförleri eğer ellerinde
											cep telefonuyla görülürlerse anında işten kovuluyorlar.
											Şirketler anlık mesajlara ya da Facebook'a erişimi bloke ediyorlar.
											Güvenlik konusunun arkasında,
											ki bu her zaman için sosyal kontrolün savunmasıdır,
											aslında gerçekten var olan ise
											bu kurumların kimin kendi kendine
											karar verme hakkı olduğuna, kimin yalıtılıp
											yalıtılmaması gerektiğine karar vermeye çalışmaktır.
											Ve doğrusu engellemeye çalıştıkları, belli anlamda,
											daha büyük bir yakınlaşma, samimiyet eylemi olasılığıdır.
									","
											Je crois qu'il y a de nouvelles tensions cachées
											qui se développent en fait entre les gens et les institutions —
											ces institutions que les gens
											fréquentent dans leur vie quotidienne :
											les écoles, les hôpitaux, les lieux de travail,
											les usines, les bureaux, etc.
											Je vois qu'il se passe quelque chose,
											quelque chose que j'appellerais volontiers
											un genre de ""démocratisation de l'intimité"".
											Qu'est-ce que j'entends par là?
											Je veux dire que les gens sont en train,
											en quelque sorte, avec leurs moyens de communication,
											de briser un isolement imposé
											que ces institutions leur imposent.
											Comment le font-ils? Ils le font
											d'une façon très simple, en appelant leur mère depuis leur lieu de travail,
											en dialoguant par messagerie instantanée depuis leur bureau avec leurs amis,
											en envoyant des SMS sous le bureau.
											Les images que vous voyez derrière moi sont
											celles des personnes à qui j'ai rendu visite ces derniers mois.
											Je leur ai demandé de venir avec la personne avec laquelle ils communiquent le plus.
											L'une a amené son petit ami, une autre son père.
											Une jeune femme a amené son grand-père.
											Pendant 20 ans, j'ai observé comment les gens utilisent
											des canaux comme le courriel, le téléphone portable, les SMS, etc :
											Ce que nous allons voir en fait, c'est que, fondamentalement,
											les gens communiquent de façon régulière
											avec 5, 6, 7 personnes de leur sphère la plus intime.
											Maintenant, regardons les chiffres. Facebook.
											Récemment, des sociologues de Facebook —
											Facebook est le canal qu'on peut s'attendre à
											voir grossir le plus de tous.
											Et un utilisateur moyen,
											d'après Cameron Marlow, de Facebook,
											y a environ 120 amis.
											Mais en fait il parle à,
											ou plutôt a des échanges bilatéraux avec 4 à 6 personnes
											de façon régulière, selon son sexe.
											Des recherches universitaires sur la messagerie instantanée
											montrent également 100 personnes dans les listes de contacts,
											mais essentiellement les gens dialoguent avec 2, 3, 4 —
											de toute façon, moins de 5 personnes.
											Mes propres recherches sur les appels depuis les téléphones portables
											montrent que 80% des appels
											sont effectivement faits vers 4 personnes. 80%.
											Sur Skype, on tombe à 2 personnes.
											De nombreux sociologues sont en fait assez déçus.
											Je veux dire que j'ai parfois été déçue
											quand j'ai vu ces données et tout ce déploiement, pour 5 personnes seulement.
											Certains sociologues ont en fait l'impression que
											c'est un isolement, un genre de cocooning,
											qui nous désengage de la vie publique.
											En fait je voudrais vous montrer que,
											si on regarde vraiment qui le fait,
											et d'où c'est fait,
											il y a en fait une incroyable transformation sociale.
											Voici trois histoires qui sont de bons exemples.
											Cet homme-là est boulanger
											Tous les jours, il commence à travailler à 4 heures du matin.
											Vers 8 heures il s'éloigne discrètement de son four,
											essuie la farine de ses mains,
											et appelle sa femme.
											Il veut juste lui souhaiter une bonne journée, parce que c'est le début de sa journée à elle.
											J'ai entendu cette histoire un bon nombre de fois.
											Un jeune employé d'usine qui travaille de nuit,
											qui parvient à sortir discrètement de l'atelier,
											où il y a des caméras de surveillance d'ailleurs,
											et trouve un coin où le soir à 11 heures
											il peut appeler sa petite amie juste pour lui souhaiter bonne nuit.
											Ou une mère qui, à 4 heures de l'après-midi,
											d'un coup se trouve un coin dans les toilettes
											pour s'assurer que ses enfants sont bien rentrés à la maison.
											Un autre exemple: un couple, ils sont brésiliens.
											Ils ont vécu en Italie plusieurs années.
											Ils communiquent avec leurs familles par Skype plusieurs fois par semaine.
											Mais tous les quinze jours, ils mettent réellement l'ordinateur sur la table,
											sortent la webcam et dînent vraiment
											avec leur famille à Sao Paulo. Et ils en font un évènement marquant.
											J'ai entendu cette histoire pour la première fois il y a deux ans
											d'une famille très modeste
											d'immigrants du Kosovo en Suisse.
											Ils avaient mis un grand écran dans leur salon.
											Chaque matin, ils prenaient leur petit déjeuner avec leur grand-mère.
											Mais Danny Miller, un très bon anthropologue
											qui travaille sur les immigrées philippines
											qui laissent leurs enfants aux Philippines,
											me disait combien le rôle de parent
											passe par Skype,
											et combien ces mères s'impliquent avec leurs enfants par Skype.
											Un troisième couple. Ce sont deux amis.
											Ils dialoguent à distance ensemble tous les jours, plusieurs fois par jour.
											Et finalement, finalement ils sont parvenus à
											installer une messagerie instantanée sur leurs ordinateurs au travail.
											Maintenant, évidemment, ils la laissent ouverte.
											Chaque fois qu'ils ont un moment ils dialoguent ensemble.
											Et c'est exactement ce que nous avons constaté
											chez les adolescents et les enfants qui le font à l'école, sous le bureau,
											et qui envoient des SMS à leurs amis sous le bureau.
											Donc aucun de ces cas n'est unique.
											Je veux dire, je pourrais vous en citer des centaines.
											Mais ce qui est vraiment exceptionnel c'est le lieu.
											Alors réfléchissez à ces trois lieux dont je vous ai parlé :
											l'usine, la migration, le bureau.
											Mais ça pourrait être dans une école, ça pourrait être une administration,
											ça pourrait être un hôpital.
											Ces trois lieux, si on retourne juste 15 ans en arrière,
											si on retourne juste 15 en en arrière,
											quand on pointait,
											quand on pointait au bureau,
											quand on pointait à l'usine,
											il n'y avait aucun contact pendant toute la durée du temps de travail,
											il n'y avait aucun contact avec la sphère privée.
											Et vous aviez de la chance si il y avait un téléphone public dans le couloir ou quelque part.
											Si vous étiez à la direction, oh, c'était une autre histoire.
											Vous aviez peut-être une ligne directe.
											Sinon, vous deviez peut-être passer par un opérateur.
											Mais au fond, quand vous entriez dans ces bâtiments,
											vous laissiez la sphère privée derrière vous.
											Et c'est devenu une telle norme pour nos vies professionnelles,
											une telle norme et une telle attente.
											Ça n'a rien à voir avec les capacités techniques.
											On avait les téléphones. Mais on s'attendait à ce qu'une fois au travail,
											vous vous y consacriez entièrement,
											ainsi qu'aux gens qui vous entouraient.
											C'est là-dessus qu'il fallait se concentrer.
											C'est devenu une norme culturelle si importante
											que nous scolarisons nos enfants pour qu'ils soient capables de faire cette coupure.
											Si vous y réfléchissez, la crèche, la maternelle, le primaire
											ne sont là que pour enlever les enfants,
											les habituer à rester de longues heures loin de leur famille.
											Ensuite l'école agit parfaitement bien
											reproduit parfaitement les rites qui seront mis en œuvre au bureau,
											le rituel d'entrée, le rituel de sortie,
											l'emploi du temps, l'uniforme dans ce pays,
											les choses qui vous identifient, les activités pour développer l'esprit d'équipe.
											L'esprit d'équipe qui vous permettra en gros
											de vous intégrer dans n'importe quel groupe d'enfants, ou de gens
											avec qui vous allez devoir passer un certain temps.
											Bien sûr, l'essentiel :
											apprendre à faire attention,
											à vous concentrer et à fixer votre attention.
											Cela n'a commencé qu'il y a 150 ans.
											Cela n'a commencé qu'avec la naissance de la bureaucratie moderne,
											et la révolution industrielle.
											Quand les gens en gros ont été obligés de se déplacer pour
											aller au travail et l'effectuer.
											Avec la bureaucratie moderne, il y avait une approche très rationnelle,
											une distinction très nette entre la sphère privée
											et la sphère publique.
											Donc, jusqu'à ce moment-là, les gens vivaient sur leur lieu de travail.
											Ils vivaient sur la terre qu'ils travaillaient.
											Ils vivaient dans les ateliers où ils travaillaient.
											Si vous y réfléchissez, toute notre culture,
											nos villes, en sont imprégnées.
											Regardez les villes médiévales, les quartiers ont
											tous les noms des guildes et des professions qui y vivaient.
											A présent nous avons des banlieues résidentielles étalées
											qui sont bien distinctes des lieux de production
											et des zones commerciales.
											En fait, ces 150 dernières années,
											un système de classe très net est également apparu.
											Plus le statut de l'emploi et de la personne
											qui l'avait était bas, plus cette personne
											était éloignée de sa sphère personnelle.
											Les gens se sont emparés de cette étonnante possibilité
											d'être en fait en contact toute la journée
											ou dans toutes sortes de situations.
											Et ils le font massivement.
											L'institut Pugh, qui fournit de bonnes données
											régulièrement, par exemple, aux États-Unis,
											estime que — et je pense que ce chiffre est sous-évalué —
											50% des gens qui ont accès au courrier électronique au travail,
											envoient et reçoivent des courriels privés au bureau.
											Je pense vraiment que ce chiffre est sous-évalué.
											Dans mes propres recherches, nous avons vu que le pic
											de courriels privés a lieu à 11 heures du matin, dans tous les pays.
											75% des gens admettent avoir des conversations
											privées au travail sur leurs téléphones portables.
											100% utilisent les SMS.
											Cela montre que la réappropriation de la sphère personnelle
											n'est pas un grand succès dans toutes les institutions.
											Je suis toujours étonnée que pour l'armée américaine
											les sociologues débattent de l'impact, par exemple,
											des soldats en Irak
											qui ont des contacts quotidiens avec leurs familles.
											Mais il y a des institutions qui bloquent effectivement les accès.
											Tous les jours, sans exception,
											je lis des informations qui me font grincer des dents,
											par exemple une amende de 15 dollars
											infligée à des jeunes au Texas,
											chaque fois qu'ils sortent leurs téléphones portables à l'école.
											Le renvoi immédiat de chauffeurs de bus à New York,
											vus avec un téléphone portable à la main.
											Des compagnies qui bloquent l'accès à la messagerie instantanée ou à Facebook.
											Derrière ces questions de sécurité,
											qui ont toujours été les arguments du contrôle social,
											ce qui se passe en fait
											est que ces institutions essaient de décider
											qui, en fait, a le droit de choisir sur quoi porter son attention,
											de décider, s'ils doivent ou non être isolés.
											Ils essaient en fait de bloquer, dans un sens,
											ce mouvement vers une plus grande possibilité d'intimité.
									","
											Ich glaube, dass es neue, verborgene Spannungen gibt
											die sich tatsächlich zwischen Menschen und Einrichtungen abspielen —
											solche Einrichtungen, die Menschen
											in ihrem täglichen Leben nutzen:
											Schulen, Krankenhäuser, Arbeitsplätze,
											Betriebe, Büros, usw.
											Und ich beobachte etwas, das vor sich geht,
											das ich gerne beschreiben würde
											als eine Art ""Demokratisierung der Vertrautheit"".
											Und was meine ich damit?
