en,de,title,speaker,duration,tags
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Well, I think
it's got to be understood
											that a marginal rise in sea level
											would mean a loss of a lot of land,
											because much of the land is low.
											And quite apart from that,
we are getting the swells at the moment.
											So it's not about getting two feet.
											I think what many people do not understand
											is they think climate change is something
that is happening in the future.
											Well, we're at the very
bottom end of the spectrum.
											It's already with us.
											We have communities
who already have been dislocated.
											They have had to move,
and every parliament session,
											I'm getting complaints
from different communities
											asking for assistance to build seawalls,
											to see what we can do
about the freshwater lens
											because it's being destroyed,
											and so in my trips
to the different islands,
											I'm seeing evidence of communities
											which are now having to cope
with the loss of food crops,
											the contamination of the water lenses,
											and I see these communities
perhaps leaving, having to relocate,
											within five to 10 years.
									","
											AT: Nun, man muss verstehen,
											dass ein kleiner Anstieg 
des Meeresspiegels
											einen großen Landverlust bedeutet,
											da ein Großteil der Landesfläche
sehr flach ist.
											Abgesehen davon, gibt es 
den dauernden Wellengang.
											Es geht also nicht um einen halben Meter.
											Die meisten Menschen verstehen das nicht.
											Sie denken, dass der Klimawandel 
etwas ist, das in der Zukunft passiert.
											Aber wir sind am unteren 
Ende des Spektrums.
											Er ist bereits bei uns.
											Wir haben Gemeinden,
die bereits umgesiedelt wurden.
											Sie mussten wegziehen,
und in jeder Parlamentssitzung
											bekomme ich Beschwerden
aus den Gemeinden,
											die nach Hilfe für den Bau
von Meeresschutzwällen fragen;
											die fragen, was wir wegen
der Trinkwasserspeicher tun,
											weil sie zerstört werden.
											Bei meinen Besuchen
auf den verschiedenen Inseln,
											sehe ich Gemeinden,
											die sich inzwischen mit 
Vegetationsverlust beschäftigen,
											der Verschmutzung der Trinkwasservorräte,
											und diese Gemeinden
sind vielleicht gezwungen,
											in den nächsten fünf bis
zehn Jahren umzuziehen.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: And then, I think the country
suffered its first cyclone,
											and this is connected, yes?
What happened here?
									","
											CA: Ihr Land musste dann
den ersten Zyklon erdulden,
											das hängt zusammen, richtig?
Was geschah da?
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Well, we're on the equator,
											and I'm sure many of you understand
that when you're on the equator,
											it's supposed to be in the doldrums.
We're not supposed to get the cyclones.
											We create them, and then we send them
either north or south.
									","
											AT: Wir sind am Äquator,
											und viele unter Ihnen begreifen,
dass man davon ausgeht,
											der Äquator sei eine windstille Zone.
											Es gibt keine Zyklone bei uns.
											Sie entstehen bei uns und ziehen 
nach Norden oder Süden.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											(Laughter)
									","
											(Gelächter)
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											But they aren't supposed to come back.
											But for the first time,
at the beginning of this year,
											the Cyclone Pam,
which destroyed Vanuatu,
											and in the process,
the very edges of it actually touched
											our two southernmost islands,
											and all of Tuvalu was underwater
when Hurricane Pam struck.
											But for our two southernmost islands,
											we had waves come over half the island,
											and so this has never happened before.
											It's a new experience.
											And I've just come back
from my own constituency,
											and I've seen these beautiful trees
which had been there for decades,
											they've been totally destroyed.
											So this is what's happening,
											but when we talk
about the rising sea level,
											we think it's something
that happens gradually.
											It comes with the winds,
it comes with the swells,
											and so they can be magnified,
											but what we are beginning to witness
is the change in the weather pattern,
											which is perhaps the more urgent challenge
											that we will face sooner
than perhaps the rising sea level.
									","
											Aber sie sollten nicht zurückkommen.
											Aber zu Beginn dieses Jahres
zerstörte, zum allerersten Mal,
											der Zyklon Pam Vanuatu,
											und seine Ausläufer berührten
											unsere zwei südlichsten Inseln,
											und ganz Tuvalu war unter Wasser,
als der Hurrikan Pam zuschlug.
											Auf unseren südlichsten zwei Inseln
											lag die Hälfte der Inseln unter Wasser,
											und das war nie zuvor passiert.
											Es ist eine neue Erfahrung.
											Ich komme gerade aus meinem
eigenen Wahlbezirk zurück;
											ich sah diese wundervollen Bäume,
die seit Jahrzehnten da waren,
											sie waren komplett zerstört.
											Das ist alles passiert.
											Aber wenn wir über den 
steigenden Meeresspiegel reden,
											glauben wir, dass es etwas ist,
was allmählich passiert.
											Er kommt mit den Winden,
er kommt mit den Wellen,
											und so kann er verstärkt werden.
											Wir beginnen, Zeugen der
Wetterveränderungen zu werden,
											was vielleicht die dringendere 
Herausforderung ist,
											da wir es wohl schneller erleben
werden als den Meeresspiegelanstieg.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: So the country
is already seeing effects now.
											As you look forward,
											what are your options
as a country, as a nation?
									","
											CA: Das Land sieht also 
bereits die Auswirkungen.
											Wenn Sie nach vorne schauen,
											was sind Ihre Optionen
als Land, als Nation?
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Well, I've been telling
this story every year.
											I think I visit a number of —
											I've been traveling the world
to try and get people to understand.
											We have a plan, we think we have a plan.
											And on one occasion,
I think I spoke in Geneva
											and there was a gentleman
who was interviewing me
											on something like this,
											and I said, ""We are looking
at floating islands,""
											and he thought it was funny,
but somebody said,
											""No, this is not funny.
These people are looking for solutions.""
											And so I have been looking
at floating islands.
											The Japanese are interested
in building floating islands.
									","
											AT: Nun, wir erzählen diese 
Geschichte jedes Jahr.
											Ich besuchte einige ...
											Ich reiste rund um die Welt und 
versuchte, es den Leuten klarzumachen.
											Wir denken, dass wir einen Plan haben.
											Und bei einer Gelegenheit,
ich glaube, ich sprach in Genf,
											interviewte mich ein Gentleman,
											ähnlich wie hier,
											und ich sagte: ""Wir denken über 
schwimmende Inseln nach"",
											und er dachte, das sei Spaß,
aber jemand sagte:
											""Nein, das ist kein Spaß, diese 
Leute suchen nach Lösungen.""
											Ich erkundigte mich
nach schwimmenden Inseln.
											Die Japaner sind daran interessiert, 
schwimmende Inseln zu bauen.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											But, as a country,
we have made a commitment
											that no matter what happens,
we will try as much as possible
											to stay and continue to exist as a nation.
											What that will take,
											it's going to be
something quite significant,
											very, very substantial.
											Either we live on floating islands,
											or we have to build up the islands
to continue to stay out of the water
											as the sea level rises
and as the storms get more severe.
											But even that, it's going to be
very, very difficult
											to get the kind of resourcing
that we would need.
									","
											Aber als Land haben wir uns
eine Verpflichtung auferlegt:
											Egal, was auch passiert,
wir versuchen alles,
											um weiterhin als Nation zu existieren.
											Man benötigt dazu
											etwas ziemlich Bedeutendes,
											etwas sehr, sehr Wesentliches:
											Entweder leben wir auf
schwimmenden Inseln
											oder wir müssen die Inseln erhöhen,
um weiter aus dem Wasser zu kommen,
											wenn die Meeresspiegel ansteigen
und die Stürme schwerer werden.
											Aber sogar dann wird es
sehr schwer werden,
											die Menge an notwendigen
Ressourcen zu bekommen.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: And then the only recourse
is some form of forced migration.
									","
											CA: Und dann wird die einzige Zuflucht
eine Form von Zwangsmigration sein.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Well, we are also looking at that
											because in the event
that nothing comes forward
											from the international community,
											we are preparing,
											we don't want to be caught
like what's happening in Europe.
											OK? We don't want to mass migrate
at some point in time.
											We want to be able
to give the people the choice today,
											those who choose
and want to do that, to migrate.
											We don't want something to happen
that they are forced to migrate
											without having been prepared to do so.
											Of course, our culture is very different,
our society is very different,
											and once we migrate
into a different environment,
											a different culture,
											there's a whole lot
of adjustments that are required.
									","
											AT: Nun, wir erwägen auch das;
											falls nichts von der internationalen
Gemeinschaft kommt,
											bereiten wir uns vor.
											Wir wollen nicht, dass es uns geht,
wie es in Europa gerade der Fall ist.
											Wir wollen nicht eines Tages 
in Massen auswandern.
											Wir wollen fähig sein, dem Volk
heute die Wahl zu geben.
											Alle, die wollen, sollen die Wahl
haben auszuwandern.
											Wir wollen nicht, dass erst etwas passiert
und sie gezwungen sind auszuwandern,
											ohne darauf vorbereitet zu sein.
											Unsere Kultur, unsere Gesellschaft
ist sicher sehr anders,
											sobald wir einmal in eine
andere Umgebung auswandern,
											in eine andere Kultur,
											wird eine ganze Menge
an Anpassungen erforderlich sein.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: Well, there's forced migration
in your country's past,
											and I think just this week,
											just yesterday
or the day before yesterday,
											you visited these people.
											What happened here? What's the story here?
									","
											CA: Es gab Zwangsmigration
in der Vergangenheit Ihres Landes.
											Ich glaube, gerade diese Woche,
											gerade gestern oder vorgestern,
											haben Sie diese Leute besucht.
											Was geschah da? Was steckt dahinter?
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Yes, and I'm sorry,
I think somebody was asking
											why we were sneaking off
to visit that place.
											I had a very good reason, because we have
a community of Kiribati people
											living in that part
of the Solomon Islands,
											but these were people who were relocated
from the Phoenix Islands, in fact,
											in the 1960s.
											There was serious drought, and the people
could not continue to live on the island,
											and so they were moved
to live here in the Solomon Islands.
											And so yesterday it was very interesting
to meet with these people.
											They didn't know who I was.
They hadn't heard of me.
											Some of them later recognized me,
											but I think they were very happy.
											Later they really wanted to have
the opportunity to welcome me formally.
											But I think what I saw yesterday
was very interesting
											because here I see our people.
											I spoke in our language, and of course
they spoke back, they replied,
											but their accent, they are beginning
not to be able to speak Kiribati properly.
											I saw them, there was
this lady with red teeth.
											She was chewing betel nuts,
											and it's not something we do in Kiribati.
											We don't chew betel nuts.
											I met also a family who have married
the local people here,
											and so this is what is happening.
											As you go into another community,
there are bound to be changes.
											There is bound to be
a certain loss of identity,
											and this is what we will be
looking for in the future
											if and when we do migrate.
									","
											AT: Ja, und es tut mir leid.
											Ich glaube, jemand fragte, warum wir
heimlich diesen Ort besuchten.
											Ich habe einen sehr guten Grund, da wir
eine Gemeinde von Kiribatern haben,
											die in diesem Teil 
der Salomoninseln leben.
											Aber dies sind Leute, die in den
1960ern von den Phoenix-Inseln
											umgesiedelt wurden.
											Es gab eine schwere Dürre und die Leute
konnten nicht weiter auf der Insel leben,
											und so wurden sie umgesiedelt,
um hier auf den Salomoninseln zu leben.
											Es war sehr interessant,
diese Leute gestern zu treffen.
											Sie wussten nicht, wer ich bin;
hatten nie von mir gehört.
											Einige erkannten mich später.
											Ich glaube, sie waren sehr glücklich.
											Später wollten sie mich
ganz formell willkommen heißen.
											Aber ich denke, was ich gestern sah,
war sehr interessant,
											weil ich hier unsere Leute sehe.
											Ich sprach in unserer Sprache
und sie antworteten mir,
											aber mit ihrem Akzent; sie konnten 
Kiribati nicht richtig sprechen.
											Ich sah sie und da war
diese Frau mit roten Zähnen.
											Sie kaute Betelnüsse,
											und das tun wir in Kiribati nicht.
											Wir kauen keine Betelnüsse.
											Ich traf eine Familie, deren Mitglieder
lokale Bewohner geheiratet haben,
											und das passiert also.
											Wenn man in andere Gesellschaften geht,
gibt es Veränderungen.
											Da gibt es einen bestimmten 
Verlust an Identität,
											solche Dinge werden wir in Zukunft sehen,
											falls wir auswandern.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: It must have been
just an extraordinarily emotional day
											because of these questions about identity,
											the joy of seeing you and perhaps
an emphasized sense of what they had lost.
											And it's very inspiring to hear you say
you're going to fight to the end
											to try to preserve
the nation in a location.
									","
											CA: Es muss ein ganz außergewöhnlich 
emotionaler Tag gewesen sein,
											wegen diesen Fragen der Identität,
											die Freude, Sie zu sehen, aber auch ein 
starkes Gefühl, was sie verloren haben.
											Es ist sehr inspirierend, wenn Sie sagen,
dass sie bis zum Ende kämpfen
											und versuchen, die Nation
an ihrem Platz zu erhalten.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: This is our wish.
											Nobody wants ever to leave their home,
											and so it's been
a very difficult decision for me.
											As a leader, you don't make plans
to leave your island, your home,
											and so I've been asked
on a number of occasions,
											""So how do you feel?""
											And it doesn't feel good at all.
											It's an emotional thing,
and I've tried to live with it,
											and I know that on occasions, I'm accused
of not trying to solve the problem
											because I can't solve the problem.
											It's something that's got
to be done collectively.
									","
											AT: Das ist unser Wunsch.
											Niemand will je seine Heimat verlassen,
											und so war es eine sehr 
schwere Entscheidung für mich.
											Als Präsident macht man keine Pläne,
seine Insel, seine Heimat, zu verlassen.
											Ich wurde bei mehreren
Gelegenheiten gefragt:
											""Nun, wie geht es Ihnen?""
											Und das fühlt sich überhaupt nicht gut an.
											Es ist etwas Emotionales
und ich versuchte, damit zu leben.
											Gelegentlich wird mir vorgeworfen, dass
ich nicht versuche, das Problem zu lösen,
											aber ich kann das Problem
nicht allein lösen.
											So etwas kann nur 
gemeinsam getan werden.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											Climate change is a global phenomenon,
and as I've often argued,
											unfortunately, the countries,
when we come to the United Nations —
											I was in a meeting with
the Pacific Island Forum countries
											where Australia and New Zealand
are also members,
											and we had an argument.
											There was a bit of a story in the news
											because they were arguing
that to cut emissions,
											it would be something
that they're unable to do
											because it would affect the industries.
											And so here I was saying,
											OK, I hear you,
											I understand what you're saying,
											but try also to understand what I'm saying
											because if you do not cut your emissions,
											then our survival is on the line.
											And so it's a matter for you
to weigh this, these moral issues.
											It's about industry as opposed to
the survival of a people.
									","
											Klimawandel ist ein globales Phänomen
und wie ich oft vorbrachte,
											sind die Länder, wenn es um die
Vereinten Nationen geht, leider ...
											Ich war in einer Besprechung der
Länder des Pazifischen Inselforums,
											auch Australien und 
Neuseeland sind Mitglieder,
											und wir hatten eine Diskussion.
											Etwas darüber war auch in den Medien.
											Sie argumentierten, sie könnten
keine Emissionen reduzieren,
											da es ihren Industrien schaden würde.
											Und ich sagte:
											""Okay, ich verstehe das.
											Ich verstehe, was ihr sagt,
											aber versucht auch
zu verstehen, was ich sage,
											denn wenn ihr eure
Emissionen nicht reduziert,
											geht es um unser Überleben,
											und somit müsst ihr diese
moralische Frage abwägen.
											Es geht um die Industrie gegen 
das Überleben eines Volkes.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: You know, I ask you yesterday
what made you angry,
											and you said, ""I don't get angry.""
But then you paused.
											I think this made you angry.
									","
											CA: Ich fragte Sie ja gestern, 
was sie wütend macht,
											und Sie sagten: ""Ich werde nicht wütend.""
											Aber dann hielten Sie inne.
											Ich denke, das machte Sie wütend.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: I'd refer you to my earlier
statement at the United Nations.
											I was very angry, very frustrated
and then depressed.
											There was a sense of futility
											that we are fighting a fight
that we have no hope of winning.
											I had to change my approach.
											I had to become more reasonable
											because I thought people would listen
to somebody who was rational,
											but I remain radically rational,
whatever that is.
									","
											AT: Ich sagte das schon
bei den Vereinten Nationen.
											Ich war sehr wütend, sehr frustriert
und dann niedergeschlagen.
											Es war ein Gefühl von Sinnlosigkeit,
											dass wir einen Kampf führen,
den wir nicht gewinnen können.
											Ich musste mein Vorgehen ändern.
											Ich musste vernünftiger werden,
											denn ich dachte, Leute würden einem,
der rational blieb, eher zuhören,
											aber ich blieb radikal vernünftig,
was auch immer das ist.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											(Laughter)
									","
											(Gelächter)
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											CA: Now, a core part
of your nation's identity is fishing.
											I think you said pretty much everyone
is involved in fishing in some way.
									","
											CA: Ein wichtiger Teil in der Identität 
ihres Landes ist die Fischerei.
											Ich glaube, Sie sagten, dass so gut
wie jeder mit Fischerei zu tun hat.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
","
",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
"
											AT: Well, we eat fish
every day, every day,
											and I think there is no doubt
that our rate of consumption of fish
											is perhaps the highest in the world.
											We don't have a lot of livestock,
											so it's fish that we depend on.
									","
											AT: Nun, wir essen
wirklich jeden Tag Fisch,
											und unser Fischverbrauch
											ist vielleicht der höchste weltweit.
											Wir haben nicht viel Viehzucht,
											deshalb sind wir vom Fisch abhängig.
									",My country will be underwater soon — unless we work together,Anote Tong,21:15,"global issues,oceans,mission blue,climate change,science,environment,humanity,policy,pollution,big problems,social change,fish,future,natural disaster"
