en,pt,es,fr,tr,title,speaker,duration,tags
"
											Now, new students will often ask me
											why my class is so difficult,
strict, or uniform,
											and the answer is simple.
											You see, perfectionism is an attitude
developed in the small things
											and then applied to the larger job.
											So basically, if you can't
get the little things right,
											you're going to fail when it counts,
											and when you're driving a car, it counts.
											A car traveling at 55 miles an hour
											covers the length
of an American football field
											in just under four and a half seconds,
											but just so happens to be
the same amount of time
											it takes the average person
to check a text message.
											So I don't allow my drivers to lose focus,
											and I don't accept anything less
than perfection out of them.
									","
											Os novos estudantes
perguntam muitas vezes
											porque é que as minhas aulas
são tão difíceis, rígidas e uniformes,
											e a resposta é simples.
											O perfecionismo é uma atitude
desenvolvida nas pequenas coisas
											e depois aplicada em grande escala.
											Se não conseguimos fazer bem
as pequenas coisas,
											vamos falhar quando for importante.
											e quando estamos a conduzir,
é importante.
											Um carro a andar a 90 km por hora
											percorre o comprimento
de um campo de futebol americano
											em apenas 4 segundos e meio.
											Acontece que é exatamente
o mesmo tempo
											que uma pessoa demora
em média a ler uma SMS.
											Por isso não permito
que os motoristas percam o foco
											e não aceito mais nada
sem ser perfeição da parte deles
									","
											Los nuevos estudiantes 
a menudo me preguntan
											por qué mi clase es tan difícil, 
estricta o uniforme,
											y la respuesta es simple.
											El perfeccionismo es una actitud 
desarrollada en las cosas pequeñas
											y luego se aplica al trabajo más grande.
											Y, básicamente, 
si no puedes hacer las cosas bien,
											vas a fallar cuando sea importante,
											y cuando conduces un automóvil, cuenta.
											Un automóvil que viaja a 90 km por hora
											cubre la longitud de 
un campo de fútbol americano
											en poco menos de cuatro segundos y medio,
											pero es la misma cantidad de tiempo
											que necesita una persona promedio 
para revisar un mensaje de texto.
											Así que no permito que 
mis conductores pierdan el foco,
											y no acepto nada menos 
que la perfección de ellos.
									","
											Mes étudiants me demandent souvent
											pourquoi mes cours sont si difficiles, 
stricts ou uniformes,
											et la réponse est simple.
											Le perfectionnisme est une attitude 
qu'on développe dans les petites choses
											pour ensuite l'appliquer à son boulot.
											En fait, si on ne sait pas
faire bien les petites choses,
											on va se planter au moment crucial,
											par exemple quand vous êtes au volant.
											Une voiture qui roule à 90 km/h
											parcourt la longueur
d'un terrain de football
											en moins de quatre secondes et demie.
											Mais il se trouve que c'est aussi le temps
											que met une personne pour vérifier un SMS.
											Donc je n'autorise pas la déconcentration
											ni rien de moins que la perfection
chez mes chauffeurs.
									","
											Yeni öğrenciler sıklıkla
											dersimin neden bu kadar zor,
otoriter ya da tekdüze
											olduğunu soracak, cevap basit.
											Görüyorsunuz ki mükemmeliyetçilik
küçük şeylerde gelişen,
											daha büyük işe uygulanan bir davranış.
											Küçük şeyleri başarıyla halledemezsen
											daha önemli işlerde başarısız olursun,
											bir araba sürerken bu hesaba katılıyor.
											Saatte 55 mil hızla ilerleyen bir araba,
											dört buçuk saniyeden kısa sürede
											bir futbol sahasının uzunluğunu kaplıyor,
											ne tesadüf ki
bir kişinin ortalama olarak
											gelen bir mesajı kontrol etmesi için
geçen süreyle aynı.
											Sürücülerimin dikkatlerini
kaybetmesine izin vermiyorum,
											mükemmellikten daha az
bir şeyi kabul etmiyorum.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											And you know what?
											I'm tired of everybody else
accepting 99 percent as good enough.
											I mean, being less than perfect
has real consequences, doesn't it?
											Think about it.
											If the makers of our credit cards
were only 99.9 percent effective,
											there would be over a million cards
in circulation today
											that had the wrong information
on the magnetic strip on the back.
											Or, if the Webster's Dictionary
was only 99.9 percent accurate,
											it would have 470 misspelled words in it.
											How about this?
											If our doctors were
only 99.9 percent correct,
											then every year, 4,453,000 prescriptions
would be written incorrectly,
											and probably even scarier,
											11 newborns would be given
to the wrong parents every day
											in the United States.
									","
											E sabem que mais?
											Estou farto que toda a gente
aceite 99% como suficiente.
											Ser menos do que perfeito
tem consequências reais, não tem?
											Pensem nisso.
											Se quem trata dos nossos cartões
de crédito fosse só 99,9% eficaz,
											teríamos mais de um milhão
de cartões em circulação
											com informações erradas
na banda magnética.
											Ou, se o dicionário da Webster
fosse apenas 99,9% rigoroso,
											teria 470 palavras mal escritas.
											Então e isto?
											Se os médicos só estivessem
corretos 99,9% das vezes,
											haveria 4 453 000 receitas
incorretas todos os anos,
											e, talvez ainda mais assustador,
											11 recém-nascidos seriam entregues
aos pais errados todos os dias
											nos Estados Unidos da América.
									","
											¿Y saben?
											Estoy cansado de que todos acepten 
el 99 % como lo suficientemente bueno.
											Quiero decir, ser menos que perfecto 
tiene consecuencias reales, ¿no?
											Piénsenlo.
											Si los creadores de tarjetas de crédito 
tuvieran solo un 99,9 % de efectividad,
											habría más de un millón 
de tarjetas en circulación hoy
											con información incorrecta en la banda 
magnética en la parte posterior.
											O, si el diccionario Webster
fuera solo un 99,9 % exacto,
											contendría 470 palabras mal escritas.
											¿Qué tal esto?
											Si nuestros médicos solo tuvieran 
un 99,9 % de respuestas correctas,
											cada año se escribirían incorrectamente
4 453 000 de recetas
											y probablemente aún más aterrador,
											11 recién nacidos se entregarían 
a los padres equivocados
											todos los días en EE.UU.
									","
											Et vous savez quoi ?
											J'en ai assez de voir que les gens
se contentent de 99%.
											Je veux dire, être moins que parfait
a ses conséquences, non ?
											Réfléchissez-y.
											Si les fabricants de cartes de crédit
n'étaient efficaces qu'à 99%,
											il y aurait en circulation
plus d'un million de cartes
											qui auraient de mauvaises données
sur leur bande magnétique.
											Ou si le dictionnaire Webster
n'était efficace qu'à 99%,
											il contiendrait 470 fautes d'orthographe.
											Ça vous parle ?
											Si nos médecins n'avaient raison qu'à 99%,
											chaque année, 4 453 000 
ordonnances seraient mal rédigées.
											Et, encore plus inquiétant,
											11 nouveaux-nés seraient confiés
aux mauvais parents chaque jour
											aux États-Unis.
									","
											Biliyor musunuz?
											Başkalarının %99 oranını
iyi kabul etmelerinden usandım.
											Yani, mükemmelden daha az olmak
ciddi sonuçlar doğuruyor, değil mi?
											Bunu düşünün.
											Kredi kartı üreticilerinin
sadece yüzde 99.9'u etkili olsaydı
											bugün dolaşımda arkasındaki
manyetik şerit üzerinde
											yanlış bilgiye sahip
bir milyondan fazla kart olacaktı.
											Webster Sözlüğü yüzde 99.9 doğru olsaydı
											470 yanlış yazılmış
kelimeye sahip olacaktı.
											Peki buna ne dersiniz?
											Doktorlarımız yüzde 99.9 doğru olsaydı,
											her gün 4 milyon 453 bin reçete 
yanlış yazılacaktı,
											muhtemelen daha da ürkütücü,
											Amerika'da her gün 11 yenidoğan
											yanlış ailelere verilecekti.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											And those are just the odds, thank you.
									","
											Isto são apenas probabilidades, obrigado.
									","
											Y esas son solo las probabilidades, 
gracias.
									","
											Ce sont juste des probabilités...
									","
											Bunlar sadece ihtimal, teşekkürler.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											The reality is that the US government
crashed a 1.4-billion-dollar aircraft
											because the maintenance crew
only did 99 percent of their job.
											Someone forgot to check a sensor.
											The reality is
that 16 people are now dead,
											180 have now been injured,
											and 34 million cars are being recalled
											because the producers of a car airbag
produced and distributed a product
											that they thought was,
you know, good enough.
											The reality is that medical errors
											are now the third leading cause
of death in America.
											250,000 people die each year
											because somebody who probably thought
they were doing their job good enough
											messed up.
											And you don't believe me?
											Well, I can certainly understand why.
											You see, it's hard for us
to believe anything these days
											when less than 50 percent
of what news pundits say
											is actually grounded in fact.
									","
											A realidade é que o governo dos EUA
despenhou um avião de 1400 milhões
											porque a equipa de manutenção
só fez 99% do trabalho.
											Alguém se esqueceu de verificar um sensor.
											A realidade é que morreram 16 pessoas,

											180 ficaram feridas,
											e 34 milhões de carros
estão a ser recolhidos
											porque os produtores do ""airbag""
produziram e distribuíram um produto
											que eles pensaram
ser bom o suficiente.
											A realidade é que os erros médicos
											são agora a terceira
causa de morte nos EUA.
											Morrem todos os anos 250 mil pessoas
											talvez porque alguém que achava
											estar a fazer o seu trabalho
suficientemente bem,
											fez asneira.
											Não acreditam em mim?
											Ok, posso entender porquê.
											É difícil para nós acreditar
em seja o que for hoje em dia
											quando as notícias baseadas em factos
são menos de 50%.
									","
											La realidad es que el gobierno de EE.UU. 
estrelló un avión de USD 1400 millones
											porque el equipo de mantenimiento 
solo hizo el 99 % de su trabajo.
											Alguien olvidó revisar un sensor.
											La realidad es que 16 personas 
ahora están muertas,
											180 sufrieron heridas,
											y 34 millones de autos 
han sido retirados del mercado
											porque fabricantes de un airbag de auto 
produjeron y distribuyeron un producto
											que pensaban que era
lo suficientemente bueno.
											La realidad es que los errores médicos
											ahora son la tercera causa 
de muerte en EE.UU.
											250 000 personas mueren cada año
											porque alguien que, quizá, pensó que 
hacía su trabajo suficientemente bien
											provocó un desastre.
											¿Y no me creen?
											Ciertamente puedo entender por qué.
											Es difícil para nosotros 
creer algo en estos días
											cuando menos del 50 % 
de lo que opinan los expertos
											en realidad está basado en hechos.
									","
											La réalité : le gouvernement
américain a planté
											un avion à 1,4 milliard de dollars
											parce que les mécaniciens 
n'ont fait que 99% du boulot.
											Quelqu'un a oublié de vérifier un capteur.
											La réalité est que 
16 personnes sont mortes,
											180 sont blessées,
											et 34 millions de voitures sont rappelées
											parce que les producteurs d'airbag
ont produit et commercialisé un produit
											qu'ils pensaient, vous savez, assez bon.
											La réalité : les erreurs médicales
											sont la 3ème cause de décès en Amérique.
											250 000 personnes meurent chaque année
											parce que quelqu'un qui pensait
faire son boulot assez bien
											s'est planté.
											Et vous ne me croyez pas ?
											Eh bien, je peux comprendre pourquoi.
											C'est dur pour nous
de croire les gens de nos jours
											alors que moins de 50% 
des informations dans la presse
											sont fondées sur des faits.
									","
											Gerçek şu ki ABD hükûmetinin
1,4 milyar dolarlık uçağı düştü
											çünkü bakım ekibi, 
işlerinin sadece yüzde 99'unu yapmış.
											Birisi bir sensörü
kontrol etmeyi unutmuş.
											Gerçek şu ki 16 kişi öldü,
											180 kişi yaralandı,
											34 milyon araba piyasadan geri çekildi
											çünkü araba hava yastığı üreticileri,
''yeterince iyi'' sandıkları bir ürünü
											üretmiş ve dağıtmışlardı.
											Gerçek şu ki tıbbi hatalar
											Amerika'da başlıca üçüncü ölüm nedeni.
											Her gün 250 bin kişi
											muhtemelen birileri işlerini
yeterince iyi yaptığını sandığı için
											hayatını kaybediyor.
											Bana inanmıyor musunuz?
											Nedenini kesinlikle anlayabiliyorum.
											Haber uzmanlarının söylediklerinin
											aslında yüzde 50'sinden
daha azı gerçekken
											bugün bir şeye inanmak zor.
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
"
","
","
","
","
",We should aim for perfection — and stop fearing failure,Jon Bowers,10:54,"success,work,failure,cars,personal growth,teaching,leadership,society,goal-setting"
