es,pt,en,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Se preguntarán por qué es tan
importante un sistema así.
											Porque en la enseñanza
											hay mucha variabilidad.
											Algunos profesores son
mucho más efectivos que otros.
											De hecho, hay profesores en todo el país
											que ayudan a sus estudiantes
a obtener logros extraordinarios.
											Si hoy el profesor medio
											llegase a igualar a esos profesores,
											nuestros estudiantes arrasarían al resto del mundo.
											Por eso necesitamos un sistema
que ayude a nuestros profesores
											a ser lo mejor de lo mejor.
									","
											Podem perguntar, porque é que um sistema destes
é tão importante?
											É porque há tanta variabilidade
											na profissão docente.
											Alguns professores são muito mais eficazes
do que outros.
											De facto, existem professores em todo o país
											que estão a ajudar os seus alunos a conseguirem
proveitos extraordinários.
											Se o professor médio atual
											se pudesse tornar tão bom como 
esses professores,
											os nossos estudantes espantariam 
o resto do mundo.
											Precisamos então de um sistema que ajude
os nossos professores
											a serem tão bons como os melhores.
									","
											You might ask, why is a system like this so important?
											It's because there's so much variation
											in the teaching profession.
											Some teachers are far more effective than others.
											In fact, there are teachers throughout the country
											who are helping their students make extraordinary gains.
											If today's average teacher
											could become as good as those teachers,
											our students would be blowing away the rest of the world.
											So we need a system that helps all our teachers
											be as good as the best.
									","
											Pourquoi un système pareil 
est-il si important, me direz-vous?
											C'est parce qu'il y a tellement de variations
											dans l'enseignement.
											Certains enseignants
sont bien plus efficaces que d'autres.
											En fait, il y a des enseignants
partout dans le pays
											qui aident leurs élèves 
à faire des progrès extraordinaires.
											Si le professeur moyen d'aujourd'hui
											pouvait devenir aussi bon 
que ces professeurs-là,
											nos élèves pourraient surclasser 
la planète entière.
											Il nous faut donc un système 
qui aide nos enseignants à
											être aussi bons que les meilleurs.
									","
											Sie werden sich fragen, warum 
ein derartiges System so wichtig sein soll.
											Der Lehrberuf befindet sich
											in ständigem Wandel.
											Einige Lehrer sind erfolgreicher als andere.
											Überall kann man Lehrer finden,
											denen es gelingt, Schüler 
zu außergewöhnlichen Leistungen zu bringen.
											Wenn heute ein durchschnittlicher Lehrer
											so erfolgreich werden könnte 
wie diese Lehrkräfte,
											wären unsere Schüler 
dem Rest der Welt weit überlegen.
											Wir benötigen also ein System, 
das unseren Lehrern hilft,
											so gut zu werden wie die besten 
ihrer Berufskategorie.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											¿Cómo sería ese sistema?
											Bueno, para averiguarlo, nuestra fundación
											ha trabajado con 3000 profesores
											en distritos de todo el país
											en un proyecto llamado Métricas
de la Enseñanza Eficaz [MEE].
											Pusimos observadores a ver videos
											de profesores en el aula
											para que los calificaran
en una serie de prácticas.
											Por ejemplo, ¿le hicieron a sus estudiantes
											preguntas estimulantes?
											¿Encontraron múltiples formas de explicar una idea?
											También le pedimos a los estudiantes
que respondieran un cuestionario:
											""¿Sabe tu profesor
											cuándo la clase entiende una lección?""
											""¿Aprendes a corregir tus errores?""
									","
											Como seria esse sistema?
											Para o descobrir, a nossa fundação
											tem trabalhado com 3000 professores
											em agrupamentos escolares em todo o país
											num projeto chamado 
""Medidas de Eficácia Docente"".
											Tivemos observadores a ver vídeos
											de professores em sala de aula
											e a avaliar como é que estes aplicavam 
uma série de práticas.
											Por exemplo, se colocavam aos alunos
											questões desafiantes?
											Usavam múltiplas formas para explicar uma ideia?
											Tivemos ainda estudantes a preencher 
avaliações com perguntas como:
											""O teu professor sabe
											""quando a turma compreende uma lição?""
											""Aprendes a corrigir os teus erros?""
									","
											What would that system look like?
											Well, to find out, our foundation
											has been working with 3,000 teachers
											in districts across the country
											on a project called Measures of Effective Teaching.
											We had observers watch videos
											of teachers in the classroom
											and rate how they did on a range of practices.
											For example, did they ask their students
											challenging questions?
											Did they find multiple ways to explain an idea?
											We also had students fill out surveys with questions like,
											""Does your teacher know
											when the class understands a lesson?""
											""Do you learn to correct your mistakes?""
									","
											A quoi ressemblerait ce système ?
											Eh bien, pour le savoir, notre fondation
											a travaillé avec 3 000 enseignants
											dans des quartiers dans tout le pays
											sur un projet appelé 
Mesures d'Enseignement Efficace (MET)
											Nos observateurs regardaient des vidéos
											d'enseignants en la salle de classe
											et les notaient sur une palette de pratiques.
											Par exemple, est-ce qu'ils posaient
											des questions stimulantes aux étudiants ?
											Trouvaient-ils plusieurs manières 
d'expliquer une idée ?
											On soumettait aussi les élèves à des sondages 
avec des questions telles que,
											« Est-ce le professeur reconnaît
											quand sa classe a compris un cours ? »
											« Apprenez-vous à corriger vos erreurs ? »
									","
											Wie würde ein solches System aussehen?
											Um dies herauszufinden, 
arbeitet unsere Stiftung
											mit 3.000 Lehrern
											unterschiedlicher Schulbehörden gemeinsam
											an einem Projekt, das unter dem Namen 
'Maßnahmen für erfolgreiches Unterrichten' läuft.
											Einer Zielgruppe wurden Videos von
											Lehrern beim Klassenunterricht gezeigt
											und anschließend 
nach unterschiedlichen Kriterien bewertet.
											Stellten sie ihren Schülern zum Beispiel
											interessante, anregende Fragen?
											Benutzten sie unterschiedliche Ansätze, 
um eine Idee zu erklären?
											Auch Schüler wurden einbezogen.
Sie sollten sich in Fragebögen zu Punkten äußern:
											""Erkennt euer Lehrer,
											ob und wann die Klasse den Inhalt 
der Unterrichtseinheit verstanden hat?""
											""Lernt ihr, eure Fehler zu korrigieren?""
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Y hallamos cosas interesantes.
											Primero, los profesores a los que les fue bien
											obtenían mucho mejores resultados estudiantiles.
											Eso nos dicta que hicimos las preguntas correctas.
											Y, segundo, los profesores del programa nos dijeron
											que estos videos y encuestas de los alumnos
											fueron herramientas de diagnóstico muy útiles,
											porque señalaron lugares específicos
											que podían mejorarse.
											Quiero mostrarles este video
											del MEE en acción.
									","
											E o que descobrimos é muito entusiasmante.
											Primeiro, os professores que estiveram bem
nestas observações
											tinham muito melhores resultados 
com os alunos.
											Isso diz-nos que estamos a fazer 
as perguntas certas.
											E segundo, os professores do programa 
disseram-nos
											que estes vídeos e estas avaliações 
dos estudantes
											foram ferramentas de diagnóstico úteis,
											porque apontavam para pontos específicos
											em que eles poderiam melhorar.
											Quero mostrar-vos como este 
componente vídeo do MED
											é em ação.
									","
											And what we found is very exciting.
											First, the teachers who did well on these observations
											had far better student outcomes.
											So it tells us we're asking the right questions.
											And second, teachers in the program told us
											that these videos and these surveys from the students
											were very helpful diagnostic tools,
											because they pointed to specific places
											where they can improve.
											I want to show you what this video component of MET
											looks like in action.
									","
											Et ce que nous avons trouvé 
est très enthousiasmant.
											Tout d'abord, les enseignants 
qui répondaient bien à ces attentes
											tiraient de bien meilleurs résultats 
de leurs élèves.
											Ça nous dit que nous avons posé 
les bonnes questions.
											Ensuite, les professeurs impliqués 
dans notre programme nous ont expliqué
											que ces vidéos et ces sondages d'élèves
											étaient des outils de diagnostique très utiles,
											parce qu'ils mettaient le doigt 
sur des points spécifiques
											à partir desquels ils pouvaient s'améliorer.
											je veux vous montrer à quoi ressemble
											cette vidéo du MET, une fois en action
									","
											Die Ergebnisse waren äußerst interessant.
											An erster Stelle hat sich bestätigt, 
dass Lehrer mit positiven Bewertungen
											wesentlich bessere Leistungen 
mit ihren Schülern erzielten.
											Das zeigt uns, dass wir 
uns die richtigen Fragen stellen.
											Und zweitens betrachteten 
teilnehmende Lehrer
											die Videoaufzeichnungen 
und Fragebögen als
											hilfreiche diagnostische Mittel,
											da sie auf spezifische Gebiete Bezug nahmen,
											in denen eine Fortbildung sinnvoll ist.
											Ich möchte Ihnen nun zeigen, 
wie Videoaufzeichnungen des MET-Projekts
											in der Wirklichkeit aussehen.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											(Música)
									","
											(Música)
									","
											(Music)
									","
											(Musique)
									","
											(Musik)
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											(Video) Sarah Brown Wessling: Buenos días a todos.
											Hablemos de lo que haremos hoy.
											Para empezar, una revisión por pares, ¿sí?
											Una revisión por pares, y el objetivo
al final de la clase
											es que puedan determinar
											si tienen correcciones
para sus ensayos.
									","
											(Vídeo) Sarah Brown Wessling: Bom dia a todos.
											Vamos falar sobre o que se passa hoje.
											Para começar, vamos fazer
um dia de revisão pelos vossos pares, ok?
											Um dia de revisão pelos pares,
e o objetivo no fim da aula
											é serem capazes de determinar
											se têm ou não bases para provar 
os vossos ensaios.
									","
											(Video) Sarah Brown Wessling: Good morning everybody.
											Let's talk about what's going on today.
											To get started, we're doing a peer review day, okay?
											A peer review day, and our goal by the end of class
											is for you to be able to determine
											whether or not you have moves to prove in your essays.
									","
											(Video) Sarah Brown Wessling : 
Bonjour tout le monde.
											Parlons de ce que nous allons faire aujourd'hui.
											Pour commencer, on va faire 
une journée examen entre pairs, d'accord ?
											Une journée d'évaluation, 
et notre but, c'est qu'à la fin du cours
											vous soyez capables de déterminer
											si vous pouvez vous améliorer 
dans vos devoirs.
									","
											(Video) Sarah Brown Wessling: Guten Morgen.
											Was haben wir heute vor?
											Zuerst machen wir 
einen Gutachtertag, okay?
											Ein Gutachtertag mit dem Ziel, 
dass ihr am Ende des Unterrichts
											wisst, ob ihr Möglichkeiten habt,
											Beweise in Aufsätzen durchzuführen.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Mi nombre es Sarah Brown Wessling.
											Soy profesora de inglés de secundaria
											en la Escuela Secundaria Johnston,
de Johnston, Iowa.
									","
											O meu nome é Sarah Brown Wessling.
											Sou professora de Inglês no Secundário
											no Liceu de Johnston, Iowa.
									","
											My name is Sarah Brown Wessling.
											I am a high school English teacher
											at Johnston High School in Johnston, Iowa.
									","
											Je m'appelle Sarah Brown Wessling.
											J'enseigne l'Anglais au lycée
											à la Johnston High School 
à Johnston, dans l'Iowa.
									","
											Mein Name ist Sarah Brown Wessling.
											Ich bin Englischlehrerin in der Sekundarstufe 2
											der Johnston High School in Johnston, Iowa.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Giren hacia alguien que esté cerca.
											Díganle qué cadena lógica
es necesario demostrar.
									","
											Virem-se para alguém ao vosso lado.
											Digam-lhe o que pensam que eu digo 
quando falo sobre bases de prova.
									","
											Turn to somebody next to you.
											Tell them what you think I mean when I talk about moves to prove. I've talk about —
									","
											Tournez-vous vers un de vos voisins.
											Dites-lui ce que vous comprenez 
quand je parle de faire ses preuves. J'ai parlé de —
									","
											Wendet euch an einen eurer Nachbarn.
											Besprecht, was ich mit dem Ausdruck 
""Beweisführung"" meine.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Creo que hay una diferencia para los profesores
											entre lo abstracto de cómo vemos nuestra práctica
											y luego la realidad concreta de la misma.
									","
											Penso que há uma diferença 
para os professores
											entre o abstrato de como vemos 
a nossa prática
											e como é a realidade concreta.
									","
											I think that there is a difference for teachers
											between the abstract of how we see our practice
											and then the concrete reality of it.
									","
											Je pense qu'il y a une différence 
pour les professeurs
											entre la perception abstraite 
de notre propre métier
											et sa réalité concrète.
									","
											Ich denke, für Lehrer 
besteht ein großer Unterschied
											zwischen der abstrakten Vorstellung 
unserer Unterrichtsführung
											und der konkreten Realität.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
											Bien, me gustaría que traigan sus artículos.
									","
											Gostaria que me trouxessem 
os vossos trabalhos.
									","
											Okay, so I would like you to please bring up your papers.
									","
											Ok, j'aimerais que vous fassiez remonter 
vos copies, s'il vous plaît
									","
											Okay, bitte bringt mir jetzt eure Aufsätze.
									",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
"
","
","
","
","
",Teachers need real feedback,Bill Gates,10:24,"culture,education,global issues,teaching"
