en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											So we asked ourselves a question:
											what consumer product
can you buy in an electronics store
											that is inexpensive, that's lightweight,
that has sensing onboard and computation?
											And we invented the flying phone.
									","
											Então pensámos:
											""Que produto podemos comprar 
numa loja de eletrónica
											""que seja barato, leve, e tenha 
sensores de bordo e computação?""
											E inventámos o telefone voador.
									","
											O yüzden kendimize bir soru sorduk:
											Bir elektronik mağazasından 
ucuz, hafif olup üzerinde
											algılayıcı ve ölçümleyici olan 
hangi tüketici ürününü alabilirsiniz?
											Biz de uçan telefonu icat ettk.
									","
											Donc nous nous sommes posé la question :
											quel bien de consommation peut-on
acheter dans un magasin d'électronique,
											qui soit bon marché, léger, programmable,
et dispose de capteurs ?
											Et nous avons inventé le téléphone volant.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											So this robot uses a Samsung Galaxy
smartphone that you can buy off the shelf,
											and all you need is an app that you
can download from our app store.
											And you can see this robot
reading the letters, ""TED"" in this case,
											looking at the corners
of the ""T"" and the ""E""
											and then triangulating off of that,
flying autonomously.
											That joystick is just there
to make sure if the robot goes crazy,
											Giuseppe can kill it.
									","
											Este robô usa um smartphone Samsung Galaxy
que podemos comprar em qualquer sítio
											e só precisamos dum aplicativo
											que podemos descarregar
em qualquer loja de aplicativos.
											Podem ver este robô
a ler as letras, ""TED"", neste caso,
											olhando para os cantos
do ""T"" e do ""E""
											e, depois, triangulando para longe deles,
a voar autonomamente.
											O ""joystick"" está ali só para 
garantir que, se o robô enlouquecer,
											Giuseppe pode matá-lo.
									","
											Bu robot, mağazadan alabileceğiniz 
Samsung Galaxy akıllı telefonu kullanıyor
											ve tek ihtiyacınız olan şey uygulama 
mağazamızdan indirilebilen bir uygulama.
											Bu robotun bu durumda ""TED"" harflerini 
okuduğunu görüyorsunuz,
											""T"" ve ""E""nin köşelerine bakıp 
ondan üçgenleme yaparak
											otonom olarak uçuyor.
											Kumanda kolu orada, çünkü
robot çılgın şeyler yaparsa,
											Giuseppe işini bitirebilir.
									","
											Ce robot utilise donc un Samsung Galaxy,
que vous pouvez acheter en magasin,
											et tout ce dont vous avez besoin est
de télécharger notre application.
											Vous pouvez voir ce robot lire
les lettres « TED »,
											observer les coins du T et du E,
											et voler en autonomie,
en se repérant grâce à ça.
											La manette est juste là au cas où :
si le robot bascule du côté obscur,
											Giuseppe pourra l'éliminer.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											In addition to building
these small robots,
											we also experiment with aggressive
behaviors, like you see here.
											So this robot is now traveling
at two to three meters per second,
											pitching and rolling aggressively
as it changes direction.
											The main point is we can have
smaller robots that can go faster
											and then travel in these
very unstructured environments.
									","
											Para além da construção
destes pequenos robôs,
											também fizemos experiências
com comportamentos agressivos, como aqui.
											Este robô está agora a voar
a dois a três metros por segundo,
											inclinando e girando agressivamente,
quando muda de direção.
											O importante é que podemos ter
robôs mais pequenos e mais rápidos
											a voar nestes ambientes 
muito desestruturados.
									","
											Bu küçük robotları geliştirme yanında,
											burada gördüğünüz gibi agresif 
davranışlarla ilgili de deneyler yaptık.
											İşte bu robot saniyede iki ila 
üç metre hızla seyahat ediyor,
											yön değiştirdikçe agresifçe 
savrulup dönüyor.
											Ana nokta, daha hızlı giden 
ve bu yapılandırılmamış
											çevrelerde yol alan daha küçük 
robotlarımızın olabileceği.
									","
											En plus de ces petits robots,
											nous travaillons sur des comportements
plus agressifs, comme celui-ci.
											Ce robot se déplace à deux ou trois
mètres par seconde,
											et il tangue et roule agressivement
quand il change de direction.
											L'essentiel, c'est que nous pouvons
construire de robots plus petits,
											qui se déplacent très vite dans 
des milieux sans structure.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											And in this next video,
											just like you see this bird, an eagle,
gracefully coordinating its wings,
											its eyes and feet
to grab prey out of the water,
											our robot can go fishing, too.
									","
											No próximo vídeo,
											assim como veem este pássaro, uma águia,

											graciosamente coordenando
as asas, os olhos e os pés
											para tirar a presa da água,
											o nosso robô também pode pescar.
									","
											Bir sonraki videoda gördüğünüz gibi,
											aynı bu kuşun, kartalın zerafetle 
sudan avını kapmak için
											kanatlarını, gözlerini ve ayaklarını 
koordine etmesi gibi,
											robotumuz da balığa gidebilir.
									","
											Dans la vidéo suivante,
											tout comme cet aigle coordonne avec grâce
											ses ailes, ses yeux et ses serres pour
sortir sa proie de l'eau,
											vous pouvez voir notre robot
partir à la pêche.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											In this case, this is a Philly cheesesteak
hoagie that it's grabbing out of thin air.
									","
											Neste caso, isto é uma sanduíche mista
que ele está a apanhar de repente.
									","
											Burada birdenbire
bir bonfile sandviçi kapıyor.
									","
											Dans son cas, il attrape
un sandwich au vol.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											So you can see this robot
going at about three meters per second,
											which is faster than walking speed,
coordinating its arms, its claws
											and its flight with split-second timing
to achieve this maneuver.
											In another experiment,
											I want to show you
how the robot adapts its flight
											to control its suspended payload,
											whose length is actually larger
than the width of the window.
											So in order to accomplish this,
											it actually has to pitch
and adjust the altitude
											and swing the payload through.
											But of course we want
to make these even smaller,
											and we're inspired
in particular by honeybees.
											So if you look at honeybees,
and this is a slowed down video,
											they're so small,
the inertia is so lightweight —
									","
											Assim, vemos este robô a voar
a cerca de três metros por segundo,
											o que é mais rápido que andar,
coordenando os braços, as garras
											e o voo em frações de segundos
para realizar esta manobra.
											Numa outra experiência,
											eu quero mostrar-vos
como o robô adapta o seu voo
											para controlar a sua carga suspensa,
											cujo comprimento é maior
do que a largura da janela.
											A fim de conseguir isso,
											ele tem de se inclinar 
e ajustar a altitude
											e equilibrar a carga para passar.
											Mas é claro que queremos
torná-los ainda mais pequenos,
											e inspirámo-nos,
em particular, nas abelhas.
											Se observarem as abelhas
— este é um vídeo em câmara lenta —
											elas são tão pequenas,
a inércia é tão leve...
									","
											Bu robotun saniyede yaklaşık üç metre 
hızla gittiğini görüyorsunuz,
											ki bu yürüyüş hızından fazla; 
kollarını, pençelerini ve uçuşunu
											yarım saniye zamanlamayla bu 
manevraya ulaşmak için koordine ediyor.
											Başka bir deneyde,
											uzunluğu esasen bu pencerenin 
genişliğinden büyük olan
											askıdaki yükünü kontrol etmek için
											uçuşunu nasıl ayarladığını 
size göstermek istiyorum.
											Bunu başarmak için
											aslında irtifayı düşürüp ayarlaması
											ve yükü içeriye doğru sallaması gerekiyor.
											Ama elbette ki bunları 
daha da küçük yapmak istiyoruz
											ve özellikle bal arılarından esinlendik.
											Eğer bal arılarına bakarsanız
ve bu yavaşlatılmış bir video,
											çok küçükler, 
ataleti öylesine önemsiz ki —
									","
											Ce robot vole donc à environ 3 m/s,
c'est-à-dire plus vite que
											quelqu'un qui marche, en coordonnant
ses bras, ses pinces et son vol
											avec un timing à la seconde près qui lui
permet d'effectuer cette manœuvre.
											Dans une autre expérience,
											je veux vous montrer comme le robot
adapte son plan de vol
											pour contrôler son chargement
en suspension,
											qui est plus long que la hauteur de
la structure dans laquelle il doit passer.
											Pour accomplir cet exploit,
											il doit tanguer, ajuster son altitude,
et faire passer le chargement
											avec un effet de balancier.
											Mais bien sûr, nous avons voulu faire
encore plus petit,
											en nous inspirant particulièrement
des abeilles.
											Regardez les abeilles, 
dans cette vidéo ralentie.
											Elles sont si petites,
et soumises à si peu d'inertie,
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											that they don't care —
they bounce off my hand, for example.
											This is a little robot
that mimics the honeybee behavior.
											And smaller is better,
											because along with the small size
you get lower inertia.
											Along with lower inertia —
									","
											... que elas não se preocupam
— ricocheteiam na minha mão, por exemplo.
											Este é um pequeno robô
que imita o comportamento das abelhas.
											Quanto mais pequeno, melhor,
											porque, com um tamanho pequeno
obtemos uma inércia menor.
											Juntamente com uma inércia menor...
									","
											umursamıyorlar — 
elimden sekiyorlar, örnek olarak.
											Bu bal arısı davranışını
taklit eden küçük bir robot.
											Küçüldükçe daha iyi,
											çünkü boyutunun küçüklüğüyle beraber 
daha az atalet elde ediyorsunuz.
											Düşük ataletle —
									","
											qu'elles n'en ont rien à faire :
elles rebondissent sur ma main.
											Ce petit robot imite le comportement
des abeilles.
											Et plus il est petit, mieux c'est,
											car l'inertie diminue avec la taille.
											Et plus l'inertie est faible...
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Robot buzzing, laughter)
									","
											(Zumbido do robô) (Risos)
									","
											(Robot vızıldıyor, gülüşmeler)
									","
											(Le robot bourdonne - Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											along with lower inertia,
you're resistant to collisions.
											And that makes you more robust.
											So just like these honeybees,
we build small robots.
											And this particular one
is only 25 grams in weight.
											It consumes only six watts of power.
											And it can travel
up to six meters per second.
											So if I normalize that to its size,
											it's like a Boeing 787 traveling
ten times the speed of sound.
									","
											... com uma inércia menor,
somos resistentes a colisões.
											Isso torna-nos mais robustos.
											Assim, construímos robôs 
pequenos como as abelhas.
											Este, em especial,
pesa apenas 25 gramas.
											Consome apenas seis watts de potência.
											e pode voar até seis metros por segundo.
											Assim, em comparação com o seu tamanho,
											é como um Boeing 787 a viajar
a 10 vezes a velocidade do som.
									","
											düşük ataletle, 
çarpışmalara dirençlisiniz.
											Bu da sizi daha güçlü yapıyor.
											Yani aynı bal arıları gibi
küçük robotlar yapıyoruz.
											Bu ise sadece 25 gram ağırlığında.
											Yalnızca altı vat güç harcıyor.
											Saniyede altı metreye 
kadar yol alabiliyor.
											Eğer büyüklüğüne göre normalize edersem,
											bu Boeing 787'nin ses hızının 
on katında yol alması gibi.
									","
											Plus l'inertie est faible,
mieux vous résistez aux collisions.
											Et cela vous rend plus solide.
											Donc nous construisons des petits robots,
comme des abeilles.
											Celui-ci, par exemple, ne pèse que 25 g,
											ne consomme que 6 W,
											et peut voler jusqu'à 6 m/s.
											Donc, si on met ça à l'échelle,
											cela correspond à un Boeing 787 qui irait
à 3 fois la vitesse du son.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											(Laughter)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Rires)
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
											And I want to show you an example.
											This is probably the first planned mid-air
collision, at one-twentieth normal speed.
											These are going at a relative speed
of two meters per second,
											and this illustrates the basic principle.
											The two-gram carbon fiber cage around it
prevents the propellers from entangling,
											but essentially the collision is absorbed
and the robot responds to the collisions.
											And so small also means safe.
											In my lab, as we developed these robots,
											we start off with these big robots
											and then now we're down
to these small robots.
											And if you plot a histogram
of the number of Band-Aids we've ordered
											in the past, that sort of tailed off now.
											Because these robots are really safe.
									","
											Quero mostrar um exemplo.
											Esta provavelmente é a primeira
colisão aérea planeada,
											a um vigésimo da velocidade normal.
											Estes vão a uma velocidade relativa
de 2 metros/segundo,
											e isto ilustra o princípio básico.
											A gaiola de fibra de carbono, 
de dois gramas, à volta deles
											impede que as hélices se enredem,
											mas, essencialmente, a colisão é 
absorvida e o robô reage às colisões.
											E mais pequeno 
também significa mais seguro.
											No meu laboratório, 
ao desenvolver estes robôs,
											começámos com estes robôs grandes
											e agora, estamos com
esses robôs pequenos.
											Se traçarmos um histograma 
da quantidade de pensos rápidos
											que comprávamos, no passado
											isso agora diminuiu.
											Porque estes robôs são mesmo seguros.
									","
											Size bir örnek göstermek istiyorum.
											Bu muhtemelen ilk planlanan havada 
çarpışma, normal hızın yirmide biri.
											Bunlar saniyede iki metre 
relatif hızla gidiyor
											ve bu temel prensibi gösteriyor.
											Etrafındaki iki gramlık karbon fiber kafes
pervanelerin dolaşmasını engelliyor;
											ancak aslında çarpışma absorbe ediliyor 
ve robot çarpışmaya cevap veriyor.
											Bu kadar küçük olması güvenli 
olması anlamına da geliyor.
											Laboratuvarımda bu 
robotları geliştirirken,
											büyük robotlarla başlıyoruz
											ve sonra bu küçük robotlara 
kadar geliyoruz.
											Geçmişte sipariş ettiğimiz 
bantların sayısına dair bir
											histogram çizerseniz, artık biraz azaldı.
											Çünkü bu robotlar gerçekten güvenli.
									","
											Je vais vous montrer un exemple.
											Voici probablement la première collision
en vol planifiée, ralentie 20 fois.
											La vitesse relative des robots
est de 2 m/s,
											ce qui illustre ce principe de base.
											La cage en fibre de carbone, qui pèse 2 g,
évite aux hélices de s'emmêler,
											mais l'essentiel du choc est absorbé,
et le robot réagit à la collision.
											Donc, plus petit veut aussi dire plus sûr.
											Dans mon labo,
pour développer ces robots,
											nous avons commencé avec des gros,
											et maintenant nous en faisons
des tout petits.
											Et si vous faites un graphique
de notre consommation de pansements,
											vous verrez qu'elle est
quasiment nulle maintenant.
											Tout ça parce que ces robots sont
vraiment sûrs.
									",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
"
","
","
","
",The future of flying robots,Vijay Kumar,13:09,"TEDx,agriculture,computers,design,engineering,robots,science,technology,biomimicry,drones,machine learning,flight,demo,insects,innovation,bees,farming,garden,plants"
