en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											So I raced home in the snow
and ice, 40 minutes,
											got my passport,
raced back to the airport,
											I made it just in time,
											but they had given away
my seat to someone else,
											so I got stuck in the back of the plane,
next to the bathrooms,
											in a seat that wouldn't recline,
on an eight-hour flight.
											Well, I had a lot of time to think
during those eight hours and no sleep.
									","
											Así que corrí a casa 
en la nieve y el hielo, 40 minutos,
											agarré mi pasaporte y 
volví al aeropuerto.
											Lo hice justo a tiempo,
											pero habían dado 
mi asiento a otra persona,
											así que me quedé atrapado en la parte 
trasera del avión, al lado de los baños,
											en un asiento que no se reclinaba 
en un vuelo de ocho horas.
											Bueno, tuve mucho tiempo para 
pensar en esas 8 horas sin dormir.
									","
											Fui a correr a casa, passando
por neve e gelo, em 40 minutos,
											peguei no passaporte,
corri para o aeroporto
											e cheguei mesmo a tempo,
											mas tinham dado
o meu lugar a outra pessoa.
											Fiquei na traseira do avião,
ao lado das casas de banho,
											num lugar não-reclinável,
num voo de oito horas.
											Tive muito tempo para pensar
durante essas oito horas, sem dormir.
									","
											Böylece, 40 dakikada,
kar ve buzun içinde
											pasaportumu aldım
ve havalimanına geri gittim.
											Bunu tam zamanında yapmayı başardım
											fakat koltuğumu
başka birisine vermişlerdi
											ve uçağın arkasın sıkışmış,
lavaboların bitişiğinde
											arkama yaslanamadığım bir
koltukta 8 saatlik bir yolculuk yaptım.
											Ve 8 saatlik uykusuz geçen yolculuğum
sırasında düşünecek çok zamanım oldu.
									","
											Also raste ich in 40 Minuten
durch Schnee und Eis nach Hause,
											holte meinen Pass
und raste zurück zum Flughafen,
											ich habe es so eben geschafft,
											aber mein Platz war schon vergeben worden,
											wodurch ich am Ende des Flugzeugs
neben den Toiletten landete,
											in einem nicht verstellbaren Sitz,
bei einem achtstündigen Flug.
											Ich hatte viel Zeit zum Nachdenken
in diesen acht Stunden ohne Schlaf.
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											And I started wondering,
are there things that I can do,
											systems that I can put into place,
											that will prevent bad things
from happening?
											Or at least if bad things happen,
											will minimize the likelihood
of it being a total catastrophe.
											So I started thinking about that,
											but my thoughts didn't crystallize
until about a month later.
											I was having dinner with my colleague,
Danny Kahneman, the Nobel Prize winner,
											and I somewhat embarrassedly told him
about having broken my window,
											and, you know, forgotten my passport,
											and Danny shared with me
											that he'd been practicing
something called prospective hindsight.
									","
											Y empecé a preguntarme, 
si había algo que pudiera hacer,
											sistemas que pudiera poner en su lugar,
											que eviten que sucedan cosas malas.
											O al menos, si suceden cosas malas,
											que minimicen la probabilidad 
de que sea una catástrofe total.
											Así que me puse a pensar en eso,
											pero hasta un mes después 
mis pensamientos no cristalizaron.
											Estaba cenando con mi colega Danny 
Kahneman, ganador del Premio Nobel,
											y un poco avergonzado le hablé 
de que rompí la ventana,
											y, de que había olvidado mi pasaporte,
											y Danny compartió conmigo
											que había estado practicando algo 
llamado retrospectiva prospectiva.
									","
											E comecei a pensar
se haveria coisas que pudesse fazer,
											sistemas que pudesse criar,
											que evitassem
que acontecessem coisas más.
											Ou que, pelo menos,
no caso de acontecerem,
											minimizassem a probabilidade
de se tornarem uma catástrofe.
											Pensei nisso, mas os meus pensamentos
só se materializaram um mês depois.
											Estava a jantar com um colega,
Danny Kahneman, vencedor do Prémio Nobel,
											e confessei-lhe envergonhado
que partira a janela
											e me esquecera do passaporte.

											O Danny confessou-me que andava a treinar
algo chamado retrospetiva prospetiva.
									","
											Acaba kötü şeyleri gerçekleşmekten
alıkoyabilecek şeyler ya da
											uygulamaya koyabileceğim sistemler
											olabilir mi diye düşünmeye başladım.
											Ya da olur da kötü bir şey olursa,
en azından tam bir felakete
											dönüşmesi ihtimalini indirgeyecek şeyler.
											Bunu düşünmeye başladım
											fakat düşüncelerim bir ay sonrasına
kadar netleşmedi.
											Okuldan Nobel Ödülü kazanan arkadaşım 
Danny Kahneman ile akşam yemeği yiyorduk
											ve ben nedense utana utana
ona camı kırışımı anlattım
											ve bilirsiniz, pasaportu unutuşumu.
											Danny de benimle,
											olası sonradan kavrayışlar denilen
çalışmasını paylaştı.
									","
											Und ich fragte mich, ob es
Dinge gibt, die ich tun kann,
											Mechanismen, die ich einführen kann,
											die das Eintreffen schlechter Dinge
verhindern können?
											Oder die wenigstens, wenn etwas passiert,
											die Wahrscheinlichkeit reduzieren,
dass es eine totale Katastrophe wird.
											Also dachte ich darüber nach,
											aber meine Gedanken gewannen
erst einen Monat später Form.
											Ich war beim Essen mit meinem Kollegen
Danny Kahneman, dem Nobelpreisträger,
											und erzählte ihm leicht beschämt
von meinem eingeschlagenen Fenster
											und dem vergessenen Pass
											und Danny erzählte mir,
											er habe etwas namens
vorausschauender Rückblick trainiert.
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Gülüşmeler)
									","
											(Lachen)
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											It's something that he had gotten
from the psychologist Gary Klein,
											who had written about it
a few years before,
											also called the pre-mortem.
											Now, you all know what the postmortem is.
											Whenever there's a disaster,
											a team of experts come in and they try
to figure out what went wrong, right?
											Well, in the pre-mortem, Danny explained,
											you look ahead and you try to figure out
all the things that could go wrong,
											and then you try to figure out
what you can do
											to prevent those things from happening,
or to minimize the damage.
									","
											Es algo que él había aprendido 
del psicólogo Gary Klein,
											quien había escrito de
esto unos años antes,
											conocido también como el premortem.
											Todos saben lo que es el postmortem.
											Cada vez que hay un desastre,
											un equipo de expertos viene y trata 
de averiguar lo que salió mal, ¿sí?
											En el premortem, como explica Danny,
											uno mira adelante e intenta averiguar 
todas las cosas que podrían salir mal,
											a continuación, intenta averiguar 
qué puede hacer
											para evitar que las cosas sucedan 
o para minimizar el daño.
									","
											Aprendeu-o com o psicólogo Gary Klein,
que escrevera sobre isso, há uns anos,
											também chamado de ""pre-mortem"".
											Todos sabem o que significa ""post-mortem"".
											Sempre que há um desastre,
											aparece uma equipa de peritos,
que tenta perceber o que falhou.
											No ""pre-mortem"",
explicou-me o Danny,
											olhamos para a frente e tentamos
identificar as coisas que podem correr mal
											e tentamos perceber o que podemos fazer
											para evitar que essas coisas aconteçam
ou minimizar os estragos.
									","
											Bunu, bu konuda birkaç yıl önce yazan
											psikolog Gary Klein'dan edinmiş.
											Buna ölüm öncesi de deniliyor.
											Hepiniz ölüm sonrasının
ne olduğunu biliyorsunuz.
											Ne zaman bir felaket olsa,
											bir grup uzman gelir ve neyin yanlış
olduğunu anlamaya çalışır, değil mi?
											Danny'nin açıklamasına göre,
ölüm öncesinde,
											ileriye bakar ve kötüye gidebilecek
her şeyi düşünmeye çalışırsınız
											ve sonra bu şeylerin gerçekleşmesini
önlemek ya da zararlarını indirgemek için
											neler yapabileceğinizi
düşünmeye çalışırsınız.
									","
											Er hatte es vom Psychologen
Gary Klein gelernt,
											der vor einigen Jahren
darüber geschrieben hatte,
											auch Pre-Mortem genannt.
											Sie wissen alle was das Post-Mortem ist.
											Immer wenn es ein Disaster gibt,
											kommt ein Expertenteam und versucht 
herauszufinden was schief lief, richtig?
											Beim Premortem, wie Danny erklärte,
											schaut man voraus, um herauszufinden,
was alles schief gehen könnte
											und dann versucht man herauszufinden,
was man tun kann,
											damit diese Dinge nicht eintreffen,
oder um den Schaden zu minimieren.
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
											So what I want to talk to you about today
											are some of the things we can do
in the form of a pre-mortem.
											Some of them are obvious,
some of them are not so obvious.
											I'll start with the obvious ones.
									","
											Así que de lo que quiero hablar 
con Uds. es de algunas cosas
											que podemos hacer 
en la forma de una premortem.
											Algunos de ellas son evidentes, 
otras no son tan evidentes.
											Voy a empezar con las obvias.
									","
											Hoje, quero falar-vos
de algumas coisas que podemos fazer,
											na forma de um ""pre-mortem"".
											Algumas delas são óbvias,
outras nem tanto.
											Vou começar pelas mais óbvias.
									","
											Bugün sizinle ölüm öncesi halinde
											yapılabilecek bazı şeyler
hakkında konuşmak istiyorum.
											Bazıları çok açık,
bazıları da o kadar açık değil.
											Açık olanlarla başlayacağım.
									","
											Worüber ich heute sprechen möchte,
											sind ein paar Dinge, die wir 
in Form eines Pre-Mortems tun können.
											Manche von ihnen sind offensichtlich,
andere sind es nicht.
											Ich fange mit den Offensichtlichen an.
									",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
"
","
","
","
","
",How to stay calm when you know you'll be stressed,Daniel Levitin,12:20,"brain,health,mental health,neuroscience,memory,cognitive science,medicine"
