en,fr,es,title,speaker,duration,tags
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											A little old lady on the sidewalk
helpfully shouted at me,
											""My dear, you're going the wrong way!""
									","
											Une petite vieille sur le trottoir
m'a serviablement crié :
											« Ma chère, vous allez
dans le mauvais sens ! »
									","
											Una viejecita con buenas intenciones
me gritó desde la acera:
											""¡Querida, vas en el sentido equivocado!"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											Charmingly — I thought —
I said, ""Yeah, I know.""
									","
											Aimablement — ai-je pensé —
j'ai dit : « Oui, je sais. »
									","
											""Qué amable"", pensé,
y le dije: ""Sí, ya lo sé"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											""I hope you die!"" she screamed.
									","
											« J'espère que
vous allez mourir ! », a-t-elle crié.
									","
											""¡Ojalá te mueras!"", me gritó.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											And I realized that this was a place
where I was in trouble.
											And yet, a year later,
											persuasion, negotiation —
everything I could deploy —
											saw me producing the work.
											Not a classical concert in a church
or a poetry reading,
											but the work of a French
street theater company
											who were telling the story of Faust,
											""Mephistomania,"" on stilts,
complete with handheld pyrotechnics.
									","
											J'ai réalisé que c'était un lieu
où j'allais avoir des ennuis.
											Et pourtant, un an plus tard,
											de la persuasion, de la négociation —
tout ce que je pouvais employer —
											m'ont menée à réaliser le projet.
											Pas un concert classique dans une église
ni une lecture de poésie,
											mais l’œuvre d'une compagnie
de théâtre française
											qui racontait l'histoire de Faust,
											« Mephistomania », sur des échasses
et avec des effets pyrotechniques.
									","
											Y entonces caí en la cuenta
de que no me sería fácil vivir allí.
											Sin embargo, un año después,
											usando la persuasión, la negociación
y todo lo que tenía a mi alcance,
											logré presentar mi espectáculo.
											No se trataba de un concierto
clásico en una iglesia,
											ni la lectura de poemas,
											sino la obra de una compañía
francesa de teatro callejero
											que contaba la historia
de Fausto, ""Mefistomanía"",
											con actores sobre zancos
y hasta efectos de pirotecnia.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											The day after, the same little old lady
stopped me in the street and said,
											""Were you responsible for last night?""
									","
											Le lendemain, la même petite vieille
m'a arrêtée dans la rue et dit :
											« Étiez-vous responsable
de ce qu'il s'est passé hier soir ? »
									","
											Al día siguiente, la misma viejecita
me abordó en la calle y me dijo:
											""¿Fuiste tú la responsable 
de lo que pasó anoche?"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											I backed away.
									","
											J'ai reculé.
									","
											Retrocedí un paso.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											""Yes.""
									","
											« Oui. »
									","
											""Sí"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											""When I heard about it,"" she said,
""I knew it wasn't for me.
											But Helen, my dear, it was.""
									","
											« Quand j'en ai entendu parler,
j'ai su que ce n'était pas pour moi.
											Mais Helen, ma chère, ça l'était. »
									","
											""Cuando me enteré de la obra"", dijo,
""sabía que no era para mí.
											Pero, Helen, mi querida, sí que lo fue"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											So what had happened?
											Curiosity had triumphed over suspicion,
											and delight had banished anxiety.
									","
											Que s'est-il passé ?
											La curiosité avait triomphé
de la suspicion
											et l'enchantement avait banni l'anxiété.
									","
											¿Qué había sucedido?
											Pues que la curiosidad 
había triunfado sobre la sospecha,
											y que el gozo había eliminado la ansiedad.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											So I wondered how one could transfer
these ideas to a larger stage
											and started on a journey
to do the same kind of thing to London.
											Imagine: it's a world city.
											Like all our cities, it's dedicated
to toil, trade and traffic.
											It's a machine to get you
to work on time and back,
											and we're all complicit in wanting
the routines to be fixed
											and for everybody to be able to know
what's going to happen next.
											And yet, what if this amazing city
could be turned into a stage,
											a platform for something so unimaginable
											that would somehow
transform people's lives?
											We do these things often in Britain.
											I'm sure you do them wherever you're from.
											Here's Horse Guards Parade.
											And here's something that we do often.
It's always about winning things.
											It's about the marathon or winning a war
											or a triumphant cricket team coming home.
											We close the streets. Everybody claps.
											But for theater? Not possible.
									","
											Je me suis demandé comment transposer
ces idées sur une plus grande scène
											et j'ai entamé un périple pour faire
le même genre de choses à Londres.
											Imaginez : c'est une capitale mondiale.
											Comme toutes nos villes, elle est dévouée
au travail, au commerce et au trafic.
											C'est une machine qui vous amène
à l'heure au travail
											et nous sommes tous complices
du désir de routines préétablies
											et que tout le monde puisse savoir
ce qu'il arrivera ensuite.
											Pourtant, et si cette merveilleuse ville
pouvait être transformée en scène,
											en plateforme pour quelque chose
de tellement inimaginable
											que cela transformerait la vie des gens ?
											Nous faisons cela en Grande-Bretagne.
											Je suis sûre que vous le faites chez vous.
											Voici la Horse Guards Parade.
											C'est une chose que nous faisons souvent.
Il est question de victoire.
											Il est question du marathon,
de gagner une guerre
											ou d'une équipe de cricket triomphante.
											Nous fermons les rues.
Tout le monde applaudit.
											Mais pour du théâtre ? Impossible.
									","
											Me pregunté entonces cómo se podían
llevar estas ideas a un escenario mayor
											y empecé a gestar el proyecto
de hacer lo mismo en Londres.
											Imagínense, una ciudad del mundo
que, como toda gran ciudad,
											gira en torno al trabajo, 
la vida comercial y el tráfico.
											Es una máquina que nos lleva,
puntual, de casa al trabajo y viceversa.
											Y todos somos cómplices 
de querer establecer una rutina
											para poder saber qué va a ocurrir luego.
											Pero ¿qué pasaría si esta maravillosa
ciudad se transformara en un escenario,
											en una plataforma para exhibir
algo tan inimaginable
											que de algún modo transformara
la vida de sus habitantes?
											Lo hacemos a menudo en Gran Bretaña.
											Seguro lo hacen Uds.
en su ciudad de origen.
											Aquí vemos el cambio
de la Guardia Montada.
											Y aquí algo que hacemos a menudo,
que es celebrar una victoria.
											Puede ser una maratón, 
o un triunfo bélico,
											o un equipo de críquet
que regresa ganador.
											Cerramos las calles, y todos aplauden.
											Pero en el caso del teatro, 
esto no es posible.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											Except a story told by a French company:
											a saga about a little girl
and a giant elephant
											that came to visit
											for four days.
											And all I had to do was persuade
the public authorities
											that shutting the city for four days
was something completely normal.
									","
											A part pour une histoire
racontée par une compagnie française :
											une épopée au sujet d'une petite fille
et d'un éléphant géant
											qui sont venus en visite
											durant quatre jours.
											Je n'ai eu qu'à persuader
les autorités publiques
											que fermer la ville pendant quatre jours
étaient tout à fait normal.
									","
											A menos que la historia fuera
relatada por una compañía francesa:
											una saga sobre una niña
y un elefante gigante
											que nos visitaron durante cuatro días.
											Y lo único que tuve que hacer
fue convencer a las autoridades
											de que cerrar la ciudad durante 
cuatro días era algo totalmente normal.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											No traffic, just people
enjoying themselves,
											coming out to marvel and witness
this extraordinary artistic endeavor
											by the French theater
company Royal de Luxe.
									","
											Aucun trafic, juste des gens s'amusant,
											sortant pour s'émerveiller et être témoin
											de cette prouesse
artistique extraordinaire
											de la compagnie de théâtre
française Royal de Luxe.
									","
											No había tráfico, tan solo gente 
disfrutando del momento,
											que había ido a presenciar y admirar
esta extraordinaria iniciativa artística
											presentada por la compañía 
de teatro francesa 'Royal de Luxe'.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											It was a seven-year journey,
											with me saying to a group of men —
almost always men — sitting in a room,
											""Eh, it's like a fairy story with
a little girl and this giant elephant,
											and they come to town for four days
											and everybody gets
to come and watch and play.""
											And they would go,
											""Why would we do this?
											Is it for something?
											Is it celebrating a presidential visit?
											Is it the Entente Cordiale
between France and England?
											Is it for charity?
Are you trying to raise money?""
											And I'd say,
											""None of these things.""
											And they'd say, ""Why would we do this?""
									","
											Ce fut un périple de sept ans,
											où je disais à un groupe d'hommes —
presque toujours des hommes —
											assis dans une pièce :
											« C'est un conte de fées avec
une petite fille et cet éléphant géant,
											ils viennent en ville pendant quatre jours
											et tout le monde peut venir
regarder et jouer. »
											Et ils disaient :
											« Pourquoi ferions-nous ça ?
											C'est pour quelque chose ?
											Cela célèbre-t-il
une visite présidentielle ?
											Est-ce l'Entente cordiale
entre la France et l'Angleterre ?
											Est-ce caritatif ?
Essayez-vous de lever des fonds ? »
											Alors je disais :
											« Rien de tout cela ».
											Et ils disaient :
« Pourquoi ferions-nous cela ? »
									","
											Las negociaciones me llevaron siete años,
											y debí enfrentar a un grupo, casi siempre
de hombres, reunidos en una sala,
											que me decían: ""Bueno, es como un cuento
de hadas con una niña y un gran elefante,
											que se quedan en la ciudad por cuatro días
											y el público viene, mira y juega"".
											Y luego agregaban:
											""¿Por qué habríamos de hacer algo así?
											¿Tiene algún objetivo específico?
											¿Es para celebrar la visita
de algún presidente?
											¿Es acaso la 'Entente Cordiale'
entre Francia e Inglaterra?
											¿Es para una causa benéfica? 
¿Es para recaudar fondos?"".
											Y yo les contestaba:
											""No, nada de eso"".
											Y ellos insistían: ""¿Por qué
habríamos de hacer algo así?"".
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											But after four years, this magic trick,
this extraordinary thing happened.
											I was sitting in the same meeting
I'd been to for four years,
											saying, ""Please, please, may I?""
											Instead of which, I didn't say, ""Please.""
											I said, ""This thing that we've
been talking about for such a long time,
											it's happening on these dates,
											and I really need you to help me.""
											This magic thing happened.
											Everybody in the room somehow decided
that somebody else had said yes.
									","
											Mais après quatre ans, ce tour de magie,
cette chose extraordinaire est arrivée.
											J'étais à la même réunion
où j'avais été durant quatre ans
											à dire : « Je vous en prie ».
											Mais je n'ai pas dit « s'il vous plaît »,
											j'ai dit : « Ce truc dont nous parlons
depuis si longtemps,
											cela se passera ces jours-là
											et j'ai vraiment besoin
que vous m'aidiez. »
											La magie s'est produite.
											Tout le monde dans la pièce a décidé
que quelqu'un d'autre avait dit oui.
									","
											Pero luego de cuatro años, 
sucedió algo mágico, extraordinario.
											Estaba en la misma reunión
que hacía cuatro años mantenía,
											y donde decía: ""¿Me dan el permiso?"".
											Pero esta vez, en lugar 
de pedir permiso, les dije:
											""Esto que venimos debatiendo
desde hace tanto tiempo
											está sucediendo actualmente,
											y en verdad necesito que me ayuden"".
											Y entonces sucedió esa cosa mágica:
											todos los allí presentes dieron
por hecho que otros habían dicho que sí.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Laughter)
									","
											(Rires)
									","
											(Risas)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											They decided that they were not
being asked to take responsibility,
											or maybe the bus planning manager
was being asked to take responsibility
											for planning the bus diversions,
											and the council officer
was being asked to close the roads,
											and the transport for London people were
being asked to sort out the Underground.
											All these people were only being asked
to do the thing that they could do
											that would help us.
											Nobody was being asked
to take responsibility.
											And I, in my innocence, thought,
""Well, I'll take responsibility,""
											for what turned out to be
a million people on the street.
									","
											Ils ont décidé qu'on ne leur demandait pas
de prendre la responsabilité,
											où on demandait au directeur
de la planification des bus
											de prendre la responsabilité
des déviations des bus,
											on demandait au conseiller municipal
de fermer les routes
											et on demandait aux responsables
des transports de Londres
											de s'occuper du métro.
											On ne demandait à ces gens
que de faire ce qu'ils pouvaient faire
											et qui pouvait nous aider.
											On ne demandait à personne
de prendre la responsabilité.
											Avec mon innocence, j'ai pensé :
« Je prendrai la responsabilité »
											de ce qui s'est avéré être
un million de personnes dans la rue.
									","
											Dieron por sentado que nadie 
les pedía asumir responsabilidades.
											Quizá se le pedía al encargado 
del planeamiento de los autobuses
											que organizara el desvío del recorrido,
											al funcionario municipal 
que bloqueara el acceso a las calles,
											y a la gente del área de transporte
que organizara el metro de Londres.
											Todas estas personas 
debían hacer lo que se les pedía
											para poder ayudarnos,
											pero a nadie se le pedía 
que se hiciera responsable.
											Y yo, en mi inocencia, pensé:
""Bien, asumiremos la responsabilidad"",
											en un evento que terminó convocando
a un millón de personas en las calles.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											It was our first show.
									","
											Ce fut notre premier spectacle.
									","
											Fue nuestra primera exhibición.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											It was our first show, and it changed
the nature of the appreciation of culture,
											not in a gallery, not in a theater,
not in an opera house,
											but live and on the streets,
											transforming public space
for the broadest possible audience,
											people who would never
buy a ticket to see anything.
									","
											Ce fut notre premier spectacle
											et il a changé la nature
de l'appréciation de la culture,
											pas dans une galerie,
pas au théâtre, pas à l'opéra,
											mais vivant et dans la rue,
											transformant l'espace public
pour le public le plus large possible,
											des gens qui n'achèteraient pas
de billet pour quoi que ce soit.
									","
											Fue la primera, y cambió 
nuestra manera de percibir la cultura,
											ya no expuesta en una galería, 
ni en un teatro, ni en una ópera,
											sino como arte viviente, en las calles,
											capaz de transformar los espacios 
comunes para un público masivo,
											para gente que nunca compraría
una entrada para ver un espectáculo.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											So there we were.
											We'd finished, and we've continued
to produce work of this kind.
											As you can see, the company's
work is astonishing,
											but what's also astonishing is the fact
that permission was granted.
											And you don't see any security.
											And this was nine months
after terrible terrorist bombings
											that had ripped London apart.
									","
											On avait gagné.
											On avait réussi et on a continué
à produire de telles œuvres.
											Comme vous pouvez le voir, les œuvres
de la compagnie sont stupéfiantes
											mais ce qui est aussi stupéfiant,
c'est que la permission ait été accordée.
											Vous ne voyez pas de sécurité.
											C'était neuf mois après les terribles
attaques terroristes
											qui avaient déchiré Londres.
									","
											Y lo hicimos.
											Después de esto, seguimos produciendo
espectáculos de este tipo.
											Como ven en la imagen, el trabajo
de la compañía es increíble,
											tanto como el permiso 
que nos concedieron para la obra.
											Como ven, no hay vigilancia.
											Y esto fue nueve meses después
de los espantosos bombardeos terroristas
											que habían sacudido la ciudad de Londres.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											So I began to wonder
whether it was possible
											to do this kind of stuff
in even more complicated circumstances.
											We turned our attention
to Northern Ireland,
											the North of Ireland,
depending on your point of view.
											This is a map of England,
Scotland, Wales and Ireland,
											the island to the left.
											For generations,
it's been a place of conflict,
											the largely Catholic republic in the south
											and the largely Protestant
loyalist community —
											hundreds of years of conflict,
											British troops on the streets
for over 30 years.
											And now, although
there is a peace process,
											this is today in this city, called
Londonderry if you're a loyalist,
											called Derry if you're a Catholic.
											But everybody calls it home.
											And I began to wonder
											whether there was a way in which
the community tribalism could be addressed
											through art and the imagination.
									","
											J'ai commencé à me demander
s'il était possible
											de faire ce genre de choses
dans des circonstances plus complexes.
											Nous avons porté notre attention
sur l'Irlande du Nord,
											le nord de l'Irlande,
selon votre point de vue.
											Voici une carte de l'Angleterre,
l’Écosse, le Pays de Galle et l'Irlande,
											l'île sur la gauche.
											Durant des générations,
cela a été un lieu de conflit,
											la république largement catholique au sud
											et la communauté largement
protestante et loyaliste —
											des siècles de conflit,
											les troupes anglaises dans les rues
pendant plus de 30 ans.
											Même s'il y a un processus de paix,
											voici cette ville appelée
Londonderry si vous êtes loyaliste,
											Derry si vous êtes catholique.
											Mais tout le monde s'y sent chez soi.
											Et j'ai commencé à me demander
											s'il y avait une façon de remédier
au tribalisme communautaire
											à travers l'art et l'imagination.
									","
											Entonces me empecé 
a preguntar si sería posible
											montar este tipo de cosas 
en circunstancias aún peores.
											Y quisimos hacerlo en Irlanda del Norte,
											o el norte de Irlanda, 
según sea el punto de vista.
											Aquí vemos un mapa de Inglaterra,
Escocia, Gales e Irlanda,
											que es la isla de la izquierda.
											Durante generaciones, 
ha sido un lugar de conflicto
											entre la república 
mayormente católica del sur
											y la comunidad unionista
mayoritariamente protestante.
											Cientos de años de conflicto.
											Las tropas británicas tomaron
las calles durante 30 años.
											Y actualmente, si bien existe
un proceso de pacificación,
											hay una ciudad que hoy se llama
Londonderry, para los unionistas,
											y Derry, para los católicos.
											Pero todos sienten que es su patria.
											Y empecé a preguntarme
											si no existiría una manera de abordar
el tribalismo de una comunidad
											mediante el arte y la imaginación.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
											This is what the communities do,
											every summer, each community.
											This is a bonfire filled
with effigies and insignia
											from the people that they hate
on the other side.
											This is the same
from the loyalist community.
											And every summer, they burn them.
											They're right in the center of town.
									","
											Voici ce que font les communautés,
											chaque été, chaque communauté.
											C'est un bûcher
plein d'effigies et d'insignes
											des gens qu'ils détestent
dans l'autre camp.
											Voici la même chose
pour la communauté loyaliste.
											Chaque été, ils les brûlent.
											Ils sont en plein milieu de la ville.
									","
											Aquí vemos lo que hacen los ciudadanos
todos los veranos en su comunidad.
											Es una torre que llenan
con símbolos e insignias
											de las personas que odian,
las que viven al otro lado.
											Aquí se ve lo mismo, 
pero del lado unionista.
											Y en el verano, las queman,
en medio de la ciudad.
									",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
"
","
","
",Public art that turns cities into playgrounds of the imagination,Helen Marriage,12:08,"art,creativity,community,culture,society,humanity"
