en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											So as we got in this bread truck
and escaped from Lynchburg,
											it was my time with my dad.
											And we went to the Smoky Mountains
											and looked at the purple
mountains' majesty.
											And we walked along the beach
in Myrtle Beach,
											and this thing was transformative.
											It showed me what it meant
to be an explorer, at a very early age.
											And I suppressed all that negativity,
											all that trauma,
											because I was learning to be an explorer.
									","
											Nihayetinde ekmek kamyonuna
yerleşip Lynchburg'den kaçtık,
											babamla vakit geçiriyordum.
											Smoky Mountains'lara gittik
											ve mor dağların büyüsüne kapıldım.
											Myryle Beach'te plajda yürüdük
											ve bu şey gerçekten dönüşüm gibiydi.
											Çok küçük bir yaşta bir kâşif olmanın
ne demek olduğunu bana gösterdi.
											Tüm o olumsuzluğu bastırdım,
											o travmayı
											çünkü bir kâşif olmayı öğreniyordum.
									","
											Entonces, cuando subimos 
a esa camioneta y salimos de Lynchburg,
											fue la oportunidad de estar
solas con mi padre.
											Fuimos a las Grandes Montañas Humeantes
y vimos las majestuosas montañas violetas.
											Caminamos por la playa en Myrtle Beach,
											y fue una experiencia transformadora.
											Me enseñó a ser explorador
a una edad muy temprana.
											Y reprimí toda esa negatividad,
esa experiencia traumática,
											porque estaba aprendiendo
a ser explorador.
									","
											Alors, on est monté dans la camionnette
et on s'est enfuis de Lynchburg.
											Ce fut mon moment privilégié
avec mon père.
											Nous sommes allés aux Smoky Mountains
											et on a admiré les majestueuses
cimes pourpres.
											On a marché le long
de la plage de Myrtle Beach.
											Ça m'a transformé.
											J'ai découvert le sens de l'exploration
dès mon plus jeune âge.
											J'ai refoulé toute ma négativité,
											et mes traumatismes
											parce que j'apprenais
à devenir un explorateur.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And a little bit later, my mother gave me
an age-inappropriate,
											non-OSHA-certified chemistry set,
									","
											Biraz zaman sonra annem bana
yaşıma uygun olmayan
											OSHA onaysız bir kimya seti verdi.
									","
											Poco después, mi madre 
me dio un juego de química
											inadecuado para mi edad,
sin certificación OSHA,
									","
											Peu après, ma mère m'a offert
un cadeau inapproprié à mon âge,
											un kit de chimie non certifié conforme,
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											where I created the most incredible
explosion in her living room.
									","
											Onunla oturma odasında
en inanılmaz patlamayı gerçekleştirdim.
									","
											con el que produje una impresionante
explosión en el salón de casa.
									","
											grâce auquel j'ai fait exploser
un mélange incroyable dans le salon.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And so I knew I could be a chemist.
											So as I went on this journey
through a high school,
											and I went to college,
											and I got a football scholarship
to play football in college.
											And I knew that I could be a chemist,
because I'd already blown stuff up.
									","
											Kimyager olabileceğimi anlamıştım.
											Bu yolculuğum liseye kadar devam etti,
											sonra da üniversiteye
											ve üniversitede futbol
oynamak için bir burs aldım.
											Kimyager olabileceğimi biliyordum
çünkü bir şeyleri patlatmıştım bile.
									","
											Así supe que podía ser químico.
											Y seguí adelante. Pasé por la secundaria,
y luego fui a la universidad,
											donde conseguí una beca 
deportiva para jugar al fútbol.
											Y sabía que podía llegar a ser químico
porque ya había hecho explotar cosas.
									","
											J'ai su que je pouvais devenir chimiste.
											J'ai donc persévéré dans la chimie
durant le lycée,
											et l'université,
											pour laquelle j'ai obtenu une bourse
de joueur de football américain.
											Je savais que pourrais devenir chimiste,
j'étais bon avec les explosions.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And when I graduated,
											I got drafted to the Detroit Lions.
											But I pulled a hamstring in training camp,
											and so what every former NFL player does,
they go work for NASA, right?
											So I went to work for NASA.
									","
											Mezun olduğumda
											Detroit Lions takımına alındım.
											Ama eğitim esnasında bacak kasımı incittim
											ve her eski NFL sporcusunun yaptığı gibi
NASA'ya gitmeye karar verdim.
											NASA'da çalışmaya başladım.
									","
											Y cuando me gradué, me seleccionaron 
para integrar los Detroit Lions.
											Pero me desgarré un tendón
en el entrenamiento.
											Y ¿qué hacen los exjugadores
de la NFL? Se van a la NASA, ¿no?
											Fui a trabajar para la NASA.
									","
											Mon diplôme en poche,
											l'équipe des Detroit Lions m'ont recruté.
											Je me suis blessé aux ischio-jambiers
pendant un entraînement
											et j'ai suivi la voie des ex-joueurs
de NFL : la NASA.
											La NASA, donc.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And this friend of mine said,
""Leland, you'd be great astronaut.""
											I just laughed at him,
I was like, ""Yeah, me, an astronaut?""
											You know that Neil and Buzz
thing from back in '69?
											And he handed me an application,
and I looked at it,
											and I didn't fill it out.
											And that same year, another friend of mine
filled out the application
											and he got in.
											And I said to myself,
											""If NASA's letting knuckleheads
like that be astronauts,""
									","
											Bir arkadaşım dedi ki
''Leland, harika bir astronot olursun.''
											Ben ona güldüm,
''Ben? Astronot? Tabii tabii.''
											1969 yılındaki
Neil ve Buzz olayı vardı ya?
											Bana bir başvuru formu verdi,
şöyle bir baktım
											ve doldurmadım.
											Aynı yıl, başka bir arkadaşım
o formu doldurdu
											ve kabul edildi.
											Kendime dedim ki
											''Madem NASA böyle şapşalları
astronot olarak alıyor,""
									","
											Y un amigo me dijo: ""Leland,
vas a ser un gran astronauta"".
											Tan solo me eché a reír y dije:
""Claro, yo, ¿un astronauta?"".
											¿Recuerdan a Neil y Buzz,
allá por el año 69?
											Me dio una hoja de inscripción, 
la miré, y no la rellené.
											Y ese mismo año, otro amigo
rellenó la inscripción
											y entró en el programa.
											Y me dije:
											""Si la NASA permite
que zopencos así sean astronautas,
									","
											Un de mes amis m'a alors affirmé
que je ferais un super astronaute.
											Je me suis moqué de lui :
« Moi, un astronaute ? T'as fumé ? »
											Vous vous souvenez
de Neil et Buzz, en 69 ?
											Mais mon ami m'a tendu
un formulaire que j'ai pris
											mais je ne l'ai pas rempli.
											La même année, un autre ami
a rempli ce formulaire d'application
											et il a été admis.
											Alors je me suis dit
											que si la NASA permettait aux poules
sans tête de devenir astronaute,
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											""maybe I can be one, too.""
									","
											''belki beni de alırlar.''
									","
											yo también podría serlo"".
									","
											je pourrais en devenir un moi aussi.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											So the next selection, I filled out
the application, and I got in.
											And I didn't know
what it meant to be an astronaut:
											the training, the simulations,
											all these things to get you ready
for this countdown:
											three, two, one, liftoff.
											And in 2007, I was in Space Shuttle
""Atlantis,"" careening off the planet,
											traveling at 17,500 miles per hour.
											And eight and a half minutes later,
											the main engines cut off,
and we're now floating in space.
											And I push off
and float over to the window,
											and I can see the Caribbean.
											And I need new definitions of blue
to describe the colors that I see.
											Azure, indigo, navy blue,
medium navy blue, turquoise
											don't do any justice
to what I see with my eyes.
									","
											Bir sonraki seçimde
formu doldurdum ve kabul edildim.
											Astronot olmanın ne demek
olduğunu bilmiyordum:
											eğitimler, simülasyonlar,
											sizi geri sayım için hazırlayacak her şey:
											üç, iki, bir, kalkış.
											2007 yılında gezegenden hareket eden
''Atlantis'' uzay aracındaydım,
											saatte 28.000 km hızla ilerliyordu.
											Sekiz buçuk dakika sonra da
											ana motorlar devre dışı kaldı
ve artık uzayda hareket ediyorduk.
											Kendimi pencereye attım
											ve Karayipler'i görebiliyordum.
											Gördüğüm o renkleri tanımlamak için
maviye yeni anlamlar yüklemem lazım.
											Azure, indigo, lacivert,
açık lacivert, turkuaz
											gördüklerimi bir türlü karşılamıyor.
									","
											Así que en la siguiente selección,
rellené la inscripción y entré.
											No tenía ni idea de lo que 
significaba ser astronauta,
											del entrenamiento, las simulaciones,
											todas esas cosas que te preparan
para la cuenta regresiva:
											tres, dos, uno, despegue.
											Y en 2007, despegaba del planeta
en el transbordador espacial ""Atlantis"",
											viajando a 28 000 km por hora.
											Y ocho minutos y medio después,
											los motores principales se apagan
y quedamos flotando en el espacio.
											Doy un salto y voy
flotando hasta la ventana
											y veo el Caribe.
											Y necesito nuevas definiciones de azul
para describir los colores que veo.
											Celeste, añil, azul marino,
azul medio, turquesa...
											Ninguno es suficiente 
para describir lo que veía.
									","
											Je me suis donc inscrit au recrutement
suivant et on m'a admis.
											Je ne savais pas ce que ça impliquait
que de devenir astronaute :
											les entraînements, les simulations
											et toutes ces choses pour se préparer
pour le compte à rebours :
											trois, deux, un, décollage.
											Je faisais partie de l'équipage
de la navette Atlantis en 2007,
											navigant à 28 160 km heure.
											Huit minutes et demi plus tard,
											le moteur principal se coupe
et on flotte dans l'espace.
											Je soulève le store du hublot
											et je vois les Caraïbes.
											J'ai besoin de nouveaux termes
pour décrire le bleu que je découvre.
											Azur, indigo, bleu marine,
bleu marine clair, turquoise,
											aucun terme ne faisait justice à la vue
qui s'étalait sous mes yeux.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And my job on this mission was to install
											this two-billion dollar
Columbus laboratory.
											It was a research laboratory
											for materials research,
for human research.
											And I reached into the payload bay
of the space shuttle,
											grabbed out this big module,
											and I used the robotic arm
and I attached it to the space station.
											And the European team have been waiting
10 years for this thing to get installed,
											so I'm sure everyone in Europe was like,
""Leland! Leland! Leland!""
									","
											Benim bu görevdeki işim
											iki milyar dolarlık
Columbus laboratuvarını kurmaktı.
											Bu bir araştırma laboratuvarıydı,
											materyal araştırması
ve insan araştırması için.
											Uzay aracının yük kısmına ulaştım,
											o büyük modülü kaptım
											ve robot kolu kullanarak
onu uzay istasyonuna monte ettim.
											Avrupa ekibi on yıldır
bunun kurulmasını bekliyorlardı,
											o yüzden eminim Avrupa'daki herkes
''Leland! Leland!'' diye bağırmıştır.
									","
											Mi trabajo en esta misión era instalar
											un laboratorio Columbus
de 2000 millones de dólares.
											Era un laboratorio de investigación
											para estudiar materiales,
para estudios humanos.
											Llego a la bodega de carga
del transbordador,
											tomo un módulo enorme,
											y uso un brazo robótico
para acoplarlo a la estación espacial.
											El equipo europeo llevaba diez años
esperando a que lo instalaran,
											así que seguro que toda Europa 
gritaba: ""¡Leland! ¡Leland! ¡Leland!"".
									","
											Ma rôle dans cette mission est d'installer
											un laboratoire Columbus
à deux milliards de dollars.
											C'est un laboratoire de recherche
											pour la recherche sur les matériaux
et la recherche sur l'homme.
											Je me suis rendu
dans la soute de la navette
											pour y prendre un énorme module.
											J'ai utilisé le bras robotisé
pour l'attacher à la Station spatiale.
											L'équipe européenne attend
cette installation depuis 10 ans.
											En Europe, ils devaient tous chanter
avec allégresse mon nom : « Leland ! »
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											(Laughter)
									","
											(Gülme sesleri)
									","
											(Risas)
									","
											(Rires)
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
											And so this moment happened,
this was our primary mission objective,
											it was done.
											And I had this big sigh of relief.
											But then, Peggy Whitson,
the first female commander,
											she invited us over
to the Russian segment.
											And the space station's
about the size of a football field,
											with solar panel and trusses
and all of these modules.
											And she says, ""Leland, you go get
the rehydrated vegetables,
											we have the meat.""
											So we float over with the bag
of vegetables, all rehydrated,
											and we get there.
									","
											Ve o an geldi geçti,
bu bizim öncelikli amacımızdı
											ve yapılmıştı.
											Rahat bir nefes aldık.
											Ama sonra ilk kadın
kumandanımız Peggy Whitson,
											bizi Rus bölümüne çağırdı.
											Uzay aracı bir futbol sahası kadar,
											modüllerin her bir yanında
güneş panelleri ve kirişler var.
											Bana dedi ki ''Leland,
sen hidratize edilmiş sebzeleri al.
											Et burada hazır.''
											O kısma doğru yaylandık,
hidratize sebzelerle dolu paketi aldık
											ve oraya ger geldik.
									","
											Entonces, ese momento sucedió:
											el principal objetivo de nuestra
misión estaba cumplido.
											Y dejé escapar un gran suspiro de alivio.
											Pero entonces, Peggy Whitson,
la primera mujer comandante,
											nos invitó al sector ruso.
											La estación espacial tiene 
el tamaño de un campo de fútbol,
											con paneles solares, soportes
y todos estos módulos.
											Y me dice: ""Leland, ve a traer
las verduras rehidratadas;
											ya tenemos la carne"".
											Así que flotamos con la bolsa
de verduras rehidratadas
											y llegamos allí.
									","
											Une fois cela fait,
et c'était notre objectif principal,
											notre mission était accomplie.
											Ça m'a soulagé !
											C'est alors que Peggy Whitson,
le premier commandant femme
											nous a invités dans la zone russe.
											La station a les dimensions
d'un terrain de football,
											équipé de panneaux solaires,
de poutres et de modules.
											Elle me demande d'aller chercher
les légumes réhydratés
											car il y a de la viande.
											On flotte avec le sac de légumes,
tout est réhydraté,
											et on arrive dans la zone russe.
									","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
"
","
","
","
","An astronaut's story of curiosity, perspective and change",Leland Melvin,13:05,"space,sports,humanity,society,personal growth,NASA"
