en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: You're taking up our time.
											We have a very limited —
									","
											JF: Zamanımızı alıyorsun.
											Çok sınırlıyız —
									","
											JF : Nous perdons du temps.
											Nous avons un temps limité.
									","
											JF: Du vergeudest unsere Zeit.
											Wir habe eine begrenzte ...
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: Just being with her
sucks the life out of me.
									","
											LT: Sadece onunla olmak bile 
ruhumu öldürüyor.
									","
											LT : Juste d'être avec elle
me vide complètement.
									","
											LT: Allein ihre Anwesenheit
raubt mir die Lebenskraft.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: You ain't seen nothing yet.
											Anyway — sorry.
									","
											JF: Daha hiçbir şey görmedin.
											Her neyse, pardon.
									","
											JF : Vous n'avez encore rien vu.
											Bref, désolée.
									","
											JF: Das ist erst der Anfang.
											Jedenfalls — Entschuldigung.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											PM: So tell me, what do you
look for in a friend?
									","
											PM: Peki bir arkadaşta neler 
aradığınızı bana söyleyin?
									","
											PM : Dites-moi, que recherchez-vous
chez une amie ?
									","
											PM: Sag mir, wonach du
in einem Freund suchst.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: I look for someone
who has a sense of fun,
											who's audacious,
											who's forthcoming, who has politics,
											who has even a small scrap
of passion for the planet,
											someone who's decent,
has a sense of justice
											and who thinks I'm worthwhile.
									","
											LT: Eğlenme duygusuna sahip,
											cesur olan,
											canayakın olan, fikirleri olan,
											gezegen için az da olsa tutkusu olan,
											doğru dürüst birini, 
adalet duygusuna sahip
											ve değerli biri olduğumu 
düşünen birini ararım.
									","
											LT : Qu'elle sache s'amuser,
											qu'elle ait de l'audace,
											qu'elle soit communicative,
qu'elle ait des idées,
											qu'elle soit même un tout petit peu 
passionnée par notre planète,
											qu'elle soit décente,
qu'elle soit juste
											et qu'elle pense que j'en vaux la peine.
									","
											LT: Ich wünsche mir jemanden,
der Spaß versteht,
											der waghalsig ist,
											der entgegenkommend,
der politisch interessiert ist,
											jemanden, der etwas Leidenschaft
für den Planeten mitbringt,
											jemand Anständigen,
mit einem Sinn für Gerechtigkeit
											und jemand, der gern
mit mir Zeit verbringt.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Applause)
									","
											(Alkış)
									","
											(Applaudissements)
									","
											(Applaus)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: You know, I was thinking this morning,
											I don't even know what I would do
without my women friends.
											I mean it's, ""I have my friends,
therefore I am.""
									","
											JF: Bu sabah kız arkadaşlarım olmadan
											ne yapacağımı dahi 
bilmediğimi düşünüyordum.
											Yani, ""Arkadaşlarım var, 
bu yüzden ben de varım.""
									","
											JF : Ce matin, je réfléchissais.
											Je ne sais pas ce que je ferais
sans mes amies.
											En fait, c'est : 
« J'ai mes amies, donc je suis. »
									","
											JF: Weißt du, heute Morgen dachte ich,
											ich wüsste gar nicht, was ich
ohne meine Freundinnen täte.
											Ich will damit sagen: ""Ich habe meine
Freundinnen, also bin ich.""
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: (Laughter)
									","
											LT: (Kahkaha)
									","
											LT : (Rires)
									","
											LT: (Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: No, it's true.
											I exist because I have
my women friends. They —
											You're one of them.
											I don't know about you. But anyway —
									","
											JF: Hayır, bu doğru.
											Kız arkadaşlarım olduğu 
için varım. Onlar —
											Sen de onlardan birisin.
											Seni bilmiyorum. Ama her neyse —
									","
											JF : Non, c'est vrai.
											J'existe parce que mes amies sont là.
											Tu es l'une d'entre elles.
											Je ne sais pas pour toi, mais...
									","
											JF: Nein, es ist wahr.
											Ich lebe wegen meiner Freundinnen. Sie —
											Du bist eine von ihnen.
											Bei dir bin ich mir unsicher. Egal —
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											You know, they make me stronger,
they make me smarter,
											they make me braver.
											They tap me on the shoulder when I might
be in need of course-correcting.
											And most of them are
a good deal younger than me, too.
											You know? I mean, it's nice —
LT: Thank you.
									","
											Bilirsin, beni daha güçlü, daha akıllı,
											daha cesur yaparlar.
											Yola girmeye ihtiyacım olduğunda uyarırlar
											Çoğu da benden oldukça gençler.
											Bilirsiniz? Yani, bu güzel —
LT: Teşekkürler.
									","
											Elles me rendent plus forte,
plus intelligente,
											plus courageuse.
											Elles me tapotent sur l'épaule 
pour me remettre dans le droit chemin.
											Et la plupart sont
beaucoup plus jeunes que moi.
											Tu comprends ? C'est sympa...
LT : Merci.
									","
											Sie machen mich stärker,
sie machen mich schlauer
											sie machen mich mutiger.
											Sie weisen mich darauf hin,
wenn ich etwas ändern muss.
											Und die meisten sind auch
um einiges jünger als ich.
											Weißt du? Es ist schön —
LT: Danke.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: No, I do, I include you in that,
because listen, you know —
											it's nice to have somebody still around
to play with and learn from
											when you're getting toward the end.
											I'm approaching —
I'll be there sooner than you.
									","
											JF: Hayır, gerçekten, seni buna dâhil 
ediyorum, çünkü dinle, bilirsin —
											sona doğru yaklaşırken 
hâlâ yanında oynayacak
											ve öğrenecek biri olması güzel.
											Yaklaşıyorum — 
senden önce orada olacağım.
									","
											JF : C'est vrai. Tu en fais partie car...
c'est sympa
											d'avoir encore quelqu'un
avec qui jouer, de qui apprendre
											quand on s'approche de la fin.
											Je m'en approche...
J'y serai avant toi.
									","
											JF: Nein, wirklich, ich schließe dich
da ein, weil, hör zu:
											Jemand zum Spielen zu haben und
von dem man lernen kann, ist nett,
											wenn es dem Ende zugeht.
											Ich werde bald —
ich werde vor dir dort sein.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: No, I'm glad to have you
parallel aging alongside me.
									","
											LT: Hayır, yanımda paralel 
yaşlandığına memnunum.
									","
											LT : Je suis contente de te voir
vieillir à côté de moi.
									","
											LT: Nein, ich bin froh, dass wir
gemeinsam älter werden.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: I'm showing you the way.
									","
											JF: Sana yolu gösteriyorum.
									","
											JF : Je te montre la voie.
									","
											JF: Ich zeige dir den Weg.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: Well, you are and you have.
									","
											LT: Evet öyle ve öyleydi.
									","
											LT : Ça a toujours été le cas.
									","
											LT: Du tust es und hast es gemacht.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											PM: Well, as we grow older,
											and as we go through
different kinds of life's journeys,
											what do you do to keep
your friendships vital and alive?
									","
											PM: Yaşlanırken
											ve hayatın farklı yollarından geçerken,
											arkadaşlığınızı canlı ve hayatta 
tutmak için neler yapıyorsunuz?
									","
											PM : En vieillissant,
											et alors que nous vivons
des expériences différentes
											que faites-vous pour
maintenir cette amitié ?
									","
											PM: Während wir älter werden
											und verschiedene
Lebenswege durchschreiten,
											wie hält man eine Freundschaft
aufrecht und lebendig?
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: Well you have to use a lot of —
									","
											LT: Çok fazla şey kullanmalısınız —
									","
											LT : Il vous faut beaucoup de...
									","
											LT: Du musst eine Menge —
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: She doesn't invite me over much,
I'll tell you that.
									","
											JF: Beni çok fazla şeye davet etmiyor, 
sana bunu söyleyebilirim.
									","
											JF : Je peux vous dire
qu'elle ne m'invite pas souvent.
									","
											JF: Ich sage dir so viel,
sie lädt mich nicht oft ein.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: I have to use a lot of social media —
											You be quiet now. And so —
									","
											LT: Çok fazla sosyal medya 
kullanmam gerekiyor —
											Şimdi sessiz ol. Ve böylece —
									","
											LT : J'utilise beaucoup
les média sociaux —
											Tais-toi, c'est bon —
									","
											LT: Ich nutze oft Soziale Medien —
											Du bist jetzt still. Also —
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: And I look through my emails,
I look through my texts
											to find my friends,
											so I can answer them
as quickly as possible,
											because I know they need my counsel.
									","
											LT: Arkadaşlarımı bulmak 
için e-postalarıma,
											mesajlarıma bakıyorum,
											böylece onlara çabucak 
cevap verebiliyorum,
											çünkü benim görüşlerime 
ihtiyaçları olduklarını biliyorum.
									","
											LT : Je surveille mes mails
et mes SMS
											pour voir mes amies
											et leur répondre aussi vite
que possible,
											car je sais qu'elles ont besoin
de mes conseils,
									","
											LT: Ich durchsuche meine E-Mails und SMS
											nach denen meiner Freunde,
											damit ich ihnen ganz schnell
antworten kann,
											da ich weiß, dass sie meinen Rat brauchen.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											They need my support,
											because most of my friends
are writers, or activists, or actors,
											and you're all three ...
											and a long string
of other descriptive phrases,
											and I want to get to you
as soon as possible,
											I want you to know that I'm there for you.
									","
											Desteğime ihtiyaçları var,
											çünkü bir sürü arkadaşım 
yazar, aktivist, oyuncu
											ve sen de üçü birdensin ...
											ve diğer uzun tanımlayıcı ifadeler
											ve sana en kısa zamanda dönmek istiyorum,
											senin için orada olduğumu 
bilmeni istiyorum.
									","
											de mon soutien.
											car nombre de mes amies sont
écrivains, activistes ou actrices,
											toi, tu es les trois.
											Et beaucoup d'autres choses.
											Et je veux te répondre
le plus vite possible,
											je veux que tu saches
que je suis là pour toi.
									","
											Sie brauchen meine Unterstützung,
											weil die meisten Autoren,
Aktivisten oder Schauspieler sind,
											und du bist alles drei ...
											und eine ganze Reihe
weiterer beschreibender Begriffe,
											und ich will euch so schnell
wie möglich erreichen.
											Ich will, dass ihr wisst,
dass ich für euch da bin.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: Do you do emojis?
									","
											JF: Emoji kullanıyor musun?
									","
											JF : Tu utilises des émoticônes ?
									","
											JF: Benutzt du Emojis?
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: Oh ...
JF: No?
									","
											LT: Ah ...
JF: Hayır?
									","
											LT : Euh...
JF : Non ?
									","
											LT: Oh ...
JF: Nein?
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: That's embarrassing.
JF: I'm really into emojis.
									","
											LT: Bu utanç verici.
JF: Ben emojilere sahiden bayılıyorum.
									","
											LT : C'est gênant.
JF : J'adore les émoticônes..
									","
											LT: Das ist peinlich.
JF: Ich mag Emojis gerne.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: No, I spell out my —
											I spell out my words of happiness
and congratulations,
											and sadness.
									","
											LT: Hayır, ben açıklıyorum —
											Mutluluk, tebrik ve üzüntü
											ifadelerimi açıkça söylüyorum.
									","
											LT : J'écris..
											Je mets en mots mon bonheur,
mes félicitations
											et ma tristesse.
									","
											LT: Nein, ich buchstabiere meine —
											Ich schreibe meine Wörter
für Glück, Glückwünsche
											und Traurigkeit aus.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											JF: You spell it right out —
									","
											JF: Doğrudan söylüyorsun.
									","
											JF : Tu écris tout...
									","
											JF: Du schreibst alles ganz aus.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
											LT: I spell it, every letter.
									","
											LT: Her harfini tek tek söylüyorum.
									","
											LT : J'écris, chaque lettre.
									","
											LT: Jeden Buchstaben.
									",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
"
","
","
","
",A hilarious celebration of lifelong female friendship,Jane Fonda and Lily Tomlin,15:44,"women,aging,comedy,humor,humanity,identity,life,interview,personal growth,relationships,self,friendship,gender equality"
