en,fr,pt,tr,title,speaker,duration,tags
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											As soon as the wine touched 
Bai Su Zhen’s lips,
											she ran to the bedroom, 
claiming she wasn’t feeling well.
											Xu Xian prepared some medicine 
and went to check on her.
											But instead of his wife,
											he found a giant white serpent with a
bloody forked tongue in the bed.
											He collapsed, killed by the shock.
									","
											Dès que le vin toucha
les lèvres de Bai Su Zhen,
											elle courut dans sa chambre,
en affirmant de ne pas se sentir bien.
											Xu Xian prépara un médicament
et alla la voir.
											Mais, à la place de sa femme,
											il trouva un serpent blanc géant
											à la langue fourchue
et sanglante dans le lit.
											Il s'évanouit, tué par le choc.
									","
											Logo que o vinho tocou
nos lábios de Bai Su Zhen,
											Bai Su Zhen correu para o quarto
afirmando que não se sentia bem.
											Xu Xian preparou um medicamento
e foi observá-la.
											Mas, em vez da sua mulher,
encontrou na cama
											uma enorme serpente branca
com uma língua bifurcada ensanguentada.
											Caiu redondo, morto pelo choque.
									","
											Şarap Bai Su Zhen'in dudaklarına 
dokunur dokunmaz
											iyi hissetmediğini söyleyerek 
yatak odasına koştu.
											Xu Xian biraz ilaç hazırladı
ve onu kontrol etmeye gitti.
											Fakat eşi yerine yatakta kanlı çatallı 
diliyle kocaman beyaz bir yılan buldu.
											Şoktan ölerek yere yığıldı.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											When Bai Su Zhen opened her eyes,
											she realized immediately what 
must have happened.
											The truth was that Bai Su Zhen was 
an immortal snake
											with formidable magical powers.
											She had used her powers to take a 
human form
											and improve her and 
her husband’s fortunes.
									","
											Lorsque Bai Su Zhen ouvrit ses yeux,
											elle comprit immédiatement
ce qu'il s'était passé.
											En vérité, Bai Su Zhen
était un serpent immortel
											avec des pouvoirs magiques formidables.
											Et elle les avait utilisés
pour prendre une forme humaine
											et améliorer sa fortune
et celle de son mari.
									","
											Quando Bai Su Zhen abriu os olhos,
											percebeu imediatamente
o que devia ter acontecido.
											A verdade é que Bai Su Zhen
era uma serpente imortal
											com formidáveis poderes mágicos.
											Tinha usado o seu poder
para assumir uma forma humana
											e melhorar a fortuna dela e do marido.
									","
											Bai Su Zhen gözlerini açtığında
anında ne olduğunu fark etti.
											Doğrusu Bai Su Zhen olağanüstü
sihirli güçleriyle ölümsüz bir yılandı.
											İnsan biçimini almak
											ve kendisi ile eşinin geleceğini
iyileştirmek için güçlerini kullanmıştı.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											Her magic couldn’t revive Xu Xian,
											but she had one more idea to save him:
											an herb that could grant longevity 
and even bring the dead back to life,
											guarded by the Old Man of the South Pole
											in the forbidden peaks of the 
Kun Lun Mountains.
											She rode to the mountains on a cloud,
											then continued on foot passed gateways 
and arches
											until she reached one 
marked “beyond mortals”
											hanging over a silver bridge.
									","
											Sa magie ne pouvait pas ranimer Xu Xian,
											mais elle avait une autre idée
pour le sauver :
											une herbe qui pouvait
garantir la longévité
											et même ramener les morts à la vie,
											gardée par le Vieillard du Pôle Sud
											dans les sommets interdits
des montagnes Kun Lun.
											Elle voyagea vers
les montagnes sur un nuage,
											puis continua à pied,
traversa des portes et des arcs,
											jusqu'à celui marqué
« au-delà des mortels »
											suspendu au-dessus d'un pont d'argent.
									","
											A sua magia não podia
ressuscitar Xu Xian,
											mas ela teve uma ideia para o salvar:
											uma erva que garantia longevidade
e até devolvia a vida aos mortos,
											guardada pelo Ancião do Polo Sul
											nos picos proibidos
das Montanhas Kun Lun.
											Viajou numa nuvem até às montanhas,
											depois continuou a pé,
passou os portões e as arcadas
											até chegar a uma com a marca
""para além dos mortais""
											pendente sobre uma ponte de prata.
									","
											Sihri Xu Xian'ı geri getiremezdi,
											ancak onu kurtarmak için 
bir fikri daha vardı:
											Kun Lun Dağlarının yasak zirvelerinde
											Güney Kutbunun Yaşlı Adam'ı
tarafından korunan,
											uzun ömür veren ve ölüyü bile 
hayata döndürebilen bir bitki.
											Bir bulutun üstünde dağlara yol aldı.
											Daha sonrasında gümüş bir köprüde asılı

											""ölümlüler hariç"" yazılı
bir yere gelene kadar
											geçitlerden ve kemerlerden 
geçerek yayan devam etti.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											On the other side,
											two of the Old Man’s disciples 
guarded the herb.
											Bai Su Zhen disguised herself as a monk
											and told them she’d come to invite 
the Old Man to a gathering of the gods.
											While they relayed her message,
											she plucked some leaves 
from the herb and ran.
									","
											De l'autre côté,
											deux des disciples du Vieillard
gardaient l'herbe.
											Bai Su Zhen se déguisa en moine
et leur dit qu'elle était venue
											pour inviter le Vieillard
à une réunion de dieux.
											Alors qu'ils transmettaient son message,
											elle arracha quelques feuilles
de l'herbe et s'enfuit.
									","
											Do outro lado,
											dois dos discípulos do Ancião
guardavam a erva.
											Bai Su Zhen disfarçou-se de monge
											e disse-lhes que tinha ido convidar
o Ancião para uma reunião dos deuses.
											Enquanto eles transmitiam a mensagem,
											ela arrancou algumas folhas
da erva e fugiu.
									","
											Diğer tarafta Yaşlı Adam'ın 
iki öğrencisi bitkiyi koruyordu.
											Bai Su Zhen bir keşiş kılığına girdi
ve onlara Yaşlı Adam'ı
											tanrıların bir toplantısına 
davet etmek için geldiğini söyledi.
											Onlar mesajını iletirken bitkiden
birkaç yaprak kopardı ve kaçtı.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											The servants realized they had been 
tricked and chased her.
											Bai Su Zhen coughed up a magic ball 
and threw it at one.
											As the other closed in on her,
											she put the herb under her tongue 
for safekeeping,
											but its magic forced both of them 
into their true forms.
											As the crane’s long beak 
clamped around her,
											the Old Man appeared.
											Why, he asked, would she risk her life 
to steal his herb
											when she was already immortal?
									","
											Les disciples avaient été trompés
et se lancèrent à sa poursuite.
											Bai Su Zhen toussa une boule magique
et la balança à l'un des deux.
											Alors que l'autre s'approchait d'elle,
											elle mit l'herbe sous sa langue
pour la garder en sécurité,
											mais sa magie les fit retourner
dans leur vraie forme.
											Alors que le long bec
de la grue la bloquait,
											le Vieillard apparut.
											Il demanda pourquoi elle risquait
sa vie pour voler son herbe
											alors qu'elle était déjà immortelle ?
									","
											Os criados perceberam que tinham
sido enganados e perseguiram-na.
											Bai Su Zhen cuspiu uma bola mágica
e atirou-a a um deles.
											Quando o outro se aproximou dela,
											ela pôs a erva debaixo da língua,
para salvaguarda,
											mas a sua magia forçou os dois
a assumir as suas formas reais.
											Quando o longo bico do grou
começou a cercá-la,
											apareceu o Ancião, que perguntou:
											""Porque é que arriscas a tua vida
para roubar esta erva,
											""quando já és imortal?""
									","
											Hizmetkarlar kandırıldıklarını
fark etti ve onu kovaladılar.
											Bai Su Zhen sihirli bir küre 
öksürerek çıkardı ve birine fırlattı.
											Diğeri ona yaklaşırken bitkiyi
korumak için dilinin altına koydu,
											ama sihri ikisini de gerçek
formlarına dönmeye zorladı.
											Turnanın uzun gagası etrafına kenetlendiği
sırada Yaşlı Adam ortaya çıktı.
											Zaten ölümsüz olduğu halde neden bitkisini
çalmak için hayatını riske attığını sordu.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											Bai Su Zhen explained 
her love for Xu Xian.
											Even if he didn’t want to be with her 
now that he knew she was a demon,
											she was determined to 
bring him back to life.
											The two had a karmic connection dating 
back more than a thousand years.
											When Bai Su Zhen was a small snake,
											a beggar was about to kill her,
											but a kind passerby rescued her.
											Her rescuer was Xu Xian in a past life.
											Touched by her willingness 
to risk her life for him,
											the Old Man permitted her to leave the 
mountain with the immortal herb.
									","
											Bai Su Zhen expliqua
son amour pour Xu Xian.
											Même s'il ne voulait plus être avec elle
en sachant qu'elle était un démon,
											elle était déterminée
à le ramener à la vie.
											Les deux avaient une connexion karmique
remontant à plus de mille ans.
											Quand Bai Su Zhen était un petit serpent,
											un mendiant s'apprêtait à la tuer,
											mais un gentil passant la sauva.
											Son sauveteur était Xu Xian
dans une vie précédente.
											Touché par sa volonté
de risquer sa vie pour lui,
											le Vieillard lui permit de laisser
la montagne avec l'herbe immortelle.
									","
											Bai Su Zhen explicou
o seu amor por Xu Xian.
											Mesmo que ele já não a quisesse,
agora que sabia que ela era um demónio,
											ela estava determinada
a fazê-lo voltar à vida.
											Os dois tinham uma ligação cármica
de mais de mil anos.
											Quando Bai Su Zhen
era uma pequena serpente,
											um pedinte tinha estado quase a matá-la,
											mas um transeunte bondoso
tinha-a salvado.
											O salvador tinha sido Xu Xian,
numa vida passada.
											Comovido pela vontade dela
de arriscar a vida por ele,
											o Ancião permitiu-lhe que ela saísse
da montanha com a erva imortal.
									","
											Bai Su Zhen, Xu Xian'a 
olan aşkını anlattı.
											Artık bir şeytan olduğunu bildiği için
onunla birlikte olmak istemezse bile
											onu hayata döndürmeye kararlıydı.
											İkisinin bin yılı aşkın geçmişe 
dayanan karma bir bağı vardı.

											Bai Su Zhen küçük bir yılanken
bir dilenci onu öldürmek üzereydi,
											ancak nazik bir yoldan
geçen biri onu kurtarmıştı.
											Geçmiş hayatta kurtarıcısı Xu Xian'dı.
											Onun için hayatını riske atmaya 
istekliliğinden etkilenen Yaşlı Adam,
											ölümsüz bitkiyle birlikte 
dağdan ayrılmasına izin verdi.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
											Bai Su Zhen returned home 
to revive Xu Xian.
											When he opened his eyes,
											the terrified look frozen on his face 
became a smile.
											Demon or not,
											he was still happy to see his wife.
									","
											Bai Su Zhen rentra chez elle
pour ranimer Xu Xian.
											Lorsqu'il ouvrit les yeux,
											le regard terrifié figé sur son visage
devint un sourire.
											Démon ou pas,
											il était heureux de voir sa femme.
									","
											Bai Su Zhen voltou para casa,
para ressuscitar Xu Xian.
											Quando ele abriu os olhos,
											o terrível olhar no rosto dele
transformou-se num sorriso.
											Demónio ou não,
											ele estava feliz por ver a sua mulher.
									","
											Bai Su Zhen, Xu Xian'ı hayata
döndürmek için eve döndü.
											Gözlerini açtığında
											yüzünde donup kalan korkmuş ifade
bir gülümsemeye dönüştü.
											Şeytan veya değil yine de
eşini gördüğüne sevinmişti.
									",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
"
","
","
","
",The Chinese myth of the immortal white snake,Shunan Teng,3:44,"animation,TED-Ed,animals,china,culture,history,world cultures"
