en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											The tip of his sword meets a woman’s foot 
as she attempts to flee the devastation.
											But her other leg appears 
rooted to the spot,
											locked in the corner of the canvas 
even as she stretches to move it.
											Another victim appears 
behind this slouching figure.
											Falling helplessly as flames 
lick around her,
											she too is caught in her 
own hopeless scene.
									","
											La pointe de son épée
rencontre le pied d'une femme
											alors qu'elle essaye
de fuir la dévastation.
											Mais son autre jambe semble fixée au sol,
											bloquée dans le coin de la toile
même si elle s'étire pour la bouger.
											Une autre victime apparaît
derrière cette figure affalée.
											Tombant impuissante alors
que les flammes la dévorent,
											elle est à son tour attrapée
dans sa propre scène désespérée.
									","
											Kılıcının ucu yıkımdan kaçmaya çalışan 
bir kadının ayağına değiyor.
											Fakat diğer ayağı 
yere mıhlanmış gibi gözüküyor.
											Hareket ettirmek için çekse bile
tuvalin köşesinde hapsedilmiş bir şekilde.
											Başka bir kurban bu kambur figürün 
arkasında görünüyor.
											Alevler etrafını kuşattıkça 
çaresizce düşüyor.
											Kendi umutsuz sahnesinde 
sıkışmış bir şekilde.
									","
											A ponta da espada toca no pé duma mulher
que tenta fugir da devastação.
											Mas a outra perna parece presa no local,
											atada ao canto da tela
apesar de ela a estender para movê-la.
											Uma outra vítima aparece
atrás dessa figura dobrada.
											Caindo impotente nas chamas que a lambem,
											também ela presa
nesse cenário sem esperança.
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											Each of these figures bordering the 
painting are horribly trapped,
											giving the work an acute 
sense of claustrophobia.
											And where you might expect the canvas’ 
massive size to counteract this feeling,
											its scale only highlights the nearly 
life-sized atrocities on display.
									","
											Toutes les figures délimitant
le tableau sont terriblement piégées
											et donnent à la toile
un fort sens de claustrophobie.
											Et alors que vous pourriez penser
											que la taille massive de la toile
contre cette sensation,
											son échelle ne fait que souligner
											les atrocités exposées presque
en grandeur nature.
									","
											Resmi çerçeveleyen bu figürlerin her biri
dehşet verici bir biçimde kapana kısılmış,
											bu da esere güçlü 
bir klostrofobi hissi veriyor.
											Fakat tuvalin muazzam boyutunun 
bu hissin etkisini yok etmesini beklerken
											boyutu sadece sergilenen neredeyse 
gerçek boyutlu vahşeti vurguluyor.
									","
											Todas essas figuras que delimitam
o quadro estão horrivelmente presas,
											dando à obra um elevado
sentido de claustrofobia.
											Podíamos esperar que o enorme
tamanho da tela compensasse essa sensação,
											mas a sua dimensão só ressalta
as atrocidades quase em tamanho real.
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											Some possible relief comes from a lamp
											held tightly by a ghostly woman 
reaching out her window.
											But is her lantern’s hopeful glow 
truly lighting the scene?
											Or is it the jagged lightbulb–
											thought to represent the technologies 
of modern warfare–
											which illuminates her view of 
the chaos below?
									","
											Un peu de soulagement vient d'une lampe
											maintenue fermement par une femme
spectrale qui sort de sa fenêtre.
											Mais est-ce que la lueur pleine d'espoir
de la lanterne éclaire vraiment la scène ?
											Ou est-ce l'ampoule dentelée,
											qu'on pense représenter
les technologies de la guerre moderne,
											qui illumine sa vision
du chaos en dessous ?
									","
											Olası bir rahatlama pencereye uzanan
hayaletimsi bir kadın tarafından
											sıkıca tutulan lambadan geliyor.
											Ancak fenerin ümit verici ışığı
bu sahneyi gerçekten de aydınlatıyor mu?
											Yoksa aşağıdaki kaosun 
görüntüsünü aydınlatan–
											modern savaşların teknolojilerini
temsil ettiği de düşünülen–
											sivri uçlu ampul müdür?
									","
											Algum possível alívio
provém de uma lâmpada
											segurada firmemente por uma mulher
fantasma que se inclina à janela.
											Mas será que o brilho de esperança
da lanterna ilumina realmente a cena?
											Ou será que é essa lâmpada recortada
											— pensada para representar
as tecnologias da guerra moderna —
											que esclarece a vista dela
quanto à confusão lá em baixo?
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											From the coffin-like confines
of her window,
											her arm guides the viewer back 
into the fray,
											to perhaps the most controversial
symbols of all–
											two ghostly animals caught 
in the destruction.
											Does the screaming horse embody the
threat of Franco’s military nationalism;
											or does the spike running through 
its body convey its victimhood?
											Does the white bull represent Spain,
											the country of matadors and a common 
theme in Picasso’s work–
											or does it stand for the 
brutality of war?
									","
											Des contours à l'air
de cercueil de sa fenêtre
											son bras guide le spectateur
à nouveau dans la mêlée,
											aux symboles sans doute
les plus controversés,
											deux animaux fantômatiques
pris dans la destruction.
											Est-ce que le cheval hurlant
											incarne la menace du nationalisme
militaire de Franco ;
											ou est-ce que le clou qui transperce
son corps exprime sa victimisation ?
											Le taureau représenterait-il l'Espagne,
											le pays des matadors et un fil rouge
dans l’œuvre de Picasso,
											ou représente-t-il
la brutalité de la guerre ?
									","
											Kolu, bakan kişiyi pencerenin tabuta 
benzer sınırlarından tekrardan savaşa,
											belki de tüm zamanların 
en tartışmalı sembollerine yönlendiriyor.
											İki hayaletimsi hayvan yıkımda sıkışmış.
											Çığlık atan at Franco'nun askeri 
milliyetçiliğinin tehdidini mi simgeliyor,
											yoksa vücudundan geçen metal çubuk
mağduriyetini mi aktarıyor?
											Beyaz boğa matadorların ülkesi 
ve Picasso'nun eserlerindeki
											yaygın bir tema olan
İspanya'yı mı temsil ediyor,
											yoksa savaşın acımasızlığı
anlamına mı geliyor?
									","
											Dos contornos da janela
que parece um caixão,
											o braço dela guia o observador
para a luta,
											para o símbolo talvez 
mais controverso de todos:
											dois animais espetrais
presos na destruição.
											Será que o cavalo que grita
											encarna a ameaça do nacionalismo
militar de Franco?
											Ou é a lança que lhe trespassa o corpo
que transmite a sua condição de vítima?
											Será que o touro branco
representa a Espanha,
											a cidade dos matadores,
um fio condutor na obra de Picasso?
											Ou é o símbolo da brutalidade da guerra?
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											In this scene of strife, these animals 
raise more questions than answers.
											And additional elements hidden 
throughout the frame
											offer even more secrets for 
close observers.
											At the top of the canvas flashes a bird 
desperate to escape the carnage.
											And the abundance of animals on display 
may hint at the bombing’s date–
											a market day which flooded the streets
											with villagers, animals, and 
other potential causalities.
									","
											Dans cette scène de conflit,
											ces animaux soulèvent
plus de questions que de réponses.
											Et des éléments supplémentaires
cachés partout dans le tableau
											offrent encore plus de secrets
pour les observateurs les plus attentifs.
											Au sommet de la toile brille un oiseau
qui veut fuir le carnage.
											Et l'abondance d'animaux exposés
pourrait suggérer la date du bombardement,
											un jour de marché qui emplit les rues
											de villageois, d'animaux
et d'autres victimes potentielles.
									","
											Bu mücadele sahnesinde, bu hayvanlar
cevaplardan çok daha fazla soru yaratıyor.
											Ayrıca çerçeve boyunca
gizlenmiş ek unsurlar
											yakın gözlemciler için 
daha fazla sırlar bile sunuyor.
											Tuvalın üstünde katliamdan kaçmak için 
can atan bir kuş görünüyor.
											Sergilenen hayvanların çokluğu
bombalamanın tarihini ima ediyor olabilir–
											köylülerle, hayvanlarla 
ve diğer olası nedenlerle
											sokakları dolup taşıran pazar günü.
									","
											Nesta cena de luta, esses animais
levam a mais perguntas do que respostas.
											Elementos adicionais
escondidos por todo o quadro
											oferecem ainda mais segredos
para os observadores atentos.
											Em cima no quadro, figura um pássaro
desesperado para fugir à matança.
											E a abundância de animais à mostra
talvez aludam à data do bombardeamento,
											um dia de mercado que inundou as ruas
											de aldeões, animais
e outras possíveis vítimas.
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
											Like the bombing of Guernica itself,
											Picasso’s painting is dense 
with destruction.
											But hidden beneath this supposed chaos,
are carefully crafted scenes and symbols,
											carrying out the painting’s multifaceted 
attack on fascism.
											Decades after its creation,
											""Guernica"" retains its power to shock 
viewers and ignite debate,
											and is often referenced at anti-war 
gatherings around the world.
											Hundreds of viewers have grappled with 
its harsh imagery, shattering symbolism
											and complex political messaging.
											But even without a close understanding 
of it’s complicated subtext,
											Picasso’s work remains a searing reminder 
of the true casualties of violence.
									","
											Tout comme le bombardement de Guernica,
											le tableau de Picasso
est dense en destruction.
											Mais, cachés sous ce chaos apparent,
											on trouve des scènes
et des symboles réalisés avec soin,
											menant à bien l'attaque contre le fascisme
que représente le tableau.
											Des décennies après sa création,
											« Guernica » garde son pouvoir de choquer
les spectateurs et de déclencher le débat,
											et est souvent mentionné
											lors des assemblées contre la guerre
partout dans le monde.
											Des centaines de spectateurs
se sont confrontés
											à son imagerie dure,
à son symbolisme bouleversant
											et à son complexe message politique.
											Mais même sans une bonne compréhension
de son complexe sous-entendu,
											l’œuvre de Picasso reste un rappel brûlant
											des vraies victimes de la violence.
									","
											Guernica'nın bombalanması gibi
											Picasso'nun resmi de yıkımla yoğun.
											Ancak bu sözde kaosun altında gizlenenler
resmin faşizm üstündeki çok yönlülüğünü
											taşıyan titizlikle işlenmiş 
sahneler ve semboller.
											Yapılışından on yıllar sonra bile
											""Guernica"" tartışma yaratmak ve bakanları
şok etmenin gücünü elinde tutuyor
											ve genellikle tüm dünyada savaş karşıtı 
toplantılarda referans alınıyor.
											Yüzlerce insan acımasız tasviri, 
yıkıcı sembolizmi
											ve karmaşık politik mesajı 
anlamaya çalışıyor.
											Ancak karmaşık altmetnin
yakın bir kavrayışı olmadan bile
											Picasso'nun eseri, 
şiddetin gerçek kurbanlarının
											acı verici bir hatırası olarak duruyor.
									","
											Tal como o bombardeamento de Guernica,
											o quadro de Picasso
está cheio de destruição.
											Mas escondidos nessa suposta confusão,
há cenas e símbolos
											confeccionados com zelo,
											que transmitem na pintura
o ataque multifacetado ao fascismo.
											Décadas após a sua criação,
											Guernica mantém o seu poder de chocar
os observadores e acender debates,
											e muitas vezes é uma referência
em encontros anti-guerra a nível mundial.
											Centenas de observadores têm enfrentado
as suas imagens cruéis,
											o seu simbolismo devastador,
											e a sua complexa mensagem política.
											Mas mesmo sem uma compreensão atenta
do seu subentendido complicado,
											a obra de Picasso mantém-se
um lembrete pungente
											das verdadeiras vítimas da violência.
									",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
"
","
","
","
",Why is this painting so shocking?,Iseult Gillespie,5:04,"art,animation,TED-Ed,arts,death,war,world cultures,culture,painting"
