es,fr,de,title,speaker,duration,tags
"
											Les divirtió mucho menos cuando esto continuó la siguiente semana
											y el siguiente mes, y después de vacaciones de verano.
											Hasta que se graduaron y se fueron del campus
											felices de hacerlo, seguro.
											Regresaron tiempo después, y descubrieron que los cuervos los recordaban todavía.
											Moraleja: no enojes a los cuervos.
											Ahora, estudiantes de la Universidad de Washington
											estudian esos cuervos
											usando peluca y máscara.
											(Risas)
											Es muy interesante.
									","
											Cela les a beaucoup moins amusé lorsque ce comportement se prolongea la semaine suivante.
											Et le mois suivant. Et a la rentrée des classes l'année suivante.
											Jusqu'à ce qu'ils obtiennent leur diplôme et quittèrent le campus.
											Heureux de s'en débarrasser j'en suis sûr.
											A chaque nouvelle visite sur le campus, les corbeaux se souviennent toujours d'eux.
											La morale de l'histoire donc est qu'il ne faut pas ennuyer les corbeaux.
											Et désormais, les étudiants de l'Université de Washington
											qui étudient les corbeaux
											le font avec une grande perruque et un masque.
											(Rires)
											C'est assez intéressant.
									","
											Sie fanden es weitaus weniger lustig, als sich dies in der folgenden Woche fortsetzte.
											Und im folgenden Monat. Und nach den Sommerferien.
											Bis sie schließlich ihren Abschluss machten und den Campus verließen
											– und sicher froh waren, dort weg zu kommen –,
											einige Zeit später zurück kamen und feststellten, dass die Krähen sich noch immer an sie erinnerten.
											Und die Moral von der Geschichte: Leg dich bloß nicht mit Krähen an.
											Jetzt tragen die Studenten der University of Washington,
											wenn sie diese Krähen untersuchen,
											eine riesige Perücke und eine große Maske.
											(Gelächter)
											Das ist ziemlich interessant.
									",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
","
","
",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
											Sabemos que los cuervos son muy listos
											pero cuanto más investigaba, más encontraba
											que tienen una adaptación mucho más importante.
									","
											Nous savons donc que ces oiseaux sont très intelligents,
											mais plus je me penchais sur ce cas, plus je me rendais compte
											qu'ils se sont adaptés de façon encore plus significative.
									","
											Wir wissen also, dass diese Krähen wirklich schlau sind,
											aber je mehr ich mich mit dem Thema beschäftigt habe, desto deutlicher wurde,
											dass sie über eine noch bedeutsamere Anpassung verfügen.
									",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
","
","
",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
											Video: Los cuervos se han vuelto expertos
											en vivir en estos nuevos entornos urbanos.
											En esta ciudad japonesa, han diseñado una forma de
											comer un alimento que normalmente no pueden conseguir:
											dejarlo caer en el tráfico.
											El problema ahora es recoger los pedazos
											sin ser atropellado.
											Espera a la luz que detiene el tráfico.
											Entonces, recoge tu nuez partida de forma segura.
									","
											Video: les corbeaux sont devenus hautement qualifiés
											pour vivre dans ces nouveaux environnements urbains.
											Dans cette ville japonaise, ils ont inventés une façon de
											manger de la nourriture normalement hors de leur portée
											D'abord la lâcher au milieu de la circulation.
											Le problème est maintenant de récolter les morceaux
											sans se faire écraser.
											Attendre que le feu arrête la circulation.
											Et enfin ramasser la noix écrasée en toute sécurité.
									","
											Video: Krähen sind sehr geschickt darin geworden,
											in dieser neuen urbanen Umwelt ein Auskommen zu finden.
											In dieser japanischen Stadt haben sie eine Möglichkeit gefunden,
											eine Nahrungsquelle zu erschließen, die ihnen normalerweise verschlossen bleibt
											– indem sie sie in den Verkehr werfen.
											Die Schwierigkeit besteht jetzt darin, die Einzelteile einzusammeln,
											ohne überfahren zu werden.
											Warte, bis der Verkehr an der roten Ampel anhält.
											Dann sammle deine geknackte Nuss vollkommen sicher ein.
									",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
","
","
",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
											(Risas)
											(Aplausos)
											Joshua Klein: Sí, si. Muy interesante.
											Lo importante de esto no es que los cuervos usen autos para abrir nueces.
											Eso es historia antigua para los cuervos.
											Esto ocurrió hace como 10 años
											en un lugar llamado Sendai City, una escuela de conducción
											a las afueras de Tokio.
											Desde entonces
											todos los cuervos del vecindario adquirieron este comportamiento.
											Ahora, cada cuervo 5 km a la redonda se para en la acera
											esperando a recoger su almuerzo.
									","
											(Rires)
											(Applaudissements)
											Joshua Klein: Et voila, assez intéressant.
											L'important ici n'est pas que les corbeaux utilisent les voitures pour écraser leur noix.
											En fait, c'est un fait largement documenté chez les corbeaux.
											Ceci est arrivé il y a environ 10 ans.
											dans une ville appelé Sendai City, dans une auto-école
											de la banlieue de Tokyo.
											Et depuis ce temps,
											tous les corbeaux des environs apprennent également à faire cela.
											Et maintenant, tous les corbeaux dans un rayon de 5 kilomètres se posent
											près d'un trottoir en attendant de pouvoir récupérer leur repas.
									","
											(Gelächter)
											(Applaus)
											Joshua Klein: Ja, ja. Ziemlich interessant.
											Was daran bedeutsam ist, ist nicht, dass Krähen Autos benutzen um Nüsse zu knacken.
											In Wirklichkeit ist das ein alter Hut für Krähen.
											Das kam vor zehn Jahren auf,
											in einem Ort namens Sendai City, bei einer Fahrschule
											in den Vororten von Tokyo.
											Und seitdem
											übernehmen alle Krähen aus der Nachbarschaft dieses Verhalten.
											Und heutzutage steht jede Krähe in einem Umkreis von fünf Kilometern am Straßenrand,
											und wartet darauf, ihr Mittagessen einzusammeln.
									",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
","
","
",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
											Aprenden entre ellos y la investigación lo corrobora.
											Los padres parecen enseñarlo a sus hijos.
											Aprenden de sus pares, lo han aprendido de sus enemigos.
											Si tengo tiempo, les contaré un caso de infidelidad entre cuervos
											que ilustra eso muy bien.
											El asunto es que han desarrollado adaptación cultural.
											Y como escuchamos ayer
											esa es la caja de Pandora que nos está metiendo en problemas
											y empezamos a verlo con ellos.
											Son capaces de adaptarse muy rápida y flexiblemente
											a nuevos retos y recursos en su entorno
											lo cual es muy útil si vives en una ciudad.
									","
											Ils apprennent donc de leurs pairs. Et les études réalisées le prouvent.
											Les parents semblent enseigner à leurs enfants.
											Ils apprennent de leurs pairs, et ils apprennent aussi de leurs ennemis.
											S'il me reste un peu de temps à la fin, je vous raconterai
											un cas d'infidélité chez les corbeaux qui illustre ça parfaitement.
											L'important est qu'ils ont développé une forme d'adaptation culturelle .
											Et comme nous l'avons entendu hier,
											cela constitue la Boite de Pandore qui nous cause des soucis,
											et nous commençons à voir ces effets avec eux.
											Ils sont capables de s'adapter très rapidement et de façon souple
											aux difficultés et ressources nouvelles présentes dans leur environnement,
											ce qui est extrêmement utile si vous vivez en ville.
									","
											Sie lernen also voneinander. Und die Forschung bestätigt dies.
											Die Eltern scheinen es ihren Jungen beizubringen.
											Sie haben von ihren Kollegen gelernt. Sie haben von ihren Gegnern gelernt.
											Wenn ich noch etwas Zeit habe, werde ich ihnen von einem Fall von Untreue bei Krähen erzählen,
											der diesen Punkt sehr schön verdeutlicht.
											Der Punkt ist, dass sie eine kulturelle Anpassung entwickelt haben.
											Und wie wir gestern gehört haben,
											ist das die Kiste der Pandora, die uns Menschen in Schwierigkeiten bringt,
											und wir können erste Anzeichen dafür bei ihnen sehen.
											Sie sind in der Lage, sich sehr schnell und sehr flexibel
											an neue Herausforderungen und neue Ressourcen in ihrer Umwelt anzupassen,
											was sehr praktisch ist, wenn man in einer Stadt lebt.
									",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
"
","
","
",A thought experiment on the intelligence of crows,Joshua Klein,10:06,"animals,design,hack,intelligence,interface design,technology"
