en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											He has sent us here as his change agents,
											and we must stop making excuses
											and using him.
											That means that if you're a teacher,
											go to school and give
your students the best.
											If you're a public-sector official,
											release the funds meant for that school
or public health-care center
											instead of stealing it
for your personal purposes.
											By claiming that we have no power
over our past, present and future,
											we give too much authority to the wicked
											who steal funds
and beg God for forgiveness.
									","
											Ele enviou-nos como agentes de mudança,
											e devemos deixar de arranjar desculpas
											e usá-lO.
											Isto quer dizer que,
se formos professores,
											devemos ir para a escola
e dar o melhor aos nossos estudantes.
											Se formos funcionários públicos,
											devemos libertar a verba destinada 
para a escola ou hospital público
											em vez de roubá-la
para objetivos pessoais.
											Ao afirmar que não temos poder
sobre o passado, o presente e o futuro,
											damos autoridade demais aos perversos
											que roubam fundos
e pedem perdão a Deus.
									","
											El nos ha enviado para 
que seamos sus agentes de cambio,
											y debemos de dejar de poner excusas
											usándolo.
											Esto significa que si eres un maestro,
											vas a la escuela y 
das a tus estudiantes lo mejor.
											Si eres un funcionario 
del sector público,
											libera los fondos destinados
para la escuela o centro de salud pública
											en vez de robarlos para 
tus propósitos personales.
											Afirmando que no tenemos poder sobre
nuestro presente, pasado y futuro,
											damos demasiada autoridad a los malvados
											que roban los fondos y 
piden a Dios que los perdone.
									","
											O bizi buraya değişim öncüleri
olarak gönderdi
											ve bahane bulmayı bırakmalıyız
											ve onu kullanmayı.
											Bu demek oluyor ki eğer öğretmenseniz
											okula gidin ve öğrencilerinize
en iyisini gösterin.
											Eğer kamu çalışanıysanız
											o okul veya sağlık merkezi için ayrılan
fonları kişisel çıkarlarınız için
											çalmak yerine serbest bırakın.
											Geçmişimiz, bugünümüz ve geleceğimiz
üzerinde hiçbir güce sahip olmadığımızı

											iddia ederek fon çalan 
ve af için Tanrı'ya yalvaran
											kötülere çok fazla yetki veriyoruz.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											Now for those of you
who are not religious,
											you also have to change
your mindsets about us.
											There are many of us who are hardworking,
											ethical and intellectual.
											It might surprise you.
									","
											Para aqueles que não são religiosos,
											vocês também têm que mudar
a vossa mentalidade sobre nós.
											Muitos de nós trabalham muito,
											ética e intelectualmente.
											Vocês ficariam surpreendidos.
									","
											Para aquellos de Uds. 
que no son religiosos,
											también tienen que cambiar 
acerca de lo que piensan de nosotros.
											Hay muchos de nosotros 
que estamos trabajando duro
											ética e intelectualmente.
											Quizás se sorprendan.
									","
											Şimdi siz dindar olmayanlar da
											bizim hakkımızda zihniyetinizi
değiştirmek zorundasınız.
											Çalışkan, etik ve entelektüel
											olan çok dindar var.
											Bu sizi şaşırtabilir.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Kahkahalar)
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											Now the second step
											is that we have to utilize
our resources and assets
											for social impact.
											In England,
											1,900 churches have been
shut down since 1969,
											due to shrinking congregations,
											while in Africa, every single day,
											a church or mosque is being built.
											In some communities,
you might not find a public health center,
											a post office or even a school,
											but you'll find a church or mosque.
											Some of these churches
and mosques are world-class,
											with excellent audio-visual systems,
											wonderful meeting spaces,
											and they organize events
that rival international concerts.
											The sad reality is that many of them
are empty during the week.
											I live in the Lekki area of Lagos,
											and in my community, there are at least
50 really nice churches,
											but there's no adult literacy center,
											no homeless shelter
											and very few public schools and hospitals.
											Many of these spaces
could be utilized for social change.
											Imagine if every single church
in Lekki opened its doors
											to the homeless at night,
											gave them a sleeping bag, a warm meal
and a voucher in the morning
											to learn a vocational course,
											offered by the unemployed youth
who attend that church.
											That would demonstrate what we preach
											and what we speak about
as people of faith,
											and what led me to Christianity
in the first place.
									","
											Agora, o segundo passo
											é que precisamos de usar
os nossos recursos e bens
											para o impacto social.
											Em Inglaterra,
											foram fechadas 1900 igrejas, desde 1969,
											devido à diminuição das congregações,
											enquanto em África, todos os dias,
											se constrói uma igreja ou uma mesquita.
											Nalgumas comunidades,
podemos não encontrar um centro de saúde,
											um correio ou mesmo uma escola,
											mas encontramos uma igreja ou mesquita.
											Algumas dessas igrejas
e mesquitas são de alta qualidade,
											com um excelente sistema audiovisual,
											ótimos espaços de encontro.
											Organizam eventos que competem
com concertos internacionais.
											A triste realidade é que muitas delas
ficam vazias durante a semana.
											Eu moro na área de Lekki, em Lagos,
											e na minha comunidade,
há pelo menos 50 igrejas muito boas,
											mas não há um centro 
de alfabetização de adultos,
											nem alojamentos para os sem-abrigo
											e muito poucas escolas
e hospitais públicos.
											Muitos desses espaços
podiam ser usados para mudança social.
											Imaginem se cada igreja
em Lekki abrisse as portas
											para os sem-abrigo à noite,
											e lhes desse um saco-cama,
uma refeição quente, um vale de manhã
											para aprenderem uma profissão,
											oferecida por um jovem desempregado
que frequenta essa igreja.
											Isso demonstraria o que pregamos
											e o que dizemos enquanto pessoas de fé,
											e o que me levou ao Cristianismo
em primeiro lugar.
									","
											Ahora el segundo paso
											es utilizar nuestros recursos y activos
											para el impacto social.
											En Inglaterra,
											1900 iglesias se han cerrado desde 1969
											porque las congregaciones menguan,
											mientras en África, cada día,
											se construye una iglesia o mezquita.
											En algunas comunidades quizá 
no hay un centro de salud pública,
											una oficina de correos o una escuela
											pero siempre hay una iglesia o mezquita.
											Algunas de esas iglesia y mezquitas 
son de calidad mundial
											con excelentes sistemas audivisuales,
											maravillosos espacios de encuentro.
											Organizan eventos que compiten 
con los conciertos internacionales.
											La triste realidad es que muchos de ellas
están vacías durante la semana.
											Yo vivo en Lekki en la zona de Lagos
											y en mi comunidad, hay al menos
50 iglesias realmente agradables,
											pero no hay ningún centro 
de alfabetización de adultos
											ningún refugio para los sintecho
											y muy pocas escuelas u 
hospitales públicos.
											Muchos de esos lugares podrían ser 
utilizados para el cambio social.
											Imaginen si cada iglesia en
Lekki abriera sus puertas
											a los sintecho por la noche,
											les dieran un saco de dormir, una comida 
caliente y un vale por la mañana
											para participar en un curso profesional,
											ofrecido por los jóvenes desempleados 
que asistan a esa iglesia.
											Eso demostraría lo que predicamos,
											lo que decimos como personas de fe
											y lo que, en primer lugar, 
me llevó al cristianismo.
									","
											Şimdi ikinci adım
											sosyal etki için kaynaklarımızdan
											ve varlıklarımızdan yararlanmalıyız.
											İngiltere'de
											1969'dan bu yana 1900 kilise

											cemaatlerin küçülmesi nedeniyle kapatıldı,
											Afrika'da, her bir gün
											bir kilise ya da cami yapılıyor.
											Bazı toplumlarda toplum sağlık merkezi
bulamayabilirsiniz,
											bir posta ofisi, ya da hatta bir okul
											ama kilise ya da cami bulabilirsiniz.
											Bu kiliseler ve camilerden bazıları
											mükemmel görsel-işitsel sistemler,
											harika toplantı alanları ile 
dünya standartlarında
											ve uluslararası konserler 
ile yarışan etkinlikler düzenlemektedir.
											Üzücü gerçek şu ki çoğu 
hafta boyunca boş kalıyor.
											Ben Lagos'ta Lekki bölgesinde yaşıyorum,
											benim bölgemde en az 50 tane
gerçekten güzel kilise var
											ama yetişkin okuryazarlık merkezi yok,
											evsizler çadırı yok,
											okul ve hastaneler de gerçekten az sayıda.
											Bu alanların çoğu sosyal değişim için
kullanılabilir.
											Lekki'deki tüm kiliselerin geceleri 

											kapılarını evsizlere açtığını,
											onlara uyku tulumu, sıcak yemek
ve kiliseye katılan evsiz gençler
											tarafından verilen 
mesleki eğitim kursları için
											fiş verdiklerini bir düşünün.
											Bu, öğütlediğimiz şeyleri
											ve inançlı insanlar olarak 
neleri konuştuğumuzu
											ve beni Hristiyanlığa yönlendiren 
şeyin ne olduğunu gösterecektir.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
											Similarly, we have to utilize
our resources for social change.
											The 2016 ""why give"" survey
conducted in Kenya
											reveals that close to 60 percent of adults
give to faith-based organizations —
											even more than they give
their extended families.
											This is not unique to Kenya.
											It's quite prevalent across Africa.
											Many of our faith-based organizations
have tremendous amounts of wealth
											that can be utilized for social change.
											We have to check the sources
of uses of these funds
											and curb the excesses
by our faith-based organizations.
											Now, this will require courage
on the part of members,
											who will have to put their
imams and priests on straight salaries,
											require audited financial statements
that will be published
											and even reject contributions
from unethical sources.
											But it's possible.
											We're already seeing positive examples
in South Africa and Kenya,
											and the organizations,
											such as the Africa Council
for Accreditation and Accountability
											that's checking faith-based organizations
											and ensuring that they comply
with biblical standards of stewardship.
									","
											Da mesma forma, temos que utilizar
os nossos recursos para a mudança social.
											O estudo de 2016 ""porque é que damos"",
realizado no Quénia,
											revela que quase 60% dos adultos
doam para organizações religiosas
											mais do que doam
para os seus familiares.
											Isso não acontece só no Quénia
											É algo predominante por toda a África.
											Muitas das nossas organizações religiosas
possuem muita riqueza
											que pode ser usada para a mudança social.
											Temos que verificar as fontes
de uso desse dinheiro
											e restringir os excessos
das nossas organizações religiosas.
											Agora, isso vai requerer coragem
por parte dos membros
											que terão que reduzir os salários
dos imãs e dos padres,
											solicitar auditorias financeiras
que serão publicadas
											e mesmo rejeitar contribuições
de fontes antiéticas.
											Mas é possível.
											Nós já estamos a ver exemplos positivos
na África do Sul e no Quénia,
											e as organizações,
											como o Conselho Africano 
de Acreditação e Credibilidade
											que está a fiscalizar
as organizações religiosas
											e a certificar que elas obedecem
aos padrões bíblicos de gestão.
									","
											De modo similar, tenemos que utilizar
nuestros recursos para el cambio social
											En la encuesta ""por qué dar""
realizada en Kenia en 2016,
											reveló que casi el 60 % de los adultos 
dan más a organizaciones basadas en la fe,
											que lo que dan a sus familias extensas.
											Esto no es únicamente en Kenia
											Es muy prevalente en toda África.
											Muchas de nuestras organizaciones 
basadas en la fe tienen mucha riqueza
											que puede utilizarse 
para el cambio social.
											Tenemos que verificar las fuentes 
de usos de estos fundos
											y frenar los excesos por nuestras 
organizaciones basadas en la fe.
											Esto requiere coraje
de parte de los miembros
											que tendrán que poner sus imanes 
y sacerdotes con los sueldos correctos,
											necesitan estados financieros auditados 
que se hagan públicos
											y deben rechazar contribuciones
de fuentes poco éticas.
											Pero es posible,
											ya hemos visto ejemplos positivos
en Sudáfrica y Kenia,
											y las organizaciones,
											como el Consejo africano para la 
acreditación y la rendición de cuentas
											que controla las organizaciones 
basadas en la fe
											para asegurarse de que cumplen con 
los estándares bíblicos de la rectoría.
									","
											Benzer şekilde, kaynaklarımızı sosyal
değişim için faydalı hâle getirmeliyiz.
											2016'da Kenya'da yapılan 
""Neden Veriyoruz"" anketi
											yetişkinlerinin %60'ının inanç temelli 
örgütlere ailelerinden
											bile daha fazla bağış 
yaptıkları ortaya çıkardı.
											Bu Kenya'ya özgü değil.
											Afrika'da oldukça yaygın.
											Çoğu inanç temelli organizasyonumuz 
sosyal değişim için kullanılabilecek
											müthiş miktarda servetlere sahipler.
											Bu fonların kullanım kaynaklarını 
kontrol etmeli
											ve inanç temelli organizasyonlarda 
aşırılıkları önlemeliyiz.
											Şimdi bu, imam ve rahiplerini 
düz maaşa bağlaması gereken
											tüm üyeler için cesaret,
											yayınlanacak olan 
denetlenmiş finansal tablolar
											ve etik olmayan kaynaklardan gelen 
katkıları reddetmeyi gerektirir.
											Ama mümkün.
											Güney Afrika ve Kenya'da
											inanç temelli örgütleri
											kontrol eden ve Afrika Akreditasyon
											ve Sorumluluk Konseyi gibi İncil'in
											idareci yönetim standartlarına uymalarını
sağlayan olumlu örnekler görüyoruz.
									",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
"
","
","
","
",The role of faith and belief in modern Africa,Ndidi Nwuneli,13:12,"religion,faith,Africa,collaboration,community,education,health care,society,social change"
