en,es,pt,de,title,speaker,duration,tags
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											So after two pieces of bad news,
											I'm going to give you
good news, hopefully.
											With a collaborator at MIT
											and the Massachusetts
General Hospital in Boston,
											we have revolutionized
the way we treat cancer
											by making localized
drug delivery a reality.
											We are basically parachuting you
on top of your destination,
											avoiding your having to drive
all around the highway.
											We have embedded the drug
into devices that look like this one.
											They are flexible enough
that they can be folded
											to fit into the catheter,
											so the doctor can implant it
directly on top of the tumor
											with minimally invasive surgery.
											But they are solid enough
that once they are positioned
											on top of the tumor,
											they will act as a cage.
											They will actually
physically prevent the tumor
											from entering other organs,
											controlling the metastasis.
									","
											Así que después de dos malas noticias,
											afortunadamente les daré una buena.
											Con un colaborador del Instituto
de Tecnología de Massachusetts
											y el Hospital General de 
Massachusetts en Boston,
											cambiamos radicalmente la manera
de tratar el cáncer
											haciendo de la administración localizada
de fármacos una realidad.
											Básicamente, es como llegar
en paracaídas a un destino,
											sin tener que conducir
por toda la carretera.
											Hemos encapsulado el fármaco en 
dispositivos que se parecen a este.
											Son lo suficientemente flexibles
para poder ser plegados
											e introducidos en el catéter,
											de modo que el médico pueda
implantarlos directamente en el tumor
											con la ayuda de una cirugía
mínimamente invasiva.
											Pero son lo suficientemente sólidos
											para que una vez posicionados
directamente en el tumor,
											lo obstruyan.
											De hecho, impedirá físicamente
que el tumor invada otros órganos
											limitando así la metástasis.
									","
											Agora, depois de duas metades
de más noticias,
											vou dar-vos as boas notícias,
segundo espero.
											Com um colaborador no MIT
											e o Massachusetts General
Hospital, em Boston,
											revolucionámos a forma 
como tratamos o cancro
											ao tornarmos possível uma administração
localizada do medicamento.
											Basicamente, estamos a lançar-vos
de paraquedas no destino,
											evitando todo o percurso pela autoestrada.
											Colocamos o medicamento
em dispositivos como este.
											São tão flexíveis que podem ser dobrados
											para caberem no cateter,
											por isso o médico pode implantá-lo
diretamente no tumor
											com uma intervenção
cirúrgica minimamente invasiva.
											Mas são tão fortes que,
											uma vez colocados em cima do tumor,
											vão agir como uma cápsula.
											Vão impedir, fisicamente,
											que o tumor entre noutros órgãos,
											controlando as metástases.
									","
											Nach zwei schlechten Nachrichten
											hoffe ich, Ihnen nun eine gute 
Nachricht geben zu können.
											Mit einem Mitarbeiter am MIT
											und dem Massachusetts 
General Hospital in Boston
											haben wir die Behandlung
von Krebs revolutioniert,
											durch eine lokalisierte
Medikamentenverabreichung.
											Im Grunde befördern wir Sie
mit einem Fallschirm direkt an Ihr Ziel
											und ersparen Ihnen somit
den Umweg über die Autobahn.
											Wir haben das Medikament in Geräte
wie dieses hier eingebettet.
											Sie sind flexibel genug, 
um gefaltet zu werden,
											damit sie in den Katheter passen,
											sodass ein Arzt sie direkt
mittels minimal-invasiver Chirurgie
											auf dem Tumor implantieren kann.
											Dabei sie sind solide genug, 
sodass sie, sobald sie auf dem Tumor
											platziert worden sind,
											als Käfig wirken können.
											Sie halten den Tumor somit
tatsächlich physisch davon ab,
											sich in anderen Organe auszubreiten,
											und kontrollieren so
die Metastasenbildung.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											The devices are also biodegradable.
											That means that once in the body,
											they start dissolving,
											delivering the drug only locally,
slowly and more effectively
											than what is done with the current
whole-body treatment.
											In pre-clinical study,
we have demonstrated
											that this localized approach
											is able to improve by 12 times
the response to treatment.
									","
											Los dispositivos también
son biodegradables.
											Esto significa que una vez en el 
cuerpo, comienzan a disolverse,
											y liberan el fármaco solo a nivel local,
lentamente y de manera más eficaz
											que en el caso del tratamiento
holístico actual.
											Hemos demostrado en estudios pre-clínicos
que este enfoque localizado puede mejorar
											hasta 12 veces
la respuesta al tratamiento.
									","
											Os dispositivos também são biodegradáveis.
											Isto significa que, uma vez no corpo,
											eles começam a dissolver-se,
											administrando o medicamento
apenas localmente,
											lentamente e com mais eficácia
											do que o que se faz 
com o atual método de corpo inteiro.
											Num estudo pré-clínico, demonstrámos
											que esta abordagem localizada
											é capaz de melhorar 12 vezes 
a resposta ao tratamento.
									","
											Die Geräte sind biologisch abbaubar.
											Dies bedeutet, dass sie im Körper
damit beginnen, sich aufzulösen,
											und die Medikamente somit lokal,
langsam und effizienter verabreichen,
											als es bei einer aktuellen
Ganzkörperbehandlung der Fall ist.
											In einer präklinischen Studie,
haben wir demonstriert,
											dass dieser lokalisierte Ansatz
											in der Lage ist, die Reaktion auf eine
Behandlung um das 12-Fache zu steigern.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											So we took a drug that is already known
											and by just delivering it locally
where it's needed the most,
											we allow a response
that is 12 times more powerful,
											reducing the systemic toxic effect.
											We are working relentlessly to bring
this technology to the next level.
											We are finalizing the pre-clinical testing
											and the animal model required
prior to asking the FDA for approval
											for clinical trials.
									","
											Así que tomamos un fármaco ya conocido
											e inyectando solo a nivel local
al lugar donde más se necesita,
											obtuvimos una respuesta
12 veces más potente,
											y redujimos el efecto tóxico sistémico.
											Trabajamos sin descanso para llevar
esta tecnología al siguiente nivel.
											Estamos finalizando los ensayos
pre-clínicos y las pruebas en animales
											antes de buscar la aprobación de 
la FDA para los ensayos clínicos.
									","
											Então, usámos um medicamento
já conhecido
											e administrando-o localmente 
onde era mais preciso,
											permitimos uma resposta
12 vezes mais forte,
											reduzindo o sistemático efeito tóxico.
											Estamos a trabalhar sem descanso
											para levar esta tecnologia
ao nível seguinte.
											Estamos a terminar os testes pré-clínicos
											e o modelo animal necessário
para pedir a aprovação da FDA
											para os testes clínicos.
									","
											Wir nahmen ein Medikament, 
das bereits verwendet wurde,
											und indem wir es lokal verabreichten,
wo es am meisten benötigt wurde,
											ermöglichten wir eine
12-mal stärkere Reaktion
											und reduzierten dadurch die 
systemische toxische Wirkung.
											Wir arbeiten unablässig daran, diese
Technologie aufs nächste Level zu bringen.
											Wir schließen gerade
die präklinische Studie ab
											sowie die vor der Antragstellung
bei der FDA erforderliche Tierstudie.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											Currently, the majority of patients
will die from pancreatic cancer.
											We are hoping that one day,
											we can reduce their pain,
extend their life
											and potentially make pancreatic cancer
											a curable disease.
									","
											Hoy por hoy, la mayoría de los pacientes
de cáncer de páncreas morirán.
											Esperamos que un día,
											podamos contribuir para disminuir
el dolor, alargar su vida
											y, tal vez, llegar a catalogar
al cáncer de páncreas
											como una enfermedad curable.
									","
											Atualmente, a maioria dos doentes
de cancro pancreático irá morrer.
											Esperamos que, um dia,
											possamos reduzir a dor deles,
prolongar a vida deles
											e possivelmente
tornar o cancro pancreático
											numa doença curável.
									","
											Derzeit stirbt die Mehrheit der
Patienten mit Bauchspeicheldrüsenkrebs.
											Wir hoffen, dass wir eines Tages
											sowohl ihre Schmerzen lindern,
als auch ihre Lebenserwartung erhöhen
											und Bauchspeicheldrüsenkrebs potenziell
											zu einer heilbaren Krankheit machen.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											By rethinking the way we deliver the drug,
											we don't only make it
more powerful and less toxic,
											we are also opening the door
to finding new innovative solutions
											for almost all other impossible problems
											in pancreatic cancer patients and beyond.
									","
											Al repensar la manera
de administrar los fármacos,
											no solo los hacemos
más potentes y menos tóxicos,
											sino también abrimos la puerta
a nuevas soluciones innovadoras
											casi todas destinadas
a los problemas irresolubles
											en toda clase de pacientes
y no solo los con cáncer de páncreas.
									","
											Ao repensarmos a maneira
de administrar o medicamento,
											tornámo-lo mais potente
e menos tóxico
											e também estamos a abrir uma porta
para encontrar soluções inovadoras
											para quase todos
os outros problemas impossíveis
											em doentes de cancro pancreático
e não só.
									","
											Indem wir die Methode der
Verabreichung überdenken,
											machen wir sie nicht nur
stärker und weniger toxisch,
											wir öffnen außerdem die Tür,
um neue, innovative Lösungen
											für fast alle anderen 
unmöglichen Problematiken
											bei Bauchspeicheldrüsenkrebs-Patienten
und anderen zu finden.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											Thank you very much.
									","
											Muchas gracias.
									","
											A todos, muito obrigada.
									","
											Vielen Dank.
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
											(Applause)
									","
											(Aplausos)
									","
											(Aplausos)
									","
											(Applaus)
									",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
"
","
","
","
",Good news in the fight against pancreatic cancer,Laura Indolfi,6:03,"cancer,big problems,design,disease,entrepreneur,health,future,health care,illness,innovation,invention,medicine,medical research,potential,product design,science,TED Fellows"
