en,tr,de,title,speaker,duration,tags
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											We feel it throughout our teenage years,
as my mom can certainly attest to with me.
											Sorry, Mom.
											We feel it to the very end.
											In fact, anger has been with us
at some of the worst moments of our lives.
											It's a natural and expected
part of our grief.
											But it's also been with us
in some of the best moments of our lives,
											with those special occasions
like weddings and vacations
											often marred by these everyday
frustrations —
											bad weather, travel delays —
											that feel horrible in the moment,
											but then are ultimately forgotten
when things go OK.
									","
											Annemin de kesinlikle katılacağı 
gençlik zamanlarımızda hissettik.
											Üzgünüm anne.
											En sonuna kadar hissediyoruz.
											Aslında öfke hayatımızın 
en kötü anlarında hep bizimle.
											Bu, üzüntümüzün doğal
ve beklenen bir parçası.
											Fakat aynı zamanda hayatımızın
en güzel anlarında da bizimleydi;
											düğün ve tatillerin her gün 
sıklıkla yaşadığımız
											kötü hava, geç kalma gibi 
moral bozucu şeylerle
											gölgelenmesinde olduğu gibi,
											o an çok kötü hissettirir
											ama sonrasında işler yoluna
girdiğinde hemen unutulur.
									","
											Wir fühlen sie als Teenager —
meine Mutter kann ein Lied davon singen.
											Tut mir leid, Mama.
											Wir fühlen sie bis zu unserem Ende.
											Wut begleitet uns
in unseren schwersten Momenten.
											Sie ist ein natürlicher Teil
unserer Trauer.
											Aber sie begleitet uns auch
in den schönsten Momenten,
											zu besonderen Gelegenheiten
wie Hochzeiten oder Urlaube,
											die oft von alltäglichen Ärgernissen
gekennzeichnet sind:
											schlechtes Wetter oder Verspätungen,
die sich kurzzeitig schrecklich anfühlen,
											aber letztlich wieder vergessen sind,
wenn die Dinge gut laufen.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											I have a lot of conversations
with people about their anger
											and it's through those conversations
that I've learned that many people,
											and I bet many people
in this room right now,
											you see anger as a problem.
											You see the way
it interferes in your life,
											the way it damages relationships,
maybe even the ways it's scary.
											And while I get all of that,
I see anger a little differently,
											and today, I want to tell you
something really important
											about your anger, and it's this:
											anger is a powerful and healthy
force in your life.
											It's good that you feel it.
											You need to feel it.
									","
											İnsanlarla öfkeleri hakkında
çok fazla konuştum
											ve o konuşmalar esnasında
öğrendiğim bir şey var ki,
											buradaki insanlarda da
olduğundan eminim,
											öfke bir problem olarak görülüyor.
											Hayatınıza müdahale ettiğini,
ilişkinize zarar verdiğini,
											hatta korkutucu olduğunu 
düşünüyorsunuz.
											Bunların hepsiyle beraber,
ben öfkeyi biraz farklı görüyorum
											ve bugün sizlere öfkenizle ilgili
											çok önemli bir şey 
söylemek istiyorum:
											Öfke, hayatınızdaki güçlü
ve sağlıklı bir kuvvettir.
											Hissetmeniz güzel bir şey.
											Hissetmeniz gerek.
									","
											Ich spreche mit vielen
Menschen über ihre Wut.
											So lernte ich, dass viele Menschen —
und sicherlich auch viele hier im Raum —
											Wut als Problem begreifen.
											Man merkt, wie sie
in unser Leben eingreift,
											Beziehungen schadet und vielleicht sogar,
wie unheimlich sie sein kann.
											Obwohl ich all das verstehe,
sehe ich Wut etwas anders.
											Deshalb will ich Ihnen etwas
sehr Wichtiges über Ihre Wut erzählen:
											Wut ist eine mächtige
und gesunde Kraft im Leben.
											Sie zu fühlen ist gut.
											Man muss sie fühlen.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											But to understand all that,
we actually have to back up
											and talk about why we get mad
in the first place.
											A lot of this goes back to the work
of an anger researcher
											named Dr. Jerry Deffenbacher,
who wrote about this back in 1996
											in a book chapter on how to deal
with problematic anger.
											Now, for most of us,
and I bet most of you,
											it feels as simple as this:
											I get mad when I'm provoked.
											You hear it in the language people use.
											They say things like,
											""It makes me so mad
when people drive this slow,""
											or, ""I got mad because she left
the milk out again.""
											Or my favorite,
											""I don't have an anger problem —
people just need to stop messing with me.""
									","
											Fakat bunu anlamak için durup
											neden öfkelendiğimizi düşünmeliyiz.
											Bunların çoğu, 1996'da problemli
öfke ile nasıl başa çıkılacağına dair
											bir kitap bölümü yazan 
Dr. Jerry Deffenbacher adlı
											öfke araştırmacısının
çalışmalarına dayanıyor.
											Şimdi, çoğumuz ve 
eminim ki birçoğunuz için
											sadece şundan ibaret:
											Kışkırtıldığımda sinirlenirim.
											İnsanların konuşmalarından
bunu duyarsınız.
											Şöyle şeyler söylerler;
											""Bu kadar yavaş araba 
sürenler sinirimi bozuyor.""
											ya da ""Sütü dolaba 
koymadığı için sinirlendim.""
											Ya da favorim olan,
											""Öfke problemim falan yok,
insanlar bana bulaşmayı kesmeli.""
									","
											Um das zu verstehen,
müssen wir erst einmal klären,
											warum wir überhaupt wütend werden.
											Vieles davon geht zurück
											auf die Arbeit des Wutforschers
Dr. Jerry Deffenbacher,
											der 1996 ein Buchkapitel über den Umgang
mit problematischer Wut schrieb.
											Für die Meisten von uns —
und sicher auch für Sie — ist es simpel:
											Ich werde wütend,
wenn man mich provoziert.
											Das zeigt sich auch im Sprachgebrauch;
man sagt Dinge wie:
											""Es macht mich wütend,
wenn Leute so langsam fahren"",
											oder: ""Sie hat schon wieder die Milch
draußen stehen gelassen.""
											Oder mein Lieblingssatz:
""Ich habe kein Wutproblem.
											Die Leute müssen nur aufhören,
mich zu ärgern.""
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Now, in the spirit of better understanding
those types of provocations,
											I ask a lot of people, including
my friends and colleagues and even family,
											""What are the things
that really get to you?
											What makes you mad?""
											By the way, now is a good time
to point out one of the advantages
											of being an anger researcher
											is that I've spent more than a decade
generating a comprehensive list
											of all the things
that really irritate my colleagues.
											Just in case I need it.
									","
											Şimdi, bu tür durumları daha iyi 
anlamak için, arkadaşlarım,
											meslektaşlarım ve hatta ailem de dahil
olmak üzere pek çok kişiye soruyorum:
											“Sizi ne gibi şeyler kışkırtır?
											""Sizi sinirlendiren şey ne?""
											Bu arada, bir öfke araştırmacısı olmanın 
avantajlarından birini söyleme zamanı:
											Meslektaşlarımı gerçekten sinirlendiren
her şeyin kapsamlı bir listesini
											oluşturmak için on yıldan fazla 
zaman harcadım.
											İhtiyacım olursa diye.
									","
											Um nun diese verschiedenen
Provokationen besser zu verstehen,
											fragte ich viele Menschen,
darunter Freunde, Kollegen und Familie:
											""Was geht euch auf die Nerven?
Was macht euch wütend?""
											Jetzt sollte ich einen Vorteil erwähnen,
den ich als Wutforscher habe.
											Über ein Jahrzehnt erstellte ich
eine detaillierte Liste mit Sachen,
											die meine Kollegen wirklich ärgern.
											Für den Fall, dass ich sie mal brauche ...
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											But their answers are fascinating,
											because they say things like,
											""when my sports team loses,""
											""people who chew too loudly.""
											That is surprisingly common, by the way.
											""People who walk too slowly,""
that one's mine.
											And of course, ""roundabouts.""
											Roundabouts —
									","
											Fakat cevapları gerçekten ilginç,
											şöyle şeyler söylediler;
											""tuttuğum takım kaybedince"",
											""ağzını şapırdatan insanlar""
											Şaşırtıcı oranda yaygın bu arada.
											""Yavaş yürüyen insanlar"",
bu benimki.
											Ve tabii ki, ""laf kalabalığı""
											Laf kalabalığı.
									","
											Aber ihre Antworten sind faszinierend.
											Sie nennen Dinge wie:
											""wenn mein Team verliert"",
											""Menschen, die zu laut kauen"".
											Das kommt übrigens
überraschend häufig vor.
											""Menschen, die zu langsam gehen.""
Der Punkt kommt von mir.
											Und natürlich ""der Kreisverkehr"".
											Der Kreisverkehr ...
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											I can tell you honestly,
there is no rage like roundabout rage.
									","
											Emin olun, laf kalabalığı 
siniri gibisi yok.
									","
											Ehrlich: Die Aggressivität
im Kreisverkehr ist beispiellos.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Sometimes their answers
aren't minor at all.
											Sometimes they talk
about racism and sexism and bullying
											and environmental destruction —
big, global problems we all face.
											But sometimes,
											their answers are very specific,
maybe even oddly specific.
											""That wet line you get across your shirt
											when you accidentally lean
against the counter of a public bathroom.""
									","
											Bazen cevapları hiç de ufak değil.
											Bazen ırkçılık, seksizm, zorbalık 
ve çevresel sorunlardan bahsediyorlar;
											hepimizin yüzleştiği genel problemler.
											Fakat bazen,
											cevapları oldukça özgün,
hatta belki de çok özgün.
											""Halka açık tuvalette 
öne doğru eğildiğinde
											tişörtünde oluşan o ıslak çizgi.""
									","
											Manche Antworten sind nicht so trivial.
											Manchmal geht es um Rassismus,
Sexismus, Mobbing und Umweltzerstörung —
											globale Probleme, die jeden betreffen.
											Aber manche Antworten
sind sehr spezifisch.
											Vielleicht sogar merkwürdig spezifisch:
											""Dieser nasse Streifen auf dem T-Shirt,
											wenn man sich in öffentlichen WCs
versehentlich ans Waschbecken lehnt.""
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Super gross, right?
									","
											Çok iğrenç, değil mi?
									","
											Total ekelig, oder?
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Or ""Flash drives: there's only
two ways to plug them in,
											so why does it always
take me three tries?""
									","
											Ya da ""Flash belleklerin
sadece iki yüzü var,
											neden sürekli bana
üç kez denettiriyor?""
									","
											Oder: ""USB-Sticks kann man nur
auf zwei Arten anschließen —
											warum brauche ich dann immer 3 Versuche?""
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Now whether it's minor or major,
whether it's general or specific,
											we can look at these examples
											and we can tease out some common themes.
											We get angry in situations
that are unpleasant,
											that feel unfair,
where our goals are blocked,
											that could have been avoided,
and that leave us feeling powerless.
											This is a recipe for anger.
											But you can also tell
											that anger is probably not the only thing
we're feeling in these situations.
											Anger doesn't happen in a vacuum.
											We can feel angry at the same time
that we're scared or sad,
											or feeling a host of other emotions.
									","
											Şimdi küçük ya da büyük,
genel ya da özel olsun,
											bu örneklere bakabilir
											ve bazı ortak temaları gösterebiliriz.
											Hoşumuza gitmeyen, haksız hissettiren,
hedeflerimizin yolunu kapatan,
											engellenebilecek olan
durumlara sinirleniriz
											ve bu durum bizi güçsüz hissettirir.
											Bu öfkenin tarifidir.
											Fakat aynı zamanda 

											bu gibi durumlarda
tek hissettiğimiz şey öfke değil.
											Öfke tek başına oluşmaz.
											Korktuğumuzda, üzüldüğümüzde
											veya diğer hislerle 
birlikte de öfkelenebiliriz.
									","
											Aber egal, ob unwichtig oder wichtig, 
ob allgemein oder spezifisch —
											an diesen Beispielen können wir
wiederkehrende Motive erkennen.
											Wir werden in Situationen wütend,
die unangenehm oder unfair sind,
											in denen unser Ziel versperrt ist
											oder die wir hätten vermeiden können
und in denen wir hilflos sind.
											Da ist Wut vorprogrammiert.
											Aber man erkennt auch, dass wir
in solchen Fällen nicht nur Wut fühlen.
											Wut entsteht nicht im Vakuum.
											Wir können wütend und gleichzeitig
ängstlich oder traurig sein
											oder eine ganze Reihe
anderer Emotionen fühlen.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											But here's the thing:
											these provocations —
they aren't making us mad.
											At least not on their own,
											and we know that, because if they were,
											we'd all get angry
over the same things, and we don't.
											The reasons I get angry are different
than the reasons you get angry,
											so there's got to be
something else going on.
											What is that something else?
											Well, we know what we're doing and feeling
at the moment of that provocation matters.
											We call this the pre-anger state —
are you hungry, are you tired,
											are you anxious about something else,
are you running late for something?
											When you're feeling those things,
											those provocations feel that much worse.
											But what matters most
is not the provocation,
											it's not the pre-anger state, it's this:
											it's how we interpret that provocation,
											it's how we make sense of it in our lives.
									","
											Fakat şu da var:
											Bu gibi durumlar bizi öfkelendirmiyor.
											En azından tek başlarına,
											bunu biliyoruz
çünkü eğer öyle olsalardı
											hepimiz aynı şeylere öfkelenirdik, 
fakat öyle olmuyor.
											Benim öfkelendiğim 
şeyler sizinkilerden farklı,
											yani bu işin içinde başka bir şey olmalı.
											Nedir o?
											Bu durumlar sırasında ne yaptığımızı
ve hissettiğimizi biliyoruz.
											Buna öfke öncesi aşaması diyoruz;
aç mısın, yorgun mu,
											başka bir şey için endişeli misin,
bir şeye geç mi kalıyorsun?
											Bunları hissettiğinizde
											o durumlar çok daha kötü hissettiriyor.
											Fakat asıl önemli olan durumlar değil,
											öfke öncesi an da değil,
önemli olan,
											o durumu nasıl yorumladığımız,
											o durumdan ne anlam çıkardığımız.
									","
											Aber der Punkt ist:
											Uns machen nicht allein
diese Provokationen wütend.
											Das wissen wir.
											Denn dann würden uns alle
die gleichen Dinge ärgern.
											Tun sie aber nicht.
											Was mich wütend macht,
macht nicht unbedingt Sie wütend.
											Also muss da noch etwas sein.
											Aber was?
											Was wir im Moment der Provokation 
tun und fühlen spielt eine Rolle.
											Es ist das ""Stadium vor der Wut"".
Ist man hungrig oder müde?
											Besorgt oder spät dran?
											Wenn das der Fall ist,
											fühlen sich diese Auslöser
sehr viel schlimmer an.
											Am schwersten wiegt
jedoch nicht der Auslöser
											oder das Stadium vor der Wut.
											Es ist unsere Deutung
und Einordnung der Situation.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											When something happens to us,
											we first decide, is this good or bad?
											Is it fair or unfair,
is it blameworthy, is it punishable?
											That's primary appraisal,
it's when you evaluate the event itself.
											We decide what it means
in the context of our lives
											and once we've done that,
we decide how bad it is.
											That's secondary appraisal.
											We say, ""Is this the worst thing
that's ever happened,
											or can I cope with this?
									","
											Bize bir şey olduğunda
											ilk kararımız bunun iyi mi kötü mü olduğu.
											Haklı mı haksız mı, 
suçlanmalı mı, ceza verilmeli mi?
											Bu birincil değerlendirme, olayın
kendisini değerlendirdiğiniz zaman.
											Hayatımızda ne anlama
geldiğine karar veririz,
											sonrasında ise ne kadar kötü
olduğuna karar veriyoruz.
											Bu da ikincil değerlendirme.
											""Bu başıma gelen en kötü şey mi,
											yoksa başa çıkabilir miyim?"" diyoruz.
									","
											Wenn uns etwas passiert,
fragen wir uns als Erstes:
											Ist es gut oder schlecht?
											Ist es fair oder unfair?
Ist es tadelnswert oder strafbar?
											Das ist die Primärbewertung,
die Einschätzung der Situation an sich.
											Welche Bedeutung hat sie für unser Leben?
											Danach entscheiden wir,
wie schlimm sie ist.
											Das ist die Sekundärbewertung.
											Ist es das Schlimmste,
was mir je passiert ist?
											Oder kann ich damit umgehen?
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											Now, to illustrate that, I want you
to imagine you are driving somewhere.
											And before I go any further,
I should tell you,
											if I were an evil genius
											and I wanted to create a situation
that was going to make you mad,
											that situation would look
a lot like driving.
									","
											Şimdi, canlandırmak için, arabanızla
bir yere gittiğinizi düşünün.
											En baştan söyleyeyim,
											eğer şeytani bir zekam olsaydı
											ve sizi sinirlendirecek bir 
durum oluşturmak isteseydim,
											bu durum tam da böyle olurdu.
									","
											Stellen Sie sich bitte vor,
Sie fahren mit dem Auto.
											Bevor wir weitermachen,
sollte ich Ihnen sagen:
											Würde ich einen fiesen Plan aushecken,
der Sie garantiert zur Weißglut bringt,
											dann würde ich Sie ans Steuer setzen.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											(Laughter)
									","
											(Gülüşmeler)
									","
											(Gelächter)
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
											It's true.
											You are, by definition,
on your way somewhere,
											so everything that happens — traffic,
other drivers, road construction —
											it feels like it's blocking your goals.
											There are all these written
and unwritten rules of the road,
											and those rules are routinely violated
right in front of you,
											usually without consequence.
											And who's violating those rules?
											Anonymous others,
people you will never see again,
											making them a very easy target
for your wrath.
									","
											Bu doğru.
											Bir yere doğru gidiyorsunuz,
											trafik, diğer sürücüler, 
yol çalışması gibi şeyler
											yolunuzu kesiyor gibi geliyor.
											Yolun yazılı ve yazılı
olmayan kuralları var
											ve bu kurallar rutin olarak
gözünüzün önünde ihlal edilir
											ve genelde tesadüfi değildir.
											Peki bu kuralları kim ihlal ediyor?
											Tanımadığınız, gelecekte 
hiç görmeyeceğiniz insanlar,
											tam da öfkelenebileceğiniz insanlar.
									","
											Das stimmt tatsächlich.
Sie wollen irgendwo hin.
											Deshalb ist alles, was Ihnen begegnet —
Verkehr, andere Fahrer, Baustellen —
											ein Hindernis auf Ihrem Weg.
											Es gibt all diese geschriebenen
und ungeschriebenen Regeln der Straße,
											die ständig und meist ohne Folgen 
direkt vor Ihrer Nase gebrochen werden.
											Wer bricht die Regeln?
											Anonyme Mitmenschen,
die man nie wieder sieht.
											Ein perfektes Ziel für Ihre Wut.
									",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
"
","
","
",Why we get mad — and why it's healthy,Ryan Martin,13:06,"TEDx,evolutionary psychology,evolution,psychology,science,emotions,mental health"
