en,fr,tr,pt,title,speaker,duration,tags
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											We studied fake news
											and began studying it
before it was a popular term.
											And we recently published
the largest-ever longitudinal study
											of the spread of fake news online
											on the cover of ""Science""
in March of this year.
											We studied all of the verified
true and false news stories
											that ever spread on Twitter,
											from its inception in 2006 to 2017.
											And when we studied this information,
											we studied verified news stories
											that were verified by six
independent fact-checking organizations.
											So we knew which stories were true
											and which stories were false.
											We can measure their diffusion,
											the speed of their diffusion,
											the depth and breadth of their diffusion,
											how many people become entangled
in this information cascade and so on.
											And what we did in this paper
											was we compared the spread of true news
to the spread of false news.
											And here's what we found.
									","
											Nous avons étudié l'infox
											et avons commencé à l'étudier
avant que ce ne soit un terme populaire.
											Nous avons récemment publié la plus longue
étude longitudinale qui soit
											sur la propagation de l'infox en ligne
											en couverture de « Science »
en mars cette année.
											Nous avons étudié toutes les infos
confirmées comme étant vraies ou fausses
											qui se sont propagées sur Twitter,
											depuis son lancement en 2006 jusqu'à 2017.
											Quand nous avons étudié ces informations,
											nous avons étudié des informations
											qui avaient été vérifiées
											par six organisations
de vérification indépendantes.
											Nous savions donc
quelles informations étaient vraies
											et quelles informations étaient fausses.
											Nous pouvons mesurer leur diffusion,
											la vitesse de leur diffusion,
											la portée et l'ampleur de leur diffusion,
											combien de gens se sont empêtrés
dans cette cascade d'informations, etc.
											Dans cette publication,
											nous avons comparé la propagation
d'informations vraies et d'infox.
											Voici ce que nous avons découvert.
									","
											Biz yalan haberleri araştırdık
											ve onları araştırmaya bu terim
popüler olmadan önce başladık.
											Bu yıl Mart ayında,
""Science"" dergisinin kapağında
											internette yayılan sahte haberleri
konu alan en geniş kapsamlı
											panel araştırmasını yayımladık.
											2006'daki kuruluşundan 2017'ye kadar
Twitter'da yayılan
											doğru veya yalan olduğu ispatlanmış
											tüm haberleri inceledik.
											Bu bilgileri ele alırken
											bilgi kontrolü yapan 
altı bağımsız kuruluşun
											doğruladığı haberleri inceledik.
											Yani hangilerinin doğru,
											hangilerinin sahte olduğunu biliyorduk.
											Yayılışlarını ölçebiliyoruz,
											yayılışlarının hızını, derinliğini
											ve kapsamını ölçebiliyoruz,
											kaç kişinin bu bilgi yağmuruna
kapıldığını da.
											Bu araştırmada yaptığımız,
											gerçek haberlerin yayılışıyla
yalan haberlerin yayılışını kıyaslamaktı.
											Bulduklarımız şunlar:
									","
											Nós estudámos as notícias falsas
											e começámos a estudar isso bem antes 
de este termo se tornar popular.
											Recentemente publicámos o maior
estudo longitudinal de sempre
											sobre o crescimento ""online""
das notícias falsas
											na capa da revista Science
em março deste ano.
											Estudámos todas as notícias 
verificadas como verdadeiras ou falsas
											que já se propagaram pelo Twitter
											desde o seu início, em 2006, até 2017.
											Ao estudarmos estas informações,
											estudámos notícias verificadas
											por seis ONG independentes
que verificam factos.
											Por isso sabíamos quais
as notícias verdadeiras
											e quais as falsas.
											Podemos medir a sua propagação,
											a rapidez da propagação,
											a profundidade e a amplitude
da propagação,
											e quantas pessoas são enganadas
nessa torrente de informação.
											O que fizemos neste trabalho,
											foi comparar a propagação de factos
e a propagação de notícias falsas.
											E o que encontrámos foi o seguinte.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											We found that false news
diffused further, faster, deeper
											and more broadly than the truth
											in every category of information
that we studied,
											sometimes by an order of magnitude.
											And in fact, false political news
was the most viral.
											It diffused further, faster,
deeper and more broadly
											than any other type of false news.
											When we saw this,
											we were at once worried but also curious.
											Why?
											Why does false news travel
so much further, faster, deeper
											and more broadly than the truth?
									","
											Nous avons découvert
											que l'infox se diffusait plus loin,
plus vite, plus profondément
											et plus largement que la vérité
											dans chacune des catégories d'informations
que nous avons étudiées,
											la différence étant parfois
d'un ordre de grandeur.
											Les infox politiques
étaient les plus virales.
											Elles se diffusaient plus loin, vite,
profondément et largement
											que n'importe quel autre type d'infox.
											Quand nous avons vu cela,
											nous étions à la fois inquiets
mais aussi curieux.
											Pourquoi ?
											Pourquoi est-ce que l'infox circule
tellement plus loin, vite, profondément
											et largement que la vérité ?
									","
											Yalan haberlerin araştırdığımız 
her haber kategorisinde
											doğru haberlerden
											kimi zaman birkaç kat
daha uzağa, daha hızlı,
											daha geniş kapsamlı
yayıldığını tespit ettik.
											Siyasi yalan haberler en viral olanlardı.
											Diğer tür yalan haber türlerinden
daha uzağa, daha derine
											ve daha geniş kitlelere yayılıyorlardı.
											Bunu gördüğümüzde
											hem endişelendik hem meraklandık.
											Neden?
											Neden yalan haberler, gerçeklerden
daha uzağa, daha hızlı,
											daha geniş çaplı yayılıyor?
									","
											As notícias falsas eram propagadas
muito mais rapidamente
											e mais amplamente do que os factos
											em todas as categorias
de informações que estudámos,
											por vezes por uma ordem de magnitude.
											De facto, as notícias políticas falsas
eram as mais virais.
											Espalhavam-se mais rapidamente,
com maior profundidade e abrangência
											do que qualquer outro tipo
de notícias falsas.
											Quando notámos isto,
											ficámos preocupados mas também curiosos.
											Porquê?
											Por que razão as notícias falsas vão mais
longe, mais rápida e profundamente
											e mais extensamente do que a verdade?
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											The first hypothesis
that we came up with was,
											""Well, maybe people who spread false news
have more followers or follow more people,
											or tweet more often,
											or maybe they're more often 'verified'
users of Twitter, with more credibility,
											or maybe they've been on Twitter longer.""
											So we checked each one of these in turn.
											And what we found
was exactly the opposite.
											False-news spreaders had fewer followers,
											followed fewer people, were less active,
											less often ""verified""
											and had been on Twitter
for a shorter period of time.
											And yet,
											false news was 70 percent more likely
to be retweeted than the truth,
											controlling for all of these
and many other factors.
									","
											Notre première hypothèse était :
											« Peut-être que les gens
diffusant de l'infox
											ont plus de suiveurs
ou suivent plus de monde,
											tweetent plus souvent,
											peut-être sont-ils plus souvent
des utilisateurs « vérifiés » de Twitter,
											avec plus de crédibilité,
											ou sont-ils là depuis plus longtemps. »
											Nous avons vérifié
chacune de ces hypothèses.
											Nous avons découvert
exactement le contraire.
											Les diffuseurs d'infox
avaient moins de suiveurs,
											suivaient moins de gens,
étaient moins actifs,
											moins souvent « vérifiés »
											et étaient sur Twitter
depuis moins longtemps.
											Et pourtant,
											les infox avaient 
70% de probabilités de plus
											d'être retweetées par rapport à la vérité,
											en contrôlant ces facteurs
et de nombreux autres.
									","
											İlk hipotezimiz
											""Belki yalan haberleri yayanların 
takipçisi, takip ettikleri daha çok,
											daha çok tweet atıyorlar,
											geneli ""doğrulanmış"" Twitter kullanıcıları
											veya daha uzun süredir Twitter'dalar.
											Sırayla bunların hepsine baktık.
											Tam tersini bulduk.
											Yalan haberleri yayanların 
takipçileri daha azdı,
											daha az kişiyi takip ediyorlardı,
daha az aktif,
											ender olarak ""doğrulanmış""tılar.
											Daha kısa süredir Twitter'daydılar.
											Yine de
											bunlar ve başka faktörler dâhilinde
yalan haberin tekrar tweetlenmesi ihtimali
											
yüzde 70 daha fazlaydı.
									","
											A primeira hipótese que formulámos foi:
											""Talvez as pessoas
que espalham notícias falsas
											""tenham mais seguidores
ou sigam mais pessoas,
											""ou publiquem mais ""tweets"",
											""ou talvez tenham contas 'verificadas'
no Twitter, com mais credibilidade,
											""ou talvez estejam
há mais tempo no Twitter.""
											Examinámos todas as opções, uma a uma.
											Porém, descobrimos exatamente o oposto.
											Os propagadores de notícias falsas
tinham menos seguidores,
											seguiam poucas pessoas, 
não eram tão ativos,
											não eram tão verificados
											e estavam no Twitter há menos tempo.
											Ainda assim,
											era 70% mais provável que fossem enviadas
											notícias falsas do que verdadeiras
											mesmo tendo em conta estes
e muitos outros fatores.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											So we had to come up
with other explanations.
											And we devised what we called
a ""novelty hypothesis.""
											So if you read the literature,
											it is well known that human attention
is drawn to novelty,
											things that are new in the environment.
											And if you read the sociology literature,
											you know that we like to share
novel information.
											It makes us seem like we have access
to inside information,
											and we gain in status
by spreading this kind of information.
									","
											Nous devions trouver
d'autres explications.
											Nous avons formulé
											ce que nous avons appelé
« l'hypothèse de la nouveauté ».
											Si vous lisez la littérature,
											il est bien connu que l'attention humaine
est attirée par la nouveauté,
											les choses nouvelles dans l'environnement.
											Si vous lisez la littérature sociologique,
											vous savez que nous aimons partager
des informations nouvelles.
											Cela nous donne l'impression d'avoir
un accès privilégié à des informations
											et nous gagnons en statut
en diffusant ce genre d'informations.
									","
											Öyleyse başka açıklamalar bulmalıydık.
											""Yenilik hipotezi"" diye 
bir şey geliştirdik.
											Araştırmalara bakarsanız
											insanın dikkatinin yeni şeylere,
çevrede yeni olan şeylere
											kaydığı iyi bilinir.
											Sosyoloji külliyatına bakarsanız
											yeni bilgileri paylaşmayı
sevdiğimizi görürsünüz.
											Gizli bir bilgiye
erişimimiz varmış gibi hissettirir
											ve bu tür bilgileri yayarak
statü kazanırız.
									","
											Então tivemos de encontrar
outras explicações.
											E criámos algo a que chamámos
de ""hipótese da novidade"".
											Se lerem a literatura sobre este tema,
											saberão que a novidade
atrai a atenção humana,
											isto é, coisas que são novas no ambiente.
											Se lerem literatura sobre sociologia,
											saberão que gostamos de partilhar
informações novas.
											Faz parecer que temos acesso
a informações privilegiadas,
											e ganhamos estatuto por partilhar
esse tipo de informações.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											So what we did was we measured the novelty
of an incoming true or false tweet,
											compared to the corpus
of what that individual had seen
											in the 60 days prior on Twitter.
											But that wasn't enough,
because we thought to ourselves,
											""Well, maybe false news is more novel
in an information-theoretic sense,
											but maybe people
don't perceive it as more novel.""
									","
											Nous avons alors mesuré la nouveauté
d'un tweet, qu'il soit vrai ou faux,
											l'avons comparé au corpus
de ce que l'individu avait vu
											sur Twitter les 60 derniers jours.
											Mais cela ne suffisait pas
car nous avons pensé :
											« Peut-être que l'infox
représente plus de nouveauté
											dans un sens théorique,
											mais peut-être que les gens
n'y perçoivent pas plus de nouveauté. »
									","
											Gelen doğru veya yalan bir tweet'in
o bireyin önceki 60 günde
											Twitter'da gördüklerine kıyasla
ne kadar yeni bir bilgi
											olduğunu ölçtük.
											Ama bu, yeterli değildi. ""Yalan haber,
											bilgi teorisi anlamında daha yeni olabilir
											ama belki insanlar onu
yeni olarak algılamıyordur."" dedik.
									","
											Então, medimos a novidade
de um novo ""tweet"", verdadeiro ou falso,
											e comparámos com
o que cada pessoa já tinha visto
											nos últimos 60 dias no Twitter.
											Mas não foi o suficiente, 
pois pensámos:
											""Talvez uma notícia falsa seja mais nova
num sentido mais teórico-informativo,
											""mas talvez as pessoas não
vejam isso como novidade.""
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											So to understand people's
perceptions of false news,
											we looked at the information
and the sentiment
											contained in the replies
to true and false tweets.
											And what we found
											was that across a bunch
of different measures of sentiment —
											surprise, disgust, fear, sadness,
											anticipation, joy and trust —
											false news exhibited significantly more
surprise and disgust
											in the replies to false tweets.
											And true news exhibited
significantly more anticipation,
											joy and trust
											in reply to true tweets.
											The surprise corroborates
our novelty hypothesis.
											This is new and surprising,
and so we're more likely to share it.
									","
											Pour comprendre la perception
que les gens avaient des infox,
											nous avons considéré
l'information et le sentiment
											que les réponses des tweets
vrais et faux incluaient.
											Nous avons découvert
											que parmi tout un tas
de mesures différentes des sentiments —
											la surprise, le dégoût,
la peur, la tristesse,
											l'anticipation, la joie et la confiance —
											les infox présentaient notablement
plus de surprise et de dégoût
											dans les réponses aux tweets.
											Les informations avérées présentaient
notablement plus d'anticipation,
											de joie et de confiance
											dans les réponses aux tweets.
											La surprise corrobore
notre hypothèse de la nouveauté.
											C'est nouveau et surprenant,
											nous allons donc
plus probablement le partager.
									","
											İnsanların yalan haberi
nasıl algıladığını anlamak için
											doğru ve yalan haberlere 
verilen tepkilerdeki
											bilgilere ve hislere baktık.
											Sürpriz, iğrenme, korku,
											üzüntü, beklenti, neşe ve güven gibi
											farklı duyguların ölçümlerine baktığımızda
											bulduğumuz şey
											yalan haberler söz konusu olduğunda
bu sahte tweet'lere verilen yanıtların
											çok daha fazla sürpriz 
ve iğrenme hissine yol açtığıydı.
											Doğru haberlerdeyse 
doğru tweet'lere verilen yanıtlarda
											daha çok beklenti,
											neşe ve güven vardı.
											Sürpriz, yenilik hipotezine uyuyor.
											Bu, yeni ve şaşırtıcı, dolayısıyla onu
paylaşma ihtimalimiz daha yüksek.
									","
											Então, para compreender a perceção 
das pessoas sobre notícias falsas,
											estudámos as informações e o sentimento
											contido nas respostas dos ""tweets""
verdadeiros e falsos.
											E descobrimos
											que, através de um conjunto
de diferentes medidas de sentimentos
											— surpresa, repugnância, medo, tristeza,
											expetativa, alegria e confiança —
											as notícias falsas exibiam
maior surpresa e repugnância
											em reação aos ""tweets"" falsos.
											E as notícias verdadeiras
exibiam maior expetativa,
											alegria e confiança
											em reação aos ""tweets"" verdadeiros.
											Esta surpresa confirma
a nossa hipótese de novidade.
											Isto é novo e surpreendente, 
por isso é mais provável que partilhemos.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											At the same time,
there was congressional testimony
											in front of both houses of Congress
in the United States,
											looking at the role of bots
in the spread of misinformation.
											So we looked at this too —
											we used multiple sophisticated
bot-detection algorithms
											to find the bots in our data
and to pull them out.
											So we pulled them out,
we put them back in
											and we compared what happens
to our measurement.
											And what we found was that, yes indeed,
											bots were accelerating
the spread of false news online,
											but they were accelerating
the spread of true news
											at approximately the same rate.
											Which means bots are not responsible
											for the differential diffusion
of truth and falsity online.
											We can't abdicate that responsibility,
											because we, humans,
are responsible for that spread.
									","
											En même temps, il y avait
un témoignage au Congrès,
											devant les deux chambres
du Congrès des États-Unis,
											considérant le rôle des robots
dans la diffusion de la désinformation.
											Nous l'avons envisagé —
											nous avons utilisé
											de multiples algorithmes sophistiqués
de détection de robots
											pour trouver les robots
dans nos données et les en extraire.
											Nous les en avons extraits,
les avons inclus à nouveau
											et avons comparé
ce qu'il arrivait à nos mesures.
											Nous avons découvert que oui, en effet,
											les robots accéléraient
la diffusion d'infox en ligne,
											mais ils accéléraient
la diffusion d'informations avérées
											approximativement au même rythme.
											Ce que signifie que les robots
ne sont pas responsables
											pour l'écart dans la diffusion
de la vérité et de la fausseté en ligne.
											Nous ne pouvons pas
refuser cette responsabilité
											car nous, êtres humains,
sommes responsables de cette diffusion.
									","
											Aynı zamanda ABD Kongre ve Senatosu'nda
											yanlış bilgilerin yayılmasında
botların rolüne dair
											ifadeler verildi.
											Biz de buna da baktık.
											Gelişmiş bot tespit 
algoritmaları kullanarak
											verilerimizdeki botları bulup çıkardık.
											Onları çıkardık, geri koyduk
											ve ölçümlerimize ne olduğuna baktık.
											Şunu bulduk, evet, gerçekten de botlar
											internette yalan haberlerin 
yayılmasını hızlandırıyordu
											ama doğruların yayılmasını da
											aynı ölçüde hızlandırıyorlardı.
											Yani gerçeklerin ve yalanların
											yayılışındaki farklılıkların
sorumlusu botlar değil.
											Bu sorumluluğu başkasına atamayız
											çünkü o yayılmanın sorumlusu 
biz insanlarız.
									","
											Ao mesmo tempo,
houve testemunhos
											em ambas as câmaras
do Congresso dos EUA,
											sobre o papel dos robôs
na propagação da desinformação.
											Também estudámos isso
											— utilizámos vários algoritmos 
sofisticados para detetar robôs
											para os encontrar nos nossos dados
e retirá-los de lá.
											Retirámo-los e voltámos a colocá-los
											e comparámos o que acontece
à nossa medição.
											O que encontrámos foi que, de facto,
											os robôs aceleravam a propagação
das notícias falsas ""online"",
											mas aceleravam a propagação
de notícias verdadeiras
											aproximadamente da mesma forma.
											O que significa que os robôs
não são responsáveis
											pelas diferenças entre a difusão
da verdade e da mentira ""online"".
											Não podemos abdicar
dessa responsabilidade,
											porque nós, seres humanos,
somos responsáveis por essa divulgação.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											Now, everything
that I have told you so far,
											unfortunately for all of us,
											is the good news.
									","
											Tout ce que je vous ai dit jusqu'ici,
											malheureusement pour nous tous,
											ce sont les bonnes nouvelles.
									","
											Şimdiye kadar anlattıklarım
											ne yazık ki
											işin iyi yanıydı.
									","
											Infelizmente para todos nós,
											tudo que vos disse até agora
											é a melhor parte.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
											The reason is because
it's about to get a whole lot worse.
											And two specific technologies
are going to make it worse.
											We are going to see the rise
of a tremendous wave of synthetic media.
											Fake video, fake audio
that is very convincing to the human eye.
											And this will powered by two technologies.
									","
											La raison en est que cela
va bientôt devenir bien pire.
											Deux technologies en particulier
vont rendre cela bien pire.
											Nous allons voir la montée
d'une énorme vague de média synthétiques :
											de fausses vidéos, de faux enregistrements
très convaincants pour l’œil humain.
											Cela sera propulsé par deux technologies.
									","
											Bunun sebebi daha da kötüye
gidecek olması.
											Bunu kötüleştirecek
iki belli başlı teknoloji var.
											Sentetik medya dalgasında
ciddi bir artış göreceğiz.
											Dışarıdan bakıldığında ikna edici görünen
sahte video, sahte seslendirme.
											Ve iki teknoloji bunu besleyecek.
									","
											As coisas vão piorar bastante.
											Duas tecnologias específicas 
vão piorar tudo.
											Veremos a ascensão de uma enorme
onda de conteúdos sintéticos.
											Vídeos e áudios falsos muito convincentes
para o olhar humano.
											Isso será alimentado por duas tecnologias.
									",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
"
","
","
","
",How we can protect truth in the age of misinformation,Sinan Aral,15:03,"news,Internet,social media,global issues,data,society,TEDx"
