en,pt,es,tr,title,speaker,duration,tags
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											So bacterial conversation consists
of an initiative and a reaction,
											a production of a molecule
and the response to it.
											In my research, I focused on spying
on bacterial communities
											inside the human body.
											How does it work?
											We have a sample from a patient.
											It could be a blood or spit sample.
											We shoot electrons into the sample,
											the electrons will interact with any
communication molecules present,
											and this interaction
will give us information
											on the identity of the bacteria,
											the type of communication
											and how much the bacteria are talking.
									","
											Assim, a conversa bacteriana consiste
numa iniciativa e numa reação,
											a produção de uma molécula
e a resposta a isso.
											Na minha investigação, concentrei-me
em espiar as comunidades bacterianas
											no interior do corpo humano.
											Como é que isso funciona?
											Temos uma amostra de um doente
											que pode ser uma amostra
de sangue ou de cuspo.
											Disparamos eletrões na amostra,
											os eletrões vão interagir com quaisquer
moléculas de comunicação presentes
											e essa interação vai dar-nos informações
											sobre a identidade das bactérias,
											o tipo de comunicação
											e até que ponto as bactérias
estão a falar.
									","
											Así que las conversaciones bacterianas
constan de una iniciativa y una reacción,
											la producción de una molécula
y la respuesta a esta.
											En mi investigación me he concentrado
en espiar a comunidades bacterianas
											dentro del cuerpo humano.
											¿Cómo funciona?
											Tomamos una muestra de un paciente;
											puede ser de sangre o saliva.
											Disparamos electrones en la muestra,
											y los electrones interactúan con cualquier
molécula de comunicación presente;
											esta interacción nos dará información
											sobre la identidad de la bacteria,
											el tipo de comunicación
											y cuánto están hablando las bacterias.
									","
											Bu yüzden bakteriyel iletişim
bir etki, bir tepki,
											bir molekül üretimi
ve bunun karşılığından oluşur.
											Araştırmalarımda insan vücudundaki 
bakteriyel topluluklarını
											gizlice dinlemeye odaklandım.
											Peki, bu nasıl işliyor?
											Bir hastadan örnek alıyoruz.
											Bu, kan veya tükürük numunesi olabilir.
											Numunenin içine elektronlar fırlatıyoruz,
											elektronlar mevcut iletişim
molekülleriyle etkileşir
											ve bu etkileşim bize bakterinin kimliği,
gerçekleşen iletişimin türü
											ve bakterinin ne kadar 
konuştuğuyla ilgili bilgi verecektir.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											But what is it like
when bacteria communicate?
											Before I developed the translation tool,
											my first assumption was that bacteria
would have a primitive language,
											like infants that haven't developed
words and sentences yet.
											When they laugh, they're happy;
when they cry, they're sad.
											Simple as that.
											But bacteria turned out to be nowhere
as primitive as I thought they would be.
											A molecule is not just a molecule.
											It can mean different things
depending on the context,
											just like the crying of babies
can mean different things:
											sometimes the baby is hungry,
											sometimes it's wet,
											sometimes it's hurt or afraid.
											Parents know how to decode those cries.
											And to be a real translation tool,
											it had to be able to decode
the signaling molecules
											and translate them
depending on the context.
											And who knows?
											Maybe Google Translate
will adopt this soon.
									","
											Mas o que é que se passa
quando as bactérias comunicam?
											Antes de eu desenvolver 
o instrumento de tradução,
											a minha suposição era que as bactérias
teriam uma linguagem primitiva,
											como bebés que ainda
não desenvolveram palavras e frases.
											Quando riem, estão felizes,
quando choram, estão tristes.
											Tão simples como isso.
											Mas acontece que as bactérias 
não são tão primitivas como eu julgava.
											Uma molécula não é apenas uma molécula.
											Pode significar várias coisas,
consoante o contexto,
											tal como o choro dos bebés
pode significar coisas diferentes:
											umas vezes o bebé tem fome,
											outras vezes está molhado,
											outras vezes está magoado
ou está assustado.
											Os pais sabem descodificar esses choros.
											Para o instrumento de tradução ser real,
											tinha de poder descodificar
as moléculas de sinalização
											e traduzi-las, consoante o contexto.
											E quem sabe?
											Talvez o Tradutor Google
possa adaptar isso brevemente.
									","
											Pero ¿cómo es cuando 
las bacterias se comunican?
											Antes de desarrollar
la herramienta de traducción
											mi primera hipótesis era que las
bacterias tenían un lenguaje primitivo,
											como niños pequeños que aún no 
han desarrollado palabras ni oraciones.
											Cuando se ríen están felices,
cuando lloran están tristes.
											Tan simple como eso.
											Pero resultó que las bacterias no eran
tan primitivas como supuse que serían.
											Una molécula no es solo una molécula.
											Puede significar cosas distintas 
dependiendo del contexto,
											al igual que el llanto de los bebés
significa cosas distintas:
											a veces el bebé tiene hambre,
											a veces está mojado,
											a veces está lastimado o tiene miedo.
											Los padres saben cómo 
decodificar esos llantos.
											Y como herramienta de traducción real
											tenía que decodificar 
las moléculas de señalización
											y traducirlas dependiendo del contexto.
											Y, ¿quién sabe?
											Quizá el traductor de Google
la adopte pronto.
									","
											Peki, bakteri iletişimi nasıl bir şeydir?
											Çeviri aracını geliştirmeden önce
											ilk varsayımım bakterilerin tıpkı 
kelimeleri ve cümleleri oluşturamayan
											bebekler gibi ilkel bir dile 
sahip olacakları üzerineydi.
											Güldüklerinde, mutlu; 
ağladıklarında, mutsuz.
											Bu kadar basit.
											Ancak bakteriler hiç de 
düşündüğüm gibi ilkel değillerdi.
											Bir molekül yalnızca bir molekül değildir.
											Bağlamda farklı anlamlara gelebilirler.
											Tıpkı bebek ağlamasının 
farklı anlamlara gelmesi gibi.
											Bazen bebek aç olduğu içindir,
											bazense altını ıslattığı
											veya canı yandığı veya korktuğu içindir.
											Ebeveynler bu ağlamaları 
deşifre etmesini bilir.
											Bu aletin başarılı olması da
											sinyal moleküllerini deşifre edebilmesine
											ve bağlama dayanarak 
çevirebilmesine bağlıdır.
											Kim bilir?
											Belki Google Çeviri bunu 
evlat edinmeye karar verir?
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											Let me give you an example.
											I've brought some bacterial data
that can be a bit tricky to understand
											if you're not trained,
											but try to take a look.
									","
											Vou dar-vos um exemplo.
											Trouxe dados de algumas bactérias
que podem ser difíceis de perceber
											para quem não tem formação,
											mas tentem dar uma olhadela.
									","
											Les daré un ejemplo.
											Traje algunos datos bacterianos que
quizá sean un poco difíciles de entender
											si no están entrenados,
											pero traten de observar.
									","
											Size bir örnek vereyim.
											Eğer eğitimini almadıysanız 
biraz karmaşık gelebilecek
											bir bakteriyel veri getirdim.
											Ama siz yine de bir göz atın.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											Here's a happy bacterial family
that has infected a patient.
											Let's call them the Montague family.
											They share resources,
they reproduce, and they grow.
											One day, they get a new neighbor,
											bacterial family Capulet.
									","
											Esta é uma família bacteriana feliz
que infetou um doente.
											Chamemos-lhe a família Montague.
											Partilham recursos,
reproduzem-se, crescem.
											Um dia, aparece um novo vizinho,
											a família bacteriana Capuleto.
									","
											Esta es una familia bacteriana feliz
que ha infectado a un paciente.
											Llamémosla la familia Montesco.
											Comparten los recursos, 
se reproducen y crecen.
											Un día reciben nuevos vecinos:
											la familia bacteriana Capuleto.
									","
											İşte hastamıza bulaşmış 
mutlu bir bakteri ailesinin resmi.
											Onlara Montague Ailesi diyelim.
											Aynı kaynakları kullanıyorlar, 
yeniden üretiyorlar ve büyüyorlar.
											Bir gün, yeni bir komşuları oluyor.
											Bakteri ailesi Capuletler.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											Everything is fine,
as long as they're working together.
											But then something unplanned happens.
											Romeo from Montague has a relationship
with Juliet from Capulet.
									","
											Tudo corre bem, enquanto
trabalham em conjunto.
											Mas, depois, acontece
uma coisa não programada.
											Romeo, dos Montagues, tem uma relação
com Julieta, dos Capuletos.
									","
											Mientras trabajen juntas, todo va bien.
											Pero entonces ocurre algo inesperado.
											Romeo Montesco tiene una relación 
con Julieta Capuleto.
									","
											Birlikte çalışmaya devam ettikleri 
sürece her şey yolunda.
											Fakat ansızın hiç hesapta 
olmayan bir şey gerçekleşir.
											Romeo Montague ve Juliet Capulet 
çıkmaya başlarlar.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											And yes, they share genetic material.
									","
											E, claro, trocam material genético.
									","
											Y sí, comparten material genético.
									","
											Pek tabii, genetik 
materyallerini paylaşırlar.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											Now, this gene transfer
can be dangerous to the Montagues
											that have the ambition to be the only
family in the patient they have infected,
											and sharing genes contributes
											to the Capulets developing
resistance to antibiotics.
											So the Montagues start talking internally
to get rid of this other family
											by releasing this molecule.
									","
											Esta transferência de genes
pode ser perigosa para os Montagues
											que têm a ambição de serem
a única família no doente que infetaram
											e os genes partilhados contribuem
											para que os Capuletos desenvolvam
resistência aos anticorpos.
											Assim, os Montagues começam a conspirar
para se verem livres dessa outra família,
											libertando esta molécula.
									","
											Esta transferencia de genes puede ser 
peligrosa para los Montesco,
											que ambicionan ser la única familia
en el paciente que han infectado,
											y compartir los genes contribuye
											a que los Capuleto desarrollen 
una resistencia contra los antibióticos.
											Así que los Montesco empiezan a hablar 
para deshacerse de la otra familia
											liberando esta molécula.
									","
											Şimdi bu gen transferi
											hastadaki tek topluluk olmak isteyen
Montague Ailesi için tehlikeli olabilir
											ve gen paylaşımı Capulet Ailesi'nin
											antibiyotiklere karşı direnç 
oluşturmasına neden olabilir.
											Bu yüzden Montague'ler 
bu molekülü salgılayarak
											kendi içlerinde konuşmaya başlarlar.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											And with subtitles:
									","
											E com legendas:
									","
											Y con subtítulos:
									","
											Alt yazıya ihtiyaç olacak.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											[Let us coordinate an attack.]
									","
											[Vamos coordenar um ataque]
									","
											[Coordinemos un ataque]
									","
											[Hücum planı yapmalıyız.]
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler.)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											Let's coordinate an attack.
											And then everybody at once responds
											by releasing a poison
that will kill the other family.
									","
											Vamos coordenar um ataque.
											Então, toda a gente reage
ao mesmo tempo
											libertando um veneno
que vai matar a outra família.
									","
											Coordinemos un ataque.
											Y entonces todos responden al unísono
											liberando un veneno que matará
a la otra familia.
									","
											Hücum planı yapmalıyız.
											Ardından buna hep birlikte
											diğer aileyi öldürecek bir zehir
salgılayarak cevap sunarlar.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											[Eliminate!]
									","
											[Eliminar!]
									","
											[¡Eliminar!]
									","
											[Yok edin!]
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											(Laughter)
									","
											(Risos)
									","
											(Risas)
									","
											(Gülüşmeler)
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											The Capulets respond
by calling for a counterattack.
									","
											Os Capuletos reagem
apelando a um contra-ataque.
									","
											Los Capuleto responden 
ordenando un contraataque.
									","
											Capulet Ailesi de buna cevap olarak 
bir karşı saldırı düzenler.
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
","
","
","
","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
"
											[Counterattack!]
									","
											[Contra-ataque]
									","
											[¡Contraataque!]
									","
											[Hücum!]
									","To detect diseases earlier, let's speak bacteria's secret language",Fatima AlZahra'a Alatraktchi,11:41,"bacteria,science,microbiology,biology,health,TEDx,microbes,disease,health care,medical research,medicine,technology"
