en,pt,title,speaker,duration,tags
"
											Second: the type of evidence matters.
											Sure, you can do a handwritten
note of what happens,
											but how do you prove when you wrote it?
											Instead, pull out
your computer or smartphone
											and make a note that's time-stamped,
											where you can prove
this was recorded at this time.
											Contemporaneous,
time-stamped evidence is better.
									","
											Segundo: o tipo de prova é importante.
											Claro, podem fazer uma nota manuscrita
do que aconteceu,
											mas como provam
que foram vocês a escrevê-la?
											O melhor é agarrar no computador
ou no telemóvel
											e escrever uma nota, que fica datada
											podendo provar assim
que foi registada nessa altura.
											Uma prova da mesma altura,
com data gravada, é melhor.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Finally, make sure what you're writing
down is actually relevant.
											Too often, we see that people
bring out Facebook messages,
											they bring out time-stamped
pieces of evidence,
											but sure, they're
not particularly relevant,
											they're not particularly useful.
											It's easy to write an emotional,
unstructured account of what happened -
											understandable because
it's an emotional experience -
											but those might not actually be
the details that matter later on
											for an investigation.
									","
											Por fim, garantam que
o que estão a escrever é relevante.
											Muitas vezes, vemos que as pessoas
publicam mensagens no Facebook,
											produzem provas datadas,
											mas que não são relevantes,
											não são úteis.
											É fácil escrever um relato emotivo,
desestruturado do que aconteceu
											— é compreensível, porque é
uma experiência emotiva —
											mas os pormenores registados
podem não ser os mais úteis
											para uma investigação posterior.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Write down this list.
											I want you to keep track of this
and simply fill in the blanks.
											First of all, what happened?
											In as much detail as possible,
											describe the situation,
											and do it on the day it happened
if at all possible.
											Second, who was there?
											Were there any witnesses?
											This becomes crucial potentially later on.
											What exact time and date did this happen?
											What location? Where did this happen?
											Who did you tell after the event?
											How did it make you feel
during and after it happened?
											And is there any other evidence
such as WhatsApps, photos or emails
											that might lend
more credibility to your case.
											These are all details that are incredibly
easy to record contemporaneously
											but are also incredibly easy
to forget later on.
											Humans, according to research,
often overestimate their ability
											to remember important
emotional details later on.
											Assume that you're going to forget.
											Assume you have to write it down.
									","
											Tomem nota desta lista.
											Memorizem isto e limitem-se
a preencher os espaços em branco.
											Primeiro, ""O que aconteceu?""
											Com o maior pormenor possível,
descrevam a situação
											e façam-no no dia em que ocorreu,
se for possível.
											Segundo, ""Quem estava ali?""
											Houve testemunhas?
											Isto, pode vir a ser
fundamental, posteriormente.
											""Que horas eram e em que data"" aconteceu?
											""Em que sítio?"" Onde é que aconteceu?
											""A quem contaram"" depois do ocorrido?
											""Como se sentiram"" durante
e depois do ocorrido?
											""Há qualquer outra prova"",
como WhatsApps, fotos ou ""emails""
											que possam dar maior credibilidade
ao vosso caso?
											Estes são pormenores
extremamente fáceis de registar na altura
											mas também extremamente fáceis
de esquecer, posteriormente.
											As pessoas, segundo a investigação,
sobrestimam a sua capacidade
											de recordar mais tarde 
pormenores emotivos importantes.
											Reconheçam que se vão esquecer.
											Reconheçam que têm de os anotar.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Now, these three pieces of advice
are a good start,
											but of course they don't overcome
a lot of the other barriers to reporting.
											According to the Equality
and Human Rights Commission,
											which published a report in 2018,
											there's one key recommendation
to overcome some of the other fears
											often associated with reporting
these kinds of incidents to your employer.
											One piece of advice that they made?
											Have an online, anonymous reporting tool.
											Only that way, they say,
											can you truly overcome many
of the fears associated with reporting.
									","
											Estes três conselhos são um bom começo,
											mas não deitam abaixo muitas
das outras barreiras para a denúncia.
											Segundo a Comissão para a Igualdade
e os Direitos Humanos
											que publicou um relatório em 2018,
											há uma recomendação fundamental
para ultrapassar alguns dos receios
											muitas vezes associados à denúncia
deste tipo de incidentes ao nosso patrão.
											Um conselho que eles dão?
											Arranjem uma ferramenta de denúncia
anónima, ""online"".
											Só dessa forma, segundo dizem,
											é possível ultrapassar muitos dos receios
associados à denúncia.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Now, in line with this,
											and informed by what
was happening all around me
											and taking and applying
the memory science,
											the science I had been doing
for many years,
											I sat down with a number of people
											and we together created TalkToSpot.com.
											Spot is an online,
anonymous reporting tool
											that helps you record and report
workplace harassment and discrimination.
											It allows you to do it anonymously,
											it allows you to do it for free,
											and it's completely evidence-based.
											You don't have to talk to a person,
											there's no fear of judgment,
											and you can do it
whenever and wherever you need.
									","
											Nessa conformidade,
											e munida das informações
do que acontecia à minha volta,
											aplicando a ciência da memória,
											a ciência que eu praticava
há muitos anos,
											reuni com uma série de pessoas
											e, em conjunto, criámos o TalkToSpot.com.

											""Spot"" é uma ferramenta
de denúncia anónima ""online""
											que vos ajuda a registar e a denunciar
o assédio e a discriminação laboral.
											Permite-vos fazê-lo anonimamente.
											Permite-vos fazê-lo gratuitamente
											e é totalmente baseado em provas.
											Não têm de falar com uma pessoa,
											não há receio de serem julgados,
											podem fazê-lo quando e onde precisarem.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Now you have the power to walk through
an evidence-based memory interview.
											Now, this is called a cognitive interview.
											This is the same technique that police use
when they're doing their job properly.
											So best-case scenarios:
											people who are being asked
about important emotional events
											are being asked in line
with the cognitive interview.
											Now, this walks you through
all the relevant information
											so that at the end,
after you've talked to the bot -
											which is an automatic messaging system -
											after you've talked to the bot,
											it generates a PDF record
that's time-stamped and securely signed
											that you can keep for yourself as evidence
in case you want to share it later,
											or you can submit it
to your employer right away.
											And in line with recommendations,
											you can submit it
to your employer anonymously.
											But a reporting tool is only as useful
as the audience that's listening.
											So if your employer
is truly committed to change,
											we've decided to also offer them
the tool to respond.
											So if organizations work with us
and are truly committed to doing something
											about workplace harassment
and discrimination,
											they're also able to respond to you
even if you've chosen to stay anonymous.
											We think it's important that you can work
together with your employer
											to tackle this issue.
									","
											Depois, podem passar por uma entrevista
baseada na memória.
											Chama-se uma entrevista cognitiva.
											É a mesma técnica que a polícia usa
quando fazem o seu trabalho bem feito.
											Cenários dos melhores processos:
											as pessoas interrogadas
sobre importantes ocorrências emotivas.
											são interrogadas em linha
com a entrevista cognitiva.
											Isso orienta-vos por todas
as informações relevantes
											e, portanto, no final,
depois de terem falado para o robô
											— que é um sistema
automático de mensagens —
											depois de terem falado para o robô,
											este gera um registo em PDF
que é datado e assinado em segurança
											e que podem guardar como prova
no caso de quererem partilhá-lo,
											ou podem entregá-lo 
ao vosso patrão imediatamente.
											De acordo com as recomendações,
											podem entregá-lo ao vosso patrão
anonimamente.
											Mas uma ferramenta de denúncia
											só é útil se o destinatário
lhe prestar atenção.
											Se o vosso patrão estiver
empenhado em mudar,
											decidimos proporcionar-lhe também
a ferramenta para ele responder.
											Se as organizações trabalharem convosco
											e estiverem empenhadas
em fazer qualquer coisa,
											quanto ao assédio e discriminação 
no local de trabalho,
											também poderão responder-vos
											mesmo que vocês tenham optado
por ficarem anónimos.
											Pensamos que é importante poderem
trabalhar com o vosso patrão
											para resolverem este problema.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											We think that everybody wins
when we bring light into this dark issue.
											Whether it happens to you
or to someone you know,
											recording and reporting what happened
											can really improve
how we talk about these issues.
											And if you're an organization,
											this is a call to give
your employees access
											to better and more effective
reporting mechanisms.
											We know that the current methods
that are used in most organizations
											don't work effectively.
											It's time to change that if you're
committed to inclusion and diversity.
											It's time for us
to celebrate our diversity.
											It's time for us to give a voice
											to those who have for too long
been denied one.
											It's time for us to celebrate
those who come forward,
											even if they feel
they need to stay anonymous -
											to stay masked to do so.
											It's time for a reporting revolution.
									","
											Pensamos que toda a gente lucra
											quando trazemos à luz
este problema sombrio.
											Quer aconteça convosco
ou com alguém que conheçam,
											registar e denunciar o que aconteceu
											pode melhorar a forma
como falamos destes problemas.
											E, se forem uma organização,
											isto é um apelo para que deem acesso
aos vossos empregados
											a mecanismos de denúncia
melhores e mais eficazes.
											Sabemos que os métodos atuais
que se usam na maioria das organizações
											não funcionam de modo eficaz.
											É altura de mudar isso, se estiverem
empenhados na inclusão e na diversidade.
											É altura de celebrarmos
a nossa diversidade.
											É altura de darmos voz
											àqueles a quem essa voz foi negada,
durante tanto tempo.
											É altura de homenagearmos
aqueles que deram o primeiro passo,
											mesmo que decidam
manterem-se no anonimato
											— de se disfarçarem para o fazer.
											É altura duma revolução na denúncia.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											Thank you.
									","
											Obrigada.
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
											(Applause)
									","
											(Aplausos)
									",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
"
","
",How memory science can help fight harassment,Julia Shaw,9:41,"technology,science,sexual violence,memory,women,work"
