en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(gülmeler)
									","
											(Lachen)
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											and they ask me what I work on and I say, ""consciousness,""
											their eyes don't glaze over — their lips curl into a snarl.
									","
											y me preguntan sobre qué trabajo y digo ""la conciencia"",
											sus ojos no se ponen vidriosos... pero sus labios hacen una mueca de disgusto.
									","
											e eles me perguntam em que é que trabalho,
eu respondo ""consciência"",
											eles não ficam com um olhar vitrificado
— ficam com a boca de lado.
									","
											ve bana ne uzerinde calistigimi sorduklarinda ve bilinç olduğunu söylüyorum,
											sıkkın gözlerle bakmıyorlar. Dudak büküp homurdanıyorlar.
									","
											und sie mich fragen, woran ich arbeite, und ich sage: „Bewusstsein“,
											dann werden ihre Augen nicht gläsern - ihre Lippen verziehen sich zu einem Knurren.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(gülmeler)
									","
											(Lachen)
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											And I get hoots of derision and cackles and growls
											because they think, ""That's impossible! You can't explain consciousness.""
											The very chutzpah of somebody thinking
											that you could explain consciousness is just out of the question.
									","
											y recibo carcjadas de burla y risitas y refunfuños
											porque piensan, ""¡eso es imposible! No se puede explicar la conciencia.""
											¡Qué descaro de que alguien crea
											que se puede explicar la conciencia cuando es totalmente imposible!
									","
											E recebo em troca berros de troça,
gargalhadas e grunhidos
											porque eles pensam:
											""Isso é impossível!
Não se consegue explicar a consciência.""
											A audácia insolente de alguém que pensa
											que se pode explicar a consciência
está perfeitamente fora de questão.
									","
											ve alaycı kahkahalar, kıkırdamalar ve homurtularla karşılaşıyorum.
											Çünkü ""Bu imkansız! Bilinç açıklanamaz."" şeklinde düşünüyorlar.
											Birisinin, bilincin açıklanabilir olduğunu düşünmesi
											cüretini göstermesi bile kabul edilemez.
									","
											Und ich ernte Hohn, Spott und werde angefaucht,
											denn sie denken, „Das ist unmöglich! Bewusstsein kann man nicht erklären.“
											Dass jemand überhaupt die Chuzpe hat zu glauben,
											Bewusstsein ließe sich erklären, ist schlicht indiskutabel.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											My late, lamented friend Bob Nozick, a fine philosopher,
											in one of his books, ""Philosophical Explanations,""
											is commenting on the ethos of philosophy —
											the way philosophers go about their business.
											And he says, you know, ""Philosophers love rational argument.""
											And he says, ""It seems as if the ideal argument
											for most philosophers is you give your audience the premises
											and then you give them the inferences and the conclusion,
											and if they don't accept the conclusion, they die.
											Their heads explode."" The idea is to have an argument
											that is so powerful that it knocks out your opponents.
											But in fact that doesn't change people's minds at all.
									","
											Mi recientemente fallecido y añorado amigo Bob Nozick, un muy buen filósofo,
											en uno de sus libros ""Explicaciones Filosóficas,""
											comenta el ethos de la filosofía,
											y la forma en que los filósofos hacen sus cosas.
											Y dice, saben, ""los filósofos aman la argumentación racional"".
											Y añade, ""Parece que la discusión ideal
											para la mayoría de los filósofos es darle a su audiencia las premisas
											y luego darles las inferencias y la conclusión,
											y si no aceptan la conclusión, mueren.
											Sus cabezas explotan. ""La idea es tener un argumento
											que sea tan poderoso que noquee a tus oponentes.
											Pero la verdad es que eso no cambia la opinión de la gente para nada.
									","
											O meu, lamentavelmente falecido amigo,
Bob Nozick, excelente filósofo,
											num dos seus livros,
""Explicações Filosóficas"",
											comenta a ética da filosofia,
											a forma como os filósofos se comportam.
											E diz: ""Os filósofos adoram
argumentos racionais.
											""Parece que o argumento ideal
para a maioria dos filósofos
											é dar à audiência o contexto
											e depois dar os detalhes e a conclusão,
											e se eles não aceitam a conclusão,
então morrem.
											As suas cabeças explodem.""
											A ideia é ter um argumento tão poderoso
que acaba com quaisquer oponentes.
											Mas de facto isso não muda em nada
as ideias das pessoas.
									","
											Rahmetli arkadaşım, iyi bir felsefeci olan Bob Nozick
											""Felsefi Açıklamalar"" isimli bir kitabında | ç.n. ""Philosophical Explanations""
											felsefenin ahlak kuralları -filozofların işleri yürütüşleri-
											hakkında yorum yapıyor.
											Diyor ki; ""Filozoflar rasyonel tartışmaları çok sever.""
											ve devam ediyor ; ""Filozoflar için ideal bir tartışma,
											dinleyicilerinize önermelerde bulunmanız ve
											onlara çıkarımlarınızı ve sonuçlarınızı vermenizmiş gibi görünüyor
											ve bu sonuçlar kabul edilmezse ölüyorlar.
											Kafaları patlıyor."" Bir tartışmaya girmenin sebebi
											rakibinizi nakavt edecek kadar güçlü olmasıdır.
											Fakat aslında; bu, insanların fikirlerinde değişiklik yaratmaz.
									","
											Mein kürzlich verstorbener Freund Bob Nozick, ein ausgezeichneter Philosoph,
											macht in einem seiner Bücher, „Philosophische Erklärungen“,
											eine Bemerkung zum Ethos der Philosophie —
											zur Art und Weise, wie die Philosophen ihrer Arbeit nachgehen.
											Und er sagt: „Philosophen lieben rationale Argumente.“
											Und er sagt: „Es scheint so, als wäre das ideale Argument
											für die meisten Philosophen dergestalt, dass man seinen Zuhörern die Prämissen gibt,
											als nächstes erhalten sie die logische Argumentation und die Schlussfolgerung
											und falls sie die Schlussfolgerung nicht akzeptieren, nun, dann sterben sie.
											Ihr Kopf explodiert.“ Man geht davon aus, ein so schlagkräftiges Argument
											zur Verfügung zu haben, dass es unser Gegenüber außer Gefecht setzt.
											In Wahrheit ändert so etwas die Ansicht der Leute überhaupt nicht.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											It's very hard to change people's minds
											about something like consciousness,
											and I finally figured out the reason for that.
											The reason for that is that everybody's an expert on consciousness.
											We heard the other day that everybody's got a strong opinion about video games.
											They all have an idea for a video game, even if they're not experts.
											But they don't consider themselves experts on video games;
											they've just got strong opinions.
											I'm sure that people here who work on, say, climate change
											and global warming, or on the future of the Internet,
											encounter people who have very strong opinions
											about what's going to happen next.
											But they probably don't think of these opinions as expertise.
											They're just strongly held opinions.
											But with regard to consciousness, people seem to think,
											each of us seems to think, ""I am an expert.
											Simply by being conscious, I know all about this.""
											And so, you tell them your theory and they say,
											""No, no, that's not the way consciousness is!
											No, you've got it all wrong.""
											And they say this with an amazing confidence.
									","
											Es muy difícil cambiar la opinión de la gente
											sobre algo como la conciencia,
											y finalmente comprendí el porqué de este fenómeno.
											La razón es que todos somos expertos sobre la conciencia
											El otro día escuchamos que todo el mundo tiene una opinión fuerte sobre los videojuegos.
											Todos tienen una idea para un videojuego, aunque no sean expertos.
											Pero ellos no se consideran expertos en videojuegos,
											simplemente tienen opiniones fuertes.
											Estoy seguro que la gente presente que trabaja en, digamos, el cambio climático
											y el calentamiento global, o sobre el futuro de internet,
											se encuentra con gente que tiene opiniones muy fuertes
											acerca de lo que va a pasar en el futuro cercano.
											Pero probablemente no creen que son opiniones expertas.
											Sólo expresan convicciones profundas.
											Pero en relación a la conciencia, la gente parece pensar,
											cada uno de nosotros parece pensar, ""Yo soy un experto.
											Simplemente por estar consciente, lo sé todo sobre esto.""
											Y así, uno les cuenta su teoría y ellos dicen,
											""¡No, no, la conciencia no es así!
											No, estás completamente equivocado.""
											Y lo dicen con una seguridad increible.
									","
											É muito difícil mudar as ideias de alguém
sobre algo como a consciência,
											e eu finalmente percebi
qual é a razão para isso.
											A razão é que toda a gente
é especialista em consciência.
											Ouvimos no outro dia que toda a gente
tem opiniões fortes sobre jogos de vídeo.
											Todos têm uma ideia sobre o assunto,
mesmo não sendo especialistas.
											Mas não se consideram especialistas
em jogos de vídeo,
											apenas têm opiniões fortes.
											Certamente que os que trabalham,
digamos, na alteração do clima
											e no aquecimento global,
ou sobre o futuro da Internet,
											encontram pessoas
que têm opiniões muito fortes
											sobre o que se vai passar a seguir.
											Mas eles provavelmente não pensam
que têm opiniões competentes.
											São apenas opiniões fortemente defendidas.
											Mas em relação à consciência,
toda a gente parece pensar,
											cada um de nós parece pensar:
""Sou um especialista.
											""Como sou consciente,
sei tudo sobre o assunto.""
											Então, se lhes contarmos
a nossa teoria, eles respondem:
											""Não, a consciência não é assim!
											""Não, você está completamente errado.""
											E dizem isto
com uma confiança extraordinária.
									","
											Sonuçta; bilinç gibi bir şey hakkında
											insanların fikrini değiştirmek çok zordur,
											ve bunun neden bu kadar zor olduğunu sonunda anladım.
											Bunun nedeni, herkesin bilinç konusunda bir uzman olması.
											Geçtiğimiz gün herkesin bilgisayar oyunları hakkında sağlam bir görüşü olduğunu öğrendik.
											Uzman olmasalar bile herkesin bu oyunlar hakkinda bir fikri var.
											Fakat kendilerini uzman olarak görmüyorlar,
											sadece sağlam fikirleri var.
											Eminim ki burada, mesela; iklim değişikliği ve küresel ısınma
											veya internetin geleceği üzerine çalışanlar, bu konularda
											bir sonraki gelişmenin ne olacağı hakkında
											güçlü fikirleri olan insanlarla karşılaşmışlardır.
											Fakat muhtemelen bu fikirlerin uzman olduğunu düşünmüyorlar.
											Sadece bu fikirlerine içten inanıyorlar.
											Ancak konu bilinç olunca; insanlar,
											her birimiz ""Ben uzmanım. Basitçe bilinçli olarak
											bu konuda her şeyi biliyorum."" diye düşünüyor gibiyiz.
											ve onlara teorinizi anlattiginizda;
											""Hayır, hayır, bilinç o şekilde değildir.
											Hayir, tamamen yanlış anlamışsınız."" diyorlar.
											Ve bunu inanilmaz bir kararlilikla soyluyorlar.
									","
											Es ist sehr schwierig, die Ansichten der Leute
											über so etwas wie das Bewusstsein zu verändern,
											und endlich fand ich auch den Grund dafür.
											Der Grund liegt darin, dass jeder ein Experte für Bewusstsein ist.
											Am vorigen Tag erfuhren wir, dass alle feste Ansichten über Videospiele haben.
											Sie alle haben eine Idee für ein Videospiel, auch wenn sie keine Experten sind.
											Aber sie halten sich selbst nicht für Experten für Videospiele,
											sie haben einfach feste Meinungen.
											Ich bin sicher, dass Leute hier, die, sagen wir, über Klimaveränderung
											und globale Erwärmung arbeiten oder über die Zukunft des Internets,
											andere Leute treffen, die sehr feste Ansichten haben,
											was als nächstes geschehen wird.
											Aber sie halten diese Ansichten wahrscheinlich nicht für Fachwissen.
											Es sind einfach nur feste Ansichten.
											Was jedoch das Bewusstsein betrifft, da scheinen die Leute zu denken,
											und wir alle denken so: „Ich bin ein Experte.
											Einfach weil ich ein Bewusstsein habe, weiß ich alles darüber.“
											Dann erkläre ich ihnen meine Theorie, und sie antworten,
											„Nein, nein, Bewusstsein ist etwas ganz anderes!
											Nein, Sie haben das völlig falsch verstanden.“
											Sie sagen dies mit einer erstaunlichen Gewissheit.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											And so what I'm going to try to do today
											is to shake your confidence. Because I know the feeling —
											I can feel it myself.
											I want to shake your confidence that you know your own innermost minds —
											that you are, yourselves, authoritative about your own consciousness.
											That's the order of the day here.
									","
											Así que lo que intentaré hacer hoy
											es perturbar su confianza. Porque conozco la sensación...
											La puedo sentir en mí mismo
											Quiero perturbar su confianza de que conocen lo más íntimo de sus mentes...
											y de que pueden hablar con autoridad sobre sus propias conciencias.
											Esa es la orden del día aquí.
									","
											Portanto, hoje vou tentar
abalar a vossa confiança.
											Porque conheço a sensação.
											Eu próprio a sinto.
											Quero abalar a vossa confiança
											de que conhecem o interior
profundo da vossa mente
											de que vocês são uma autoridade
quanto à vossa consciência.
											É esta a ordem do dia.
									","
											Ve bu gun yapmaya calisacagim sey
											özgüveninizi kırmak olacak. Çünkü bu hissi biliyorum,
											kendim de hissedebiliyorum.
											En dipteki düşüncelerinizi bildiğiniz; sizin, kendi bilinciniz hakkında
											yetkin olduğunuz konusundaki güveninizi kırmak istiyorum.
											Bugünün amacı bu şekilde.
									","
											Was ich also heute zu tun gedenke,
											ist, an Ihrer Gewissheit zu rütteln. Denn ich kenne das Gefühl —
											Ich fühle es selbst.
											Ich will Ihre Selbstsicherheit, alles über Ihr innerstes Wesen zu wissen, untergraben —
											dass Sie selbst ein Fachmann in Sachen eigenes Bewusstsein sind.
											Darüber will ich heute sprechen.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											Now, this nice picture shows a thought-balloon, a thought-bubble.
											I think everybody understands what that means.
											That's supposed to exhibit the stream of consciousness.
											This is my favorite picture of consciousness that's ever been done.
											It's a Saul Steinberg of course — it was a New Yorker cover.
											And this fellow here is looking at the painting by Braque.
											That reminds him of the word baroque, barrack, bark, poodle,
											Suzanne R. — he's off to the races.
											There's a wonderful stream of consciousness here
											and if you follow it along, you learn a lot about this man.
											What I particularly like about this picture, too,
											is that Steinberg has rendered the guy
											in this sort of pointillist style.
									","
											Ahora, esta bonita imagen muestra una globo de pensamiento. Una burbuja de pensamiento.
											Creo que todo el mundo entiende lo que esto significa.
											Se supone que muestra el flujo de nuestra conciencia.
											Esta es mi representación favorita de la conciencia que se haya hecho jamás.
											Es de Saul Steinberg, por supuesto... fue portada del New Yorker.
											Y este tipo aquí esta mirando el cuadro de Braque.
											Eso le recuerda a la palabra barroco, barro, perro, caniche,
											Suzanne R. y se va a las carreras.
											Aquí hay un flujo de conciencia magnífico
											y si lo siguen, aprenden mucho sobre este hombre.
											Lo que también me gusta en particular de este dibujo
											es que Steinberg ha presentado a este hombre
											en un estilo algo puntillista.
									","
											Esta bonita imagem mostra
um balão de pensamento.
											Acho que toda a gente percebe
do que se trata.
											É suposto exibir o fluxo de consciência.
											Esta é a minha imagem favorita
sobre a consciência.
											É uma Saul Steinberg claro,
foi capa do The New Yorker.
											E este fulano aqui está a olhar
para uma pintura de Braque
											que lhe lembra as palavras barroco,
barraca, latido, cachorro,
											Suzanne R. — ele está à deriva.
											É uma maravilhosa corrente de consciência
											e, se a seguirmos, aprendemos muito
sobre este homem.
											O que eu gosto particularmente
nesta imagem, também,
											é Steinberg ter desenhado o homem
											utilizando esta espécie
de estilo pontilhado,
									","
											Şimdi, bu güzel resimde bir düşünce balonu var. Bir baloncuk.
											Sanırım herkes bunun ne anlama geldiğini biliyor.
											Bunun zihinden geçenleri olduğu gibi anlatması gerekiyor.
											Bu, bence bilinç hakkında yapılmış en iyi resim.
											Tabi, bu bir Saul Steinberg. New Yorker'da kapak olmuştu.
											Buradaki arkadaş Braque'ın bir resmine bakıyor.
											ve resim ona barok, baraka, barka, kaniş ve
											Suzanne R. kelimelerini hatırlatıyor. Çok da heyecanlanıyor.
											Burada tamamen saf ve olduğu gibi bir zihin var.
											ve takip etmeye devam ederseniz, bu adamı daha yakından tanıyabilirsiniz.
											Bu resimde özellikle hosuma giden diğer bir bölüm de;
											Steinberg'in bu adamı
											noktacı bir tarzda yapmis olmasi.
									","
											Dieses hübsche Bild zeigt eine Sprechblase. Eine Gedanken-Sprechblase.
											Ich denke, alle verstehen, was das bedeutet.
											Es soll den Bewusstseinsstrom abbilden.
											Dies ist für mich das beste Bild, das je vom Bewusstsein gemacht wurde.
											Es ist offensichtlich ein Saul Steinberg — es war ein Titelblatt des „New Yorker“.
											Und dieser Mann hier schaut ein Bild von Braque an.
											Es erinnert ihn an das Wort barock, Barracke, bellen, Pudel,
											Suzanne R. — und schon hat er sich verlaufen.
											Da ist ein wunderbarer Bewusstseinsstrom,
											und wenn Sie ihm folgen, lernen Sie einiges über den Mann.
											Was mir an diesem Bild auch ganz besonders gefällt:
											Steinberg hat den Mann
											in einem pointilistischen Stil wiedergegeben.
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
											Which reminds us, as Rod Brooks was saying yesterday:
											what we are, what each of us is — what you are, what I am —
											is approximately 100 trillion little cellular robots.
											That's what we're made of.
											No other ingredients at all. We're just made of cells, about 100 trillion of them.
											Not a single one of those cells is conscious;
											not a single one of those cells knows who you are, or cares.
											Somehow, we have to explain
											how when you put together teams, armies, battalions
											of hundreds of millions of little robotic unconscious cells —
											not so different really from a bacterium, each one of them —
											the result is this. I mean, just look at it.
											The content — there's color, there's ideas, there's memories,
											there's history. And somehow all that content of consciousness
											is accomplished by the busy activity of those hoards of neurons.
											How is that possible? Many people just think it isn't possible at all.
											They think, ""No, there can't be any
											sort of naturalistic explanation of consciousness.""
									","
											Lo que nos recuerda, como Rod Brooks decía ayer,
											que lo que somos, lo que cada uno de nosotros es, lo que ustedes son, lo que yo soy...
											es aproximadamente 100 billones de robots celulares.
											Eso es de lo que estamos hechos.
											No hay ningún otro ingrediente. Estamos hechos sólo de células, alrededor de 100 billones de ellas.
											Ninguna de esas células es consciente,
											ninguna de esas células sabe quien eres tú, ni le importa.
											De algún modo, tenemos que explicar
											cómo cuando creas equipos, ejércitos, batallones
											de cientos de millones de pequeñas células robóticas inconscientes...
											en realidad, no muy diferente de una bacteria cada uno de ellos...
											el resultado es éste. ¡Mírenlo!
											El contenido: hay color, hay ideas, hay recuerdos,
											hay historia. Y de alguna manera todo ese contenido de la conciencia
											se consigue con la ajetreada actividad de esas hordas de neuronas.
											¿Cómo es posible? Mucha gente sencillamente cree, que no es posible en absoluto.
											Piensan, ""No, no puede haber ningún
											tipo de explicación naturalista de la conciencia"".
									","
											que nos lembra
— como disse Rod Brooks ontem —
											o que nós somos, o que cada um de nós é,
o que você é, o que eu sou,
											cerca de 100 biliões
de pequenas células robô.
											É disso que somos feitos.
Mais nenhum ingrediente.
											Somos feitos apenas de células,
cerca de 100 biliões delas.
											Nenhuma delas sozinha é consciente,
											nenhuma delas sabe quem nós somos,
nem se preocupa com isso.
											De certa forma, temos de explicar
											como quando formamos uma equipa,
um exército, um batalhão
											de centenas de milhões de pequenas
células robôs sem consciência
											— não muito diferentes de uma bactéria,
cada uma delas —
											o resultado é isto.
Quero dizer, olhem só para isto.
											O conteúdo — há cores, há ideias,
há memórias, há história.
											E seja como for,
todo esse conteúdo consciente
											é conseguido pelo trabalho árduo
dessa massa de neurónios.
											Como é isto possível? Muita gente acha
que é completamente impossível.
											Eles pensam: ""Não, não pode haver nenhuma
											""possível explicação naturalista
da consciência.""
									","
											Bunun bize hatırlattığı şey; Roy Brooks'un dün söylediği gibi;
											bizim, her birimizin -sizin,benim-
											yaklaşık 100 trilyon tane hücresel robottan ibaret olduğumuz.
											İşte bu, bizi meydana getiren şeydir.
											Başka hiç bir şeyden değil. Sadece hücrelerden oluşuyoruz, yaklaşık 100 trilyon tanesinden.
											Bir tek hücre bile bilinç sahibi değil.
											o hücrelerin hiçbiri sizin kim olduğunu bilmiyor veya umursamiyor.
											Bir şekilde açıklamak zorunda oldugumuz şey;
											nasıl oluyor da, her biri, bir bakteriden çok da farklı olmayan
											bilinçten yoksun küçük robotik hücrelerden oluşan
											takımları, orduları, timleri bir araya getirince
											sonuç bu oluyor. Yani, bir bakın.
											İçerikte renk var, fikirler var, hafıza var,
											tarih var, ve bir şekilde bilincin bütün içeriği
											bu değerli nöron gruplarının yoğun aktivitesi tarafından oluşturuluyor.
											Bu nasıl mümkün olabilir? Birçok insan mümkün olmadığını düşünüyor.
											""Hayır, bilincin hiç bir şekilde
											doğal bir açıklaması olamaz."" şeklinde düşünüyor.
									","
											Und das erinnert uns daran, was Rod Brooks gestern gesagt hat,
											dass das, was wir sind, was jeder von uns ist — was Sie, was ich bin —
											sind in etwa 100 Billionen kleine zelluläre Roboter.
											Daraus sind wir gemacht.
											Überhaupt keine anderen Bestandteile. Wir sind aus etwa 100 Billionen Zellen aufgebaut,
											Keine einzige dieser Zellen hat Bewusstsein,
											keine einzige weiß, wer Sie sind, oder kümmert sich darum.
											Wir müssen irgendwie erklären,
											dass, wenn man Teams, Armeen, Battallione zusammenstellt,
											aus einigen hundert Millionen kleinen roboterhaften, unbewussten Zellen —
											die sich alle gar nicht so sehr von einem Bakterium unterscheiden —
											dass dann dies das Resultat ist. Schauen Sie es sich an.
											Der Inhalt — da sind Farben, Ideen, Erinnerungen,
											da ist Geschichte. Und dieser ganze Bewusstseinsgehalt
											wird von der fleißigen Aktivität dieser Neuronenhorden vollbracht.
											Wie ist das möglich? Viele Leute glauben, es sei überhaupt nicht möglich.
											Sie denken: „Nein, es kann keine
											naturalistische Erklärung von Bewusstsein geben.“
									",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
"
","
","
","
","
",The illusion of consciousness,Dan Dennett,21:48,"brain,consciousness,culture,entertainment,illusion,self,visualizations"
