en,es,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											See, Cheryl explained
that for many of her kids,
											there were no meals on the weekends.
											No meals on Saturday.
											No meals on Sunday, either.
											So she cooked pasta
because she wanted to make sure
											she cooked something she knew
her children would eat.
											Something that would stick
to their ribs, she said.
											Something that would fill them up.
											Cheryl talked about how,
by the time Monday came,
											her kids' hunger pangs were so intense
											that they couldn't even begin
to think about learning.
											Food was the only thing on their mind.
											The only thing.
											And unfortunately, the stats —
they tell the same story.
									","
											Ella explicó que varios de sus niños
											no comían durante los fines de semana.
											No comían los sábados.
											Tampoco comían los domingos.
											Así que les preparaba pasta 
porque quería asegurarse de
											cocinar algo que los niños comerían.
											Algo que llenara sus estómagos, dijo.
											Algo que los saciara.
											Cuando llegaba el lunes,
											las punzadas de hambre 
en los niños eran tan fuertes
											que ni siquiera podían pensar en aprender.
											Lo único en lo que podían 
pensar era en comida.
											Solo en comida.
											Y lamentablemente, las estadísticas
cuentan la misma historia.
									","
											Cheryl a expliqué
que pour beaucoup de ses enfants,
											il n'y avait pas de repas le week-end.
											Pas de repas le samedi.
											Pas de repas le dimanche non plus.
											Alors elle cuisinait des pâtes
car elle voulait s'assurer
											de cuisiner quelque chose qu'elle savait
que ses enfants mangeraient.
											Quelque chose qui leur tiendrait
à l'estomac, disait-elle.
											Quelque chose qui les rassasierait.
											Mais, d'ici au lundi,
											la sensation de faim
de ses enfants était si intense
											qu'ils ne pensaient même pas à apprendre.
											La nourriture était la seule chose
à laquelle ils pensaient.
											La seule.
											Malheureusement, les statistiques
racontent la même histoire.
									","
											koche ich montags immer Nudeln.""
											Cheryl erklärte, dass viele ihrer Kinder
											am Wochenende keine Mahlzeiten bekommen.
											Keine Mahlzeit am Samstag.
											Auch keine Mahlzeit am Sonntag.
											Deshalb kochte sie Nudeln,
weil sie sicher gehen wollte,
											dass sie etwas kocht, 
was ihre Kinder essen würden.
											Etwas, das ""auf den Rippen bleibt"".
											Etwas, das sie satt macht.
											An den Montagen war der Hunger
ihrer Kinder so quälend,
											dass sie nicht einmal ans Lernen
denken konnten.
											Sie dachten nur ans Essen.
											Nur daran.
											Leider erzählen die Statistiken
dieselbe Geschichte.
									","
											Cheryl birçok çocuğunun hafta sonu
											hiç yemek yemediğini söyledi.
											Cumartesi yemek yok.
											Pazar günü de yemek yok.
											Bu yüzden çocuklarının
yiyeceğini bildiğinden
											emin olduğu bir şey pişirmek
istediği için makarna pişirdi.
											Onları tıka basa doyuracak bir şey, dedi.
											Depolarını dolduracak bir şey.
											Cheryl'in anlattığına göre,
Pazartesi günü geldiğinde
											çocukların açlık sancıları
o kadar şiddetleniyormuş ki,
											öğrenmeye bile başlayamıyorlarmış.
											Akıllarındaki tek şey yemek oluyormuş.
											Tek şey.
											Ve ne yazık ki ders notları da
aynı hikâyeyi anlatıyor.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											So, let's put this
into the context of a child.
									","
											Así que, ubiquemos esto
en el contexto de un niño.
									","
											Remettons cela en perspective
pour un enfant.
									","
											Sehen wir uns das mal im Zusammenhang an.
									","
											Buna bir çocuğun penceresinden bakalım.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											And we're going to focus on
											the most important meal
of the day, breakfast.
											Meet Allison.
											She's 12 years old,
											she's smart as a whip
											and she wants to be a physicist
when she grows up.
											If Allison goes to a school
that serves a nutritious breakfast
											to all of their kids,
											here's what's going to follow.
											Her chances of getting a nutritious meal,
											one with fruit and milk,
one lower in sugar and salt,
											dramatically increase.
											Allison will have a lower rate
of obesity than the average kid.
											She'll have to visit the nurse less.
											She'll have lower levels
of anxiety and depression.
											She'll have better behavior.
											She'll have better attendance,
and she'll show up on time more often.
											Why?
											Well, because there's a good meal
waiting for her at school.
											Overall, Allison is in much better health
											than the average school kid.
									","
											Y vamos a enfocarnos en
											la comida más importante 
del día, el desayuno.
											Les presento a Allison.
											Ella tiene 12 años,
											es muy inteligente
											y cuando sea grande quiere ser física.
											Si Allison va a una escuela
donde les sirven desayunos nutritivos
											a todos los niños,
											eso es lo que pasará.
											Sus oportunidades de obtener
un desayuno nutritivo,
											uno con frutas y leche,
más bajo en sal y azúcar,
											incrementarán de forma radical.
											Allison tendrá un índice de obesidad 
menor que el del niño promedio.
											Visitará menos a la enfermera.
											Sus niveles de ansiedad
y depresión serán más bajos.
											Su comportamiento será mejor.
											Será más puntual y su asistencia mejorará.
											¿Por qué?
											Bueno, porque le espera 
una buena comida en la escuela.
											En general, Allison tiene una mejor salud
											que el niño promedio de escuela
									","
											Nous allons nous concentrer
											sur le repas le plus important :
le petit-déjeuner.
											Voici Allison.
											Elle a 12 ans,
											elle est très intelligente,
											et veut devenir physicienne.
											Si Allison va dans une école
qui sert un petit-déjeuner nutritif
											à tous ses enfants,
											voici ce qui arrive.
											Ses chances d'avoir un repas nutritif
											avec un fruit, du lait,
moins de sucre et de sel,
											augmentent très fortement.
											Comparée à un autre enfant,
Allison aura moins de risques d'obésité,
											aura moins besoin
d'aller voir l'infirmière,
											présentera moins d'anxiété
et de dépression,
											aura un meilleur comportement,
											sera plus présente en cours
et sera à l'heure plus souvent.
											Pourquoi ?
											Parce qu'un bon repas l'attend à l'école.
											Globalement, Allison est
en bien meilleure santé
											que l'élève moyen.
									","
											Konzentrieren wir uns

											auf die wichtigste Mahlzeit
des Tages, das Frühstück.
											Das ist Allison.
											Sie ist 12 Jahre alt.
											Sie ist sehr gescheit
											und möchte Physikerin werden,
wenn sie groß ist.
											Wenn Allison auf eine Schule geht,
											die all ihren Kindern
ein nahrhaftes Frühstück anbietet,
											kommt das dabei heraus:
											Ihre Aussichten, eine nahrhafte Mahlzeit
											mit Obst und Milch,
geringem Zucker- und Salzgehalt
											zu bekommen, steigen sprunghaft an.
											Allison wird weniger unter Fettleibigkeit
leiden als das durchschnittliche Kind.
											Sie muss seltener zur Krankenschwester.
											Sie wird weniger Ängste 
und Depressionen haben.
											Sie wird sich besser verhalten.
											Sie wird öfter in der Schule erscheinen
und pünktlicher sein.
											Warum?
											Weil in der Schule
eine gute Mahlzeit auf sie wartet.
											Insgesamt ist Allison sehr viel gesünder
											als das durchschnittliche Schulkind.
									","
											Günün en önemli öğününe odaklanacağız,
											yani kahvaltıya.
											Allison'la tanışın.
											Kendisi 12 yaşında,
											tam bir akıl küpü
											ve büyüdüğünde fizikçi olmak istiyor.
											Eğer Allison, tüm çocuklarına
besleyici bir kahvaltı sunan
											bir okula giderse,
											işte şunlar olacak:
											Besleyici bir yemek yeme şansı
											- meyve ve süt olan,
şekeri ve tuzu az olan -
											dramatik bir şekilde artıyor.
											Allison'un obez olma ihtimali ortalama bir
çocuğa göre daha az olacak.
											Hemşireyi daha az görmesi gerekecek.
											Endişe ve depresyon düzeyleri
daha düşük olacak.
											Daha iyi bir davranışı olacak.
											Derse katılımı daha iyi olacak
ve okula daha çok zamanında gelecek.
											Neden?
											Çünkü okulda onu iyi bir yemek bekliyor.
											Genel olarak, Allison
ortalama bir öğrenciden
											daha sağlıklı olacak.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											So what about that kid
											who doesn't have a nutritious
breakfast waiting for him?
											Well, meet Tommy.
											He's also 12. He's a wonderful kid.
											He wants to be a doctor.
											By the time Tommy is in kindergarten,
											he's already underperforming in math.
											By the time he's in third grade,
											he's got lower math and reading scores.
											By the time he's 11,
											it's more likely that Tommy will have
to have repeated a grade.
											Research shows that kids
who do not have consistent nourishment,
											particularly at breakfast,
											have poor cognitive function overall.
									","
											¿Y qué sucede con ese niño
											a quien no le espera 
un desayuno nutritivo?
											Bien, les presento a Tommy.
											También tiene 12. Es un niño maravilloso.
											Y quiere ser médico.
											Cuando estaba en el jardín infantil,
											mostraba bajo rendimiento en matemáticas.
											Cuando estaba en tercer grado,
											obtenía notas más bajas 
en matemáticas y lectura.
											Cuando tenía 11,
											era muy probable que Tommy
ya hubiera repetido un grado.
											Las investigaciones muestran que
los niños que no se alimentan,
											sobre todo en el desayuno,
											generalmente tienen
malas funciones cognitivas
									","
											Qu'en est-il de cet enfant
											qui n'a pas de petit-déjeuner
nutritif qui l'attend ?
											Voici Tommy.
											Il a aussi 12 ans, c'est un enfant génial.
											Il veut être médecin.
											A l'entrée de Tommy en maternelle,
											il a déjà des résultats
inférieurs à la moyenne.
											Lorsqu'il rentre en CE2,
											il a des mauvaises notes en math
et ne lit pas bien.
											A ses 11 ans,
											il y a de grandes chances
que Tommy doive redoubler.
											D'après les recherches, les enfants
sans alimentation régulière,
											surtout de petit-déjeuner,
											ont globalement une mauvaise
fonction cognitive.
									","
											Was ist mit dem Kind,
											für das kein nahrhaftes Frühstück
bereit steht?
											Das ist Tommy.
											Er ist auch 12 Jahre alt
und ein wunderbares Kind.
											Er möchte Arzt werden.
											Im Kindergarten schneidet er im Rechnen
											bereits unterdurchschnittlich ab.
											In der dritten Klasse
											schneidet er beim Rechnen 
und Lesen schlechter ab.
											Mit 11 Jahren
											muss Tommy wahrscheinlich
eine Klasse wiederholen.
											Studien zeigen, dass Kinder
ohne regelmäßige Mahlzeiten,
											vor allem ohne Frühstück,
											kognitiv insgesamt schlechter abschneiden.
									","
											Peki ya,
											besleyici bir kahvaltısı
olmayan çocuktan ne haber?
											Tommy ile tanışın.
											O da 12 yaşında. Harika bir çocuk.
											Doktor olmak istiyor.
											Tommy anaokulundayken bile
											matematik performansı düşük.
											Üçüncü sınıftayken
											matematik ve okuma notları daha düşük.
											11 yaşına geldiğinde
											Tommy'nin sınıf tekrarı yapması
daha muhtemel.
											Araştırmalar düzenli
beslenmeyen çocukların
											- özellikle de kahvaltı -
											genel bilişsel fonksiyonlarının
zayıf olduğunu gösteriyor.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											So how widespread is this problem?
											Well, unfortunately, it's pervasive.
											Let me give you two stats
											that seem like they're on opposite
ends of the issue,
											but are actually two sides
of the same coin.
											On the one hand,
											one in six Americans are food insecure,
											including 16 million children —
almost 20 percent —
											are food insecure.
											In this city alone, in New York City,
											474,000 kids under the age of 18
face hunger every year.
											It's crazy.
											On the other hand,
											diet and nutrition is the number one cause
of preventable death and disease
											in this country, by far.
											And fully a third of the kids
that we've been talking about tonight
											are on track to have diabetes
in their lifetime.
											Now, what's hard
to put together but is true
											is that, many times,
these are the same children.
											So they fill up on the unhealthy
and cheap calories
											that surround them in their communities
and that their families can afford.
											But then by the end of the month,
											food stamps run out
or hours get cut at work,
											and they don't have the money
to cover the basic cost of food.
									","
											¿Y qué tan extendido está este problema?
											Bueno, lamentablemente, 
bastante extendido.
											Les daré dos estadísticas
											que parecen estar en un extremo
y en el otro del problema,
											pero en realidad son dos caras
de una misma moneda
											Por un lado,
											uno de cada seis estadounidenses 
sufre inseguridad alimentaria,
											lo que incluye a 16 millones de niños.
											Casi el 20% sufre inseguridad alimentaria.
											Solo aquí en la ciudad de Nueva York,
											474 000 niños menores de 18 años
se enfrentan al hambre cada año.
											Es una locura.
											Por el otro lado,
											la nutrición es la razón principal para 
prevenir de la muerte y las enfermedades
											en este país de forma considerable.
											Y todo un tercio de los niños
de los que hemos hablado esta noche
											corre el riesgo de padecer diabetes
en algún momento de su vida.
											Bien, es difícil llegar 
a una conclusión tan cierta:
											muchas veces, estos son los mismos niños.
											Se atiborran con calorías malas y baratas
											que tienen a su alrededor y están 
al alcance del bolsillo de la famila.
											Pero luego, a fin de mes
											se acaban los cupones de alimentos
o se reducen las horas de trabajo,
											y no tienen dinero para cubrir 
los gastos básicos de alimentos.
									","
											A quel point ce problème est-il répandu ?
											Malheureusement, il est généralisé.
											Je vais énoncer deux chiffres
											qui semblent être
les extrémités opposées du problème,
											mais qui sont les deux facettes
du même problème.
											D'un autre côté,
											un Américain sur six
souffre d'insécurité alimentaire,
											y compris 16 millions d'enfants,
soit près de 20%,
											en sont atteints.
											Dans la ville de New York uniquement,
											474 000 enfants de moins de 18 ans
n'ont rien à manger tous les jours.
											C'est fou.
											D'un autre côté,
											le régime et la nutrition
sont la première cause
											de maladies et morts pouvant être évitées
											dans ce pays, et de loin.
											Un tiers des enfants
dont nous avons parlé aujourd'hui
											auront du diabète.
											Cela est difficile à imaginer
mais c'est vrai,
											souvent, ce sont les mêmes enfants.
											Ils se rassasient de calories
malsaines et peu chères
											qui les entourent dans leur communauté
et qui sont abordables pour leur famille.
											Mais, à la fin du mois,
											les coupons alimentaires s'écoulent
ou les heures de travail diminuent
											et ils n'ont pas l'argent
pour couvrir le coût de la nourriture.
									","
											Wie verbreitet ist dieses Problem?
											Leider ist es allgegenwärtig.
											Ich möchte Ihnen zwei Statistiken zeigen,
											die wie zwei Gegensätze scheinen,
											aber eigentlich zwei Seiten
einer Medaille sind.
											Einerseits ist einer von sechs 
Amerikanern ernährungsunsicher,
											einschließlich 16 Millionen Kinder —
fast 20 Prozent —
											sind ernährungsunsicher.
											Allein in dieser Stadt, in New York City,
											hungern jedes Jahr 474 000 Kinder
unter 18 Jahren.
											Das ist verrückt.
											Andererseits ist die Ernährung bei Weitem
											die Hauptursache für vermeidbare 
Todesfälle und Krankheiten in diesem Land
											Ein ganzes Drittel der Kinder,
über die wir heute Abend sprechen,
											sind auf dem besten Weg,
einmal Diabetes zu bekommen.
											Es ist schwer zu begreifen,
aber es stimmt:
											In vielen Fällen handelt es sich
um dieselben Kinder.
											Sie stopfen sich mit ungesunden
und billigen Kalorien voll,
											die in ihrer Gemeinschaft verbreitet sind
											und die sich ihre Familien leisten können.
											Aber am Ende des Monats
											gehen die Essensmarken aus
oder Arbeitsstunden werden gestrichen.
											Sie haben kein Geld mehr,
um das Essen zu bezahlen.
											Aber wir sollten dieses Problem
lösen können, nicht wahr?
									","
											Peki bu sorun ne kadar yaygın?
											Ne yazık ki çok yaygın.
											Size sorunun
											iki farklı ucu gibi gözüken
ama aslında aynı paranın
											iki yüzü olan iki istatistik sunayım.
											Bir tarafta
											altı Amerikalı'dan biri
açlık tehdidi altında.
											Bu sayıya 16 milyon çocuk
- neredeyse yüzde 20 -
											açlık tehdidi altında.
											Sadece New York Şehri'nde
											18 yaşın altındaki 474 bin çocuk 
her yıl açlıkla yüz yüze.
											Bu çılgınca.
											Diğer tarafta
											gıda ve beslenme bu ülkedeki
önlenebilir ölüm ve hastalıkların
											açık ara bir numaralı sebebi.
											Bu akşam konuştuğumuz
çocukların tam üçte biri
											şeker hastası olma yolunda ilerliyor.
											Toparlaması zor ama doğru olan şey
											çoğu zaman bunların aynı çocuklar olması.
											Çevrelerinde olan ve
ailelerinin karşılayabildiği
											sağlıksız ve az kalorili şeylerle
kendilerini doyuruyorlar.
											Ama sonra, ayın sonunda
											yardımla alınan gıdalar bitiyor
veya işteki saatleri kesiliyor
											ve temel besin ihtiyaçlarını
giderecek paraları olmuyor.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											But we should be able
to solve this problem, right?
											We know what the answers are.
											As part of my work at the White House,
we instituted a program
											that for all schools that had
40 percent more low-income kids,
											we could serve breakfast and lunch
to every kid in that school.
											For free.
									","
											Pero debemos ser capaces 
de resolver este problema ¿cierto?
											Sabemos cuáles son las respuestas.
											Cuando trabajé en la Casa Blanca
establecimos un programa
											con el que en cada escuela con 
40% de niños de bajos recursos
											se servía desayuno y almuerzo
para todos los niños de la escuela
											de forma gratuita.
									","
											Mais nous devrions pouvoir
régler ce problème, n'est-ce pas ?
											Nous connaissons les réponses.
											Dans le cadre de mon travail à la Maison
Blanche, nous avons instauré un programme
											pour que dans les écoles où 40% des
enfants viennent d'une famille modeste,
											nous puissions servir un petit-déjeuner
et un déjeuner à tous les enfants
											gratuitement.
									","
											Wir kennen die Antworten.
											Im Zuge eines Projekts im Weißen Haus
richteten wir ein Programm ein,
											mit dem wir an Schulen mit
mehr als 40 % Kindern
											aus einkommensschwachen Familien
											jedem Kind Frühstück und Mittagessen
gratis ausgeben können.
											Dieses Programm war 
unglaublich erfolgreich,
											weil wir damit eine schwierige
Barriere überwinden konnten,
									","
											Ama bu problemi çözebilmemiz
gerekiyor, değil mi?
											Cevapların ne olduğunu biliyoruz.
											Beyaz Saray'daki işimin bir kısmı olarak,
yüzde 40 daha fazla
											dar gelirli çocukların bulunduğu
tüm okullarda bir program başlattık
											ve bu okuldaki her çocuğa kahvaltı
ve öğle yemeği servisi yaptık.
											Ücretsiz.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											This program has been
incredibly successful,
											because it helped us overcome
a very difficult barrier
											when it came to getting kids
a nutritious breakfast.
											And that was the barrier of stigma.
											See, schools serve
breakfast before school,
											and it was only available
for the poor kids.
											So everybody knew who was poor
and who needed government help.
											Now, all kids, no matter how much
or how little their parents make,
											have a lot of pride.
											So what happened?
											Well, the schools that have
implemented this program
											saw an increase in math and reading
scores by 17.5 percent.
											17.5 percent.
											And research shows that when kids
have a consistent, nutritious breakfast,
											their chances of graduating
increase by 20 percent.
											20 percent.
											When we give our kids
the nourishment they need,
											we give them the chance to thrive,
											both in the classroom and beyond.
									","
											Este programa fue increíblemente exitoso
											porque nos ayudó a superar 
una barrera muy difícil
											al momento de dar a los niños
un desayuno nutritivo.
											Y esa era la barera del estigma.
											Las escuelas servían los desayunos
antes de empezar clases,
											y los desayunos eran solo 
para los niños pobres.
											Así que todos sabían quién era pobre 
y necesitaba ayuda del gobierno.
											Bien, todos los niños son muy orgullosos,
											sin importar lo mucho o poco 
que sus padres hagan por ellos.
											¿Y entonces qué pasó?
											Bueno, las escuelas que 
implementaron este programa
											vieron un incremento del 17.5% 
en las notas de matemáticas y lectura.
											17.5%.
											Y las investigaciones muestran que 
si los niños tienen un desayuno nutritivo,
											sus probabilidades de graduarse
incrementan un 20%.
											20%.
											Cuando les damos a nuestros niños
los nutrientes que necesitan,
											les damos la oportunidad de desarrollarse,
											en el salón de clases y más allá.
									","
											Ce programme a été un grand succès
											car il nous a aidés à surmonter
une barrière très difficile
											quand il s'agit que les enfants aient
un petit-déjeuner nutritif.
											C'était la barrière de la honte.
											Les écoles servent
un petit-déjeuner avant l'école
											et c'était uniquement proposé
aux enfants pauvres.
											On savait qui était pauvre
et avait besoin de l'aide du gouvernement.
											Maintenant, tous les enfants,
peu importe les revenus de leurs parents,
											ont un peu de fierté.
											Que s'est-il passé ?
											Les écoles qui ont
mis en place ce programme
											ont vu une augmentation de 17,5%
des notes de maths et de lecture.
											17,5%.
											D'après les recherches, quand les enfants
ont un petit-déjeuner copieux, nutritif,
											leurs chances d'avoir leur diplôme
augmentent de 20%.
											20%.
											En donnant à nos enfants
l'alimentation qu'ils ont besoin,
											nous leur donnons l'opportunité de réussir
											à la fois en classe et au-delà.
									","
											wenn es darum geht, Kindern
ein nahrhaftes Frühstück zu geben.
											Die Barriere heißt ""Stigma"".
											Schulen servieren Frühstück
vor Unterrichtsbeginn
											und nur arme Kinder 
durften eines bekommen.
											Deshalb wusste jeder, wer arm war
und staatliche Hilfe brauchte.
											Jetzt können alle Kinder
ihr Gesicht wahren,
											egal wie viel ihre Eltern verdienen.
											Was ist passiert?
											Die Schulen, die dieses Programm
umgesetzt haben,
											haben einen Leistungsanstieg um 17,5 %
in Rechnen und Lesen festgestellt.
											17,5 %.
											Untersuchungen zeigen, dass Kinder,
											die regelmäßig 
ein nahrhaftes Frühstück bekommen,
											eine 20 % höhere Chance haben,
einen Abschluss zu machen.
											20 %.
											Wenn wir unseren Kindern
die Nahrung geben, die sie brauchen,
											haben sie die Chance zu gedeihen,
											sowohl im Klassenzimmer 
als auch darüber hinaus.
											Sie müssen mir das nicht glauben,
									","
											Bu program inanılmaz 
şekilde başarılı oldu,
											çünkü çocukların besleyici
bir kahvaltı yapabilmesi
											engelini aşmamıza yardımcı oldu.
											Ve bu damgalanma engeliydi.
											Okullar dersten önce kahvaltı veriyor
											ve bu sadece fakir
çocuklar için yapılıyor.
											Kimin fakir ve devlet yardımına
ihtiyacı olduğunu herkes biliyor.
											Tüm çocuklar, ne kadar veya ne kadar az
kazandıklarına bakılmaksızın
											çok gururlular.
											Peki ne oldu?
											Bu programı uygulayan okullar
											matematik ve okuma puanlarında
yüzde 17,5 artış gözlediler.
											Yüzde 17,5.
											Araştırmalar çocukların sürekli,
besleyici kahvaltı yaptıklarında
											mezun olma şanslarının
yüzde 20 arttığını gösteriyor.
											Yüzde 20.
											Çocuklarımıza ihtiyaçları olan
beslenmeyi sağlamak
											onlara hem sınıflarında,
											hem de ötesinde başarı şansı veriyor.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
											Now, you don't have to trust me on this,
											but you should talk to Donna Martin.
											I love Donna Martin.
											Donna Martin is the school nutrition
director at Burke County
											in Waynesboro, Georgia.
											Burke County is one
of the poorest districts
											in the fifth-poorest state in the country,
											and about 100 percent of Donna's students
live at or below the poverty line.
											A few years ago,
											Donna decided to get out ahead
of the new standards that were coming,
											and overhaul her nutrition standards.
											She improved and added
fruit and vegetables and whole grains.
											She served breakfast in the classroom
to all of her kids.
											And she implemented a dinner program.
											Why?
											Well, many of her kids didn't have
dinner when they went home.
									","
											Bien, no tienen que creerme,
											pero deberían hablar con Donna Martin.
											Adoro a Donna Martin.
											Ella es la directora de nutrición
en la escuela del Condado de Burke
											en Waynesboro, Georgia.
											El Condado de Burke es uno 
de los distritos más pobres
											del quinto estado más pobre del país,
											y cerca del 100% de los alumnos de Donna
											vive en o bajo la línea de pobreza.
											Hace algunos años,
											ella decidió salir de los nuevo estándares
											y transformó sus estándares de nutrición.
											Los mejoró al añadir frutas, verduras 
y granos integrales en el menú.
											Servía desayunos para todos 
sus niños en el salón.
											E implementó un programa de cenas.
											¿Por qué?
											Porque muchos de sus niños 
no cenaban al regresar a casa.
									","
											Vous n'avez pas à me faire confiance
											mais vous devriez parler à Donna Martin.
											J'adore Donna Martin.
											Elle est directrice nutrition
de l'école de Burke County
											à Waynesboro, en Géorgie.
											Burke County est l'un
des quartiers les plus pauvres
											dans le 5ème état le plus pauvre du pays
											et près de 100% des élèves de Donna
vivent sous le seuil de pauvreté.
											Il y a quelques années,
											Donna a décidé de devancer
les nouveaux standards qui arrivaient
											et de réformer ses standards de nutrition.
											Elle a amélioré et ajouté des fruits,
des légumes et des céréales complètes.
											Elle servait le petit-déjeuner
à tous ses enfants en classe.
											Elle a mis en place un programme de dîner.
											Pourquoi ?
											La majorité de ses enfants n'avaient pas
de dîner à la maison.
									","
											aber Sie sollten 
mit Donna Martin sprechen.
											Ich liebe Donna Martin.
											Donna Martin ist die Leiterin
für Schulernährung im Burke County
											in Waynesboro, Georgia.
											Burke County ist eine der ärmsten Gegenden
											im fünftärmsten Staat der USA
											und etwa 100 % von Donnas Schülern
leben an oder unter der Armutsgrenze.
											Vor ein paar Jahren
											wollte Donna den neuen Richtlinien
einen Schritt voraus sein
											und ihre Ernährungsgrundsätze
gründlich überprüfen.
											Sie verbesserte sie und fügte Obst, 
Gemüse und Vollkorn hinzu.
											Sie brachte all ihren Kindern
Frühstück ins Klassenzimmer.
											Sie führte ein Abendessen ein.
											Warum?
											Bei vielen ihrer Kinder
gab es kein Abendessen,
											wenn sie nach Hause kamen.
									","
											Şimdi, bana bu konuda
güvenmek zorunda değilsiniz
											fakat Donna Martin'le konuşmalısınız.
											Donna Martin'i seviyorum.
											Donna Martin Waynesboro,
Georgia'nın Burke İlçesi'nde
											okul beslenme müdürü.
											Burke İlçesi ülkenin
en fakir beş eyaletinin
											en yoksul bölgelerinden biri
											ve Donna'nın öğrencilerinin yüzde 100'ü
yoksulluk sınırında veya altında yaşıyor.
											Birkaç yıl önce,
											Donna gelen yeni standartları
en önce uygulamaya karar verdi
											ve beslenme standartlarını revize etti.
											Geliştirerek meyve, sebze
ve tam tahıl ekledi.
											Tüm çocuklarına sınıfta kahvaltı sundu.
											Ve akşam yemeği programı başlattı.
											Neden?
											Çünkü çocuklarının çoğu eve gittiğinde
akşam yemeği yemiyordu.
									",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
"
","
","
","
","
",Want kids to learn well? Feed them well,Sam Kass,12:08,"children,education,health,community,food,inequality,mental health,personal growth,society,teaching,policy"
