en,fr,es,tr,title,speaker,duration,tags
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
											A fun example, but it does illustrate
three things important for encryption.
											The code — we call this
an encryption key.
											You can think of it as a password.
											The call to James to give him
the code for the combination lock.
											We call this key exchange.
											This is how you ensure
											you get the encryption key
securely to the right place.
											And the lock, which encodes
and decodes the document.
											We call this an encryption algorithm.
											Using the key, it encodes
the text in the documents
											to random numbers.
											A good algorithm will encode in such a way
											that without the key
it's very difficult to unscramble.
									","
											Cet exemple amusant illustre bien trois
choses cruciales pour le chiffrement.
											Le code — que nous appelons
la clef de chiffrement.
											C'est un peu semblable à un mot de passe.
											L'appel à James pour
lui donner la combinaison :
											nous appelons cela l'échange de clef.
											Cela permet de s'assurer
											que la clef de chiffrement est
bien parvenue au destinataire.
											Et le cadenas, qui chiffre
ou déchiffre le document.
											Nous appelons cela
un algorithme de chiffrement.
											A l'aide de la clef, il code
le texte des documents
											en chiffres aléatoires.
											Un bon algorithme va coder
le texte de manière à ce que,
											sans la clef, il soit
très difficile à décrypter.
									","
											Es un ejemplo divertido, pero ilustra tres
aspectos importantes de la encriptación.
											El código es lo que se llama
clave de encriptación.
											Podrían pensarlo como una contraseña.
											La llamada a James para darle
el código de la cerradura con combinación
											se llama intercambio de clave.
											Así nos aseguramos
											de que la clave de encriptación
llegue al lugar correcto de forma segura.
											Y la cerradura, que codifica
y descodifica el documento,
											es lo que llamamos
algoritmo de encriptación.
											Usando la clave, codifica
el texto de los documentos
											en números aleatorios.
											Un buen algoritmo encripta de tal manera
											que, sin la clave,
es muy difícil de descifrar.
									","
											Kod— biz onu kripto anahtarı 
olarak adlandırıyoruz.
											Onu parola olarak değerlendirebilirsiniz.
											Kombinasyon kilidi için kodu 
James Bond'a vermek için arama.
											Bunu anahtar değişimi olarak 
adlandırıyoruz.
											Bu sizin kripto anahtarını 

											doğru yere güvenli bir şekilde 
göndermenizi garantileyen şey.
											Ve kilit, ki bu dokümanı
kriptolayıp açıyor.
											Bunu kriptolama algoritması olarak
adlandırıyoruz.
											Anahtarı kullanmak, rastgele 
numaralarla dokümanları
											kriptoluyor.
											İyi bir algoritma öyle bir 
kriptolayacak ki
											anahtar olmadan 
kriptoyu çözmek çok zordur.
											Kriptolamayı bu kadar önemli yapan şey
									",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
											What makes encryption so important
											is that if someone were to capture
the briefcase and cut it open
											without the encryption key
and the encryption algorithm,
											they wouldn't be able
to read the documents.
											They would look like nothing more
than a bunch of random numbers.
											Most security systems rely
on a secure method for key exchange
											to communicate the encryption key
to the right place.
											However, rapid increases
in computational power
											are putting at risk a number
of the key exchange methods we have today.
									","
											Ce qui rend le chiffrement si important,
											c'est que si quelqu'un vole
la sacoche et l'ouvre,
											sans la clef de chiffrement
et l'algorithme,
											il ne serait pas capable
de lire les documents.
											Ceux-ci ne seraient qu'un amas
de nombres aléatoires.
											Les systèmes de sécurité reposent souvent
sur une méthode sûre d'échange de clefs
											pour communiquer la clef
à la bonne personne.
											Cependant, la croissance rapide
de la puissance de calcul
											fait peser un risque sur nombre de
méthodes d'échange de clef actuelles.
									","
											La encriptación es tan importante
											porque si alguien interceptara el maletín
y le hiciera un tajo para abrirlo,
											sin la clave de encriptación
y el algoritmo de encriptación
											no podrían leer los documentos.
											No encontrarían nada más
que un montón de números aleatorios.
											Los sistemas de seguridad, por lo general,
se basan en un método seguro
											para comunicar la clave al lugar correcto.
											Sin embargo, el aumento rápido
de la capacidad de cálculo
											está poniendo en riesgo
algunos métodos que usamos hoy.
									","
											eğer birileri evrak çantasını ele geçirir
ve kripto anahtarı ve algoritması
											olmadan açmak için keserlerse
											dokümanları okuyamayacak
olmasıdır.
											Bir demet rastgele sayıdan başka 
bir şey gibi gözükmeyecektir.
											Birçok güvenli sistem kripto anahtarını
doğru yere göndermek için
											anahtar değişimi için
güvenli methoda dayanır.
											Buna rağmen, bilgisayar gücündeki 
hızlı artış
											bugün sahip olduğumuz bir çok anahtar
değişim metodunu tehlikeye atmaktadır.
											Bugün en yangın olarak kullanılan 
sistemlerden birini ele alın— RSA.
									",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
											Consider one of the very
widely used systems today — RSA.
											When it was invented, in 1977,
											it was estimated that it would take
40 quadrillion years
											to break a 426-bit RSA key.
											In 1994, just 17 years later,
											the code was broken.
											As computers have become
more and more powerful,
											we've had to use larger and larger codes.
											Today we routinely use 2048 or 4096 bits.
											As you can see, code makers and breakers
are engaged in an ongoing battle
											to outwit each other.
											And when quantum computers arrive
in the next 10 to 15 years,
											they will even more rapidly
crack the complex mathematics
											that underlies many
of our encryption systems today.
											Indeed, the quantum computer is likely
to turn our present security castle
											into a mere house of cards.
											We have to find a way
to defend our castle.
									","
											Par exemple, l'une des méthodes les plus
utilisées aujourd'hui est la méthode RSA.
											Lorsqu'elle a été inventée, en 1977,
											on estimait qu'il faudrait
40 quadrillions d'années
											pour décrypter une clef RSA à 426 bits.
											En 1994, soit seulement 17 ans plus tard,
											ce code a été cassé.
											La puissance croissante des ordinateurs
											a conduit à des clefs
de plus en plus longues.
											Aujourd'hui, nous utilisons
couramment 2 048 ou 4 096 bits.
											La course entre les faiseurs de code
et les casseurs de code
											se poursuit toujours aujourd'hui.
											Et quand les ordinateurs quantiques
seront disponibles, dans 10 ou 15 ans,
											ils permettront de casser encore plus
rapidement les algorithmes complexes
											qui sont la base de nombre
de nos systèmes de chiffrement actuels.
											Ces ordinateurs quantiques vont changer
nos forteresses actuelles de sécurité
											en de vulgaires châteaux de cartes.
											Nous devons trouver un moyen
de défendre nos forteresses.
									","
											Fíjense por ejemplo en el sistema RSA,
uno de los más usados hoy en día.
											Cuando se inventó, en 1977,
											se estimaba que llevaría
un cuatrillón de años
											descifrar una clave RSA de 426 bits.
											En 1994, tan solo 17 años después,
											el código fue descifrado.
											A medida que las computadoras
se volvieron más poderosas,
											hemos tenido que usar códigos más grandes.
											Hoy normalmente usamos 2048 o 4096 bits.
											Como ven, existe una batalla constante
entre codificadores y descodificadores
											para ver quién es más inteligente.
											Y dentro de 10 o 15 años, cuando lleguen
las computadoras cuánticas,
											van a ser aún más rápidas
para descifrar las matemáticas complejas
											que son la base de nuestros
sistemas de encriptación.
											En efecto, la computadora cuántica podría
convertir nuestro castillo fortificado
											en un simple castillo de naipes.
											Tenemos que encontrar una manera
de defender nuestro castillo.
									","
											1977 yılında icat edildiğinde,
											426 bit RSA anahtarı kırmanın
											40 katrilyon yıl alacağı 
tahmin edilmişti.
											1994 yılında, sadece 17 yıl sonra,
											kod kırıldı.
											Bilgisayarlar güçlendikçe,
											daha da büyük kodlar kullanmak 
zorundayız.
											Bugün rutin olarak 2048 veya 
4096 bit kullanıyoruz.
											Gördüğünüz üzere, kod yapıcıları ve 
kırıcıları birbirlerini alt etmek için
											devam eden bir savaşa angaje
olmuş durumdadırlar.
											Ve gelecek 10 ila 15 yılda kuantum 
bilgisayarlar geldiğinde,
											bugün bizim kripto sistemlerimizin
altında yatan kompleks matematiği
											daha hızlı kıracaklardır.
											Aslında, kuantum bilgisayar, muhtemelen
bizim bugünkü güvenli kalemizi
											tam bir kartondan eve dönüştürecektir.
											Kalemizi korumanın bir yolunu
bulmalıyız.
											Son yıllarda daha güçlü kripto yapmak
için kuantum etkisini kullanmayı
									",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
											There's been a growing
body of research in recent years
											looking at using quantum effects
to make encryption stronger.
											And there have been
some exciting breakthroughs.
											Remember those three things
important for encryption —
											high-quality keys, secure key exchange
and a strong algorithm?
											Well, advances in science and engineering
											are putting two of those
three elements at risk.
											First of all, those keys.
											Random numbers are the foundational
building blocks of encryption keys.
											But today, they're not truly random.
											Currently, we construct encryption keys
											from sequences of random numbers
generated from software,
											so-called pseudo-random numbers.
											Numbers generated by a program
or a mathematical recipe
											will have some, perhaps subtle,
pattern to them.
											The less random the numbers are,
											or in scientific terms,
the less entropy they contain,
											the easier they are to predict.
									","
											Un grand nombre de travaux
de recherche ont récemment cherché
											à utiliser les effets quantiques
pour renforcer le chiffrement.
											Avec certains résultats
importants et intéressants.
											Vous vous souvenez des trois points
importants pour le chiffrement —
											des clefs de qualité, des échanges de clef
sécurisés, et des algorithmes forts ?
											Eh bien, les avancées en science
et en ingénierie
											font peser des risques sur deux
de ces trois éléments.
											Tout d'abord, les clefs.
											Les nombres aléatoires sont la brique
de base des clefs de chiffrement.
											Mais aujourd'hui, ils ne sont pas
vraiment aléatoires.
											En fait, nous construisons
nos clefs de chiffrement
											à partir de séquences de nombres
aléatoires générés par des logiciels,
											que nous appelons des nombres
pseudo-aléatoires.
											Les nombres générés par ces programmes
											vont comporter une sorte d'empreinte,
même très légère.
											Moins ces nombres sont aléatoires,
											ou, en termes scientifiques,
moins ils contiennent d'entropie,
											plus ils sont faciles à prédire.
									","
											En los últimos años ha habido
cada vez más investigaciones
											sobre el uso de los efectos cuánticos
para fortalecer la encriptación.
											Y ha habido descubrimientos interesantes.
											¿Recuerdan los tres elementos
importantes para la encriptación?
											Una buena clave, un intercambio seguro
y un fuerte algoritmo.
											Bueno, los avances
de la ciencia y la ingeniería
											están poniendo dos
de esos tres elementos en riesgo.
											Primero de todo, las claves.
											Los números aleatorios son los elementos
básicos de las claves de encriptación.
											Pero hoy, no son realmente aleatorios.
											Actualmente, generamos
claves de encriptación
											con base en secuencias 
de números aleatorios
											generados por sistemas informáticos.
											Son números pseudoaleatorios.
											Los números generados por un programa
o una receta matemática
											tendrán algún patrón,
aunque no sea obvio.
											Cuanto menos aleatorios los números,
											o en términos científicos,
cuanta menos entropía contienen,
											más fáciles son de predecir.
									","
											inceleyen artan miktarda araştırmalar
bulunmaktadır.
											Ve heyecan verici bazı gelişmeler vardır.
											Kriptolama için önemli olan şu üç
şeyi hatırlayın—-
											yüksek kalitede anahtarlar, güvenli 
anahtar değişimi ve güçlü algoritma.
											Bilimde ve mühendislikteki ilerleyiş
											bunlardan ikisini tehlikeye atmaktadır.
											İlk olarak, bu anahtarlar.
											Rastgele rakamlar kripto anahtarlarının
temel yapı bloklarıdır.
											Fakat bugün, gerçekten
rastgele değillerdir.
											Hâlen, software'den üretilen 
rastgele sayı dizesinden
											kripto anahtarları oluşturuyoruz,
											pseudo (sözde) rastgele sayılardan.
											Program veya matematik tarifiyle
üretilen sayıların
											bazı, belki çözülmesi zor, 
kalıpları olacaktır.
											Daha az rastgele sayı olduğu taktirde
											veya bilimsel ifadeyle, daha az entropi
içerdiği taktirde
											tahmini daha kolay olacaktır.
											Son zamanlarda, birkaç kumarhane
yaratıcı saldırıların kurbanı olmuştur.
									",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
											Recently, several casinos
have been victims of a creative attack.
											The output of slot machines
was recorded over a period of time
											and then analyzed.
											This allowed the cyber criminals
											to reverse engineer
the pseudo-random number generator
											behind the spinning wheels.
											And allowed them, with high accuracy,
to predict the spins of the wheels,
											enabling them to make big financial gains.
									","
											Récemment, plusieurs casinos ont été
victimes d'attaques d'un nouveau genre.
											Les résultats de machines à sous ont été
enregistrés sur une période de temps,
											puis analysés.
											Cela a permis à des cyber-criminels
											de recréer par rétro-ingénierie le
générateur de nombres pseudo-aléatoires
											derrière ces machines à sous.
											Et cela leur a permis, avec beaucoup
de précision, de prédire les résultats
											et de réaliser ainsi des gains
financiers très importants.
									","
											Varios casinos fueron víctimas
de ataques creativos recientemente.
											Los resultados de máquinas tragamonedas
fueron registrados durante un tiempo
											y luego analizados.
											Con esto, los piratas informáticos
											dedujeron el proceso de generación
de números pseudoaleatorios
											detrás de las ruedas giratorias.
											Así pudieron predecir el giro
de las ruedas con gran exactitud,
											lo que les trajo grandes ganancias.
									","
											Slot makinesinin sonuçları belli bir 
süre ile kayıt edildi
											ve ardından analiz edildi.
											Bu siber suçların
											dönen tekerleğin arkasındaki 
sözde rastgele sayıların
											ters mühendisliğine imkân verdi.
											Ve dönen tekerleklerin yüksek doğrulukla
tahmin edilmesine imkân verdi
											böylece büyük finansal kazanç 
sağlamış oldular.
											Benzer riskler kripto anahtarları
için de geçerli.
									",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
"
","
","
","
",How quantum physics can make encryption stronger,Vikram Sharma,11:53,"data,encryption,physics,computers,future,innovation,science,invention,technology,quantum physics"
