en,pt,title,speaker,duration,tags
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											Whales are also known to undertake some 
of the longest migrations of all mammals.
											Gray whales off America
migrate 16,000 kilometers
											between productive feeding areas and less
productive calving, or birthing, areas
											and back every year.
											As they do so, they transport fertilizer
in the form of their feces
											from places that have it
to places that need it.
											So clearly, whales are really
important in nutrient cycling,
											both horizontally and vertically,
through the oceans.
									","
											As baleias são também famosas por realizarem
algumas das maiores migrações mamíferas.
											As baleias-cinzentas da América
migram 16 000 quilómetros
											entre áreas de alimentação produtivas
e áreas menos produtivas para o parto,
											e regressam todos os anos.
											Enquanto o fazem, transportam fertilizante
nas suas fezes
											dos sítios que o têm 
para lugares que precisam dele.
											Claramente, as baleias são muito
importantes na reciclagem de nutrientes,
											tanto na horizontal, como na vertical,
pelos oceanos.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											But what's really cool is that they're 
also really important after they're dead.
											Whale carcasses are some of 
the largest form of detritus
											to fall from the ocean's surface, 
and they're called whale fall.
											As these carcasses sink,
											they provide a feast
to some 400-odd species,
											including the eel-shaped, slime-producing 
hagfish.
											So over the 200 years of whaling,
											when we were busy killing and removing
these carcasses from the oceans,
											we likely altered the rate and geographic 
distribution of these whale falls
											that would descend into deep oceans,
											and as a result, probably led
to a number of extinctions
											of species that were most specialized
											and dependent on these carcasses
for their survival.
									","
											Mas o mais interessante é que elas
também são importantes depois de mortas.
											Os cadáveres de baleia são 
uns dos maiores detritos
											que caem da superfície do oceano,
e chamam-se carcaças de baleias.
											Quando estas carcaças se afundam,
											fornecem um banquete 
para 400 espécies invulgares,
											incluindo o peixe myxini, 
em forma de enguia, produtor de lodo.
											Portanto, mais de 200 anos 
de pesca de baleias
											em que estivemos ocupados a matar
e a remover estas carcaças dos oceanos,
											alteraram o número e a distribuição
geográfica destas carcaças de baleia
											que iriam descer 
para as profundezas dos oceanos,
											resultando provavelmente 
numa série de extinções de espécies
											que eram mais especializadas
											e dependentes destas carcaças
para sobreviver.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											Whale carcasses are also known
to transport about 190,000 tons of carbon,
											which is the equivalent of that produced
											by 80,000 cars per year
											from the atmosphere to the deep oceans,
											and the deep oceans
are what we call ""carbon sinks,""
											because they trap and hold
excess carbon from the atmosphere,
											and therefore help
to delay global warming.
											Sometimes these carcasses
also wash up on beaches
											and provide a meal to a number
of predatory species on land.
									","
											As carcaças de baleia são também
conhecidas por transportar
											quase 190 000 toneladas de carbono,

											o que equivale à quantidade produzida
por 80 000 carros por ano,
											da atmosfera para o fundo do mar.
											As profundezas dos oceanos são 
o que chamamos de ""fossas de carbono"",
											porque apanham e retêm 
o excesso de carbono da atmosfera,
											ajudando assim a atrasar 
o aquecimento global.
											Por vezes, as carcaças 
acabam por dar à costa nas praias,
											fornecendo uma refeição a algumas
espécies predatórias em terra.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											The 200 years of whaling
was clearly detrimental
											and caused a reduction
in the populations of whales
											between 60 to 90 percent.
											Clearly, the Save the Whales movement
											was instrumental in preventing
commercial whaling from going on,
											but we need to revise this.
											We need to address the more modern,
pressing problems that these whales face
											in our waters today.
											Amongst other things, we need to stop them
											from getting plowed down by container 
ships when they're in their feeding areas,
											and stop them from getting
entangled in fishing nets
											as they float around in the ocean.
											We also need to learn to contextualize
our conservation messages,
											so people really understand the true 
ecosystem value of these creatures.
									","
											Os 200 anos de caça de baleias 
foram claramente prejudiciais
											e causaram uma redução
nas populações de baleias
											entre 60 a 90%.
											Claramente, o movimento 
Save the Whales
											foi essencial para impedir a continuação
da pesca comercial de baleias,
											mas nós precisamos de rever isto.
											Precisamos de chamar a atenção
para os problemas mais recentes
											que as baleias enfrentam 
nas nossas águas, hoje em dia.
											Entre outras coisas, precisamos de fazer
											com que elas deixem de ser afundadas
por navios porta-contentores
											quando estão a alimentar-se,
											e de ficarem emaranhadas 
nas redes de pesca
											enquanto flutuam no oceano.
											Também precisamos 
de aprender a contextualizar
											as nossas mensagens de preservação, 
para que as pessoas percebam
											o verdadeiro valor destas criaturas
no ecossistema.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											So, let's save the whales again,
											but this time, let's not just 
do it for their sake.
											Let's also do it for ours.
									","
											Então, vamos salvar as baleias outra vez,
											mas agora, não vamos fazê-lo 
apenas por causa delas.
											Vamos fazê-lo por nós.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											Thank you.
									","
											Obrigada.
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
											(Applause)
									","
											(Aplausos)
									",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
"
","
",Why you should care about whale poo,Asha de Vos,5:45,"TED Fellows,biology,nature,oceans,marine biology"
