en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									","
											(Risos)
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											A time for even grimmer stuff than that,
											like autopsies and embalmings in Isabel Allende's
											""The House of the Spirits.""
											After the breathtaking green-haired Rosa is murdered,
											the doctors preserve her with unguents and morticians' paste.
											They worked until four o'clock in the morning.
									","
											Un momento para cosas aun más lúgubres,
											como autopsias y embalsamamientos descriptos por Isabel Allende
											en ""La Casa de los Espíritus"".
											Después de que la hermosa Rosa es asesinada,
											los doctores la preservan con ungüentos y pastas fúnebres.
											""Trabajaron hasta las cuatro de la mañana.""
									","
											Bundan da daha zalim şeyler için,
											Isabel Allende'nin ""Ruhlar Evi"" kitabındaki gibi
											otopsiler ve mumyalama için bir zaman.
											Olağanüstü sarı saçlı Rosa'nın öldürülmesinin ardından,
											doktorlar onu merhem ve ölüler için özel madde ile korudular.
											Saat dörde kadar çalıştılar.
									","
											Une heure propice à plus louche encore, comme les autopsies et embaumements du roman d'Isabel Allende
											Une heure propice à plus louche encore, comme les autopsies et embaumements du roman d'Isabel Allende
											« La Maison aux esprits. »
											Après que la stupéfiante Rosa aux cheveux verts soit assassinée, les docteurs préservèrent son corps avec des onguents.
											Après que la stupéfiante Rosa aux cheveux verts soit assassinée, les docteurs préservèrent son corps avec des onguents.
											Ils travaillèrent jusqu'à quatre heures du matin.
									","
											Eine Zeit für weitaus düsterere Vorgänge als das,
											wie Autopsien und Einbalsamierungen in Isabel Allendes
											„Das Geisterhaus“.
											Nachdem die atemberaubende, grünhaarige Rosa ermordet wurde,
											präservieren die Doktoren sie mit Salbe und Leichenbestatter-Balsam.
											Sie arbeiteten bis vier Uhr
									","
											Uma hora para coisas
ainda mais macabras,
											como autópsias e embalsamentos
no livro "" A casa dos espíritos""
											de Isabel Allende.
											Depois da deslumbrante Rosa
ser assassinada,
											os médicos preservaram-na
com unguentos e pastas.
											Trabalharam até às 4 da manhã.
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											A time for even grimmer stuff than that,
											like in last April's New Yorker magazine.
											This short fiction piece by Martin Amis
											starts out, ""On September 11, 2001, he opened his eyes
											at 4 a.m. in Portland, Maine,
											and Mohamed Atta's last day began.""
											For a time that I find to be the most placid
											and uneventful hour of the day, four in the morning sure gets
											an awful lot of bad press —
									","
											Un momento para cosas aun más lúgubres que eso,
											como en la revista New Yorker de Abril.
											Esta pequeña pieza de ficción de Martin Amis
											empieza así: "" El 11 de Septiembre de 2001, él abrió sus ojos
											a las 4 a.m en Portland, Maine
											y el último día de Mohamed Atta comenzó""
											Para una hora que considero la más plácida
											y la más calma del día, las 4 de la mañana seguro tiene
											muy mala prensa
									","
											Bundan da daha zalim şeyler için bir zaman,
											geçen nisan ayı New Yorker dergisindeki gibi,
											Martin Amis'in bu kısa kurgu hikayesi
											şöyle başlıyor, ""11 Eylül 2001'de, gözlerini
											Portland, Maine'de saat sabahın dördünde açtı
											ve Mohammed Atta'nın son günü başladı.""
											Benim günün en sessiz ve aktivitesiz olarak
											gördüğüm saat, sabahın dördü çok fazla sayıda
											korkunç olayı tanımlamış —
									","
											Une heure propice à plus louche encore, comme dans le dernier numéro d'avril du New Yorker magazine,
											Une heure propice à plus louche encore, comme dans le dernier numéro d'avril du New Yorker magazine,
											où une nouvelle de Martin Amis commence par « Le 11 septembre 2001, il ouvrit les yeux
											où une nouvelle de Martin Amis commence par « Le 11 septembre 2001, il ouvrit les yeux
											à 4 heures du matin à Portland dans le Maine, et ainsi commençai le dernier jour de Mohamed Atta. »
											à 4 heures du matin à Portland dans le Maine, et ainsi commençai le dernier jour de Mohamed Atta. »
											Pour une heure que je considère personnellement comme la plus plate et la plus insignifiante de la journée,
											Pour une heure que je considère personnellement comme la plus plate et la plus insignifiante de la journée,
											quatre heures de matin a plutôt mauvaise réputation. (Rires)
									","
											Eine Zeit für weitaus düsterere Vorgänge als das,
											wie im New Yorker Magazine aus dem vergangenen April,
											in dieser fiktiven Kurzgeschichte von Martin Amis,
											die so beginnt: „Am 11. September 2001 öffnete er seine Augen
											um 4 Uhr morgens in Portland, Maine
											und Mohamed Attas letzter Tag begann.""
											Für eine Uhrzeit, die ich für die seelenruhigste
											und unspektakulärste Stunde des Tages halte, sind die Resonanzen auf vier Uhr morgens
											in der Presse doch ziemlich negativ –
									","
											Uma hora para coisas
ainda mais macabras,
											como na revista New Yorker
de abril último.
											Esta curta peça de ficção de Martin Amis
											começa: "" No dia 11 de setembro, 2001,
											""ele abriu os olhos às 4 da manhã
em Portland, Maine,
											""e o último dia de Mohamed Atta começou.""
											Para uma hora que penso ser
tão pacata e tão vazia,
											as 4 da manhã têm muita má publicidade...
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											quatre heures de matin a plutôt mauvaise réputation. (Rires)
									","
											(Gelächter)
									","
											(Risos)
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											across a lot of different media from a lot of big names.
											And it made me suspicious.
											I figured, surely some of the most creative artistic minds in the world, really,
											aren't all defaulting back to this one easy trope
											like they invented it, right?
											Could it be there is something more going on here?
											Something deliberate, something secret,
											and who got the four in the morning bad rap ball rolling anyway?
											I say this guy — Alberto Giacometti, shown here
											with some of his sculptures on the Swiss 100 franc note.
											He did it with this famous piece
											from the New York Museum of Modern Art.
											Its title — ""The Palace at Four in the Morning —
									","
											en diferentes medios y según grandes autores.
											Y me hizo sospechar.
											Pensé: seguramente las mentes más creativas del mundo, en realidad,
											no se remitirían a esta simple metáfora
											como si la hubieran inventado ¿cierto?
											¿Podría estar sucediendo algo más ahí?
											Algo deliberado, algo secreto.
											¿Y quién comenzó a rodar la injuria de las cuatro de la mañana?
											Yo digo que fue este tipo: Alberto Giacometti, que aparece acá
											con algunas de sus esculturas en un billete de 100 francos suizos.
											Lo hizo con su famosa pieza
											del Museo de Arte Moderno de Nueva York.
											Su título: "" El Palacio a las Cuatro de la mañana"",
									","
											bir çok haberleşme aracında bir çok büyük isim tarafından.
											Ve de bu beni şüphelendirdi.
											Fark ettim ki dünyadaki kimi en yaratıcı artistik beyinler
											sanki bu benzetmeyi kendileri icat etmiş gibi
											varsaymıyorlar değil mi?
											Bu işin arkasında başka bir şeyler olabilir mi?
											Kasti, gizli şeyler, ayrıca
											bu sabahın dördü tanımlamasını kim buldu?
											Bence bu kişi — Alberto Giacometti, burada
											100 İsviçre frankı üzerindeki bazı çalışmaları da gözüküyor.
											Her şeyi bu New York Modern Sanat
											Müzesindeki bu ünlü esri ile yaptı.
											Eserin adı — ""Sabahın dördünde Saray""—
									","
											Lire de nombreux articles signés de nombreuses pointures m'a rendu soupçonneux.
											Lire de nombreux articles signés de nombreuses pointures m'a rendu soupçonneux.
											Je me suis dit : comme si les esprits artistiques les plus créatifs de la planète
											allaient tous se ramener à cette même métaphore facile comme s’ils l’avaient inventée !
											allaient tous se ramener à cette même métaphore facile comme s’ils l’avaient inventée !
											Se pourrait-il qu'il y ait ici quelque chose de plus ?
											Quelque chose de voulu, de secret, et qui donc a bien pu ouvrir le bal des « Quatre heures du matin » ?
											Quelque chose de voulu, de secret, et qui donc a bien pu ouvrir le bal des « Quatre heures du matin » ?
											Moi je dis, cet homme : Alberto Giacometti, photographié ici avec certaines de ses sculptures sur le billet de 100 francs suisses.
											Moi je dis, cet homme : Alberto Giacometti, photographié ici avec certaines de ses sculptures sur le billet de 100 francs suisses.
											Il y est parvenu avec cette œuvre exposée au musée de New York.
											Il y est parvenu avec cette œuvre exposée au musée de New York.
											Intitulée : « Le Palais à quatre heures du Matin. »
									","
											und das über verschiedene Medien hinweg von einer Vielzahl großer Namen.
											Und das machte mich argwöhnisch.
											Ich kam zu der Überzeugung, dass einige der begabtesten künstlerischen und kreativen Köpfe der Welt, bestimmt nicht
											alle standardmäßig auf diesen einfachen bildlichen Ausdruck zurückgreifen,
											als ob sie ihn erfunden hätten, oder?
											Könnte es sein, dass da etwas Zusätzliches noch vor sich geht?
											Etwas Absichtliches, etwas Geheimes,
											und wer hat überhaupt den Stein ins Rollen gebracht, dass vier Uhr morgens so einen schlechten Ruf hat?
											Ich sage, es war dieser Typ – Alberto Giacommeti, hier zu sehen,
											mit einigen seiner Skulpturen auf dem schweizerischen 100 Franken-Schein.
											Er tat dies mit dieser berühmten Skulptur
											aus dem New Yorker Museum of Modern Art.
											Ihr Titel – „Der Palast um vier Uhr morgens“ –
									","
											através de muitos ""media""
e muitos nomes diferentes.
											E isso deixou-me desconfiado.
											Pensei, todas estas mentes artísticas
e criativas no mundo
											não podem estar todas a usar este cliché
											por acaso, certo?
											Poderá existir mesmo algo aqui?
											Algo deliberado, alguma coisa secreta,
											e quem começou afinal
a dar má fama às 4 da manhã?
											Eu acuso este tipo,
Alberto Giacometti, que aparece aqui
											com as suas esculturas
na nota de 100 francos suíços.
											Foi ele, com a sua famosa obra
											do Museu de Arte Moderna
de Nova Iorque.
											O título: ""O Palácio às 4 da Manhã"",
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									","
											(Risos)
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											1932.
											Not just the earliest cryptic reference
											to four in the morning I can find.
											I believe that this so-called first surrealist sculpture
											may provide an incredible key to virtually
											every artistic depiction of four in the morning to follow it.
											I call this The Giacometti Code, a TED exclusive.
											No, feel free to follow along on your Blackberries
											or your iPhones if you've got them.
									","
											1932.
											No es sólo la referencia críptica más antigua
											que pude encontrar de las cuatro de la mañana.
											Creo que esta presunta primera escultura surrealista
											puede resultar una increíble clave a virtualmente
											cada expresión artística de las 4 de la mañana que le siguió.
											Lo llamo ""El Código Giacometti"", en exclusiva para TED.
											No, siéntanse libres de seguirme en sus Blackberries
											o sus iPhones si los tienen.
									","
											1932.
											Sabahın dördüne dair bulduğum
											sadece en eski, gizli
											atıf değil. Bana göre, bu ilk sürrealist heykel çalışması,
											sonraki tüm sanatsal çalışmalara sabahın dördü betimlemesini
											kullanmaları için müthiş bir kılavuz oldu.
											Ben buna ""Giacometti'nin Şifresi"" dedim, TED'e özel.
											Eğer Blackberry'niz veya iPhone'ununuz
											varsa onunla takip etmekte özgürsünüz.
									","
											1932
											Et ce n'est pas seulement ma plus ancienne référence.
											Et ce n'est pas seulement ma plus ancienne référence.
											Je prétends que cette soi-disant première sculpture surréaliste
											est en réalité l'improbable clé à potentiellement toutes les représentations artistiques futures de quatre heures du matin.
											est en réalité l'improbable clé à potentiellement toutes les représentations artistiques futures de quatre heures du matin.
											Ce que j'appellerais « Le Giacometti Code », une exclusivité TED.
											Non, n'hésitez pas à suivre sur vos Blackberry, ou vos iPhones si vous les avez.
											Non, n'hésitez pas à suivre sur vos Blackberry, ou vos iPhones si vous les avez.
									","
											1932.
											Nicht einfach nur die früheste kryptische Referenz
											für vier Uhr morgens, die ich finden kann.
											Ich glaube, dass diese so genannte erste surrealistische Skulptur
											einen unglaublichen Schlüssel für gewissermaßen
											jede künstlerische Darstellung von vier Uhr morgens, die ihr folgte, darstellen kann.
											Ich nenne das den Giacometti-Code, exklusiv bei TED.
											Nein, tun Sie sich keinen Zwang an, verfolgen Sie es auf Ihren Blackberries mit,
											oder Ihren iPhones, wenn Sie eines haben.
									","
											Em 1932!
											Não só é a mais antiga
referência críptica
											sobre as 4 da manhã
que encontrei,
											como acredito que esta primeira
escultura surrealista
											pode dar-nos uma chave incrível
para virtualmente
											todos os retratos artísticos
das 4 da manhã que se seguiram.
											Chamo a isto ""O código Giacometti"",
um exclusivo TED.
											(Risos)
											Sintam-se à vontade para seguirem
nos vossos Blackberries
											ou nos vossos ""iPhones""
se os tiverem.
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											It works a little something like — this is a recent Google search
											for four in the morning.
											Results vary, of course. This is pretty typical.
											The top 10 results yield you
											four hits for Faron Young's song, ""It's Four in the Morning,""
											three hits for Judi Dench's film, ""Four in the Morning,""
											one hit for Wislawa Szymborska's poem, ""Four in the Morning.""
											But what, you may ask, do a Polish poet, a British Dame,
											a country music hall of famer all have in common
											besides this totally excellent Google ranking?
									","
											Es más o menos así: esta es una búsqueda reciente en Google
											sobre las cuatro de la mañana.
											Los resultados varían, por supuesto. Esto es bastante usual.
											Los diez primeros resultados te entregan
											cuatro referencias a la canción de Faron Young, ""Son las 4 de la Mañana"",
											tres referencias a la película de Judi Dench, ""Las Cuatro de la Mañana"",
											una referencia al poema de Wislawa Szymborska, ""Las cuatro de la mañana"".
											Y pueden preguntarse: ¿qué tienen en común una poetisa polaca, una Dama británica,
											y un cantante country del salón de la fama,
											aparte de este excelente ranking en Google?
									","
											Sistem şöyle — bu sabahın dördü ile Google'da
											geçenlerde yaptığım arama.
											Sonuçlar değişiyor tabi ki. Bu çok normal.
											İlk 10 sonucun dördü
											Faron Young'ın şarkısı ""It' Four in the Morning"" (Saat sabahın dördü)
											Judi Dench'in ""Four in the Morning"" (sabahın dördü) filmi için üç sonuç,
											bir tane de Wislawa Szymborska'nın şiiri için, ""Four in the Morning."" (sabahın dördü)
											Ama bir polonyalı şairin, bir ingiliz aktrisinin,
											bir country müzik şarkıcısının bu Google sıralaması
											dışında ortak ne yanları olabilir diye sorabilirsiniz?
									","
											Voilà comment cela se présente : voici une récente recherche sur Google de « Quatre heures du matin ».
											Voilà comment cela se présente : voici une récente recherche sur Google de « Quatre heures du matin ».
											Multiples résultats, bien sûr. Classique.
											Le Top 10 se compose de quatre résultats pour la chanson de Faron Young « Il est quatre heures de matin »,
											Le Top 10 se compose de quatre résultats pour la chanson de Faron Young « Il est quatre heures de matin »,
											trois pour le film de Judi Dench « Quatre heures du matin »
											un seul pour le poème de Wislawa Szymborska « Quatre heures du matin ».
											Mais, me direz-vous, quel point commun entre un poète polonais, une lady britannique et un chanteur de country music,
											Mais, me direz-vous, quel point commun entre un poète polonais, une lady britannique et un chanteur de country music,
											mis à part cet excellent référencement sur Google ?
									","
											Es funktioniert ein bisschen wie – das ist eine kürzlich ausgeführte Google-Suchanfrage
											für vier Uhr morgens.
											Die Ergebnisse sind natürlich unterschiedlich. Das ist ziemlich typisch.
											Die Top 10-Ergebnisse liefern Ihnen
											vier Treffer für Faron Youngs Song „It's Four in the Morning“,
											drei Treffer für Judi Denchs Film „Four in the Morning“,
											einen Treffer für Wislawa Szymborskas Gedicht „Four in the Morning“.
											Sie könnten nun fragen, aber was haben eine polnische Dichterin, eine britische Dame,
											eine Country Musik-Legende alle miteinander gemeinsam,
											mal abgesehen von diesem total exzellenten Google-Ranking?
									","
											Funciona um pouco assim
— esta é uma pesquisa recente no Google
											sobre as 4 da manhã.
											Os resultados variam.
Isto é muito típico.
											Os 10 primeiros resultados
mostram 4 ""hits""
											para a música de Faron Young,
""It´s Four in the Morning,""
											3 ""hits"" para o filme da Judi Dench,
""4 da manhã,""
											1 ""hit"" para o poema
de Wislawa Szymborska, ""4 da manhã"".
											Mas, podem perguntar, o que é que
uma poeta polaca, uma dama britânica,
											e um músico ""country""
do ""hall of fame"" têm em comum
											para além desta posição
excelente no Google?
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											Well, let's start with Faron Young — who was born incidentally
											in 1932.
									","
											Bueno, comencemos con Faron Young, quien casualmente, nació
											en 1932.
									","
											Pekala, Faron Young ile başlayalım, tesadüfen 1932
											yılında doğan kişiden.
									","
											Commençons par Faron Young — qui est né, cela dit en passant,
											en 1932.
									","
											Nun, beginnen wir mit Faron Young – der zufälligerweise
											im Jahr 1932 geboren wurde.
									","
											Comecemos com Faron Young,
que, a propósito,
											nasceu em 1932.
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									","
											(Risos)
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											In 1996, he shot himself in the head on December ninth —
											which incidentally is Judi Dench's birthday.
									","
											En 1996 se disparó en la cabeza el 9 de diciembre,
											que casualmente resulta ser el cumpleaños de Judi Dench.
									","
											1996 yılında, aralıkın dokuzunda kendini başından vurdu —
											ki bu da tesadüfen Judi Dench'in doğum günü.
									","
											Il se suicida d'une balle dans la tête le 9 décembre 1996.
											Qui est, soit dit en passant, l'anniversaire de Judi Dench.
									","
											1996 schoss er sich selbst in den Kopf, am neunten Dezember –
											der zufällig der Geburtstag von Judi Dench ist.
									","
											Em 1996, deu um tiro na cabeça,
a 9 de dezembro,
											que, a propósito, é
o aniversário de Judi Dench.
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Gelächter)
									","
											(Risos)
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
											But he didn't die on Dench's birthday.
											He languished until the following afternoon when he finally succumbed
											to a supposedly self-inflicted gunshot wound at the age of 64 —
											which incidentally is how old Alberto Giacometti was when he died.
									","
											Pero no murió el día en que Dench nació.
											Languideció hasta la tarde siguiente, cuando finalmente sucumbió
											a un disparo presuntamente auto-inflingido a la edad de 64,
											que, casualmente, es la edad que Alberto Giacometti tenía al momento de morir.
									","
											Ama Dench'in doğum gününde ölmedi.
											Ertesi öğleden sonra, güya kendi sebep olduğu
											yaranın acısına dayanamayacak duruma geldiğinde 64 yaşındaydı —
											bu da, şansa bakın ki, Alberto Giacometti'nin hayatını kaybettiği yaş.
									","
											Mais il ne mourra pas ce jour.
											Il subsista jusqu'à l'après-midi suivante, où il périt finalement d'une blessure par balle qu'il se serait tirée lui-même, à l'âge de 64 ans —
											Il subsista jusqu'à l'après-midi suivante, où il périt finalement d'une blessure par balle qu'il se serait tirée lui-même, à l'âge de 64 ans —
											qui est, soit dit en passant, l'âge d'Alberto Giacometti lorsqu'il décéda.
									","
											Aber er ist nicht an Denchs Geburtstag gestorben.
											Er siechte bis zum folgenden Nachmittag dahin, als er letztendlich einer
											vermutlich selbst zugefügten Schussverletzung im Alter von 64 Jahren erlag –
											welches auch zufällig das Alter von Alberto Giacometti war, als er starb.
									","
											Mas não morreu
no aniversário de Judi Dench.
											Ele aguentou atá à tarde seguinte
quando finalmente sucumbiu
											a um suposto tiro infligido
a si mesmo com a idade de 64,
											que, a propósito, é a idade que
Alberto Giacometti tinha quando morreu.
									",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
"
","
","
","
","
","
",The  4 a.m. mystery,Rives,9:12,"entertainment,poetry,spoken word"
