en,es,de,title,speaker,duration,tags
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
											Unfortunately, the story of birds
is by far not perfect.
											They are faced by numerous challenges
every day wherever they live.
											Top on the threats facing birds
											is habitat loss
											and reduced food availability.
											Birds are also hunted,
especially migratory species
											and ducks that congregate in water bodies.
											Poisoning is happening
to flocks that like to stick together,
											especially in places like rice schemes.
											Moreover, power lines
are electrocuting birds
											and wind farms are slicing birds
											when they fly through the blades.
											Recently, we've heard the talk
of climate change
											making a lot of headlines,
											and it's also affecting birds,
											because birds are being forced to migrate
to better breeding and feeding grounds
											because unfortunately
where they used to live
											is no longer habitable.
									","
											Desafortunadamente, la 
historia de las aves no es perfecta.
											Se enfrentan a numerosos desafíos 
todos los días, donde sea que vivan.
											Las mayores amenazas
que enfrentas las aves
											son la pérdida de su hábitat
											y la poca disponibilidad de comida.
											Las aves también son cazadas,
especialmente las especies migratorias
											y patos que se juntan en en agua.
											Muchas aves que se mantienen juntas
se están envenenando,
											especialmente en plantaciones de arroz.
											Ademas, las líneas eléctricas 
electrocutan las aves
											y los parques eólicos las despedazan
											cuando vuelan a través de las cuchillas.
											Hemos escuchado hablar 
sobre el cambio climático
											que ha generado muchos titulares
											y también está afectando a las aves,
											porque se ven forzadas a emigrar de sus 
lugares de cría a campos de alimentación
											porque desafortunadamente 
los lugares donde solían vivir
											ya no son habitables.
									","
											Leider ist die Geschichte der Vögel
alles andere als perfekt.
											Sie müssen sich täglich
vielen Herausforderungen stellen.
											Die größte Bedrohung dabei
ist der Verlust des Lebensraums
											und weniger verfügbares Futter.
											Vögel werden gejagt, vor allem Zugvögel
und Enten, die sich in Gewässern sammeln.
											Schwärme, die zusammenleben,
werden vergiftet,
											besonders auf Reisplantagen.
											Auch Schläge durch Stromkabel töten Vögel
											und Windparks schneiden sie in Stücke,
											wenn sie durch die Rotorblätter fliegen.
											Wir hören, wie der Klimawandel
viele Schlagzeilen macht,
											und das betrifft auch Vögel,
											denn sie müssen weiterwandern
zu besseren Brut- und Futterstätten,
											weil ihr einstiger Lebensraum
nicht mehr bewohnbar ist.
									",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
											My own perspective
towards birds was changed
											when I was a small boy in high school,
											and there was this boy who struck,
											injuring the wing and the leg
of a bird we called the augur buzzard.
											I was standing there,
											just a mere 14-year-old,
											and I imagined a human being
in a similar situation,
											because this bird could not help itself.
											So even if I was hardly
any biologist by then,
											I gathered with three of my friends
and we decided to house the bird
											until it had regained strength
and then let it free.
											Interestingly, it accepted
to feed on beef from our school kitchen,
											and we hunted termites around the compound
for its dinner every day.
											After a few days, it had regained strength
											and we released it.
											We were so happy to see it flap its wings
											and fly off gracefully.
											And that experience
changed the way we looked at birds.
											We went on to actually make a magazine,
											and we called it the Hawk Magazine,
											and this was in honor of this bird
											that we had helped
within our own high school.
									","
											Mi propia perspectiva hacia 
las aves cambió
											de pequeño cuando 
estaba en bachillerato,
											y vi que un chico golpeó
											y lastimó el ala y la pata de
una ave llamada busardo augur.
											Yo estaba para allí,
											un chico de 14 años,
											e imaginé un ser humano
en una situación similar,
											porque esta ave no pudo
ayudarse a ella misma.
											Así que yo, que todavía no era 
un biólogo en aquel entonces,
											junté a tres de mis amigos
y decidimos alojar al pájaro
											hasta que recuperara su fuerza
para ser libre.
											Curiosamente, aceptó comer
carne de la cocina de nuestra escuela,
											y cazamos termitas alrededor del recinto
para su cena todos los días.
											En pocos días, había recuperado su fuerza
											y la liberamos.
											Estábamos tan felices de verla
batir sus alas
											y volar graciosamente.
											Y esa experiencia cambió 
la forma en que miramos pájaros.
											De hecho, creamos una revista,
											y la llamamos la Revista Halcón,
											en honor del pájaro
											que habíamos ayudado
dentro de nuestra escuela.
									","
											Mein Blick auf Vögel änderte sich,
als ich aufs Gymnasium ging.
											Es gab dort einen Jungen,
											der Flügel und Beine
eines Augurbussards verletzte.
											Ich stand dort als 14-Jähriger,
											und stellte mir einen Menschen
in einer ähnlichen Situation vor.
											Dieser Vogel konnte sich
nicht selbst helfen.
											Ich war damals zwar
kein richtiger Biologe,
											aber gemeinsam mit drei Freunden
entschieden wir, den Vogel zu pflegen,
											bis er wieder bei Kräften wäre,
um ihn dann freizulassen.
											Der Vogel war einverstanden,
Fleisch aus der Schulküche zu fressen,
											und wir suchten jeden Tag
nach Termiten für sein Abendessen.
											Nach ein paar Tagen war er wieder fit
und wir ließen ihn frei.
											Wir waren so glücklich,
seine Flügelschläge zu sehen,
											als er grazil davonflog.
											Diese Erfahrung änderte unsere Sichtweise.
											Wir gründeten eine Zeitschrift
											und nannten sie Hawk Magazine,
											zu Ehren dieses Vogels,
dem wir während unserer Schulzeit halfen.
									",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
											Those experiences in high school
made me the conservationist I am today.
											And a passion for birds
should especially matter for Africa
											and all Africans,
											because among all other continents,
											Africa hosts some
of the most amazing bird species
											you can find anywhere in the world.
											Imagine having a name like ""shoebill.""
											That's the name of that bird.
											And there are countries like DR Congo,
											Tanzania, Uganda and Kenya
											who are leading the continent
in highest numbers of diversity
											when it comes to the species.
											These birds continue
to provide the continent
											with very crucial ecosystem
services that Africa needs.
											Moreover, there is huge potential
											for Africa to lead the world
in avian tourism.
											The economy will definitely benefit.
											Imagine how many communities
will benefit from groups of tourists
											visiting their villages
just to see the endemic birds
											that can only be found in those villages.
									","
											Esas experiencias en la escuela me 
hicieron el conservacionista que soy.
											Y esta pasión por las aves
debería ser importante para África
											y todos los africanos,
											porque de entre todos los continentes,
											África alberga algunas 
de las especies más increíbles
											que pueden encontrar en el mundo.
											Imaginen llamarse ""factura de zapato"".
											Ese es el nombre de esta ave.
											Y países como RD Congo,
											Tanzania, Uganda y Kenia
											lideran el continente con 
el mayor número de diversidad
											en cuanto a las especies.
											Estas aves le dan al continente
											el ecosistema que África
tanto necesita.
											Además, es muy probable
											que África encabece 
el mundo del turismo aviar.
											La economía seguro se beneficiará.
											Imaginen cuántas comunidades se 
beneficiarán de los grupos de turistas
											visitando sus aldeas solo 
para ver las aves endémicas
											que solo se encuentran en esos pueblos.
									","
											Diese Erfahrungen machten mich
zu dem Naturschützer, der ich heute bin.
											Eine Leidenschaft für Vögel
											sollte besonders in Afrika
und für Afrikaner wichtig sein.
											Unter allen Kontinenten
											leben in Afrika einige
der erstaunlichsten Vogelarten,
											die Sie auf der Welt finden.
											Stellen Sie sich vor,
Ihr Name wäre ""Schuhschnabel"".
											Das ist der Name dieses Vogels.
											Und Länder wie die DR Kongo,
Tansania, Uganda und Kenia
											besitzen die größte Artenvielfalt Afrikas.
											Diese Vögel versorgen den Kontinent
											mit wichtigen Dienstleistungen
für das Ökosystem, die Afrika benötigt.
											Auch gibt es großes Potenzial,
die Welt im Vogeltourismus anzuführen.
											Das Ökosystem wird definitiv profitieren.
											Viele Gemeinden könnten
von Touristengruppen profitieren,
											die ihre Dörfer besuchen,
um einheimische Vögel zu sehen,
											die nur in diesen Dörfern leben.
									",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
											How can we help birds together?
											There is now a chance for all of you
											to turn your passion for birds
											into contributing
to their continued survival,
											and you can do that
by becoming a citizen scientist.
											Citizen science is a growing trend
around the world,
											and we are having scenarios
where people are sharing information
											with the rest of the community
about traffic updates,
											security alerts and so on.
											That is exactly what
we realized as bird-watchers,
											and we thought, because birds
are found everywhere,
											if we've got all of you
and everyone else in Africa
											to tell us the birds
they find where they live,
											where they school,
or even where they work,
											then we can be able to come up
with a map of every single species,
											and from there scientists will be able
											to actually prioritize
conservation efforts
											to those habitats that matter the most.
									","
											¿Cómo podemos ayudar a las aves?
											Ahora todos Uds. pueden
											convertir su pasión por las aves
											en una aportación a su
supervivencia continua,
											y pueden hacerlo si se
interesan en la ciencia ciudadana.
											La ciencia ciudadana es una tendencia 
creciente alrededor del mundo,
											y tenemos escenarios
donde las personas comparten información
											con el resto de la comunidad
sobre actualizaciones de tráfico,
											alertas de seguridad, etc.
											Eso es exactamente lo que aprendimos 
como observadores de aves,
											y pensamos, porque los pájaros
se encuentran en todas partes,
											Si Uds. y todos en África
											nos cuentan de las aves 
que ven de dónde viven,
											dónde estudian o
incluso dónde trabajan,
											nosotros podríamos crear 
un mapa de cada especie,
											y de allí los científicos podrán
											priorizar los esfuerzos de conservación
											en los hábitats que más importan.
									","
											Wie können wir Vögeln gemeinsam helfen?
											Es gibt eine Chance für Sie,
											Ihre Leidenschaft für Vögel
in etwas zu verwandeln,
											das zu ihrem Artenschutz beiträgt:
											Werden Sie Bürgerwissenschaftler.
											Bürgerwissenschaft ist
ein wachsender weltweiter Trend
											und Menschen teilen Informationen
mit dem Rest der Gemeinschaft
											über Verkehrsupdates,
Sicherheitsalarme usw.
											Genau das erkannten wir
als Vogelbeobachter und dachten uns:
											Vögel gibt es überall;
											wenn wir Sie und alle in Afrika
dazu bringen könnten,
											von den Vögeln zu berichten,
die Zuhause, in der Schule
											oder am Arbeitsplatz leben,
											dann könnten wir eine Karte
mit jeder einzelnen Spezies erstellen.
											Wissenschaftler könnten damit Prioritäten
beim Schutz der Artenvielfalt setzen
											und Lebensräume bevorzugen,
die am bedeutendsten sind.
									",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
											Take for example these two projects,
											the Africa Raptor DataBank,
											which is mapping all birds of prey
in the continent of Africa,
											and the Kenya Bird Map,
											which is mapping about 1,100 species
that occur in my country, Kenya.
											These two projects
now have online databases
											that are allowing people to submit data,
											and this is converted
into very interactive websites
											that the public can consume
and make decisions from.
									","
											Tomemos por ejemplo estos dos proyectos:
											El banco de datos Africa Raptor
(ARDB, por sus siglas en inglés)
											que mapea todas las aves de rapiña
en el continente de África,
											y el Kenya Bird Map,
											que mapea casi 1100 especies
que viven en mi país, Kenia.
											Estos dos proyectos ahora 
tienen bases de datos en línea
											y permiten a las personas enviar datos,
											y esto se convierte 
en sitios web muy interactivos
											que podemos usar para tomar decisiones.
									","
											Nehmen Sie etwa diese beiden Projekte:
											die Africa Raptor DataBank,
											die alle Greifvögel in Afrika verzeichnet,
											und die Kenya Bird Map,
											die etwa 1 100 Arten aufzeichnet,
die in Kenia beheimatet sind.
											Diese beiden Projekte besitzen nun
eine Online-Datenbank,
											die es Menschen erlaubt,
Daten einzureichen.
											Das wurde zu einer interaktiven Website,
											die von der Öffentlichkeit
für Entscheidungen genutzt werden kann.
									",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
"
","
","
",For the love of birds,Washington Wachira,13:07,"Africa,animals,beauty,ecology,biodiversity,nature,birds,sustainability"
